"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"142","2020-12-11 11:44:39-03","UFMG","BHCB","144993","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Giacomin, LL; Viana, PL; Mota, NFO","881","2009","04","09","Southern America","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Margens da estrada que dá acesso a Estação.","-44.3199996948242","-22.6800003051758",NA,"Erva.","BHCB025814",NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:20:57-03","UFPR","UPCB","55323","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, J.A.N.","Berg, C.van den","1290","2004","02","15",NA,"Brasil","Minas Gerais","Caldas","Serra de Caldas [Pedra do Coração].","-46.399167","-21.935",NA,NA,NA,NA,"1471","1471",NA,"2006","02",NA,NA,NA,"-46.399167","-21.935",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:20:57-03","UFPR","UPCB","63973","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Fraga, C.N.","1811","2008","02","12",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Herbácea terrestre, em área brejosa. flores com sépalas verdes, pétalas e labelo brancos. Material prensado em álcool. Floresta ombrófila densa altomontana com inselbergues..",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:20:57-03","UFPR","UPCB","85484","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Smidt, E.C.","Klein, J.","34",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,"Possui duplicata conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:20:57-03","UFPR","UPCB","65106","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Cordeiro, J. & Cervi, A.C.","Bona, C.","303","2005","02","21",NA,"Brasil","Paraná","General Carneiro","Fazenda lageado Grande R. C. V.","-51.315601348877","-26.4274997711182",NA,"Flor esverdeada, herbácea, terrícola, margem de rio..",NA,NA,NA,NA,NA,"2005","04",NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:20:57-03","UFPR","UPCB","8142","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","18320","1968","01","18",NA,"Brasil","Paraná","Guarapuava","Guara","-51.4580993652344","-25.395299911499",NA,"Flor creme esverdeada, do brejo..",NA,NA,NA,NA,NA,"1970","01","01","53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:20:57-03","UFPR","UPCB","24392","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, V.A.N.","Bidá, A.","283","1984","02","08",NA,"Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,"Flores verdes..",NA,NA,NA,NA,NA,"2002","03","18","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2012-11-24 05:13:00-02","MO","MOBOT","2481715","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schltr.",NA,"J. Dutra","Dutra 1146",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Fazenda dos Prazeres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-02-25 14:27:00-03","MO","MOBOT","2518161","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schltr.",NA,"Mariano B. Berro","Berro 7299","1907","2","23","South America","Uruguay","Río Negro",NA,"Campo de Sunhary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-01-20 12:47:00-02","MO","MOBOT","101095285","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista et al.","C. Jürgens","Jürgens 23","1921","2",NA,"South America","Brazil","Rio Grande do Sul","Rio Pardo","nea Jão Rodrigues","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"50.00000000",NA,"Syntype",NA,NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"152","2019-01-20 12:21:00-02","MO","MOBOT","101095281","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista et al.","George Gardner","Gardner 676","1837",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Organ Mountains.",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"153","2019-01-20 12:29:00-02","MO","MOBOT","101095284","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista et al.","Heinrich K. Beyrich","Beyrich 70",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"um Neu-Freiburg.",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"154","2019-01-20 12:52:00-02","MO","MOBOT","101095286","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista et al.","J. Dutra","Dutra 673","1904","1","25","South America","Brazil",NA,NA,"Fazenda dos Prazeres, near San leopoldo",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"155","2012-04-12 05:10:00-03","MO","MOBOT","1154502","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","G. Carnevali","Marisol Garvizu|Alfredo F. Fuentes","Garvizu 280","1997","1","14","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Lago Caimán. Bosque inundado por aguas poco moviles, colchas de tarope y cyperaceas.","-60.9125","-13.59416",NA,NA,NA,NA,"219.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2012-11-24 05:13:00-02","MO","MOBOT","2481753","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"J. Dutra","Dutra 1087",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Quinta São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-08-06 08:58:00-03","MO","MOBOT","2518168","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"W.G. Herter","Herter 18370","1926","1",NA,"South America","Uruguay","Cerro Largo",NA,"Palleros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","2824637","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Reb Pabst, 19 Apr","Gert G. Hatschbach","Hatschbach 18320","1968","1","18","South America","Brazil","Paraná",NA,"Guará (Mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-04-13 17:35:00-03","MO","MOBOT","100867702","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","D.A. Neill (ECUAMZ)","David A. Neill","Neill 17972","2015","9","25","South America","Ecuador","Napo","Carlos Julio Arosemena Tola","Research center and field station of the Universidad Estatal Amazónica, Centro de Investigación Post-grado y Conservación Amazónica - CIPCA, 44 km north of Puyo along road to Tena, at juncture of Río Anzu and Río Piatua. Marshy area in depression, just north of Río Piatua at edge of botanical garden site.","-77.8897222","-1.2430555",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1960506","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Guillermo Klug","Klug 3522","1934","1",NA,"South America","Peru","San Martín",NA,"Zepelacio, near Moyobamba.","-76.922958","-6.107628",NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-07-15 23:35:00-03","MO","MOBOT","1963282","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Bernie Peyton|S.Tilney Peyton","Peyton 992","1982","8","9","South America","Peru","Cusco","La Convención","Huayopata, 6 km from the village of Incatambo; south side of the Lucumay River.","-72.5341666","-13.0222223",NA,NA,NA,NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA,"1",NA,NA,NA
"162","2009-11-09 21:31:00-02","MO","MOBOT","2824632","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","Carnevali & Ramierz","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131147","1985","9","2","South America","Venezuela","Bolívar",NA,"Distrito Cedeño. Morichal, 14 km SW of Caicara del Orinoco.","-66.25","7.58333",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-12-18 03:32:00-02","MO","MOBOT","3585880","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","Foster's 1958 catalog notes file","T. Herzog","Herzog 1824","1911","3",NA,"South America","Bolivia",NA,NA,"Rio de la Vieja",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2013-08-23 04:12:00-03","MO","MOBOT","3586596","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Roberto Vásquez","Vásquez C. 254",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","635543","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Calaway H. Dodson|Gustavo A. Romero G.","Dodson 18959","1991","10","20","South America","Ecuador","Sucumbíos",NA,"on Río Lagartococha","-75.26","-0.6",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","637658","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","G. Carnevali","O. L. Phillips|et al.","Phillips 303","1989","6","11","South America","Peru","Madre de Dios","Tambopata","Zona Reservada Tambopata. Vegetation at edge of Laguna Cocococha.","-69.28333","-12.83333",NA,NA,NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,"2",NA,NA,NA
"167","2016-10-21 11:12:00-02","MO","MOBOT","655840","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","I. Jimenez (LPB)","James C. Solomon|Job Kuijt","Solomon 11571","1984","2","22","South America","Bolivia","La Paz","Nor Yungas","15.7 km NE (below) Chuspipata on road to Yolosa.","-67.78333","-16.26666",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-3",NA,NA,"5",NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","666553","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51384","1985","7","26","South America","Peru","Madre de Dios","Tambopata","Explorer's Inn Tourist Camp, near junction of Ríos La Torre and Tambopata, inundated area at edge of Cocacocha Lake.","-69.71666","-12.81666",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-273",NA,NA,"3",NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","670304","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","E.A. Christenson (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 2653A","1991","10","17","South America","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Plantas colectadas cerca al Lago Sandoval; bosque abierto, vegetación ribréna creciendo en suelos arenosos.","-69.05","-12.48333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,NA,"1",NA,NA,NA
"170","2018-02-08 16:43:00-02","MO","MOBOT","677190","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Percy Núñez V.|John W. Terborgh","Núñez Vargas 14245","1991","9","14","South America","Peru","Madre de Dios","Manu","Manu National Park. Cocha Cashu Biological Station.","-71.4075","-11.8877777",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,"3",NA,NA,NA
"171","2018-05-28 05:22:00-03","MO","MOBOT","679300","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"H. J. Young|Don A. Stratton","Young 291","1984","11","29","South America","Peru","Madre de Dios","Tambopata","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","-69.28333","-12.25",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-33",NA,NA,"2",NA,NA,NA
"172","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","50996",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"R.X. Bolsanello",NA,"2016","12","03",NA,"Brasil","São Paulo","Sarapuí","Congonhas","-47.8199996948242","-23.6399993896484",NA,"Floração em 27/11/2016","MBML050996","MBML050996","640","640",NA,NA,NA,NA,"19457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13538",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","C. N. de Fraga/2000","E. Lagasa","124","1973","02","02",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,"Growing in sandy mud-creekside el. 1000m. In álcool.","MBML013538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","22107",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","L. Kollmann 29-01-2004","L. Kollmann","6451","2004","01","29",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Planta 1m no sol no solo úmido. Flores brancas.","MBML022107","MBML022107",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","24359",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehner","C.N. Fraga/23-04-2013","A. P. Fontana; et al","1228","2005","03","25",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Terrestre/rupestre, flores verdes amareladas.Rupestre, flores com s#?#[eplas marrons amareladas com pintas vináceas na parte dorsal e ventre preto.","MBML024359","MBML024359",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-07-10 09:48:22-03","MBML","MBML-HERBARIO","25794",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehner","C.N. Fraga/23-04-2013","L. Kollmann; et al","8952","2006","04","29",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Terrestre no sol. Solo úmido. Sépalas verdes.","MBML025794","MBML025794",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","33770",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"C. N. de Fraga; et al","1811","2008","02","12",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111",NA,"Herbácea terrestre, em área brejosa. Flores com sépalas verdes, pétalas e labelo brancos. Material prensado em álcool.","MBML033770","MBML033770",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","474",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","L. Kollmann/14-04-1989",NA,NA,"1973","01","26",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,"Sem informação.","MBML000474","MBML000474",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","478",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","L. Kollmann/13-04-1989",NA,NA,"1973","01","26",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,"Sem informação.","MBML000478","MBML000478",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-06-15 15:31:06-03","UNESP-RC","HRCB","45371","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schltr.","Rambo","Pivetta","1402","1956","02","28",NA,"Brasil","Paraná","Vale Vêneto",NA,NA,NA,NA,"perene, flor verde-amarelo",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-06-15 15:31:06-03","UNESP-RC","HRCB","46368","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","juergensii","Habenaria juergensii","Schltr.","Pivetta","Pivetta",NA,"1956","03","08",NA,"Brasil","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,"Erva perene, flor branca",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","2102329","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"B. Rambo","52107","1952","2","20","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2270300","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","11213","1957","2","10","South America","Brazil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"US00247303","US00247303_01",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","2708138","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","11213","1957","2","10","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00247302","US00247302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2504737","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"R. Reitz & R. M. Klein","12408","1962","2","25","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00247208","US00247208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2558092","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","10989","1957","2","7","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00247305","US00247305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2558093","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","10910","1957","2","6","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00247304","US00247304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2270305","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","11620","1957","2","20","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00529742","US00529742_01","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","1953748","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"I. G. Miguel","11","1949","1","17","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00247202","US00247202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","2270298","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","11076","1957","2","8","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00529739","US00529739_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","2270295","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","10866","1957","2","5","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00247306","US00247306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2270301","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"L. B. Smith & R. M. Klein","11222","1957","2","11","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00529741","US00529741_01","800","900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","1066397","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl. ex Gardner",NA,"G. Gardner","676",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2882646","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl. ex Gardner",NA,"L. Aristeguieta","6171","1966","8",NA,"South America - Neotropics","Venezuela","Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","1457913","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl. ex Gardner",NA,"G. Klug","3522","1934","1",NA,"South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
