"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00919079","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","R. C. de Mendonça","20","1979","11","02","Brazil","Mato Grosso do Sul","Camapuã","Fazenda Império.","-54.0439","-19.5317",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995597' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919079","NY00919079_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00919087","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","E. P. Heringer","1297/9103","1963","03","05","Brazil","Distrito Federal","Brasília","Taguatinga.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919087","NY00919087_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","622661","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","H. T. O'Neill","P. K. H. Dusén","14539","1914","02","21","Brazil","Paraná",NA,"Jacarehy, locis arenosis arenosis uliginosis.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622661","NY00622661_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00919097","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","R. M. Harley","10686","1968","10","17","Brazil","Mato Grosso","Ribeirão Cascalheira","Correga do Gato c. 51 km along road S. from base camp.","-51.8242","-12.9419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919097","NY00919097_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01175463","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","W. W. Thomas","M. J. P. Pires-O'Brien","1665-B",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396624' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175463","NY01175463_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","602457","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","G. C. Tucker","H. S. Irwin","14830","1966","04","14","Brazil","Bahia",NA,"Wet campo, near Rio Piau, ca. 150 km. S.W. of Barreiras. (Drainage of the Rio Corrente, Western Bahia)",NA,NA,NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602457","NY00602457_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01175473","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"T. C. Plowman","12468","1982","12","11","Brazil","Amazonas","Tefé","Lago de Tefé, northwest shore. Banks of Lago Tefé and forest margin.","-64.8239279","-3.345023",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396909' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175473","NY01175473_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00919054","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"H. S. Irwin","27284","1970","03","09","Brazil","Minas Gerais",NA,"Middle slopes of Serra do Cabral, ca. 2.5 km W. of Cantoni","-44.13","-17.57",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919054","NY00919054_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-10-19 09:37:00-02","NY","NYBG","668448","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan",NA,"G. C. Tucker","T. J. Killeen","1600","1986","01","14","Bolivia","Santa Cruz",NA,"Nuflo de Chavez, Est. San Josecito 5 km NE of Concepcion.","-62.08","-16.05",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668448",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","663284","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","W. W. Thomas","A. M. V. de Carvalho","6788","1999","09","06","Brazil","Bahia","Maraú","Rod. BR 030 Saquaíra/Campinhos 4 - 8 km","-38.9522","-13.9883",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00663284","NY00663284_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00919066","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","W. R. Anderson","9630","1973","05","02","Brazil","Goiás","Caiapônia","Serra do Caiapó, ca. 12 km (straight line) S of Caiapônia","-51.81666667","-17.0566",NA,NA,"840","840","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919066","NY00919066_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","602447","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","R. M. Harley","17986","1977","01","16","Brazil","Bahia",NA,"Between Alcobaça and Prado, on the coast road 12 km N of Alcobaça.","-39.22","-17.48",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499415' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602447","NY00602447_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00919043","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","G. C. Tucker","H. S. Irwin","16331","1966","05","31","Brazil","Mato Grosso",NA,"Ca. 86 km. N. of Xavantina. Serra do Roncador.","-52.08","-13.92",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919043","NY00919043_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1015094","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"K. R. B. Leite","477","2005","02","23","Brazil","Bahia","Anguera","Estrada do Feijão. BA 052, km 17. Fazenda Caraíba.","-39.1508","-12.1931",NA,NA,"220","220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015094","NY01015094_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00919050","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"H. S. Irwin","24351","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.51669","-13.75517",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919050","NY00919050_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01175468","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. Alves","F. E. L. de Miranda","625",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396644' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175468","NY01175468_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","622643","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"S. A. Mori","10619","1978","09","17","Brazil","Bahia","Alcobaça","Rodovia BR 255, ca. 6 Km a NW de Alcobaça. Folha SE - 24 (18-39a).","-39.2338528","-17.4883585",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499474' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622643","NY00622643_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01175478","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","C. R. Sperling","5831","1982","05","25","Brazil","Pará",NA,"Serra dos Carajás. 2 Km east of AMZA camp N-1.","-50.28","-6.03",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396915' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175478","NY01175478_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","602462","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","W. R. Anderson","36621","1972","03","05","Brazil","Bahia",NA,"Espigao Mestre, ca. 100 km WSW of Barreiras.",NA,NA,NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499425' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602462","NY00602462_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-10-19 09:37:00-02","NY","NYBG","668450","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan",NA,"E. R. Guaglianone","F. J. Guánchez","3340","1984","11","08","Venezuela","Amazonas","Mun. Atures","Afloramiento granítico de la margen derecha del río Autana, en raudal Ceguera.","-67.47","4.8",NA,NA,"100","100","Muestras Prensadas en: alcohol isop. 30-50% <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668450",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","602455","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","G. G. Hatschbach","24001","1970","03","05","Brazil","Paraná","Palmeira","Fda.Sta.Amelia.","-50.0064","-25.4294",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602455","NY00602455_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","622657","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","H. T. O'Neill","E. W. D. Holway","1411","1921","12","20","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Meadows.","-43.448386","-22.913514",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622657","NY00622657_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","602463","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","W. R. Anderson","36812","1972","03","07","Brazil","Bahia",NA,"Espigao Mestre, ca. 100 km WSW of Barreiras.",NA,NA,NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602463","NY00602463_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","622639","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"R. M. Harley","19649","1977","03","18","Brazil","Bahia",NA,"Middle N.E. slopes of the Pico das Almas ca. 25 km. W.N.W. of the Vila do Rio de Contas. Serra das Almas.","-41.95","-13.55",NA,NA,"1500","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622639","NY00622639_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","622667","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","H. T. O'Neill","A. F. M. Glaziou","5449","1871","08","12","Brazil","Rio de Janeiro",NA,"Restinga de Copacabana.","-43.185248","-22.973184",NA,NA,NA,NA,"Reçu le 10 Janvier 187_ [last digit indistinct, possibly a 6] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622667","NY00622667_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","622674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan junciformis","Kük.","T. M. Koyama","H. da S. Brito","52","1981","07","17","Brazil","Bahia",NA,"Km 16 de Porto Seguro - Eunapólis. Vale do Rio Buranhem.","-39.1851076","-16.3961466",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=451806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622674","NY00622674_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales","junciformis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","622646","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"J. L. Hage","1704","1983","05","05","Brazil","Bahia","Una","Fazenda Cascata, km 4 da Rod. Una/Santa Luzia.","-39.0918338","-15.3162269",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622646","NY00622646_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","602450","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","G. G. Hatschbach","3685","1957","04","05","Brazil","Paraná","Paranaguá","Rio Perequê.","-48.5092","-25.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602450","NY00602450_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2480241","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"G. Eiten","10157","1970","01","02","Brazil","Tocantins","Araguaína","At Acampamento do Gaúcho on Belém-Brasília Highway, ca. 2 km SW of city of Araguaína.","-48.23","-7.2",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2700862' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480241","NY02480241_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","602468","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"J. A. de Jesus","352","1969","05","07","Brazil","Bahia",NA,"Saida de Santo Amaro ao entrocamento de Valença, Rod. BR. 101.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602468","NY00602468_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00919099","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"J. A. Ratter","R.1402","1968","05","12","Brazil","Mato Grosso",NA,"1.5 km W of the Rio Suia - Missu Ferry (approx. 290 km N of Xavantina).","-52.35239","-12.356739",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919099","NY00919099_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","602459","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","H. S. Irwin","31609","1971","03","05","Brazil","Bahia",NA,"Lower slopes of Espigao Mestre, ca. 4 km N. of Barreiras, road to Santa Rita da Cássia. Valley of the Rio das Ondas.",NA,NA,NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=499411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602459","NY00602459_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00925598","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan riparius","(Nees) Kük.","H. K. Svenson","H. L. de M. Barreto","11455","1942","04","21","Brazil","Minas Gerais","Corinto","Fazenda Logradouro.","-44.4564","-18.3808",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925598","NY00925598_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales","riparius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00919046","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.",NA,"H. S. Irwin","18574","1968","01","14","Brazil","Goiás","Cocalzinho de Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919046","NY00919046_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","668451","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan junciformis","Kük.","T. M. Koyama","T. C. Plowman","9650","1980","03","16","Brazil","Pará","Tucuruí","Km. 25 south of Reprêsa Tucuruí on road (BR 422) to Breu Branco.","-49.733333","-3.866667",NA,NA,"90","90","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=451807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668451","NY00668451_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales","junciformis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01175472","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","U. N. Maciel","U. N. Maciel","154",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175472","NY01175472_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00919074","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","G. C. Tucker","G. T. Prance","59601","1964","10","23","Brazil","Goiás","Caiapônia","50 km south of Caiaponia.","-51.8103","-16.9569",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919074","NY00919074_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","1183702","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","M. T. Strong","R. A. Wasum","2553","2005","02","04","Brazil","Rio Grande do Sul","Torres","Parque da Guarita","-49.7269","-29.3353",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183702","NY01183702_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","01175482","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","T. M. Koyama","W. C. Steward","P-20284","1974","02","14","Brazil","Amazonas",NA,"Near Igarapé Lages, km 130","-60.0272","-1.9997",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396922' target='other'> <mi>dwc_moreinfo</mi></a>","NY01175482","NY01175482_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","00919030","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","G. C. Tucker","H. S. Irwin","7608","1964","10","31","Brazil","Goiás","Caiapônia","Ca. 20 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.82","-17.1",NA,NA,"800","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919030","NY00919030_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
