"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"46","2021-03-30 12:51:55-03","EAO","IAN","154232","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Bouças, PRP; Pinheiro, GS","1977","07",NA,"Brasil","Pará",NA,"Levantamento de Ervas invasoras na várzea do Rio Guamá, Irrigação",NA,NA,NA,NA,"IAN154232",NA,"219","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:51:55-03","EAO","IAN","196723","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Braga, DPP","2016","12","06","Brasil","Pará","Anapu","Propriedade de Damião, pasto, terra firme","-51.523333","-3.222056",NA,NA,"IAN196723",NA,"140","Southern America",NA,NA,"Monocotiledônea",NA,NA,"71","71","-51.523333","-3.222056",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:51:55-03","EAO","IAN","119462","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Carvalho, F","1982","01",NA,"Belém, RP; Magalhães, MG","1965","05","14","Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau. CEPEC.","-39.0494003295898","-14.7889003753662","61245","Planta de 30 cm; inflorescência esverdeada.","IAN119462","auto","994","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:51:55-03","EAO","IAN","127440","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Koyama, T","1981",NA,NA,"Silva, NT da","1968","10","01","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí. Área dos canteiros de germinação de Gemelina.","-52.5816993713379","-1.52332997322083","564600",NA,"IAN127440","auto","1063","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:51:55-03","EAO","IAN","199598","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Santos, ICM; Cordeiro, MR","2019","10","09","Brasil","Pará","Ananindeua","Parque Ambiental Antônio Danúbio.","-48.372200012207","-1.36556005477905","16174","Erva crepitosa, com frutos verdes.","IAN199598","auto","31","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:51:55-03","EAO","IAN","17272","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1961",NA,NA,"Pires, JM; Black, GA","1945","09","25","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892","48462",NA,"IAN017272","auto","270","Southern America",NA,NA,"Monocotiledônea",NA,"IAN017272 IAN017272_e IAN017272_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:55-03","EAO","IAN","17281","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1961",NA,NA,"Pires, JM; Black, GA","1945","09","25","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892","48462",NA,"IAN017281","auto","261","Southern America",NA,NA,"Monocotiledônea",NA,"IAN017281 IAN017281_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:51:55-03","EAO","IAN","167824","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Ribeiro, BGS",NA,NA,NA,"Nitta, A","1996","09","30","Brasil","Pará","Belém","CAmpo da EMBRAPA-CPATU.","-48.5043983459473","-1.4558299779892","48462",NA,"IAN167824","auto","17306","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:55-03","EAO","IAN","170746","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Silva, JF da","1996","08","12","Brasil","Pará","Belém","Embrapa-CPATU, ensaio de Curauá.","-48.5043983459473","-1.4558299779892","48462",NA,"IAN170746","auto","25","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:55-03","EAO","IAN","170746","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Silva, JF da","1996","08","12","Brasil","Pará","Belém","Embrapa-CPATU, ensaio de Curauá.","-48.5043983459473","-1.4558299779892","48462",NA,"IAN170746","auto","25","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:55-03","EAO","IAN","144544","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1974",NA,NA,"Pires, JM","1974","11","26","Brasil","Pará","Belém","IPEAN. Próximo do muro.","-48.5043983459473","-1.4558299779892","48462","A raiz tem cheiro.","IAN144544","auto","14937","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:55-03","EAO","IAN","17598","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1961",NA,NA,"Pires, JM; Black, GA","1945","11","13","Brasil","Pará","Belém","Marco.","-48.5043983459473","-1.4558299779892","48462","Flores brancas.","IAN017598","auto","615","Southern America",NA,NA,"Monocotiledônea",NA,"IAN017598 IAN017598_e IAN017598_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:51:55-03","EAO","IAN","17633","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1961",NA,NA,"Pires, JM; Black, GA","1945","11","13","Brasil","Pará","Belém","Marco.","-48.5043983459473","-1.4558299779892","48462","Herva.","IAN017633","auto","6256","Southern America",NA,NA,"Monocotiledônea",NA,"IAN017633 IAN017633_e IAN017633_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:51:55-03","EAO","IAN","79256","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Eiten, LT","1961",NA,NA,"Vasconcelos, J; Sobrinho","1936","05","21","Brasil","Pernambuco","Recife","Dois Irmãos. Parque do I.P.A.","-34.8810997009277","-8.05389022827148","18865",NA,"IAN079256","auto","156","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:55-03","EAO","IAN","142003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elatus","Cyperus elatus","Kunth",NA,NA,NA,NA,"sc","1956","01","29","Guiana Francesa",NA,NA,"Itany. Débus des Sauts.",NA,NA,NA,NA,"IAN142003",NA,"s.n.",NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-27 21:09:32-03","PUCPR","HUCP","14169","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Jaszczerski, JC",NA,NA,NA,"Haluch, JR","1984","08","09","Brasil","Paraná","Curitiba","Prado Velho","-49.2731018066406","-25.4277992248535","25180",NA,"HUCP00003641","auto","006",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-27 11:22:07-03","PUCPR","HUCP","10","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Handro, O","1945",NA,NA,"Handro, O","1945",NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637","24916",NA,"HUCP00003855","auto","s.n.",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-27 21:09:32-03","PUCPR","HUCP","15605","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2004","04","17","Brasil","Paraná","Curitiba","Fazendinha","-49.2731018066406","-25.4277992248535","25180",NA,"HUCP00003862","auto","010",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-27 21:09:32-03","PUCPR","HUCP","14167","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Jaszczerski, JC",NA,NA,NA,"Schettini, JR","1986","07","07","Brasil","Paraná","Matinhos","Rua Itapõa","-48.5428009033203","-25.8174991607666","15275",NA,"HUCP00003869","auto","010",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-02-27 21:09:32-03","PUCPR","HUCP","4676","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Yorinori, NA","1988","10","23","Yorinori, NA",NA,NA,NA,"Brasil","Paraná","Morretes","Caminho dos Jesuítas","-48.834400177002","-25.476900100708","30514",NA,"HUCP00003896","auto","029",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-27 21:09:32-03","PUCPR","HUCP","14168","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Jaszczerski, JC",NA,NA,NA,"Cunha, RP","1982","04","24","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708","30514",NA,"HUCP00003922","auto","s.n.",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-27 21:09:32-03","PUCPR","HUCP","15279","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Selusniaki, M",NA,NA,NA,"Jaszczerski, JC","2003","04","20","Brasil","Santa Catarina","Itapema","Ilhota","-48.611400604248","-27.0902996063232","9090",NA,"HUCP00003875","auto","s.n.",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-27 21:09:32-03","PUCPR","HUCP","12983","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Libsch, D",NA,NA,NA,"Libsch, D","2001","04","14","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207","28064",NA,"HUCP00003772","auto","200",NA,NA,NA,"Monocotiledonea",NA,"HUCP00003772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:27:49-03","UFBA","ALCB","008398","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Noblick, LR","1984","10",NA,"Grupo Pedra do Cavalo","1980","06","07","Brasil","Bahia","Cachoeira","Recôncavo Sul, Porto Castro Alves. Vale dos rios Paraguaçu e Jacuípe","-39.083333","-12.533333",NA,"1,5 m. Inflorescências densas ferrugíneas. Ribeirinha.","ALCB017372",NA,"260","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017372","80","80","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:27:49-03","UFBA","ALCB","000060","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Noblick, LR","1979","07",NA,"Pinto, GCP","1972","06",NA,"Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,"ruderal. Frequente em campos cultivados na estação chuvosa.","ALCB017376",NA,"s/n","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017376",NA,NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:27:49-03","UFBA","ALCB","016453","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Noblick, LR","1984",NA,NA,"Noblick, LR; Lemos","1983","05","06","Brasil","Bahia","Feira de Santana","Paraguaçu, Campus da UEFS","-38.966667","-12.25",NA,"1 m, em touceiras.Inflorescência com escamas amarronzadas. Ocasional em solo úmido.","ALCB017374",NA,"2614","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017374",NA,NA,"-38.966667","-12.25",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:27:49-03","UFBA","ALCB","016846","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Noblick, LR","1985",NA,NA,"Noblick, LR; Lemos","1985","07","05","Brasil","Bahia","Dom Macedo Costa","Recôncavo Sul, Fazenda Mocambo","-39.166667","-12.933333",NA,"80 cm, em touceiras. Comum em lugares úmidos nas pastagens e beira da mata.","ALCB017378",NA,"3991","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017378",NA,NA,"-39.166667","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:27:49-03","UFBA","ALCB","021715","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Mattos Silva, LA; Hage, JL; Santos, EB dos","1989","04","13","Brasil","Bahia","Ilhéus","Litoral Sul,  rea do CEPEC, Km 22 da rodovia Ilhéus-Itabuna (BR 415). Quadra F","-39.166667","-14.8",NA,"50 cm. Inflorescência marrom. Coleta de folhas para análises.","ALCB017377",NA,"2691","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017377","50","50","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:27:49-03","UFBA","ALCB","057172a","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Guedes, ML","2002","06",NA,"Guedes, ML; Loureiro, DM; Alves, L. de J.","2002","05","20","Brasil","Bahia","Simões Filho","Região Metropolitana Salvador, Área do Empreendimento da BELOV, Mapele","-38.445833","-12.774167",NA,"cespitosa, com uma série de caules aproximados, geralmente com 30-60 cm. Caule trígono,. Folhas se originando na base da planta, sendo as bainhas envolventes e de comprimentos desiguais, de modo que as lâminas saem de alturas diferent","ALCB017588",NA,"9531","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017588",NA,NA,"-38.445833","-12.774167",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:27:49-03","UFBA","ALCB","99276","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Guedes, ML","2011","05",NA,"Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","2011","05","14","Brasil","Bahia","Candeias","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu","-38.465278","-12.770556",NA,"Inflorescência verde-amarronzadas.; Área antropizada.","ALCB017373",NA,"18230","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017373","27","27","-38.465278","-12.770556",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:27:49-03","UFBA","ALCB","005705","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Noblick, LR","1980","11",NA,"Lordêlo, RP","1956","01","26","Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale do Paraguaçu","-39.083333","-12.533333",NA,NA,"ALCB017375",NA,"56-71","Southern America",NA,NA,"Monocotyledon",NA,"ALCB017375","80","80","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374846","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374846",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374846",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374845","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374845",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374845",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374849","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Herb Lugd Batav",NA,NA,NA,"Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374849",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374849",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374850","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374850",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374850",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374852","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Reitz R; Klein RM","1961","10","03","Brazil",NA,NA,"Plantas de Santa Catarina, Limeira, Brusque.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374852",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374852",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374856","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374856",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374856",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374858","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374858",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374858",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374860","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Hostmann FWR",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374860",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-L1374860",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 10:13:13-03","NBC","NL-BOTANY","U.1238284","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Tucker GC",NA,NA,NA,"Forest Department (Guyana)","1945","06","24","Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238284",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-U1238284",NA,NA,NA,NA,"Magnoliopsidae","U 0019802",NA,NA,NA,NA,NA,NA
"86","2020-02-08 10:13:13-03","NBC","NL-BOTANY","U.1238285","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Tucker GC",NA,NA,NA,"Collector indigenous (Sur)","1910","01","01","Surinam","Paramaribo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238285",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-U1238285",NA,NA,NA,NA,"Magnoliopsidae","U 0019804",NA,NA,NA,NA,NA,NA
"87","2020-02-08 10:13:13-03","NBC","NL-BOTANY","U.1238286","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Harley RM; et al.","1974","02","06","Brazil",NA,NA,"Brazil: Estado de Bahia, Serra do Sincora, 9 km SW of Mucuge, on road from Cascavel. Waste ground by Rio Paraguacu with secondary woodland.","-41.416667","-13.033333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238286",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-U1238286",NA,NA,"-41.416667","-13.033333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:13:13-03","NBC","NL-BOTANY","U.1238287","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Berg CC; Henderson AJ","1977","10","19","Brazil",NA,NA,"Brazilian Amazonia, State of Para, Serra dos Carajas, Serra dos Carajas, Serra do norte, ca 20 km N of AMZA Exploration Camp.","-50.25","-6",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238287 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1238287",NA,NA,"Southern America",NA,NA,NA,"Poales","NL-U1238287",NA,NA,"-50.25","-6.0","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:05:42-03","ESALQ","ESA","123412","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans",NA,"Souza, V.C.","2013","03","26","Virillo, C.B.","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315861","-24.02025",NA,"Erva, ereta, 50cm, espiguetas verdes.","ESA123412",NA,"2.0",NA,NA,NA,"Magnoliophyta",NA,NA,"380","380","-47.315861","-24.02025",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:05:42-03","ESALQ","ESA","128232","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans",NA,"Souza, V.C.","2013","03","26","Virillo, C.B.",NA,NA,NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315861","-24.02025",NA,"erva, ereta, 50cm, espiguetas verdes","ESA128232",NA,"2.0",NA,NA,NA,"Magnoliophyta",NA,"ESA128232","410","410","-47.315861","-24.02025",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:05:42-03","ESALQ","ESA","33307","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.",NA,NA,NA,NA,"Sousa, S.G.A.","1995","01","03","Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072","138090",NA,"ESA033307","auto",NA,NA,NA,NA,"Magnoliophyta",NA,"ESA033307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
