"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1163","2008-05-27 22:02:00-03","MO","MOBOT","3392599","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Moysés Kuhlmann","Kuhlmann 2430","1950","6","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"(D. Don) Cogn.","Delfim Moreira, São Francisco dos Campos, descida do Morro da Boa Vista.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"S. Chiea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2014-12-25 18:59:00-02","MO","MOBOT","3393237","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","M.A.V. Cruz","Cruz 64","1985","6","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(D. Don) Cogn.","Conselheiro Mata.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"E. Martins, 12.March.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2008-05-27 22:02:00-03","MO","MOBOT","3298728","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Grady L. Webster|W. Scott Armbruster","Webster 25290","1984","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(D. Don) Cogn.","Unburnt cerrado 5 km NE of Sobradinho along BR 020.",NA,"Distrito Federal","-47.75","-16.63333","1150.00000000",NA,NA,"G.L. Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2012-04-26 05:08:00-03","MO","MOBOT","3286624","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","André M. de Carvalho","Carvalho 6619","1998","8","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(D. Don) Cogn.","Mupio de Rio de Contas. Pico do Itubira. Campo Rupestre. Campo Rupestre & Mata Ciliar. Cerca de 31 km SW de cidade, caminho para Mato Grosso.",NA,"Bahia","-41.89694","-13.38888",NA,NA,NA,"F. Michelangeli & R. Goldenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2012-04-24 12:29:00-03","MO","MOBOT","3272688","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora heterostemon","Apparicio P. Duarte|Edmundo Pereira","Duarte 63106","1948","6","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(DC.) Cogn.","Terezopolis.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Eneida Martins","heterostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-02-19 04:30:00-03","MO","MOBOT","100347657","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora martii","C.F.P. Martius","Martius 931","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","[No data on label; protologue says ad Serra do Ouro Preto]",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Cogniaux, Syntype","martii","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1169","2013-10-04 11:06:00-03","MO","MOBOT","100635946","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Scott A. Mori|L.A. Mattos Silva","Mori 16904","1984","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Município de Planaltina, 22 km W of Planaltina. Cerrado Reserve of CPAC (Centro de Pesquisas Agropecuario Cerrados).",NA,"Distrito Federal",NA,NA,"1000.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1170","2013-10-04 11:13:00-03","MO","MOBOT","100635950","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Oliveira","Oliveira 77/03244","1981","6","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Região da Palma.",NA,"Distrito Federal","-48.0333333","-15.5666667","1040.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1171","2013-10-04 11:17:00-03","MO","MOBOT","100635952","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 3605","1980","8","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Na margem de estrada, DF05, Chapada da Contagem.",NA,"Distrito Federal","-47.9666667","-15.6","1200.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1172","2013-09-26 12:25:00-03","MO","MOBOT","2378604","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Thomas B. Croat","Croat 53649","1982","6","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Edge of Chapada da Contagem, 18 km N of Brazilia television tower.",NA,"Distrito Federal","-47.8666667","-15.6666667","1200.00000000",NA,NA,"J.Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1425","1",NA
"1173","2008-05-27 22:02:00-03","MO","MOBOT","3271220","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Gert G. Hatschbach","Hatschbach 55455","1991","6","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Parque Nacional do Caparaó, próx a Cachoeira Bonita (mun. Caparaó).",NA,"Minas Gerais",NA,NA,"1700.00000000",NA,NA,"J.J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-03-23 11:28:00-03","MO","MOBOT","3272113","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Anonymous","Anonymous 600",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","The serra de Sao Jose mountain range. Serra de Sao José.",NA,"Minas Gerais",NA,NA,"950.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1175","2008-05-27 22:02:00-03","MO","MOBOT","3299913","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Scott A. Mori|J. Mitchell|L.A. Mattos Silva","Mori 16938","1984","7","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Mun. de Cristalina. BR040, 1 km SE of Cristalina, km 107 Campo Rupestre.",NA,"Goiás",NA,NA,"1250.00000000",NA,NA,"J.J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2008-05-27 22:02:00-03","MO","MOBOT","3311460","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","M. Lucio Piedade","Piedade 15","1981","6","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Região da Palma. Vegetação: campo cerrado.",NA,"Distrito Federal","-48.03333","-15.56666",NA,NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-02-19 04:30:00-03","MO","MOBOT","100347657","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora martii","C.F.P. Martius","Martius 931","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","[No data on label; protologue says ad Serra do Ouro Preto]",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Cogniaux, Syntype","martii","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1178","2018-02-12 14:24:00-02","MO","MOBOT","101029451","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","J.M.O. Vimercat","Vimercat 199","1984","6","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Mata dos Colibris.",NA,"Espírito Santo","-40.6002998352051","-19.9356002807617",NA,NA,"Santa Teresa","J. Wurdack","triflora",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1179","2013-10-04 11:06:00-03","MO","MOBOT","100635946","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Scott A. Mori|L.A. Mattos Silva","Mori 16904","1984","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Município de Planaltina, 22 km W of Planaltina. Cerrado Reserve of CPAC (Centro de Pesquisas Agropecuario Cerrados).",NA,"Distrito Federal",NA,NA,"1000.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1180","2013-10-04 11:13:00-03","MO","MOBOT","100635950","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Oliveira","Oliveira 77/03244","1981","6","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Região da Palma.",NA,"Distrito Federal","-48.0333333","-15.5666667","1040.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1181","2013-10-04 11:17:00-03","MO","MOBOT","100635952","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 3605","1980","8","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Na margem de estrada, DF05, Chapada da Contagem.",NA,"Distrito Federal","-47.9666667","-15.6","1200.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1182","2013-09-26 12:25:00-03","MO","MOBOT","2378604","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Thomas B. Croat","Croat 53649","1982","6","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Edge of Chapada da Contagem, 18 km N of Brazilia television tower.",NA,"Distrito Federal","-47.8666667","-15.6666667","1200.00000000",NA,NA,"J.Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1425","1",NA
"1183","2008-05-27 22:02:00-03","MO","MOBOT","3271220","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Gert G. Hatschbach","Hatschbach 55455","1991","6","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Parque Nacional do Caparaó, próx a Cachoeira Bonita (mun. Caparaó).",NA,"Minas Gerais",NA,NA,"1700.00000000",NA,NA,"J.J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-03-23 11:28:00-03","MO","MOBOT","3272113","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Anonymous","Anonymous 600",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","The serra de Sao Jose mountain range. Serra de Sao José.",NA,"Minas Gerais",NA,NA,"950.00000000",NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1185","2008-05-27 22:02:00-03","MO","MOBOT","3299913","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","Scott A. Mori|J. Mitchell|L.A. Mattos Silva","Mori 16938","1984","7","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Mun. de Cristalina. BR040, 1 km SE of Cristalina, km 107 Campo Rupestre.",NA,"Goiás",NA,NA,"1250.00000000",NA,NA,"J.J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2008-05-27 22:02:00-03","MO","MOBOT","3311460","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora triflora","M. Lucio Piedade","Piedade 15","1981","6","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","Região da Palma. Vegetação: campo cerrado.",NA,"Distrito Federal","-48.03333","-15.56666",NA,NA,NA,"J. Wurdack","triflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","9727","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Pereira","309.0","1984","06","16","América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Myrtales","(D.Don) Cogn.",NA,NA,"Espirito Santo","-40.6591987609863","-20.3633003234863",NA,NA,"Domingos Martins",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1188","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","9707","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Pereira, O.J.","309.0","1984","06","16","América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Myrtales","(D.Don) Cogn.",NA,NA,"Espirito Santo","-40.6591987609863","-20.3633003234863",NA,NA,"Domingos Martins","Chiea, S.A.C.",NA,NA,"48150","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1189","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","24991","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 1,5 m, flor alva, nervuras rosadas;",NA,"Tracheophyta","Myrtales","(D.Don) Cogn.","Serra da Bocaina",NA,"Paraná","-49.1150016784668","-25.2061004638672",NA,NA,"Bocaiúva do Sul","G. Hatschbach",NA,NA,"61623","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1190","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","17085","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto ramoso, 1,5 m, flor alva, nervuras avermelhadas;",NA,"Tracheophyta","Myrtales","(D.Don) Cogn.","Serra do Bromato",NA,"Paraná","-49.3142013549805","-25.1900005340576",NA,NA,"Rio Branco do Sul","G. Hatschbach",NA,NA,"37352","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1191","2018-09-12 14:48:20-03","UNIOESTE","UNOP","8882","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Nadruz, M.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.; Temponi, L.G.; Camelo, M.C.; Ribeiro, R.","3163","2017","04","25",NA,"Brasil",NA,NA,"Com influencia antrópica. Lamina membranácea, esverdeada, discolor. Pedúnculo acastanhado, corola embranquicada com nuancias rosadas, filetes rosados. Aproximadamente 2 m de altura.",NA,NA,NA,"(D. Don) Cogn.","Trilha para o Vale encantado. Floresta Estacional Semidecidual Alto-Montana",NA,"Minas Gerais","-41.834444","-20.410833","2009","2009","Alto Caparaó, Parque Nacional","Leoni, L.",NA,NA,NA,NA,"-41.834444","-20.410833","2017","04","25",NA,NA,NA,NA,NA
"1192","2015-10-22 10:03:04-02","UNIOESTE","UNOP","5086","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Barbosa, E.; Costa, E.F.; Costa, E.F.","1276","2006","03","05",NA,"Brasil",NA,NA,"Arbusto, 2 m, flor alva, anteras amarelas. Margem do rio encachoeirado.",NA,NA,NA,"(D. Don) Cogn.","Lago azul municipio de jaguariaiva parana .",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva","Hatschbach, G.",NA,NA,"44368","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"1193","2018-04-19 15:15:13-03","UNIOESTE","UNOP","9033","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Schinemann, D.S.; Camelo, M.C.; Liesenfeld, V.; Martins, S.M.; Ribeiro, M.I.; Vi; Camelo, M.C.; Liesenfeld, V.; Martins, S.M.; Ribeiro, M.I.; Viana, A.","6","2017","04","01",NA,"Brasil",NA,NA,"Solo rochoso",NA,NA,NA,"(D. Don) Cogn.",NA,NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Souza, T.",NA,NA,"56988","auto",NA,NA,"2017","04","03",NA,NA,NA,NA,NA
"1194","2015-10-22 10:03:04-02","UNIOESTE","UNOP","5014","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6478","2008","04","20",NA,"Brasil",NA,NA,"Arbusto, 1,50 m, pétalas alvas. Alto do morro.",NA,NA,NA,"(D. Don) Cogn.","Serra dos Mulatos, Pedra Branca",NA,"Paraná","-50.9494018554688","-24.2082996368408",NA,NA,"Ortigueira","Hatschbach, G.",NA,NA,"46016","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1195","2020-08-31 09:07:23-03","INPA","INPA","201101","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Silva, JM da","2310","1998","04","08","Southern America","Brasil",NA,NA,NA,"INPA0201101","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Serra da Bocaiuna.","INPA0201101 INPA0201101_e","Paraná","-49.1150016784668","-25.2061004638672",NA,NA,"Bocaiúva do Sul","Hatschbach, GG",NA,NA,"61623","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1196","2020-08-31 09:07:23-03","INPA","INPA","233318","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Melo, LRV","15","2008","06","20","Southern America","Brasil",NA,NA,NA,"INPA0233318","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Reserva Ecológica do Roncador (RECOR) ou Reserva Ecológica do IBGE. Juntamente com o Jardim Botânico de Brasília (JBB) e Fazenda Água Limpa (FAL, UnB). Ponto de coleta (UTM) - 23L 192691, 8234697.","INPA0233318 INPA0233318_e","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","Melo, LRV",NA,NA,"70570","auto",NA,NA,"2008","06",NA,NA,NA,NA,NA,NA
"1197","2020-08-31 09:07:23-03","INPA","INPA","279885","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Kinupp, VF","653","1997","07","26","Southern America","Brasil",NA,NA,NA,"INPA0279885","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","perto do viaduto J. Murtinho.",NA,"Paraná","-49.948600769043","-24.5261001586914",NA,NA,"Piraí do Sul","Meyer, FS",NA,NA,"37171","auto",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"1198","2020-08-31 09:07:23-03","INPA","INPA","250403","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Eiten, G","7305","1966","07","23","Southern America","Brasil",NA,NA,NA,"INPA0250403","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Road between village of Itatiaia north to entrance to Itatiaia National Park.","INPA0250403 INPA0250403_e","Rio de Janeiro","-44.4467010498047","-22.468900680542","660","660","Resende","ops",NA,NA,"36089","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"1199","2020-08-31 09:07:23-03","INPA","INPA","123207","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Kirkbride Junior, JH","3605","1980","08","05","Southern America","Brasil",NA,NA,NA,"INPA0123207","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Na margem de estrada, DF05. Chapada da Contagem","INPA0123207 INPA0123207_e","Distrito Federal","-47.966667","-15.6",NA,NA,NA,"Wurdack, JJ",NA,NA,NA,NA,"-47.966667","-15.6","1983",NA,NA,NA,NA,NA,NA,NA
"1200","2020-08-31 09:07:23-03","INPA","INPA","211888","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Leite, G","5A","2003","10","29","Southern America","Brasil",NA,NA,NA,"INPA0211888","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495. Mata de galeria.","INPA0211888 INPA0211888_e","Distrito Federal","-47.933333","-16.05","950","950","Brasília","Proença, CEB",NA,NA,NA,NA,"-47.933333","-16.05","2003",NA,NA,NA,NA,NA,NA,NA
"1201","2020-08-31 09:07:23-03","INPA","INPA","167718","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Coêlho, DF","INPA167718","1987","08","23","Southern America","Brasil",NA,NA,NA,"INPA0167718","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Ilha de Maracá, Sem dados de localidade.","INPA0167718 INPA0167718_e","Distrito Federal","-61.416667","3.366667",NA,NA,NA,"Wurdack, JJ",NA,NA,NA,NA,"-61.416667","3.366667","1970",NA,NA,NA,NA,NA,NA,NA
"1202","2021-01-10 20:46:54-03","INPA","INPA","16718","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Coêlho, DF","INPA16718","1985","08","11","Southern America","Brasil",NA,NA,NA,"INPA0016718","Dicotyledon Com-Clade","Myrtales","(D.Don) Cogn.","Brasília, Sem dados de localidade.","INPA0016718 INPA0016718_e","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","Wurdack, JJ",NA,NA,"70570","auto",NA,NA,"1970","03",NA,NA,NA,NA,NA,NA
"1203","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","1165",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","H. Q. Boudet Fernandes","1902","1986","03","17",NA,"Brasil",NA,NA,"Arbusto 3m, estraido descamante, cálice verde, corola branca, androceu rosado, antera vermelha, dobra do filete amarela, heliófila, capoeira, estrada abandonada, fundo do vale.","MBML001165",NA,NA,"(D.Don) Cogn.","Vale dos Colibris","MBML001165","Espírito Santo","-40.573889","-19.936111",NA,NA,"Santa Teresa","R. Goldenberg/03-05-2005",NA,NA,NA,NA,"40W34'26","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","12815",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","C. N. de Fraga; et al","195","1995","05","30",NA,"Brasil",NA,NA,"Partes sombrias em mata e pedras (matacão) soltos exposto ao sol. Flores brancas, folha verde escura no lado adaxial e verde claro no lado abaxial.","MBML012815",NA,NA,"(D.Don) Cogn.","Parque Estadual da Pedra Azul","MBML012815","Espírito Santo","-41.019167","-20.403889",NA,NA,"Domingos Martins","B. Chiavegatto/10-08-2006",NA,NA,NA,NA,"41W1'9","20S24'14",NA,NA,NA,NA,NA,NA,NA,NA
"1205","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","16898",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.R. Vervloet; et al","212","2002","04","25",NA,"Brasil",NA,NA,"Arbusto com 2,5m de altura, local brejoso, vegetação baixa, cálice verde, corola branca, estames rosa. Lado direito.","MBML016898",NA,NA,"(D.Don) Cogn.","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML016898","Espírito Santo","-40.553056","-19.9075",NA,NA,"Santa Teresa","R. Goldenberg/03-05-2005",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"1206","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","16990",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.R. Vervloet; et al","295","2002","05","24",NA,"Brasil",NA,NA,"Árvore 2m, local rochoso sobre fina camada de solo, a pleno sol, topo do morro, flores e botões brancos, estiletes rosa.","MBML016990",NA,NA,"(D.Don) Cogn.","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML016990","Espírito Santo","-40.553056","-19.9075",NA,NA,"Santa Teresa","R. Goldenberg/03-05-2005",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","20751",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.R. Vervloet; et al","2442","2003","05","14",NA,"Brasil",NA,NA,"Arbusto de 1,m, flores com cálice verde, corola branca, estames rosados. Baixada, capoeira, dossel 5m, esparço.","MBML020751",NA,NA,"(D.Don) Cogn.","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML020751","Espírito Santo","-40.553056","-19.9075",NA,NA,"Santa Teresa","R. Goldenberg/03-05-2005",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"1208","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","21989",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","A. P. Fontana; et al","620","2003","10","11",NA,"Brasil",NA,NA,"Arbusto, frutos secos.","MBML021989",NA,NA,"(D.Don) Cogn.","Goiapaba-Açu","MBML021989","Espírito Santo","-40.472222","-19.914167",NA,NA,"Fundão","R. Goldenberg/17-06-2005",NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","24176",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Kollmann; et al","7830","2005","06","12",NA,"Brasil",NA,NA,"Arbusto 1,5m. No sol, flores brancas.","MBML024176",NA,NA,"(D.Don) Cogn.","Alto Limoeiro","MBML024176","Espírito Santo","-40.833333","-19.966667",NA,NA,"Itarana","B. Chiavegatto/10-08-2006",NA,NA,NA,NA,"40W50'","19S58'",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","26090",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Kollmann; et al","9012","2006","05","04",NA,"Brasil",NA,NA,"Arvoreto 4m. Flores brancas.","MBML026090",NA,NA,"(D.Don) Cogn.","Goiapaba-Açu","MBML026090","Espírito Santo","-40.479444","-19.919722",NA,NA,"Santa Teresa","B. Chiaregatto/10-08-2006",NA,NA,NA,NA,"40W28'46","19S55'11",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-07-10 09:47:39-03","MBML","MBML-HERBARIO","28961",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","L. Kollmann","9301","2006","09","15",NA,"Brasil",NA,NA,"Arbusto 3m no sol. Frutos marrons.","MBML028961",NA,NA,"(D.Don) Cogn.","Estrada p/ Goiapaba-Açu, depois da Reserva Biológica Augusto Ruschi","MBML028961","Espírito Santo","-40.503333","-19.895",NA,NA,"Santa Teresa","R. Goldenberg/2008",NA,NA,NA,NA,"40W30'12","19S53'42",NA,NA,NA,NA,NA,NA,NA,NA
