"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"424","2008-05-27 22:02:00-03","MO","MOBOT","741782","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox praecox","Fátima Mereles","1985","10","29","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"R.Liesner(MO)","Mereles H. 411","Presidente Hayes",NA,NA,NA,NA,NA,NA,"praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2011-06-09 17:49:00-03","MO","MOBOT","741921","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox praecox","Blas Pérez","1991","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)","Pérez Maricerich 1431","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,"praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","3"
"426","2008-05-27 22:02:00-03","MO","MOBOT","742010","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox praecox","Elsa M. Zardini|P. Aquino","1992","11","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)","Zardini 33493","Central",NA,"Estero del Ypoá. Cerro Pé. Forest at base of Cerro.","-57.45","-25.66666",NA,NA,"praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"778","4"
"427","2008-05-27 22:02:00-03","MO","MOBOT","968630","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox praecox","Antony Jardim|N. Rosas-Hurtado","1994","12","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"R. Liesner","Jardim 1558","Santa Cruz","Cordillera","Cuevo adentro de la sierra cerca la planchada de Chevron. Bosque seco serrano de Anadenanthera/Schinopsis quebracho colorado con campos abiertos al medio","-61.5","-19","1385.00000000",NA,"praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","723502","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox praecox","Elsa M. Zardini|G. Garcete","1991","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)","Zardini 28676","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Cañabé. Gallery forest.","-57.4","-25.61666",NA,NA,"praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614","4"
"429","2020-06-22 14:17:50-03","UNESP-IBILCE","SJRP","30564","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 4m, fruto preto.;",NA,"Tracheophyta","Caryophyllales","Griseb.",NA,NA,"São Paulo","Matão","Fazenda Cambuhy","-48.53722222","-21.62055556",NA,NA,NA,NA,NA,"-48.53722222","-21.62055556",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"430","2019-03-29 10:41:11-03","UFSM","HDCF","6023","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Scipioni, M. C.; Meyer, E. A.","2007","10","10","América","Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Scipioni, M. C.; Meyer, E. A.",NA,"Rio Grande do Sul","Frederico Westphalen",NA,"-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"2007",NA,NA,"10","10","16988","auto",NA,NA,NA,NA,NA
"431","2019-03-29 10:41:11-03","UFSM","HDCF","5888","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Krewer, C.","2001","01","24","América","Brasil",NA,NA,"Inventário Florestal, carta 01, parcela 19, árvore 53",NA,NA,NA,"Griseb.","Longhi, S. J.",NA,"Rio Grande do Sul","Santa Rosa","Linha Cascata","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"2001",NA,NA,"02","15","19818","auto",NA,NA,NA,NA,NA
"432","2016-09-05 16:01:51-03","UFSM","HDCF","1027","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Longhi, S. J.","1981","11","26","América","Brasil",NA,NA,"Inventário de nativas (am. 17)",NA,NA,NA,"Griseb.","Figueira, M.","287","Rio Grande do Sul","São Borja","Rio Icamacuã","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"2016",NA,NA,"02","01","75549","auto",NA,NA,NA,NA,NA
"433","2018-09-12 14:47:58-03","UNIOESTE","UNOP","6705","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cardozo, A.P.; Marcon, T.R.; Temponi, L.G.; Marcon, T.R.; Temponi, L.G.","2010","10","11",NA,"Brasil",NA,NA,"Árvore com cerca de 8m. Folha cartácea, concolor, estéril.",NA,NA,NA,"Griseb.","Cardozo, A.P.","13","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a antiga Fazenda Salinet, parcela 10- I 1.","-54.6503","-25.996036",NA,NA,NA,NA,"2010","-54.6503","-25.996036","10",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-10-02 11:58:53-03","UNIOESTE","UNOP","10332","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Conceição, L.H.S.M.; Temponi, L.G.; Rauber, C.R.; Hentz Junior, E.; Zabotti, K.;; Temponi, L.G.; Rauber, C.R.; Hentz Junior, E.; Zabotti, K.; Mano, G.B.","2019","02","20",NA,"Brasil",NA,NA,"Árvore, cerca de 7 metros, folhas, frutos esverdeados.",NA,NA,NA,"Griseb.","Temponi, L.G.; Zabotti, K.","98","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, perto da zona militar","-54.477222","-25.623056",NA,NA,NA,NA,"2019","-54.477222","-25.623056","07","15",NA,NA,NA,NA,NA,NA,NA
"435","2020-08-31 09:17:44-03","INPA","INPA","114319","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rumiz, DI","1981","11","19","Southern America","Argentina",NA,NA,NA,"INPA0114319","Dicotyledon Superasterids","Caryophyllales","Griseb.",NA,"143","Corrientes","Capital","San Cayetano",NA,NA,NA,NA,NA,"INPA0114319 INPA0114319_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-31 09:17:44-03","INPA","INPA","147605","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Krapovickas, A","1986","09","14","Southern America","Argentina",NA,NA,NA,"INPA0147605","Dicotyledon Superasterids","Caryophyllales","Griseb.",NA,"40643","Corrientes","Esquina","10 Km E de ruta 12, caminho a Libertador.",NA,NA,NA,NA,NA,"INPA0147605 INPA0147605_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-01-09 21:48:16-03","UNICENTRO","HUCO","0534","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, E.M.","2004","01","20",NA,"Brasil",NA,NA,"FUEL 42690; Arbóreo, 5 m, fruto imaturo verde; DESC: Arbóreo, 5 m, fruto imaturo verde","HUCO000534",NA,NA,"Griseb.",NA,"49","Paraná","Bela Vista do Paraíso","Fazenda cascata, Encontrado na borda da mata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"438","2021-01-09 21:48:17-03","UNICENTRO","HUCO","3454","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M.C.Lovato; et al.; et al.","2003","03","13",NA,"Brasil",NA,NA,"FEUL 34.915; Com flor verde esbranquiçado; DESC: Com flor verde esbranquiçado","HUCO003454",NA,NA,"Griseb.","A.O.S Vieira","s.n.","Paraná","Londrina","Fazenda Figueira Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2003",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"439","2021-01-09 21:48:17-03","UNICENTRO","HUCO","0617","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Estevan, D.A.","2003","04","15",NA,"Brasil",NA,NA,"FUEL 34916; Arbóreo, 7 m, frutos imaturos verdes&nf;; DESC: Arbóreo, 7 m, frutos imaturos verdes","HUCO000617",NA,NA,"Griseb.","Lovato, M.C.","279","Paraná","Londrina","Fazenda Figueira Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2003",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"440","2021-03-04 11:04:15-03","UFRB","HURB","15383","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Jr., G.A.; Velasques, J.S.","2002","12","04",NA,"Brasil",NA,NA,NA,"HURB000015383",NA,NA,"Griseb","Damasceno Jr.","3240","Mato Grosso do Sul","Ladário","Fazenda São João;","-57.528611","-19.355833",NA,NA,NA,"HURB000015383","2003","57º31'43W","19º21'21S","08",NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-03-04 11:04:15-03","UFRB","HURB","15394","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Jr., G.A.; Velasques, J.S.","2002","12","04",NA,"Brasil",NA,NA,NA,"HURB000015394",NA,NA,"Griseb.",NA,"3241","Mato Grosso do Sul","Ladário","Fazenda São João;","-57.528611","-19.189167",NA,NA,NA,"HURB000015394",NA,"57º31'43W","19º11'21S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-06-15 15:28:10-03","UNESP-RC","HRCB","34706","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var.bicornatus","Francisco, E.M.","2000","09","25",NA,"Brasil",NA,NA,"Árvore 6m, frutos verdes imaturos",NA,NA,NA,"(Schinz & Autran) Botta","Biral, L.",NA,"Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,"var.bicornatus",NA,"2012",NA,NA,"08",NA,"15605","auto",NA,NA,NA,NA,NA
"443","2020-06-15 15:28:10-03","UNESP-RC","HRCB","38636","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var.bicornatus","Pavão, O.C.","2000","10","25",NA,"Brasil",NA,NA,"Árvore 4m, frutos verdes imaturos",NA,NA,NA,"(Schinz & Autran) Botta","Biral, L.",NA,"Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,"var.bicornatus",NA,"2012",NA,NA,"08",NA,"23842","auto",NA,NA,NA,NA,NA
"444","2020-06-15 15:28:10-03","UNESP-RC","HRCB","38634","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var.bicornatus","Pavão, O.C.","1999","10","26",NA,"Brasil",NA,NA,"Árvore 2m, frutos verdes imaturos",NA,NA,NA,"(Schinz & Autran) Botta","Biral, L.",NA,"Paraná","Leópolis",NA,"-50.7510986328125","-23.0799999237061",NA,NA,"var.bicornatus",NA,"2012",NA,NA,"08",NA,"22638","auto",NA,NA,NA,NA,NA
"445","2021-02-04 10:24:45-03","UFRPE","HST","19044","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M.C.Lovato; et al.","2002","02",NA,NA,"Brasil",NA,NA,"Árvore ca. 6 m alt.; frutos imaturos verdes. Fragmento 1.","HST019044",NA,NA,"Griseb.","E.F.S.Rossetto","1","Paraná","Londrina","Fazenda Figueira-Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","50W58'32''","23S32'27''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-04 10:24:45-03","UFRPE","HST","15794","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A.L.Cavalheiro; et al.","1999","11","29",NA,"Brasil",NA,NA,"Árvore 5m; CAP 50cm; Projeção 8x7; Frutos maduros verdes. Borda do mato. Matriz do Viveiro.","HST015794",NA,NA,"Griseb.","E.F.S.Rossetto","159","Paraná","Primeiro Mundo","Sítio Barra Bonita",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-04 10:24:45-03","UFRPE","HST","14286","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A.L.Cavalheiro; et al.","1999","03","23",NA,"Brasil",NA,NA,"Árvore 8m; CAP 157cm; projeção 8x6,20m; matriz do viveiro","HST014286",NA,NA,"Griseb.","E.F.S.Rossetto","40","Paraná","Congonhinhas","Recanto das Amoreiras","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"448","2021-04-07 16:08:49-03","UENF","HUENF","2660","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Nascimento, M.T.; Rabelo, G.R.","2003","06","10",NA,"Brasil",NA,NA,"P1 / com espinho","HUENF00002662",NA,NA,"Griseb.","C. Farney","53","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-07-31 14:31:59-03","CPATSA","HTSA","3912","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","O.C. Pavão","2000","10","25",NA,"Brasil",NA,NA,"Árvore 4 m, frutos imaturos verdes.",NA,NA,NA,NA,NA,"27568","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","280988","PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","praecox","Achatocarpus praecox","P. G. Lorentz & G. H. Hieronymus","1873","10",NA,"South America","Argentina",NA,NA,NA,"US00050653",NA,"Caryophyllales","Griseb.",NA,"43","Salta","Orán","Oran.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isosyntype",NA,"1"
"451","2020-09-02 16:19:06-03","Cenargen","CEN","37989","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","E. M. Francisco - UEL","1999","11","08",NA,"Brasil","Exsicatas",NA,"Árvore 3m, frutos verdes imaturos, mata ciliar. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL tombo nº 30273.","CEN00037989",NA,NA,"Schinz & Autran","S. F. Andrade",NA,"PR","SERTANEJA","Fazenda Tangará.","-50.8382987976074","-23.0368995666504",NA,NA,NA,"CEN00037989","2000",NA,NA,NA,NA,"31896","auto",NA,NA,NA,NA,"1"
"452","2019-12-09 17:29:15-03","UFPR","EFC","17032","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Siqueira, E.L. et al.","2012","07","06",NA,"Brasil",NA,NA,"Árvore com 6 m, heliófita. Frutos imaturos verdes. Relevo suave ondulado","EFC017032",NA,NA,"Griseb.","Cordeiro, J. & Bohrer, P.","621","Paraná","Fênix","Estação Ecológica Municipal de Fênix","-52.0697","-23.9661","354","354",NA,NA,"2013","-52.0697","-23.9661",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:14:06-03","USP","SPF","147453","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Francisco, EM","1999","09","29",NA,"Brasil",NA,NA,NA,"SPF00147453",NA,NA,"Schinz & Autran","Andrade, SF","16","Paraná","Sertanópolis",NA,"-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"454","2019-11-13 11:14:06-03","USP","SPF","183401","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Paula-Souza, J","2007","01","27","Southern America","Argentina",NA,NA,NA,"SPF00183401",NA,NA,"Griseb.","Schinini, A","7993","Salta",NA,"Depto. Metán. Ruta 5, ca. 5 Km E da ruta 9. Chaco.","-66.523056","-25.343611",NA,NA,NA,NA,"2007","-66.523056","-25.343611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:14:06-03","USP","SPF","200597","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Farney, C","2007","08","08",NA,"Brasil",NA,NA,NA,"SPF00200597",NA,NA,"Griseb.","Farney, C","4804","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749","100","100",NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA
"456","2021-03-25 13:51:21-03","UNIVILLE","JOI","11933","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Verdi, M.","2009","03","07",NA,"Brasil",NA,NA,"; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Estacional Decidual","JOI011933",NA,NA,"Griseb.","M. Sobral","1767","Santa Catarina","Caibi","Linha Aparecida.","-53.235833","-26.9975","430","430",NA,NA,"2009","53º14'9''W","26º59'51''S","07","17",NA,NA,NA,NA,NA,NA,NA
"457","2019-10-07 09:18:22-03","UEFS","HUEFS","133275","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Paula-Souza, J.","2007","01","27",NA,"Argentina",NA,NA,NA,"HUEFS0133275","Angiospermae","Caryophyllales","Griseb.",NA,"7993","Salta","Metán","Ruta 5, ca Km E da ruta 9 Chaco.",NA,NA,NA,NA,NA,"HUEFS0133275","2007",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"458","2019-10-07 09:18:22-03","UEFS","HUEFS","144010","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Keller, H.A.","2008","04","15",NA,"Argentina",NA,NA,NA,"HUEFS0144010","Angiospermae","Caryophyllales","Griseb.",NA,"5408","Corrientes","Ituzaingó","Predio Santo Domingo, mogote J.",NA,NA,NA,NA,NA,"HUEFS0144010",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"459","2019-10-07 09:18:22-03","UEFS","HUEFS","151939","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Queiroz, L.P.de","2007","12","01",NA,"Argentina",NA,NA,NA,"HUEFS0151939","Angiospermae","Caryophyllales","Griseb.","R.M.Salas","13338","Chaco","Primeiro de Mayo","Maragrita Belén, ca. 4,5 km da Ruta 11 na estrada para Colónia Benitez.","-58.976944","-27.289444","80","80",NA,"HUEFS0151939","2007","58W58'37''","27S17'22''","12",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"460","2019-10-07 09:18:22-03","UEFS","HUEFS","209687","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Williams, D.E.","1988","02","09",NA,"Bolívia",NA,NA,NA,"HUEFS0209687","Angiospermae","Caryophyllales","Griseb.","M.H.Nee","681","Santa Cruz",NA,"Prov Andrés Ibañez. Jardín Botánico de Santa Cruz.","-63.066667","-17.766667","375","375",NA,"HUEFS0209687","2011","63W4'","17S46'",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"461","2019-10-07 09:18:22-03","UEFS","HUEFS","71190","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Neffa, V.S.","2002","01","24",NA,"Argentina",NA,NA,"Suelo arenoso.","HUEFS0071190","Angiospermae","Caryophyllales","Griseb.",NA,"921","Salta","Metán","Ruta 16 Km 657, entre El Galpón y El Tunal.","-64.474444","-25.341389","523","523",NA,"HUEFS0071190",NA,"64W28'28''","25S20'29''",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"462","2019-10-07 09:18:22-03","UEFS","HUEFS","47129","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var. bicornutus","Tressens, S.G.","1999","04","27",NA,"Argentina",NA,NA,"Sendero CIFOR en selva. Interior de selva.","HUEFS0047129","Angiospermae","Caryophyllales","Griseb.",NA,"6113","Misiones","Guaraní","Predio Guarani.","-54.205","-26.916389",NA,NA,"var. bicornutus","HUEFS0047129",NA,"54W12'18''","26S54'59''",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"463","2019-12-04 16:39:34-03","FFCLRP","SPFR","8442","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Alves, J.; et al.","1999","02","10",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> cabo de lança",NA,NA,NA,"Schinz & Autran","Andrade, S.F.",NA,"Paraná","Sertaneja","Fazenda Tangará","-50.833333","-23.033333",NA,NA,NA,NA,"2000","50o50'W","23o02'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-12-04 16:39:34-03","FFCLRP","SPFR","8945","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Francisco, E.M.; Pavão, O.C.; Gonçalves, O.M.","1999","11","08",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> cabo de lança",NA,NA,NA,"Schinz & Autran","Andrade, S.F.","4","Paraná","Leópolis","Sítio São Francisco","-50.75","-23.066667",NA,NA,NA,NA,"2000","50o45'W","23o04'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-09-05 15:27:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","B. Balansa","1874","9","7","South America","Paraguay",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"2282a",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"466","2018-04-04 16:25:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","praecox","Achatocarpus praecox","I. G. Vargas C.","1994","10","24","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","3575","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"467","2018-04-04 16:25:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","praecox","Achatocarpus praecox","I. G. Vargas C.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","3412","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3412",NA
"468","2019-06-11 13:09:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","praecox","Achatocarpus praecox","A. H. Gentry","1991","10","26","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","75248","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"75248",NA
"469","2019-09-05 16:45:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Achatocarpus","praecox","Achatocarpus praecox","P. G. Lorentz & G. Hieronymus","1873","10",NA,"South America","Argentina",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"39",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"470","2019-01-25 15:33:21-02","IAC","IAC","40480","S","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","J. Alves et al.","1999","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Schinz & Autran","S.F. Andrade","s/nº","Paraná","Sertaneja","Fazenda Tangará","-50.8383","-23.0369",NA,NA,NA,NA,"2000","-50.8383","-23.0369","06","10",NA,NA,NA,NA,NA,NA,NA
"471","2020-12-17 17:06:58-03","UEM","HUEM","11683","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A.L. Cavalheiro","1999","11","29",NA,"Brasil",NA,NA,"Árvore 5m; cap 50cm, projeção 8x7; frutos maduros verde. borda do mato, matriz do viveiro.","HUEM000015739",NA,NA,"Griseb.","Maria Lenise Silva Guedes","159","Paraná","Primeiro de Maio","Sítio Barra Bonita","-51.029731","-22.852189",NA,NA,NA,"HUEM000015739","2020","-51.029731","-22.852189","12","15",NA,NA,NA,NA,NA,NA,NA
"472","2019-07-02 15:54:48-03","UEM","HUEM","22991","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.M.Garcia","2010","10","10",NA,"Brasil",NA,NA,"Arbórea, 7m; fruto imaturo de coloração verde.; Floresta Estacional Semidecidual.","HUEM000000112",NA,NA,"Griseb.","M.G. Caxambu","382","Paraná","Maringá","fazenda do CESUMAR, 30m da margem do córrego","-51.865172","-23.349528","423","423",NA,"HUEM000000112","2014","-51.865172","-23.349528","07",NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-07-02 15:54:48-03","UEM","HUEM","23123","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.M.Garcia","2011","02","03",NA,"Brasil",NA,NA,"arbórea escandente, cerca de 4 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000000111",NA,NA,"Griseb.","M.G. Caxambu","465","Paraná","Maringá","fazenda do CESUMAR, 10 m da margem do córrego","-51.865172","-23.349528","423","423",NA,"HUEM000000111","2014","-51.865172","-23.349528","07",NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-07-02 15:54:48-03","UEM","HUEM","23237","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.M.Garcia","2010","10","11",NA,"Brasil",NA,NA,"Arbórea, 6m; botões de coloração verde, flores de coloração creme; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000000109",NA,NA,"Griseb.","L.M. Garcia","387","Paraná","Maringá","fazenda do CESUMAR, 40m da margem do córrego","-51.865172","-23.349528","423","423",NA,"HUEM000000109","2014","-51.865172","-23.349528","07",NA,NA,NA,NA,NA,NA,NA,NA
