"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00909326","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","E. P. Heringer","2219","1979","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909326","Magnoliophyta","Malpighiales","A.Juss.","M. C. H. Mamede","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00909326_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00909324","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","E. P. Heringer","2173","1979","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980171' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909324","Magnoliophyta","Malpighiales","A.Juss.","M. C. H. Mamede","Distrito Federal","São Bartolomeu.","-47.9294","-15.7797","NY00909324_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00893431","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","P. Clausen","1291",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893431","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais",NA,NA,NA,"NY00893431_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00893432","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","H. S. Irwin","10323","1965","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969413' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893432","Magnoliophyta","Malpighiales","A.Juss.","H. S. Irwin","Goiás","Serra do Rio Preto, ca.10 km E. of Cabeceiras","-46.89","-15.8","NY00893432_01","Cabeceiras","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 21:23:00-03","NY","NYBG","00893436","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. C. G. Argent","6439","1967","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893436","Magnoliophyta","Malpighiales",NA,"W. R. Anderson","Mato Grosso","c. 6 km S of Xavantina near R. & A. transect.","-52.23","-14.63","NY00893436_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00893428","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. Ramos","R. & S.19","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969382' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893428","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Collected near the base camp of the expedition. (Base Camp c. 270 km N of Xavantina.)","-51.87","-12.9","NY00893428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00893731","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","W. W. Thomas","4567","1985","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893731","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso","Pantananl, 7-12 km SW of Rio Cassangé on rd to Porto Jofre (MT 060)","-56.95","-16.95","NY00893731_01","Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00893440","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893440","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,NA,NA,"NY00893440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00893732","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. G. Hatschbach","30475","1972","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893732","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso do Sul","Rio Paraguai, Porto Manga.","-57.6531","-19.0094","NY00893732_01","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00893425","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. T. Prance","26183","1979","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893425","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Road to Santa Isabel from Jofre.","-56.92","-17.12","NY00893425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","885610","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","W. W. Thomas","9661","1993","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885610","Magnoliophyta","Malpighiales","A.Juss.","M. C. H. Mamede","Bahia","Campo Formoso, Morro do Cruzeiro, east of town","-40.33","-10.5","NY00885610_01","Campo Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02282486","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","H. S. Irwin","18620","1968","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2244312' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282486","Magnoliophyta","Malpighiales","A.Juss.","E. P. Queiroz","Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8","NY02282486_01","Cocalzinho de Goiás","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02361152","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","F. Sellow","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"Ex Herb. Berol. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2544341' target='other'> <mi>dwc_moreinfo</mi></a>","NY02361152","Magnoliophyta","Malpighiales","A.Juss.",NA,NA,"Rio das Velhas.",NA,NA,"NY02361152_01 NY02361152_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 21:23:00-03","NY","NYBG","00893434","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. A. Ratter","R.190","1967","07","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893434","Magnoliophyta","Malpighiales",NA,"W. R. Anderson","Mato Grosso","c. 1.5 km W of Xavantina.","-52.33","-14.73","NY00893434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-29 21:23:00-03","NY","NYBG","00893435","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. A. Ratter","R.371","1967","08","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893435","Magnoliophyta","Malpighiales",NA,"W. R. Anderson","Mato Grosso","1.5 km S of Xavantina.","-52.33","-14.73","NY00893435_01","Nova Xavantina","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01192911","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. L. Paixão","762","2006","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396574' target='other'> <mi>dwc_moreinfo</mi></a>","NY01192911","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Bahia","Pico das Almas. 25 km do centro de cidade em direção a Ponte do Coronel, ca. de 2 km em direção a distrito de Mato Grosso, após a Ponte do Coronel","-41.8336","-13.5003","NY01192911_01","Rio de Contas","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00893430","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. Ramos","R. & S.193","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893430","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Collected near the base camp of the expedition. (c. 270 km N of Xavantina.)","-51.87","-12.9","NY00893430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","472595","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","M. H. Nee","39666","1990","10","31","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699733' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472595","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Santa Cruz","4 km N of Buena Vista on road to Laguna Madrejon","-63.67","-17.42",NA,"Ichilo","315","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00893422","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. T. Prance","18893","1973","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969319' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893422","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Cerradão behind Colegio de Buriti.","-55.80725","-15.415111","NY00893422_01","Chapada dos Guimarães","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","472594","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","R. M. Harley","22348","1980","05","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699734' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472594","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Bahia","Serra dos Lençois. Serra do Brejao ca. 14 km N.W. of Lençois","-41.45","-12.45","NY00472594_01","Lençóis","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00893439","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","W. R. Anderson","11335","1975","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893439","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","On BR-364 near Corrego Pindaival","-56.0967","-15.5961","NY00893439_01","Cuiabá","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00893427","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","W. W. Thomas","4268","1985","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893427","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","W banks of Rio Araguaia on inlet called Lago Inglés","-50.72","-11.57","NY00893427_01","São Felix do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00893424","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. T. Prance","26163","1979","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893424","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Transpantaneira Highway; 34 km after gateway.",NA,NA,"NY00893424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00893438","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","C. A. Cid Ferreira","6048","1985","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893438","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","BR 162, Rod. Cuiabá-Sinop a 160 km ao S de Sinop, margens da rodovia.","-56","-13.2","NY00893438_01","Diamantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00893433","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","G. Eiten","8676","1968","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969415' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893433","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Ca. 210 km along new road NNE of village of Xavantina. (ca. 50 km due S of Royal Society - Royal Geographic Society Base Camp.","-51.75","-12.85","NY00893433_01","Barra do Garças","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","472593","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","A. C. Cervi","3988","1992","12","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472593","Magnoliophyta","Malpighiales","A.Juss.","O. A. Guimarães","Paraná","Guartelá","-48.32","-25.27","NY00472593_01","Tibagi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 11:09:13-03","UNESP-IBB","BOTU","29084","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Setznagl","1","2010","10","27",NA,"Brasil",NA,NA,"Arbusto alto, flores amarelo-alaranjados","BOTU029084",NA,NA,"A.Juss.","Jungbluth, P.","Mato Grosso do Sul",NA,"-57.036194","-19.587139",NA,"Miranda",NA,NA,"2013","06","06","57°02'10,3w","19°35'13,7s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:30:03-03","UNESP-IBB","BOTU","13064","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cataneo, A.C.","9","1985","09","02",NA,"Brasil",NA,NA,"Arvoreta com 2 m de altura, diâmetro de 20 cm, frutos verdes","BOTU013064",NA,NA,"A.Juss.","Elias, S.I.","Distrito Federal",NA,NA,NA,NA,"Brasília",NA,NA,"2001","07",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 11:09:13-03","UNESP-IBB","BOTU","29084","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Setznagl","1","2010","10","27",NA,"Brasil",NA,NA,"Arbusto alto, flores amarelo-alaranjados","BOTU029084",NA,NA,"A.Juss.","Jungbluth, P.","Mato Grosso do Sul",NA,"-57.036194","-19.587139",NA,"Miranda",NA,NA,"2013","06","06","57°02'10,3w","19°35'13,7s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:30:03-03","UNESP-IBB","BOTU","13064","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cataneo, A.C.","9","1985","09","02",NA,"Brasil",NA,NA,"Arvoreta com 2 m de altura, diâmetro de 20 cm, frutos verdes","BOTU013064",NA,NA,"A.Juss.","Elias, S.I.","Distrito Federal",NA,NA,NA,NA,"Brasília",NA,NA,"2001","07",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:31:11-03","UFRJ","RFA","35500","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","C. M. Vieira; F. Fontes, A. Maciel","1888","2008","10","15",NA,"Brasil",NA,NA,"Arbusto. Folhas discolores, face adaxial verde, abaxial alvacenta. Botões verdes, flores amarelas. Ocasional","RFA44683",NA,NA,"A.Juss.","C. M. Vieira","Mato Grosso do Sul","Morro do Urucum. Em trecho de morro a ser explorado (área 15)","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:31:11-03","UFRJ","RFA","7448","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","P. Occhioni","1841","1959","05","21",NA,"Brasil",NA,NA,"Arbusto; flor amarela","RFA44688",NA,NA,"A.Juss.","W.R. Anderson","Minas Gerais","Serra do Cipó",NA,NA,NA,"Minas Gerais",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:31:11-03","UFRJ","RFA","35500","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","C. M. Vieira; F. Fontes, A. Maciel","1888","2008","10","15",NA,"Brasil",NA,NA,"Arbusto. Folhas discolores, face adaxial verde, abaxial alvacenta. Botões verdes, flores amarelas. Ocasional","RFA44683",NA,NA,"A.Juss.","C. M. Vieira","Mato Grosso do Sul","Morro do Urucum. Em trecho de morro a ser explorado (área 15)","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:31:11-03","UFRJ","RFA","7448","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","P. Occhioni","1841","1959","05","21",NA,"Brasil",NA,NA,"Arbusto; flor amarela","RFA44688",NA,NA,"A.Juss.","W.R. Anderson","Minas Gerais","Serra do Cipó",NA,NA,NA,"Minas Gerais",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-10-18 16:26:04-02","UNEMAT","TANG","495","S","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Koch, AK","1","2006","09","18",NA,"Brasil",NA,NA,"folhas opostas, simples com tomento na parte abaxialinflorescência cimosa com flores amarelas, diclamídeas, hermafrodita, com elaióforos nas sépalas2,5-3 m, arbóreo","TANG000000495",NA,NA,"A.Juss.",NA,"Mato Grosso","Margens Rod. MT - 358 (trevo para Campo Novo do Parecis)","-57.4858016967773","-14.6194000244141",NA,"Tangará da Serra",NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"78","2016-10-18 16:26:04-02","UNEMAT","TANG","496","S","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Moraes, JQ","19","2009","10","23",NA,"Brasil",NA,NA,"folhas opostas, simples com tomento na parte abaxialinflorescência cimosa com flores amarelas, diclamídeas, hermafrodita, com elaióforos nas sépalas, arbóreo","TANG000000496",NA,NA,"A.Juss.",NA,"Mato Grosso","Mata ciliar do córrego São José","-57.4858016967773","-14.6194000244141",NA,"Tangará da Serra",NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"79","2016-10-18 16:26:04-02","UNEMAT","TANG","504","S","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Andrade, CSR","1","2007","11","18",NA,"Brasil",NA,NA,"flor amarela com elaióforos no cálice, arbustivo","TANG000000504",NA,NA,"A.Juss.",NA,"Mato Grosso","Rodovia 358","-57.4858016967773","-14.6194000244141",NA,"Tangará da Serra",NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:43:30-03","EAO","IAN","75729","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Black, GA; Cordeiro, E","5215027","1952","06","15","Southern America","Brasil",NA,NA,"Árvore de 2-3m; flor amarela.","IAN075729","Dicotiledônea",NA,"A.Juss.",NA,NA,"Bahia do Meio, campo dos amigos.","-51.8903007507324","-28.8456001281738",NA,"Guaporé",NA,NA,NA,NA,NA,NA,NA,"14134","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:43:30-03","EAO","IAN","75729","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Black, GA; Cordeiro, E","5215027","1952","06","15","Southern America","Brasil",NA,NA,"Árvore de 2-3m; flor amarela.","IAN075729","Dicotiledônea",NA,"A.Juss.",NA,NA,"Bahia do Meio, campo dos amigos.","-51.8903007507324","-28.8456001281738",NA,"Guaporé",NA,NA,NA,NA,NA,NA,NA,"14134","auto",NA,NA,NA,NA,NA,NA,NA
