"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"377","2020-04-27 16:09:34-03","UFES","VIES","761","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.","451","1985",NA,"Brasil","Campus da UFES.",NA,NA,"VIES000761","VIES000761","Costa-Lima, J.L.","05","06","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"378","2020-04-27 16:09:34-03","UFES","VIES","6866","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","165","1992",NA,"Brasil","Campus da UFES.",NA,NA,"VIES006866","VIES006866","Costa-Lima, J.L.","03","19","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"379","2020-04-27 16:09:34-03","UFES","VIES","6854","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","150","1992",NA,"Brasil","Campus da UFES.",NA,NA,"VIES006854","VIES006854","Costa-Lima, J.L.","02","06","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"380","2020-04-27 16:09:34-03","UFES","VIES","6852","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","182","1992",NA,"Brasil","Campus da UFES.",NA,NA,"VIES006852","VIES006852","Costa-Lima, J.L.","07","28","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"381","2020-04-27 16:09:34-03","UFES","VIES","6833","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","164","1992",NA,"Brasil","Campus da UFES.",NA,NA,"VIES006833","VIES006833","Costa-Lima, J.L.","03","19","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"382","2020-04-27 16:09:34-03","UFES","VIES","506","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.","327","1984",NA,"Brasil","Campus da UFES.",NA,NA,"VIES000506","VIES000506","Costa-Lima, J.L.","07","03","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"383","2020-04-27 16:09:34-03","UFES","VIES","17369","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, J.M.L.","3179","2008",NA,"Brasil","Campus da UFES - Goiabeiras.",NA,NA,"VIES017369","VIES017369","Costa-Lima, J.L.","03","15","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"384","2020-04-27 16:09:34-03","UFES","VIES","5276","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, J.M.L.; Pereira, O.J.","1358","1990",NA,"Brasil","Campus da UFES - Goiabeiras.",NA,NA,"VIES005276","VIES005276","Costa-Lima, J.L.","10","19","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"385","2020-04-27 16:09:34-03","UFES","VIES","19998","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.; Deus, Y.S. de","7072","2002",NA,"Brasil","Parque Estadual da Fonte Grande.",NA,NA,"VIES019998","VIES019998","Costa-Lima, J.L.","12","19","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,"2014","05","26",NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"386","2019-08-16 08:39:13-03","UTFPR","HCF","19847","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"M.L. Guedes","21584","2014",NA,"Brasil","Litoral Norte, caminho para Cavalo Russo",NA,"arbusto, ca. 5 m de altura. Folhas cartáceas, discolores. Frutos maduros vermelhos.",NA,NA,"M.L. Guedes","04","27","BA","Conde","-37.6","-11.8",NA,"2014","05",NA,"37°36'00 W","11°48'00 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-06-29 09:30:14-03","UFRRJ","RBR","10905","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"L.F.T. Menezes","735","2001",NA,"Brasil","Ilha da Marambaia, Área de Moitas, caminho para Lagoa Vermelha.",NA,NA,"RBR00010905",NA,NA,"01","19","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"388","2020-06-29 09:30:14-03","UFRRJ","RBR","12915","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"F.C. Nettesheim","112","2004",NA,"Brasil","Ilha da Marambaia, Bravo VI.",NA,NA,"RBR00012915",NA,NA,"09","17","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"389","2021-03-21 19:34:06-03","UFC","EAC","56525","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Oliveira Filho, N.E.","58","2012","Southern America","Brasil","estrada para Castellanos",NA,NA,"EAC0056525","EAC0056525","Costa-Lima, J.L.","02","02","Espirito Santo","Anchieta","-41.082222","-21.349444",NA,"2014","05","26","-41.082222","-21.349444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-21 19:34:06-03","UFC","EAC","56536","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, J.M.L.","3968","2010","Southern America","Brasil","Vila do Riacho",NA,"Arbusto, 3m; frutos imaturos de cor verde.; Restinga.","EAC0056536","EAC0056536","Costa-Lima, J.L.","12","10","Espirito Santo","Aracruz","-40.459167","-20.3675",NA,"2014","05","26","-40.459167","-20.3675",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-21 19:34:06-03","UFC","EAC","56740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Valadares, R.T.; Sarnaglia Júnior, V.B.","979","2009","Southern America","Brasil","Morro do Moreno, mata atlântica de encosta em vários estágios de regeneração.",NA,"Árvore, 6m; flores esverdeadas.; Mata atlântica.","EAC0056740","EAC0056740","Costa-Lima, J.L.","11","08","Espírito Santo","Vila Velha","-40.489444","-20.560278",NA,"2014","05","26","-40.489444","-20.560278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-21 19:34:06-03","UFC","EAC","56565","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","150","1992","Southern America","Brasil","campus da UFES",NA,"Árvore, 3m; flores pequenas e alvas.","EAC0056565","EAC0056565","Costa-Lima, J.L.","02","06","Espírito Santo","Vitória","-40.511667","-20.468611",NA,"2014","05","26","-40.511667","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-21 19:34:06-03","UFC","EAC","56733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.; Deus, Y.S. de","7072","2002","Southern America","Brasil","Parque Estadual da Fonte Grande, área antropizada.",NA,"5m; fruto alaranjado.; Floresta atlântica.","EAC0056733","EAC0056733","Costa-Lima, J.L.","12","19","Espírito Santo","Vitória","-40.570833","-20.543611",NA,"2014","05","26","-40.570833","-20.543611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-21 19:34:04-03","UFC","EAC","53134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Guedes, M.L.; Chávez, J.P.","2540","1993","Southern America","Brasil","Próximo à Lagoa do Abaeté",NA,"Arbusto ca 3m, flores alvas e folhas discolores.","EAC0053134","EAC0053134","Loiola, M.I.B.","01","08","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,"2012","11","23",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"395","2021-03-21 19:34:06-03","UFC","EAC","57552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Silva, L.R.","433","2014","Southern America","Brasil","Reserva do Paiva, loteamento Paiva, lotes C2 e 1B4",NA,"Arbusto, ca. 3m; caule marrom; folhas verdes; flores brancas; frutos em maturação verdes, com superfície viscosa.","EAC0057552","EAC0057552","Miranda, A.M.","01","19","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,"2014","02","24",NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA
"396","2021-03-21 19:34:06-03","UFC","EAC","61531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Grugiki, M.","s.n.","2017","Southern America","Brasil",NA,NA,"Arvoreta, 5,5 m; frores em senescência; frutos imaturos verdes.; Estrato arbóreo de um fragmento de Floresta Estacional Semidecidual.","EAC0061531","EAC0061531","Loiola, M.I.B.","09","15","Pernambuco","Timbaúba","-35.3182983398438","-7.50528001785278",NA,"2018","03","09",NA,NA,NA,NA,"17951","auto",NA,NA,NA,NA,NA
"397","2021-03-21 19:34:04-03","UFC","EAC","18701","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Antunes, M.M.","s.n.","1992","Southern America","Brasil","Pitangui",NA,"Arbusto.","EAC0018701","EAC0018701","Costa-Lima, J.L.","01","15","Rio Grande do Norte","Extremoz","-35.307201385498","-5.70556020736694",NA,"2011","04","14",NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA,NA
"398","2021-03-21 19:34:04-03","UFC","EAC","46804","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Silveira, E.R.; Chaguinha; Renata","s.n.","2010","Southern America","Brasil","Margem da BR 101",NA,"Árvore.","EAC0046804","EAC0046804","Loiola, M.I.B.; Cordeiro, L.S.","01","22","Rio Grande do Norte","São José de Mipibu","-35.2378005981445","-6.07471990585327",NA,"2011","08","06",NA,NA,NA,NA,"18927","auto",NA,NA,NA,NA,NA
"399","2021-03-21 19:34:04-03","UFC","EAC","54042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Fonseca, M.","s.n.","1974","Southern America","Brasil","Praia de Atalaia. Próximo ao camping",NA,"Arbusto com 1,5m. alt.; folhas simples e alternas; Dunas","EAC0054042","EAC0054042","Loiola, M.I.B.; Cordeiro, L.S.","11","27","Sergipe","Aracaju","-37.0717010498047","-10.9111003875732",NA,"2013","07","05",NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA
"400","2021-03-21 19:34:04-03","UFC","EAC","55079","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Landim, M.","414","1995","Southern America","Brasil",NA,NA,"Restinga","EAC0055079","EAC0055079","Loiola, M.I.B.","06","23","Sergipe","Barra dos Coqueiros","-37.0386009216309","-10.9089002609253",NA,"2014","01","07",NA,NA,NA,NA,"26796","auto",NA,NA,NA,NA,NA
"401","2021-03-21 19:34:04-03","UFC","EAC","55074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Oliveira, D.G.; Déda, R.M.; Santos, E.; Gomes, L.A.; et al.","379","2012","Southern America","Brasil","povoado Brejão dos Negros, solo arensoso",NA,"Restinga","EAC0055074","EAC0055074","Loiola, M.I.B.","06","02","Sergipe","Brejo Grande","-36.4660987854004","-10.4294004440308",NA,"2014","01","07",NA,NA,NA,NA,"15456","auto",NA,NA,NA,NA,NA
"402","2021-03-21 19:34:04-03","UFC","EAC","55075","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Landim, M.","361","1995","Southern America","Brasil","mata",NA,NA,"EAC0055075","EAC0055075","Loiola, M.I.B.","05","15","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,"2014","01","07",NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA
"403","2021-03-21 19:34:04-03","UFC","EAC","55071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Viana, G.","1102","1985","Southern America","Brasil","Campus Universitário",NA,"Arbusto; frutos vermelhos.; Restinga","EAC0055071","EAC0055071","Loiola, M.I.B.","03","21","Sergipe","São Cristóvão","-37.2064018249512","-11.0146999359131",NA,"2014","01","07",NA,NA,NA,NA,"23587","auto",NA,NA,NA,NA,NA
"404","2021-03-21 19:34:06-03","UFC","EAC","56548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.; et al.","5845","1997","Southern America","Brasil","Praia das Neves",NA,"Restinga.","EAC0056548","EAC0056548","Costa-Lima, J.L.","04","27","Espirito Santo","Presidente Kennedy","-41.624722","-21.4675",NA,"2014","05","26","-41.624722","-21.4675",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-21 19:34:06-03","UFC","EAC","56551","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Vinha, P.C.","865","1990","Southern America","Brasil","Vila de Itapemirim",NA,"Planta com frutos imaturos.; Restinga.","EAC0056551","EAC0056551","Costa-Lima, J.L.","01","09","Espirito Santo","Itaoca","-41.432222","-20.339444",NA,"2014","05","26","-41.432222","-20.339444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-21 19:34:06-03","UFC","EAC","56545","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Rodrigues, I.D.","96","1999","Southern America","Brasil","Sítio São José",NA,"Árvore, 4m; fruto verde.; Restinga.","EAC0056545","EAC0056545","Costa-Lima, J.L.","06","17","Espirito Santo","Nova Almeida","-40.52","-20.223889",NA,"2014","05","26","-40.52","-20.223889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-21 19:34:06-03","UFC","EAC","56541","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Valadares, R.T.; Koski, D.","1180","2012","Southern America","Brasil","Morro do Moreno",NA,"Arbusto, 2m; frutos esverdeados.; Mata de encosta.","EAC0056541","EAC0056541","Costa-Lima, J.L.","01","14","Espirito Santo","Vila Velha","-40.469722","-20.551389",NA,"2014","05","26","-40.469722","-20.551389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-21 19:34:06-03","UFC","EAC","56546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","182","1992","Southern America","Brasil","campus da UFES",NA,"Árvore, 3m; botão com prefloração valvar; flor alba com cheiro.","EAC0056546","EAC0056546","Costa-Lima, J.L.","07","28","Espirito Santo","Vitória","-40.511667","-20.468611",NA,"2014","05","26","-40.511667","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-21 19:34:06-03","UFC","EAC","56564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.; Gomes, J.M.L.; Martins, M.L.L.","2720","1992","Southern America","Brasil",NA,NA,"Planta, 2m; flor alva.; Restinga; formação halófila; psamófila reptante e pós-praia.","EAC0056564","EAC0056564","Costa-Lima, J.L.","02","19","Espírito Santo","Aracruz","-40.459167","-20.368333",NA,"2014","05","26","-40.459167","-20.368333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-21 19:34:06-03","UFC","EAC","56752","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Sarnaglia Júnior, V.B.; Gomes, J.M.L.; Fabris, L.C.","26","2009","Southern America","Brasil","Fazenda Velha",NA,"Restinga.","EAC0056752","EAC0056752","Costa-Lima, J.L.","04","01","Espírito Santo","Itapemirim","-41.394167","-21.019722",NA,"2014","05","26","-41.394167","-21.019722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-21 19:34:06-03","UFC","EAC","56757","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Weiler Júnior, I.; Simonelli, M.; Simões, J.M.","183","1995","Southern America","Brasil","Parque Ecológico da C.S.T., área de tabuleiro, ipês.",NA,"Mata de Tabuleiro.","EAC0056757","EAC0056757","Costa-Lima, J.L.","04","22","Espírito Santo","Serra","-40.520833","-20.223889",NA,"2014","05","26","-40.520833","-20.223889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-21 19:34:06-03","UFC","EAC","56729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Weiler Júnior, I.; Simonelli, M.; Simões, J.M.","203","1995","Southern America","Brasil","Parque Ecológico da C.S.T., área de tabuleiro, ipês.",NA,"3m.; Tabuleiro.","EAC0056729","EAC0056729","Costa-Lima, J.L.","04","22","Espírito Santo","Serra","-40.520833","-20.223889",NA,"2014","05","26","-40.520833","-20.223889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-21 19:34:06-03","UFC","EAC","56568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Martins, M.L.L.","164","1992","Southern America","Brasil","campus da UFES",NA,"Árvore, 3m; frutos verdes.; Restinga.","EAC0056568","EAC0056568","Costa-Lima, J.L.","03","19","Espírito Santo","Vitória","-40.511667","-20.468611",NA,"2014","05","26","-40.511667","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-21 19:34:06-03","UFC","EAC","56571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pereira, O.J.","451","1985","Southern America","Brasil","campus da UFES",NA,NA,"EAC0056571","EAC0056571","Costa-Lima, J.L.","05","06","Espírito Santo","Vitória","-40.511667","-20.468611",NA,"2014","05","26","-40.511667","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-21 19:34:06-03","UFC","EAC","56556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, J.M.L.","3179","2008","Southern America","Brasil","campus da UFES",NA,"Planta, 4m;; Restinga.","EAC0056556","EAC0056556","Costa-Lima, J.L.","03","15","Espírito Santo","Vitória","-40.511667","-20.468611",NA,"2014","05","26","-40.511667","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-21 19:34:06-03","UFC","EAC","56742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Gomes, J.M.L.","3449","2007","Southern America","Brasil","margem do rio Itabapoana",NA,"5m.","EAC0056742","EAC0056742","Costa-Lima, J.L.","10","10","Rio de Janeiro","Santo Eduardo","-41.7675","-21.375556",NA,"2014","05","26","-41.7675","-21.375556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-03-21 19:34:04-03","UFC","EAC","47292","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Amorim, A.M.A.; Kollmann, L.; Labiak, P.H.; Paixão, J.L.","7091","2008","Southern America","Brasil","Reserva Biológica Duas Bocas, trilha do Pescador,",NA,"Arbusto, ca. 2m; fruto jovem verde; material prensado em álcool.; Floresta ombrófila densa","EAC0047292","EAC0047292","Loiola, M.I.B.","02","14","Espírito Santo","Cariacica","-40.476667","-20.272778","200","2010","09","10","-40.476667","-20.272778","200",NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-21 19:34:04-03","UFC","EAC","47298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Fontana, A.P.; Kollmann, L.; Labiak, P.; Schwartsburd, B.","5780","2009","Southern America","Brasil","Área de proteção ambiental da Pedra do Elefante, s",NA,"Arbusto, ca. 2m; flores verdes.; Inselbergue","EAC0047298","EAC0047298","Loiola, M.I.B.; Cordeiro, L.S.","01","14","Espírito Santo","Nova Venécia","-40.4475","-18.77","300","2010","09","10","-40.4475","-18.77","600",NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-21 19:34:04-03","UFC","EAC","48587","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Siqueira-Filho, J.A.; et al.","2353","2010","Southern America","Brasil","Margem esquerda BR 101, Solo litólico, área de formações pioneiras.",NA,"Arbusto; 1,5m; fruto longo, pedicelado, cor laranja.; Mata atlântica, dunas","EAC0048587","EAC0048587","Loiola, M.I.B.; Cordeiro, L.S.","07","02","Sergipe","Barra dos Coqueiros","-36.903417","-10.780861",NA,"2011","01","18","-36.903417","-10.780861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-21 19:34:04-03","UFC","EAC","55069","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Oliveira, D.G.","383","2012","Southern America","Brasil","povoado Piranhas, bifurcação da estrada",NA,"Restinga","EAC0055069","EAC0055069","Loiola, M.I.B.","06","01","Sergipe","Pirambu","-37.035556","-10.923611",NA,"2014","01","07","-37.035556","-10.923611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-21 19:34:04-03","UFC","EAC","50438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Carvalho-Sobrinho, J.G.; Freitas, M.A.; Filadelfo, T.","776","2006","Southern America","Brasil","Caminho para Piracanga, após a travessia da balsa",NA,"Arbusto,0,5m; folha cartácea; fruto laranja a vermelho.; Restinga","EAC0050438","EAC0050438","Loiola, M.I.B.","03","18","Bahia","Itacaré","-38.998056","-14.258889",NA,"2011","12","20","-38.998056","-14.258889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-21 19:34:04-03","UFC","EAC","54565","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Matos, E.N.; Vidal, G.","812","2011","Southern America","Brasil","barra do rio Sabaúma",NA,"Arbusto; flores brancas e perfumadas; H677.","EAC0054565","EAC0054565","Araújo, T.","11","20","Bahia","Entre Rios","-37.769444","-12.221111",NA,"2012","02",NA,"-37.769444","-12.221111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-21 19:34:04-03","UFC","EAC","55068","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Farias, M.C.V.; Pereira, O.J.; Santos, E.","107","2012","Southern America","Brasil","Lagoa Redonda",NA,"Restinga","EAC0055068","EAC0055068","Loiola, M.I.B.","02","24","Sergipe","Pirambu","-36.299444","-10.681667",NA,"2014","01","07","-36.299444","-10.681667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-21 19:34:04-03","UFC","EAC","55072","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Prata, A.P.; Silva, T.C.; Santos, L.A.S.","2760","2011","Southern America","Brasil",NA,NA,"Arbusto, 4m.; Restinga","EAC0055072","EAC0055072","Loiola, M.I.B.","08","10","Sergipe","Barra dos Coqueiros","-37.026111","-10.933889",NA,"2014","01","07","-37.026111","-10.933889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-21 19:34:04-03","UFC","EAC","55073","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Oliveira, D.G.; Santos, E.; Gomes, L.A.; Conceição, G.G.; et al.","406","2012","Southern America","Brasil",NA,NA,"Planta com 2,5m; botões esverdeados; fruto laranja.; Restinga","EAC0055073","EAC0055073","Loiola, M.I.B.","06","01","Sergipe","Pacatuba","-36.615278","-10.530556",NA,"2014","01","07","-36.615278","-10.530556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-03-21 19:34:06-03","UFC","EAC","56513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","passerinum","Erythroxylum passerinum","Mart.",NA,"Pinheiro, H.; Ferreira, A.; Rocha, B.","111","2013","Southern America","Brasil","Ilha do Francês",NA,"Arbóreo, 2m; frutos verdes.","EAC0056513","EAC0056513","Costa-Lima, J.L.","06",NA,"Espirito Santo","Piúma","-41.251111","-21.350278",NA,"2014","05","26","-41.251111","-21.350278",NA,NA,NA,NA,NA,NA,NA,NA,NA
