"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"851","2020-09-02 16:24:56-03","Cenargen","CEN","23487","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. tripartita","Manihot aff. tripartita","Gert Guenther Hatschbach","63531","1995","10","19",NA,"Brasil","Exsicatas",NA,"Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00023487",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","Rod. Jaciara a Chapada dos Guimarães, 10 km a O de Campo Verde","-55.1688995361328","-15.5466995239258",NA,"M. Mendoza","CAMPO VERDE",NA,NA,NA,"2012","09",NA,NA,NA,"92328","auto",NA,NA,NA,"1",NA
"852","2020-09-02 16:25:08-03","Cenargen","CEN","27645","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","cf. tripartita","Manihot cf. tripartita","Bruno Machado Teles Walter","3002","1996","02","06",NA,"Brasil","Exsicatas",NA,"Pecíolos avermelhado. Nervuras avermelhada na face adaxial. Botões florais creme-esverdeado. Pétalas alvas com estrias vinácea. Anteras amarela, filetes creme. Área de influência do AHE Serra da Mesa.","CEN00027645",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Estrada de terra da GO - 237 para a fazenda Ponte Alta (Ouro Fino, etc.), cerca de 5 km da GO - 237.","-48.958611","-14.584722","CEN00027645","W. L. Werneck","URUACU","380","380",NA,"1996","02",NA,"-48.958611","-14.584722",NA,NA,NA,NA,NA,"4",NA
"853","2020-09-02 16:25:08-03","Cenargen","CEN","93194","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","cf. tripartita","Manihot cf. tripartita","Arnildo Pott","9567","2002","02","28",NA,"Brasil","Exsicatas",NA,"Arbusto 1,5-2,5m de altura. Doação Herbário Mato Grosso do Sul - HMS nº 3503/CGMS nº 53244.","CEN00093194",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","Fazenda Vale do Taquari, estrada para Buriti 31 Km S da rodovia Alto Taquari-Alto Araguaia.","-53.535833","-17.890555","CEN00093194 CEN00093194_1",NA,"ALTO TAQUARI",NA,NA,NA,NA,NA,NA,"-53.535833","-17.890555",NA,NA,NA,NA,NA,"1",NA
"854","2020-09-02 16:25:36-03","Cenargen","CEN","74113","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","stricta x tripartita","Manihot stricta x tripartita","Antônio Costa Allem","4621","1996","11","12",NA,"Brasil","Exsicatas",NA,"Com folhas basais pecioladas 3- lobadas, apicais inteiras e quase sésseis. Estéril. Provável híbrido natural entre M. tripartita ssp. indivisa (4622) e M. stricta.","CEN00074113",NA,NA,NA,NA,"MT","78,4 km a NE de Nova Xavantina, ao longo da rodovia BR - 158 rumo a Água Boa.","-52.116666",NA,"CEN00074113","A. C. Allem","AGUA BOA","430","430",NA,"1996","11",NA,"-52.116666","-1396667.0",NA,NA,NA,NA,NA,"3",NA
"855","2020-09-02 16:25:36-03","Cenargen","CEN","74119","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tenerrima x tripartita","Manihot tenerrima x tripartita","Antônio Costa Allem","4629","1996","11","14",NA,"Brasil","Exsicatas",NA,"Com características florais de M. tripartita e vegetativas de M. tenerrima. Híbrido natural. Formas parentais são Allem 4628 e 4630.","CEN00074119",NA,NA,NA,NA,"MT","13 km a NW de Alto Garças, ao longo da rodovia BR - 364 rumo a Rondonópolis.",NA,NA,"CEN00074119","A. C. Allem","ALTO GARCAS","730","730",NA,"1996","11",NA,"-5363333.0","-1683333.0",NA,NA,NA,NA,NA,"4",NA
"856","2020-09-02 16:25:36-03","Cenargen","CEN","74121","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tenerrima x tripartita","Manihot tenerrima x tripartita","Antônio Costa Allem","4631","1996","11","14",NA,"Brasil","Exsicatas",NA,"Brácteas subuladas, pequeninas. Pedicelo masculino longo. Fruto glabro, liso. Flor masculina aberta quase até a base. Estames expostos. Forma parental cruzando localmente com M. tripartita (4628).","CEN00074121",NA,NA,NA,NA,"MT","13 km a NW de Alto Garças, ao longo da rodovia BR - 364 rumo a Rondonópolis.",NA,NA,"CEN00074121","A. C. Allem","ALTO GARCAS","730","730",NA,"1996","11",NA,"-5363333.0","-1683333.0",NA,NA,NA,NA,NA,"4",NA
"857","2020-09-02 16:25:36-03","Cenargen","CEN","26503","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Taciana Barbosa Cavalcanti","1401","1995","03","24",NA,"Brasil","Exsicatas",NA,"Crescendo em terreno pedregoso.","CEN00026503",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Fazenda das Pedras.","48.15","-17.716666","CEN00026503","M. Mendoza","IPAMERI","764","764",NA,"2014","01",NA,"48.15","-17.716666",NA,NA,NA,NA,NA,"4",NA
"858","2020-09-02 16:25:36-03","Cenargen","CEN","6671","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Lídio Coradin","3546","1980","10","05",NA,"Brasil","Exsicatas",NA,"Planta de 1 m de altura.","CEN00006671",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Rodovia Anápolis - Belém, BR-153 km 567 - GO.","-49.05","-11.583333","CEN00006671","J. G. A. Vieira","GURUPI","330","330",NA,"1982","05",NA,"-49.05","-11.583333",NA,NA,NA,NA,NA,"2",NA
"859","2020-09-02 16:25:36-03","Cenargen","CEN","92395","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Wantuil Linhares Werneck","529","1995","04","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00092395",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"137 km Rio Verde/ Iporá.","-50.916666","-17.783333","CEN00092395","M. Mendoza",NA,"800","800",NA,"2016","01",NA,"-50.916666","-17.783333",NA,NA,NA,NA,NA,"2",NA
"860","2020-09-02 16:25:36-03","Cenargen","CEN","103203","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Anderson Cássio Sevilha","6310","2016","12","08",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103203",NA,NA,NA,"(Spreng.) Müll.Arg.","MG","Sítio 10. Ponto 2.","-42.779444","-15.388611","CEN00103203","M. Mendoza","RUBELITA","990","990",NA,"2018","02",NA,"-42.779444","-15.388611",NA,NA,NA,NA,NA,"4",NA
"861","2020-09-02 16:25:36-03","Cenargen","CEN","104334","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","João Bernardo de Azevedo Bringel Jr.","1145","2014","12","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00104334",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Parque Municipal de Itiquira, trilha para cachoeira.","-47.451666","-15.368888","CEN00104334","M. Mendoza","FORMOSA","900","900",NA,"2015","02",NA,"-47.451666","-15.368888",NA,NA,NA,NA,NA,"3",NA
"862","2020-09-02 16:25:36-03","Cenargen","CEN","11186","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","3499","1986","03","07",NA,"Brasil","Exsicatas",NA,"Brácteas florais sub-foliáceas serrilhadas. Solo totalmente encascalhado.","CEN00011186",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","31 km a S de São João D'Aliança, ao longo da rodovia GO-118 rumo a São Gabriel, km 54 da rodovia.","-47.616666","-14.966666","CEN00011186","A. C. Allem","SAO JOAO D'ALIANCA","1170","1170",NA,"1986","03",NA,"-47.616666","-14.966666",NA,NA,NA,NA,NA,"1",NA
"863","2020-09-02 16:25:36-03","Cenargen","CEN","113873","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Zenilton de Jesus Gayoso Miranda","211","2019","12","05",NA,"Brasil","Exsicatas",NA,"Flor creme com raias vinácea. Doação.","CEN00113873",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","16 km após a cidade no sentido da Chapada dos Veadeiros, morro ao lado da estrada.","-47.508611","-14.646944","CEN00113873",NA,"SÃO JOÃO D#?#ALIANÇA","966","966",NA,NA,NA,NA,"-47.508611","-14.646944",NA,NA,NA,NA,NA,"1",NA
"864","2020-09-02 16:25:36-03","Cenargen","CEN","61304","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Anderson Cássio Sevilha","4099","2004","04","02",NA,"Brasil","Unicata",NA,NA,"CEN00061304",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Ponto 40 da fitossociologia.","-47.2625","-12.792222","CEN00061304",NA,"PARANA","454","454",NA,NA,NA,NA,"-47.2625","-12.792222",NA,NA,NA,NA,NA,"1",NA
"865","2020-09-02 16:25:36-03","Cenargen","CEN","18000","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Taciana Barbosa Cavalcanti","1146","1992","03","11",NA,"Brasil","Exsicatas",NA,"Margem da folha vinácea. Bráctea vinácea.","CEN00018000",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","À 8,9 km do portão norte do canteiro de obras.","48.4","-13.483333","CEN00018000","J. G. A. Vieira","MINACU","950","950",NA,"1994","03",NA,"48.4","-13.483333",NA,NA,NA,NA,NA,"4",NA
"866","2020-09-02 16:25:36-03","Cenargen","CEN","1783","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","1583","1978","02","04",NA,"Brasil","Exsicatas",NA,"Frutos cilíndrico, glabros. Planta glabra.","CEN00001783",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","Km 340 BR-364.",NA,NA,"CEN00001783","A. C. Allem","ALTO GARCAS",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"867","2020-09-02 16:25:36-03","Cenargen","CEN","20285","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Grady Linder Webster","29740","1992","09","08",NA,"Brasil","Exsicatas",NA,"[obs. alguns dados foram traduzidos do inglês para português]. burnt-over cerrado on very gentle slope. Undershrub 1-3 dm high, ocasional; fls. greenish-white. Doação - J. M. Tucker Herbarium, Univ. of California","CEN00020285",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","4 km SE of chapada dos Guimarães.","-55.75","-15.433333","CEN00020285","M. Mendoza","CHAPADA DOS GUIMARAES","800","800",NA,"2014","01",NA,"-55.75","-15.433333",NA,NA,NA,NA,NA,"1",NA
"868","2020-09-02 16:25:36-03","Cenargen","CEN","6806","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","2801","1982","03","12",NA,"Brasil","Exsicatas",NA,"Sem flores e frutos.","CEN00006806",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","Km 30 BR-158 de Xavantina a Canarana.",NA,"-14.033333","CEN00006806","A. C. Allem","NOVA XAVANTINA","500","500",NA,"1982","03",NA,"-5216667.0","-14.033333",NA,NA,NA,NA,NA,"3",NA
"869","2020-09-02 16:25:36-03","Cenargen","CEN","31928","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Marta Camargo de Assis","374","1997","01","28",NA,"Brasil","Exsicatas",NA,"Brácteas vináceas e flores creme esverdeadas. Flor creme. Fruto verde.","CEN00031928",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Estrada Minaçú - Usina, subindo à esquerda, logo antes da guarita a mais ou menos 2 Km para baixo. Na usina da Serra da Mesa.",NA,NA,"CEN00031928","A. C. Allem","MINACU",NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"870","2020-09-02 16:25:36-03","Cenargen","CEN","58672","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Bruno Machado Teles Walter","4733","2001","01","22",NA,"Brasil","Exsicatas",NA,"Brácteas verdes. Pétalas creme. Na beira da mata. Área de influência da futura hidrelétrica Cana Brava.","CEN00058672",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Arredores da Serra do Jipe. Cerca de 15 km da futura ponte sobre o Rio Tocantins (entre Colinas e Minaçu).","-48.066666","-14.833333","CEN00058672","M. Martins","COLINAS DO SUL","500","500",NA,"2013","04",NA,"-48.066666","-14.833333",NA,NA,NA,NA,NA,"2",NA
"871","2020-09-02 16:25:36-03","Cenargen","CEN","59266","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","9026","2004","04","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00059266",NA,NA,NA,"(Spreng.) Müll.Arg.","PA","Parque Estadual das Andorinhas, margem esquerda do rio Araguaia.","-48.409166","-6.3122222","CEN00059266","A. S. Rodrigues","SAO GERALDO DO ARAGUAIA","130","130",NA,"2007","10",NA,"-48.409166","-6.3122222",NA,NA,NA,NA,NA,"4",NA
"872","2020-09-02 16:25:36-03","Cenargen","CEN","66541","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","9387","2005","02","19",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00066541",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Margem esquerda do rio Tocantins, canteiro de obras da AHE Estreito.","47.4708333","6.58166666","CEN00066541",NA,"TOCANTINOPOLIS","160","160",NA,NA,NA,NA,"47.4708333","6.58166666",NA,NA,NA,NA,NA,"4",NA
"873","2020-09-02 16:25:36-03","Cenargen","CEN","65537","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Luiz Joaquim Castelo Branco Carvalho","13","1997","11","29",NA,"Brasil","Exsicatas",NA,"Erva daninha na estrada.","CEN00065537",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Estrada entre Colinas do Sul e Niquelândia.","-47.592777","-14.928888","CEN00065537","M. Mendoza","ALTO PARAISO DE GOIAS","1072","1072",NA,"2013","07",NA,"-47.592777","-14.928888",NA,NA,NA,NA,NA,"5",NA
"874","2020-09-02 16:25:36-03","Cenargen","CEN","67403","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","11144","2006","11","28",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067403",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Estrada Rio Trairas/ Rio Custódio, km 2.","-48.144166","-13.280555","CEN00067403","B. M. Gomes","CAVALCANTE","280","280",NA,"2010","07",NA,"-48.144166","-13.280555",NA,NA,NA,NA,NA,"3",NA
"875","2020-09-02 16:25:36-03","Cenargen","CEN","68207","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","12632","2008","01","14",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00068207",NA,NA,NA,"(Spreng.) Müll.Arg.","MA","Margem direita do rio Feio, próximo à ponte da BR - 010.","-47.489166","-6.74","CEN00068207",NA,"ESTREITO","160","160",NA,NA,NA,NA,"-47.489166","-6.74",NA,NA,NA,NA,NA,"4",NA
"876","2020-09-02 16:25:36-03","Cenargen","CEN","73196","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","4279","1994","12","06",NA,"Brasil","Exsicatas",NA,"Brácteas avermelhadas, serrilhadas.","CEN00073196",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","83 km adiante da entrada de Piranhas, ao longo da rodovia BR-158 rumo a Aragarças.","-52.25","-15.916666","CEN00073196","A. C. Allem","ARAGARCAS","400","400",NA,"1994","12",NA,"-52.25","-15.916666",NA,NA,NA,NA,NA,"2",NA
"877","2020-09-02 16:25:36-03","Cenargen","CEN","71055","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","10910","2006","10","19",NA,"Brasil","Exsicatas",NA,"Área de influência direta.","CEN00071055",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Canteiro de obras do UHE São Salvador.","-48.233055","-12.805","CEN00071055",NA,"PARANA","260","260",NA,NA,NA,NA,"-48.233055","-12.805",NA,NA,NA,NA,NA,"3",NA
"878","2020-09-02 16:25:36-03","Cenargen","CEN","73211","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","4297","1994","12","09",NA,"Brasil","Exsicatas",NA,"Folhas largas, forma típica.","CEN00073211",NA,NA,NA,"(Spreng.) Müll.Arg.","MT","13 km a NW de Alto Garças, ao longo da rodovia BR-364 rumo a Rondonópolis.","-53.633333","-16.833333","CEN00073211","A. C. Allem","ALTO GARCAS","730","730",NA,"1994","12",NA,"-53.633333","-16.833333",NA,NA,NA,NA,NA,"4",NA
"879","2020-09-02 16:25:36-03","Cenargen","CEN","72819","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Anderson Cássio Sevilha","4782","2007","11","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00072819",NA,NA,NA,"(Spreng.) Müll.Arg.","MG","Areião II.","-42.5","-15.437777","CEN00072819","M. Martins","RIO PARDO DE MINAS","860","860",NA,"2013","04",NA,"-42.5","-15.437777",NA,NA,NA,NA,NA,"3",NA
"880","2020-09-02 16:25:36-03","Cenargen","CEN","72820","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Anderson Cássio Sevilha","4783","2007","11","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00072820",NA,NA,NA,"(Spreng.) Müll.Arg.","MG","Areião II.","-42.5","-15.437777",NA,"M. Martins","RIO PARDO DE MINAS","860","860",NA,"2013","04",NA,"-42.5","-15.437777",NA,NA,NA,NA,NA,"2",NA
"881","2020-09-02 16:25:36-03","Cenargen","CEN","73344","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","4433","1995","01","27",NA,"Brasil","Exsicatas",NA,"Brácteas foliáceas e serrilhadas, vermelhas.","CEN00073344",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Exatos 6 km da entrada de acesso à cidade, ao longo da rodovia BR-153 rumo a Brazilândia.","-48.483333","-8.4666666","CEN00073344","A. C. Allem","PRESIDENTE KENNEDY","320","320",NA,"1995","01",NA,"-48.483333","-8.4666666",NA,NA,NA,NA,NA,"5",NA
"882","2020-09-02 16:25:36-03","Cenargen","CEN","73352","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Antônio Costa Allem","4441","1995","01","28",NA,"Brasil","Exsicatas",NA,"Folhas aparentemente simples. Brácteas florais serradas e frutos leve alados. Mesma flor e brácteas de Allem 4439. Híbrido natural? As folhas 3- lobadas lembram M. caerulescens bem como o fruto. Ou é M. quinquepartita variando?","CEN00073352",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","64,4 km a NE de Araguaína, ao longo da rodovia BR-226 rumo a Estreito.",NA,"-6.7666666","CEN00073352","M. Mendoza","WANDERLANDIA","400","400",NA,"2013","08",NA,"-4786667.0","-6.7666666",NA,NA,NA,NA,NA,"6",NA
"883","2020-09-02 16:25:36-03","Cenargen","CEN","98339","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Alexandre Quinet","2160","2010","11","29",NA,"Brasil","Exsicatas",NA,"Folhas discolores verdes, cartáceas. Brácteas florais verdes, botões florais com cálice verde e corola alva. Inflorescência amarronzadas, passadas. Heliófila na margem do rio. Doação Jardim Botânico do Rio de Janeiro - RB 455197.","CEN00098339",NA,NA,NA,"(Spreng.) Müll.Arg.","MS","Serra do Amolar, Estrada do Taquaral.","-59.493055","-18.044166","CEN00098339","L. J. S. Pinto","CORUMBA","324","324",NA,"2015","03",NA,"-59.493055","-18.044166",NA,NA,NA,NA,NA,"1",NA
"884","2020-09-02 16:25:36-03","Cenargen","CEN","95014","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Wantuil Linhares Werneck","834","1996","05","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00095014",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","3,2 km GO 118 - Torre repetidora da Telebrasília (Roncador).","-47.553333","-14.893055","CEN00095014","M. Mendoza","SAO JOAO D'ALIANCA","1200","1200",NA,"2016","10",NA,"-47.553333","-14.893055",NA,NA,NA,NA,NA,"3",NA
"885","2020-09-02 16:25:36-03","Cenargen","CEN","99755","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","14327","2009","04","27",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00099755",NA,NA,NA,"(Spreng.) Müll.Arg.","TO","Estrada aldeia indígena Krahó Santa Cruz - Itacajá, km 14. Área indígena Krahó.","-47.661111","-8.4166666","CEN00099755","B. M. Gomes","GOIATINS","250","250",NA,"2011","02",NA,"-47.661111","-8.4166666",NA,NA,NA,NA,NA,"3",NA
"886","2020-09-02 16:25:36-03","Cenargen","CEN","76453","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glocimar Pereira-Silva","8002","2003","12","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00076453",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Fazenda Estância Paraná.","-46.789722","-14.526388","CEN00076453","M. Martins","ALVORADA DO NORTE","400","400",NA,"2013","04",NA,"-46.789722","-14.526388",NA,NA,NA,NA,NA,"4",NA
"887","2020-09-02 16:25:36-03","Cenargen","CEN","37038","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Renato Ferraz de Arruda Veiga","77","1987","10","16",NA,"Brasil","Exsicatas",NA,NA,"CEN00037038",NA,NA,NA,"(Spreng.) Müll.Arg.","PA","Aeroporto de Conceição do Araguaia.",NA,NA,"CEN00037038","M. Martins","CONCEICAO DO ARAGUAIA","180","180",NA,"2013","04",NA,"-4978333.0","-886722.0",NA,NA,NA,NA,NA,"9",NA
"888","2020-09-02 16:25:36-03","Cenargen","CEN","104337","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","João Bernardo de Azevedo Bringel Jr.","1148","2014","12","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00104337",NA,NA,NA,"(Spreng.) Müll.Arg.","GO","Parque Municipal de Itiquira, trilha para cachoeira.","-47.451944","-15.369722","CEN00104337","M. Mendoza","FORMOSA","890","890",NA,"2015","02",NA,"-47.451944","-15.369722",NA,NA,NA,NA,NA,"3",NA
