"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"365","2019-02-19 04:30:00-03","MO","MOBOT","3271144","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Paulo Grimardes","C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius 493","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2009-10-26 23:35:00-02","MO","MOBOT","3271269","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Paulo Guimaraes","Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 91-638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2011-02-28 13:59:00-03","MO","MOBOT","100351758","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"O. Scavone","1953","7","3","Brazil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Scavone s.n.","South America",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"368","2020-03-26 17:43:00-03","MO","MOBOT","3276091","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"Wilson Hoehne","1951","1","21","Brazil","São Paulo",NA,"Monoguagua Litoral.",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 13292","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3298258","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.",NA,"M.C.H. Mamede","1989","10","25","Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso Marujá, restinga baixa, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"Mamede 200","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3271139","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","paulensis","Tibouchina paulensis","Cogn.",NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Tacarehy' locas arendis subeniginon.",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 868a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","18423","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Guimarães, P.",NA,NA,NA,"Brasil","São Paulo","Picinguaba","restinga próximo a praia",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Arbusto 1,6 m;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"372","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","22537","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"E.C. Smidt",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"373","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16914","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"M.E. Basso",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha Comprida","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Flores roxas, folhas pilosas;",NA,NA,"37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"374","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","18422","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"A. Salino",NA,NA,NA,"Brasil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Erva, 1,8 m, com flores lilases;",NA,NA,"30514","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"375","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","09652","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Guimarães, P.","A. Furlan",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Arbusto 1,5 m, flores lilás-arroxeadas, estames vinho;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"376","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","18855","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Athayde, F.P.F.","Athayde, F.P.F.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Praia do Pereque-Açu","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Vegetação bastante conservada;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"377","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16927","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"C. Koschnitzke",NA,NA,NA,"Brasil","São Paulo","Ubatuba","praia do puruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Arbusto 1,7 m, flores e anteras roxas;",NA,NA,"34265","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"378","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16910","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"M.R.F. Melo",NA,NA,NA,"Brasil","São Paulo","Santos","próx. lagoa da saudade","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Arbusto 1 m, flores roxas;",NA,NA,"26836","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"379","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16926","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Roldenberg","H.F. Leitão-Filho",NA,NA,NA,"Brasil","São Paulo","Pariquera-açu","sentido Cananéia","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Flores roxas, estames roxos;",NA,NA,"17990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"380","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16904","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Paulo Guimarães","M.Y. Nakagomi",NA,NA,NA,"Brasil","São Paulo","Cananéia","sentido Pariquera-açú","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul",NA,"Subarbusto a arbusto, 1 m altura, flores roxas;",NA,NA,"37574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"381","2018-09-12 14:48:20-03","UNIOESTE","UNOP","6413","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack.","Meyer, F.S.","Temponi, L.G.; Silva, J.M.; Snak, C.; Silva, J.M.; Snak, C.","2010","03","20","Brasil","Paraná","Guaraqueçaba","Ilha do Superagui. Trilha para a praia Deserta.","-48.238444","-25.463111","-48.238444","-25.463111",NA,NA,NA,NA,"769",NA,NA,"Arbusto 1,5 m. Flores roxas.",NA,NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"382","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1689","S","Plantae","Meslatomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack.","Martins, S.","Martins, S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.; Borges, J.P.; Boff, L.; Toderke, M.L.; Zini, A.S.","2014","10","02","Brasil","Paraná","Paranagua","Parque Estadual da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"435",NA,NA,NA,NA,NA,"24916","auto","2014","10","03",NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:07:16-03","INPA","INPA","136201","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Guimarães, P","Rosa, NA","1980","11","27","Brasil","São Paulo","Santo André","Reserva Biológica do alto da serra Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"INPA0136201","INPA0136201 INPA0136201_e INPA0136201_e1","Dicotyledon Com-Clade","Myrtales","3977","Southern America",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","33431",NA,"Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Goldenberg/2007","R. Goldenberg","2007","11","01","Brasil","Paraná",NA,"Pontal do Paraná",NA,NA,NA,NA,"MBML033431",NA,NA,NA,"1022",NA,NA,"Arbusto 0,5m. Flores com pétalas e estames roxos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-01-04 11:29:54-03","UEMA","SLUI","5300","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"R. Paixão; L. S. P. Sarahyba et al.","1994","10","20","Brasil","Rio de Janeiro","Arraial do Cabo","Reserva Ecológia Estadual de Massambaba","-42.0278015136719","-22.966100692749",NA,NA,"SLUI005300",NA,"Angiospermae",NA,"288",NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3726","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Oliveira, A.A.","Korte, A.; et al.; et al.","2007","12","17","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,"HUCO003726",NA,NA,NA,"4973",NA,NA,"FURB 33561",NA,NA,"18121","auto","2011","01","17",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 13:25:37-03","UFBA-IMS","HVC","4224","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Caxambu,M.G.","G. Ribeiro","2005","07","15","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,"HVC00004224",NA,NA,NA,NA,NA,NA,"Arbusto, com flores roxas. Follhas grísio-esverdeadas, pilosas. Habitat: Restinga Habito: Arbusto",NA,NA,"27253","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 13:25:37-03","UFBA-IMS","HVC","5147","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Garcia,R.J.F.","R.J.F.Garcia; V.A.S.Teixeira; R.A.A.Martini","2005","02","15","Brasil","São Paulo","Cubatão","Indústria COPEBRÁS. Trilha 4 ( 10 a 100 m.s.m.), borda de mata junto a monte de gesso, UTM3585556; 7363954.","-46.4199981689453","-23.8899993896484",NA,NA,"HVC00005147",NA,NA,NA,"2349",NA,NA,"Flores roxas",NA,NA,"15123","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13394","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13680","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-06-17 15:25:16-03","UNESP-RC","HRCB","13774","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14485","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14555","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-06-17 15:25:16-03","UNESP-RC","HRCB","14834","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Rosana Romero","Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-06-17 15:25:16-03","UNESP-RC","HRCB","8584","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","R. Romero","Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-01-26 13:56:29-03","IMA","MAC","25587","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","S.A.C.Chiea","L.S.R.Duarte","1981","10","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-48.554339","-25.017944","-48.554339","-25.017944","MAC0025587","MAC0025587",NA,NA,"15",NA,NA,"Erva ca. 1,5m de altura. Flores lilás.; Restinga.",NA,NA,NA,NA,"1985","02","01",NA,NA,NA,NA,NA,NA,NA
"397","2021-01-26 13:56:29-03","IMA","MAC","25588","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","S.A.C.Chiea","D.A.De Grande; E.A.Lopes","1978","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo ao laboratório do centro de pesquisas.","-48.554339","-25.017944","-48.554339","-25.017944","MAC0025588","MAC0025588",NA,NA,"185",NA,NA,"Arbusto ca. de 1m de altura. Flores roxas.",NA,NA,NA,NA,"1985","02","01",NA,NA,NA,NA,NA,NA,NA
"398","2021-01-26 13:56:29-03","IMA","MAC","21841","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"S.A.C.Chiea","1991","09","04","Brasil","São Paulo","Cubatão",NA,"-46.711389","-24.4825","-46.711389","-24.4825","MAC0021841","MAC0021841",NA,NA,"696",NA,NA,"Arbusto. ca. de 2 m de altura. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-01-26 13:56:29-03","IMA","MAC","21967","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","S.A.C.Chiea","S.C.Mazzoni-Viveiros; S.A.C.Chiea; E.S.Alves; A.Maluf","1991","03","18","Brasil","São Paulo","Cubatão","Área da Industtria Ultrafertil.","-46.711628","-24.482772","-46.711628","-24.482772","MAC0021967","MAC0021967",NA,NA,"90",NA,NA,"Arbusto.",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-01-26 14:12:42-03","CPACT","ECT","1561","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","clavatum","Pleroma clavatum","(Pers.) P.J.F.Guim. & Michelang.","L.L.Nunes","R.wasum; L.Scur | M.Sartori","2006","01","18","Brasil","Paraná","Lapa","Pedra da Gruta do Monge. Habitat: sobre os rochedos, local úmido.","-49.701667","-25.773056","49º42'6''W","25º46'23''S","ECT0001561","ECT0001561","Embryophyta",NA,"3466",NA,NA,NA,"996","996",NA,NA,"2020","11","06",NA,NA,NA,NA,NA,NA,NA
"401","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","296","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Biral, L.","Biral, L.","2018","10","12","Brasil","Paraná","Paranaguá","Ilha do Mel.","-48.354031","-25.492825","48º21'14.51 W","25º29'34.17 S","SHPR000296",NA,"Anthophyta",NA,"1432","América do Sul","exsicata","Subarbusto, 1 m de altura, folhas cartáceas, pétalas e estames roxos.Habitat: Restinga arbustiva.",NA,NA,NA,NA,"2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-01-06 10:09:55-02","UNIVILLE","JOIW","1040","S","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","J.C.F.Melo Jr.","Maick W Amorim","2015","01","27","Brasil","SC","São Francisco do Sul","Praia Grande - Restinga - floresta de transição - Parque Estadual Acaraí","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S",NA,NA,NA,NA,"2",NA,NA,"arbusto, h=0.93, Ø 8.57 mm - Madeira de base","18","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","2687478","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. Eiten & L. T. Eiten","1961","9","24","Brazil","São Paulo","Ubatuba","City of Ubatuba restinga","-45.0699996948242","-23.4300003051758",NA,NA,"US01903671","US01903671_01 US01903671_02",NA,"Myrtales","3313","South America - Neotropics",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","2583440","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"K. Lems","1964","3","17","Brazil","Rio de Janeiro","Arraial do Cabo","Cabo frio. Dunes towards Arraial do Cabo.","-42.0278015136719","-22.966100692749",NA,NA,"US01903665","US01903665_01 US01903665_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"25964","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","2728933","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. F. J. Pabst","1968","11","15","Brazil","São Paulo",NA,"Inter Caraguatatuba et Enseada.",NA,NA,NA,NA,"US01903660","US01903660_01 US01903660_02",NA,"Myrtales","9214","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","2324743","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"C. Stellfeld","1951","12","4","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"US01903675","US01903675_01 US01903675_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"41937","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","1361627","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"F. Sellow","1904","12","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01903692","US01903692_01 US01903692_02",NA,"Myrtales","I.217","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","2536254","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. F. J. Pabst & E. Pereira","1961","10","14","Brazil","São Paulo",NA,"Antiga São PAulo - Santos, Alto da Serra",NA,NA,NA,NA,"US01903670","US01903670_01 US01903670_02",NA,"Myrtales","5755","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","2197679","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba",NA,"-48.6","-25.9",NA,NA,"US01903674","US01903674_01 US01903674_02",NA,"Myrtales","5740","South America - Neotropics",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","1340006","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"P. K. Dusén","1909","12","5","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"US01903684","US01903684_01 US01903684_02",NA,"Myrtales","8635","South America - Neotropics",NA,NA,NA,NA,"24916","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","3498960","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"W. Hoehne","1951","1","21","Brazil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,"US01903677","US01903677_01 US01903677_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"12311","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","2784294","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. Hatschbach","1975","12","25","Brazil","Paraná","Antonina","Saiva.","-48.7118988037109","-25.4286003112793",NA,NA,"US01903658","US01903658_01 US01903658_02",NA,"Myrtales","37920A","South America - Neotropics",NA,NA,NA,NA,"38300","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","2601202","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"A. Castellanos","1962","12","13","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Itapeba, próximo a Estação Climatológica","-43.2075004577637","-22.9027996063232",NA,NA,"US01903669","US01903669_01 US01903669_02",NA,"Myrtales","23576","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"415","2020-09-12 05:00:02-03","US","US","2325922","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"B. Maguire & C. K. Maguire","1959","12","7","Brazil","São Paulo",NA,"Roadside weed to 1,5 m. Between Campo Grande and Paranapiacaba",NA,NA,NA,NA,"US01903672","US01903672_01 US01903672_02",NA,"Myrtales","44565","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"416","2020-09-12 05:00:02-03","US","US","3102885","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"A. Magnanini","1987","12",NA,"Brazil","Rio de Janeiro","Maricá","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,NA,"US01903652","US01903652_01 US01903652_02",NA,"Myrtales","35","South America - Neotropics",NA,NA,NA,NA,"20726","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"417","2020-09-12 05:00:02-03","US","US","1055244","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"P. K. Dusén","1909","12","5","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"US01903682","US01903682_01 US01903682_02",NA,"Myrtales","8635","South America - Neotropics",NA,NA,NA,NA,"24916","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
