"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","barcode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","infraspecificEpithet","class","typeStatus","preparationType","fieldNumber","individualCount","relatedCatalogItem","sex"
"289","2021-01-26 13:53:01-03","IMA","MAC","6589","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","M.V.Meiado","I.S.Moreira; et al.","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita., Sítio Beira Mar.","-35.799997","-9.7",NA,"Planta com ca. de 50cm de altura. Flores roxas.; Restinga.",NA,"2018","05","14","118","1987","06","12","MAC0006589","-35.799997","-9.7",NA,NA,NA,"MAC0006589","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"290","2021-01-26 13:53:01-03","IMA","MAC","6775","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","M.V.Meiado","G.L.Esteves; R.P.Lyra-Lemos","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita. Sítio Santa Rita, praia do Saco da Pedra.","-35.799997","-9.7",NA,"Planta colunar. Frutos rosa.; Restinga.",NA,"2018","05","14","2046","1988","05","16","MAC0006775","-35.799997","-9.7",NA,NA,NA,"MAC0006775","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"291","2021-01-26 13:53:01-03","IMA","MAC","7247","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","M.V.Meiado","G.L.Esteves; R.P.Lyra-Lemos","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita, Saco da Pedra.","-35.799997","-9.7",NA,"Cerca de 1,0m de alt.; pétalas alvas, estames amarelos.; Falésia arenosa.",NA,"2018","05","14","2190","1989","02","23","MAC0007247","-35.799997","-9.7",NA,NA,NA,"MAC0007247","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"292","2021-01-26 13:53:01-03","IMA","MAC","7972","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","M..V.Meiado","C.S.S.Barros; et al.","Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita, Saco da Pedra.","-35.896731","-9.709714",NA,"Cerca de 1m de alt., flores amarelas.; Falésia arenosa.",NA,"1995","02","14","108","1991","02","20","MAC0007972","-35.896731","-9.709714",NA,NA,NA,"MAC0007972","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"293","2021-01-26 13:53:01-03","IMA","MAC","8374","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","M.V.Meiado","I.A.Bayma","Brasil","Alagoas","Maragogi","Peroba.","-35.223331","-9.088889",NA,"Terrestre ca. de 50cm de alt.. Frutos vináceos.; Restinga arbóreo-arbustiva.",NA,"2018","05","14","68","1993","06","07","MAC0008374","-35.223331","-9.088889",NA,NA,NA,"MAC0008374","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"294","2021-01-26 13:53:01-03","IMA","MAC","9953","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","E.C.O.Chagas","R.P.Lyra-Lemos","Brasil","Alagoas","Marechal Deodoro","2 km do entroncamento.","-35.896731","-9.709714",NA,"Árvore. Botões verdes.; Restinga arbustiva-arbórea.",NA,"2009","02","17","4080","1998","12","01","MAC0009953","-35.896731","-9.709714",NA,NA,NA,"MAC0009953","fernambucensis",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-18 11:39:57-03","UERJ","HRJ","12514","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","T. G. Zimmerman","T. G. Zimmerman","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga de Massambaba.","-42.0278015136719","-22.966100692749","25964",NA,"auto","2014","04","18","s.n.","2014","04","18","HRJ00012676",NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-04 10:26:52-03","UFRPE","HST","12335","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","A.M.Miranda","A.M.Miranda; et M.I.B.Silva","Brasil","Bahia","Caravelas","Fazenda Ceú Aberto","-39.2658004760742","-17.7318992614746","106553","Prostrado; flores brancas.","auto","2004","11","25","4617","2004","11","18","HST012335",NA,NA,NA,NA,NA,"HST012335_v HST012335_v1",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-04 10:26:52-03","UFRPE","HST","10464","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp. fernambucensis","Lem.","M.V.Meiado","R. Pereira; Alcina Viana et Carlos Ferreira","Brasil","Paraíba","Lucena","Praia Bela","-34.8689002990723","-6.9002799987793","14386","Prostrada. Flores alvas.frutos rosa intenso. Solo arenoso-branco.","auto","2010","12","23","1323","1997","12","02","HST010464",NA,NA,NA,NA,NA,NA,"subsp. fernambucensis",NA,NA,NA,NA,NA,NA,NA
"298","2021-02-04 10:26:52-03","UFRPE","HST","2336","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis subsp. fernambucensis","Lem.","M.V.Meiado","G.Teixeira","Brasil","Rio Grande do Norte","Natal","Dunas da paria de Ponta Negra","-35.209400177002","-5.79500007629395","12751","Planta anomala, com caule modificado. Vegetal suculento com flores alvas. Anteras alvas nas flores desenvolvidas e pardo-ferrugem nas flores em botão. Medicinal.","auto","2010","12","23","2984","1967","03","18","HST002336",NA,NA,NA,NA,NA,NA,"subsp. fernambucensis",NA,NA,NA,NA,NA,NA,NA
"299","2021-02-09 10:12:24-03","UENF","HUENF","5813","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D.R. Couto","Nascimento, M.T.; et al.","Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,"polisépalas, polipétalas, muitos estames, ovário ínfero, flores variando de branco a rosa",NA,"2020","11","18",NA,"2010","12","11","HUENF00005816","41º1'52''W","21º44'24''S","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-09 10:12:24-03","UENF","HUENF","7366","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D.R. Couto","Nascimento, M.T.; et al.","Brasil","Rio de Janeiro","São João da Barra","Restinga de Grussaí Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,NA,"2020","09","21","33","2009","12","12","HUENF00007369","41º1'52''W","21º44'24''S","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-09 10:12:24-03","UENF","HUENF","8780","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D.R. Couto","Souza, T.P.; Delaqua, G.C.G.","Brasil","Rio de Janeiro","São José de Ubá","Sítio Cambiocó","-41.925","-21.391944",NA,NA,NA,"2020","11","18",NA,"2010","09","29","HUENF00008784","41º55'30''W","21º23'31''S","357","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-09 10:12:24-03","UENF","HUENF","7085","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D.R. Couto","Ribeiro, A.C.C.","Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,NA,"2020","09","23","1","2007","12","15","HUENF00007088","41º1'52''W","21º44'24''S","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-09 10:12:24-03","UENF","HUENF","7036","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","D.R. Couto","Nascimento, M.T.","Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,"Flores brancas",NA,"2020","11","18","44","2006","11","25","HUENF00007039","41º1'52''W","21º44'24''S","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-25 10:11:43-03","CVRD","CVRD","12024","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Uwe Scharf","Folli, D.A.","BRASIL","ES","Linhares",NA,"-40.181148","-19.233765",NA,"Ilha do Imperador <ll>dwc_commonname:</ll> Cacto rosa",NA,"2009","05","09","6251","2008","11","30","CVRD012024","-40,181148","-19,233765","43","43","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"305","2021-02-25 10:11:43-03","CVRD","CVRD","6645","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Domingos A. Folli","Folli, D.A.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","2000","10","20","3710","2000","10","18","CVRD006645",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"306","2021-02-25 10:11:43-03","CVRD","CVRD","14860","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Geovane S. Siqueira","Marinho, L.C.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","2014","02","28","730","2014","02","21","CVRD014860",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"307","2021-02-25 10:11:43-03","CVRD","CVRD","13246","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Geovane S. Siqueira","Flores, T.B.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","2010","10","30","961","2010","10","28","CVRD013246",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"308","2021-02-25 10:11:43-03","CVRD","CVRD","10443","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Geovane S. Siqueira","Luz, A.A. da","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","2008","09","24","458","2007","08","29","CVRD010443",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"309","2021-02-25 10:11:43-03","CVRD","CVRD","9764","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Domingos A. Folli","Folli, D.A.","BRASIL","ES","Linhares","Nativo do Parajú","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","2006","10","13","5364","2006","10","02","CVRD009764",NA,NA,NA,NA,"América do Sul","CVRD009764",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"310","2021-02-25 10:11:43-03","CVRD","CVRD","3543","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Leia Scheinvar","Folli, D.A.","BRASIL","ES","Linhares","Planta suculenta, crescendo isolada, no final da estrada.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","1996","03","28","1473","1991","11","12","CVRD003543",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"311","2021-02-25 10:11:43-03","CVRD","CVRD","2517","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","N. P. Taylor & D. C. Zappi","Folli, D.A.","BRASIL","ES","Linhares","Próximo à Fazenda da FUNAI.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Cacto rosa","auto","1990","05","24","1075","1990","01","24","CVRD002517",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"312","2021-02-25 10:11:43-03","CVRD","CVRD","11462","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Viani, R.A.G.","Paula-Souza, J.","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","Planta 3-costada de ca. 20cm alt. Botões verdes, corola alva (observada em corte longitunal) <ll>dwc_commonname:</ll> Cacto rosa","auto","2006","04","11","5719","2006","04","11","CVRD011462",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"313","2021-02-25 10:11:43-03","CVRD","CVRD","11747","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Viani, R.A.G.","Ferreira-Pinho, M.A.","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","Arbusto escandente. Caule 4-5 costelas. área de nativo próxima ao rio. <ll>dwc_commonname:</ll> Cacto rosa","auto","2006","04","11","662","2006","04","11","CVRD011747",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"314","2021-02-25 10:11:43-03","CVRD","CVRD","11461","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Viani, R.A.G.","Paula-Souza, J.","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","Planta 4-costada, ca. 20cm alt. Botões verdes, corola alva (observada em corte longitudinal) <ll>dwc_commonname:</ll> Cacto rosa","auto","2006","04","11","5718","2006","04","11","CVRD011461",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"315","2021-03-01 11:53:29-03","UFPE","UFP","52502","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Sobral- Leite, M","Sobral-Leite, M; Wanderley, AM","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"35.004889","-8.2205",NA,"Rupícola formadora de ilhas de vegetação, jnto a Philodendron acutatum (Araceae). População em frutificação. Frutos carnosos, rubros.",NA,"2017","03","30","792","2008","05","15","UFP052502","35.004889","-8.2205","112","112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 11:53:29-03","UFPE","UFP","20460","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Rocha, EA; Baracho, GS","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395","12751","Erva coletada em solo arenoso, pouco frequente, prostrada, ca. de 1,5m de comprimento. Fruto ovóide, verde-alaranjado.; Erva coletada em solo arenoso, pouco frequente, prostrada, ca. de 1,5m de comprimento. Fruto ovóide, verde-alaranja","auto",NA,NA,NA,"192","1997","09","30","UFP020460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","3087886","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Cereus","obtusus","Cereus obtusus","Haw.",NA,"G. Hatschbach & F. J. Zelma","Brazil","Bahia","Nova Viçosa",NA,"-39.371898651123","-17.8918991088867","70538",NA,"auto",NA,NA,NA,"49455","1985","6","18","US00008393",NA,NA,NA,NA,"South America - Neotropics","US00008393_01",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"318","2019-11-13 11:17:17-03","USP","SPF","80935","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC; Taylor, NP","Harley, RM","Brasil","Bahia","Ilhéus",NA,"-39.05","-14.833333",NA,NA,NA,"1989","01",NA,"27874","1989","01","03","SPF00080935","-39.05","-14.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:17:17-03","USP","SPF","185225","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Anônimo","Melo-Pinna, GFA","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586","49584",NA,"auto",NA,NA,NA,"109a","2008","06","29","SPF00185225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:17:17-03","USP","SPF","185224","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Anônimo","Melo-Pinna, GFA","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586","49584",NA,"auto",NA,NA,NA,"108","2008","06","29","SPF00185224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:17:17-03","USP","SPF","72653","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, DC","Zappi, DC","Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637","23719",NA,"auto",NA,NA,NA,"88","1989","02","09","SPF00072653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 11:17:17-03","USP","SPF","49926","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Taylor, NP","Zappi, DC","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758","34265",NA,"auto","1993","11","29","34","1987","11","25","SPF00049926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-07-23 12:01:19-03","CEPLAC","CEPEC","11324","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"B. Leuenberger","R. M. Harley","Brasil","Bahia","ITACARÉ","Prox. da Foz do Rio de Contas.","-38.983333","-14.3",NA,NA,NA,NA,NA,NA,"17575","1974","03","31",NA,"38W59'","14S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/04/1983",NA
"324","2020-07-23 12:01:19-03","CEPLAC","CEPEC","153139","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"C. Pessoa","Schulte, T.F.","Brasil","Bahia","MILAGRES","Conglomerado BA_898-1-7-1","-39.858889","-12.87",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"30","2016","02","17",NA,"39W51'32","12S52'12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/5/2017",NA
"325","2020-07-23 12:01:19-03","CEPLAC","CEPEC","46899","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"N. P. Taylor","R. M. Harley","Brasil","Bahia","UNA","3.5Km ao N Comandatuba.","-39.033333","-15.333333",NA,NA,NA,NA,NA,NA,"27875","2006","02","03",NA,"39W2'","15S20'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1989",NA
"326","2020-07-23 12:01:19-03","CEPLAC","CEPEC","58544","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"N. P. Taylor","W. W. Thomas","Brasil","Bahia","ILHÉUS","Sambaituba.","-39.1","-14.666667",NA,NA,NA,NA,NA,NA,"9554","1993","01","17",NA,"39W6'","14S40'",NA,NA,NA,NA,NA,NA,"Sintipo",NA,NA,NA,"06/02/1995",NA
"327","2020-07-23 12:01:19-03","CEPLAC","CEPEC","91254","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"E. A. Rocha","E. A. Rocha","Brasil","Bahia","SALVADOR","Nas dunas do bairro Stella Maris, próximo a uma área residencial.",NA,"-12.934722",NA,NA,NA,NA,NA,NA,"636","1983","09","07",NA,"38W20'72","12S56'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/09/2000",NA
"328","2020-07-23 12:01:19-03","CEPLAC","CEPEC","83026","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"M. V. Meiado","J. G. Jardim","Brasil","Bahia","MARAÚ","Penísula de Maraú. Área de Preservação Ambiental (APA).","-38.95","-14.099167",NA,"68W <ll>dwc_commonname:</ll>",NA,NA,NA,NA,"2173","1999","08","14",NA,"38W57'0","14S5'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-23 12:01:19-03","CEPLAC","CEPEC","85376","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"E. A. Rocha","E. A. Rocha","Brasil","Bahia","MARAÚ","6,5Km ao N da Praia de Saquaíra, na Área de Proteção Ambiental Penísula de Marau#?#.","-38.952222","-13.988333",NA,"<ll>dwc_commonname:</ll> Cardo",NA,NA,NA,NA,"569","2000","02","16",NA,"38W57'8","13S59'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/02/2000",NA
"330","2020-07-23 12:01:19-03","CEPLAC","CEPEC","90493","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"E. A. Rocha","E. A. Rocha","Brasil","Bahia","MARAÚ","6,5Km ao N da Praia da Saquaíra, na Área de Proteção Ambiental Penísula de Maraú.","-38.952222","-13.988333",NA,NA,NA,NA,NA,NA,"569","2000","02","16",NA,"38W57'8","13S59'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/02/2000",NA
"331","2020-07-23 12:01:19-03","CEPLAC","CEPEC","13453","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"N. P. Taylor","S. A. Mori","Brasil","Bahia","ALCOBAÇA","Rod. BA-001, a 5Km ao S da cidade.","-39.1955986022949","-17.5193996429443","50074",NA,"auto",NA,NA,NA,"9619","1978","03","17",NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA
"332","2020-07-23 12:01:19-03","CEPLAC","CEPEC","1150","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"A. Castellanos","R. P. Belém","Brasil","Bahia","CANAVIEIRAS","Margem Rod. Camacan/Canavieiras, 32Km W de Canavieiras.","-38.9472007751465","-15.6750001907349","48203","<ll>dwc_commonname:</ll> Cardeiro, Mandacaru","auto",NA,NA,NA,"1729","1965","09","08",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1967",NA
"333","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31252","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"B. Leuenberger","B. Leuenberger","Brasil","Bahia","ILHÉUS","2Km N de Olivença","-39.0494003295898","-14.7889003753662","61245",NA,"auto",NA,NA,NA,"3107","1983","04","26",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"334","2020-07-23 12:01:19-03","CEPLAC","CEPEC","103348","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"E. A. Rocha","E. A. Rocha","Brasil","Bahia","ILHÉUS","Olivença, ca. 1Km do centro.","-39.0494003295898","-14.7889003753662","61245",NA,"auto",NA,NA,NA,"1030","2002","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2002",NA
"335","2020-07-23 12:01:19-03","CEPLAC","CEPEC","50762","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"N. P. Taylor","N. P. Taylor","Brasil","Bahia","LAURO DE FREITAS","Ao N Salvador. Lagoa de Abaeté.","-38.3272018432617","-12.8943996429443","11011",NA,"auto",NA,NA,NA,"1345","1995","05","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"336","2020-07-23 12:01:19-03","CEPLAC","CEPEC","40710","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"N. P. Taylor","G. Hatschbach","Brasil","Bahia","NOVA VIÇOSA","Arredores cidade.","-39.371898651123","-17.8918991088867","70538",NA,"auto",NA,NA,NA,"49455","1985","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1991",NA
"337","2020-07-23 12:01:19-03","CEPLAC","CEPEC","29375","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"B. Leuenberger","A. M. de Carvalho","Brasil","Bahia","PORTO SEGURO","Km 7 da estr. P. Seguro/Cabralia/Taperapuã.","-39.0647010803223","-16.4496994018555","68835",NA,"auto",NA,NA,NA,"1225","1982","04","20",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/10/1983",NA
"338","2020-07-23 12:01:19-03","CEPLAC","CEPEC","18401","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"B. Leuenberger","J. Araujo","Brasil","Bahia","SALVADOR","Dunas do Abaeté.","-38.510799407959","-12.9710998535156","26018",NA,"auto",NA,NA,NA,"115","1976","11","07",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/04/1983",NA
"339","2020-07-23 12:01:19-03","CEPLAC","CEPEC","60382","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","Brasil","Bahia","UNA","Comandatuba, Faz. Bolandeira, 2Km ao N .","-39.0752983093262","-15.2932996749878","36070","<ll>dwc_commonname:</ll> Calda","auto",NA,NA,NA,"2953","1993","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
