"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-04-08 17:42:27-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nascimento, MP do; Oliveira, GJ","s.n.","2002","09","25","Southern America","Brasil",NA,NA,"Árvore 40m alt. x150cm DAP; base com sapopemas até 3m do solo; fuste reto, 30m alt.; ritidoma cinza-claro, estrias verticais, manchas de líquens brancas; casca morta marrom-escura, 0,5mm espess.; casca viva avermelhada, 2mm espess.; alburno amarelo;",NA,"Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Bloco 7, linha 3.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Belterra","74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-08 17:42:27-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nascimento, MP do; Oliveira, GJ","s.n.","2002","09","25","Southern America","Brasil",NA,NA,"Árvore 40m alt. x150cm DAP; base com sapopemas até 3m do solo; fuste reto, 30m alt.; ritidoma cinza-claro, estrias verticais, manchas de líquens brancas; casca morta marrom-escura, 0,5mm espess.; casca viva avermelhada, 2mm espess.; alburno amarelo;",NA,"Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Belterra","74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:43:47-03","EAO","IAN","165145","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Ferreira, GC; Freitas, JC","93","1997","07","03","Southern America","Brasil",NA,NA,"Árvore de 9m de altura, estéril.","IAN165145","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Campo Experimental da Embrapa Amazônia Oriental no Km-30 da rodovia PA-150. Mata de terra firme.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Moju","186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:42:27-03","EAO","IAN","XILO7297X","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","sc","s.n.","2003","08","15","Southern America","Brasil",NA,NA,NA,"IANXILO7297X","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.7963981628418","-4.33056020736694",NA,NA,NA,"Novo Repartimento","155142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:42:27-03","EAO","IAN","XILO7297X","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","sc","s.n.","2003","08","15","Southern America","Brasil",NA,NA,NA,"IANXILO7297X","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará",NA,"-49.7963981628418","-4.33056020736694",NA,NA,NA,"Novo Repartimento","155142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:42:27-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nascimento, MP do; Lima, APR de; Ribeiro, JS; Silva, SS da; Silva, FCMA; Hopkins, MJG; Nascimento","s.n.","2003","11","25","Southern America","Brasil",NA,NA,"Árvore grande; base com sapopemas; tronco cilindrico; ritidoma marrom acinzentado, fissurado, com desprendimento em placas do tipo escamoso; casca morta marrom; casca viva avermelhada; alburno amaralado; cheiro indefinido.",NA,"Dicotiledônea",NA,"(L.) Gaertn.","Nascimento, MP do","Pará","Fazenda Arataú UT- 09. Próximo ao patio (APP) área de preservação.","-49.7963981628418","-4.33056020736694",NA,NA,NA,"Novo Repartimento","155142","auto","2003","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:42:27-03","EAO","IAN","7298","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","16","Southern America","Brasil",NA,NA,"Árvore de 40 m alt. x 75 cm DAP; base com sapopemas, 120 cm do solo,convexa; fuste reto; ritidoma marrom acinzentado, estriado, com lenticelas abertas, em fileiras verticais; casca morta marrom-escura, 1 mm espess.; casca viva em duas","IAN007298","Dicotiledônea",NA,"(L.) Gaertn.","Freitas, JC","Pará","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694","IAN007298_f",NA,NA,"Novo Repartimento","155142","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:42:27-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","16","Southern America","Brasil",NA,NA,"Árvore de 40 m alt. x 75 cm DAP; base com sapopemas, 120 cm do solo,convexa; fuste reto; ritidoma marrom acinzentado, estriado, com lenticelas abertas, em fileiras verticais; casca morta marrom-escura, 1 mm espess.; casca viva em duas cores, faixas a",NA,"Dicotiledônea",NA,"(L.) Gaertn.","Freitas, JC","Pará","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694",NA,NA,NA,"Novo Repartimento","155142","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:47-03","EAO","IAN","179626","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Pereira, JR; RA","55","2004","04","24","Southern America","Brasil",NA,NA,"Árvore de 50m de altura. Base com sapopema grande de 3m de altura. Ritidoma cinza com lenticelos marrom. Casca com listras vemelhas.","IAN179626","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Fazenda Andiroba. T6-Q3. Mata primária de solo arenoso.","-47.3527984619141","-2.99583005905151",NA,NA,NA,"Paragominas","186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:47-03","EAO","IAN","182567","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Rodrigues, IA","s.n.","1996","02","26","Southern America","Brasil",NA,NA,NA,"IAN182567","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará",NA,"-48.1605987548828","-1.29860997200012",NA,NA,NA,"Santa izabel do Pará","27708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:47-03","EAO","IAN","165542","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nitta, A","17200","1996","09","06","Southern America","Brasil",NA,NA,"Inflorescência.","IAN165542","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Cannde.","-48.1521987915039","-2.41888999938965",NA,NA,NA,"Tomé-Açu","97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:47-03","EAO","IAN","162741","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marinho, LR; Ribeiro, BGS","693","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162741","Dicotiledônea",NA,"(L.) Gaertn.","Ribeiro, BGS","Pará","Rodovia Santarém-Cuiabá, km 67. L. 2, Q. G-8.&nf;Parque Fenológico Flona do Tapajós. Árvore nº 71. Mata alta, solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:43:47-03","EAO","IAN","162738","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marinho, LR; Ribeiro, BGS","690","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162738","Dicotiledônea",NA,"(L.) Gaertn.","Ribeiro, BGS","Pará","Rodovia Santarém-Cuiabá, km 67. L. 4, Q. H-9.&nf;Parque Fenológico Flona do Tapajós. Árvore nº 115. Mata alta, solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:47-03","EAO","IAN","162740","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marinho, LR; Ribeiro, BGS","692","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162740","Dicotiledônea",NA,"(L.) Gaertn.","Ribeiro, BGS","Pará","Rodovia Santarém-Cuiabá, km 67. L. 5, Q. J-8.&nf;Parque Fenológico Flona do Tapajós. Árvore nº 204. Mata alta, solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:47-03","EAO","IAN","162739","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marinho, LR; Ribeiro, BGS","691","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162739","Dicotiledônea",NA,"(L.) Gaertn.","Ribeiro, BGS","Pará","Rodovia Santarém-Cuiabá, km 67. L. 7, Q. F-10.&nf;Parque Fenológico Flona do Tapajós. Árvore nº 230. Mata alta, solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:43:47-03","EAO","IAN","162737","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Marinho, LR; Ribeiro, BGS","689","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162737","Dicotiledônea",NA,"(L.) Gaertn.","Ribeiro, BGS","Pará","Rodovia Santarém-Cuiabá, km 67. L. 7, Q. F-8.&nf;Parque Fenológico Flona do Tapajós. Árvore nº 163. Mata alta, solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-08 17:42:27-03","EAO","IAN","XILO502","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Raimundo, S","1171102","1974","10","17","Southern America","Brasil",NA,NA,"Árvore: altura comercial 19m.","IANXILO502","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Zona Jotoarana-Belterra, BR-165, km 117 E.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:43:47-03","EAO","IAN","148054","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Raimundo, S","1171102","1974","10","17","Southern America","Brasil",NA,NA,"Árvore: altura comercial 19m.","IAN148054","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Zona Jotoarana-Belterra, BR-165, km 117 E.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:43:47-03","EAO","IAN","165410","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Nitta, A","17774","1997","03","27","Southern America","Brasil",NA,NA,NA,"IAN165410","Dicotiledônea",NA,"(L.) Gaertn.",NA,"Pará","Cannde.","-48.1521987915039","-2.41888999938965",NA,NA,NA,"Tomé-Açu","97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:47-03","EAO","IAN","80199","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Andrade-Lima, D de","274","1949","08","16","Southern America","Brasil",NA,NA,"Árvore mais ou menos grande. Flores alvo-crême.","IAN080199","Dicotiledônea",NA,"(L.) Gaertn.","Santos, E","Pernambuco","Cultivada na est. volta açude peq. Jard. Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Recife","18865","auto","1963","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2013-07-03 11:10:39-03","EBDA","BAH","6079","S","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra enodendron anfractuosum","Oliveira, E.L.P.G. de","663","1985","03","29",NA,"Brasil",NA,NA,"Árvore de 8 m de altura. Flor branca, madeira leve, o tronco cheio de acúleos.IMPORT. PLANTA: Planta característica da região. Madeira de 2a. Categoria. Utilizada na confecção de gamela e coxo. A lã serve para enchimento de travesseiro. Planta tipica da c",NA,NA,NA,"DC.","Oliveira, E.L.P.G. de","Bahia",NA,"-40.1489","-11.7114",NA,NA,NA,"Mairi","25726","auto","1985","04",NA,NA,NA,NA,"enodendron anfractuosum",NA,NA,NA,NA
"66","2019-10-09 11:19:19-03","UFBA","ALCB","02643","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Costa, RD da","s/n","1961","11","21","Southern America","Brasil",NA,NA,NA,"ALCB062903","Dicotyledon",NA,"Goertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:19:19-03","UFBA","ALCB","49999","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sant'Ana, SC de; Oliveira, FJ de; Juchum, FS; Dias, CM; Neto, CQ","664","1998","08","18","Southern America","Brasil",NA,NA,"25,0 m, 3 m de diâmetro. Folhas verdes, concolores. Flores com pétalas arroxeadas; filetes brancos, anteras amareladas. Planta introduzida.","ALCB062902","Dicotyledon",NA,"Goertn.","Oliveira, FJ de","Bahia","Litoral Sul, BR 415, ca. 17 km no trecho Ilhéus/Itabuna, próximo ao distrito de Salobrinho","-39.033333","-14.783333",NA,NA,NA,"Ilhéus",NA,NA,"1998","10",NA,"-39.033333","-14.783333",NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:19:19-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sant'Ana, SC de; Oliveira, FJ de; Juchum, FS; Dias, CM; Neto, CQ","664","1998","08","18","Southern America","Brasil",NA,NA,"25,0 m, 3 m de diâmetro. Folhas verdes, concolores. Flores com pétalas arroxeadas; filetes brancos, anteras amareladas. Planta introduzida.",NA,"Dicotyledon",NA,"Goertn.","Oliveira, FJ de","Bahia","Litoral Sul, BR 415, ca. 17 km no trecho Ilhéus/Itabuna, próximo ao distrito de Salobrinho","-39.033333","-14.783333",NA,NA,NA,"Ilhéus",NA,NA,"1998","10",NA,"-39.033333","-14.783333",NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U.1380849","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Krukoff BA",NA,"1933","08","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1380849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1380849",NA,"Malvales","(L.) Gaertn.",NA,"Acre","Basin of Rio Purus","-69","-9.333333","NL-U1380849",NA,NA,NA,NA,NA,NA,NA,NA,"-69.0","-9.333333","Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U.1380839","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Andel TR van; Samuels A; George F",NA,"1996","01","11","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1380839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1380839",NA,"Malvales","(L.) Gaertn.","Andel TR van","North West District",NA,"-59.7","7.366667","NL-U1380839",NA,NA,NA,NA,NA,NA,NA,NA,"-59.7","7.366667","Magnoliopsidae",NA,"U 0065322",NA,NA,NA
"71","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U 0260671","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Ladrach WE",NA,"1978","01","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260671 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260671",NA,"Malvales","(L.) Gaertn.",NA,"Valle del Cauca","Bajo Calima","-77.116667","4.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-77.116667","4.033333","Magnoliopsidae",NA,"Uw24662",NA,NA,NA
"72","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U 0260672","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260672",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw35965",NA,NA,NA
"73","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U.1380843","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Oldeman RAA",NA,"1973","08","31","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1380843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1380843",NA,"Malvales","(L.) Gaertn.",NA,NA,"Rive droite du Bas - Camopi, environ 2,5km de l'embouchure.",NA,NA,"NL-U1380843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0201776",NA,NA,NA
"74","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L 0085859","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200085859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0085859",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L 0085863","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200085863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0085863",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L 0085864","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Paez JI",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200085864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0085864",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L 0085865","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Paez JI",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200085865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0085865",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.1068458","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Bosbeheer Suriname (BBS)",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068458",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,"NL-L1068458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw2092",NA,NA,NA
"79","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.1068459","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Bosbeheer Suriname (BBS)",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068459",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,"NL-L1068459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0050636 | Uw 2093",NA,NA,NA
"80","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.1068460","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Bosbeheer Suriname (BBS)",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068460",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,"NL-L1068460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw2092",NA,NA,NA
"81","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.3736092","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Koloniaal Instituut Amsterdam",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736092",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,"NL-L3736092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.3736105","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Koloniaal Instituut Amsterdam",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736105",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,"NL-L3736105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.3736535","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Prévost M-F",NA,"2002","05","10","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736535",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,"-52.317778","4.948056","NL-L3736535",NA,NA,NA,NA,NA,NA,NA,NA,"-52.317778","4.948056","Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.3736536","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Prévost M-F; Sabatier D",NA,"2002","09","29","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736536 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736536",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,"-52.317778","4.948056","NL-L3736536",NA,NA,NA,NA,NA,NA,NA,NA,"-52.317778","4.948056","Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U 0050637","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Bosbeheer Suriname (BBS)",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050637",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 2093",NA,NA,NA
"86","2020-02-08 09:58:57-03","NBC","NL-BOTANY","U 0260620","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260620",NA,"Malvales","(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw487",NA,NA,NA
