"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"485","2019-10-07 09:18:53-03","UEFS","HUEFS","12253","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1992","09","26","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.333333","41W47'","13S20'",NA,"HUEFS0012253","HUEFS0012253",NA,NA,NA,"1189","Angiospermae","Caryophyllales","1100","1100",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"486","2019-10-07 09:18:53-03","UEFS","HUEFS","12275","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1992","10","10","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","41W53'","13S17'",NA,"HUEFS0012275","HUEFS0012275",NA,NA,NA,"1211","Angiospermae","Caryophyllales","1340","1340",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"487","2019-10-07 09:18:53-03","UEFS","HUEFS","12310","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1996","Ganev, W.","1992","10","16","Brasil","Bahia","Piatã",NA,"-41.75","-13.25","41W45'","13S15'",NA,"HUEFS0012310","HUEFS0012310",NA,NA,NA,"1246","Angiospermae","Caryophyllales","1100","1100",NA,NA,"09",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"488","2019-10-07 09:18:53-03","UEFS","HUEFS","12343","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1992","10","19","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.266667","41W52'","13S16'",NA,"HUEFS0012343","HUEFS0012343",NA,NA,NA,"1279","Angiospermae","Caryophyllales","1150","1150",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"489","2019-10-07 09:18:53-03","UEFS","HUEFS","12618","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1992","11","24","Brasil","Bahia","Abaíra",NA,"-41.8","-13.333333","41W48'","13S20'",NA,"HUEFS0012618","HUEFS0012618",NA,NA,NA,"1554","Angiospermae","Caryophyllales","980","980",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"490","2019-10-07 09:18:53-03","UEFS","HUEFS","83336","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","R.M.Santos","2007","Castro, R.M.","2004","05","08","Brasil","Bahia","Rio de Contas","Fazenda Vaccaria.","-42.4","-13.816667","42W24'","13S49'",NA,"HUEFS0083336","HUEFS0083336",NA,NA,NA,"1021","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"491","2019-10-07 09:18:53-03","UEFS","HUEFS","15794","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1993","09","15","Brasil","Bahia","Rio de Contas",NA,"-41.733333","-13.4","41W44'","13S24'",NA,"HUEFS0015794","HUEFS0015794",NA,NA,NA,"2255","Angiospermae","Caryophyllales","1050","1050",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"492","2019-10-07 09:18:53-03","UEFS","HUEFS","15800","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1993","09","28","Brasil","Bahia","Rio de Contas",NA,"-41.733333","-13.4","41W44'","13S24'",NA,"HUEFS0015800","HUEFS0015800",NA,NA,NA,"2261","Angiospermae","Caryophyllales","1050","1050",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"493","2019-10-07 09:18:53-03","UEFS","HUEFS","15929","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","D.Zappi","1998","Ganev, W.","1993","11","03","Brasil","Bahia","Abaíra",NA,"-41.816667","-13.35","41W49'","13S21'",NA,"HUEFS0015929","HUEFS0015929",NA,NA,NA,"2390","Angiospermae","Caryophyllales","1000","1000",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"494","2019-10-07 09:18:53-03","UEFS","HUEFS","16095","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1998","Ganev, W.","1993","11","22","Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","41W51'","13S18'",NA,"HUEFS0016095","HUEFS0016095",NA,NA,NA,"2556","Angiospermae","Caryophyllales","1100","1200",NA,NA,"03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"495","2019-10-07 09:18:53-03","UEFS","HUEFS","165325","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Queiroz, L.P.de","2010","10","27","Brasil","Minas Gerais","Monte Azul","Ca. 14,7 Km SE de Monte Azul.","-42.808333","-15.22","42W48'30''","15S13'12''","Campo Rupestre, solo arenoso com afloramentos de arenito quartzito, Vegetação predominantemente herbácea.","HUEFS0165325","HUEFS0165325",NA,NA,NA,"14942","Angiospermae","Caryophyllales","1299","1299",NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"496","2019-10-07 09:18:53-03","UEFS","HUEFS","150619","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Mendes, M.S.","2008","04",NA,"Brasil","Bahia","Caitité","Região dos Brejinhos das Ametistas, Área da Bahia Mineração.","-42.538611","-14.319167","42W32'19''","14S19'9''","Campo Rupestre sobre Quartzito, arbustivo.","HUEFS0150619","HUEFS0150619",NA,NA,NA,"540","Angiospermae","Caryophyllales","1056","1056",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"497","2019-10-07 09:18:53-03","UEFS","HUEFS","165579","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Queiroz, L.P.de","2010","11","01","Brasil","Goiás","Nova Roma","8-10 Km de Nova Roma na Estrada para Ouro de Minas.","-46.943889","-13.738611","46W56'38''","13S44'19''","Floresta estacional decidual de encosta passando a cerrado rupestre no topo.","HUEFS0165579","HUEFS0165579",NA,NA,NA,"15199","Angiospermae","Caryophyllales","622","622",NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"498","2019-10-07 09:18:53-03","UEFS","HUEFS","169584","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Prata, A.P.","2009","11","05","Brasil","Bahia",NA,"Serra do Estreito.",NA,NA,NA,NA,NA,"HUEFS0169584","HUEFS0169584",NA,NA,NA,"1721","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"499","2019-10-07 09:18:53-03","UEFS","HUEFS","171765","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Landim, M.","1995","04","11","Brasil","Sergipe",NA,"Mata do Crasto.",NA,NA,NA,NA,"Mata.","HUEFS0171765","HUEFS0171765",NA,NA,NA,"299","Angiospermae","Caryophyllales",NA,NA,NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"500","2019-10-07 09:18:53-03","UEFS","HUEFS","175435","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Popovkin, A.V.","2011","03","23","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,"HUEFS0175435","HUEFS0175435",NA,NA,NA,"850","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"501","2019-10-07 09:18:53-03","UEFS","HUEFS","175437","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Popovkin, A.V.","2011","03","23","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,"HUEFS0175437","HUEFS0175437",NA,NA,NA,"852","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"502","2019-10-07 09:18:53-03","UEFS","HUEFS","196394","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Queiroz, L.P.de","2012","04","14","Brasil","Bahia","Nilo Peçanha","Entrada a ca. 4 Km da comunidade Quilombola de Jatimane na estrada para Ituberá, fazenda Outeiro do Chapeú.","-39.080556","-13.668333","39W4'50''","13S40'6''","Floresta Ombrpofila.","HUEFS0196394","HUEFS0196394",NA,NA,NA,"15442","Angiospermae","Caryophyllales","104","104",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"503","2021-03-04 11:15:45-03","UEFS","HUEFS","202044","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart.ex Schmidt) Lundell",NA,NA,"Pereira-Silva, G.","2010","10","22","Brasil","Rondônia","Porto Velho","LT- Jirau - Santo Antônio.","-64.4925","-9.282222","64W29'33''","9S16'56''","Floresta Ombrófila Aberta.","HUEFS0202044","HUEFS0202044",NA,NA,NA,"15721","Angiospermae","Caryophyllales","107","107",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"504","2019-10-07 09:18:53-03","UEFS","HUEFS","233568","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","T.Särkinen","2017","Moonlight, P.W.","2017","03","29","Brasil","Ceará","Crateús","Serra das Almas, around plot 1.","-40.928333","-5.146667","40W55'42''","5S8'48''","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","HUEFS0233568","HUEFS0233568",NA,NA,NA,"614","Angiospermae","Caryophyllales","684","684",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"505","2019-10-07 09:18:53-03","UEFS","HUEFS","237154","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Chagas, D.B.das","2016","08","10","Brasil","Tocantins","Porto Nacional","Faz. Providência - Porto Nacional - TO","-48.4","-10.55","48W24'","10S33'","Cerrado stricto sensu","HUEFS0237154","HUEFS0237154",NA,NA,NA,"138","Angiospermae","Caryophyllales","220","220",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"506","2019-10-07 09:18:53-03","UEFS","HUEFS","251652","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart.ex Schmidt) Lundell",NA,NA,"Simon, M.F.","2018","10","02","Brasil","Bahia","Formosa do Rio Preto","ESEC Serra Geral do Tocantis. Parcela de monitoramento da flora, 20 Km NE do acampamento da Vila dos Prazeres.","-45.973056","-10.670833","45W58'23''","10S40'15''","Cerrado sensu stricto.","HUEFS0251652",NA,NA,NA,NA,"3406","Angiospermae","Caryophyllales","700","700",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"507","2019-12-06 13:28:52-03","UEFS","HUEFS","253606","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart.ex Schmidt) Lundell",NA,NA,"Goes, B.T.P.M.","2018","10","25","Brasil","Goiás","Nova Roma","Área da expansão do PARNA da Chapada dos Veadeiros. Primeira saída à direita na estrada entre o povoado Amendoim e Alto Paraíso.","-46.990278","-13.938333","46W59'25''","13S56'18''","Cerrado, encosta.","HUEFS0253606",NA,NA,NA,NA,"275","Angiospermae","Caryophyllales","787","787",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"508","2020-02-14 13:38:30-03","UEFS","HUEFS","254294","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart.ex Schmidt) Lundell",NA,NA,"Bergamini, L.L.","2018","10","23","Brasil","Goiás","Nova Roma","Área da expansão do PARNA da Chapada dos Veadeiros. Estrada de acesso à sede da ESEC Chapada de Nova Roma.","-46.998889","-13.870833","46W59'56''","13S52'15''","Cerrado.","HUEFS0254294",NA,NA,NA,NA,"184","Angiospermae","Caryophyllales","923","923",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"509","2019-10-07 09:18:53-03","UEFS","HUEFS","26015","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2002","Queiroz, L.P.de","1996","10","31","Brasil","Bahia","Abaíra",NA,"-41.716667","-13.25","41W43'","13S15'",NA,"HUEFS0026015","HUEFS0026015",NA,NA,NA,"PCD3838","Angiospermae","Caryophyllales","776","776",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"510","2019-10-07 09:18:53-03","UEFS","HUEFS","26016","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2002","Queiroz, L.P.de","1996","10","31","Brasil","Bahia","Abaíra",NA,"-41.716667","-13.25","41W43'","13S15'",NA,"HUEFS0026016","HUEFS0026016",NA,NA,NA,"PCD3837","Angiospermae","Caryophyllales",NA,NA,NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"511","2019-10-07 09:18:53-03","UEFS","HUEFS","235576","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","P.W.Moonlight","2018","Mizushima, M.","2017","04","13","Brasil","Piauí","Sete Cidades",NA,"-41.713889","-4.099722","41W42'50''","4S5'59''","Caatinga","HUEFS0235576","HUEFS0235576",NA,NA,NA,"104","Angiospermae","Caryophyllales",NA,NA,NA,NA,"05",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"512","2019-10-07 09:18:53-03","UEFS","HUEFS","28347","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2002","Atkins, S.","1997","02","13","Brasil","Bahia","Mucugê","Caminho para Abaíra.","-41.374444","-13.006667","41W22'28''","13S0'24''","Campos gerais.","HUEFS0028347","HUEFS0028347",NA,NA,NA,"PCD5575","Angiospermae","Caryophyllales","970","970",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"513","2019-10-07 09:18:53-03","UEFS","HUEFS","32860","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Walter, B.M.T.","1994","11","14","Brasil","Distrito Federal",NA,"Fazenda Água limpa/UnB. Mata de Galeria do Córrego da Onça.","-47.916667","-15.95","47W55'","15S57'","Coletada no bordo da cabeceira da mata, em local mais seco que padrão da mata. Solo areno-argiloso, com muita serrapilheira. Espécie ocasional na cabeceira (margem esquerda), sempre no bordo; rara na posição cenrtral da Mata.","HUEFS0032860","HUEFS0032860",NA,NA,NA,"2276","Angiospermae","Caryophyllales","1060","1060",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"514","2019-10-07 09:18:53-03","UEFS","HUEFS","7837","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","1995","Silva, F.C.F.da","1980","10","02","Brasil","Minas Gerais","Itacambira","a 2 km do povoado de Juraciama, e 58 km de Itacambira.","-43.616667","-17","43W37'0''","17S0'0''",NA,"HUEFS0007837","HUEFS0007837",NA,NA,NA,"18","Angiospermae","Caryophyllales","710","710",NA,NA,"12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"515","2019-10-07 09:18:53-03","UEFS","HUEFS","69039","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Miranda, A.M.","2003","01","25","Brasil","Bahia","Ilhéus","Fazenda Recreio.","-39.2","-14.9","39W12'","14S54'",NA,"HUEFS0069039","HUEFS0069039",NA,NA,NA,"4070","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"516","2019-10-07 09:18:53-03","UEFS","HUEFS","88345","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Mello-Silva, R.","1986","09","05","Brasil","Minas Gerais",NA,"Vale do rio Itacambiruçu. Próximo a ponte para Cristália em direção à jusante.",NA,NA,NA,NA,NA,"HUEFS0088345","HUEFS0088345",NA,NA,NA,"SPF44590","Angiospermae","Caryophyllales","700","700",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"517","2019-10-07 09:18:53-03","UEFS","HUEFS","92278","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Harley, R.M.","2004","11","01","Brasil","Bahia","Rio de Contas","Na beira da estrada entre a cidade e Marcolino Moura. Em linha reta 8,28 km de Marcolino Moura e 5 km de Rio de Contas.","-41.766111","-13.606944","41W45'58''","13S36'25''","Caatinga com elementos de cerrado.","HUEFS0092278","HUEFS0092278",NA,NA,NA,"55189","Angiospermae","Caryophyllales","957","957",NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"518","2019-10-07 09:18:53-03","UEFS","HUEFS","92317","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Harley, R.M.","2004","11","27","Brasil","Bahia","Rio de Contas","2,6 km da cidade em linha reta, na estrada para Arapiranga, próximo ao aeroporto.","-41.792778","-13.570278","41W47'34''","13S34'13''","Cerrado.","HUEFS0092317","HUEFS0092317",NA,NA,NA,"55239","Angiospermae","Caryophyllales","1175","1175",NA,NA,"11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"519","2019-10-07 09:18:53-03","UEFS","HUEFS","9254","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Queiroz, L.P.de","1989","08",NA,"Brasil","São Paulo","Itirapina","Área de entorno da repressa do lobo.","-47.816667","-22.25","47W49'","22S15'",NA,"HUEFS0009254","HUEFS0009254",NA,NA,NA,"2402","Angiospermae","Caryophyllales",NA,NA,NA,NA,"07",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"520","2019-10-07 09:18:53-03","UEFS","HUEFS","19838","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A.Furlan","2004","Melo, E.","1995","04","16","Brasil","Bahia","Vitória da Conquista","Arredores da cidade.","-40.8394012451172","-14.8661003112793",NA,NA,"Vegetação arbustiva em solo pedregoso.","HUEFS0019838","HUEFS0019838",NA,NA,NA,"1208","Angiospermae","Caryophyllales",NA,NA,"70493","auto","12",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"521","2019-10-07 09:18:53-03","UEFS","HUEFS","150965","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"Forzza, R.C.","2006","09","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Monjolinho.","-43.793098449707","-21.8425006866455",NA,NA,"Mata Nebular.","HUEFS0150965","HUEFS0150965",NA,NA,NA,"4248","Angiospermae","Caryophyllales",NA,NA,"30417","auto",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"522","2019-10-07 09:18:53-03","UEFS","HUEFS","108643","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","F.S.Souza","2014","Queiroz, E.P.","2005","11","12","Brasil","Bahia","Salvador","Stella Mares.","-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0108643","HUEFS0108643",NA,NA,NA,"1281","Angiospermae","Caryophyllales",NA,NA,"26018","auto","11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"523","2019-09-04 18:50:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"524","2019-09-04 19:58:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora",NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"525","2020-10-14 16:35:27-03","UFVJM","HDJF","7614","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"Paixão, FA","2018","11","13","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.48","-19.750833","-42.48","-19.750833",NA,"HDJF007614","HDJF007614_01","Southern America",NA,NA,"252P24","Dicotyledoneae",NA,"262","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-10-14 16:35:27-03","UFVJM","HDJF","7486","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"Paixão, FA","2018","10","08","Brasil","Minas Gerais","Barra Longa","Rio do Carmo, Margem Direita","-43.017444","-20.280111","-43.017444","-20.280111",NA,"HDJF007486","HDJF007486_01","Southern America",NA,NA,"95P7","Dicotyledoneae",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-10-14 16:35:27-03","UFVJM","HDJF","7771","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"Paixão, FA","2019","05","25","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Esquerda","-43.197639","-20.281056","-43.197639","-20.281056",NA,"HDJF007771","HDJF007771_01","Southern America",NA,NA,"132P81","Dicotyledoneae",NA,"459","459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-04-29 16:30:17-03","UFVJM","HDJF","621","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Santos, RM","2011","Oliveira, PA; Amaral, WG","2010","05","27","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","-43.5875","-18.198611","-43.5875","-18.198611",NA,"HDJF000621","HDJF000621_01","Southern America",NA,NA,"s.n.","Dicotyledoneae",NA,NA,NA,NA,NA,"09","29",NA,NA,NA,NA,NA,NA,NA
"529","2020-04-29 16:30:17-03","UFVJM","HDJF","1097","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Otoni, TJO","2010","Otoni, TJO; Marques, IC","2010","07","20","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389","-42.594722","-19.221389",NA,"HDJF001097","HDJF001097_01","Southern America",NA,NA,"s.n.","Dicotyledoneae",NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
