"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"145","2015-09-04 08:08:26-03","MNHN","RECOLNAT_MNHN_P","P03586557","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou",NA,"1878","12","9",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estação do Padre Correa, a 6km de Petropólis.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586557' target='other'> <mi>dwc_moreinfo</mi></a>","P03586557","P03586557_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"11284",NA,NA,NA,NA
"146","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586568","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Reitz|Klein",NA,"1965","12","10",NA,"Brasil","Santa Catarina","Itaiópolis","Itaiópolis.","-49.9063987731934","-26.3363990783691","900",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586568' target='other'> <mi>dwc_moreinfo</mi></a>","P03586568","P03586568_01",NA,NA,"51919","auto",NA,NA,NA,NA,NA,"17351",NA,NA,NA,NA
"147","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586575","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,"1872","3","24",NA,"Brasil","Rio de Janeiro","Petrópolis","Major Correa.","-43.1786003112793","-22.5049991607666",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586575' target='other'> <mi>dwc_moreinfo</mi></a>","P03586575","P03586575_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"5786",NA,NA,NA,NA
"148","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586574","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou",NA,"1872","3","24",NA,"Brasil","Rio de Janeiro","Petrópolis","Major Correa.","-43.1786003112793","-22.5049991607666",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586574' target='other'> <mi>dwc_moreinfo</mi></a>","P03586574","P03586574_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"5786",NA,NA,NA,NA
"149","2015-09-04 08:01:48-03","MNHN","RECOLNAT_MNHN_P","P03586576","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Glaziou, A.",NA,"1872","3","24",NA,"Brasil","Rio de Janeiro","Petrópolis","Retiro.","-43.1786003112793","-22.5049991607666",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03586576' target='other'> <mi>dwc_moreinfo</mi></a>","P03586576","P03586576_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"5786",NA,NA,NA,NA
"150","2020-12-11 11:34:01-03","UFMG","BHCB","142442","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, MF; Serafim, H","227","2008","03","12","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Mata nas terras do Nem, parte alta","-43.401611","-19.397",NA,NA,NA,"Árvore, 10 m. Ramos marrom-claros. Ráquis da inflorescência enegrecida. Frutos imaturos verdes.Material prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.401611","-19.397",NA,NA,NA,NA,NA,NA
"151","2015-10-31 05:50:00-02","MO","MOBOT","100470069","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Wilson Hoehne","Hoehne 2405","1947","2","14","South America","Brazil","São Paulo","São Paulo","Jaraguá.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"W. Hoehne",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"152","2015-12-27 21:53:00-02","MO","MOBOT","1051738","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","M.S. de Souza","Menandro 124","1988","9","2","South America","Brazil","Espírito Santo",NA,"Mpio. de Río Vermelho - MG. Fazenda Portao, estr estrada para Serra Azul de Minas.","-55.33333","-16.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-06-26 14:03:00-03","MO","MOBOT","1043323","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ezechias P. Heringer","Heringer 963","1942","3",NA,"South America","Brazil","Minas Gerais",NA,"Col. Pacheco.",NA,NA,NA,NA,NA,NA,NA,NA,"A. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"154","2012-04-16 16:39:00-03","MO","MOBOT","1044602","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","M.A. Lopes|P.M. Andrade","Lopes 368","1984","4","26","South America","Brazil","Minas Gerais",NA,"Estacao Biologica de Caratinga.","-41.83333","-19.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2010-08-24 09:46:00-03","MO","MOBOT","1016016","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-09 11:10:00-03","MO","MOBOT","1041193","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","José de Saldanha","Saldanha da Gama 6906","1883",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Theresopolis a Constanca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","1042316","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Auguste F.M. Glaziou","Glaziou 11239","1861",NA,NA,"South America","Brazil","São Paulo",NA,"Campus da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1043020","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.A.R. Bittencourt|Bittencourt","Bittencourt s.n.","1980","2","21","South America","Brazil","Espírito Santo",NA,"Santa Leopoldina, Ponte do Balanco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-06-26 21:21:00-03","MO","MOBOT","1043038","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ezechias P. Heringer","Heringer 2192","1946","1",NA,"South America","Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-02-07 09:42:00-02","MO","MOBOT","1043057","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.E.B. Warming","Warming s.n.(2001)","1833",NA,NA,"South America","Brazil",NA,NA,"Lorena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2013-05-07 06:03:00-03","MO","MOBOT","1043067","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ynés Mexia","Mexia 4092","1929","12","4","South America","Brazil","Espírito Santo",NA,"Santa Barbara de Caparao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-05-07 06:03:00-03","MO","MOBOT","1043075","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ynés Mexia","Mexia 4579","1930","4","8","South America","Brazil","Minas Gerais",NA,"Vicosa, Ag. College lands, Barbado.",NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2013-05-07 06:03:00-03","MO","MOBOT","1043085","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ynés Mexia","Mexia 51984","1930",NA,NA,"South America","Brazil","Minas Gerais",NA,"Vicosa, Fazenda do Deserto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-11-06 22:08:00-02","MO","MOBOT","1043093","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Wilfried Morawetz","Morawetz 51-20275","1975","2","2","South America","Brazil","Rio de Janeiro",NA,"Rezende, Mantiqueira",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1043101","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","SUCRE","SUCRE 4487","1969",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Vale Bonsucesso, Petropolis",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1043108","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ilse S. Gottsberger|et al.","Gottsberger 11-9175","1975","1","8","South America","Brazil","Rio de Janeiro",NA,"Resende, Itatiaia to Camping of Itatiaia.","-44.5","-22.5","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1043118","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ilse S. Gottsberger|et al.","Gottsberger 15-9175","1975","1","8","South America","Brazil","Rio de Janeiro",NA,"Resende, Itatiaia to Camping of Itatiaia.","-44.5","-22.5","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1043126","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ilse S. Gottsberger|et al.","Gottsberger 12-9175","1975","1","8","South America","Brazil","Rio de Janeiro",NA,"Resende, Itatiaia to Camping of Itatiaia.","-44.5","-22.5","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1043135","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ilse S. Gottsberger|et al.","Gottsberger 21-12878","1978","8","12","South America","Brazil","Rio de Janeiro",NA,"Resende, Itatiaia to Camping of Itatiaia.","-44.5","-22.5","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2011-02-18 16:40:00-02","MO","MOBOT","1043169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","A. Loefgren","Loefgren 136pp",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1043178","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Auguste F.M. Glaziou","Glaziou 2648","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1043188","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Auguste F.M. Glaziou","Glaziou 5786","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2011-02-07 09:42:00-02","MO","MOBOT","1043196","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.E.B. Warming","Warming 2055",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-02-07 09:42:00-02","MO","MOBOT","1043207","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","J.E.B. Warming","Warming s.n.(2004)","1834",NA,NA,"South America","Brazil",NA,NA,"Uberava & Sta. Anna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1048131","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","H.Q. Boudet Fernandes","Boudet Fernandes 2279","1988","2","15","South America","Brazil","Espírito Santo",NA,"Santa Teresa, Museu de Biologia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2013-05-07 06:03:00-03","MO","MOBOT","1048601","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ynés Mexia","Mexia 5194A","1930","10","17","South America","Brazil","Minas Gerais",NA,"Fazenda do Deserto; small valley at head of stream, cut-over woods.",NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2012-04-11 09:55:00-03","MO","MOBOT","1048629","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Dimitri Sucre","Sucre 1372","1967",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Vale Bonsucesso, Petropolis",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1049384","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","M.C. Vianna|et al.","Vianna 1812","1987","7","29","South America","Brazil",NA,NA,"Mpio. Nova Friburgo, Sanatorio Naval, encosta pr. Hospital.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2010-08-24 09:46:00-03","MO","MOBOT","1111331","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,"Sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1282812","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rodrigues","Rodrigues s.n.",NA,NA,NA,"South America","Brazil","São Paulo",NA,"Mpio de Ipeúna, Rmanescente Florestal do Rio Passa Cinco.",NA,NA,NA,NA,NA,NA,NA,NA,"R.R. Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","1282813","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rodrigues","Rodrigues s.n.","1990","1","5","South America","Brazil","São Paulo",NA,"Mpio. de Ipeúna, Remanescente do Rio Passa Cinco.",NA,NA,NA,NA,NA,NA,NA,NA,"R.R. Rodrigues (ESA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3049021","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","MOREIRA","MOREIRA 24607","1989","4","17","South America","Brazil","Minas Gerais",NA,"Juiz de Fora-Rebio Poço D'Anta.",NA,NA,NA,NA,NA,NA,NA,NA,"L.G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","482593","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Alwyn H. Gentry|Ariane L. Peixoto|et al.","Gentry 59214","1987","9","14","South America","Brazil","Espírito Santo",NA,"Reserva Florestal CVRD, N of Linhares.","-40","-19.16666","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-231","3",NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","483324","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49636","1985","1","17","South America","Brazil","Minas Gerais",NA,"14 km S of Ypanema; road to Manhuaçu, small forest remnant beside road.","-41.75","-19.66666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","4",NA,NA,NA
"185","2010-11-04 10:26:00-02","MO","MOBOT","487824","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49206","1985","1","5","South America","Brazil","São Paulo",NA,"Portal de Igarata: North from Km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar.","-46.0333333","-23.3333333","800.00000000",NA,NA,NA,NA,NA,"A.H. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,"85-4","2",NA,NA,NA
"186","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","11912",NA,"Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Cintia C. Chamas; et al","64","1995","02","22",NA,"Brasil","Espírito Santo","Santa Teresa","Bosque do Museu","-40.6","-19.936111",NA,NA,NA,"Arbórea, 3m de altura DAP 4cm, copa pequena, flor roxa. Área em recomposição, meia sombra.","MBML011912","MBML011912_1 MBML011912_2","M. A. de Assis/1995",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","4405",NA,"Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","H. Q. Boudet Fernandes","2279","1988","02","15",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Morro","-40.6","-19.936111",NA,NA,NA,"Arvoreta..","MBML004405","MBML004405","Al Gentry/1989",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA
"188","2020-06-15 15:29:09-03","UNESP-RC","HRCB","18078","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Chamas, C.","65","1995","03","17",NA,"Brasil","Espírito Santo","Santa Teresa","Bosque do Museu","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Arbórea, altura 5m. DAP 8cm. Copa pequena, flor roxa.",NA,NA,"Assis, M.A.","1995","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-06-15 15:29:09-03","UNESP-RC","HRCB","26419","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ferretti, A.R.","61","1996","12","13",NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha","-45.004722","-23.239444",NA,NA,NA,"Árvore de 3m, flor lilás.",NA,NA,"Nave, A.G.","1996",NA,NA,"12","13","45º00'17W","23º14'22S",NA,NA,NA,NA,NA,NA
"190","2020-06-15 15:29:09-03","UNESP-RC","HRCB","35488","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Picchi, D.G.","82","2002","02","21",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.499444","-22.355194",NA,NA,NA,"Planta arbórea com cerca de 5m de altura; 8 pares de folíolos; folhas com cerca de 50cm e fruto imaturo verde.",NA,NA,"Assis, M.A.","2002",NA,NA,"02",NA,"47º29'58 W","22º21'18,7 S",NA,NA,NA,NA,NA,NA
"191","2020-06-15 15:29:09-03","UNESP-RC","HRCB","50165","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Lombardi","7477","2008","08","22",NA,"Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi",NA,"-23.230111",NA,NA,NA,"Árvore ca. 10m, folhas herbáceas, em queda, frutos imaturos verdes.",NA,NA,"Santos, L.B.","2008",NA,NA,"09",NA,NA,"23º13'48,4S",NA,NA,NA,NA,NA,NA
"192","2020-06-15 15:29:09-03","UNESP-RC","HRCB","31578","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Cavalcanti, D.C.","230","1995","06","09",NA,"Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas da Aeronáutica - EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,"Arvoreta ca. 3m, frutos maduros.",NA,NA,"Assis, M.A.","1997","27040","auto","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-15 15:29:09-03","UNESP-RC","HRCB","32455","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Cavalcanti, D.C.","231","1995","06","09",NA,"Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas da Aeronáutica - EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,"Árvore ca. 4m, frutos maduros.",NA,NA,"Assis, M.A.","1997","27040","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-15 15:29:09-03","UNESP-RC","HRCB","36662","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Carrasco, P.G.","47","1999","11","01",NA,"Brasil","São Paulo","Ilha Comprida","Ruas da Vila de Pedrinhas","-47.5400009155273","-24.7399997711182",NA,NA,NA,"Arbóreo, flor roxa, fruto verde. Ornamental. <ll>dwc_commonname:</ll> carova",NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-15 15:29:09-03","UNESP-RC","HRCB","2769","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Pagano, S.N.","391","1982","06","08",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Árvore com 5m de altura, DAP=25cm.",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-15 15:29:09-03","UNESP-RC","HRCB","2770","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Pagano, S.N.","368","1982","05","05",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Árvore até 7m de altura, DAP=10cm.",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-06-15 15:29:09-03","UNESP-RC","HRCB","3170","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Pagano, S.N.","438","1982","08","17",NA,"Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,"Altura 5m, DAP=25cm. Flores roxas (inflorescências), folhas novas.",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-11-24 14:10:15-02","UFLA","ESAL","19038","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Valente, ASM; Pifano, DS; Assis, LCS","237",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"árvore; 5 m; ;; floresta",NA,NA,"L. C. S. Assis",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-11-24 14:10:15-02","UFLA","ESAL","14858","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708","5","5",NA,"arvoreta; 2.0m; ;; floresta",NA,NA,"R Farias",NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
