"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","year","month","day","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"682","2020-09-02 16:22:55-03","Cenargen","CEN","54038","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Glocimar Pereira-Silva","6872",NA,"Brasil","GO","Exsicatas",NA,"CEN00054038","2002","11","06","LUZIANIA","Fazenda Paulista. Altitude entre 900-800 m.","-47.9502983093262","-16.2525005340576","CEN00054038","D. Villarroel",NA,NA,"83221","auto",NA,"2010","05",NA,"-4814417.0","-1622556.0",NA,NA,NA,"4",NA
"683","2020-09-02 16:22:54-03","Cenargen","CEN","3447","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Gudrum M. Christenson","1155",NA,"Brasil","MS","Exsicatas","Tree, to 40'. Doação da United States Department of Agriculture. Germplasm Resources Laboratory, Plant Genetics & Germplasm Institute.","CEN00003447","1979","09","13","COXIM","50 km north of Coxim.","-54.7599983215332","-18.5067005157471","CEN00003447","G. T. Prance",NA,NA,"102528","auto",NA,"1984","07",NA,NA,NA,NA,NA,NA,"1",NA
"684","2020-09-02 16:22:55-03","Cenargen","CEN","48934","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Glocimar Pereira-Silva","6917",NA,"Brasil","GO","Exsicatas",NA,"CEN00048934","2002","11","07","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o Rio Alagado. Ponto 18.","-47.9502983093262","-16.2525005340576","CEN00048934","D. Villarroel","860","860","83221","auto",NA,"2010","05",NA,"-4818361.0","-1629667.0",NA,NA,NA,"4",NA
"685","2020-09-02 16:22:55-03","Cenargen","CEN","48897","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Glocimar Pereira-Silva","6822",NA,"Brasil","GO","Exsicatas",NA,"CEN00048897","2002","11","05","LUZIANIA","Fazenda Alagado. Ponto 3. AII.","-47.9502983093262","-16.2525005340576","CEN00048897","D. Villarroel",NA,NA,"83221","auto",NA,"2010","05",NA,"-4817806.0","-1623528.0",NA,NA,NA,"5",NA
"686","2019-11-13 11:17:51-03","USP","SPF","44957","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Cid Ferreira, CA","6434",NA,"Brasil","Mato Grosso",NA,NA,"SPF00044957","1985","10","13","Santa Terezinha","Serra da Cobrinha","-50","-10",NA,"Prance, GT",NA,NA,NA,NA,NA,"1993","08",NA,"-50","-10",NA,NA,NA,NA,NA
"687","2019-11-13 11:17:51-03","USP","SPF","126340","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Oliveira, AA","1642",NA,"Brasil","Amazonas",NA,NA,"SPF00126340","1993","03",NA,"Manaus","Reserva 1501 (km 41) do PDBFF","-59.761111","-2.407222",NA,"Oliveira, AA","50","125",NA,NA,NA,NA,NA,NA,"-59.761111","-2.407222",NA,NA,NA,NA,NA
"688","2019-11-13 11:17:51-03","USP","SPF","112322","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Andrade, PM","420",NA,"Brasil","Minas Gerais",NA,NA,"SPF00112322","1984","09","27",NA,"Estação Biológica de Caratinga",NA,NA,NA,"Prance, GT",NA,NA,NA,NA,NA,"1987","05",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-13 11:17:51-03","USP","SPF","44234","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pirani, JR","1250",NA,"Brasil","Mato Grosso",NA,NA,"SPF00044234","1985","10","16","Luciara","Porto Alegre","-51.666667","-11.166667",NA,"Prance, GT",NA,NA,NA,NA,NA,"1993","08",NA,"-51.666667","-11.166667",NA,NA,NA,NA,NA
"690","2019-11-13 11:17:51-03","USP","SPF","155456","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Santos, RB","4",NA,"Brasil","Bahia",NA,NA,"SPF00155456","1999","01","07","Lençóis",NA,"-41.373889","-12.525",NA,"Santos, RB","500","500",NA,NA,NA,NA,NA,NA,"-41.373889","-12.525",NA,NA,NA,NA,NA
"691","2019-11-13 11:17:51-03","USP","SPF","169512","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Araújo-Nóbrega, M","183",NA,"Brasil","Bahia",NA,NA,"SPF00169512","2000","07","16","Ibicoara","Chapada Diamantina","-41.416667","-13.383333",NA,"Anônimo","1190","1190",NA,NA,NA,NA,NA,NA,"-41.416667","-13.383333",NA,NA,NA,NA,NA
"692","2019-11-13 11:17:51-03","USP","SPF","169513","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Araújo-Nóbrega, M","348",NA,"Brasil","Bahia",NA,NA,"SPF00169513","2001","07","18","Iramaia","Chapada Diamantina","-41.166667","-13.4",NA,"Anônimo","700","700",NA,NA,NA,NA,NA,NA,"-41.166667","-13.4",NA,NA,NA,NA,NA
"693","2019-11-13 11:17:51-03","USP","SPF","197854","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Santos, MF","399",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197854","2008","10","24","Itambé do Mato Dentro","APA Morro da Pedreira","-43.402056","-19.396361",NA,"Santos, MF",NA,NA,NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA
"694","2019-11-13 11:17:51-03","USP","SPF","197855","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Santos, MF","321",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197855","2008","03","16","Itambé do Mato Dentro","APA Morro da Pedreira","-43.402056","-19.396361",NA,"Santos, MF",NA,NA,NA,NA,NA,"2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA
"695","2019-11-13 11:17:51-03","USP","SPF","200266","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Freitas, HS","230",NA,"Brasil","São Paulo",NA,NA,"SPF00200266","2007","12","27","São José do Barreiro",NA,"-44.656667","-22.642778",NA,"Freitas, HS","504","504",NA,NA,NA,"2009",NA,NA,"-44.656667","-22.642778",NA,NA,NA,NA,NA
"696","2019-11-13 11:17:51-03","USP","SPF","217249","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Couto, PA","s.n.",NA,"Brasil","Minas Gerais",NA,"Projeto córrego do Banguelo n.153.","SPF00217249","2008","11","07","Contagem","Córrego do Banguelo. Sub-bacia do córrego Bom.","-44.04725","-19.85725",NA,"Mota, RC",NA,NA,NA,NA,NA,"2009","02","13","-44.04725","-19.85725",NA,NA,NA,NA,NA
"697","2019-11-13 11:17:51-03","USP","SPF","217250","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Couto, PA","s.n.",NA,"Brasil","Minas Gerais",NA,"Projeto córrego do Banguelo n.51.","SPF00217250","2008","08","25","Contagem","Córrego do Banguelo. Sub-bacia do córrego Bom Jesus.","-44.04725","-19.85725",NA,"Mota, RC",NA,NA,NA,NA,NA,"2009","02","13","-44.04725","-19.85725",NA,NA,NA,NA,NA
"698","2019-11-13 11:17:51-03","USP","SPF","46301","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Thomas, WW","4404",NA,"Brasil","Mato Grosso",NA,NA,"SPF00046301","1985","10","14","Santa Terezinha","Serra da Cobrinha","-51.233333","-10.166667",NA,"Prance, GT",NA,NA,NA,NA,NA,"1993","08",NA,"-51.233333","-10.166667",NA,NA,NA,NA,NA
"699","2019-11-13 11:17:51-03","USP","SPF","45199","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Cid Ferreira, CA","6477",NA,"Brasil","Mato Grosso",NA,NA,"SPF00045199","1985","10","16","São Félix do Araguaia",NA,"-51","-11",NA,"Prance, GT",NA,NA,NA,NA,NA,"1993","08",NA,"-51","-11",NA,NA,NA,NA,NA
"700","2019-11-13 11:17:51-03","USP","SPF","143705","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Hatschbach, G","67453",NA,"Brasil","Minas Gerais",NA,NA,"SPF00143705","1997","11","24","Alvorada de Minas","Itapanhoacanga","-43.3652992248535","-18.7360992431641",NA,"Prance, GT",NA,NA,"18475","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-13 11:17:51-03","USP","SPF","72176","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Handro, O","s.n.",NA,"Brasil","São Paulo",NA,NA,"SPF00072176","1933","05","02","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,"Prance, GT",NA,NA,"53584","auto",NA,"1969","03",NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-13 11:17:51-03","USP","SPF","72192","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Hoehne, FC","s.n.",NA,"Brasil","São Paulo",NA,NA,"SPF00072192","1931","03","25","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Prance, GT",NA,NA,"53584","auto",NA,"1969","03",NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-10-07 09:30:02-03","UEFS","HUEFS","123136","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Funch, R.","625",NA,"Brasil","Bahia",NA,"Floresta Secundária.","HUEFS0123136","2005","02","06","Mucugê","Chapadinha.","-41.1525","-13.223889","HUEFS0123136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'9''","13S13'26''","Rosanae",NA,NA,NA,NA
"704","2019-10-07 09:30:02-03","UEFS","HUEFS","22460","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Carvalho, A.M.de","3792",NA,"Brasil","Bahia",NA,NA,"HUEFS0022460","1992","02","19","Vitória da Conquista",NA,"-40.8394012451172","-14.8661003112793","HUEFS0022460",NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"705","2019-10-07 09:30:02-03","UEFS","HUEFS","49760","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Hatschbach, G.","67453",NA,"Brasil","Minas Gerais",NA,"Floresta do alto do morro.","HUEFS0049760","1997","11","24","Alvorada de Minas","Itapanhoacanga.","-43.3652992248535","-18.7360992431641","HUEFS0049760",NA,NA,NA,"18475","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"706","2019-10-07 09:30:02-03","UEFS","HUEFS","246525","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pessoal do Horto Florestal","RB136932",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0246525","1927","08","10","Rio de Janeiro","Mata do Pai Ricardo, perto da sede do Horto Florestal.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"707","2019-10-07 09:30:02-03","UEFS","HUEFS","12327","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Ganev, W.","1263",NA,"Brasil","Bahia",NA,NA,"HUEFS0012327","1992","10","17","Piatã",NA,"-41.85","-13.3","HUEFS0012327","E.Lucas","1250","1250",NA,NA,NA,"1998","03",NA,"41W51'","13S18'","Rosanae",NA,NA,NA,NA
"708","2019-10-07 09:30:02-03","UEFS","HUEFS","11194","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Ganev, W.","751",NA,"Brasil","Bahia",NA,NA,"HUEFS0011194","1992","07","27","Abaíra",NA,"-41.833333","-13.3","HUEFS0011194","E.Lucas","1150","1150",NA,NA,NA,"1998","03",NA,"41W50'","13S18'","Rosanae",NA,NA,NA,NA
"709","2019-10-07 09:30:02-03","UEFS","HUEFS","147467","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Azevedo, I.N.C.de","441",NA,"Brasil",NA,NA,NA,"HUEFS0147467","2008","08","14",NA,"Estrada de terra entre Ceu Azul e Luziania, a 5Km da Barragem Curumbá IV.",NA,NA,"HUEFS0147467","R.G.Barbosa-Silva",NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"710","2019-10-07 09:30:02-03","UEFS","HUEFS","18107","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Ganev, W.","3362",NA,"Brasil","Bahia",NA,NA,"HUEFS0018107","1994","06","13","Abaíra",NA,"-41.833333","-13.3","HUEFS0018107","E.Lucas","1150","1150",NA,NA,NA,"1998","03",NA,"41W50'","13S18'","Rosanae",NA,NA,NA,NA
"711","2019-10-11 14:19:11-03","UEFS","HUEFS","237648","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Forzza, R.C.","9144",NA,"Brasil","Mato Grosso",NA,NA,"HUEFS0237648","2017","10","20","Cotriguaçu","Parque Nacional do Juruena. Margem do Rio Juruena. Ilha próxima da ilha do acampamento.","-58.579722","-8.966111",NA,NA,"188","188",NA,NA,NA,NA,NA,NA,"58W34'47''","8S57'58''","Rosanae",NA,NA,NA,NA
"712","2019-11-14 15:11:05-03","UEFS","HUEFS","253021","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Pirani, J.R.","1250",NA,"Brasil","Mato Grosso",NA,"Floresta.","HUEFS0253021","1985","10","16","Luciara","Distrito de Porto Alegre, ca. 10-11 Km da BR 158.","-51.666667","-11.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51W40'","11S10'","Rosanae",NA,NA,NA,NA
"713","2019-10-07 09:30:02-03","UEFS","HUEFS","25086","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Harley, R.M.","28394",NA,"Brasil","Bahia",NA,NA,"HUEFS0025086","1996","09","09","Catolés","Estrada entre Catolés e a estrada do Marques.","-41.8","-13.316667","HUEFS0025086","E.Lucas","1082","1082",NA,NA,NA,"1998","03",NA,"41W48'","13S19'","Rosanae",NA,NA,NA,NA
"714","2019-10-07 09:30:02-03","UEFS","HUEFS","40941","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Santos, R.B.","4",NA,"Brasil","Bahia",NA,"Mata ciliar.","HUEFS0040941","1999","01","07","Lençóis","Adjacente ao rio Lençóis.","-41.403056","-12.560278","HUEFS0040941",NA,"500","500",NA,NA,NA,NA,NA,NA,"41W24'11''","12S33'37''","Rosanae",NA,NA,NA,NA
"715","2019-10-07 09:30:02-03","UEFS","HUEFS","88461","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Oliveira, M.","717",NA,"Brasil","Alagoas",NA,"Vegetação herbácea com poucos indivíduos arbóreos. Solo argiloso.","HUEFS0088461","2001","10","12","Ibateguara","Caminho para os Bastiões, caapoeira; área de criação de gado.","-35.9393997192383","-8.97249984741211","HUEFS0088461","M.Oliveira",NA,NA,"16798","auto",NA,"2003",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"716","2019-10-07 09:30:02-03","UEFS","HUEFS","245090","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Thomaz, L.D.","1642",NA,"Brasil","Espírito Santo",NA,NA,"HUEFS0245090","1993","06","01","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","HUEFS0245090",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"717","2019-10-07 09:30:02-03","UEFS","HUEFS","244956","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Gomes-Silva, F.","301",NA,"Brasil","Pernambuco",NA,NA,"HUEFS0244956","2017","04","24","Recife","Parque Estadual de Dois Irmãos, Estrada dos Macacos. No interior da mata próximo a bortda.","-34.8810997009277","-8.05389022827148","HUEFS0244956","F.Gomes-Silva",NA,NA,"18865","auto",NA,"2017","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"718","2020-02-28 15:23:56-03","UEFS","HUEFS","246732","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Nadruz, M.","1834",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0246732","2007","06","26","Teresópolis","Parque Nacional da Serra dos Órgãos. Vale do Rio Bananal, picada Hipótilo.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"719","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186246F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186246F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"720","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186224F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186224F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186224F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"721","2018-12-19 12:40:22-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,"A. Glaziou","7603","South America","Brazil","Rio de Janeiro",NA,NA,NA,"1876",NA,NA,NA,NA,"-42.5","-22",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7603",NA,NA
"722","2019-09-05 17:51:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,"Isolectotype","Schomburgk","728","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"723","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186244F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186244F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"724","2019-01-22 15:33:31-02","F","FMNH-SEEDPLANTS","V0054016F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,"Possible type","J. Miers",NA,"South America","Brazil",NA,NA,NA,"V0054016F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0054016F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"725","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186219F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0186219F",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0186219F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"726","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186220F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0186220F",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0186220F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"727","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186221F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0186221F",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0186221F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"728","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186222F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0186222F",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0186222F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"729","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186223F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0186223F",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0186223F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"730","2015-03-07 08:44:00-03","F","FMNH-SEEDPLANTS","V0186225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186225F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186225F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"731","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186226F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186226F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"732","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186227F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186227F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186227F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"733","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186228F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186228F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186228F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"734","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186229F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186229F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186229F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"735","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186230F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186230F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186230F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"736","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186231F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186231F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186231F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"737","2015-03-07 08:44:01-03","F","FMNH-SEEDPLANTS","V0186232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0186232F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0186232F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
