"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"104","2020-12-21 16:34:42-03","MBM","MBM","48820","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Wurdack, J.J.","Hatschbach, G.","39284",NA,NA,"Southern America","Brazil","Joaquim Távora, arredores",NA,NA,"MBM048820","MBM048820",NA,"Paraná","Joaquim Távora","-49.9047012329102","-23.4993991851807","21735","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:34:42-03","MBM","MBM","189402","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Barreto, K.D.; et al.; et al.","2208",NA,NA,"Southern America","Brazil","Fazenda Santa Rita",NA,NA,"MBM189402","MBM189402",NA,"São Paulo","Anhembi","-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:34:42-03","MBM","MBM","155164","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Hoehne, W.","1",NA,NA,"Southern America","Brazil","Limeira, arredores",NA,NA,"MBM155164","MBM155164",NA,"São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:34:42-03","MBM","MBM","239331","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Bina, B.G.","36",NA,NA,"Southern America","Brazil","Pirassununga",NA,NA,"MBM239331","MBM239331",NA,"São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:34:44-03","MBM","MBM","413844","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Antoniuk-Bonato, R.G.","Brotto, M.L.; Barboza, E.; Barboza, E.","2677","2018","06","Southern America","Brazil","próximo à REBIO das Perobas",NA,"Subarbusto com 70 cm de altura; frutos avermelhados.; Relicto de Savana.","MBM413844","MBM413844","04","Paraná","Tuneiras do Oeste","-52.758611","-23.913611",NA,NA,"2018","08","-52.758611","-23.913611","510","510",NA,"06",NA,NA,NA,NA,NA
"109","2020-12-21 16:34:44-03","MBM","MBM","87791","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Wurdack, J.J.","Hatschbach, G.","47215",NA,NA,"Southern America","Brazil","Rod. MT-642, 20km L de Amambai",NA,NA,"MBM087791","MBM087791",NA,"Mato Grosso do Sul","Amambai","-55.2257995605469","-23.1042003631592","73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:34:44-03","MBM","MBM","323025","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","1807","2006","09","Southern America","Brazil","Área de Proteção Ambiental da bacia do Rio Iguatemi",NA,"Arvoreta, 2m, flor alvacenta.; Cerrado.","MBM323025","MBM323025","10","Mato Grosso do Sul","Iguatemi","-54.5611000061035","-23.6802997589111","71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:34:44-03","MBM","MBM","79888","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Wurdack, J.J.","Hatschbach, G.","45854",NA,NA,"Southern America","Brazil","Rio Piraí",NA,NA,"MBM079888","MBM079888",NA,"Mato Grosso do Sul","Iguatemi","-54.5611000061035","-23.6802997589111","71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:28:25-03","PUC-RIO","FCAB","3489","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"J.C. Siqueira","1527","1982","01",NA,"Brasil","Fazenda Campininha",NA,"Heterotípico de Miconia paucidens DC.","003489",NA,NA,"São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2016-11-07 15:13:05-02","MNHN","RECOLNAT_MNHN_P","P02442378","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Cogniaux","Riedel, L.",NA,"1834","11",NA,"Brésil","Sabara in sylvis","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442378' target='other'> <mi>dwc_moreinfo</mi></a>","P02442378","P02442378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","1604",NA,NA,NA
"114","2016-11-07 15:13:06-02","MNHN","RECOLNAT_MNHN_P","P02442379","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Cogniaux","Riedel, L.",NA,"1834","11",NA,"Brésil","Sabara in sylvis","hb","Reçu le 30 août 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442379' target='other'> <mi>dwc_moreinfo</mi></a>","P02442379","P02442379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","1604",NA,NA,NA
"115","2016-11-07 15:13:07-02","MNHN","RECOLNAT_MNHN_P","P02442380","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Regnell, A.",NA,NA,NA,NA,"Brésil","Caldas, Minas Gerais","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442380' target='other'> <mi>dwc_moreinfo</mi></a>","P02442380","P02442380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","I 144",NA,NA,NA
"116","2017-03-14 11:54:14-03","MNHN","RECOLNAT_MNHN_P","P02442381","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Regnell, A.",NA,NA,NA,NA,"Brésil","Caldas, Minas Gerais","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442381' target='other'> <mi>dwc_moreinfo</mi></a>","P02442381","P02442381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","I 144",NA,NA,NA
"117","2015-09-04 20:59:04-03","MNHN","RECOLNAT_MNHN_P","P05319674","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Saint-Hilaire",NA,"1816","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319674' target='other'> <mi>dwc_moreinfo</mi></a>","P05319674","P05319674_01","1","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1253",NA,NA,NA
"118","2015-09-04 20:59:04-03","MNHN","RECOLNAT_MNHN_P","P05319672","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Saint-Hilaire, A.",NA,"1816","1",NA,"Brasil","Province de S. Paulo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319672' target='other'> <mi>dwc_moreinfo</mi></a>","P05319672","P05319672_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1253",NA,NA,NA
"119","2015-09-04 20:59:04-03","MNHN","RECOLNAT_MNHN_P","P05319673","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Saint-Hilaire, A.",NA,"1816","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319673' target='other'> <mi>dwc_moreinfo</mi></a>","P05319673","P05319673_01","1","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1253",NA,NA,NA
"120","2006-01-04 16:34:23-02","MNHN","RECOLNAT_MNHN_P","P00506212","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","riedelii","Miconia riedelii","Naudin",NA,"Riedel, L.",NA,"1839","2",NA,"Brésil","Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506212' target='other'> <mi>dwc_moreinfo</mi></a>","P00506212","P00506212_01 P00506212_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA
"121","2017-05-09 18:31:28-03","MNHN","RECOLNAT_MNHN_P","P01167994","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","riedelii","Miconia riedelii","Naudin",NA,"Claussen, P.",NA,"1841","1",NA,"Brésil","Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167994' target='other'> <mi>dwc_moreinfo</mi></a>","P01167994","P01167994_01","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","30",NA,NA,NA
"122","2015-09-04 21:02:32-03","MNHN","RECOLNAT_MNHN_P","P05129027","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","riedelii","Miconia riedelii","Naudin",NA,"s.c.",NA,NA,NA,NA,"Brésil","s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129027' target='other'> <mi>dwc_moreinfo</mi></a>","P05129027","P05129027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:38:26-03","UFMG","BHCB","42643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:38:26-03","UFMG","BHCB","59515","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Hatschbach, G","58671",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Mato Grosso do Sul","Tacuru","-55.0158004760742","-23.6324996948242","36822","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:01-03","UFPR","UPCB","97019","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Bacci, L. F.","Bacci, L. F. | Bochorny, T. | Goldenberg, R. | Michelangeli, F.","151","2015","02",NA,"Brasil","Sentido represa na borda do cerrado.",NA,"Cerrado. Arbusto, ca. 2 m alt. Frutos imaturos avermelhados.","UPCB0046862",NA,"04","São Paulo","Itirapina","-48.7802","-25.2547",NA,NA,"2015","02","-48.7802","-25.2547","800","800",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:20:01-03","UFPR","UPCB","22221","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Hatschbach, G.","Hatschbach, G.","58671","1993","02",NA,"Brasil","MS 295, Fazenda Santa Paula, 18km O de Tacuru",NA,"Arbusto, 3m, pétalas alvas, anteras amarelas, fruto preto. Cerrado, capão de mata..","UPCB0020572","UPCB0020572","08","Mato Grosso do Sul",NA,NA,NA,NA,NA,"1993","01",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"127","2021-02-11 17:20:01-03","UFPR","UPCB","60115","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Cielo-Filho, R.","524","2006","11",NA,"Brasil","Estação Ecológica, trilha 2",NA,"Arvoreta até 1,5m, flores com pétalas claras..","UPCB0021580","UPCB0021580","22","São Paulo","Paranapanema","-48.756389","-23.513611",NA,NA,"2008","01","-48.756389","-23.513611",NA,NA,NA,"01",NA,NA,NA,NA,NA
"128","2021-02-11 17:20:01-03","UFPR","UPCB","48648","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Caxambú, M.G.","391","2004","02",NA,"Brasil",NA,NA,"Arbustiva, ramificada, flores brancas, inflorescências terminais. 2ª coleta para o estado do Paraná..","UPCB0021521","UPCB0021521","28","Paraná","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","24014","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:20:01-03","UFPR","UPCB","9332","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Brade, A.C.","Brade, A.C.","21321","1955","01",NA,"Brasil",NA,NA,NA,"UPCB0020560","UPCB0020560","24","São Paulo","Limeira","-47.4000015258789","-22.5599994659424","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:20:01-03","UFPR","UPCB","59855","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Silva, J.B.da",NA,"2008","03",NA,"Brasil","Estação Ecológica de Assis",NA,"Arbusto, ca. 1m, frutos avermelhados. Cerradão..",NA,NA,"18","São Paulo","Assis","-50.4099998474121","-22.6599998474121","23972","auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:20:01-03","UFPR","UPCB","39806","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Franco, G.A.D.C.","1298","1994","12",NA,"Brasil","Parque Estadual do Morro do Diabo, estrada do caldeirão",NA,"Arbusto ramificado ca. 1m, flores de pétalas brancas e estames amarelos. Margem..","UPCB0020570","UPCB0020570","06","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","1997","01",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"132","2021-02-11 17:20:01-03","UFPR","UPCB","50872","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","Goldenberg, R.","Correa Gomes Jr., J.","2069","1964","07",NA,"Brasil","Perdizes, Fazenda Itaquerê",NA,"Arbusto, flor alva, cerrado..","UPCB0020563","UPCB0020563","07","São Paulo","Boa Esperança do Sul","-48.3899993896484","-21.9899997711182","30869","auto","2004","01",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"133","2021-02-11 17:20:05-03","UFPR","UPCB","83500","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Tamashiro, J.Y.","1066","1995","06",NA,"Brasil","Estrada de terra, Lençois Paulista - Águas de Santa Bárbara, cerrado",NA,"Arbusto de 1,5m., fruto imaturos vermelhos.","UPCB0020562","UPCB0020562","12","São Paulo","Lençois Paulista","-48.868","-22.651",NA,NA,NA,NA,"-48.868","-22.651",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:20:05-03","UFPR","UPCB","83499","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Tamashiro, J.Y.","1149","1995","06",NA,"Brasil","Estrada Iaras- Cerqueira Cesar",NA,"Arbusto de 1m., frutos maduros enegrecidos e imaturos vermelhos.","UPCB0020561","UPCB0020561","13","São Paulo","Iaras","-49.1599998474121","-22.8700008392334","23438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:20:05-03","UFPR","UPCB","83504","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"Martins, A.B.","31465","1994","03",NA,"Brasil","Estrada para a Fazenda Retiro, ca. De 2km do centro de Águas da Prata.",NA,"Arbusto ca. 3m altura, com frutos vermelhos. Na beira da estrada, em local úmido..","UPCB0021524","UPCB0021524","21","São Paulo","Águas da Prata","-46.7099990844727","-21.9300003051758","13435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:20:05-03","UFPR","UPCB","83729","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R.","Franco, G.A.D.C.F.","1298","1994","12",NA,"Brasil","Parque Estadual do Morro do Diabo, estrada do caldeirão, na margem do caminho.",NA,"Arbusto ramificado ca. 1m altura, flores de pétalas brancas e estames amarelos.","UPCB0021523","UPCB0021523","06","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:20:05-03","UFPR","UPCB","83381","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R.","Scramim, M.R.","s.n.","2002","09",NA,"Brasil","Remanescente Florestal, conformação Ripária",NA,"Folhas com nervuras curvinérvias, flores brancos.","UPCB0021522","UPCB0021522","28","São Paulo","Capela do Alto","-47.7299995422363","-23.4699993133545","10460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:20:05-03","UFPR","UPCB","87549","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R.","Colletta, G.D. | Alves, F.M.","607","2012","05",NA,"Brasil","Sítio Lagoa Azul, mata em volta da represa. Floresta Estacional Semidecidual.",NA,"Arvoreta, 2,5m. Frutos vermelhos, passando a roxo-escuro..","UPCB0020566","UPCB0020566","14","São Paulo","Piratininga","-49.1300010681152","-22.4099998474121","19389","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-08-25 17:41:00-03","MO","MOBOT","3246671","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","J. Wurdack","Luciano Bernardi","Bernardi 20544","1980",NA,"South America","Paraguay","Collina prope Colonia Aceite, Cerro Corá.",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3246750","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Émile Hassler","Hassler 10824",NA,NA,"South America","Paraguay","In altaplanitie, Sierra de Amambay.",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-03-26 20:41:00-03","MO","MOBOT","3246844","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","J. Wurdack","Milan Vavrek","Vavrek 161","1981","1","South America","Paraguay","Parque Nacional Cerro Corá, a 300 mts. el camino a calle a Colonia Lorito. Exposición sombra; suelo arenoso; sitio al costado de camino Viejo.",NA,NA,NA,NA,"26","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","3247010","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Émile Hassler","Hassler 4994",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-01-24 16:54:00-02","MO","MOBOT","2477770","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","William R. Anderson","Anderson 11152","1974","3","South America","Brazil","Faz. Lagoa, ca. 20 km N of Cianorte",NA,NA,NA,NA,"19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"144","2013-01-04 11:03:00-02","MO","MOBOT","3009727","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R. Goldenberg(UPCB)","Cecilia Ezcurra|Isabel Basualdo|Nélida Soria","Ezcurra 1830","1995","5","South America","Paraguay","Parque Nac. Cerro Cora, alrededores de la pista de aviacion. Bosque bajo, abierto, caducifolio.",NA,NA,NA,NA,"15","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","3179067","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","J.J. Wurdack","Gert G. Hatschbach","Hatschbach 47215","1983","12","South America","Brazil","Rod. MT-642, 20 km L de Amambai.",NA,NA,NA,NA,"13","Mato Grosso do Sul",NA,"-55.21666","-23.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-01-24 16:50:00-02","MO","MOBOT","3246158","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","George Eiten|Liene T. Eiten","Eiten 3275","1961","7","South America","Brazil","Ca. 1/2 km west & a little north of the intersection of the Brotas-Itirapina road with the road to Campo Alegre.",NA,NA,NA,NA,"11","São Paulo","Brotas","-47.9333333","-22.2833333",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"147","2011-01-24 16:55:00-02","MO","MOBOT","3246229","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","Oswaldo Handro","Handro 894","1959","11","South America","Brazil","Mojí-Guassú, Reserva Florestal, perto de Pádua Sales.",NA,NA,NA,NA,"13","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2015-02-07 23:08:00-02","MO","MOBOT","3246322","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","W. Mantovani","Mantovani 1260","1980","11","South America","Brazil","Mogi guacu, Martinho Prado, Reserva Biologica da Fazenda Campininha.",NA,NA,NA,NA,"17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2011-12-13 06:17:00-02","MO","MOBOT","3246898","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","August Heiner","Heiner 314","1904","11","South America","Brazil",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2011-01-24 16:54:00-02","MO","MOBOT","3246989","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","Hatschbach 58671","1993","2","South America","Brazil","Rod. MS-295, Fazenda Santa Paula, 18 km O de Tacuru.",NA,NA,NA,NA,"8","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2011-01-24 16:50:00-02","MO","MOBOT","3247138","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah","* HOENHE","HOENHE 13994","1951","11","South America","Brazil","Prox. a Limeira.",NA,NA,NA,NA,"19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","329105","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","J.J. Wurdack","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6999","1982","2","South America","Paraguay","Parque Nacional Cerro Corá. Shrubby campos at base of Cerro Tujá-og.",NA,NA,NA,NA,"16","Amambay",NA,"-56.01666","-22.65",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"273","3",NA,NA
"153","2013-01-04 11:03:00-02","MO","MOBOT","3301064","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R. Goldenberg(UPCB)","Itaipú Binacional","Itaipú Binacional 1095","1984","2","South America","Paraguay","Itakyry. Sotobosque, bosque bajo.",NA,NA,NA,NA,"6","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"154","2010-12-20 11:17:00-02","MO","MOBOT","332715","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah (NY)","Elsa M. Zardini|C. Benítez","Zardini 3193","1987","9","South America","Paraguay","Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque bajo. Transecta 3.",NA,NA,NA,NA,"30","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"87-39","2",NA,NA
"155","2015-12-03 09:08:00-02","MO","MOBOT","333707","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","M.K. Caddah (NY)","Elsa M. Zardini|Nélida Soria|Mirtha Ortiz","Zardini 4148","1988","1","South America","Paraguay","Parque Nacional Cerro Corá. En bosque en el límite Oeste del Parque.",NA,NA,NA,NA,"7","Amambay",NA,"-56.05","-22.6333333",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"88-5","4",NA,NA
"156","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","05201","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"V. Stranghetti & P. Guimarães","75.0","1991","07","América do Sul","Brasil",NA,NA,NA,NA,NA,"03","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
