"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"975","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","cuneatum","Psidium cuneatum niveum","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Original herbarium: Camb.",NA,"Minas Gerais",NA,NA,"niveum","O.Berg",NA,"São João del Rei","prope urbem S. Joao del Rey","-44.2617","-21.1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA
"976","2017-09-11 17:11:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","cuneatum","Psidium cuneatum niveum","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Original herbarium: Camb.",NA,"Minas Gerais",NA,NA,"niveum","O.Berg",NA,"São João del Rei","prope urbem S. Joao del Rey","-44.2617","-21.1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA
"977","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Pohl, JBE","1021",NA,NA,NA,"Southern America","Brazil",NA,NA,"OXF ISOTYPE without number; B(fr)",NA,NA,NA,NA,NA,"O.Berg",NA,NA,"in pascuis desertorum, Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-10-26 09:32:43-03","UNEMAT","NX-FANEROGAMAS","2286","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe",NA,"ES570","2003","11","22",NA,"Brasil",NA,NA,"Ocasional.[HABITAT=Cerrado Ralo]",NA,"Distrito Federal",NA,NA,NA,"Camb.","Proença C.","Brasília","Área de Relevante Interesse Ecológico Granja do Ipê.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2007",NA,NA,"03","15","70570","auto",NA,NA,NA,NA
"979","2021-02-08 12:44:19-03","UFRGS","ICN","095495","S","Plantae","Myrtaceae","Psidium","cf. alatum","Psidium cf. alatum","Amaral Jr, A; et al.","75","1985","10","24","América do Sul","Brasil",NA,NA,"em botão, esverdeados, flores desenvolvendo-se em frutos, algumas ainda com estames",NA,NA,"Dicotyledon",NA,NA,"Berg","Sobral, M",NA,"cerradão a margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito-estrada do Roberto",NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-02-08 12:44:19-03","UFRGS","ICN","095496","S","Plantae","Myrtaceae","Psidium","cf. alatum","Psidium cf. alatum","Bicudo, LRH; et al.","s.n.","1986","03","04","América do Sul","Brasil",NA,NA,"frutos verdes",NA,"SP","Dicotyledon",NA,NA,"Berg","Sobral, M","Botucatu","à margem da rodovia municipal (estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Nautica, a mais ou menos 5km de Victoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,NA,"1992","-48.284722","-22.8",NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-02-08 12:44:19-03","UFRGS","ICN","095497","S","Plantae","Myrtaceae","Psidium","cf. alatum","Psidium cf. alatum","Amaral Jr, A; et al.","83","1985","10","24","América do Sul","Brasil",NA,NA,"1m de altura, flores brancas; cerradão",NA,NA,"Dicotyledon",NA,NA,"Berg","Sobral, M",NA,"cerradão a margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito-estrada do Roberto",NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2021-02-08 12:44:19-03","UFRGS","ICN","095498","S","Plantae","Myrtaceae","Psidium","cf. alatum","Psidium cf. alatum","Amaral Jr, A; et al.","81","1985","10","24","América do Sul","Brasil",NA,NA,"flores brancas, sem odor",NA,NA,"Dicotyledon",NA,NA,"Berg","Sobral, M",NA,"cerradão a margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito-estrada do Roberto",NA,NA,NA,NA,NA,NA,"1988",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"983","2021-02-08 12:44:19-03","UFRGS","ICN","121283","S","Plantae","Myrtaceae","Psidium","cf. alatum","Psidium cf. alatum","Bicudo, LRH; et al.","726","1986","03","04","América do Sul","Brasil",NA,NA,"Frutos verdes.",NA,"SP","Dicotyledon",NA,NA,"Berg","Sobral, M","Botucatu","à margem da rodovia municipal (estrada do Roberto) que liga Vitoriana ao Rio Bonito Campo e Náutica a mais ou menos 5 Km de Vitoriana Fazenda Gold Farm; 22° 48' lat. S 48° 17' 5 long. W","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA
"984","2021-02-08 12:44:17-03","UFRGS","ICN","063735","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Hatschbach, G","35555","1974","12","01","América do Sul","Brasil",NA,NA,"subarbusto 40cm, flor alva; campo seco",NA,"PR","Dicotyledon",NA,NA,"Cambess.","Sobral, M","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1984",NA,NA,"07",NA,"35166","auto",NA,NA,NA,NA
"985","2021-02-08 12:44:18-03","UFRGS","ICN","121284","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Oliveira, PI","318","1982","01","21","América do Sul","Brasil",NA,NA,"Arbusto 2m; frutos verdes. Campo.",NA,"PR","Dicotyledon",NA,NA,"Cambess.","Sobral, M","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"986","2021-02-08 12:44:18-03","UFRGS","ICN","166619","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Schneider, AA","1712","2011","02","07","América do Sul","Brasil",NA,NA,"Arbusto.; Em campo nativo.",NA,"RS","Dicotyledon",NA,NA,"Cambess.","Schneider, AA","Soledade","S28 54.246 W52 23.884","-52.398056","-28.903889","713","713",NA,NA,NA,"-52.398056","-28.903889",NA,NA,NA,NA,NA,NA,NA,NA
"987","2021-02-08 12:44:17-03","UFRGS","ICN","096178","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Schmeda, G","s.n.","1987","11","25","América do Sul","Paraguai",NA,NA,"arbusto, 1 1,2m; suelos modificados, arenosos",NA,"Cordillera","Dicotyledon",NA,NA,"Cambess.","Sobral, M","Piribebuy","Cuatro Bocas",NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-02-08 12:44:18-03","UFRGS","ICN","200509","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Richit, JF","s.n.","2019","04","19","América do Sul","Brasil",NA,NA,"Material testemunho; Arbusto, com frutos amarelos; Margem da estrada",NA,"SC","Dicotyledon",NA,NA,"Cambess.","Richit, JF","Campos Novos",NA,"-51.446667","-27.524167",NA,NA,NA,NA,NA,"-51.446667","-27.524167",NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-02-08 12:44:18-03","UFRGS","ICN","155158","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Setubal, R; Kray, J; De Marchi, T","302","2007","02","12","América do Sul","Brasil",NA,NA,"em campo rupestre",NA,"RS","Dicotyledon",NA,NA,"Cambess.","Molz, M","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"990","2021-02-08 12:44:17-03","UFRGS","ICN","049174","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Sobral, M","667","1981","04","12","América do Sul","Brasil",NA,NA,"subarbusto, cerca 0,3m de altura, caules quadrangulares, fruto verde, cerca de 2,5cm de diâmetro; em campo arbustivo",NA,"RS","Dicotyledon",NA,NA,"Cambess.","Sobral, M","Esmeralda","Estação de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"1981",NA,NA,"04","14","38649","auto",NA,NA,NA,NA
"991","2021-02-08 12:44:17-03","UFRGS","ICN","086121","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Sobral, M","5268","1986","12",NA,"América do Sul","Brasil",NA,NA,NA,NA,"RS","Dicotyledon",NA,NA,"Cambess.","Sobral, M","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA
"992","2021-02-08 12:44:19-03","UFRGS","ICN","086103","S","Plantae","Myrtaceae","Psidium","cf. australe","Psidium cf. australe","Sobral, M","5246","1986","12",NA,"América do Sul","Brasil",NA,NA,NA,NA,"RS","Dicotyledon",NA,NA,"Camb.","Sobral, M","Espumoso",NA,"-52.8497009277344","-28.7247009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39479","auto",NA,NA,NA,NA
"993","2021-02-08 12:44:19-03","UFRGS","ICN","084629","S","Plantae","Myrtaceae","Psidium","cuneatum","Psidium cuneatum","Klein; Bresolin, A","9743","1971","09","22","América do Sul","Brasil",NA,NA,"arvoreta, fruto imaturo verde claro; matinha do topo",NA,"SC","Dicotyledon",NA,NA,"Cambess.","Mattos, J","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"1995",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA
"994","2021-03-03 22:00:02-03","FLAS","FLAS","103892","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","F.C. Hoehne & A. Gehrt",NA,NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Label heading:] Instituto de Botânica. Sao Paulo, Brasil. Herb. n.o 37024.",NA,"Sao Paulo",NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-03-04 16:05:06-03","UNESP-IS","HISA","410","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Tozzi,A.M et al","105","1985","11","05",NA,"Brasil",NA,NA,"Cerrado alto.Arbusto, ca 1,20m, flores brancas, caule liso, marmoreado.",NA,"Mato Grosso do Sul","Magnoliophyta","Myrtales",NA,"Cambess.","Aguiar,O.T","Selvíria","Fazenda Cacildo Arantes","-51.419167","-20.367778",NA,NA,NA,NA,"1992","51W25'09","20S22'04","05","14",NA,NA,"Magnoliopsida",NA,NA,NA
"996","2020-03-04 16:05:06-03","UNESP-IS","HISA","3902","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Nascimento,P.T","1428","1993","12","29",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, ca 40cm, tronco 2cm, flores brancas, odor suave, frequente.",NA,"Mato Grosso do Sul","Magnoliophyta","Myrtales",NA,"Cambess.","Noronha,M.R.P","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"1995",NA,NA,"01","11","150618","auto","Magnoliopsida",NA,NA,NA
