"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"359","2020-11-12 17:03:38-03","UEL","FUEL","27151","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Pavão, OC; Francisco, EM","s.n.","1999","09","23","Brasil","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"360","2020-11-12 17:03:38-03","UEL","FUEL","6932","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","K.L.V.R. de Sá","2001",NA,NA,"Silva, JM; Cordeiro, J","426","1987","11","09","Brasil","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"361","2020-11-12 17:03:38-03","UEL","FUEL","9364","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Knapp, S","1998","07","17","Francisco das Chagas e Silva; et al.","1392","1991","03","18","Brasil","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"362","2020-11-12 17:03:38-03","UEL","FUEL","151","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Vieira, AOS; Costa, MIG","s.n.","1983","11","09","Brasil","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"363","2020-11-12 17:03:38-03","UEL","FUEL","27091","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Francisco, EM; Pavão, OC","s.n.","1999","02","25","Brasil","Mauá da Serra","Sitio São Jorge, rio do Arcanjo, Rio do Arcanjo.","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"364","2020-11-12 17:03:38-03","UEL","FUEL","26497","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Francisco, EM; et al.","s.n.","1999","02","25","Brasil","Mauá da Serra","Sítio São Jorge, rio dos Arcanjos, rio dos Arcanjos","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-11-12 17:03:38-03","UEL","FUEL","19453","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","K.L.V.R. de Sá","2001",NA,NA,"Ribas, OS; Cordeiro, J; Barbosa, E","758","1995","09","19","Brasil","Morretes","Serra Marumbi, picada ao Olimpo, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"366","2020-11-12 17:03:38-03","UEL","FUEL","15152","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","K.L.V.R. de Sá","2001",NA,NA,"Francisco, EM; et al.","s.n.","2000","11","28","Brasil","Santo Antônio do Paraíso","Fazenda Nossa Senhora do Bom Jesus, Nossa Senhora do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"367","2020-11-12 17:03:38-03","UEL","FUEL","27597","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Pavão, OC; et al.","s.n.","1999","11","18","Brasil","Santo Antônio do Paraíso","Fazenda Santa Cecilia do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"368","2020-11-12 17:03:38-03","UEL","FUEL","27346","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Medri, C; et al.","s.n.","1999","12","22","Brasil","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"369","2020-11-12 17:03:38-03","UEL","FUEL","7723","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Knapp, S","1998","07","17","Pimenta, JA; et al.","s.n.","1989","11","28","Brasil","Sapopema","Fazenda Mineira, Margem do Rio Tibagi","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-11-12 17:03:38-03","UEL","FUEL","7725","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","K.L.V.R. de Sá","2001",NA,NA,"Silva, SM; et al.","s.n.","1989","11","28","Brasil","Sapopema","Fazenda Mineira, Margem do Tibagi","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-11-12 17:03:38-03","UEL","FUEL","21002","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Dias, MC; Paiva, MRC; Dias, AT; Correa, GT","s.n.","1995","04","24","Brasil","Telêmaco Borba","Fazenda Monte Alegre, Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-11-12 17:03:38-03","UEL","FUEL","7081","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Tonon Jr, J; et al.","s.n.","1989","07","03","Brasil","Tibagi","Chácara Potreirinho","-50.4136009216309","-24.5093994140625",NA,NA,"700","700",NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"373","2020-11-12 17:03:38-03","UEL","FUEL","8517","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","K.L.V.R. de Sá","2001",NA,NA,"Vieira, AOS; et al.","408","1990","04","29","Brasil","Tibagi","Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"374","2020-11-12 17:03:38-03","UEL","FUEL","10949","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Vieira, AOS","1998","07","17","Francisco das Chagas e Silva; et al.","s.n.","1993","01","09","Brasil","Tibagi","Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"375","2020-11-12 17:03:38-03","UEL","FUEL","26503","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Pavão, OC; et al.","s.n.","1999","02","23","Brasil","Ventania","Sítio Santa Laura","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Solanales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:10:59-03","UnB","UB","171269","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Soares, AA","1994",NA,NA,"Cordeiro, J; Soares, AA","1133","1993","12","08","Brasil","Curitiba","Parque Náutico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 1,85m, pétalas esverdeadas, anteras roxas.; Beira da estrada.",NA,NA,"Paraná ","Dicotyledoneae",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:10:59-03","UnB","UB","171271","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Hatschbach, G","1982","03",NA,"Kummrow, R","1647","1981","12","30","Brasil","Guaratuba","Usina de Guaricana.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto 2m. Flor variando do amarelo ao alaranjado e interior roxo.; Mata pluvial.",NA,NA,"Paraná ","Dicotyledoneae",NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"378","2019-05-06 12:02:32-03","UFU","HUFU","29984","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs, L.","1989",NA,NA,"Sendulsky, T.","1167","1970","11","11","Brasil","São Paulo","Jardim Botânico, Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUFU00026082","HUFU00026082","São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"379","2019-05-06 12:02:32-03","UFU","HUFU","29985","S","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs, L.","1989",NA,NA,"Silvestre, M.S.F.","215","1979","11","28","Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto ramificado quase até a base, flores roxas externamente e amarelas internamente.","HUFU00026081","HUFU00026081","São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-08-20 20:42:12-03","UFSC","FLOR","24392","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Soares, A.A.","1994",NA,NA,"Cordeiro, J.; Soares, A.A.","1133","1993","12","08","Brasil","Curitiba","Parque Náutico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"arbusto, pétalas esverdeadas, anteras roxas, 1,85m altura","FLOR0024392",NA,"Paraná",NA,"Solanales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-08-20 20:42:12-03","UFSC","FLOR","29161","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Hatschbach, G.","1998",NA,NA,"Ribas, O.S.; Cordeiro, J. & Silva, J.M.","2204","1997","12","31","Brasil","Tijucas do Sul","Rio do Fojo.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"arbusto, flor lilás, 2,5m altura","FLOR0029161",NA,"Paraná",NA,"Solanales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-20 20:42:12-03","UFSC","FLOR","26485","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","2225","1992","12","05","Brasil","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor cálice verde; corola e estames violáceos; estilete e estigma verdes, 4m altura","FLOR0026485",NA,"Rio Grande do Sul",NA,"Solanales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-08-20 20:42:12-03","UFSC","FLOR","16647","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3839","1986","11","13","Brasil","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","arbusto, flor em botão, 2,5m altura. Alguns pequenos pêlos simples ou glandulosos","FLOR0016647",NA,"Santa Catarina",NA,"Solanales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-08-20 15:00:37-03","UFSC","FLOR","43772","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.",NA,NA,NA,NA,"Reis, A.","2225","1994","07","10","Brasil","Canelinha","Morro do Rolador.","-48.7677993774414","-27.2649993896484",NA,NA,"100","100","arbusto, 1m altura. Fruto muito aromático.","FLOR0043772",NA,"Santa Catarina",NA,"Solanales",NA,NA,"15006","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-08-20 20:42:12-03","UFSC","FLOR","22438","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Falkenberg, D.B.","1992",NA,NA,"Klein, R.M.; Bresolin, A.","8064","1968","08","19","Brasil","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","arbusto, flor roxa, 2m altura","FLOR0022438",NA,"Santa Catarina",NA,"Solanales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"386","2020-08-20 20:42:12-03","UFSC","FLOR","1113","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Smith, L.B.","1965",NA,NA,"Gevieski, A.","50","1953","07","27","Brasil","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"200","200","arbusto, flor marrom, 2m altura","FLOR0001113",NA,"Santa Catarina",NA,"Solanales",NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"387","2020-08-20 20:42:12-03","UFSC","FLOR","1149","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Smith, L.B.","1964",NA,NA,"Reitz, R.; Klein, R.M.","8038","1958","12","16","Brasil","Lauro Muller","Novo Horizonte.","-49.3967018127441","-28.3927993774414",NA,NA,"400","400","arbusto, flor roxa, 3m altura","FLOR0001149",NA,"Santa Catarina",NA,"Solanales",NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-04 15:46:43-03","IF","SPSF","40717","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","G.A.D.C. Franco","2008","05","14","R.T. Polisel","812","2008","05","04","Brasil","Ibiúna","igreja de São Sebastião","-47.187778","-23.848333",NA,NA,"950","950","COLETA: Arbusto até 1m, frutos amarelos maduros;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"389","2021-03-04 15:46:47-03","IF","SPSF","30199","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","P.Gonçalves",NA,"1932","11","10","Brasil","Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"390","2021-03-04 15:46:47-03","IF","SPSF","34086","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & A.L.A.Sene","699","2005","03","03","Brasil","Piquete","fabrica Presidente Vargas","-45.26","-22.616667",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"391","2021-03-04 15:46:47-03","IF","SPSF","37399","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","F. A. R. D. P. Arzolla","2007","01","17","C.Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","87","2007","01","17","Brasil","São Paulo",NA,"-46.618333","-23.4375",NA,NA,"950","950","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 3m., frutos.; GEOGRAFIA: proximidades da estrada da Roseira.;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"392","2021-03-04 15:46:47-03","IF","SPSF","53001","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","R.Simão-Bianchini","2013","08","26","R.J. Almeida-Scabbia et al.","831","2012","11","09","Brasil","São Paulo",NA,"-46.648333","-23.448611",NA,NA,"790","790","COLETA: Arbusto escandente. Botões florais na cor roxa. Flores inicialmente roxas e quando velhas na cor creme. Anteras coniventes.; GEOGRAFIA: Subbosque com muitas Psychotrias, muitas invasoras (Malvaceae, Urticaceae, Salvia Splendens), muito Piper. Est",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"393","2021-03-04 15:46:47-03","IF","SPSF","26008","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"W.Hirashima",NA,"1989","10","18","Brasil","Cambé","reserva municipal","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: interior da mata&nf;;",NA,NA,"PR","Magnoliophyta","Solanales","América do Sul",NA,"29438","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"394","2021-03-04 15:46:47-03","IF","SPSF","26431","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J. A. Pastore","2007","09","06","J.A.Pastore","853","1999","03","31","Brasil","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m, frutos amarelos.; GEOGRAFIA: Parque Estadual da Serra do Mar;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"395","2021-03-04 15:46:47-03","IF","SPSF","35338","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"J.B.Baitello & F.T.Rocha","1757","2000","03","14","Brasil","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca, mata&nf;;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"396","2021-03-04 15:46:47-03","IF","SPSF","27979","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","236","2000","12","08","Brasil","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"397","2021-03-04 15:46:47-03","IF","SPSF","09645","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","L.Marino","16","1986","01","14","Brasil","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Tapera de Zinco&nf;;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"398","2021-03-04 15:46:47-03","IF","SPSF","08365","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","O.T. Aguiar",NA,"1984","01","20","Brasil","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Na saída da Pedra Grande.;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"399","2021-03-04 15:46:47-03","IF","SPSF","34907","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.B.Baitello","2005","07","18","J.B.Baitello & O.T. Aguiar","1685","2001","02","20","Brasil","Ilhabela","Parque Estadual da Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Trepadeira, frutos amarelados; GEOGRAFIA: estrada para Castelhanos, mata&nf;;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"400","2021-03-04 15:46:47-03","IF","SPSF","27980","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","237","2001","01","10","Brasil","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"401","2021-03-04 15:46:47-03","IF","SPSF","04163","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","M.A. Cunha",NA,NA,NA,NA,"Brasil","São Paulo","serra da Cantareira-serra da Cuca","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"402","2021-03-04 15:46:47-03","IF","SPSF","07300","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","J.B.Baitello & O.T. Aguiar",NA,"1981","12","22","Brasil","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"403","2021-03-04 15:46:47-03","IF","SPSF","04255","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.A.Pastore","2009","02","17","M.A. Cunha",NA,"1952","11","17","Brasil","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"404","2021-03-04 15:46:47-03","IF","SPSF","32775","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos",NA,NA,NA,NA,NA,"C.Moura & M.Fachada & J.Cardoso","31","2003","11","17","Brasil","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","Magnoliophyta","Solanales","América do Sul",NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,"In sepibus ad Sebastianopolin et in Serra dos Orgãos, nec non in via ad Tijuca et prope Fazenda dos negros, prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,"Novembri et Decembri floret",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Ten.) Walp.",NA,NA,NA,NA,"Miers, J","s.n.",NA,NA,NA,"Guyana",NA,"in Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Ten.) Walp.",NA,NA,NA,NA,"Tweedie, J","s.n.",NA,NA,NA,"?",NA,"In Banda orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Pionandra","flagrans","Pionandra flagrans","(Ten.) Miers",NA,NA,NA,NA,"Miers, J","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"l. c. p. 364",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:45:49-03","UFRGS","ICN","195051","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2000",NA,NA,"Pavão, OC; Francisco, EM","s.n.","1999","09","23","Brasil","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Doação Herbário FUEL 27151; Árvore 2m, botões verdes, flores roxas.; Na trilha da mata.","ICN00036414",NA,"PR","Dicotyledon",NA,"América do Sul",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
