"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"532","2019-11-01 15:02:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Casella, FM; Equipe 2","20A","2016","03","18","Brasil","Mato Grosso","Lucas do Rio Verde",NA,"-55.9110984802246","-13.0502996444702",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"P2 L3; Mata ciliar / inundável",NA,NA,NA,"78803","auto",NA,NA,NA,NA,NA
"533","2019-11-01 15:02:34-03","UnB","UB","3798","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Calago, K","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","27630","1970","03","15","Brasil","Minas Gerais","Diamantina","Ca. 20 km E of Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"900","900",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Tree 6m x 6cm. Fruto verde-green.; Cerrado.",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"534","2019-11-01 15:02:34-03","UnB","UB","147153","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Mello-Silva, R","11028","1988","01","11","Brasil","Minas Gerais","Santana do Riacho","rodovia Belo-Horizonte-Conceição do Mato Dento entre km 110 e 111. Próximo ao corrego 2 Pontinhas","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore com cerca de 7m de alt., na mata ciliar, frutos imaturos verdes com estigmas vináceos, folhas discolores.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"535","2019-11-01 15:02:34-03","UnB","UB","10649","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","1211","2002","01","11","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","-47.5995","-14.164667","1164","1164",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"E59 - Suber verde a castanho, com cheiro de maconha; córtex creme; folha grande 40cm, com cicatriz no ventre do pecíolo.; Árvore 35m; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:02:34-03","UnB","UB","110913","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Paula, JE","Paula, JE","3738","2003","10","09","Brasil","Distrito Federal",NA,"Nucleo rural de Planaltina - DF",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Aromática, folha de coriacea.&nf;Testemunha de estudos de Farmacognosia da Profa. Laila Salmen Espíndola Darvenne. &nf;Ciências da Saúde, UnB.; Árvore 8m; Mata Cíliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:02:34-03","UnB","UB","147152","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Lozano, G","Anderson, WR","36210","1972","02","18","Brasil","Minas Gerais",NA,"Edge of forest Serra do Cipó, elev. ca. 1225m; rocky campo and cerrado, sloping dwn to wt-sand meadow adjacent to gallery forest along stream; sandy soil and sandstone outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Tree 6m tall; fruit green; edge of forest.","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 15:02:34-03","UnB","UB","147154","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Bridgewater, S","Bridgewater, S","441","1996","10","25","Brasil","Minas Gerais","São Roque de Minas","Mata de CIro; Casca D'anta","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Very visible from outside the forest.; Tree to 12m; bole round and smooth, covered in moss; slash yellow/cream with aromatic scent; flowers large and white.; Mesophytic forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 15:02:34-03","UnB","UB","147155","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Mello-Silva, R","Harley, RM","25459","1988","10","30","Brasil","Minas Gerais","Diamantina","3km da estrada Diamantina-Belo Horizonte na estrada para Conselheiro Mata. Elev. 1300m","-43.716667","-18.25","-43.716667","-18.25",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore com 6m de alt., botões florais verde, frutos secos e castanhos.; Mata de galeria.","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 15:02:34-03","UnB","UB","6770","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Ignorado","Irwin, HS","12681","1966","02","12","Brasil","Goiás",NA,"15 km da Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-01 15:02:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Ratter, JA; Fonseca, SG; Filho, JF; Ribeiro, JF; Silva, JCS","3806","1976","10","21","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Tree, 12 m tall. Tepals pale cream; In swampy gallery forest",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"542","2019-11-01 15:02:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Paula, JE","Paula, JE; Scheiner, P","11","1982","06","02","Brasil","Distrito Federal","Brasília","Sobradinho, Córrego, próximo ao Horto Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore 13 m x 35 cm, folha coriácea tendendo para esclerófila; Mata ciliar úmida inundada",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"543","2019-11-01 15:02:34-03","UnB","UB","1867","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Incógnito","Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","19250","1968","01","26","Brasil","Goiás","Corumbá  de Goiás","20 Km NW Corumbá de Goiás, estrada para Niquelândia","-48.8086013793945","-15.9236001968384",NA,NA,"1250","1250",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore 12m x 25cm. Fruto verde.; Mata de galeria com campo adjacente.",NA,NA,NA,"41388","auto",NA,NA,NA,NA,NA
"544","2019-11-01 15:02:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Ratter, JA; Fonseca, SG; Filho, JF; Ribeiro, JF; Silva, JCS","3806","1976","10","21","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km. SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Tree, 12 m tall. Tepals pale cream; In swampy gallery forest",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"545","2020-07-29 09:04:52-03","UnB","UB","143765","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Mello-Silva, R","Mello-Silva, R; Pirani, JR; Simão, R","CFSC11028","1988","01","11","Brasil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte-Conceição do Mato Dentro, entre Km 110 e 111. Próximo ao Córrego 2 Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Folhas discolores.; Árvore 7m. Frutos imaturos verdes com estigmas vináceos.; Mata ciliar","1999","01","19","26557","auto",NA,NA,NA,NA,NA
"546","2019-05-06 11:58:36-03","UFU","HUFU","16418","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Andrade, T.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2990","1997","10","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00039419",NA,NA,NA,NA,NA,NA,"Árvore, ca. 5m. Tépalas cremes, estames e pistilos esverdeados.; Borda do capão da mata.","2005","02","21","57119","auto",NA,NA,NA,NA,NA
"547","2019-05-06 11:58:36-03","UFU","HUFU","6523","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Melo-Silva, R.","Romero, R.; et al.","1286","1994","10","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00039421",NA,NA,NA,NA,NA,NA,"Árvore, ca. 10m. Cálice esverdeado e corola esbranquiçadas.; Interior do capão em solo hodromórfico.","1997","03",NA,"57119","auto",NA,NA,NA,NA,NA
"548","2019-05-06 11:58:36-03","UFU","HUFU","2204","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Schiavini, I.","Schiavini, I.; Barbosa, A.A.A.","193","1989","05","11","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00013264","HUFU00013264",NA,NA,NA,NA,NA,"Árvore, ca. 10 m. 42 cm de circunferência, casca viva alaranjada, depois marrom, sem flores.; Mata de galeria do riacho do Panga.","1989","05","11","58223","auto",NA,NA,NA,NA,NA
"549","2019-05-06 11:58:36-03","UFU","HUFU","2287","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Schiavini, I.","Schiavini, I.","226","1989","10","18","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00013263","HUFU00013263",NA,NA,NA,NA,NA,"Árvore ca. 10 m. CAP 65 cm.; Mata de galeria do Riacho do Panga.","1989","10","18","58223","auto",NA,NA,NA,NA,NA
"550","2019-05-06 11:58:36-03","UFU","HUFU","16250","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Andrade, T.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2825","1997","10","15","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00039420",NA,NA,NA,NA,NA,NA,"Árvore, ca. 6m. Botões florais esverdeados, corola creme-branca, estames amarelado-esverdeados.; Capão de mata.","2005","02","21","57119","auto",NA,NA,NA,NA,NA
"551","2019-05-06 11:58:36-03","UFU","HUFU","58872","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Vargas, B.C.; Araújo, G.M.","257","2010","10","18","Brasil","Minas Gerais","Uberlândia","Fazenda São José","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00013262","HUFU00013262",NA,NA,NA,NA,NA,"Árvore.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"552","2020-08-20 20:39:32-03","UFSC","FLOR","38570","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Falkenberg, D.B.","Falkenberg, D.B.","10449","2002","11","22","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","FLOR0038570",NA,NA,"Magnoliales",NA,NA,NA,NA,"2002",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"553","2020-08-20 20:39:32-03","UFSC","FLOR","30261","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Vaz, A.M.S.F.","Pastore, U.; Klein, R.M.","145","1986","10","27","Brasil","Mato Grosso do Sul","Batayporã","Várzea do Rio Samambaia, 7 km L da cidade.","-53.183333","-22.3","53º11'W","22º18'S","280","280","FLOR0030261",NA,NA,"Magnoliales",NA,NA,NA,"árvore, fanerófita, flor em botão, 16m altura. Folha SF.22-V-A, diâmetro à altura do peito 0,40 m, diâmetro da copa 5 m. Freqüência alta no local. CONV. IBGE/ELETROSUL.","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-04 15:44:30-03","IF","SPSF","13111","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","J.A.Pastore","261","1989","09","19","Brasil","SP","Assis","Estação Experimental do Instituto Agronômico","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore com aprox. 8m de altura. Frutos verdes.; GEOGRAFIA: Região alagada.;","2019","07","02","23972","auto","Magnoliopsida",NA,NA,NA,NA
"555","2021-03-04 15:44:30-03","IF","SPSF","49578","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","N.M.Ivanauskas","N.M.Ivanauskas & F.M.Souza & G.Santos","6656","2014","11","25","Brasil","SP","Buri","Estação Experimental de Buri","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de 5 m de altura. Flores em botão.; GEOGRAFIA: Floresta Estacional Semidecidual Aluvial, com inundação permanente (Floresta Paludosa), degradada.;","2014","11","30","28249","auto","Magnoliopsida",NA,NA,NA,NA
"556","2021-03-04 15:44:30-03","IF","SPSF","43414","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello",NA,"1085","2010","02","24","Brasil","SP","Itapeva","Estação Experimental de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"700","700",NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore 6m de altura, fruto imaturo verde (na carpoteca).; GEOGRAFIA: Banhado do Talhão 7. (As coordenadas constantes na exsicata, 49W05'48'' , 24S03'12'', não condizem com o Município de Itapeva, e sim Itaberá.);","2019","07","02","42926","auto","Magnoliopsida",NA,NA,NA,NA
"557","2021-03-04 15:44:30-03","IF","SPSF","16065","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.Kuntz-Galvão","J.R.Guillaumon & I.H.D.Castello","s/n","1993","01","23","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de 8 m de altura. Nome Popular - Pinha-do-Brejo.; GEOGRAFIA: Numa capoeirinha, brejo das nascentes, próximo da casa da Santa Luzia. &nf;Código 02.;","2011","10","10","27552","auto","Magnoliopsida",NA,NA,NA,NA
"558","2021-03-04 15:44:30-03","IF","SPSF","03315","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.Kuntz-Galvão","D.Bento Pickel","s/n","1948","10","23","Brasil","SP","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Nome vulgar Pinha do Brejo.; GEOGRAFIA: Num vale úmido;","2011","10","10","53584","auto","Magnoliopsida",NA,NA,NA,NA
"559","2021-03-04 15:44:30-03","IF","SPSF","17483","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","I.Cordeiro & J.R.Pirani","s/n","1981","12","04","Brasil","SP","São Paulo","Cidade Universitaria, Depto de Botanica IBUSP","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de 4 m de altura. Flores alvo-amareladas. Cultivada a partir de sementes provenientes da S. do Cipó - MG.;","2019","07","02","53584","auto","Magnoliopsida",NA,NA,NA,NA
"560","2021-03-04 15:44:30-03","IF","SPSF","11587","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.B.Baitello","O.T. Aguiar","221","1987","12","04","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore mediana, com aprox. 18 m de altura e 30 cm de diametro. Flores na cor creme, perfumadas. Frutos com sementes avermelhadas.; GEOGRAFIA: Estrada para Mairiporã, área particular da firma Porão Plantas.;","2019","06","28","53584","auto","Magnoliopsida",NA,NA,NA,NA
"561","2021-03-04 15:44:30-03","IF","SPSF","09544","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","O.T. Aguiar","152","1985","11","28","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de 15 m de altura e 25 cm de DAP. Flores grandes. Pétalas branco-amareladas, perfumadas. (Flores em alcool).&nf;Nome Polpular - Baguaçú; GEOGRAFIA: A direita do Angelim, Picada 90.;",NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"562","2021-03-04 15:44:30-03","IF","SPSF","12251","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","J.Y.Tamashiro","18843","1986","12","04","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de até 12m de altura. Flores com pétalas na cor creme.;","2019","07","02","54606","auto","Magnoliopsida",NA,NA,NA,NA
"563","2021-03-04 15:44:30-03","IF","SPSF","23732","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.Kuntz-Galvão","L.C.Souza","194","1997","11","29","Brasil","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10 m, flores brancas; GEOGRAFIA: banhado&nf;;","2011","10","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"564","2021-03-04 15:44:30-03","IF","SPSF","39085","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","R.T. Polisel","404","2006","09","07","Brasil","SP","Juquitiba","Recanto da Paz","-47.1","-23.966667",NA,NA,"700","700",NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore 15 m de altura, flores com pétalas brancas e carpídeos vináceos.; GEOGRAFIA: Chácara vizinha ao Recanto da Paz, próximo do Poço do Caipira.;","2019","07","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"565","2021-03-04 15:44:30-03","IF","SPSF","28228","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","O.C. Pavão et al.","s/n","2000","12","06","Brasil","PR","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore de 11 m de altura. Flores brancas. Botões verdes. Frutos imaturos verdes.;","2019","07","02","32424","auto","Magnoliopsida",NA,NA,NA,NA
"566","2021-03-04 15:44:30-03","IF","SPSF","27398","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) (Spreng.)","J.B.Baitello","J.B.Baitello","895","2000","10","27","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Porte arbóreo, de 15m de altura. Frutos. Nome Popular - Baguaçú.; GEOGRAFIA: Estrada Castelhanos.;","2019","07","02","23719","auto","Magnoliopsida",NA,NA,NA,NA
"567","2021-03-04 15:44:30-03","IF","SPSF","32365","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.Kuntz-Galvão","F.A.R.D.P.Arzolla","313","2003","09","07","Brasil","SP","Jundiaí","Serra do Japí","-46.8800010681152","-23.1800003051758",NA,NA,"770","770",NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 14 m, frutos imaturos&nf;Pinha do brejo; GEOGRAFIA: Floresta secundária em estádio avançado de regeneração, fundo de vale;","2011","10","10","17840","auto","Magnoliopsida",NA,NA,NA,NA
"568","2021-03-04 15:44:30-03","IF","SPSF","11314","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.Kuntz-Galvão","O.T. Aguiar","208","1986","12","02","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Magnoliales",NA,"América do Sul",NA,"COLETA: Árvore 12 m de altura e 30 cm de DAP. Pétalas perfumadas na cor creme-amarelado.; GEOGRAFIA: À esquerda do Estreito.;","2011","10","10","54606","auto","Magnoliopsida",NA,NA,NA,NA
"569","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Magnoliaceae","Talauma","dubia","Talauma dubia","Eichler",NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"Dryas, Oreas ?; HABITAT: Dryas, Oreas ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Magnoliaceae","Talauma","dubia","Talauma dubia","Eichler",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"Dryas, Oreas ?; HABITAT: Dryas, Oreas ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Ypanema, Sorocaba",NA,NA,NA,NA,NA,NA,NA,"P13P1N0028 P13P1N0029",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Gardner, G","305II.col",NA,NA,NA,"Brazil",NA,NA,"In paludosis Serra dos Orgãos.",NA,NA,NA,NA,NA,NA,NA,"P13P1N0028 P13P1N0029",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2017-09-11 16:27:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo","Iperó",NA,"-47.69","-23.35","-47.69","-23.35",NA,NA,NA,"P13P1N0028 P13P1N0029",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:43:12-03","UFRGS","ICN","001627","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Kuntz, J","Schultz, AR","s.n.","1968","03","12","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"Espécie ameaçada de extinção (Vulnerável).; Presença de frutos maduros.",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
