"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"428","2020-12-21 16:46:06-03","MBM","MBM","106465","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Fritsch, P.W.","2000",NA,NA,"Bernardi, L.","18544","1978","12","13","Paraguay",NA,NA,NA,NA,NA,NA,"MBM106465","MBM106465","Inter Pirapo et Capitan Mesa ubi colonia Ka'a rendy, Itapua",NA,NA,"Arbor circa 8 metralis 25 cm diam. recta cortice leucophaeo integro, ramulis gracilibus fulvo-ochraceis. Folia elliptica subtus argenteo-lepidota; flores etiam lepidoti, cernui tuno clausi. In silva alta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:46:06-03","MBM","MBM","119111","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Smith, S.F.",NA,NA,NA,"Rossato, M.; Wasum, R.; Wasum, R.","3521",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"MBM119111","MBM119111","Garibaldi - Marcorama - Vila Santana",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:46:06-03","MBM","MBM","120852","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Xifreda, C.C.; Maldonado, S.; Maldonado, S.","341",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM120852",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:46:06-03","MBM","MBM","17715","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Krapovickas, A.; et al.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","16893",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM017715",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:46:06-03","MBM","MBM","17720","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Maruñak, V.","79",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM017720",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:46:06-03","MBM","MBM","202045","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pedersen, T.M.","16242",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"MBM202045",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:46:06-03","MBM","MBM","394481","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Barboza, E.","2014","12","29","Jenheski, C.; Breyer, E.; Breyer, E.","s.n.","2013","11","27","Brazil","Paraná","Boa Ventura de São Roque","-51.548139","-25.864361","-51.548139","-25.864361","MBM394481","MBM394481",NA,"886","886",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:46:06-03","MBM","MBM","388992","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Motta, J.T.","2014","04","09","Jenhevski, C.","s.n.","2014","01","02","Brazil","Paraná","União da Vitória","-51.120006","-26.278444","-51.120006","-26.278444","MBM388992","MBM388992","Barreiros","959","959","Árvore ca. 10m.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:46:06-03","MBM","MBM","394929","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Ferreira, P.","2015","01","16","Silva, J.M.; Motta, J.T.; Motta, J.T.","8717","2014","12","03","Brazil","Paraná","Ponta Grossa","-50.050428","-25.241111","-50.050428","-25.241111","MBM394929","MBM394929","Parque Estadual de Vila Velha, Próximo da Lagoa Dourada","793","793","Arbusto, 3m, anteras amarelas.; Mata secundária.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:46:06-03","MBM","MBM","402800","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Brotto, M.L.","2016","04","15","Brotto, M.L.","2304","2016","04","10","Brazil","Paraná","Piraquara","-49.018889","-25.450278","-49.018889","-25.450278","MBM402800","MBM402800","Recreio da Serra","930","930","Árvore com 7m de altura; frutos imaturos cinza claro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:46:06-03","MBM","MBM","408136","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Franco, G.A.D.C.","2015","03","11","Cielo-Filho, R.","1625","2015","03","03","Brazil","Paraná","Matelândia","-53.910278","-25.427778","-53.910278","-25.427778","MBM408136","MBM408136","Antiga estrada de Guarapuava, capão beira parque","310","310","Árvore, 3 m, fruto imaturo verde.; Floresta Estacional Semidecidual, floresta secundária, borda.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:46:06-03","MBM","MBM","409060","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Rau, T.G.","2017","05","25","Brotto, M.L.","2468","2017","05","09","Brazil","Paraná","São José dos Pinhais","-49.073056","-25.641944","-49.073056","-25.641944","MBM409060","MBM409060","Rio Miringuava","894","894","Árvore com 6 m de altura; frutos imaturos argenteos.; Floresta Ombrófila Mista Aluvial.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:46:06-03","MBM","MBM","410449","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Roher, D.","2018","02","05","Roher, D.; Felitto, G.; Dutra, M.; Daniel, V.; Felitto, G.; Dutra, M.; Daniel, V.","235","2017","01","12","Brazil","Santa Catarina","São Bento do Sul","-49.420139","-26.284056","-49.420139","-26.284056","MBM410449",NA,"às margens da linha férrea. Censo florestal na faixa de domínio da ferrovia (RUMO)",NA,NA,"Árvore 6m de altura, flores alvas.; Floresta Ombrofila Mista Montana, na borda de remanescente florestal.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 16:46:06-03","MBM","MBM","413961","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Völtz, R.R.","2018","07","12","Völtz, R.R.; Nunes, M.G.; Nunes, M.G.","1668","2018","07","12","Brazil","Paraná","Jaguariaíva","-49.679444","-24.353056","-49.679444","-24.353056","MBM413961",NA,"Parque Estadual Vale do Codó","880","880","Árvore 16 m alt.; ritidoma escamoso, escamas lenhosas, marrom-escuro; casca interna morta amarelada, casca interna viva avermelhada, trançada, região mais interna alaranjada; frutos esverdeados.; Floresta Ombrófila Mista; estrato sup",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-21 16:46:06-03","MBM","MBM","419142","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Antoniuk-Bonato, R.G.","2018","11","22","Antoniuk-Bonato, R.G.; Santos, A.S. dos; Santos, A.S. dos","115","2018","11","03","Brazil","Paraná","Araucária","-49.499722","-25.508889","-49.499722","-25.508889","MBM419142",NA,"Colônia Cristina, Fragmento as margens da Represa Rio Verde","895","895","Árvore, 5m de altura. Folhas membranáceas, discolores. Frutos elpipticos, imaturos cor verde.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-21 16:46:06-03","MBM","MBM","419293","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Queiroz, D.L.","2012","11","27","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","78A","2012","11","27","Brazil","Paraná","Curitiba","-49.378333","-25.475","-49.378333","-25.475","MBM419293",NA,"Parque Passaúna","930","930","Planted park vegetation and edge of Araucaria forest remnant; sweeping vegetation.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-21 16:46:06-03","MBM","MBM","426416","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Gonzatti, F.","2015","02","05","Gonzatti, F.","1549","2015","01","21","Brazil","Rio Grande do Sul","Osório","-50.169722","-29.897778","-50.169722","-29.897778","MBM426416",NA,"Lagoa dos Veados","16","16","Árvore.; Bordo de mata de Restinga.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-21 16:46:06-03","MBM","MBM","427366","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Seubert, R.C.","2014","08","08","Seubert, R.C.; Sampaio, D.K.; Hofschhneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschhneider, E.; Rezini, J.A.; Gebien, W.","44","2014","08","08","Brazil","Santa Catarina","Indaial","-49.2175","-27.115","-49.2175","-27.115","MBM427366",NA,"Faxinal do Bepe, Parque Nacional da Serra do Itajaí/ Projeto restaurar","635","635","Arbustiva; Floresta Ombrófila Densa Montana. Encosta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-21 16:46:06-03","MBM","MBM","427392","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M.","2008","12","11","Verdi, M.; Grosch, B.; Klemz, G.; Grosch, B.; Klemz, G.","1286","2008","12","17","Brazil","Santa Catarina","Capão Alto","-50.805","-28.125","-50.805","-28.125","MBM427392",NA,NA,NA,NA,"Flor. Botão floral verde.; Floresta Estacional Decidual. Coletada no entorno da unidade amostral.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-21 16:46:06-03","MBM","MBM","427468","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M.","2009","03","02","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","1653","2009","02","17","Brazil","Santa Catarina","Tunápolis","-53.595278","-26.954722","-53.595278","-26.954722","MBM427468",NA,"Canaleta","393","393","Fruto verde.; Ecótono de Floresta Estacional Decidual e Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-21 16:46:06-03","MBM","MBM","4374","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3307",NA,NA,NA,"Brazil","Paraná","Jardinópolis",NA,NA,NA,NA,"MBM004374","MBM004374","Fazenda Aranha",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-21 16:46:06-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Brotto, M.L.","2013","05","27","Saueressig, D.","1786","2013","03","27","Brazil","Paraná","São João do Triunfo","-50.400003","-25.559997","-50.400003","-25.559997","IFN000054",NA,NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-21 16:46:06-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Barboza, E.","2013","06","21","Francisco, M.","345","2013","05","23","Brazil","Paraná","Guarapuava","-51.299997","-25.56","-51.299997","-25.56","IFN000556",NA,NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-21 16:46:06-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Barboza, E.","2013","06","10","Francisco, M.","122","2013","05","07","Brazil","Paraná","Laranjeiras do Sul","-52.380003","-25.200003","-52.380003","-25.200003","IFN000097",NA,NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:46:06-03","MBM","MBM","320664","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pirani, P.R.","2006",NA,NA,"Mello-Silva, R.; Pirani, R.R.; Simão-Bianchini, R.; Fernandes, J.B.; Ferreira, A; Pirani, R.R.; Simão-Bianchini, R.; Fernandes, J.B.; Ferreira, A.G.","63","1989","10","22","Brazil","Minas Gerais","Maria da Fé","-45.375301361084","-22.3080997467041",NA,NA,"MBM320664","MBM320664","Córrego com mata ciliar próximo a cidade","1278","1278","Árvore 8m alt. Folhas discolores, prateadas na face abaxial. Botões verde-claras. Fruto imaturos verdes.; No interior da mata.",NA,NA,"Southern America",NA,"21815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:46:06-03","MBM","MBM","336439","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Cervigne, N.S.","2007","10","29","Cervigne, N.S.; et al.; et al.","53","2007","03","27","Brazil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"MBM336439","MBM336439","Fazenda Solana","730","730","Árvore, 12m. Frutos imaturos verdes. Borda de fragmento",NA,NA,"Southern America",NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:46:06-03","MBM","MBM","237197","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Motta, J.T.",NA,NA,NA,"Motta, J.T.","1732",NA,NA,NA,"Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM237197","MBM237197","Fazenda Barra Mansa",NA,NA,NA,NA,NA,"Southern America",NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:46:06-03","MBM","MBM","44047","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Rambo, B.",NA,NA,NA,"Rambo, B.","51613",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM044047","MBM044047","Cabeça de Anta",NA,NA,NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:46:06-03","MBM","MBM","10085","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1969","04",NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","20730",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM010085","MBM010085","Rio Capivari",NA,NA,"Arvoreta flor alvecente. Mata secundária",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:46:06-03","MBM","MBM","176903","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Carvalho, P.E.","184",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,"MBM176903","MBM176903","Campo do Tenente",NA,NA,NA,NA,NA,"Southern America",NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:46:06-03","MBM","MBM","59898","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Fritsch, P.W.","2000",NA,NA,"Hatschbach, G.","40747","1978","01","03","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"MBM059898","MBM059898","Bateias",NA,NA,"Árvore 5m, flor alvacente, mata secundária",NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-12-21 16:46:06-03","MBM","MBM","411811","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Borges, J.P.; Tiscoski, T.L.","2013","09","13","Borges, J.P.; Simão, P.C.; Simão, P.C.","149","2013","03","06","Brazil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"MBM411811","MBM411811","Parque Ecológico Paulo Gorski",NA,NA,"Arbórea. Frutos esverdeados.",NA,NA,"Southern America",NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-12-21 16:46:06-03","MBM","MBM","4373","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1061",NA,NA,NA,"Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM004373","MBM004373","Fazenda Brandalize",NA,NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-12-21 16:46:06-03","MBM","MBM","65708","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Rotta, E.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM065708","MBM065708","Estrada da Ribeira, Embrapa",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-21 16:46:06-03","MBM","MBM","118923","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Budziak, C.; Budziak, C.","359",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM118923","MBM118923","Boa Vista",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-12-21 16:46:06-03","MBM","MBM","161179","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","1108",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM161179","MBM161179","Jardim Petrópolis",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-12-21 16:46:06-03","MBM","MBM","222687","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","294",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM222687","MBM222687","Parque Barigui",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-12-21 16:46:06-03","MBM","MBM","194320","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dittrich, VA de O",NA,NA,NA,"Carrião, D.J.S.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM194320","MBM194320","Parque Barigui",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-12-21 16:46:06-03","MBM","MBM","234328","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","579",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM234328","MBM234328","Parque da Fazendinha",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-12-21 16:46:06-03","MBM","MBM","169544","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","5447",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169544","MBM169544","Parque Municipal do Barigui",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-12-21 16:46:06-03","MBM","MBM","169548","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Imaguire, N.","5071",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169548","MBM169548","Parque Municipal do Barigui",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-12-21 16:46:06-03","MBM","MBM","728","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.","1966","06",NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13728",NA,NA,NA,"Brazil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"MBM000728","MBM000728","Rio Lajeado",NA,NA,"Árvore 5m, pétalas alvas, anteras rosadas 2,5 R 5/6, verso folhas griseas",NA,NA,"Southern America",NA,"33284","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-12-21 16:46:06-03","MBM","MBM","5796","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18333",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM005796","MBM005796","Fazenda Três Capões",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-12-21 16:46:06-03","MBM","MBM","65173","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","196",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM065173","MBM065173","Volta Grande",NA,NA,NA,NA,NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-21 16:46:06-03","MBM","MBM","10084","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","20599",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM010084","MBM010084","Pinhal Ralo",NA,NA,NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-12-21 16:46:06-03","MBM","MBM","4372","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1335",NA,NA,NA,"Brazil","Paraná","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"MBM004372","MBM004372","Rio Tigre Preto",NA,NA,NA,NA,NA,"Southern America",NA,"27396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-21 16:46:06-03","MBM","MBM","118929","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Schimmelpfeng, L.C.","597",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM118929","MBM118929","Estrada da Graciosa",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-21 16:46:06-03","MBM","MBM","259040","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dias, M.C.",NA,NA,NA,"Pavão, O.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"MBM259040","MBM259040","Ortigueira",NA,NA,NA,NA,NA,"Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-12-21 16:46:06-03","MBM","MBM","234329","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","68742",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM234329","MBM234329","Rod. BR-449, Rio Chopim",NA,NA,NA,NA,NA,"Southern America",NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-12-21 16:46:06-03","MBM","MBM","169547","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","5210",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM169547","MBM169547","Rio Palmital, Estrada do Encanamento",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
