"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","class","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","relatedCatalogItem","sex","infraspecificEpithet"
"623","2019-05-06 11:54:14-03","UFU","HUFU","30120","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Hattori, E.K.O.","2005","03","04","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6624","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Região Três matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Brácteas involucrais verdes, brácteas verdes, corola amarela, pistilo marrom, fruto amarelo.; Campo hidromórfico.","HUFU00058798","HUFU00058798",NA,NA,"57119",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-05-06 11:54:14-03","UFU","HUFU","45508","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,"2013",NA,NA,"Barbosa, A.A.A.","s.n.","2004","11","08","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Erva com flores liguladas amarelas.; Vereda.","HUFU00056198","HUFU00056198",NA,NA,"58223",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-05-06 11:54:14-03","UFU","HUFU","45504","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,"2013",NA,NA,"Barbosa, A.A.A.","s.n.","2004","10","25","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Erva, ca. 0,5 m. Capítulos com frutos alvos.; Vereda.","HUFU00056199","HUFU00056199",NA,NA,"58223",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-05-06 11:54:14-03","UFU","HUFU","59631","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Souza, V.C.; Yamamoto, K.; Stehmann, J.R. & Dutilh, J.A.","4719","1993","11","27","Brasil","São Paulo","Itararé","Fazenda Espinho","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Erva, 1-1,5 m alt. Capítulos alaranjados.; Campo natural atingido por fogo há 4 meses. Local alagável.","HUFU00056195","HUFU00056195",NA,NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-08-20 14:55:09-03","UFSC","FLOR","47843","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Trevisan, R.; Venturi, S.","1331","2012","12","03","Brasil","Santa Catarina","Bom Jardim da Serra","Cânion das Laranjeiras.","-49.541667","-28.274444","49º32'30''W","28º16'28''S","1362","1362","Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares","FLOR0047843",NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-08-20 14:55:09-03","UFSC","FLOR","51295","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Trevisan, R.; et alii","2013","12","18","Trevisan, R.","1410","2013","12","08","Brasil","Santa Catarina","Urubici","Parque Nacional (PARNA) São Joaquim.","-49.612778","-28.162222","49º36'46''W","28º9'44''S","1624","1624","Capítulos brancos.","FLOR0051295",NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-08-20 14:55:09-03","UFSC","FLOR","61905","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Trevisan, R.","2014","12","13","Trevisan, R.; et al.","1635","2014","12","13","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.620278","-28.16","49º37'13''W","28º9'36''S","1666","1666","Capítulos brancos. (Nota da curadoria FLOR: as coordenadas impressas na ficha estão erradas. Obtivemos a corretas diretamente com o coletor) Habitat: Em campo seco","FLOR0061905","FLOR0061905",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-08-20 20:38:09-03","UFSC","FLOR","21389","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.","1869a","1984","11","16","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada de Praia Grande ao Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"800","800","subarbusto com folhas rosuladas, 0,25m altura","FLOR0021389",NA,NA,"Asterales","30776",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-08-20 20:38:09-03","UFSC","FLOR","26836","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Jarenkow, J.A.","1989",NA,NA,"Jarenkow, J.A.","1448","1989","11","19","Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas BR-293, próx. a divisa com Pinheiro Machado.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"erva, flor capítulos brancos","FLOR0026836",NA,NA,"Asterales","62286",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-08-20 20:38:09-03","UFSC","FLOR","15207","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Silva Filho, F.A. da","1985",NA,NA,"Silva Filho, F.A. da","482","1985","09","27","Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"FLOR0015207",NA,NA,"Asterales","29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-08-20 14:55:09-03","UFSC","FLOR","911","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Kinupp, V.F.; Lorenzi, H.","3082","2005","12","07","Brasil","Rio Grande do Sul","São Francisco de Paula","RST 235.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"erva rosetada, flor branca com #?##?#anteras#?##?# mar. Recebida de ICN 146641.","FLOR0000911",NA,NA,"Asterales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-08-20 20:38:17-03","UFSC","FLOR","2883","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Cabrera, A.L.","1971",NA,NA,"Smith, L.B.; Reitz, R.","14386","1965","01","06","Brasil","Santa Catarina","São Joaquim","Carrapichinho, 22 km southwest of São Joaquim.","-50.016667","-28.416667","50º1'W","28º25'S","1000","1000","flor amarela","FLOR0002883",NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-08-20 20:38:17-03","UFSC","FLOR","2909","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Cabrera, A.L.","1971",NA,NA,"Smith, L.B.; Klein, R.M.","13397","1964","12","02","Brasil","Santa Catarina","Água Doce","Campos de Palmas, near Caçador boundary.","-51.383333","-26.75","51º23'W","26º45'S","1000","1000","flor amarela","FLOR0002909",NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-08-20 20:38:17-03","UFSC","FLOR","59731","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Funez, L.A.","2014",NA,NA,"Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4040","2014","11","04","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"erva, flor amarela","FLOR0059731","FLOR0059731",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-08-20 14:55:22-03","UFSC","FLOR","15291","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Silva Filho, F.A. da","508","1985","10","15","Brasil","Rio Grande do Sul","Guaíba","BR 116, km 32.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"FLOR0015291",NA,NA,"Asterales","28343",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-08-20 20:38:17-03","UFSC","FLOR","16955","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","4191","1987","01","11","Brasil","Rio Grande do Sul","São José dos Ausentes","Beira da estrada BR 285, após subida, no topo da Serra da Rocinha.","-50.0657997131348","-28.7483005523682",NA,NA,"1280","1280","subarbusto com roseta basal, 1m altura, capítulos amarelos. Atualizado (flor 2013).","FLOR0016955",NA,NA,"Asterales","42598",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-08-20 20:38:17-03","UFSC","FLOR","29128","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Hatschbach, G.","1998",NA,NA,"Ribas, O.S.; Cordeiro, J. & Barbosa, E.","2263","1998","01","14","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri, Rio dos Alemães.","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","erva, 0,5m altura, capítulos amarelos","FLOR0029128",NA,NA,"Asterales","37493",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-08-20 20:38:17-03","UFSC","FLOR","1973","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Cabrera, A.L.","1968",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6778","1966","09","13","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","erva, 1m altura, flor amarela","FLOR0001973",NA,NA,"Asterales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-08-20 20:38:17-03","UFSC","FLOR","2023","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Cabrera, A.L.","1971",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","5804","1964","10","05","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","erva, flor amarela","FLOR0002023",NA,NA,"Asterales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-08-20 14:55:22-03","UFSC","FLOR","35800","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1801","2006","12","07","Brasil","Santa Catarina","Urubici","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e Morro dos Padres, passando pela casa azul (vizinho) e cemitério dos Jesuítas, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"flor branca. Comum Habitat: solo encharcado","FLOR0035800","FLOR0035800",NA,"Asterales","30102",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2016-10-27 13:32:40-02","UFMT","UFMT","2697","S","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Rosa, N.A.","1981",NA,NA,"Rosa, N.A.; Pires, J.M.","3960","1980","11","27","Brasil","São Paulo","Santo André","Reserva Biológica dp Açtp da Serra Paranspiacaba.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Material coletado para Atlas Polínico.; Herbácea de 70 cm de alt, cálice verde, corola amarela.",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-04 15:42:34-03","IF","SPSF","02408","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.)Cabrera","M.Monge","2011","01","28","D.Bento Pickel",NA,"1945","11","20","Brasil","SP","São Paulo","Bosque da Saude","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;No campo;",NA,NA,"Magnoliophyta","Asterales","53584",NA,"auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"645","2021-03-04 15:42:41-03","IF","SPSF","22261","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","M.Monge","2011","01","18","L.C.Souza","70","1997","10","24","Brasil","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Em banhado.&nf;Herbácea de flores amarelas.;",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"646","2021-03-04 15:42:41-03","IF","SPSF","44868","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","J.A.Pastore","2011","09","16","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2551","2010","09","29","Brasil","SP","Itapeva","Estação Experimental","-49.111389","-24.048611",NA,NA,NA,NA,"COLETA: Área de Brejo.&nf;Herbácea de flores alaranjadas.; GEOGRAFIA: Na Divisa;",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"647","2021-03-04 15:42:41-03","IF","SPSF","31834","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii",NA,"R.J.F. Garcia","2001","12","30","R.Simão-Bianchini & R.J.F.Garcia & L.Rossi","1230","1998","12","02","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Herbácea, flores bilabiadas com uma das pétalas muito maior, amarelo-alaranjadas; papus alvo.; GEOGRAFIA: Trilha do Mirante, junto ao Mirante.;",NA,NA,"Magnoliophyta","Asterales","53584",NA,"auto","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"648","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Arechavaleta, J","4165",NA,NA,NA,"Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Commerson, P","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Cunningham, A","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Isabelle, A","s.n.",NA,NA,NA,"Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"King, PP","s.n.",NA,NA,NA,"Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Arechavaleta, J","4165",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Cunningham, A","s.n.",NA,NA,NA,"Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Isabelle, A","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Gibert, JE","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Gibert, JE","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Cunningham, A","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Gillies, J","s.n.",NA,NA,NA,"?",NA,NA,"in Pampas Bonariae",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Gillies, J","s.n.",NA,NA,NA,"?",NA,NA,"in Pampas Bonariae",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"King, PP","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Isabelle, A","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in Argentinae prov. Entre Rios ad Concepcion del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Commerson, P","s.n.",NA,NA,NA,"?",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"King, PP","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in Argentinae prov. Entre Rios ad Concepcion del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Gillies, J","s.n.",NA,NA,NA,"Argentina",NA,NA,"In Pampas Bonarie.",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"Argentina","Entre Rios",NA,"Ad Conception del Uruguai.",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Regnell, AF","808",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in prov. Minas Geraes ad Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,"25710",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Ad Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
