"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"675","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Wängler, MS","2017","10","25","Wängler, MS; Arruda, BB; Amorim, BZ","2017","10","25","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Cálice amarelo a esverdeado, flores brancas. Altura: 2,5m. Arbórea",NA,NA,"2208","REBIO Araras. Trilha do Caneco","Southern America",NA,NA,"Dicotyledoneae",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-11-01 15:05:28-03","UnB","UB","130242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Matos, J","1963",NA,NA,"Kuhlmann, M","1963","05","31","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Em flor.; Árvore.",NA,NA,"2727","Cultivada no Jardim Botânico de São Paulo","Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-10-03 10:04:10-03","UFSCar","SORO","2624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,"1989","07","02","Brasil","São Paulo","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-10-03 10:04:10-03","UFSCar","SORO","144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Casali, M. F.; Cardoso-Leite, E.; Koch, I.; Kortz, A. R.; Pereira, G.H.S.; Santos, P.C.F.","2007","10","18","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"36","FACENS",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-10-03 10:04:10-03","UFSCar","SORO","4176","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Mattos, J.; Moura, C.","1965","10","28","Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,"Na mata virgem, pequena árvore 2,5m alt., flores brancas.",NA,NA,"12776","Via férrea. São Paulo-Santos. Estação Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-10-03 10:04:10-03","UFSCar","SORO","3424","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,"1986","09","11","Brasil","São Paulo","Botucatu","-48.4","-19.82375","48°24'W","19°49'25,5S",NA,NA,NA,NA,NA,"110986","Distrito de Rubião Junior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-10-03 10:04:10-03","UFSCar","SORO","2623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Souza, V.C.; Romão, G.O.","2000","09","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"193",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-10-03 10:04:10-03","UFSCar","SORO","4950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; VALDEMARIM,K.","2017","03","27","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore cultivada",NA,NA,"27","ESALQ",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-10-03 10:04:10-03","UFSCar","SORO","1170","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,NA,"1982","09","30","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Mata primária disturbada, solo úmido. Planta aromática, árvore ca. 10 m, Corola branca; fruto imaturo; estames amarelos.",NA,NA,"46","Estação Biológica Alto da Serra, Paranapiacaba",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-10-03 10:04:10-03","UFSCar","SORO","677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Casali, M. F.; Cardoso-Leite, E.; Koch, I.; Kortz, A. R.; Pereira, G.H.S.; Santos, P.C.F.","2007","10","18","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"36","FACENS",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-10-03 10:04:10-03","UFSCar","SORO","4834","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Lafer, H.","2016","07","04","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore ca. 3m sem flor, sem fruto",NA,NA,"19","Fazenda, área rural de Sorocaba",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-10-03 10:04:10-03","UFSCar","SORO","4773","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Souto, L.S.","2016","05","14","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Coleta iniciada próxima ao branheiro, início do parque. Terceira árvore da espécie. Árvore ca 2 metros. Sem flor, sem fruto.",NA,NA,"10","Parque Campolim",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-10-03 10:04:10-03","UFSCar","SORO","4771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Souto, L.S.","2016","05","14","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Coleta iniciada próxima ao branheiro, início do parque. Quinta árvore da espécie. Árvore ca 2 metros. Sem flor, sem fruto.",NA,NA,"12","Parque Campolim",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-10-03 10:04:10-03","UFSCar","SORO","4775","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Souto, L.S.","2016","05","14","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Coleta iniciada próxima ao branheiro, início do parque. Primeira árvore da espécie. Árvore ca 1,50 metros. Sem flor, sem fruto.",NA,NA,"8","Parque Campolim",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-10-03 10:04:10-03","UFSCar","SORO","4772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Souto, L.S.","2016","05","14","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Coleta iniciada próxima ao branheiro, início do parque. Quarta árvore da espécie. Árvore ca 1,70 metros. Sem flor, sem fruto.",NA,NA,"11","Parque Campolim",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-10-03 10:04:10-03","UFSCar","SORO","4774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Almeida, J.F.; Souto, L.S.","2016","05","14","Brasil","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"Coleta iniciada próxima ao branheiro, início do parque. Segunda árvore da espécie. Árvore ca 1,80 metros. Sem flor, sem fruto.",NA,NA,"9","Parque Campolim",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-12-05 14:48:38-03","UFSCar","SORO","7774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","V.A.S.Teixeira, R.J.F. Garcia","2004","04","12",NA,"1997","09","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 3m alt., 4 cm DAP, flores com pétalas e estames brancos.",NA,NA,"134","Parque Ibirapuera. Jardim dos Cegos.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-10-03 10:04:10-03","UFSCar","SORO","4084","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Kirizawa,M.; Lopes, E.A.","1985","11","05","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Mata. Picada 9. Árvore mais ou menos 5 m de altura. Fruto maduro de cor vermelha, comestível. Cálice vermelho.",NA,NA,"1557","Reserva Biológica do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-10-03 10:04:10-03","UFSCar","SORO","4082","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Kirizawa,M.; Lopes, E.A.","1993","12","02","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Região de Campo Grande, picada 30, campo rico em Trichpteris atrovirens. Arbusto 2m de altura. Fruto oval, largura 3cm, verde avermelhado",NA,NA,"2846","Reserva Biológica do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-05-06 12:00:58-03","UFU","HUFU","72765","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Silva Neto, S.J.; Proj. Rebio-Tinguá","1994","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Arvoreta heliófila, ca. 6,0 m de alt. Folhas breve discolores cartáceas; frutos imaturos verdes, quase maduros vermelhos e maduros vináceos. Ocasional.; Reserva.","HUFU00069371","HUFU00069371","466","Reserva Biológica do Tinguá, Eatrada para a sede, próximo a casa do Sr. Belmiro.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-02-23 13:22:50-03","MN","R-TIPOS","9125","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Barroso, G.M.","1970","03","25","Glaziou, A.F.M.","1872","05","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R000009125","R000009125_001","5868","Pico da Tijuca",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Isotypus de Eugenia augustana Kiaersk.",NA,NA
"696","2020-08-20 20:40:26-03","UFSC","FLOR","67256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Pellis, V.F.","2019",NA,NA,"Caddah, M. K.","2017","12","01","Brasil","Santa Catarina","Florianópolis","-48.508889","-27.726667","48º30'32''W","27º43'36''S",NA,NA,"Árvore. 6 m de altura. Apenas flores presentes no momento da coleta. Habitat: Floresta Atlântica","FLOR0067256","FLOR0067256","1039","Em frente à sede do Parque Municipal da Lagoa do Peri",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-08-20 20:40:26-03","UFSC","FLOR","67264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Pellis, V.F.","2019",NA,NA,"Pellis, V.F.","2018","09","21","Brasil","Santa Catarina","Florianópolis","-48.512222","-27.730556","48º30'44''W","27º43'50''S",NA,NA,"Árvore. 4 m de altura. Flores e botões florais. Pétalas brancas, sépalas verdes e estames brancos. Brácteas presentes. Habitat: Floresta Atlântica","FLOR0067264","FLOR0067264","16","Lado esquerdo da entrada do Parque Municipal da Lagoa do Peri, próximo ao posto salva vidas.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-08-20 20:40:26-03","UFSC","FLOR","28445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kawasaki, M.L.","1997",NA,NA,"Hatschbach, G.; Silva, J.M.","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100","árvore, flor vinoso","FLOR0028445",NA,"61564","Mata Fria.",NA,NA,NA,NA,"Myrtales","15909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-08-20 14:58:14-03","UFSC","FLOR","5485","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1969","10","15","Brasil","Rio Grande do Norte","Santo Antônio","-35.4789009094238","-6.31056022644043",NA,NA,"10","10","arvoreta, flor branca, 4m altura","FLOR0005485",NA,"8378",NA,NA,NA,NA,NA,"Myrtales","18665","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-08-20 14:58:14-03","UFSC","FLOR","33872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M.","2017","02","24","Reis, A.","1995","10","13","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"5","5","arvoreta, 3m altura, flor branca, fruto maduro, roxo","FLOR0033872",NA,"2383","Campus da Universidade Federal de Santa Catarina (UFSC), Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-08-20 20:40:26-03","UFSC","FLOR","29781","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mattos, J.","1991",NA,NA,"Mattos, J.","1991","12","03","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, 1,7m altura","FLOR0029781",NA,"32329","Cultivada em Jurerê Internacional, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-08-20 14:58:14-03","UFSC","FLOR","40284","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Mattos, J.","2005","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arvoreta, flor branca, 2,5m altura","FLOR0040284",NA,"32717","Jurerê Internacional, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-08-20 14:58:14-03","UFSC","FLOR","1599","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1964","09","11","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"10","10","arvoreta, flor branca, 4m altura","FLOR0001599",NA,"5785","Rio Vermelho, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-08-20 14:58:14-03","UFSC","FLOR","879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Klein, R.M.","1955","10","07","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","arvoreta, flor branca, 6m altura","FLOR0000879",NA,"1645","Morro da Fazenda.",NA,NA,NA,NA,"Myrtales","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-08-20 14:58:14-03","UFSC","FLOR","878","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Klein, R.M.","1955","11","03","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","arvoreta, Fruto Imaturo, verde, 6m altura","FLOR0000878",NA,"1746","Morro da Fazenda.",NA,NA,NA,NA,"Myrtales","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-01-31 10:39:07-03","IFAM","EAFM","13315","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam."," Avila, J.; Valadares, K.; Zank, S.","2014","02","03","Avila, J.V.C.; Valadares, K. & Zank, S.","2014","02","03","Brasil","Santa Catarina","Garopaba","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,NA,"338","Comunidade Quilombola, Aldeia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-01-31 10:39:07-03","IFAM","EAFM","11720","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lacerda, V.D.","2008","05","09","Lacerda, V.D.","2008","05","09","Brasil","Santa Catarina","Florianópolis","-48.507222","-27.782222","-48.507222","-27.782222",NA,NA,"; DESC: arbóreo",NA,NA,"406","Pântano do Sul - Sertão do Ribeirão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-03-04 15:45:21-03","IF","SPSF","01412","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T.Aguiar","1990","10","02","D.Amaro van Emelen",NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"709","2021-03-04 15:45:21-03","IF","SPSF","06337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","O.T. Aguiar","1990","10","02","L.Gonzaga","1939","11","05","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Flor. Novembro.;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-04 15:45:21-03","IF","SPSF","01266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T.Aguiar","1990","10","02","D.Bento Pickel",NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"711","2021-03-04 15:45:21-03","IF","SPSF","48187","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","D.A.Folli","2011","11","24","D.A.Folli","2011","11","24","Brasil","ES","Rio Bananal","-39.894167","-19.148889",NA,NA,NA,NA,"COLETA: Nome Vulgar- Grumixama da Mata&nf;Porte arbóreo, terrestre; fruto maduro roxo e imaturo verde. Altura total 13m; Fuste cilíndrico, altura 8m e CAP 98cm; diâmetro da copa 6m; casca áspera. 1 DUPLICATA.; GEOGRAFIA: Estrada Parajú. Mata de Tabuleiro.;",NA,NA,"6810","Reserva Florestal da CVRD","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"712","2021-03-04 15:45:21-03","IF","SPSF","10486","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","F.F.Mazine","2011","04","18","A.Custodio Filho","1984","05","11","Brasil","SP","Biritiba Mirim","-45.883333","-23.633333",NA,NA,"890","950","COLETA: XLS: SPSFAntigo&nf;Árvore 3m altura; flores brancas.;",NA,NA,"2427","Estação Biológica de Boracéia","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"713","2021-03-04 15:45:21-03","IF","SPSF","12512","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","O.T. Aguiar","1988","11","02","G.A.D.C. Franco & A.Custodio Filho","1988","09","28","Brasil","SP","Salesópolis","-45.866667","-23.65",NA,NA,"890","950","COLETA: Árvore 4 m,flores brancas; GEOGRAFIA: Casa Grande;",NA,NA,"700","Reserva Florestal, Guaratuba","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"714","2021-03-04 15:45:21-03","IF","SPSF","26894","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"L.H.S. e Silva","1998","01","01","G. Hatschbach & J.M.Silva","1986","11","08","Brasil","BA","Venda Nova",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura, flor alva.;",NA,NA,"50736","restinga arborea","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"715","2021-03-04 15:45:21-03","IF","SPSF","46542","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","O.T. Aguiar","2017","10","10","V.B.Zipparro","2008","07","27","Brasil","SP","Ubatuba","-45.058333","-23.541667",NA,NA,NA,NA,"COLETA: Árvore com ca. de 11m de altura. Presença de gemas.; GEOGRAFIA: Trilha do Leste, ao lado da Parcela U.;",NA,NA,"2473","Parque Estadual da Ilha Anchieta (PEIA)","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"716","2021-03-04 15:45:21-03","IF","SPSF","46544","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"V.B.Zipparro","2007","12","12","Brasil","SP","Ubatuba","-45.058333","-23.541667",NA,NA,NA,NA,"COLETA: Presença de frutos.; GEOGRAFIA: Trilha do Sul, floresta ombrófila aberta.;",NA,NA,"2306","Parque Estadual da Ilha Anchieta (PEIA)","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"717","2021-03-04 15:45:21-03","IF","SPSF","50760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","J. Faria","2015","10","19","A. Maruyama & L.Cicco","2015","10","12","Brasil","SP","Cunha","-45.014167","-23.228889",NA,NA,"1115","1115","COLETA: Árvore ca. 5,0 m alt. Flores com sépalas verdes.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"137",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"718","2021-03-04 15:45:21-03","IF","SPSF","51480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","A. Maruyama","2016","11","14","A. Maruyama & L.Cicco","2016","11","14","Brasil","SP","Cunha","-45.013889","-23.229167",NA,NA,"1103","1103","COLETA: Árvore ca. 3,8 m alt. Flores com sépalas de coloração verde.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"635",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"719","2021-03-04 15:45:21-03","IF","SPSF","52328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","O.T. Aguiar","2017","11","01","L.G.Lazzaro & N.M.Ivanauskas & R.Esteves","2017","10","25","Brasil","SP","São Paulo","-46.634444","-23.457778",NA,NA,NA,NA,"GEOGRAFIA: Arboreto.;",NA,NA,"2","Horto Florestal - Palácio de Verão","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"720","2021-03-04 15:45:21-03","IF","SPSF","52641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","A.Maruyama","2018","02","11","A.Maruyama & L.Cicco","2018","02","11","Brasil","SP","Cunha","-45.013889","-23.230556",NA,NA,"1126","1126","COLETA: Árvore com aprox. 4m de altura. Frutos roxos.; GEOGRAFIA: Floresta Ombrófila Densa. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",NA,NA,"1025","Parque Estadual da Serra do Mar - Núcleo Cunha","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"721","2021-03-04 15:45:21-03","IF","SPSF","48690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","O.T. Aguiar","2013","11","01","A.G.Silva & Y.R. Arbex","2013","10","30","Brasil","SP","Bragança Paulista","-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,"COLETA: Árvore de 8m, 45cm DAP, flores brancas.&nf;1 duplicata.; GEOGRAFIA: Próximo a Votorantim.;",NA,NA,"6",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","17597","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"722","2021-03-04 15:45:21-03","IF","SPSF","06333","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"M.J.Robim","1984","12","19","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"P.E. de Campos do Jordão","América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
