"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"320","2020-02-11 12:50:41-03","F","FMNH-SEEDPLANTS","V0550792F","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","M. C. Peña","1991","5","26","South America","Bolivia",NA,NA,NA,"V0550792F",NA,"357","Spermatophyta",NA,NA,"RRC ID Flag","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"357",NA,NA
"321","2019-09-04 19:41:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","mattogrossensis","Licania mattogrossensis","F. C. Hoehne","1911","5",NA,"South America","Brazil",NA,NA,NA,NA,"Holotype","4262","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"322","2019-09-04 18:20:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","gardneri","Moquilea gardneri","J. B. E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Paratype","1929","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"323","2019-01-25 15:39:20-02","IAC","IAC","34584","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","L.C. Bernacci","1997","08","13",NA,"Brasil",NA,NA,NA,NA,NA,"2438",NA,NA,"(Hook.f.) Fritsch","L.C. Bernacci","Mato Grosso",NA,"-51.3878","-11.6744",NA,"Alto Boa Vista",NA,NA,"1997","08","13","-51.3878","-11.6744",NA,NA,NA,NA,NA,NA,NA
"324","2020-07-23 12:02:54-03","CEPLAC","CEPEC","27900","PreservedSpecimen","Plantae","Chrysobalanaceae","Leptobalanus","gardneri","Leptobalanus gardneri","R. M. Harley","1980","04","23",NA,"Brasil",NA,NA,NA,NA,NA,"21645",NA,NA,NA,"G. T. Prance","Bahia","Cahpadão Ocidental da Bahia, lado do Rio Corrente, próx. a Correntina.","-44.633333","-13.333333",NA,"CORRENTINA",NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,NA,NA,NA
"325","2020-07-23 12:02:58-03","CEPLAC","CEPEC","103414","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","E. B. Miranda Silva","2000","03","30",NA,"Brasil",NA,NA,NA,NA,NA,"376",NA,NA,NA,"R. G. Barbosa-Silva","Bahia","Localidade Arroz. Mata ao longo do Rio Preto.","-45.271389","-11.059444",NA,"FORMOSA DO RIO PRETO",NA,NA,NA,NA,NA,"45W16'17","11S3'34",NA,NA,NA,"16/1/2017",NA,NA,NA
"326","2020-07-23 12:02:58-03","CEPLAC","CEPEC","27917","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","R. M. Harley","1980","04","23",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"21684",NA,NA,NA,"R. G. Barbosa-Silva","Bahia","Chapadão Ocidental da Bahia, lado do Rio Corente, perto de Correntina.","-44.633333","-13.333333",NA,"CORRENTINA",NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,"16/1/2017",NA,NA,NA
"327","2020-07-23 12:02:58-03","CEPLAC","CEPEC","71164","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","J. G. Jardim","1996","08","09",NA,"Brasil",NA,NA,NA,NA,NA,"886",NA,NA,NA,"G. T. Prance","Bahia","Mardem do Rio Corrente nas Sete Ilhas.","-44.6366996765137","-13.3432998657227",NA,"CORRENTINA",NA,NA,NA,NA,NA,NA,NA,"182507","auto",NA,"30/12/1997",NA,NA,NA
"328","2020-02-17 11:29:25-03","UEG","HUEG","5343","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Heringer, E.P.; Haidar, R.F.","2007","08","06","Southern America","Brasil",NA,NA,"17 15 53 s&nf;50 53 01 w&nf;; Àrvore 5 x 15; mata ciliar","HUEG005343",NA,"s.n.","Dicotyledoneae",NA,"(Hook. f.) Fritsch","Proença, C.E.B.","Goiás",NA,"-50.9281005859375","-17.7980995178223",NA,"Rio Verde",NA,NA,NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA
"329","2020-09-22 13:48:35-03","USP","SPFW","5695","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardnerii","Licania gardnerii","Irwin, H.S.","1966","06","10",NA,"Brasil",NA,NA,NA,NA,NA,"16888",NA,NA,"(Hook.f.) Fritsch","G.T. Prance 1967","Mato Grosso",NA,"-52.316667","-14.866667",NA,NA,"400","400",NA,NA,NA,"52º19'W","14º52'S",NA,NA,NA,NA,NA,NA,NA
"330","2016-08-23 10:59:05-03","NHMLondon","NHM-LONDON-BOT","BM000602339","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","George Gardner; b.1812; d.1849; Gardner","1840","06",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4982602","<a href=http://www.nhm.ac.uk/services/media-store/asset/92095950b664ae25172b2e03acab2040dc965069/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Isotype","4539",NA,NA,"(Hook.f.) Fritsch",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"331","2016-08-23 10:59:05-03","NHMLondon","NHM-LONDON-BOT","BM000602340","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","George Gardner; b.1812; d.1849; Gardner","1839","08",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4982603","<a href=http://www.nhm.ac.uk/services/media-store/asset/56be5138dc0448cba42f6cb1409f3728aa7619bc/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Paratype","2564",NA,NA,"(Hook.f.) Fritsch",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"332","2020-11-12 17:00:54-03","UEL","FUEL","51883","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Rocha, HG","2009","09","07",NA,"Brasil",NA,NA,NA,"FUEL006641",NA,"s.n.","Tracheophyta","Malpighiales","(Hook. f.) Fritsch","Rossetto, EFS","Mato Grosso do Sul","Margem do Rio Formoso","-51.0936012268066","-20.0867004394531",NA,"Aparecida do Taboado",NA,NA,"2017","10",NA,NA,NA,"59297","auto",NA,NA,NA,NA,NA
"333","2019-11-01 14:56:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Araújo, JF","2017","08","11","Southern America","Brasil",NA,NA,"Conglomerado BA-956. Subunidade 3. Subparcela 9. Indivíduo 34. F6; Árvore, altura 8,0m, DAP 10,5cm. BAse reta. Presença de flor. Casca de cor externa cinza, cor interna branca, fina, lisa; Cerrado denso com pouca serrapilheira, solo ar","UB0125011",NA,"IFN-9563403.9","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Figueira, M","Bahia",NA,"-44.64","-13.32","UB0125011","Cotegipe",NA,NA,"2018","05","29","-44.64","-13.32",NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 14:56:22-03","UnB","UB","21882","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS","1966","06","28","Southern America","Brasil",NA,NA,".",NA,NA,"17923","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 14:56:22-03","UnB","UB","21883","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1996","11",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"7599V","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Incógnito","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 14:56:22-03","UnB","UB","21893","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Prance, GT","1964","10","15","Southern America","Brasil",NA,NA,".",NA,NA,"59441","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 14:56:22-03","UnB","UB","21885","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1968","05","07","Southern America","Brasil",NA,NA,".",NA,NA,"1322","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 14:56:22-03","UnB","UB","21886","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Argent, GCG","1967","10","05","Southern America","Brasil",NA,NA,".",NA,NA,"6661","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 14:56:22-03","UnB","UB","21888","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Fonsêca, SG","1967",NA,NA,"Southern America","Brasil",NA,NA,".",NA,NA,"279","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 14:56:22-03","UnB","UB","21889","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Anderson, WR","1973","03","18","Southern America","Brasil",NA,NA,".",NA,NA,"7420","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 14:56:22-03","UnB","UB","21890","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Prance, GT","1964","10",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"59514","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Caiapônia","-51.8103","-16.9567",NA,"Caiapônia",NA,NA,NA,NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 14:56:22-03","UnB","UB","21891","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ramos, AE","1988","01","20","Southern America","Brasil",NA,NA,".",NA,NA,"346","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Sato, MN","Mato Grosso","Ponte Branca","-52.666667","-16.45",NA,"Ponte Branca",NA,NA,NA,NA,NA,"-52.666667","-16.45",NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 14:56:22-03","UnB","UB","21892","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hunt, DR","1966",NA,NA,"Southern America","Brasil",NA,NA,".",NA,NA,"6283","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-01 14:56:22-03","UnB","UB","21880","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS","1966","06","07","Southern America","Brasil",NA,NA,".",NA,NA,"16718","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 14:56:22-03","UnB","UB","21881","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS","1966","06","12","Southern America","Brasil",NA,NA,".",NA,NA,"17034","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 14:56:22-03","UnB","UB","125083","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Argent, GCG; Ramos, J; Richards, PW; Souza, R","1967","09","14","Southern America","Brasil",NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).; Tree ca. 5m. high. Phenology of",NA,NA,"6388","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás","Ca. 1 km. East of Aragarças.","-52.25","-15.85",NA,NA,NA,NA,NA,NA,NA,"-52.25","-15.85",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 14:56:22-03","UnB","UB","121634","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Bridgewater, S","1997","08","29","Southern America","Brasil",NA,NA,"Tree 2m.; Rocky cerrado",NA,NA,"752","Dicotyledoneae",NA,"(Hook.f.) Fritsch",NA,"Tocantins","29km from Canarana on the road to Guarapu","-52.466667","-13.516667",NA,NA,NA,NA,NA,NA,NA,"-52.466667","-13.516667",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 14:56:22-03","UnB","UB","105635","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Haidar, RF; Pierucettii, RLG; Jesus, RS","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 5 x 15; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,NA,"90","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Haidar, RF","Goiás",NA,"-50.883611","-17.264722",NA,"Rio Verde",NA,NA,NA,NA,NA,"-50.883611","-17.264722",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 14:56:22-03","UnB","UB","121633","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1976","06","29","Southern America","Brasil",NA,NA,"Calyces greenish cream.; Tree 8m.",NA,NA,"3232","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Minas Gerais","About 20km from Arinos on the road to Januária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:56:22-03","UnB","UB","15618","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Rocha, DMS","2000","03","23","Southern America","Brasil",NA,NA,"Código fitossociológico 105.; Mata de interflúvio. Topologia: Encosta suave na parte mais alta.",NA,NA,"S2P1s.n.","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Rocha, DMS","Goiás","Serra da Urtiga. Fazenda Bela Vista","-52.885556","-17.437778",NA,"Santa Rita do Araguaia",NA,NA,NA,NA,NA,"-52.885556","-17.437778",NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 14:56:22-03","UnB","UB","21894","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1967","08",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"455","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Pennington, TD","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 14:56:23-03","UnB","UB","21898","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Marimon, BS","1999","07",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"392","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Incógnito","Mato Grosso","Nova Xavantina","-52.360556","-14.723056",NA,"Nova Xavantina",NA,NA,NA,NA,NA,"-52.360556","-14.723056",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:56:23-03","UnB","UB","21899","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1967","07",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"136","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Incógnito","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:56:23-03","UnB","UB","21901","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1967","07",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"115","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Incógnito","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:56:23-03","UnB","UB","21902","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ratter, JA","1968","07","02","Southern America","Brasil",NA,NA,".",NA,NA,"2029","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:56:23-03","UnB","UB","21903","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Neto, JP","2000",NA,NA,"Southern America","Brasil",NA,NA,".",NA,NA,"JP135","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Ivanauskas, NM","Mato Grosso","Cocalinho","-50.55","-12.866667",NA,"Cocalinho",NA,NA,NA,NA,NA,"-50.55","-12.866667",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:56:23-03","UnB","UB","21904","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Richards, PW","1968","08","20","Southern America","Brasil",NA,NA,".",NA,NA,"6737","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:56:23-03","UnB","UB","21905","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Irwin, HS","1966","06","24","Southern America","Brasil",NA,NA,".",NA,NA,"17707","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:56:23-03","UnB","UB","21906","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hunt, DR","1966","06",NA,"Southern America","Brasil",NA,NA,".",NA,NA,"6127","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Prance, GT","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Pacheco, MACM","2018","08","02","Southern America","Brasil",NA,NA,"Conglomerado MT-898. Subunidade 2. Subparcela 3. Indivíduo 12. F6; Árvore 12m de altura, DAP 18,1cm. Fuste de base reta. Casca externa cinza, grossa, áspera, desprendimento esfoliante. Casca interna amarela, odor ao corte: adocicado; Cerrado em regen",NA,NA,"IFN-898932.3","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-51.12","-11.88",NA,"São Félix do Araguaia",NA,NA,"2018","10","22","-51.12","-11.88",NA,NA,NA,NA,NA,NA,NA
"361","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, G","2018","08","24","Southern America","Brasil",NA,NA,"Conglomerado MT-974. Subunidade 2. Subparcela 1. Indivíduo 4. F8; Árvore. Fuste de base reta; Mata de galeria, solo cinza, encharcado",NA,NA,"IFN-97422382.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-55.98","-12.24",NA,"Ipiranga do norte",NA,NA,"2018","11","28","-55.98","-12.24",NA,NA,NA,NA,NA,NA,NA
"362","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, G","2018","08","27","Southern America","Brasil",NA,NA,"Conglomerado MT-1075. Subunidade 1. Subparcela 1. Indivíduo 7. F8; Árvore. Fuste de base reta; Mata de galeria, solo cinza encharcado",NA,NA,"IFN-107522611.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-56.34","-12.6",NA,"Tapurah",NA,NA,"2018","12","10","-56.34","-12.6",NA,NA,NA,NA,NA,NA,NA
"363","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, JA","2018","04","02","Southern America","Brasil",NA,NA,"Conglomerado MT-2267. Subunidade 2. Subparcela 1. Indivíduo 8. F8; Arbusto. Fuste de base digitada. Casca externa verde, fina, rugosa, sem desprendimento. Casca interna verde claro, sem odor ao corte; Área de pastagem alagado",NA,NA,"IFN-22672282.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-54","-17.1",NA,"Itiquira",NA,NA,"2019","12","06","-54","-17.1",NA,NA,NA,NA,NA,NA,NA
"364","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, G","2018","08","24","Southern America","Brasil",NA,NA,"Conglomerado MT-974. Subunidade 2. Subparcela 10. Indivíduo 10. F8; Árvore. Fuste de base reta; Mata de galeria, solo cinza, encharcado",NA,NA,"IFN-97422402.10","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-55.98","-12.24",NA,"Ipiranga do norte",NA,NA,"2019","12","06","-55.98","-12.24",NA,NA,NA,NA,NA,NA,NA
"365","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, JA","2018","04","02","Southern America","Brasil",NA,NA,"Conglomerado MT-2267. Subunidade 4. Subparcela 6. Indivíduo 10. F6; Árvore 5,9m de altura, DAP 15,2cm. Fuste de base digitada. Casca externa verde, fina, rugosa, sem desprendimento. Casca interna verde claro, sem odor ao corte; Área de pastagem, ala",NA,NA,"IFN-22672254.6","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-54","-17.1",NA,"Itiquira",NA,NA,"2019","12","11","-54","-17.1",NA,NA,NA,NA,NA,NA,NA
"366","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Pacheco, MACM","2018","08","03","Southern America","Brasil",NA,NA,"Conglomerado MT-742. Subunidade 2. Subparcela 9. Indivíduo 17. F6; Árvore 6,5m de altura, DAP 28,9cm. Fuste de base reta. Casca externa cinza, grossa, áspera, desprendimento em placas lenhosas. Casca interna marrom, odor ao corte: vagem. Flor branca;",NA,NA,"IFN-7421042.9","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-51.12","-11.34",NA,"São Félix do Araguaia",NA,NA,"2018","10","17","-51.12","-11.34",NA,NA,NA,NA,NA,NA,NA
"367","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Batistella, VLC","2018","08","16","Southern America","Brasil",NA,NA,"Conglomerado MT-1448. Subunidade 2. Subparcela 7. Indivíduo 55. F6; Árvore 7,5m de altura, DAP 15cm. Fuste de base reta. Casca externa marrom, fina, lisa, desprendimento escamoso. Casca interna cor creme, odor ao corte: verdura; Área de transição, br",NA,NA,"IFN-144812442.7","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-57.06","-13.86",NA,"Diamantino",NA,NA,"2019","12","06","-57.06","-13.86",NA,NA,NA,NA,NA,NA,NA
"368","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Soares, J","2018","10","29","Southern America","Brasil",NA,NA,"Conglomerado MT-749. Subunidade 1. Subparcela 1. Indivíduo 4. F8; Árvore. Fuste de base dilatada. Casca externa marrom escuro, grossa, reticulada, desprendimento escamoso. Casca interna marrom, sem odor ao corte; Floresta secundária avançada, solo ar",NA,NA,"IFN-74914591.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-59.22","-11.52",NA,"Juína",NA,NA,"2019","12","06","-59.22","-11.52",NA,NA,NA,NA,NA,NA,NA
"369","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Silva, G","2018","06","18","Southern America","Brasil",NA,NA,"Conglomerado MT-1773. Subunidade 2. Subparcela 1. Indivíduo 2. F6; Árvore 6,2m de altura, DAP 18,6cm. Fuste de base reta. Casca externa marrom, fina, áspera, sem desprendimento. Casca interna verde, odor ao corte: verdura; Mata de galeria",NA,NA,"IFN-177313992.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-54.72","-14.94",NA,"Nova Brasilândia",NA,NA,"2019","12","06","-54.72","-14.94",NA,NA,NA,NA,NA,NA,NA
"370","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Soares, J","2018","09","03","Southern America","Brasil",NA,NA,"Conglomerado MT-1460. Subunidade 4. Subparcela 1. Indivíduo 1. F8; Árvore. Fuste de base reta; Área mista entre floresta típica do Cerrado e mata de galeria, solo arenoso",NA,NA,"IFN-14608794.1","Dicotyledoneae",NA,"(Hook.f.) Fritsch","Barbosa-Silva, RG","Mato Grosso",NA,"-54.9","-13.86",NA,"Paranatinga",NA,NA,"2018","11","28","-54.9","-13.86",NA,NA,NA,NA,NA,NA,NA
