"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"160","2020-09-12 05:00:02-03","US","US","3625323","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","C. H. Dodson & D. Neill","15550","1985","2","2","South America - Neotropics","Ecuador","Pichincha",NA,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial",NA,NA,NA,NA,"US02351538",NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","3412268","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. Toro Ch., S. Beebe & G. Valencia T.","OT-822","1996","1","11","South America - Neotropics","Colombia","Caldas",NA,"Corregimiento Arma, Vereda Goteras 18 km W de Aguadas, 2 km E Arma.","-75.53","5.62",NA,NA,"US02351587",NA,NA,NA,"1485",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","3671019","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","A. Gehrt","s.n.","1935","7","12","South America - Neotropics","Brazil","São Paulo",NA,"Sao Paulo,",NA,NA,NA,NA,"US02351537","US02351537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","1801806","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","F. Tamayo","1360","1940","8","25","South America - Neotropics","Venezuela",NA,NA,"En campos cultivados de Quenepe, Maiquetia, D.F.",NA,NA,NA,NA,"US02351539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","1231809","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","4202","1923","7","11","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Kamakusa, Upper Mazaruni R.","-59.9","5.95",NA,NA,"US00654517","US00654517_01",NA,"Lackey, J.","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","604782","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. F. Cook & G. B. Gilbert","1601","1915","7","2","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,NA,NA,"US02351540","US02351540_01",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","604701","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. F. Cook & G. B. Gilbert","1522","1915","6","26","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,NA,NA,"US02351541",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","2646225","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","G. A. Black","57-20015","1957","7","7","South America - Neotropics","Brazil","Pará",NA,"Da Amazonia, Belem: beira da capoeira 157 L.",NA,NA,NA,NA,"US02351567","US02351567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","604830","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. F. Cook & G. B. Gilbert","1646","1915","7","4","South America - Neotropics","Peru",NA,NA,"Monte Cantrijas",NA,NA,NA,NA,"US02351581",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","604685","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. F. Cook & G. B. Gilbert","1507","1915","6","26","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,NA,NA,"US02351568",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","2881716","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","S. A. Mori & T. S. Santos","10134","1978","6","6","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Itacare. Ramal da Torre da Embratel, com entrada no km 15 da Rod. Ubaitaba/Itacare (BR 654). A 5.8 km da entrada. Regiao de Mata Higrofila Sul Baiana. Folha SD-24 (14-39c)",NA,NA,NA,NA,"US02351543","US02351543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","417795","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. O. Miller & J. Johnston","57","1901","7","26","South America - Neotropics","Venezuela",NA,NA,"El Valle.",NA,NA,NA,NA,"US01003754","US01003754_01",NA,NA,NA,NA,NA,NA,NA,"0 E","0 N",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","1190579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","2189","1922","9","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Upper Mazaruni R.",NA,NA,NA,NA,"US00654520","US00654520_01",NA,"Lackey, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","1190774","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","2448","1922","10","12","South America - Neotropics","Guyana","U. Demerara-Berbice",NA,"Wismar vic., on the Demerara River","-58.31","6",NA,NA,"US00654537",NA,NA,"Lackey, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","533144","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Herbert H. Smith","692","1898","12",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US02351585","US02351585_01",NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2173762","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","F. Tamayo","3985","1955","2",NA,"South America - Neotropics","Venezuela","Lara",NA,"Barquisimeto, Cultivada en terrenos inundadizos de la Finca El Cuji, Barquisimeto, Edo. Lara",NA,NA,NA,NA,"US02351544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","1852013","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. Cuatracasas","14499","1943","6","2","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Plana del Valle del Cauca: entre Gorgona y Cabuyal, margenes del camino y de hacienda cultivadas",NA,NA,NA,NA,"US02351563","US02351563_01",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3168366","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","D. Debouck, J. Liñan Jara & A. Campana Sierra","1944","1986","9","13","South America - Neotropics","Peru","Cajamarca",NA,"Santa Cruz de Succhubamba, Chupanyo, 2.0 Km S de Tayapampa","-78.87","-6.62",NA,NA,"US02351577","US02351577_01",NA,NA,"1810",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","703834","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Herbert H. Smith","691","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US02351583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","2542230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","H. H. Iltis, C. G. Iltis, D. Ugent & V. Ugent","1598","1963","1","16","South America - Neotropics","Peru","Ica",NA,"Inner beach of Pacific Ocean, Jaquay, Pan-Am. highway 10 km NW of NW of Chincha Alta.",NA,NA,NA,NA,"US02351546",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","2752513","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","H. S. Irwin, R. M. Harley & G. L. Smith","32633","1971","2","20","South America - Neotropics","Brazil","Bahia",NA,"Planalto do Brasil, Serra do Tombador, ca. 22 km W. of Morro do Chapeu",NA,NA,NA,NA,"US02351566","US02351566_01",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","2283467","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","T. Pederson","4555","1957","5","8","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa Dep. Mburucuya",NA,NA,NA,NA,"US02351542","US02351542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2696783","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. A. Steyermark & V. Carreño E.","108748","1973","12","27","South America - Neotropics","Venezuela","Lara",NA,"Distrito Jimenez: Paso de Angostura: Sitio de represa de Yacambu, en la confluencia de la Quebrada Honda con el Rio Yacambu. 33 km. Sureste de Sanare","-69.52","9.68",NA,NA,"US02351572",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","1694967","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Bro. Daniel","1218","1937","10",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Medellin",NA,NA,NA,NA,"US02351547","US02351547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","2525908","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","C. Belshaw","3231","1937","8","15","South America - Neotropics","Peru","San Martin",NA,"District San Martin, Valley of San Martin. Region of low trees and tall shrubs in sandy soil. East of Tarapoto 8 km., Fundo de San Isidro near Codo Creek",NA,NA,NA,NA,"US02351550",NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","1069863","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","970","1921","8","14","South America - Neotropics","Guyana","Barima-Waini",NA,"Mora Landing, Moruka R., Pomeroon Dist.","-58.95","7.65",NA,NA,"US00654518","US00654518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","1232007","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","4325","1923","9","18","South America - Neotropics","Guyana","Barima-Waini",NA,"Assakatta, NW District","-59.08","7.75",NA,NA,"US00654540","US00654540_01",NA,"Debouck, D. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","1663316","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","W. A. Archer","2783","1934","11","14","South America - Neotropics","Suriname",NA,NA,"Zanderij I","-55.2","5.45",NA,NA,"US00654538",NA,NA,"Lackey, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1617179","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Bro. Elias","1141","1933","12",NA,"South America - Neotropics","Colombia",NA,NA,"Puerto Colombia, Barranquilla and vicinity",NA,NA,NA,NA,"US02351571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","1831938","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","A. Metraux","s.n.","1939","4","18","South America","Argentina","Salta",NA,"San Andres, Chaco",NA,NA,NA,NA,"US02351560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","763222","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. N. Rose & Mrs. J.N. Rose","21687","1916","10",NA,"South America - Neotropics","Venezuela",NA,NA,"Between Caracas and La Guaira",NA,NA,NA,NA,"US02351565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","3168365","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","D. Debouck & J. Liñan Jara","2148","1987","5","2","South America - Neotropics","Peru","Junin",NA,"Chanchamayo, San Ramon, alrededores (entrada y salida) de San Ramon","-75.37","-11.13",NA,NA,"US02351578","US02351578_01",NA,NA,"980",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","1456256","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","G. Klug","1247","1930","4",NA,"South America - Neotropics","Peru","Loreto",NA,"Mishuyacu, near Iquitos",NA,NA,NA,NA,"US02351551",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","1358098","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","E. P. Killip & A. C. Smith","23398","1929","5","29","South America - Neotropics","Peru","Junin",NA,"La Merced",NA,NA,NA,NA,"US02351569",NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"194","2019-11-13 11:23:00-03","USP","SPF","83896","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Phaseolus","lunatus","Phaseolus lunatus","L.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00083896",NA,NA,"Burkart, A",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"195","2020-05-08 11:12:57-03","UEFS","HUEFS","117904","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Phaseolus","lunatus","Phaseolus lunatus","L.","Wong León, J.A.","Sna","1994","11","26",NA,"México",NA,NA,"Jalisco: 2 Km antes del poblado La Central, camino Manzanillo-Cihuatlán.","-104.426111","19.133333",NA,"Selva baja caducifolia.","HUEFS0117904",NA,NA,NA,"5","5",NA,NA,NA,"104W25'34''","19N8'0''",NA,NA,"Rosanae",NA,NA,NA,NA
"196","2020-05-08 11:12:57-03","UEFS","HUEFS","143686","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Phaseolus","lunatus","Phaseolus lunatus","L.","Salinas, A.D.","ADS2109","2001","07","15",NA,"Peru",NA,"Cajamarca","San Pablo: Cajamarca, Distrito: San Pablo, del caserio Sangal. Bosque com Bauhinia, Inga.","-78.833333","-7.133333",NA,NA,"HUEFS0143686","HUEFS0143686",NA,"A.D.Salinas","1900","1900","2001",NA,NA,"78W50'0''","7S8'0''",NA,NA,"Rosanae",NA,NA,NA,NA
"197","2015-03-06 22:07:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"I. M. Sánchez Vega & A. Miranda Leiva","6367","1992","6","27","South America","Peru","Cajamarca","Chota","a 8 km de Cochabamba, siguiendo la ruta a Lajas",NA,NA,NA,NA,NA,NA,NA,"I. M. Sánchez Vega","1850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"198","2017-05-05 10:18:24-03","F","FMNH-SEEDPLANTS","V0370315F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. S. de la Cruz","4202","1923","7","11","South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0370315F","V0370315F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"199","2017-05-05 10:18:24-03","F","FMNH-SEEDPLANTS","V0370316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. S. de la Cruz","3886","1923","5","10","South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0370316F","V0370316F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"200","2017-05-05 10:18:24-03","F","FMNH-SEEDPLANTS","V0370317F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. S. de la Cruz","2448","1922","10","12","South America","British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,"V0370317F","V0370317F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"201","2017-05-05 10:18:24-03","F","FMNH-SEEDPLANTS","V0370318F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"O. O. Miller","57","1901","7","26","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0370318F","V0370318F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"202","2017-05-05 10:18:24-03","F","FMNH-SEEDPLANTS","V0370319F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"F. Tamayo","1518","1940","12","29","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0370319F","V0370319F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"203","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. A. Steyermark","60911","1944","12","9","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0370320F","V0370320F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"204","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,NA,"631","1940","8","15","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0370321F","V0370321F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"205","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"F. Tamayo","1360","1940","8","26","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0370322F","V0370322F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"206","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. Cuatrecasas","14499","1943","6","2","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370323F","V0370323F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"207","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370324F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Herb. H. Smith","2053",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370324F","V0370324F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"208","2017-05-05 10:18:25-03","F","FMNH-SEEDPLANTS","V0370325F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Herb. H. Smith","692",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370325F","V0370325F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"209","2017-05-05 10:18:26-03","F","FMNH-SEEDPLANTS","V0370326F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"Bro. Elias","1141",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370326F","V0370326F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"210","2017-05-05 10:18:26-03","F","FMNH-SEEDPLANTS","V0370327F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. Cuatrecasas","23078","1946","11","22","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370327F","V0370327F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"211","2017-05-05 10:18:26-03","F","FMNH-SEEDPLANTS","V0370328F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"J. Cuatrecasas","23078","1946","11","22","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0370328F","V0370328F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"212","2017-05-05 10:18:26-03","F","FMNH-SEEDPLANTS","V0370329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"A. Ginzberger & H. Zerny","7422","1927","6","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0370329F","V0370329F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"213","2017-05-05 10:18:26-03","F","FMNH-SEEDPLANTS","V0370330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"A. G. Schulz","9428",NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0370330F","V0370330F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"214","2017-05-05 10:18:27-03","F","FMNH-SEEDPLANTS","V0370331F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"T. Rojas","12563","1945","4","1","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0370331F","V0370331F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2017-05-05 10:18:27-03","F","FMNH-SEEDPLANTS","V0370332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"A. G. Schulz","17027","1969","5","9","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0370332F","V0370332F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"216","2017-05-05 10:18:27-03","F","FMNH-SEEDPLANTS","V0370333F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus",NA,"A. G. Schulz","17225","1969","6","18","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0370333F","V0370333F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
