"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber"
"161","2021-02-11 17:21:15-03","UFPR","UPCB","48988","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2002","01","03","Santos, E.P.","949","2001","02","15","Brasil","Paraná","Campo Largo","São Luiz do Purunã, escarpas devonianas","-49.5283012390137","-25.4585990905762",NA,NA,"Erva até 20cm, flor esverdeada, campo..",NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"162","2021-02-11 17:21:15-03","UFPR","UPCB","47933","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Goldenberg, R.","2004","01","01","Goldenberg, R.","533","2001","11","06","Brasil","Paraná","Campo Largo","Serra de São Luiz do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"Herbácea rupícola, frutos maduros castanhos..",NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"163","2021-02-11 17:21:15-03","UFPR","UPCB","59818","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cervi, A.C.","2005","10","18","Cervi, A.C.","9278","2005","10","18","Brasil","Paraná","Curitiba","Solitude","-49.2731018066406","-25.4277992248535",NA,NA,"Erva com folhas em roseta, inflorescência creme. Campo limpo..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"164","2021-02-11 17:21:15-03","UFPR","UPCB","46534","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2002","12","22","Souza, J.P.","164","1995","04",NA,"Brasil","São Paulo","Campos do Jordão","Trilha para o Rio Sapucaí","-45.5900001525879","-22.7299995422363",NA,NA,"Erva, flores verdes, frutos..",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"165","2021-02-11 17:21:15-03","UFPR","UPCB","50263","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Sakagami, C.R. et al.","2004","08",NA,"Sakagami, C.R.",NA,"2004","08","20","Brasil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Terrícola..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"166","2021-02-11 17:21:15-03","UFPR","UPCB","50217","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Maia, D.C. da","2004","08","27","Maia, D.C.da",NA,"2004","08","20","Brasil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Herbácea, estames amarelados..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"167","2021-02-11 17:21:15-03","UFPR","UPCB","44742","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","29","Hefler, S.M.","12","2000","09","22","Brasil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Na grama..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"168","2018-06-22 05:25:00-03","MO","MOBOT","2481218","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 13470","1962","10","25","Brazil","Santa Catarina",NA,"Santa Cecilia. Campo Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2012-04-16 16:20:00-03","MO","MOBOT","3086441","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","R. Liesner",NA,NA,NA,"Hilda M. Longhi-Wagner","Longhi-Wagner 2483","1991","11","22","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula, 10 quilômetros após. Muito comum em campo seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"170","2014-02-06 22:26:00-02","MO","MOBOT","3086567","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Stephen F.Smith em V.",NA,NA,NA,"Ronaldo Wasum","Wasum 6853","1989",NA,NA,"Brazil","Rio Grande do Sul",NA,"Torres, sobre rochedos-junto ao mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","6.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-12-21 15:10:00-02","MO","MOBOT","3086618","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"T. Bordin","Bordin 3224","1987",NA,NA,"Brazil","Rio Grande do Sul",NA,"Esmeralda-Fazenda da Guabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2012-04-26 09:20:00-03","MO","MOBOT","3086675","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","G. Hatschbach 80",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 42644","1979","12","14","Brazil","Paraná",NA,"S. Luis do purunã (mun. Balsa Nova)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2009-12-04 16:52:00-02","MO","MOBOT","3086730","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","K. Rahn",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 20512","1968",NA,NA,"Brazil","Paraná",NA,"Rio Campo Real (mun. Guarapuava)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-09-12 14:48:27-03","UNIOESTE","UNOP","5762","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Mancinelli, W.S.; Kellermann, B.","2009","10",NA,"Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","1","2009","08","28","Brasil","Paraná","Curitiba","Centro politecnico Reserva biologica mata viva Ruderal","-49.233806","-25.446111","-49.233806","-25.446111","Erva, ca. 30 cm alt.",NA,NA,NA,NA,NA,"916","916",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-04 11:06:08-03","UFRB","HURB","25418","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne","G.Hassemer","2015","04","21","Hassemer, G.; Kasten, G. & Hassemer, M.E.N.","783","2015","01","06","Brasil","Santa Catarina","Bom Jardim da Serra","high-altitude grasslands on top of Serra do Rio do Rastro, near the observatory;","-49.552022","-28.3877","49º33'7,28W","28º23'15,72S",NA,"HURB000025418","HURB000025418",NA,NA,NA,"1433","1433",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:31:08-03","UNESP-RC","HRCB","74449","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Henrique Lauand Ribeiro",NA,NA,NA,"Ribeiro",NA,NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","District of Monte Verde","-46.032267","-22.887367","46º01.936'W","22º53.242'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-17 14:34:39-03","UTFPR-SL","SHPR","1199","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","L.R Henrique","2018","11","23","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier","5","2016","04","09","Brasil","Minas Gerais","Camanducaia","Top of the Platô mountain.","-46.032267","-22.887367","46°01'936 W","22°53'242 S","Herb, 10 cm high, rocky substrate with few organic matter living on a crack of the granitic rock. Pallid orange flowers, tend to be browinish like dried, terminal determinate inflorescence.","SHPR001199",NA,"Anthophyta",NA,"América do Sul",NA,NA,"exsicata",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-03 13:56:27-03","UFF","NIT","NIT11192","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"A. Hoffmann; A. Lobão, B. Barberino, S. Coutinho","15","2019","10","14","Brasil","Rio de Janeiro","Itatiaia","Trilha Pico das Agulhas Negras. Parque Nacional de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Erva, folhas lisas, inflorescência verde.","NIT00004041",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"179","2021-03-03 13:56:27-03","UFF","NIT","NIT11191","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"A. Hoffmann; A. Lobão, B. Barberino, S. Coutinho","16","2019","10","14","Brasil","Rio de Janeiro","Itatiaia","Trilha Pico das Agulhas Negras. Parque Nacional de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"Erva, folhas lisas, inflorescência verde.","NIT00004040",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"180","2020-11-18 11:41:17-03","UERJ","HRJ","12696","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Matos, I. S.","2015","08","31","Matos, I.S.","92","2015","07","15","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"HRJ00012699",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"181","2020-11-18 11:50:01-03","UERJ","HRJ","12855","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ilaíne Matos","2017","06","30","Ilaíne Matos","199","2017","01","21","Brasil","Rio de Janeiro","Itatiaia","Trilha para o Morro do Couto.","-44.7","-22.366667","44º42'W","22º22'S","Habito: erva","HRJ00011913",NA,NA,NA,NA,"2400","2400",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","1775608","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"J. Kiehl","4009","1938","11","29","Brazil","São Paulo",NA,"Cascata, S.P.",NA,NA,NA,NA,NA,"US03220673","US03220673_01",NA,"Plantaginales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3186053","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"R. Wasum","6853","1989","11",NA,"Brazil","Rio Grande do Sul",NA,"RS - Torres.",NA,NA,NA,NA,NA,"US03220675","US03220675_01",NA,"Plantaginales","South America","6",NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2548321","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"L. Smith & R. M. Klein","12012","1957","3","10","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: ruderal, upper fazenda of Ernesto Scheide, Campo Alegre.",NA,NA,NA,NA,NA,"US03220677","US03220677_01",NA,"Plantaginales","South America","900","1100",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","3245474","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"R. C. Molon & et al.","8739","1992","10","28","Brazil","São Paulo",NA,"SP - Campos do Jorão - Horto Municipal.",NA,NA,NA,NA,NA,"US03220674","US03220674_01",NA,"Plantaginales","South America - Neotropics","1650",NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","1421624","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"J. W. Harshberger","448","1927","7","23","Brazil",NA,NA,"Campos do Jordao.",NA,NA,NA,NA,NA,"US03220680","US03220680_01",NA,"Plantaginales","South America","1585",NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2282855","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Segadas-Vianna","3268","1951","4","21","Brazil","São Paulo",NA,"Barreiro Co., Serra da Bocaina, Lageado Farm.",NA,NA,NA,NA,NA,"US03220678","US03220678_01",NA,"Plantaginales","South America - Neotropics","1600",NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","3125342","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"T. Bordin & et al.","3224","1987","9","13","Brazil","Rio Grande do Sul",NA,"RS - Esmeralda - Fazenda da Guabiroba.",NA,NA,NA,NA,NA,"US03220676","US03220676_01",NA,"Plantaginales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","1470472","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"P. K. Dusén","8583","1909","10","10","Brazil","Paraná",NA,"Serrinha, in campo.",NA,NA,NA,NA,NA,"US03220679","US03220679_01",NA,"Plantaginales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"190","2019-12-09 17:30:39-03","UFPR","EFC","15765","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Secco, R.T.","2016","10","30","Secco, R.T.","58","2016","01","12","Brasil","Paraná","Campo do Tenente","Remanescente Florestal Nativo","-49.7562","-26.0052","-49.7562","-26.0052","Herbaceae, folhas rosuladas, pilosa, com inflorescencia tipo espiga. Floresta Ombrófila Mista Montana","EFC015765",NA,NA,NA,NA,"860","860",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:28:33-03","USP","SPF","109388","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, JP","1994",NA,NA,"Souza, VC","7345","1994","11","14","Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667","-49.263056","-24.261667",NA,"SPF00109388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:28:33-03","USP","SPF","149992","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Anônimo",NA,NA,NA,"Longhi-Wagner, HM","3163","1996","01","25","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"SPF00149992",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"193","2014-04-04 18:28:11-03","PNFM","IRAI","1922","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ristow, R.","2010","01","01","Kuchler, R.M.","158","2010","02","18","Brasil","Paraná","Curitiba","Boa Vista","-49.246389","-25.376111","-49.246389","-25.376111","Herbácea, 10 cm, inflorescência amarelo escuro","IRAI00001922",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2014-04-04 18:28:11-03","PNFM","IRAI","467","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.","2008","01","01","Orsi, L.B.","001","2008","10","23","Brasil","Paraná","Pinhais","Parque Newton Freire Maia","-49.120722","-25.384028","-49.120722","-25.384028","Herbácea, inflorescência em espiga","IRAI00000467",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2014-04-04 18:28:11-03","PNFM","IRAI","465","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.","2008","01","01","Leite, E.C.","001","2008","10","24","Brasil","Paraná","Pinhais","Parque Newton Freire Maia","-49.120722","-25.384028","-49.120722","-25.384028","Herbácea, aproximadamente 40 cm, inflorescência em espiga marrom/verde, presença de frutos, campo","IRAI00000465",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2014-04-04 18:28:11-03","PNFM","IRAI","2842","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ristow, R.","2010","01","01","Ristow, R.","901","2010","10","09","Brasil","Paraná","Mandirituba","Chácara da E. Oliveira, Chimboveiro","-49.347278","-25.825","-49.347278","-25.825","Herbácea, 60 cm, folhas pilosas. Campo limpo seco","IRAI00002842",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-25 13:53:15-03","UNIVILLE","JOI","9580","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","J. Meirelles",NA,NA,NA,"J. Rigon","45","2009","09","26","Brasil","Paraná","Balsa Nova","Alto da Serra São Luiz do Purunã.","-49.644444","-25.480556","49º38'40''W","25º28'50''S","; HABITAT: campo; HABITO: erva","JOI009580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-25 13:53:15-03","UNIVILLE","JOI","9721","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","W. Mancinelli & B. Kellermann","2009","10","28","B.D. Kellermann","1","2009","08","28","Brasil","Paraná","Curitiba","Jardim das Américas. Centro Politécnico da Universidade Federal do Paraná. reserva Biológica Mata Viva.","-49.233889","-25.446111","49º14'2''W","25º26'46''S","; HABITAT: ruderal; HABITO: ereta","JOI009721",NA,NA,NA,NA,"916","916",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-25 13:53:15-03","UNIVILLE","JOI","8455","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","O.S. Ribas","2006","01","01","G. Hatschbach","72703","2001","11","13","Brasil","Rio Grande do Sul","Bom Jesus","Rodovia Bom Jesus - São Joaquim, descida ao Rio Pelotas.","-50.4166984558105","-28.6678009033203",NA,NA,"; HABITAT: campo da encosta da colina","JOI008455",NA,NA,NA,NA,"850","850",NA,"55856","auto",NA,NA,NA,NA,NA
"200","2019-09-04 19:02:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana",NA,NA,NA,NA,NA,"J. B. A. Guillemin","379",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
"201","2019-09-05 15:54:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana peruviana","Zahlbr.",NA,NA,NA,NA,"E. F. Poeppig","1414","1829","10",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"peruviana","Dicotyledoneae",NA,"Type [status unknown]",NA
"202","2019-01-25 15:44:25-02","IAC","IAC","17340","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Descaine","J. Paula-Souza","1996","04","29","J.C. Medina & M. Figueiredo","s/nº","1955","01","17","Brasil","São Paulo","Campos do Jordão","Parque Florestal","-45.5914","-22.7394","-45.5914","-22.7394","nome popular: bananinha, trançagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-01-25 15:44:25-02","IAC","IAC","22840","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Descaine","J. Paula-Souza","1996","04","29","H.F. Leitão Filho","s/nº","1972","01","20","Brasil","São Paulo","Campos do Jordão",NA,"-45.5914","-22.7394","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-01-25 15:44:25-02","IAC","IAC","39103","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Descaine","G. Hassemer","2014","02","18","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","1088","2000","02","28","Brasil","Minas Gerais","Camanducaia","Mata Montana","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-01-25 15:44:25-02","IAC","IAC","4009","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Descaine","J. Paula-Souza","1996","04","29","J. Kiehl","s/nº","1938","11","29","Brasil","São Paulo","Águas da Prata","Cascata","-46.7167","-21.9367","-46.7167","-21.9367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-01-25 15:44:25-02","IAC","IAC","717","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Descaine","J. Paula-Souza","1996","04","29","J. Santoro","s/nº","1936","09","05","Brasil","São Paulo","Campinas","Pasto Rossi & Borghi","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-12 11:44:48-03","URICER","HPBR","574","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","CADORIUM,A.M.","1985","11","23","GIONGO,I.G.",NA,"1985","11","23","Brasil","RS","Seberi","Linha Mundo Novo","-53.4025001525879","-27.478099822998",NA,NA,NA,"HPBR000574",NA,NA,NA,NA,NA,NA,NA,"16541","auto",NA,NA,"2",NA,NA
"208","2019-11-13 16:04:59-03","UNISANTA","HUSC","10221","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Souza, V.C.; et al.","11193","1996","06","01","Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha.","-46.357889","-23.142611","-46.357889","-23.142611","Erva, frutos castanhos. Beira de mata.; Mata Mesófila semidecídua.",NA,NA,"Magnoliophyta",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 17:30:18-03","UEM","HUEM","6643","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Souza, VC; Rodrigues, RR; Souza, JP; I.D.Sanches; Magossi, R; Petrini, M; Vitti, FX","11193","1996","06","01","Brasil","São Paulo","Nazaré Paulista","Estrada em torno da represa Atibainha","-46.357889","-23.142611","-46.357889","-23.142611","Erva; frutos castanhos. Beira da mata; Mata mesófila semidecídua.","HUEM000010189","HUEM000010189",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-07-02 15:56:23-03","UEM","HUEM","9071","S","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","S.M.Hefler","2001","10","30","S.M.Hefler","56","2001","05","31","Brasil","Paraná","Ponta Grossa","Passo dos Pupo, Em campo rochoso.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"HUEM000010190","HUEM000010190",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"211","2020-11-12 17:00:32-03","UEL","FUEL","13568","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001",NA,NA,"Gabrielli, AC; et al.","397","1980","11","06","Brasil","Minas Gerais","Poços de Caldas","Campo de Santa Rosália","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-12 17:00:32-03","UEL","FUEL","34315","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, SM","2001",NA,NA,"Hefler, SM; et al.","s.n.","2000","10","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"213","2020-11-12 17:00:33-03","UEL","FUEL","48012","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, OS","2006",NA,NA,"Hatschbach, G; Cervi, AC; Barbosa, E","72703","2001","11","13","Brasil","Rio Grande do Sul","Bom Jesus","Rodovia Bom Jesus-São Joaquim, descida ao Rio Pelotas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,"850","850",NA,"55856","auto",NA,NA,NA,NA,NA
"214","2019-10-16 14:12:53-03","UEL","FUEL","38749","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, JP","1995","02","23","Kuehn, E; Kuhlmann, M","2172","1949","11","25","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,"1600","1600",NA,"21048","auto",NA,NA,NA,NA,NA
"215","2020-11-12 17:00:32-03","UEL","FUEL","43660","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Pereira, DF","1992","03",NA,"Xavier, S; Pereira, AD","261","1991","11","11","Brasil","São Paulo","Campos do Jordão","Parque Estadual, Trilha do rio Sapucaí, sobre rochas.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"216","2019-11-01 15:08:05-03","UnB","UB","105753","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cota, MRC",NA,NA,NA,"Silva, GP","1773","1993","09","02","Brasil","Distrito Federal","Guará","Reserva Ecológica do Guará","-47.966667","-15.8","-47.966667","-15.8","Erva ereta; Campo de murundum. Topologia: Relevo plano. Solo: Solo argiloso.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
