"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"151","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","27203",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner & L.F.S. Magnago, 22-ago-06","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2686","2006","08","22",NA,"Brasil","Espírito Santo","Governador Lindenberg","Prop.: José Antônio","-40.481028","-19.232917",NA,NA,"Árvore 12m, fuste 6m, Dap 40cm, infrutescência vinácea, folha face abaxial branca. Mata em estágio inicial de regeneração.","MBML027203","MBML027203",NA,"200","200","40W28'51,7","19S13'58,5","2006","08","22",NA,NA,NA,NA,NA
"152","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","30911",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner 31/07/2007","R.R. Vervloet; V. Demuner, E. Bausen","3019","2007","07","31",NA,"Brasil","Espírito Santo","Governador Lindenberg","Morelo","-40.4575","-19.148333",NA,NA,"Árvore 12m, infrutescência de cor vinho. Folhas discolor, verde e branca, pelos de cor branca. Latex transparente. Borda de mata","MBML030911","MBML030911_1 MBML030911_2",NA,"150","150","40W27'27","19S8'54","2007","07","31",NA,NA,NA,NA,NA
"153","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","36905",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","M. Felippe Silva/09-06-2014","R. C. Forzza; et al","5041","2008","02","16",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.481944","-20.3025",NA,NA,NA,"MBML036905","MBML036905_1 MBML036905_2",NA,NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","37901",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","A.M. Assis/14-03-2008","A. M. Assis; Valdir G. Demuner","1436","2008","03","14",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Porção oeste do Fragmento de 600 ha. Acesso pela Rodovia ES-490.","-41.047167","-20.938083",NA,NA,"Árvore 10 m. Inflorescência verde. Borda da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML037901","MBML037901",NA,"20","20","41W2'49,8","20S56'17,1",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","41634",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"A. M. Assis; V. G. Demuner","1560","2008","04","26",NA,"Brasil","Espírito Santo","São Gabriel da Palha","Faz. Rondeli. Próx. Clube Campestre (Torre 72/1 - LT Mascarenhas x Verona)","-40.555478","-19.024528",NA,NA,"Arvore 10 m. Inflorescência vinosa. Floresta Ombrofila Densa #?# estagio avançado de regeneração.","MBML041634","MBML041634",NA,NA,NA,"40W33'19,72","19S1'28,3",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","5319",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miquel","J. P. Carauta, set 1993;Tereza Sposito 1992","E. Bausen",NA,"1988","11","21",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,NA,"Arborescente 14m, fuste 10m X 30cm, folhas brancacentas estípulas terminal castanho clara com pêlos brancos, pecíolo vinho. Inflorescência preta com pedúnculo vinho. Nome vulgar: embauba, capoeirão.","MBML005319","MBML005319",NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","5365",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","G. Martinelli & C. Chamas/1988","J. W. Tabacow; et C.Chamas",NA,"1988","08","17",NA,"Brasil","Minas Gerais",NA,"Montanha X S. Mourão",NA,NA,NA,NA,"Inflorescência preta, pecíolo marrom (seco), brácteas (seca) marrom, pêlos brancos, folha verde com indumento branco.","MBML005365","MBML005365_1 MBML005365_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","7278",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc/1995","L. D. Thomaz","1728","1993","08","03",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Altura 15m, PAP 72cm, caule interno branco. Estéril.","MBML007278","MBML007278",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-01-04 11:29:37-03","UEMA","SLUI","1725","PreservedSpecimen","Plantae","Angiospermae",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"A. M. Maciel","38","2004","07","09",NA,"Brasil","Maranhão","São Luís","Fazenda Escola da UEMA","-44.209467","-2.5747",NA,NA,NA,"SLUI001725",NA,NA,"36","36","44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-11-24 14:12:35-02","UFLA","ESAL","10290","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223","24458",NA,"sub-arbusto; 0.70; ;; campo rupestre",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-11-24 14:12:35-02","UFLA","ESAL","25337","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Naves, RP","71",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957","17646",NA,"árvore; 5m; ;; floresta",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-11-24 14:12:35-02","UFLA","ESAL","12946","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Richieri Sartori","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879","17674",NA,"árvore; 8 m; ;; floresta",NA,NA,"auto","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-06-10 10:11:44-03","FZB-BH","BHZB","2856","S","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,"Ordones, J.","397","2000","10","08",NA,"Brasil","MG","Catas Altas","Caraça/ Beira de estrada","-43.4075012207031","-20.0746994018555","11966",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-25 10:13:28-03","CVRD","CVRD","747","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","H. P. Bautista","Folli, D.A.","310","1981","02","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Imbaúba branca","CVRD000747","CVRD000747","auto",NA,NA,NA,NA,"1981","11","29",NA,"Magnoliopsida",NA,NA,NA
"165","2021-02-25 10:13:28-03","CVRD","CVRD","4491","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Domingos A. Folli","Farias, G.L.","617","1993","07","06","América do Sul","BRASIL","ES","Linhares","À beira da estrada.","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Imbaúba branca","CVRD004491",NA,"auto",NA,NA,NA,NA,"1993","07","10",NA,"Magnoliopsida",NA,NA,NA
"166","2021-02-25 10:13:28-03","CVRD","CVRD","4917","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tereza C. Sposito","Sposito, T.C.S.","85","1993","05","21","América do Sul","BRASIL","ES","Linhares","Árvore feminina, coletada na área 2, Tratamento 76.","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Imbaúba branca","CVRD004917","CVRD004917","auto",NA,NA,NA,NA,"1993","05","21",NA,"Magnoliopsida",NA,NA,NA
"167","2021-02-25 10:13:28-03","CVRD","CVRD","4916","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tereza C. Sposito","Sposito, T.C.S.","84","1993","05","21","América do Sul","BRASIL","ES","Linhares","Árvore ferminina coletada no encontro do Flamengo com Roxinho.","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Imbaúba branca","CVRD004916",NA,"auto",NA,NA,NA,NA,"1993","05","21",NA,"Magnoliopsida",NA,NA,NA
"168","2021-02-25 10:13:28-03","CVRD","CVRD","4915","PreservedSpecimen","Plantae","Magnoliophyta","Urticales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Tereza C. Sposito","Sposito, T.C.S.","83","1993","05","21","América do Sul","BRASIL","ES","Linhares","Próximo à Torre. Coletada na área 2 tratamento 76, árvore masculina.","-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Imbaúba branca","CVRD004915",NA,"auto",NA,NA,NA,NA,"1993","05","21",NA,"Magnoliopsida",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2579837","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer","1685","1944","12","11","South America - Neotropics","Brazil","Minas Gerais",NA,"Coronel Pacheco, Estação Experimental",NA,NA,NA,NA,NA,"US01336844","US01336844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","2960312","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio, near hotel","-42.6","-19.77",NA,NA,NA,"US01336840","US01336840_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2960316","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio, near hotel","-42.6","-19.77",NA,NA,NA,"US01336839","US01336839_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","2936951","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15057","1975","9","19","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. At Salão Dourado entrance.","-42.58","-19.65",NA,NA,NA,"US01336833","US01336833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2950933","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"C. Angeli","350","1963","3","13","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232","57442",NA,NA,"US01336846","US01336846_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","762804","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"J. N. Rose & P. G. Russell","20885","1915","8","18","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232","57442",NA,NA,"US01336849","US01336849_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2960311","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio, near hotel","-42.6","-19.77",NA,NA,NA,"US01336841","US01336841_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","2950932","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"C. Angeli","350","1963","3","13","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232","57442",NA,NA,"US01336847","US01336847_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2960313","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio, near hotel","-42.6","-19.77",NA,NA,NA,"US01336843","US01336843_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3668553","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Berg, C. C.","J. P. P. Carauta","413","1967","9","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Viçosa, em frente à Estacão Rodoviária.",NA,NA,NA,NA,NA,"US01220836","US01220836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","1592455","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Y. Mexia","4389","1930","2","24","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Hill northwest o main buildings","-42.8819007873535","-20.7539005279541","13937",NA,NA,"US01336845","US01336845_01","auto","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","2936952","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15057","1975","9","19","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. At Salão Dourado entrance","-42.58","-19.65",NA,NA,NA,"US01336835","US01336835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","2960314","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.6","-19.77",NA,NA,NA,"US01336842","US01336842_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2936950","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15057","1975","9","19","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.58","-19.65",NA,NA,NA,"US01336834","US01336834_01",NA,"350","400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","2936953","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15057","1975","9","19","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. At Salão Dourado entrance.","-42.58","-19.65",NA,NA,NA,"US01336836","US01336836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","3691035","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"C. E. Ramos, F. Santos, C. E. Ramos & A. Rita","49","2008","7","10","South America - Neotropics","Brazil","Bahia","Itagibá",NA,"-39.7319","-14.1764",NA,NA,NA,"US01336838","US01336838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","2960315","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"E. P. Heringer & G. Eiten","15054","1975","9","18","South America - Neotropics","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio, near hotel","-42.6","-19.77",NA,NA,NA,"US01336837","US01336837_01",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","3097264","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"G. Hatschbach & J. M. Silva","48598","1984","12","4","South America - Neotropics","Brazil","Minas Gerais","Manhuaçu","Rod. BR 262","-42.0335998535156","-20.2581005096436","32626",NA,NA,"US01336832","US01336832_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","2562421","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"W. Hoehne & M. Kuhlmann","2004","1949","8","30","South America - Neotropics","Brazil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939","39297",NA,NA,"US01336848","US01336848_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","1112554","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"A. F. M. Glaziou","s.n.","1890","9","7","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Larangeiras","-43.2075004577637","-22.9027996063232","57442",NA,NA,"US01336850","US01336850_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"189","2021-03-15 18:30:14-03","USP","SPF","117900","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Garcia, RJF","Garcia, RJF","54","1992","06","08",NA,"Brasil","São Paulo","São Paulo","Parque Santo Dias, Parque Santo Dias. Trilha das Embaúbas.","-46.7725","-23.663056",NA,NA,"Árvore, 14 m alt., com bromélias e samambaias epífitas. Infloresncências negras, coletadas no chão.","SPF00117900",NA,NA,NA,NA,"-46.7725","-23.663056","1995",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-15 18:30:14-03","USP","SPF","75010","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S","Mello-Silva, R","547","1991","09","21",NA,"Brasil","São Paulo","Bragança Paulista","Fazenda Santo Antônio, divisa com o sítio Bom Jardim.","-46.541667","-23.875",NA,NA,"Árvore até 25 m alt., o indivíduo coletado ca. 10 m altura. No interior e orla da mata. Indivíduo coletado com inflorescência carpelada. Ramos castanho-claros, no ápice densamente alvo-hirsuto. Folhas jovens densamente cinéreo-aracnó","SPF00075010",NA,NA,"820","820","-46.541667","-23.875","1993","05","07",NA,NA,NA,NA,NA
"191","2021-03-15 18:30:14-03","USP","SPF","198126","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Martins, EGA","Santos, MF","206","2007","12","18",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Morro da Pedreira, Base-Mirante estrada para DAE-Base.","-43.432861","-19.431861",NA,NA,"Árvore, 15 m. Pilosidade alva. Sem formigas. Estípula vinácea. Umbigo avermelhado. Pedúnculo da inflorescência vináceo. Espigas negras. Material prensado em ácool.","SPF00198126",NA,NA,NA,NA,"-43.432861","-19.431861","2008",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 18:30:14-03","USP","SPF","200249","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Freitas, HS","Freitas, HS","345","2007","08","05",NA,"Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia.","-44.656667","-22.642778",NA,NA,"Acesso pelo km 258 da Rodovia dos Tropeiros (SP 068).","SPF00200249",NA,NA,"504","504","-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-25 11:58:02-03","USP","SPF","230569","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Silva, MFO","Silva, MFO","844","2014","06","15",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998","31867",NA,NA,"SPF00230569",NA,"auto",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 18:30:14-03","USP","SPF","12785","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Toledo, JF","Kuhlmann, M","s.n.","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939","39297",NA,"Árvore do campo seco. Forma feminina.","SPF00012785",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:32:31-03","USP","SPF","12784","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Toledo, JF","Kuhlmann, M","s.n.","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939","39297",NA,NA,"SPF00012784",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:36:38-03","UEFS","HUEFS","80867","PreservedSpecimen","Plantae","Angiospermae","Rosales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Castro, R.M.","913","2004","02","23",NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494018554688","-18.8511009216309","50833",NA,"Mata Secundária","HUEFS0080867","HUEFS0080867 HUEFS0080867_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"197","2018-05-14 16:21:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"RRC ID Flag","A. Glaziou","18498","1891","6","21","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18498",NA
"198","2019-09-04 19:38:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,"J. B. E. Pohl","4660",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"199","2020-04-13 10:47:55-03","F","FMNH-SEEDPLANTS","V0227156F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,"A. Glaziou","18498","1893","1","21","South America","Brazil","Rio de Janeiro",NA,"Corcovado",NA,NA,NA,NA,NA,"V0227156F","V0227156F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"200","2015-03-13 18:49:08-03","F","FMNH-SEEDPLANTS","V0227157F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0227157F","V0227157F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"201","2015-03-13 18:49:08-03","F","FMNH-SEEDPLANTS","V0227158F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0227158F","V0227158F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"202","2019-04-13 11:45:39-03","F","FMNH-SEEDPLANTS","V0392307F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"RRC ID Flag","J. P. P. Carauta","404","1967","9","9","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0392307F","V0392307F_01 V0392307F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"404",NA
"203","2019-04-13 11:45:39-03","F","FMNH-SEEDPLANTS","V0392308F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cecropiaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,"RRC ID Flag","J. P. P. Carauta","404","1967","9","9","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0392308F","V0392308F_01 V0392308F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"404",NA
