"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1721","2021-03-25 13:53:40-03","UNIVILLE","JOI","9019","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","A.L. de Gasper","Verdi, M.","1723","2009","01","31","Brasil","Santa Catarina","Mondaí","-53.508889","-27.088333","53º30'32''W","27º5'18''S","JOI009019",NA,"Linha Kilombo.","456","456","IFFSC 2170; TIPO VEGETACIONAL: Floresta Estacional Decidual","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2020-07-10 11:20:41-03","UEFS","HUEFS","159731","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","L.L.Giacomin","Melo, E.","7789","2010","02","25","Brasil","Rio Grande do Sul","Santo Antônio das Missões","-55.1025","-28.435833","55W6'9''","28S26'9''","HUEFS0159731","HUEFS0159731","BR 285, Km 634, estrada São Borja-São Luis Gonzaga.",NA,NA,"Campo.","2013","09",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1723","2020-07-10 11:20:41-03","UEFS","HUEFS","159754","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","L.L.Giacomin","Melo, E.","7812","2010","02","26","Brasil","Rio Grande do Sul","São Lourenço","-54.704167","-28.423889","54W42'15''","28S25'26''","HUEFS0159754","HUEFS0159754","Ca. 4 km, caminho para Ruínas.",NA,NA,"Mata na beira de estrada.","2013","09",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1724","2020-07-10 11:20:41-03","UEFS","HUEFS","115209","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","J.R.Stehmann","Queiroz, L.P.de","12486","2006","11","15","Brasil","Rio Grande do Sul","Santana do Livramento","-55.518333","-30.713889","55W31'6''","30S42'50''","HUEFS0115209","HUEFS0115209 HUEFS0115209_e1","ca. 23 km N de Santana do Livramento na estrada para o Passo dos Mineiros","287","287","Campo com capões de mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1725","2020-07-10 11:20:41-03","UEFS","HUEFS","133353","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Dematteis, M.","2605","2007","04","19","Argentina","Misiones","General Manuel Belgrano","-53.759722","-26.315","53W45'35''","26S18'54''","HUEFS0133353","HUEFS0133353","4,8 Km S de Dos Hermanas.","718","718","Borde de camino, suelo rojo.",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1726","2020-07-10 11:20:41-03","UEFS","HUEFS","133407","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Rotta, G.","389","2007","01","28","Argentina","Chaco",NA,NA,NA,NA,NA,"HUEFS0133407","HUEFS0133407","San Fernando Barranqueras, Paranacito.",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1727","2020-07-10 11:20:41-03","UEFS","HUEFS","152722","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","G.Pieszko","Ferrucci, M.S.","2184","2004","12","28","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,"HUEFS0152722","HUEFS0152722","Parque Nacional Mburucuyá.",NA,NA,"Borde de selva.","2005",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1728","2020-07-10 11:20:41-03","UEFS","HUEFS","157125","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Melo, E.","6773","2009","10","18","Brasil","Bahia","Jeremoabo","-38.433056","-10.004167","38W25'59''","10S0'15''","HUEFS0157125","HUEFS0157125","Muro.","439","439","Mata ciliar, beira de rio seco.",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1729","2020-07-10 11:20:41-03","UEFS","HUEFS","157267","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Melo, E.","6915","2009","10","25","Brasil","Bahia","Lapão","-41.8225","-11.406111","41W49'21''","11S24'22''","HUEFS0157267","HUEFS0157267","Morro Pelado, próximo à Torre.","790","790","Caatinga arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1730","2020-07-10 11:20:41-03","UEFS","HUEFS","158042","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Melo, E.","7690","2009","12","17","Brasil","Bahia","Barra do Mendes","-42.191111","-11.808333","42W11'28''","11S48'30''","HUEFS0158042","HUEFS0158042","Encosta rochosa do rio Verde.","763","763","Mata ciliar degradada, beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1731","2020-07-10 11:20:41-03","UEFS","HUEFS","32869","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Vignoli-Silva","Walter, B.M.T.","2156","1944","06","29","Brasil","Distrito Federal",NA,"-47.916667","-15.95","47W55'","15S57'","HUEFS0032869","HUEFS0032869","Fazenda Água limpa/UnB. Mata de Galeria do Córrego da Onça.","1060","1060","Coleta na região do meio da mata; em local semi-encharcado. Solo areno-argiloso com muita serrapilheira. Espécie ocasional.","2009","08",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1732","2020-07-10 11:20:41-03","UEFS","HUEFS","34187","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Vignoli-Silva","França, F.","2542","1998","05","16","Brasil","Paraná","Adrianópolis","-49.027222","-24.638056","49W1'38''","24S38'17''","HUEFS0034187","HUEFS0034187","Estrada para o Rocha. Rio Ribeira divisa Paraná-São Paulo.","200","200","Beira de Estrada, Orla da Mata Ciliar antropizada.","2009","08",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1733","2020-07-10 11:20:41-03","UEFS","HUEFS","34207","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Vignoli-Silva","França, F.","2562","1998","06","13","Brasil","Paraná","Santo Antônio do Sudoeste","-53.669722","-26.170833","53W40'11''","26S10'15''","HUEFS0034207","HUEFS0034207","Santo Antônio do Sudoeste BR 163.","635","635","Orla de remanescente de mata muito antropizada.","2009","08",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1734","2020-07-10 11:20:41-03","UEFS","HUEFS","45001","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Matos-Alves, F.","180","2006","07","27","Brasil","Mato Grosso do Sul",NA,"-57.050833","-19.378056","57W3'3''","19S22'41''","HUEFS0045001","HUEFS0045001","Rodovia MS - 184 (Estrada Parque) em direção a curva do leque.","98","98",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1735","2020-07-10 11:20:41-03","UEFS","HUEFS","71323","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M.Vignoli-Silva","Pedersen, T.M.","13515","1983","02","23","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,"HUEFS0071323","HUEFS0071323","Estancia La Yela (Esperanza)",NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1736","2020-07-10 11:20:41-03","UEFS","HUEFS","178291","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Estevan, D.A.","249","2003","03","28","Brasil","Paraná","Londrina","-23.540833","-50.975556","23W32'27''","50S58'32''","HUEFS0178291","HUEFS0178291","Fazenda Figueira - Paiquerê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1737","2020-07-10 11:20:41-03","UEFS","HUEFS","195383","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Bolson, M.","395","2010","08","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0195383","HUEFS0195383","Bosque do Alemão - Trilha principal.",NA,NA,"Floresta Ombrófila Mista.",NA,NA,NA,"25180","auto",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1738","2020-07-10 11:20:41-03","UEFS","HUEFS","8976","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","J.R.Stehmann","Sugiyama, M.","729","1987","06","15","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"HUEFS0008976","HUEFS0008976 HUEFS0008976_e1","Morro do Urucum.",NA,NA,NA,"2012","10",NA,"295160","auto",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1739","2019-09-05 15:47:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"F. W. H. A. von Humboldt",NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1740","2018-05-14 16:10:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,"RRC ID Flag","B. A. Krukoff","5285","1933","8","3","Brazil","Acre",NA,"-70","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5285",NA
"1741","2018-05-14 16:48:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,"RRC ID Flag","E. L. Ekman","850","1907","12",NA,"Argentina","Misiones",NA,"-55","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"850",NA
"1742","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122069F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122069F","V0122069F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1743","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122070F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122070F","V0122070F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1744","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122071F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122071F","V0122071F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1745","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122072F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122072F","V0122072F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1746","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122073F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122073F","V0122073F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1747","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122074F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122074F","V0122074F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1748","2015-03-07 08:30:31-03","F","FMNH-SEEDPLANTS","V0122075F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122075F","V0122075F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1749","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122076F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122076F","V0122076F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1750","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122077F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122077F","V0122077F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1751","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122078F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122078F","V0122078F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1752","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122079F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122079F","V0122079F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1753","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122080F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122080F","V0122080F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1754","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122081F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122081F","V0122081F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1755","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122082F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122082F","V0122082F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1756","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122083F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122083F","V0122083F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1757","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122084F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122084F","V0122084F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1758","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122085F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122085F","V0122085F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1759","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122086F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122086F","V0122086F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1760","2018-06-28 11:39:17-03","F","FMNH-SEEDPLANTS","V0122087F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"K. Fiebrig","177","1902","9",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0122087F","V0122087F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1761","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122088F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122088F","V0122088F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1762","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122089F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122089F","V0122089F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1763","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122090F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122090F","V0122090F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1764","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122091F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122091F","V0122091F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1765","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122092F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0122092F","V0122092F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1766","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122093F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0122093F","V0122093F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1767","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122094F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0122094F","V0122094F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1768","2018-06-28 11:40:56-03","F","FMNH-SEEDPLANTS","V0122095F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"T. Rojas","13318","1946","4","14","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0122095F","V0122095F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1769","2019-02-04 13:02:58-02","F","FMNH-SEEDPLANTS","V0122096F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"W. G. F. Herter","96512","1935","10","2","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0122096F","V0122096F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1770","2018-08-12 14:18:42-03","F","FMNH-SEEDPLANTS","V0122097F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"W. G. F. Herter","1817","1933","12","2","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0122097F","V0122097F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1771","2018-06-28 11:39:50-03","F","FMNH-SEEDPLANTS","V0122098F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,"P. Jörgensen","3664","1930","1",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0122098F","V0122098F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1772","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122099F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122099F","V0122099F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1773","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122100F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122100F","V0122100F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1774","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122101F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122101F","V0122101F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1775","2015-03-07 08:30:32-03","F","FMNH-SEEDPLANTS","V0122102F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","calycinum","Cestrum calycinum",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0122102F","V0122102F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
