"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"355","2020-12-21 16:27:36-03","MBM","MBM","322574","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem","Dias, M.C.","Dias, M.C.; et al.; et al.","1995","09","29","Brazil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,"MBM322574","MBM322574",NA,NA,"44","Southern America","Fazenda Ferraz",NA,"Árvore 10m; frutos imaturos verdes; Beira da mata",NA,NA,"1996","19992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:27:36-03","MBM","MBM","282952","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem","Smith, S.F.","Kegler, A.","1999","11","17","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM282952","MBM282952",NA,NA,"373","Southern America","Vila Cristina",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:27:36-03","MBM","MBM","156072","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1992","08","21","Brazil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"MBM156072","MBM156072",NA,NA,"57175","Southern America","Imaruí, arredores",NA,NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:27:36-03","MBM","MBM","384696","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem","Ribas, O.S.","Richetti, E.","2012","10","10","Brazil","Santa Catarina","Joaçaba","-51.5046997070312","-27.1781005859375",NA,NA,"MBM384696","MBM384696",NA,NA,"s.n.","Southern America","próximo a UNOESC",NA,NA,NA,NA,"2013","18588","auto",NA,"08","21",NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7736","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","R.D. Ribeiro","J.M. Freire; R.R. Oliveira; B.L. Rosendo","2009","09","20","Brasil","Rio de Janeiro","Camorim","-75.031917","-66.409722","-75.031917","-66.409722","FCAB007736",NA,NA,"Angiospermae","213",NA,"Maciço da Pedra Branca 3.9",NA,"Árvore com 7 m de altura, com 23 cm de CAP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2015-09-04 02:44:34-03","MNHN","RECOLNAT_MNHN_P","P02771728","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Mosén, H.","1875","6","1","Brésil","São Paulo","Campinas",NA,NA,NA,NA,"P02771728","P02771728_01",NA,NA,NA,NA,"Campinas. Prov. S. Paulo","hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771728' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3866"
"361","2015-09-04 02:44:34-03","MNHN","RECOLNAT_MNHN_P","P02771729","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Mosén, H.","1875","6","1","Brésil","São Paulo","Campinas",NA,NA,NA,NA,"P02771729","P02771729_01",NA,NA,NA,NA,"Campinas. Prov. S. Paulo","hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771729' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3866"
"362","2015-09-04 02:44:34-03","MNHN","RECOLNAT_MNHN_P","P02771730","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Chevalier, A.","1928","8","1","Brésil","São Paulo",NA,NA,NA,NA,NA,"P02771730","P02771730_01",NA,NA,NA,NA,"Campo Alto près de Araras","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771730' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-03-28 18:50:58-03","MNHN","RECOLNAT_MNHN_P","P02771731","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Chevalier, A.","1928","8","1","Brésil","São Paulo",NA,NA,NA,NA,NA,"P02771731","P02771731_01",NA,NA,NA,NA,"Campo Alto près de Araras","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771731' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-03-28 18:54:58-03","MNHN","RECOLNAT_MNHN_P","P02771732","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Burkart","Hatschbach, G.","1968","9","25","Brasil","Paraná",NA,NA,NA,NA,NA,"P02771732","P02771732_01",NA,NA,NA,NA,"Campo Novo( Mun. Laranjeiras do Sul)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771732' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19843"
"365","2015-09-04 02:44:34-03","MNHN","RECOLNAT_MNHN_P","P02771733","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Bentham","Regnell, A.F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P02771733","P02771733_01",NA,NA,NA,NA,"Prov. Minas Geraes : ad Caldas","hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771733' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 65 1/2"
"366","2015-09-04 02:38:55-03","MNHN","RECOLNAT_MNHN_P","P03108244","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Cardoso","Balansa, B.","1877","2","1","Paraguai",NA,NA,NA,NA,NA,NA,"P03108244","P03108244_01",NA,NA,NA,NA,"Forêt de yaguarones.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03108244' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1840"
"367","2015-09-04 08:08:28-03","MNHN","RECOLNAT_MNHN_P","P03568837","PreservedSpecimen",NA,"Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"[Paraguay]",NA,NA,NA,NA,NA,NA,"P03568837","P03568837_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03568837' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:36:18-03","UFMG","BHCB","48279","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-11 11:36:18-03","UFMG","BHCB","27386","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:36:18-03","UFMG","BHCB","63996","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lemos Filho, JP","2001","09","15","Brasil","São Paulo","Pirajú","-49.383333","-23.183333","-49.383333","-23.183333",NA,NA,"Dicotyledon",NA,"s.n.","Southern America","Fazenda Neblina.",NA,"Plantas do Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:36:18-03","UFMG","BHCB","76242","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Silva, JM","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,"Dicotyledon",NA,"3632","Southern America",NA,NA,NA,NA,NA,NA,"24646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:36:18-03","UFMG","BHCB","13570","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Lemos Filho, JP","1994","10","31","Brasil","São Paulo","Piraju","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"Arbóreo.",NA,NA,NA,"20806","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-11 17:19:04-03","UFPR","UPCB","2717","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Braga, R.","Braga, R.","1959","10","07","Brasil","Paraná","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:19:04-03","UFPR","UPCB","8243","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.",NA,"Krapovickas, A.","1969","09","21","Argentina","Misiones","Leandro N. Alem",NA,NA,NA,NA,NA,NA,NA,NA,"15455",NA,"Cerro Azul, L.N. Alem, Misiones",NA,"Árbol, ca. 10m, flores blancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:19:04-03","UFPR","UPCB","89772","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Braga, R.","Braga, R.","1959","10","07","Brasil","Paraná","Serra Dourada",NA,NA,NA,NA,"UPCB0029336","UPCB0029336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-11 17:19:04-03","UFPR","UPCB","8448","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Burkart, A.","Hatschbach, G.","1969","09","03","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"22125",NA,"Colônia Floresta",NA,"Árvore, 10 x 0,35m, flor alvescente. Mata pluvial, encosta de morro..","100","100","1970","30514","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:19:04-03","UFPR","UPCB","46386","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Hatschbach, G.","Silva, J.M.","2002","09","29","Brasil","São Paulo","Cajati","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,NA,NA,"3632",NA,"Conchas",NA,"Árvore 18m, odorífera, flor alvacenta. Floresta Atlântica..",NA,NA,"2002","24646","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:19:04-03","UFPR","UPCB","16381","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Hatschbach, G.","Hatschbach, G.","1984","12","12","Brasil","Paraná","Catanduvas","-53.1567001342773","-25.2031002044678",NA,NA,NA,NA,NA,NA,"48383",NA,"Ibema",NA,"Árvore, 20m, flor odorífera, cálice verde, corola e estames alvescentes, anteras creme. Mata com Arucaria e Cedrella..",NA,NA,"1984","23657","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA
"379","2021-02-11 17:19:04-03","UFPR","UPCB","20186","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Mantovani, W.","Soares e Silva, L.H.","1989","09","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"234",NA,"Parque Estadual Mata dos Godoy",NA,"Árvore, 18m, inflorescência amarelo-esverdeada, odorífera, visitadas por borboletas e abelhas..",NA,NA,"1989","63728","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"380","2021-02-11 17:19:04-03","UFPR","UPCB","7855","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Hatschbach, G.","Koczicki, C.","1969","08","12","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"226",NA,"Serra Capivari Grande",NA,"Árvore, 10m, flor alva muito perfumada. Mata do vale entre morros..","1100","1100","1969","55154","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA
"381","2021-02-11 17:19:04-03","UFPR","UPCB","84770","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem.","Hatschbach, G.","Carneiro, J.","2001","07","10","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"s/n",NA,"Serra dos Mulatos",NA,"Árvore, 5m, flor alvacenta, odorífera. Floresta degradada..",NA,NA,"2001","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-11 17:19:04-03","UFPR","UPCB","84732","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem.","Hatschbach, G.","Carneiro, J.","2001","08","10","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"s/n",NA,"Serra dos Mulatus",NA,"Árvore, 5m, flor alvacenta, odorífera. Floresta degradada..",NA,NA,"2001","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:19:04-03","UFPR","UPCB","34739","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Smith, L.B.","Hatschbach, G.","1958","11","23","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"UPCB0038502","UPCB0038502",NA,NA,"5212",NA,"Sitio do Beliziario",NA,"Árvore, 5m. Mata higrófila..","1200","1200","1959","55154","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:19:04-03","UFPR","UPCB","5594","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Hatschbach, G.","Hatschbach, G.","1956","11","25","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"15256",NA,"Sitio do Beliziario",NA,"Árvore, 10m, flor alva, planta com cheiro intenso, aromático. Mata..",NA,NA,"1996","55154","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:19:04-03","UFPR","UPCB","1774","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Smith, L.B.","Hatschbach, G.","1958","11","23","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"5212",NA,"Sitio do Beliziario",NA,"Árvore, 5m. Mata higrófila..","1200","1200","1959","55154","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:19:04-03","UFPR","UPCB","40336","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allem.","Cloclet, F.A.","Rinaldi, D.A.","1998","09","19","Brasil","Paraná","Santa Amélia","-50.4241981506348","-23.2658004760742",NA,NA,NA,NA,NA,NA,NA,NA,"Sítio São Jorge",NA,"Árvore 7-8m, flores amarelas..",NA,NA,"1999","11713","auto",NA,"01","01",NA,NA,NA,NA,NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","3208221","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J.M. Silva","2002","9","29","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 3632","South America","Conchas (Mun. Cajati).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-03-26 13:34:00-03","MO","MOBOT","3207573","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"O.C. Goes|D. Constantino","1943","6",NA,"Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"Goes 622","South America","Cascatinha.",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"389","2011-12-22 05:01:00-02","MO","MOBOT","1122538","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Teodoro Rojas","1939","10",NA,"Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,"Rojas 8649B","South America","Jardin Botánico (Asunción).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1080174","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Jardim","1993","7","15","Brazil","Bahia",NA,"-39.08333","-15.15",NA,NA,NA,NA,NA,NA,"Jardim 218","South America","Entrada no km. 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Mpio. de Una-Ba. Entrada à direita no Km 10.4 Rod. Una/Ilhéus. Restinga Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","1080170","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Jomar G. Jardim|et al.","1993","9","15","Brazil","Bahia",NA,"-39.08333","-15.15",NA,NA,NA,NA,NA,NA,"Jardim 280","South America","Mpio. de Una-Ba. Entrada à direita, no km 10.4 Rod. Una/Ihéus. Restinga Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","3208122","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Émile Hassler","1913",NA,NA,"Paraguay","Central",NA,"-57.35","-25.33",NA,NA,NA,NA,NA,NA,"Hassler 12682","South America","In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","3207196","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","LC. Stutz","Ortega","1984","2","26","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ortega 1511","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2015-03-19 09:02:00-03","MO","MOBOT","105715","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","R. Fortunato (BAB)","Blas Pérez","1991","9",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Pérez Maricerich 1218","South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5"
"395","2016-06-16 08:31:00-03","MO","MOBOT","106134","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","R. Fortunato (BAB)","Blas Pérez","1991","8",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Pérez Maricerich 971","South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4"
"396","2009-12-04 16:24:00-02","MO","MOBOT","1080108","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Gert G. Hatschbach|J.M. Silva","1992","8","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 57175","South America","Imaruí, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","1080109","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Jomar G. Jardim|et al.","1993","8","26","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardim 257","South America","Mpio. de Una-BA. Entrada à direita, no Km 10.4, Rod. Una/Ilhéus. Restinga Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2014-01-26 12:49:00-02","MO","MOBOT","1080110","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F. Allemão",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allemão e Cysneiro 28194","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2018-06-22 05:24:00-03","MO","MOBOT","1080117","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Lyman B. Smith|Pe. Raulino Reitz","1964","10","24","Brazil","Santa Catarina",NA,"-51.85","-27.45",NA,NA,NA,NA,NA,NA,"Smith 12924","South America","Mpio. Uruguai: Forest, Vila Rica, by Rio do Peixe.",NA,NA,"350.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","1080124","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Sara G. Tressens|et al.","1988","11","25","Argentina","Corrientes",NA,"-56.7","-27.48333",NA,NA,NA,NA,NA,NA,"Tressens 3443","South America","Dept. Ituzaingo. Loc. Rincón Santa Maria. Selva marginal del rio Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2011-02-28 13:43:00-03","MO","MOBOT","1080131","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Gert G. Hatschbach","1968","9","25","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19843","South America","Campo Novo, Mpio. Larangeiras do Sul, Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2016-11-15 05:15:00-02","MO","MOBOT","1080157","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Antonio C. Krapovickas","1969","9","21","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15455","South America","Cerro Azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2009-07-09 17:05:00-03","MO","MOBOT","1080160","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Gert G. Hatschbach","1986","11","6","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50687","South America","Alto Bananal (Mpio. Conceicão do Castelo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2018-06-22 05:24:00-03","MO","MOBOT","1080176","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Lyman B. Smith|Pe. Raulino Reitz","1964","10","12","Brazil","Santa Catarina",NA,"-51.41666","-27.25",NA,NA,NA,NA,NA,NA,"Smith 12417","South America","Mpio. Herval Velho: Mid slope forest above Rio Leão, southeast of Herval Velho.",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","1080178","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A.L.B. Sartori (UEC)","Pedro Jörgensen","1928","9","10","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3605","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","1429861","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","fide Killeen","Stephan G. Beck|et al.",NA,NA,NA,"Bolivia","Pando","Manuripi","-68.25","-11.6",NA,NA,NA,NA,NA,NA,"Beck 19656","South America","selva a lo largo de trocha entre Altagracia y los Gomales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2012-09-12 05:06:00-03","MO","MOBOT","1922971","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Fuentes (USZ), OCT/","Narel Paniagua Zambrana","2003","11","7","Bolivia","La Paz","Franz Tamayo","-68.68888","-14.60027",NA,NA,NA,NA,NA,NA,"Paniagua Zambrana 5818","South America","Parque Nacional Madidi, Comunidad Virgen del Rosario, a una Caminando de Pata.",NA,NA,"919.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","03-16"
