"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"326","2019-11-13 11:20:07-03","USP","SPF","230238","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Anônimo","Flores, TB","966","2010","10","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00230238",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-15 18:27:11-03","USP","SPF","147274","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Mello-Barreto, HL","Mello-Barreto, HL","2611","1935","02","23",NA,"Brasil","Minas Gerais","Belo Horizonte","Rua Pouso Alegre.","-43.937801361084","-19.9207992553711",NA,"Árvore 7 m. Flor alva. Cultivada.","SPF00147274",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-15 18:27:11-03","USP","SPF","195250","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Fiaschi, P; Santos, MF","Gaglianone, MC","MC49","2004","10","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana",NA,"-40.9613990783691","-21.3019008636475",NA,"Liana com flores amarelas","SPF00195250",NA,"48091","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA
"329","2021-03-15 18:27:11-03","USP","SPF","17710","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Pirani, JR; Cordeiro, I","Panizza, S","s.n.","1973","09","12",NA,"Brasil","São Paulo","Garça",NA,"-49.6500015258789","-22.2099990844727",NA,"Ornamental.","SPF00017710",NA,"25763","auto",NA,NA,NA,NA,"1981","07","29",NA,NA,NA,NA
"330","2021-03-15 18:27:11-03","USP","SPF","32613","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Cordeiro, I","Monteiro, R","s.n.","1979","09","04",NA,"Brasil","São Paulo","Rio Claro","Horto Florestal Edmundo Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,"Árvore até 15 m. Flores creme.","SPF00032613",NA,"21773","auto",NA,NA,NA,NA,"1984","05","25",NA,NA,NA,NA
"331","2021-03-15 18:27:11-03","USP","SPF","225240","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Anônimo","Gagliardi, K","6","2014","03","12",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Jardim do Instituto de Biociências da USP. Atrás da guarita da entrada do Jardim.","-46.6300010681152","-23.5400009155273",NA,"Árvore cultivada, ca. 15 m alt. Folhas digitadas. Glândulas conspícuas na base dos pecíolos. Frutos tricocas.","SPF00225240",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-10-07 09:31:11-03","UEFS","HUEFS","3760","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","L.P.de Queiroz","Santos, F.S.","335","1984","07","03",NA,"Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.133333","-16.383333",NA,NA,"HUEFS0003760","HUEFS0003760",NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,"Rosanae",NA,NA,NA
"333","2019-10-07 09:31:11-03","UEFS","HUEFS","114953","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","L.P.de Queiroz","Demuner, V.","2564","2006","07","12",NA,"Brasil","Espírito Santo","Colatina","Alto Moacir Prop.: Lalau","-40.552778","-19.339167",NA,NA,"HUEFS0114953","HUEFS0114953",NA,NA,"250","550","40W33'10''","19S20'21''","2018","08",NA,"Rosanae",NA,NA,NA
"334","2019-10-07 09:31:11-03","UEFS","HUEFS","185789","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Matos, E.N.de","3410","2012","04","22",NA,"Brasil","Bahia","Una","Faz. Bolandeira","-39.003333","-15.303333",NA,"Restinga, Floresta.","HUEFS0185789","HUEFS0185789",NA,NA,NA,NA,"39W0'12''","15S18'12''",NA,NA,NA,"Rosanae",NA,NA,NA
"335","2019-06-11 12:37:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"RRC ID Flag","Mello Barreto","8121","1937","9","2","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8121",NA
"336","2019-07-09 13:23:00-03","F","FMNH-SEEDPLANTS","V0193970F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0193970F","V0193970F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"337","2019-08-13 11:38:12-03","F","FMNH-SEEDPLANTS","V0212063F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"H. C. de Lima et al.","3989","1990","10","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212063F","V0212063F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"338","2020-03-15 15:18:51-03","F","FMNH-SEEDPLANTS","V0212064F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"Mello Barreto","2611","1935","2","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212064F","V0212064F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"339","2019-07-29 12:14:07-03","F","FMNH-SEEDPLANTS","V0212065F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"A. Usteri","23","1906","8","30","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212065F","V0212065F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"340","2019-07-09 13:28:57-03","F","FMNH-SEEDPLANTS","V0212069F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"E. Delgado","226","1939","3","22","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0212069F","V0212069F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"341","2019-08-13 11:35:44-03","F","FMNH-SEEDPLANTS","V0212071F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"G. Bondar","3021",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212071F","V0212071F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"342","2019-07-09 13:26:59-03","F","FMNH-SEEDPLANTS","V0212072F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,NA,"G. Bondar","3021",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0212072F","V0212072F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"343","2020-04-29 16:29:46-03","UFVJM","HDJF","2570","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Oliveira, AA","Sevegnani, L","s.n.","2009","10","01","Southern America","Brasil","Santa Catarina","Blumenau","Próximo a agência dos Correios da Itoupava Norte","-49.866667","-26.886667",NA,NA,"HDJF002570","HDJF002570_01",NA,NA,NA,NA,"-49.866667","-26.886667","2011","02","04",NA,NA,NA,NA
"344","2020-10-14 16:35:23-03","UFVJM","HDJF","7601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Paixão, FA","8P24","2018","11","13","Southern America","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.48","-19.750833",NA,NA,"HDJF007601",NA,NA,NA,"262","262","-42.48","-19.750833",NA,NA,NA,NA,NA,NA,NA
"345","2019-01-25 15:34:51-02","IAC","IAC","7693","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","F.C. Hoehne","M. Koscinski","s/nº","1936","09","15",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475",NA,"Material obtido do pelo sr. bento pickel em fevereiro de 1945",NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1936","09","15",NA,NA,NA,NA
"346","2020-01-27 18:24:45-03","IAC","IAC","5656","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","L.C. Bernacci","J. Benjamin","s/nº","1940","07","06",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","09","28",NA,NA,NA,NA
"347","2019-01-25 15:34:51-02","IAC","IAC","15385","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","B.J. Pickel","B.J. Pickel","43","1954",NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475",NA,"do serviço florestal do estado",NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1954","06","30",NA,NA,NA,NA
"348","2020-01-27 18:24:45-03","IAC","IAC","2295","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","A.P. Viégas & H.P. Krug","A.P. Viégas & H.P. Krug","s/nº","1938","10","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha Paqueta","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028","1938","10","12",NA,NA,NA,NA
"349","2019-01-25 15:34:51-02","IAC","IAC","24186","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","J.R. Mattos (1)","M. Donalisio","s/nº","1964","10","19",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA,"-47.077171","-22.870251","1965","06","19",NA,NA,NA,NA
"350","2019-01-25 15:34:51-02","IAC","IAC","25446","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","N.C.O. Nogueira","J. Maria et al.","s/nº","1983","09","22",NA,"Brasil","Paraná","Maringá",NA,"-51.9386","-23.4253",NA,NA,NA,NA,NA,NA,NA,NA,"-51.9386","-23.4253","1984","08","22",NA,NA,NA,NA
"351","2020-01-27 18:24:45-03","IAC","IAC","25544","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","Savina","Savina","304","1985","07","26",NA,"Brasil","São Paulo","Campinas","Parque Portugal, Lagoa do Taquaral","-47.0608","-22.9056",NA,"nomes populares: andá-assu, coco-de-purga",NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1985","07","26",NA,NA,NA,NA
"352","2020-01-27 18:24:45-03","IAC","IAC","46580","S","Plantae",NA,NA,"Euphorbiaceae-3.Crotonoideae","Joannesia","princeps","Joannesia princeps","Vell.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","165","2005","12","15",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"ind. fitossoc. nº 397",NA,NA,NA,NA,NA,NA,"-47.042331","-22.801017","2005","12","15",NA,NA,NA,NA
"353","2020-07-23 12:06:22-03","CEPLAC","CEPEC","1203","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"S. G. da Vinha","R. P. Belém","588","1965","03","29",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1968",NA,NA
"354","2020-07-23 12:06:23-03","CEPLAC","CEPEC","5975","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"G. L. Webster","T. S. dos Santos","950","1970","07","15",NA,"Brasil","Espírito Santo","LINHARES","Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira, Danda",NA,NA,"48094","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"355","2020-07-23 12:06:23-03","CEPLAC","CEPEC","106115","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"P. Fiaschi","W. W. Thomas","14259","2004","09","25",NA,"Brasil","Bahia","GUARATINGA","Mata ao S da Pedra do Cruzeiro do Sul, 8.7Km ao SE de São João do Sul (entra primeiro na Rod. P/ Cabeceiras do Sul depois na Rod. P/ Faz. a E da Pedra Cruzeiro do Sul).","-39.915","-16.599722",NA,NA,NA,NA,NA,NA,NA,NA,"39W54'54","16S35'59",NA,NA,NA,NA,"30/12/2005",NA,NA
"356","2020-07-23 12:06:23-03","CEPLAC","CEPEC","106956","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"Sem Informação","Amorim, A. M.","4586","2004","12","29",NA,"Brasil","Bahia",NA,"Estrada Itanhém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de Etevaldo Rezende da Silva.","-40.426111","-17.138056",NA,"N.V.:DANDÁ",NA,NA,NA,NA,NA,NA,"40W25'34","17S8'17",NA,NA,NA,NA,NA,NA,NA
"357","2020-07-23 12:06:23-03","CEPLAC","CEPEC","101494","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"M. L. Guedes","M. L. Guedes",NA,"2003","01","20",NA,"Brasil","Bahia","SALVADOR","Região Metropolitana, Camaçarí, Guarajuba.","-38.316667","-12.683333",NA,NA,NA,NA,NA,NA,NA,NA,"38W19'","12S41'",NA,NA,NA,NA,"30/03/2003",NA,NA
"358","2020-07-23 12:06:23-03","CEPLAC","CEPEC","127014","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"G. M. Carvalho","Matos, F. B.","1886","2009","10","13",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Pau Brasil. Início da estrada da preguiça. Local alterado na beira da estrada.","-39.25","-16.5",NA,NA,NA,NA,NA,NA,"90","90","39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA
"359","2020-07-23 12:06:23-03","CEPLAC","CEPEC","142340","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"Sem Informação","Oliveira, N.E.","101","2014","08","03",NA,"Brasil","Bahia","ITANHÉM","Conglomerado BA_1407-2-6-1","-39.600278","-17.099444",NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,"39W36'1","17S5'58",NA,NA,NA,NA,NA,NA,NA
"360","2020-07-23 12:06:23-03","CEPLAC","CEPEC","134314","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"R. de O. Perdiz","R. de O. Perdiz","964","2011","10","09",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Bairro de Candeias. Av. Rosa Cruz. Canteiro central em frente ao Centro de Convenções.","-40.826111","-14.855556",NA,NA,NA,NA,NA,NA,NA,NA,"40W49'34","14S51'20",NA,NA,NA,NA,"30/12/2011",NA,NA
"361","2020-07-23 12:06:23-03","CEPLAC","CEPEC","147702","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"I. Cordeiro","H. M. Dias","278","2007","09","18",NA,"Brasil","Bahia","caravelas","Extremo Sul da bahia. Na beira da estrada que liga Ponta da Areia à barra de Caravelas. Próx. ao terminal de barcaças da Aracruz Celulose S.A.","-39.183333","-17.716667",NA,NA,NA,NA,NA,NA,NA,NA,"39W11'0","17S43'0",NA,NA,NA,NA,"23/11/2015",NA,NA
"362","2020-07-23 12:06:23-03","CEPLAC","CEPEC","34589","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"T. S. dos Santos","F. S. Santos","335","1984","07","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da Est. Eco. do Pau-Brasil.","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Boleira, Ada-acu",NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,NA,NA,"26/07/1984",NA,NA
"363","2020-07-23 12:06:23-03","CEPLAC","CEPEC","6602","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"G. L. Webster","R. S. Pinheiro","1100","1971","03","11",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina/Floresta Azul.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"14289","auto",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"364","2020-07-23 12:06:23-03","CEPLAC","CEPEC","44920","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2679","1989","03","31",NA,"Brasil","Bahia","GUARATINGA","Marg. Rod. Itabela/Guaratinga BA-089, c/ 28Km de extensao, entre Kms 20-25.","-39.7827987670898","-16.5839004516602",NA,NA,NA,NA,"55290","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA
"365","2020-07-23 12:06:23-03","CEPLAC","CEPEC","1211","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"S. G. da Vinha","R. P. Belém","1767","1965","09","13",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1968",NA,NA
"366","2020-07-23 12:06:23-03","CEPLAC","CEPEC","13125","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"L. A. Mattos-Silva","J. L. Hage","185","1978","06","16",NA,"Brasil","Bahia","ILHÉUS","Quadra B do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Danda, Boleira",NA,NA,"61245","auto",NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"17/03/1982",NA,NA
"367","2020-07-23 12:06:23-03","CEPLAC","CEPEC","24973","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"G. L. Webster","J. L. Hage","1343","1981","09","16",NA,"Brasil","Bahia","ILHÉUS","Quadra G' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA
"368","2020-07-23 12:06:23-03","CEPLAC","CEPEC","44364","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"T. S. dos Santos","T. S. dos Santos","4472","2005","02","03",NA,"Brasil","Bahia","ILHÉUS","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA
"369","2020-07-23 12:06:23-03","CEPLAC","CEPEC","82897","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"A. F. da S. Nascimento","A. F. da S. Nascimento","112","1982","05","21",NA,"Brasil","Bahia","SÃO SEBASTIÃO DO PASSÉ","Litoral Norte. Ponto 2, ao lado, ao lado da Bacel. Área antropizada.","-38.4953002929688","-12.5124998092651",NA,"<ll>dwc_commonname:</ll> Andá-açu, dandá",NA,NA,"18909","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1998",NA,NA
"370","2020-07-23 12:06:23-03","CEPLAC","CEPEC","77429","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"H. C. de Lima","H. C. de Lima","3989","1990","10","25",NA,"Brasil","Rio de Janeiro","NITERÓI","Estrada para Itaipu, junto a entr. De Itacoatiara, base da encosta da Serra da Tirrica.","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"371","2020-07-23 12:06:23-03","CEPLAC","CEPEC","77428","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"H. C. de Lima","H. C. de Lima","4212","1983","10","08",NA,"Brasil","Rio de Janeiro","NITERÓI","Limite entre Niteroi e Marica, Pico Alto Moirao. Prox. ao litoral.","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"372","2020-07-23 12:06:23-03","CEPLAC","CEPEC","9010","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"S. A. Mori","R. S. Pinheiro","2015","1972","10","21",NA,"Brasil","Bahia","ITAGÍ","Ramal p/ Itagiba.","-40.0060997009277","-14.1627998352051",NA,NA,NA,NA,"19304","auto",NA,NA,"0*0'99","99*99'99",NA,NA,NA,NA,"30/12/1978",NA,NA
"373","2020-07-23 12:06:22-03","CEPLAC","CEPEC","125069","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps",NA,"G. M. Carvalho","R. C. Forzza","5106",NA,NA,NA,NA,"Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,"<ll>dwc_commonname:</ll>",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-19 14:06:09-03","Unimontes","MCMG","6279","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","19",NA,"Brasil","Minas Gerais","Caratinga","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"49886","auto",NA,NA,"W42° 31' 00.9","S19° 29' 46.8",NA,NA,NA,NA,NA,NA,NA
"375","2019-07-02 15:55:25-03","UEM","HUEM","5452","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","I. Cordeiro","K.S.M.Mourão","s.n.","1999","09","17",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Planta com cerca de 14 m. de altura; 79 cm. de DAP; folhas digitadas e flores brancas","HUEM000004194","HUEM000004194","19250","auto",NA,NA,NA,NA,"2014","12",NA,NA,NA,NA,NA
"376","2020-11-04 17:29:04-03","UEM","HUEM","66","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Nogueira, NCO","Moscheta, IS; Valdovino D. do Santos; Margarido, JM","79","1981","03","24",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Av. Dr Luiz Teixeira, Área 4, Projeto Flora Maringá - Pr","-51.9385986328125","-23.4253005981445",NA,"Árvore com tronco pouco rugoso, 0,60cm de diâmetro, altura 8 - 35 m","HUEM000004193","HUEM000004193","19250","auto",NA,NA,NA,NA,"1984","07","11",NA,NA,NA,NA
"377","2020-11-04 17:29:04-03","UEM","HUEM","10878","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Carpanezzi, AA","Carpanezzi, AA; Reis, A","141","1991","07",NA,NA,"Brasil","São Paulo","Itirapina","Instituto Florestal","-47.8199996948242","-22.25",NA,"Exótica; cultivada.","HUEM000004192","HUEM000004192","22843","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"378","2020-12-16 08:42:15-03","Fiocruz","FIOCRUZ-CBPM","910","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Sobrinho, F.A.P.","Sobrinho, F.A.P.","19","2006","07","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, entre o morro dois irmãos e a faixa azul.","-43.403611","-22.939722",NA,"Árvore, ca. 5 m, folhas verdes discolores, ocasional na mata alterada.","CBPM00000910",NA,NA,NA,NA,NA,"43º24'13''W","22º56'23''S","2006","07","20",NA,NA,NA,NA
"379","2021-02-12 15:02:04-03","UFSCar","SPSC","7645","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"J.J. Soares",NA,"2004","09","30",NA,"Brasil",NA,"São Pedro",NA,NA,NA,NA,"Flor creme;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-11-12 17:01:04-03","UEL","FUEL","3137","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Tamashiro, JY","Dias, MC; Perri, CG","144","1986","09","08",NA,"Brasil","Paraná","Londrina","Bosque I","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
"381","2020-11-12 17:01:04-03","UEL","FUEL","7364","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Tamashiro, JY","Batini, M; Yamashita, FM","1","1989","08","01",NA,"Brasil","Paraná","Londrina","Horto do Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
