"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"398","2019-07-31 14:33:11-03","CPATSA","HTSA","1923","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Melo, N.F. de","1923","2001",NA,NA,NA,"Brasil","Minas Gerais","Januária",NA,NA,NA,NA,NA,NA,"Mart.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"399","2020-09-12 05:00:02-03","US","US","3721902","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Jörgensen, P.","E. M. Zardini & L. Guerrero","48321","1998","3","12","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site) around aserradero.","210",NA,NA,NA,NA,"Mast.","-56.2114","-23.7961",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","2564757","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"G. Hatschbach, J. C. Lindeman & H. Haas","13226","1965","11","6","South America","Brazil","Parana",NA,"Ortigueira",NA,NA,NA,"Transcribed by digital volunteers","US01205424","Mast.",NA,NA,"US01205424_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"401","2020-09-02 16:35:35-03","Cenargen","CEN","30904","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","J. F. B. Pastore","Aécio Amaral-Santos","98","1998","05","06",NA,"Brasil","GO","NIQUELANDIA","Vale do Rio Maranhão - Tocantins, ao Norte da cidade de Uruaçu.",NA,NA,"Exsicatas","Liana sobre Attalea speciosa, apenas a copa desta fora d'água. Estames alvos, anteras roxas. Cálive verde-amarelado. Folhas novas vináceas. Liana trepadeira. Reservatório em formação do AHE Serra da Mesa.","CEN00030904","Mast.","-48.4597015380859","-14.4738998413086",NA,"2002","01",NA,NA,NA,"74171","auto",NA,NA,"7",NA,NA,NA
"402","2020-09-02 16:35:35-03","Cenargen","CEN","97060","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","B. R. Teixeira","Bernardo Rocha Teixeira","408","2013","01","04",NA,"Brasil","DF","BRASILIA","Fazenda Malunga.",NA,NA,"Exsicatas",NA,"CEN00097060","Mast.","47.4930555","-15.978333","CEN00097060","2013","02",NA,"47.4930555","-15.978333",NA,NA,NA,NA,"4",NA,NA,NA
"403","2020-09-02 16:35:35-03","Cenargen","CEN","105847","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. C. Cervi","Vali Joana Pott","6034","2002","11","25",NA,"Brasil","MS","CAMPO GRANDE","Local Embrapa, próximo a casa 5, cerca de 600m da guarita.","510","510","Exsicatas","Ceca em pastagem de Brachiaria, quintal abaixo do mangueiral. Estigma e estames verdes. Doação Herbário HMS nº 5379","CEN00105847","Mast.","-54.718055","-20.445277","CEN00105847","2004","02",NA,"-54.718055","-20.445277",NA,NA,NA,NA,"1",NA,NA,NA
"404","2019-10-04 13:51:44-03","UFG","HJ","2395","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Luzia Francisca de Souza","Spinola, C.","87","2008","10","23",NA,"Brasil","Goiás","Aporé","PCH Planalto.","640","640",NA,NA,"HJ00002395","Mast.","-52.374722","-18.784444",NA,"2019","09","23","52º22'29''W","18º47'4''S",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-10-04 13:51:44-03","UFG","HJ","2896","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Luzia Francisca de Souza","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","524","2007","03","06",NA,"Brasil","Goiás","Aparecida do Rio Doce","PCH Irara.","546","546",NA,NA,"HJ00002896","Mast.","-51.086944","-18.135833",NA,"2019","09","23","51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-05-07 10:21:09-03","UFG","HJ","3544","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Guilherme, F.A.G. et al.","588","2007","03","08",NA,"Brasil","Goiás","Aparecida do Rio Doce","PCH Irara.","546","546",NA,NA,"HJ00003544","Mast.","-51.086944","-18.135833",NA,NA,NA,NA,"51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-06-05 10:33:55-03","UFG","HJ","4402","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Souza, L.F.","2087","2005","03","20",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.",NA,NA,NA,NA,"HJ00004402","Mast.","-51.995278","-18.439444",NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-10-04 13:51:44-03","UFG","HJ","6163","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Luzia Francisca de Souza","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","1677","2009","04","19",NA,"Brasil","Goiás","Caçu","UHE Salto.","450","450",NA,NA,"HJ00006163","Mast.","-51.163611","-18.526111",NA,"2019","09","23","51º9'49''W","18º31'34''S",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-06-05 10:33:55-03","UFG","HJ","2789","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Diniz, J.L.M.; Santos, G.G.","69","2009","02","02",NA,"Brasil","Goiás","Jataí","Faz. Santa Gertrudes.",NA,NA,NA,NA,"HJ00002789","Mast.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"410","2020-03-05 14:13:03-03","UNEMAT","HPAN","2105","PreservedSpecimen","Plantae","Magnoliidae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Morais, FF; Monteiro, R","390","2010","11","18","América","Brasil","Mato Grosso","Cáceres","Fazenda São Domingos, BR 070, fronteira Brasil/Bolívia.",NA,NA,NA,"Projeto: Análise da composição e estrutura da comunidade arbustivo - arbórea de Savana no Sudoeste de Mato Grosso - Brasil. Exsiccata doada pelo Herbarium Rioclarense (HRCB 58178).","HPAN000002105","Mast.","-58.304944","-16.359361",NA,NA,NA,NA,"-58.304944","-16.359361",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-03-05 14:13:03-03","UNEMAT","HPAN","2056","PreservedSpecimen","Plantae","Magnoliidae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Morais, FF; Monteiro, R","231","2009","12","18","América","Brasil","Mato Grosso","Cáceres","Fazenda São Domingos, BR 070, fronteira Brasil/Bolívia.",NA,NA,NA,"Projeto: Análise da composição e estrutura da comunidade arbustivo - arbórea de Savana no Sudoeste de Mato Grosso - Brasil. Exsiccata doada pelo Herbarium Rioclarense (HRCB 54756).","HPAN000002056","Mast.","-58.291111","-16.36",NA,NA,NA,NA,"-58.291111","-16.36",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-02 09:07:35-03","UNITINS","HUTO","6777","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Texeira, B.R.","Texeira, B.R.","408","2013","01","04",NA,"Brasil","Distrito Federal","Brasília","Fazenda Malunga",NA,NA,NA,"Liana. Flor branca. Frutos imaturos verdes.; Borda de mata de galeria não inundável.","HUTO006777","Mast.","-47.493056","-15.978333",NA,"2013","02",NA,"-47.493056","-15.978333",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-10-07 09:32:32-03","UEFS","HUEFS","42123","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Klug, G.","1631","1839",NA,NA,NA,"Brasil","Ceará",NA,"Serra do Araripe. [Piaui]",NA,NA,NA,NA,"HUEFS0042123","Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Holótipo",NA
"414","2019-10-07 09:32:32-03","UEFS","HUEFS","83009","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hatschbach, G.","74898","2002","11","08",NA,"Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Ïndios, Fazenda espora de Prata",NA,NA,NA,NA,"HUEFS0083009","Mast.","-56.4818992614746","-21.1210994720459","HUEFS0083009",NA,NA,NA,NA,NA,"71352","auto","Rosanae",NA,NA,NA,NA,NA
"415","2019-10-07 09:32:32-03","UEFS","HUEFS","45543","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Klug, G.","1631","1839",NA,NA,NA,"Brasil","Ceará","Crato","Serra do Araripe.",NA,NA,NA,NA,"HUEFS0045543","Mast.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"30071","auto","Rosanae",NA,NA,NA,"Isótipo",NA
"416","2019-06-11 13:42:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","RRC ID Flag","R. B. Foster","12412","1988","11","20","South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12412",NA,NA
"417","2020-04-07 16:32:32-03","IAC","IAC","29534","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","799","1994","06","29",NA,"Brasil","São Paulo","Votuporanga","Estação Experimental do IAC",NA,NA,NA,NA,NA,"Mast.","-49.9728","-20.4228",NA,"1994","06","29","-49.9728","-20.4228",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-04-07 16:32:32-03","IAC","IAC","29576","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci; F.A. Vitta & Y.V. Bakker","L.C. Bernacci et al.","841","1994","11","30",NA,"Brasil","São Paulo","Magda",NA,NA,NA,NA,"Confirmado por M. Milward-de-Azevedo 12/2005",NA,"Mast.","-50.2261","-20.6439",NA,"1999","01","21","-50.2261","-20.6439",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-04-07 16:32:32-03","IAC","IAC","30469","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci & M.D. Soares-Scolt","L.C. Bernacci & M.D. Soares-Scolt","632","1994","11","25",NA,"Brasil","São Paulo","Jundiaí","ESTAÇÃO EXPERIMENTAL DO IAC.",NA,NA,NA,NA,NA,"Mast.","-46.8842","-23.1864",NA,"1994","11","25","-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-04-07 16:32:32-03","IAC","IAC","31083","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci & M.D. Soares-Scott","L.C. Bernacci & M.D. Soares-Scott","63","1994","11","25",NA,"Brasil","São Paulo","Jundiaí",NA,NA,NA,NA,"confirmada por M.A. Milward de Azevedo (02/2003)- (12/2005)",NA,"Mast.","-46.8842","-23.1864",NA,"1994","11","25","-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-04-07 16:32:32-03","IAC","IAC","32629","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci; F.A. Vitta & Y.V. Bakker","T. Sendulsky","865","1968","11","22",NA,"Brasil","São Paulo","Botucatu",NA,NA,NA,NA,"Material não localizado no acervo.",NA,"Mast.","-48.445","-22.8858",NA,"1999","01","21","-48.445","-22.8858",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-04-07 16:32:32-03","IAC","IAC","32630","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci; F.A. Vitta & Y.V. Bakker","O. T. Aguiar","535","1994","12","07",NA,"Brasil","São Paulo","Teodoro Sampaio",NA,NA,NA,NA,"Confirmado por M. Milward-de-Azevedo 12/2005",NA,"Mast.","-52.1675","-22.5325",NA,"1999","01","21","-52.1675","-22.5325",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-01-25 15:35:46-02","IAC","IAC","35883","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","J. Santos","271","1991","01","10",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesq. UNESP, Campus de Ilha Solteira",NA,NA,NA,"confirmada por M.A. Milward de Azevedo (02/2003)",NA,"Mast.","-51.4189","-20.3672",NA,"1991","11","10","-51.4189","-20.3672",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-04-07 16:32:32-03","IAC","IAC","35886","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","M.R. Pereira-Noronha","L.D. Caliente","1517","1994","02","10",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,NA,NA,NA,"confirmada por L.C. Bernacci (06/01/1998) e M.A. Milward de Azevedo (02/2003)- (12/2008)",NA,"Mast.","-51.6783","-20.7511",NA,"1990","08","30","-51.6783","-20.7511",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-01-25 15:35:46-02","IAC","IAC","42193","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","H. Lorenzi","H. Lorenzi","2177","2000","02","09",NA,"Brasil","Mato Grosso do Sul","Caarapó",NA,NA,NA,NA,NA,NA,"Mast.","-54.8222","-22.6342",NA,"2000","02","09","-54.8222","-22.6342",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-01-25 15:35:46-02","IAC","IAC","42194","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","H. Lorenzi","H. Lorenzi","2196","2000","02","10",NA,"Brasil","Mato Grosso do Sul","Jateí",NA,NA,NA,NA,NA,NA,"Mast.","-54.3025","-22.4819",NA,"2000","02","10","-54.3025","-22.4819",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-01-25 15:35:46-02","IAC","IAC","42760","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","L.C. Bernacci","3337","2003","01","06",NA,"Brasil","São Paulo","Campinas",NA,NA,NA,NA,"Origem Fernando",NA,"Mast.","-47.0608","-22.9056",NA,"2003","01","06","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-01-25 15:35:46-02","IAC","IAC","42820","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci & N. Junqueira","L.C. Bernacci & N. Junqueira","3376","2003","03","18",NA,"Brasil","Distrito Federal","Brasília","Planaltina. Procedente de cerrado 1100m (DF).",NA,NA,NA,NA,NA,"Mast.","-47.9297","-15.7797",NA,"2003","03","18","-47.9297","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-01-25 15:35:46-02","IAC","IAC","44104","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci et al.","L.C. Bernacci; H. Lorenzi; V.C. Souza & E.F. Souto","3675","2004","03","10",NA,"Brasil","Goiás","Alexânia",NA,NA,NA,NA,NA,NA,"Mast.","-48.5072","-16.0822",NA,"2004","03","10","-48.5072","-16.0822",NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-01-25 15:35:46-02","IAC","IAC","44153","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci & H. Lorenzi","L.C. Bernacci & H. Lorenzi","3667","2004","03","04",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum, em cultivo em Banco de Germplasma",NA,NA,NA,NA,NA,"Mast.","-47.2958","-22.7775",NA,"2004","03","04","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-04-07 16:32:32-03","IAC","IAC","46232","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci & E.F. Souto","L.C. Bernacci & E.F. Souto","3987","2005","05","19",NA,"Brasil","Minas Gerais","Uberlândia","Estrada de terra para Campo Florida, cerca de 13km da cidade",NA,NA,NA,NA,NA,"Mast.","-48.2772","-18.9186",NA,"2005","05","19","-48.2772","-18.9186",NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-04-07 16:32:32-03","IAC","IAC","46994","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci et al.","L.C. Bernacci; J.A. Lombardi & H. Lorenzi","4153","2006","03","26",NA,"Brasil","Acre","Capixaba","Assentamento São Luís do Remansso, depois da bifurcação, para colocação do estrangeiro , a partir do Km 100 da Rodovia do Pacífico.",NA,NA,NA,"67d50#?#46.2Www,10d30#?#34.2S",NA,"Mast.","-67.846167","-10.5095",NA,"2006","03","26","-67.846167","-10.509500",NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-04-07 16:32:32-03","IAC","IAC","47464","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","L.C. Bernacci","4115","2006","01","25",NA,"Brasil","São Paulo","Campinas","IAC, Avenida Barão de Itapura, estufa da Botânica, em coleção",NA,NA,NA,"parcela 24b",NA,"Mast.","-47.0608","-22.9056",NA,"2006","01","25","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-04-07 16:32:32-03","IAC","IAC","48053","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci et al.","L.C. Bernacci; J.F. Benedito; F.R.G. Amaral & W.L. Strada","4304","2006","10","18",NA,"Brasil","São Paulo","Adamantina","IAC, Estação Experimental",NA,NA,NA,NA,NA,"Mast.","-51.153","-21.663",NA,"2006","10","18","-51.153","-21.663",NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-04-07 16:32:32-03","IAC","IAC","50793","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","C.P.G.-A. Feuillet","A. Macedo & F.F. Santos","s/nº","2004","10","28",NA,"Brasil","Minas Gerais","Campina Verde","Fazenda S. José do Lajiado",NA,NA,NA,NA,NA,"Mast.","-49.4864","-19.5356",NA,"2004","10","28","-49.4864","-19.5356",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-04-07 16:32:32-03","IAC","IAC","51445","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","M.C. Rodrigues","M.C. Rodrigues; A.C. Silva (2); I.M. Silva & V. Stranghetti","11","2009","02","23",NA,"Brasil","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,NA,NA,NA,"Mast.","-49.3163889","-20.7080556",NA,"2009","03","25","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-04-07 16:32:32-03","IAC","IAC","51998","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","M.C. Rodrigues","M.C. Rodrigues & B.O. Polisello","171","2009","12","03",NA,"Brasil","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,NA,NA,NA,"Mast.","-49.3163889","-20.7080556",NA,"2009","12","15","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-04-07 16:32:32-03","IAC","IAC","52797","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","L.C. Bernacci","4679","2009","03","06",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum",NA,NA,NA,"anel nectarífero robusto, ápice ondulado; néctar abundante, muito procurado por formigas; androginóforo lilás-vináceo, filetes verde-vináceos; ovário verde, estigma verde-amarelado. Em cultivo (coleção). Parcela 1.19, procedente de Cardoso Moreira (RJ)",NA,"Mast.","-47.2958","-22.7775",NA,"2009","03","06","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-04-07 16:32:32-03","IAC","IAC","53091","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","R. Tsuji; L.C. Bernacci & E. Franco","664","2004","11","19",NA,"Brasil","Mato Grosso","Alto Araguaia",NA,NA,NA,NA,"material coletado em beira de estrada nas proximidade da cidade; (com interesse econômico florestal)",NA,"Mast.","-53.2153","-17.3147",NA,"2004","11","19","-53.2153","-17.3147",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-04-07 16:32:32-03","IAC","IAC","56139","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","W.M. Kranz","193","1988","03","16",NA,"Brasil","Paraná","Loanda",NA,NA,NA,NA,"Invasora",NA,"Mast.","-53.1372","-22.9231",NA,"1988","11","10","-53.1372","-22.9231",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-23 12:17:47-03","CEPLAC","CEPEC","95277","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","N. Deginani","G. Gardner","1631","1979","01","01",NA,"Brasil","Piauí","TERESINA","Serra do Araripe.",NA,NA,NA,NA,NA,NA,"-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,"56344","auto",NA,"30/12/1983",NA,NA,"Fototipo",NA
"442","2020-02-17 11:30:16-03","UEG","HUEG","11421","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Gomes, W.S.","Faria, J.E.Q.","2906","2012","10","07","Southern America","Brasil","Goiás","Edéia","Usina tropical. Fazenda Canadám, proximo à sede da fazenda, área da unidade tropical da usina de álcool BP.",NA,NA,NA,"Cipó volúvel com aproximadamente 3 metros de altura, flores verdes; Vereda, entre buritis","HUEG011421","Mast.","-50.082222","-17.687778",NA,"2017","06","07","-50.082222","-17.687778",NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-11-04 17:30:12-03","UEM","HUEM","16375","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","T.S.Nunes","Romagnolo, MB","2064","2009","09","12",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada da água mole.","292","292",NA,"Trepadeira, botões de coloração verde, flores de coloração branca com estames amarelados.; Floresta Estacional Semidicidual.","HUEM000009745","Mast.","-52.839722","-22.642375","HUEM000009745","2020","10",NA,"-52.839722","-22.642375",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-04 17:30:12-03","UEM","HUEM","21630","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","T.S.Nunes","Belan, HC","34","2011","10","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, estrada da Conceição","335","335",NA,"Trepadeira; flores de coloração creme; frutos imaturos de coloração creme.; Floresta Estacional Semidecidual","HUEM000009748","Mast.","-52.893333","-22.607222","HUEM000009748","2020","10",NA,"-52.893333","-22.607222",NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-11-04 17:30:12-03","UEM","HUEM","23308","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","T.S.Nunes","L.M.Garcia","511","2012","05","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada do ribeirão Diamante","277","277",NA,"Trepadeira; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009746","Mast.","-52.863056","-22.630833","HUEM000009746","2020","10",NA,"-52.863056","-22.630833",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-11-04 17:30:12-03","UEM","HUEM","25405","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","T.S.Nunes","Romagnolo, MB","3418","2012","12","11",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada de acesso a fazenda Água Mole","279","279",NA,"Trepadeira.; Floresta Estacional Semidecidual","HUEM000009744","Mast.","-52.853925","-22.632086","HUEM000009744","2020","10",NA,"-52.853925","-22.632086",NA,NA,NA,NA,NA,NA,NA,NA
"447","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000611825","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Spencer le Marchant Moore; b.1850; d.1931; S.Moore","793","1891",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/5e906c3dc1595d34d9e719b2dd80882024856f2a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Mast.","-55.929878","-13.163117",NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:4984218"
"448","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Lowie, SR","328",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Ehringhaus, C","291",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
