"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"216","2021-01-26 13:57:06-03","IMA","MAC","39860","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","A.I.L.Pinheiro; S.P.Gomes","820","2009",NA,"Brasil","Alagoas",NA,"Subarbusto ca. 70 cm de altura. Botões florais verdes. Flores rosas.; Mata Atlântica.","MAC0039860",NA,"05","22","Murici","Fazenda Tabocal.","-35.943056","-9.306944",NA,NA,NA,NA,NA,"-35.943056","-9.306944","2016","11",NA,NA,"25",NA,NA,NA,NA
"217","2021-01-26 13:57:06-03","IMA","MAC","39906","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","A.I.L.Pinheiro; E.C.O. Chagas; J.W.A.Silva; M.C.S.Mota","692","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 50 cm de altura. Flores rosas.; Mata Atlântica.","MAC0039906",NA,"05","01","Murici","Serra do Ouro.","-35.943056","-9.306944",NA,NA,NA,NA,NA,"-35.943056","-9.306944","2016","11",NA,NA,"25",NA,NA,NA,NA
"218","2021-01-26 13:57:06-03","IMA","MAC","40028","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","S.P.Gomes","s.n.","2009",NA,"Brasil","Alagoas",NA,"Erva. Botão róseo.; Mata serrana e brejo de altitude.","MAC0040028",NA,"05","20","Palmeira dos Índios","Serra das Pias.","-36.616667","-9.416944",NA,NA,NA,NA,NA,"-36.616667","-9.416944","2016","11",NA,NA,"16",NA,NA,NA,NA
"219","2021-01-26 13:57:06-03","IMA","MAC","40580","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; F.Cavalcante","12572","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 40 cm de altura. Flores lilases.; Mata Atlântica em chã de tabuleiro.","MAC0040580",NA,"08","30","Coruripe","Capiatã, Sítio Pau Brasil.","-36.175556","-10.125833",NA,NA,NA,NA,NA,"-36.175556","-10.125833","2016","11",NA,NA,"08",NA,NA,NA,NA
"220","2021-01-26 13:57:06-03","IMA","MAC","53915","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","N.C.S.Beserra; P.C.S.Beserra","13","2011",NA,"Brasil","Alagoas",NA,"Herbácea ca. 60 cm. Flor rosa pequena. Fruto verde.; Mata Atlântica.","MAC0053915",NA,"11","18","Maceió","Parque Municipal de Maceió.","-36.231389","-10.116111",NA,NA,NA,NA,NA,"-36.231389","-10.116111","2016","11",NA,NA,"08",NA,NA,NA,NA
"221","2021-01-26 13:57:06-03","IMA","MAC","63654","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; M.C.S.Esteves","14068","2016",NA,"Brasil","Alagoas",NA,"Erva ereta. Flores róseas. Frutos verdes.; Mata Atântica.","MAC0063654",NA,"08","18","Rio Largo","APA do Pratagy.","-36.416667","-9.809167",NA,NA,NA,NA,NA,"-36.416667","-9.809167","2017","07",NA,NA,"31",NA,NA,NA,NA
"222","2021-01-26 13:57:06-03","IMA","MAC","48444","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","M.N.Rodrigues; J.W.A.Silva; D.Oliveira","2757","2010",NA,"Brasil","Alagoas",NA,"Erva ca. 70 cm de altura. Flores róseas.; Mata Atlântica.","MAC0048444",NA,"06","03","Murici","APA de Murici.","-36.575833","-9.518611",NA,NA,NA,NA,NA,"-36.575833","-9.518611","2016","11",NA,NA,"16",NA,NA,NA,NA
"223","2021-01-26 13:57:06-03","IMA","MAC","47186","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","J.W.Alves-Silva; E.C.O.Chagas","725","2009",NA,"Brasil","Alagoas",NA,"Erva. Flor lilás.; Mata Atlântica.","MAC0047186",NA,"10","31","Matriz do Camaragibe","Serra D'água, Brejinho.","-35.8925","-9.254722",NA,NA,NA,NA,NA,"-35.8925","-9.254722","2016","10",NA,NA,"21",NA,NA,NA,NA
"224","2021-01-26 13:57:06-03","IMA","MAC","44874","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","Chagas-Mota; J.W.A.Silva","6378","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 15 cm de altura. Flores lilases. Frutos verdes.; Mata Atlântica.","MAC0044874",NA,"10","31","Matriz do Camaragibe","Usina Serra D'Água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10",NA,NA,"21",NA,NA,NA,NA
"225","2021-01-26 13:57:06-03","IMA","MAC","64798","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","M.Figueira; B.Schindler","578","2017",NA,"Brasil","Paraíba",NA,"Herbácea, no interior de mata, 50 cm alt., caule verde, corola rosa-arroxeada, fruto imaturo verde.; Floresta Estacional Tropical Submontana do Domínio Atlântico.","MAC0064798",NA,"04","24","Areia","PB66E, (Conglomerado do Inventário Florestal Nacional).","-35.685","-7","380","380",NA,NA,NA,"-35.685","-7","2018","10",NA,NA,"15",NA,NA,NA,NA
"226","2021-01-26 13:57:06-03","IMA","MAC","48264","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","7810","2010",NA,"Brasil","Alagoas",NA,"Erva ca. 20 cm de altura. Flores lilases. Frutos verdes.; Mata Atlântica.","MAC0048264",NA,"05","17","Maceió","Tabuleiro do Martins, Campus UFAL.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,NA,NA,NA,"2010","05","34538","auto","17",NA,NA,NA,NA
"227","2021-01-26 13:57:06-03","IMA","MAC","15418","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; L.Conserva","6765","2002",NA,"Brasil","Alagoas",NA,"Erva ereta; Mata Atlântica em tabuleiro","MAC0015418",NA,"06","16","Pilar","Fazenda Lamarão.","-35.9566993713379","-9.5972204208374",NA,NA,NA,NA,NA,NA,NA,"2019","12","24196","auto","17",NA,NA,NA,NA
"228","2021-01-26 13:57:06-03","IMA","MAC","32157","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","10962","2008",NA,"Brasil","Alagoas",NA,"Erva ereta. Flores cremes.; Mata Atlântica","MAC0032157",NA,"03","15","Rio Largo",NA,"-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,NA,NA,NA,"2016","11","13982","auto","16",NA,NA,NA,NA
"229","2021-01-26 13:57:06-03","IMA","MAC","30467","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","I.A.Bayma; A.C.Santos","855","2007",NA,"Brasil","Alagoas",NA,"Erva ca. 30cm de altura. Flores rosas. Frutos verdes.; Mata Atlântica de encosta.","MAC0030467",NA,"08","14","São Miguel dos Campos","Fazenda São Sebastião - CIMPOR; Área do Furado.","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,NA,NA,NA,"2016","11","30539","auto","08",NA,NA,NA,NA
"230","2021-01-26 13:57:06-03","IMA","MAC","14865","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos; C.daS.Santana","5886","2001",NA,"Brasil","Alagoas",NA,"Erva planta com ca. de 1m de alt., na borda. Flores liases.; Mata Atlântica em tabuleiro","MAC0014865",NA,"10","26","São Miguel dos Campos","Próximo à jazida de argila da fábrica de cimento Zebu.","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,NA,NA,NA,"2009","03","30539","auto",NA,NA,NA,NA,NA
"231","2021-01-26 13:57:06-03","IMA","MAC","32358","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","413","2008",NA,"Brasil","Alagoas",NA,"Arbusto ca. 1 m de altura. Flores róseas e frutos verdes.; Floresta Pluvial Atlântica.","MAC0032358",NA,"03","30","Viçosa","Fazenda Aniceto.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,NA,NA,NA,"2008","04","18701","auto","20",NA,NA,NA,NA
"232","2021-01-26 13:57:06-03","IMA","MAC","37356","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","2205","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 25 cm de altura. Flores róseas.; Mata Pluvial Atlântica.","MAC0037356",NA,"02","28","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,NA,NA,NA,"2010","09","18701","auto","01",NA,NA,NA,NA
"233","2021-01-26 13:57:06-03","IMA","MAC","32093","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","292","2008",NA,"Brasil","Alagoas",NA,"Erva ca. 30 cm de altura. Flores róseas.; Mata Pluvial Atlântica.","MAC0032093",NA,"02","04","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,NA,NA,NA,"2008","04","18701","auto","20",NA,NA,NA,NA
"234","2021-02-04 10:29:39-03","UFRPE","HST","13932","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","M.S.Leite","M.S.Leite; J.F.Oliveira","10","2004",NA,"Brasil","Pernambuco",NA,"Arbusto ca. 1,5 - 2 m alt.; folhas compostas, 3 folíolos, pecioladas; flores actinomorfas com cálice vináceo.","HST013932",NA,"10","08","Maraial",NA,"-35.833333","-8.8","250","250",NA,NA,NA,"35W50'","8S48'","2004","10",NA,NA,"08",NA,NA,NA,NA
"235","2021-02-04 10:29:39-03","UFRPE","HST","13166","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","M.C.Abreu","W.W.Thomas; M.R.Barbosa, R.L.Lemos, P.Fiaschi, S.Sant#?#Ana & J.L.Paixão","13159","2002",NA,"Brasil","Alagoas",NA,"Forest edege; corolla pink.","HST013166",NA,"11","02","Flexeiras","Serra das Águas Belas",NA,"-9.248611","400","400",NA,NA,NA,"35W46'89''","09S14'55''","2009","08",NA,NA,"31",NA,NA,NA,NA
"236","2021-02-04 10:29:39-03","UFRPE","HST","9882","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","M.C.Abreu","A.M.Miranda; D.Lima","3392","1999",NA,"Brasil","Ceará",NA,"Subarbusto; caule verde-arroxeado; flores róseas. Na margem da rodovia.","HST009882",NA,"05","23","Crato","Floresta Nacional do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,NA,"2006","04","30071","auto","06",NA,NA,NA,NA
"237","2021-02-09 10:13:43-03","UENF","HUENF","5305","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.",NA,"Mauad, L.P.; Souza, T.P. , Areias, I.O.R.","23","2009",NA,"Brasil","Rio de Janeiro",NA,"Liana, 10 cm de altura, flores cor de rosa com amarelo e branco, coletada em trilha com muitas gramíneas, dossel aberto e evidência de passagem de gado","HUENF00005308",NA,"10","13","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222","201","201",NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-09 10:13:43-03","UENF","HUENF","8343","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","D.R. Couto","Aleixo, S.; Delaqua, G.C.G.","4","2011",NA,"Brasil","Rio de Janeiro",NA,"P 20-1; Fragmento 1","HUENF00008347",NA,"05","12","São José de Ubá","Sítio Cambiocó","-41.925","-21.391944","357","357",NA,NA,NA,"41º55'30''W","21º23'31''S","2020","08",NA,NA,"10",NA,NA,NA,NA
"239","2021-03-01 11:50:17-03","UFPE","UFP","52320","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Oliveira, M","Oliveira, M","3247","2008",NA,"Brasil","Bahia",NA,"Arbusto de 3,0m altura; flores amarelas. Frequente.; Complexo Vegetacional (Cerrado, Caatinga e Mata). Vegetação arbóreo-arbustivo espaçadp. Solo arenoso de coloração esbranquiçada, com pouca serrapilheira.","UFP052320",NA,"03","07","São Desidério",NA,"-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,NA,NA,NA,"2008","08","175149","auto",NA,NA,NA,NA,NA
"240","2021-03-01 11:50:17-03","UFPE","UFP","52654","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Oliveira, M","Oliveira, M","3279","2008",NA,"Brasil","Bahia",NA,"Erva; flores amarelas; frutos esverdeados. Ocasional.; Complexo Vegetacional (Cerrado, Caatinga e Mata). Vegetação arbóreo-arbustivo espaçadp. Solo arenoso de coloração esbranquiçada, com pouca serrapilheira.","UFP052654",NA,"03","08","São Desidério",NA,"-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,NA,NA,NA,"2008","08","175149","auto",NA,NA,NA,NA,NA
"241","2021-03-01 11:50:17-03","UFPE","UFP","1799","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Tadeu, J","s.n.","1966",NA,"Brasil","Pernambuco",NA,"Erva baixa.","UFP001799",NA,"07","23","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"242","2021-03-01 11:50:17-03","UFPE","UFP","8942","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Freitas, N","534","1991",NA,"Brasil","Pernambuco",NA,"Flores róseas.","UFP008942",NA,"12","14","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"243","2021-03-01 11:50:17-03","UFPE","UFP","4305","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Silva, SI","s.n.","1985",NA,"Brasil","Pernambuco",NA,NA,"UFP004305",NA,"03","19","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"244","2021-03-01 11:50:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Santana, M","220","1984",NA,"Brasil","Sergipe",NA,"Erva com cerca de 40cm.Flores róseas.",NA,NA,"06","22","Salgado",NA,"-37.4749984741211","-11.0319004058838",NA,NA,NA,NA,NA,NA,NA,"2013","03","16739","auto","14",NA,NA,NA,NA
"245","2021-03-01 11:50:17-03","UFPE","UFP","55152","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Gomes, P","Gomes, P; Sobral-Leite, M; Mendes, K; Pinheiro, K; Amorim, BS; Maciel, JR;","320","2007",NA,"Brasil","Pernambuco",NA,"Sub-arbusto, corola rósea. Vegetação Efêmera.","UFP055152",NA,"05","12","Caruaru",NA,"-35.843944","-8.381944","685","685",NA,NA,NA,"-35.843944","-8.381944","2008","04",NA,NA,"02",NA,NA,NA,NA
"246","2021-03-01 11:50:17-03","UFPE","UFP","32172","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Albuquerque, RG","3","2011",NA,"Brasil","Pernambuco",NA,"Substrato arenoso.; Ervas perenes, com 20-30 cm com caule simples, cilíndrico, fibroso nas partes mais velhas da plantas. Folhas alternas, 5-6 cm de comprimento e 3-4 cm de largura, trifolioladas, com folíolos membranáceos, verde-escur","UFP032172",NA,"10","28","Recife",NA,"-34.881111","-8.053889","4","4",NA,NA,NA,"-34.881111","-8.053889","2006","06",NA,NA,"22",NA,NA,NA,NA
"247","2021-03-01 11:50:17-03","UFPE","UFP","77895","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima","Costa-Lima, JL; Alves, M; Thomas, WW; Chagas, M; Louzada, RB; Brandão, G","1023","2013",NA,"Brasil","Sergipe",NA,"Herbaceo ereto, em áreasombreada. Foliolos verde-escuro a vináceos. Flores rosadas com fauce amarelada.","UFP077895",NA,"09","17","Capela",NA,"-37.521944","-10.536667","118","118",NA,NA,NA,"-37.521944","-10.536667","2013","09",NA,NA,NA,NA,NA,NA,NA
"248","2020-09-25 10:38:49-03","UFPE","UFP","3860","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Mariz, M","775","1973",NA,"Brasil","Sairé",NA,"Flor, pétalas roxas.","UFP003860",NA,"05","08","Capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","06",NA,NA,"22",NA,NA,NA,NA
"249","2021-03-01 11:50:17-03","UFPE","UFP","55239","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Gomes, P; Sobral-Leite, M; Maciel, B","406","2007",NA,"Brasil","Pernambuco",NA,"Subarbusto na borda da rocha, flores róseo-amarelas, face abaxial das folhas vinácea.","UFP055239",NA,"07","15",NA,NA,"-35.843944","-8.381944","685","685",NA,NA,NA,"-35.843944","-8.381944","2012","07",NA,NA,"27",NA,NA,NA,NA
"250","2021-03-01 11:50:17-03","UFPE","UFP","78856","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Costa-Lima, JL; Pessoa, E","894","2013",NA,"Brasil","Paraíba",NA,"Herbáceo ereto.Folíos membranáceos,vináceos.Flores com corola rosada,fauce amarelada.","UFP078856",NA,"03","11","Areia",NA,"-35.714167","-6.966944","520","520",NA,NA,NA,"-35.714167","-6.966944","2013","03",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 11:50:17-03","UFPE","UFP","03791","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Oliveira, SL","s.n.","1972",NA,"Brasil","Pernambuco",NA,"Tereno baldio.","UFP003791",NA,"11","13","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"252","2021-03-01 11:50:17-03","UFPE","UFP","17615","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Pedrosa, A","03","1996",NA,"Brasil","Pernambuco",NA,"Erva de ocorrência espontânea, flor lilás.","UFP017615",NA,"11","14","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"253","2021-03-01 11:50:17-03","UFPE","UFP","3170","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Leão, IC","79","1970",NA,"Brasil","Pernambuco",NA,"Erva minúscula, flores róseas arroxeadas. Inflorescência tipo cacho, folhas simples.","UFP003170",NA,"10",NA,"Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"254","2021-03-01 11:50:17-03","UFPE","UFP","33161","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Lins, MC","s.n.","2002",NA,"Brasil","Pernambuco",NA,"Florida.","UFP033161",NA,"03","19","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"255","2021-03-01 11:50:17-03","UFPE","UFP","7367","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Barbosa, M","10","1987",NA,"Brasil","Pernambuco",NA,"Folhas compostas, trifoliadas, alternas, flores diolamídeas, cíclicas, 10 estames, ovário súpero.","UFP007367",NA,"10","02","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2006","06","18865","auto","22",NA,NA,NA,NA
"256","2021-03-01 11:50:17-03","UFPE","UFP","60463","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Souza, D","Nádia, TL","207","2010",NA,"Brasil","Pernambuco",NA,"Herbácea, flores amarelas.","UFP060463",NA,"01","27","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"2010","03","21764","auto","10",NA,NA,NA,NA
"257","2021-03-01 11:50:17-03","UFPE","UFP","60462","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Nádia, TL","208","2010",NA,"Brasil","Pernambuco",NA,"Herbácea, flores brancas.","UFP060462",NA,"01","27","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"2012","07","21764","auto","27",NA,NA,NA,NA
"258","2021-03-01 11:50:17-03","UFPE","UFP","60461","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Souza, D","Nádia, TL","209","2010",NA,"Brasil","Pernambuco",NA,"Herbácea, flor lilás.","UFP060461",NA,"01","27","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"2010","03","21764","auto","10",NA,NA,NA,NA
"259","2021-03-01 11:50:17-03","UFPE","UFP","39218","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Maciel, J; Silva, MB; Costa","Sobrinho, MS","497","2004",NA,"Brasil","Pernambuco",NA,"Subarbustro, flor rósea-clara.","UFP039218",NA,"02","10","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"2004",NA,"21764","auto",NA,NA,NA,NA,NA
"260","2021-03-01 11:50:17-03","UFPE","UFP","42898","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Abreu, MC","Oliveira, M; Galileu, A","2197","2006",NA,"Brasil","Piauí",NA,"UTM: 754.064 e 9.418.554.; Subarbusto de flores róseas. Ocasional.; Vegetação arbóreo-arbustiva densa. Solo argiloso.","UFP042898",NA,"02","17","Teresina",NA,"-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,"2006","06","56344","auto","22",NA,NA,NA,NA
"261","2021-03-01 11:50:17-03","UFPE","UFP","44153","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Alves-Araújo, A; Oliveira, M","157","2006",NA,"Brasil","Piauí",NA,"Erva abundante, flores róseas.","UFP044153",NA,"04","30","Teresina",NA,"-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,"2012","07","56344","auto","27",NA,NA,NA,NA
"262","2021-03-01 11:50:17-03","UFPE","UFP","78829","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","Costa-Lima, JL","Santana, M","220","1984",NA,"Brasil","Sergipe",NA,"Erva com cerca de 40cm.Flores róseas.","UFP078829",NA,"06","22","Salgado",NA,"-37.4749984741211","-11.0319004058838",NA,NA,NA,NA,NA,NA,NA,"2013","03","16739","auto","14",NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","2055267","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"E. Hassler","7365",NA,"South America","Paraguay",NA,NA,NA,"US03295292","US03295292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","3024883","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário, R. P. Lima & J. C. Santos","6173","1982","South America - Neotropics","Brazil","Pará",NA,NA,"US01853598","US01853598_01 US01853598_02","6","14",NA,"Riverbanks of Rio Itacaiunas, 2km downriver from ferry crossing to AMZA camp 3-alfa","-50.5","-5.88","150",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","2195960","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"A. Macedo","616","1944","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01853599","US01853599_01 US01853599_02","12","7","Ituiutaba","S. Terezinha","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"50022","auto",NA,NA,"1",NA,NA
