"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"747","2019-09-04 18:14:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides",NA,NA,"R. Spruce","1088","1850","9",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"748","2019-09-04 18:33:30-03","F","FMNH-SEEDPLANTS","V0058738F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides",NA,NA,"R. Spruce","1088","1850","9",NA,"South America","Brazil",NA,NA,NA,"V0058738F","V0058738F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"749","2019-01-25 15:40:03-02","IAC","IAC","29500","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.C. Bernacci et al.","L.C. Bernacci; A. Belinelo; P.R.P. Andrade & O. Camargo","765","1994","11","29",NA,"Brasil","Vizinho da Estação Experimental do IAC",NA,NA,NA,NA,"São Paulo","-50.07418","-20.46994",NA,NA,"Votuporanga",NA,NA,NA,"-50.07418","-20.46994","1994","11","29",NA,NA,NA,NA,NA
"750","2019-01-25 15:40:03-02","IAC","IAC","30903","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","A.K. Pastorek","L.C. Bernacci; J.L.A. Moreira; E.M. Paulo; J. Bongarten; P.R.P. Andrade; O. Camargo; R. Belinelo & Caetano","2014","1995","09","05",NA,"Brasil","Fazenda Oroitê (Suiços)",NA,NA,NA,NA,"São Paulo","-50.9667","-21.75",NA,NA,"Inúbia Paulista",NA,NA,NA,"-50.9667","-21.7500","2005","11","05",NA,NA,NA,NA,NA
"751","2019-01-25 15:34:53-02","IAC","IAC","41284","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","R.C. Barneby & J.W. Grimes","P. Battistella","s/nº",NA,NA,NA,NA,"Brasil","Loreto",NA,"exsicata do comp. paulista de estrada de ferro, 190",NA,NA,"São Paulo","-47.3842","-22.3569",NA,NA,"Araras",NA,NA,NA,"-47.3842","-22.3569","1990","06","30",NA,NA,NA,NA,NA
"752","2019-01-25 15:40:03-02","IAC","IAC","47825","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","440","2001","07","18",NA,"Brasil","Próximo ribeirão da Onça",NA,"UTM W0192242 - S7639028 zona 23",NA,NA,"São Paulo","-47.966592","-21.32433",NA,NA,"Ribeirão Preto",NA,NA,NA,"-47.966592","-21.324330","2001","07","18",NA,NA,NA,NA,NA
"753","2020-07-23 12:14:05-03","CEPLAC","CEPEC","49389","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Albizia","niopoides",NA,"Albizia niopoides",NA,"R. C. Barneby","G. Hatschbach","52401","1988","10","19",NA,"Brasil","BR-163-M.T. do Sul.",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"IRAQUIRAI",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"754","2020-07-23 12:14:05-03","CEPLAC","CEPEC","70126","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Albizia","niopoides",NA,"Albizia niopoides",NA,"R. C. Barneby","G. Hatschbach","63422","1995","10","16",NA,"Brasil","Estr. Ecologica, Serra de Maracaju.",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"755","2020-07-23 12:14:05-03","CEPLAC","CEPEC","51020","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Albizia","niopoides",NA,"Albizia niopoides",NA,"R. C. Barneby","G. Hatschbach","40546","1977","12","09",NA,"Brasil","Porto Verde.",NA,NA,NA,NA,"Paraná","-54.3328018188477","-24.8603000640869",NA,NA,"SANTA HELENA","23937","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"756","2020-07-23 12:14:05-03","CEPLAC","CEPEC","77780","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"L. P. de Queiroz","L. P. de Queiroz","4732","2007","04","04",NA,"Brasil","Campus da USP, Instituto de Biociencias, entr. do predio doLaboratorio de Sistematica.",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SÃO PAULO","53584","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"757","2019-11-12 17:14:53-03","URICER","HPBR","6203","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","MILESI, T. R.","PEIXOTO, C. D. et. al.",NA,NA,NA,NA,NA,"Brasil","ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ",NA,NA,"HPBR006203",NA,"RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"758","2019-04-02 09:32:03-03","URICER","HPBR","8437","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(spruce ex Benth)",NA,"PALHANO,A.",NA,"2002","12","15",NA,"Brasil","CAIABRB",NA,NA,"HPBR008437",NA,"RS",NA,NA,NA,NA,"Paulo Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"759","2019-11-12 17:14:53-03","URICER","HPBR","6665","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.)",NA,"GUGEL, J. L.",NA,"2000","10","01",NA,"Brasil","PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,"HPBR006665",NA,"RS","-52.2738990783691","-27.6341991424561",NA,NA,"Erechim","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"760","2019-11-12 17:14:53-03","URICER","HPBR","11648","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","SLAVIEIRO, L. B.","SLAVIEIRO, L. B.",NA,"2012","02","21",NA,"Brasil","Parque Natural Municipal de Sertão",NA,NA,"HPBR011648",NA,"RS","-52.2597007751465","-27.979700088501",NA,NA,"Sertão","30142","auto",NA,NA,NA,"2012","02","23",NA,NA,NA,NA,NA
"761","2020-11-19 14:06:10-03","Unimontes","MCMG","4120","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,NA,NA,NA,NA,NA,NA,"Brasil","Montes Clros",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-11-19 14:06:10-03","Unimontes","MCMG","337","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","151","2008","07","30",NA,"Brasil","APA do Rio PandeirosAGROPOP",NA,"Abóreo",NA,NA,"Minas Gerais","-44.3616981506348","-15.4881000518799",NA,NA,"Janúaria","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-11-19 14:06:10-03","Unimontes","MCMG","220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Santos R.M.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","172","2008","05","11",NA,"Brasil","APA do Rio PandeirosLarga",NA,"Regeneração natural",NA,NA,"Minas Gerais","-44.3616981506348","-15.4881000518799",NA,NA,"Janúaria","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-11-19 14:06:10-03","Unimontes","MCMG","822","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Neto, Santos D'Angelo.","Weber, L | Susana, G",NA,"2002","11","06",NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais","-43.8616981506348","-16.7350006103516",NA,NA,"Montes Claros","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2020-11-19 14:06:10-03","Unimontes","MCMG","5588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Pricila | Mata Seca",NA,NA,NA,NA,NA,"Brasil","38479",NA,NA,NA,NA,"Minas Gerais","-43.8616981506348","-16.7350006103516",NA,NA,"Montes Claros","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2020-09-22 13:48:48-03","USP","SPFW","5641","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides","SpruceexBenth.",NA,"Vasquez, E.","100","1965","10","07",NA,"Perú","Sub Estacion Tulumayo",NA,"Tree Tm-87",NA,NA,"Huanuco",NA,NA,NA,NA,"Crespo Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-09-22 13:48:48-03","USP","SPFW","5637","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides","SpruceexBenth.",NA,"Jenssen, E.","47",NA,NA,NA,NA,"Perú",NA,NA,"Tree P-10: 10/09/1965 (Flowers), 08/15/1961 (Fruits)",NA,NA,"Huanuco",NA,NA,NA,NA,"Pachitea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-03-01 12:13:46-03","UEM","HUEM","36671","S","Plantae",NA,NA,"Leguminosae-Mimosoideae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Ma.C.Souza","Hevertton Rosa","s.n.","2002","12","05",NA,"Brasil","Ilha Mutum",NA,"Arbórea. Flores coloração creme e levemente perfumadas.","HUEM000029838",NA,"Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,NA,"Batayporã","52218","auto",NA,NA,NA,"2008","05",NA,NA,NA,NA,NA,NA
"769","2021-03-01 12:13:46-03","UEM","HUEM","36641","S","Plantae",NA,NA,"Leguminosae-Mimosoideae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Ma.C.Souza","Ma.C.Souza; P.C.Mencacci","27","1992","12","13",NA,"Brasil","Rio Baía, Mata da Fazenda Unida, solo seco.",NA,"Arbórea. Flores coloração creme e perfumadas. Frequente.","HUEM000029834",NA,"Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,NA,"Batayporã","52218","auto",NA,NA,NA,"1993","02",NA,NA,NA,NA,NA,NA
"770","2021-03-01 12:13:46-03","UEM","HUEM","36648","S","Plantae",NA,NA,"Leguminosae-Mimosoideae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Ma.C.Souza","s.n.","1993","04","16",NA,"Brasil","canal do Baía",NA,"Porte arbóreo. Flor coloração creme.","HUEM000029821",NA,"Mato Grosso do Sul","-53.3513984680176","-22.4878005981445",NA,NA,"Taquarussu","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-11-04 17:29:20-03","UEM","HUEM","21502","S","Plantae",NA,NA,"Leguminosae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Ma.C.Souza; G.P.Faneco; A.C. Fontana; Pagotto, MA; Rodrigues, S","2524","2004","08","15",NA,"Brasil","córrego Caracu, margem direita, rio Paraná",NA,"Arbórea, cerca de 16m de altura; caule claro.","HUEM000026566",NA,"Paraná","-53.2668991088867","-22.7721996307373",NA,NA,"Porto Rico","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-11-04 17:29:20-03","UEM","HUEM","16415","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M. Garcia","Pascotto, CR","40","2009","12","04",NA,"Brasil","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.",NA,"Arbórea, flores de coloração creme, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.","HUEM000005924","HUEM000005924","Paraná","-52.883333","-22.583333",NA,NA,"Diamante do Norte",NA,NA,NA,"-52.883333","-22.583333","2016","07",NA,NA,NA,NA,NA,NA
"773","2020-12-18 15:44:23-03","UEM","HUEM","21431","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M. Garcia","Beneli, TM","12","2011","09","19",NA,"Brasil","Estação Ecológica do Caiuá, Trapiche, margem do rio",NA,"Frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000005932","HUEM000005932","Paraná","-52.900333","-22.607389","352","352","Diamante do Norte",NA,NA,NA,"-52.900333","-22.607389","2020","12",NA,NA,NA,NA,NA,NA
"774","2019-07-02 15:55:35-03","UEM","HUEM","23117","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia","408","2010","11","07",NA,"Brasil","fazenda do CESUMAR, cabeceira da mata",NA,"arbórea, ca. 20 m alt.; botões florais de coloração verde; flores de coloração bege.; Floresta Estacional Semidecidual.","HUEM000005923","HUEM000005923","Paraná","-51.866019","-23.339967","517","517","Maringá",NA,NA,NA,"-51.866019","-23.339967","2012","07",NA,NA,NA,NA,NA,NA
"775","2020-11-04 17:29:20-03","UEM","HUEM","2347","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","Ma.C.Souza","483","1992","09","21",NA,"Brasil","rio Paraná, Mata do Araldo",NA,"Arborea; legume de coloração marrom; área seca.","HUEM000005882","HUEM000005882","Paraná","-53.266597","-22.771342",NA,NA,"Porto Rico",NA,NA,NA,"-53.266597","-22.771342","2020","01",NA,NA,NA,NA,NA,NA
"776","2021-03-01 12:13:46-03","UEM","HUEM","31080","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","884","2016","11","12",NA,"Brasil","Porto de areia Cristo Rei., Margem esquerda do rio Paraná.",NA,"Arbórea, cerca de 10,0m de altura; botões florais de coloração verde.","HUEM000029829",NA,"Paraná","-53.175167","-22.715306",NA,NA,"São Pedro do Paraná",NA,NA,NA,"-53.175167","-22.715306","2018","01","23",NA,NA,NA,NA,NA
"777","2021-03-01 12:13:46-03","UEM","HUEM","31087","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","891","2016","11","12",NA,"Brasil","Porto de Areia Cristo Rei, Área de reflorestamento.",NA,"Arbórea, cerca de 20,0m de altura; botões florais de coloração verde.","HUEM000029828",NA,"Paraná","-53.17225","-22.725083",NA,NA,"São Pedro do Paraná",NA,NA,NA,"-53.17225","-22.725083","2017","03",NA,NA,NA,NA,NA,NA
"778","2021-03-01 12:13:46-03","UEM","HUEM","31101","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","905","2016","11","13",NA,"Brasil","Base de Pesquisa do Núpelia, Margem direita do Córrego Caracú.",NA,"Arbórea, cerca de 15,0m de altura; botões florais de coloração verde; tronco de coloração avermelhada.","HUEM000029827",NA,"Paraná","-53.261972","-22.768667",NA,NA,"Porto Rico",NA,NA,NA,"-53.261972","-22.768667","2017","03",NA,NA,NA,NA,NA,NA
"779","2021-03-01 12:13:46-03","UEM","HUEM","31106","S","Plantae",NA,NA,"Leguminosae-Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","910","2016","11","13",NA,"Brasil","Póximo a Balsa Batayporã/MS a Porto São José/PR, Margem direita do rio Paraná.",NA,"Arbórea, cerca de 5,0m de altura; Btões florais de coloração verde.","HUEM000029826",NA,"Mato Grosso do Sul","-53.188583","-22.719222",NA,NA,"Batayporã",NA,NA,NA,"-53.188583","-22.719222","2017","02",NA,NA,NA,NA,NA,NA
"780","2021-03-01 12:13:46-03","UEM","HUEM","31269","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","992","2017","04","21",NA,"Brasil","Condomínio Bela Vista, Margem esquerda do rio Paraná, proximo ao Distrito de Porto São José.",NA,"Arbórea, cerca de 8,0m de altura; frutos imaturos de coloração verde; solo seco.","HUEM000029576",NA,"Paraná","-53.19","-22.728083",NA,NA,"São Pedro do Paraná",NA,NA,NA,"-53.19","-22.728083","2020","02",NA,NA,NA,NA,NA,NA
"781","2021-03-01 12:13:46-03","UEM","HUEM","31280","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","1003","2017","04","22",NA,"Brasil","Próximo a Chácara Bel Car, Margem esquerda do rio Paraná.",NA,"Arbórea, cerca de 10,0m de altura; frutos imaturos de coloração verde; solo seco.","HUEM000029574",NA,"Paraná","-53.293361","-22.781222",NA,NA,"Porto Rico",NA,NA,NA,"-53.293361","-22.781222","2020","02",NA,NA,NA,NA,NA,NA
"782","2021-03-01 12:13:46-03","UEM","HUEM","31290","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","1013","2017","04","24",NA,"Brasil","Margem direita do rio Paraná",NA,"Arbórea, cerca de 10,0m de altura; flores de coloração bege; solo seco.","HUEM000029575",NA,"Mato Grosso do Sul","-53.274861","-22.750806",NA,NA,"Batayporã",NA,NA,NA,"-53.274861","-22.750806","2020","02",NA,NA,NA,NA,NA,NA
"783","2021-03-01 12:13:46-03","UEM","HUEM","31294","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","1017","2017","04","24",NA,"Brasil","Margem direita do rio Paraná.",NA,"Arbórea, cerca de 5,0m de altura; frutos imaturos de coloração verde.","HUEM000029584",NA,"Mato Grosso do Sul","-53.212806","-22.731083",NA,NA,"Batayporã",NA,NA,NA,"-53.212806","-22.731083","2020","02",NA,NA,NA,NA,NA,NA
"784","2020-11-04 17:29:20-03","UEM","HUEM","34745","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","Nascimento, JEM","153","2018","11","07",NA,"Brasil","Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.",NA,"Árvore. Flores de coloração branca e bege com odor. Visitada por abelhas sem ferrão (ASF) e abelhas do gênero Apis.","HUEM000020426",NA,"Paraná","-51.95","-23.416667","550","550","Maringá",NA,NA,NA,"-51.95","-23.416667","2019","03","27",NA,NA,NA,NA,NA
"785","2020-11-04 17:29:20-03","UEM","HUEM","34892","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","1711","2019","02","18",NA,"Brasil","Campus Sede UEM., Próximo à rotatória do campo de futebol.",NA,"Árvore.","HUEM000020458",NA,"Paraná","-51.944111","-23.402667",NA,NA,"Maringá",NA,NA,NA,"-51.944111","-23.402667","2019","02",NA,NA,NA,NA,NA,NA
"786","2020-11-04 17:29:20-03","UEM","HUEM","3557","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","M.B. Romagnolo","114","1996","05","30",NA,"Brasil","Rio Paraná, Margem direita (área 2).",NA,"Material vegetativo; arbórea.","HUEM000026476",NA,"Mato Grosso do Sul","-53.387908","-22.810169",NA,NA,"Taquarussu",NA,NA,NA,"-53.387908","-22.810169","2019","10",NA,NA,NA,NA,NA,NA
"787","2021-03-01 12:13:46-03","UEM","HUEM","36612","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; R.M.B.Garcia","1042","2017","07","28",NA,"Brasil","Canal do rio Baía, Praça da República, canal do rio Baía.",NA,"Arbórea, cerca de 10,0m de altura; frutos imaturos de coloração verde, solo seco.","HUEM000036612",NA,"Mato Grosso do Sul","-53.353333","-22.759722",NA,NA,"Taquarussu",NA,NA,NA,"-53.353333","-22.759722","2020","02",NA,NA,NA,NA,NA,NA
"788","2021-03-26 13:27:28-03","UEM","HUEM","36707","S","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","M.Curti","19","1988","11","23",NA,"Brasil","rio Paraná, base do Nupélia",NA,NA,"HUEM000029860",NA,"Paraná","-53.257275","-22.765319",NA,NA,"Porto Rico",NA,NA,NA,"-53.257275","-22.765319","2019","07","31",NA,NA,NA,NA,NA
"789","2020-11-04 17:29:20-03","UEM","HUEM","3734","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M. Garcia","Ma.C.Souza","3161","1992","12","12",NA,"Brasil","rio Paraná",NA,NA,"HUEM000026475",NA,"Paraná","-53.266597","-22.771342",NA,NA,"Porto Rico",NA,NA,NA,"-53.266597","-22.771342","2019","11",NA,NA,NA,NA,NA,NA
"790","2021-03-01 12:13:37-03","UEM","HUEM","36657","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","P.G.P.Candeira","01","2005","06","03",NA,"Brasil","Rio Baía, Borda da mata da Fazenda Unida.",NA,"Arbórea aproximadamente 18,0m de altura. Frutos imaturos coloração verde.","HUEM000029848",NA,"Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,NA,"Batayporã","52218","auto",NA,NA,NA,"2019","12",NA,NA,NA,NA,NA,NA
"791","2020-11-04 17:29:20-03","UEM","HUEM","839","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","G.Hatschbach","25304","1970","10","29",NA,"Brasil","Porto Alvorada, Mata pluvial",NA,"Árvore belo porte, alta; casca lisa cinza amarelado; flor creme","HUEM000006289","HUEM000006289","Paraná","-51.2310981750488","-22.7803001403809",NA,NA,"Alvorada do Sul","20708","auto",NA,NA,NA,"2020","03",NA,NA,NA,NA,NA,NA
"792","2019-07-02 15:55:35-03","UEM","HUEM","20666","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","G.F.Pereira","G.F.Pereira","s.n.","2009","09","24",NA,"Brasil","Estação Ecológica do Caiuá., Ribeirão Scherer.",NA,NA,"HUEM000016305","HUEM000016305","Paraná","-52.8596992492676","-22.656400680542",NA,NA,"Diamante do Norte","16110","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"793","2020-12-18 15:44:23-03","UEM","HUEM","8222","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M. Garcia","Sakuragui, CM; et al.","1329","2001","04",NA,NA,"Brasil","córrego Nazareth",NA,"Árvore com até 12m de altura; frutos verdes; cobrindo quase toda a volta do córrego","HUEM000006459","HUEM000006459","Paraná","-51.9385986328125","-23.4253005981445",NA,NA,"Maringá","19250","auto",NA,NA,NA,"2020","12",NA,NA,NA,NA,NA,NA
"794","2021-03-01 12:13:46-03","UEM","HUEM","31287","S","Plantae",NA,NA,"Leguminosae- Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","L.M.Garcia; D.A.Franco","1010","2017","04","23",NA,"Brasil","Base do Núpelia, Margem direita do Córrego Caracú.",NA,"Arbórea, cerca de 8,0m de altura; botões florais de coloração verde e flores de coloração bege; solo seco.","HUEM000029573",NA,"Paraná","-53.2668991088867","-22.7721996307373",NA,NA,"Porto Rico","18063","auto",NA,NA,NA,"2020","02",NA,NA,NA,NA,NA,NA
"795","2021-03-01 12:13:46-03","UEM","HUEM","36640","S","Plantae",NA,NA,"Leguminosae-Mimosoideae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","M.Curti","s.n.","1994","04","17",NA,"Brasil","rio Paraná, Ilha Japonesa, margem direita. Solo seco sujeito a alagamento.",NA,"Arbórea. Fruto imaturo de coloração verde.","HUEM000029833",NA,"Paraná","-53.2668991088867","-22.7721996307373",NA,NA,"Porto Rico","18063","auto",NA,NA,NA,"2019","10","29",NA,NA,NA,NA,NA
"796","2021-03-01 12:13:37-03","UEM","HUEM","36659","S","Plantae",NA,NA,"Leguminosae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L.M.Garcia","Ma.C.Souza","610","1993","02","04",NA,"Brasil","rio Paraná, Ilha Japonesa. Solo alagado.",NA,"Arbórea, caída na água. Flores coloração verde. Fruto tipo legume. Frequente.","HUEM000029847",NA,"Paraná","-53.2668991088867","-22.7721996307373",NA,NA,"Porto Rico","18063","auto",NA,NA,NA,"2019","10","29",NA,NA,NA,NA,NA
