"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","year","month","identifiedBy","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus"
"340","2020-09-12 05:00:02-03","US","US","3197702","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","W. J. Hahn","South America","Paraguay","Presidente Hayes","Villa Hayes, Estancia la Golondrina",NA,NA,NA,"US01621581","681",NA,"Asterales","1982","9",NA,"9",NA,"-57.67","-24.92","US01621581_01","(D. Don) Cabrera",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"341","2020-09-12 05:00:02-03","US","US","1803467","PreservedSpecimen","Plantae","Asteraceae","Trixis","sonchoides","Trixis sonchoides","E. Hassler","South America","Paraguay",NA,NA,NA,NA,NA,"US00119788","1531",NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,"US00119788_01","Chodat",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Type fragment"
"342","2019-11-13 11:16:22-03","USP","SPF","221017","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Marchi, MM",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, Butiazal de Tapes.",NA,NA,NA,"SPF00221017","3097",NA,NA,"2011","10","Heiden, G","10","Tapes","-51.368431","-30.545497",NA,"(L.) Cabrera",NA,NA,NA,NA,NA,"2017","10",NA,"-51.368431","-30.545497",NA,NA,NA,NA,NA
"343","2019-11-13 11:16:22-03","USP","SPF","221023","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Marchi, MM",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, Butiazal de Tapes.",NA,NA,NA,"SPF00221023","3095",NA,NA,"2011","10","Heiden, G","10","Tapes","-51.368431","-30.545497",NA,"(L.) Cabrera",NA,NA,NA,NA,NA,"2017","10",NA,"-51.368431","-30.545497",NA,NA,NA,NA,NA
"344","2014-04-04 18:26:34-03","PNFM","IRAI","2947","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Ristow, R.",NA,"Brasil","Paraná","Fortaleza, Parque Estadual de Vila Velha",NA,NA,"Herbácea, 30 cm, flor alba. Campo limpo","IRAI00002947","939","Magnoliophyta",NA,"2010","10","Cordeiro, J.; Santos, E.L. dos","23","Ponta Grossa","-49.998722","-25.236806",NA,"(L.) Cabrera",NA,NA,NA,NA,NA,"2012","05",NA,"-49.998722","-25.236806",NA,NA,NA,NA,NA
"345","2019-11-01 14:53:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G; Ribas, OS","Southern America","Brasil","Rio Grande do Sul","Fortaleza",NA,NA,"Ereta, capítulos alvos, anteras pretas; Campo limpo, solo turfoso",NA,"61334","Dicotyledoneae",NA,"1994","11",NA,"24","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"(L.) Cabrera","1000","1000",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-08-20 14:55:09-03","UFSC","FLOR","47843","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Trevisan, R.; Venturi, S.",NA,"Brasil","Santa Catarina","Cânion das Laranjeiras.",NA,NA,"Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares","FLOR0047843","1331",NA,"Asterales","2012","12",NA,"03","Bom Jardim da Serra","-49.541667","-28.274444",NA,"(L.) Cabrera","1362","1362",NA,NA,NA,NA,NA,NA,"49º32'30''W","28º16'28''S",NA,NA,NA,NA,NA
"347","2020-08-20 14:55:09-03","UFSC","FLOR","51295","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Trevisan, R.",NA,"Brasil","Santa Catarina","Parque Nacional (PARNA) São Joaquim.",NA,NA,"Capítulos brancos.","FLOR0051295","1410",NA,"Asterales","2013","12","Trevisan, R.; et alii","08","Urubici","-49.612778","-28.162222",NA,"(L.) Cabrera","1624","1624",NA,NA,NA,"2013","12","18","49º36'46''W","28º9'44''S",NA,NA,NA,NA,NA
"348","2020-08-20 14:55:09-03","UFSC","FLOR","61905","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Trevisan, R.; et al.",NA,"Brasil","Santa Catarina","Parque Nacional de São Joaquim.",NA,NA,"Capítulos brancos. (Nota da curadoria FLOR: as coordenadas impressas na ficha estão erradas. Obtivemos a corretas diretamente com o coletor) Habitat: Em campo seco","FLOR0061905","1635",NA,"Asterales","2014","12","Trevisan, R.","13","Urubici","-49.620278","-28.16","FLOR0061905","(L.) Cabrera","1666","1666",NA,NA,NA,"2014","12","13","49º37'13''W","28º9'36''S",NA,NA,NA,NA,NA
"349","2020-08-20 20:38:09-03","UFSC","FLOR","21389","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Falkenberg, D.B.",NA,"Brasil","Rio Grande do Sul","Estrada de Praia Grande ao Itaimbezinho.",NA,NA,"subarbusto com folhas rosuladas, 0,25m altura","FLOR0021389","1869a",NA,"Asterales","1984","11","Falkenberg, D.B.","16","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"(L.) Cabrera","800","800",NA,"30776","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-20 20:38:09-03","UFSC","FLOR","26836","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Jarenkow, J.A.",NA,"Brasil","Rio Grande do Sul","Serra das Asperesas BR-293, próx. a divisa com Pinheiro Machado.",NA,NA,"erva, flor capítulos brancos","FLOR0026836","1448",NA,"Asterales","1989","11","Jarenkow, J.A.","19","Piratini","-53.1041984558105","-31.4480991363525",NA,"(L.) Cabrera",NA,NA,NA,"62286","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-08-20 20:38:09-03","UFSC","FLOR","15207","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Silva Filho, F.A. da",NA,"Brasil","Rio Grande do Sul","Morro Santana.",NA,NA,NA,"FLOR0015207","482",NA,"Asterales","1985","09","Silva Filho, F.A. da","27","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,NA,"29946","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 14:55:09-03","UFSC","FLOR","911","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Kinupp, V.F.; Lorenzi, H.",NA,"Brasil","Rio Grande do Sul","RST 235.",NA,NA,"erva rosetada, flor branca com #?##?#anteras#?##?# mar. Recebida de ICN 146641.","FLOR0000911","3082",NA,"Asterales","2005","12",NA,"07","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(L.) Cabrera",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-04 15:42:34-03","IF","SPSF","02408","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","D.Bento Pickel","América do Sul","Brasil","SP","Bosque da Saude",NA,NA,"COLETA: XLS: SPSFAntigo&nf;No campo;",NA,NA,"Magnoliophyta","Asterales","1945","11","M.Monge","20","São Paulo","-46.6300010681152","-23.5400009155273",NA,"(L.)Cabrera",NA,NA,"Magnoliopsida","53584","auto","2011","01","28",NA,NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Arechavaleta, J","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"4165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Commerson, P","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Cunningham, A","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Isabelle, A","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","King, PP","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Arechavaleta, J","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"4165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Cunningham, A","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Isabelle, A","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gibert, JE","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gibert, JE",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Cunningham, A",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gillies, J",NA,"?",NA,"in Pampas Bonariae",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gillies, J",NA,"?",NA,"in Pampas Bonariae",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","King, PP",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Isabelle, A",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Lorentz, PG",NA,"?",NA,"in Argentinae prov. Entre Rios ad Concepcion del Uruguay",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Commerson, P",NA,"?",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","King, PP","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Lorentz, PG",NA,"?",NA,"in Argentinae prov. Entre Rios ad Concepcion del Uruguay",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gillies, J","Southern America","Argentina",NA,"In Pampas Bonarie.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Lorentz, PG","Southern America","Argentina","Entre Rios","Ad Conception del Uruguai.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL","Southern America","Brazil",NA,"ad Rio Pardo",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL","Southern America","Uruguay",NA,"in Uruguay ad Montevideo et Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Regnell, AF","Southern America","Brazil","Minas Gerais","Habitat in prov. Minas Geraes ad Caldas",NA,NA,NA,NA,"808",NA,NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236","P06P3N0106","(L.) DC.",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL","Southern America","Brazil","São Paulo","Ad Rio Pardo.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Sello, HL","Southern America","Brazil",NA,"ad Rio Pardo",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Regnell, AF","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"ser. III808",NA,NA,NA,NA,NA,NA,"Caldas","-46.3861","-21.9236","P06P3N0106","(L.) DC.",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Gibert, JE","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:08:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Commerson, P","Southern America","Uruguay",NA,"Montevideo/Maldonado",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0106","(L.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Gibert, JE","Southern America","Uruguay","Montevideo","Prope Montevideo.",NA,NA,"In pratis humidis.; HABITAT: In pratis humidis.",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Gibert, JE","Southern America","Uruguay","Montevideo","Habitat prope Montevideo in pratis humidis",NA,NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Sello, HL","Southern America","Uruguay",NA,"Habitat prope Montevideo in pratis humidis",NA,NA,NA,NA,"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","King, PP","Southern America","Uruguay",NA,"Habitat prope Montevideo in pratis humidis",NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","King, PP","Southern America","Uruguay","Montevideo","Prope Montevideo.",NA,NA,"In pratis humidis.; HABITAT: In pratis humidis.",NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Arechavaleta, J","Southern America","Uruguay","Montevideo","Prope Montevideo.",NA,NA,"In pratis humidis.; HABITAT: In pratis humidis.",NA,"4164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Sello, HL","Southern America","Uruguay",NA,"Prope Montevideo.",NA,NA,"In pratis humidis.; HABITAT: In pratis humidis.",NA,"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Commerson, P","Southern America","Uruguay",NA,"Habitat prope Montevideo in pratis humidis",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","?",NA,"?",NA,"in prov. Catamarca et Oran",NA,NA,"teste Grisebach",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Gillies, J",NA,"?",NA,"in Pampas Bonariae",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Gillies, J",NA,"?",NA,"in Pampas Bonariae",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","Commerson, P",NA,"?",NA,"Habitat prope Montevideo in pratis humidis",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trixis","ochroleuca","Trixis ochroleuca","?",NA,"?",NA,"in prov. Catamarca et Oran",NA,NA,"teste Grisebach",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Cass.) Hook. & Arn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
