"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","locality","decimalLongitude","decimalLatitude","recordedBy","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"141","2019-11-21 10:13:27-03","IBt","SP","32248","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"10657",NA,"Brasil",NA,NA,NA,NA,"Rio de Janeiro","Pedra Bonita",NA,NA,"Brade, AC","1931","03","07",NA,"Brade, AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:13:27-03","IBt","SP","351759","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"763",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Reserva Biológica de Duas Bocas, Trilha para o Lageado, depois da torre de transmissão","-40.516389","-20.295556","Konno, T; et al.","2001","03","07","700","Batista, JAN","700","Cariacica",NA,NA,"2016","10","21","-40.516389","-20.295556",NA,NA,NA,NA,NA
"143","2019-11-21 10:13:27-03","IBt","SP","39991","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"52",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo",NA,"-40.6002998352051","-19.9356002807617","Ruschi, A","1939","03","13",NA,"Hoehne, FC",NA,"Santa Teresa","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:13:27-03","IBt","SP","28927","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"s.n.",NA,"Brasil",NA,"Ex herv. Escola da Farmácia",NA,NA,"Minas Gerais",NA,"-43.5080986022949","-20.2875003814697","s.col.",NA,NA,NA,NA,"Batista, JAN",NA,"Ouro Preto","44599","auto","1996","12","10",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:13:27-03","IBt","SP","231992","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1310",NA,"Brasil",NA,NA,"SP050600","SP050600","Minas Gerais","Serra do Cipó, Km 109 da rodovia Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","Barros, F","1987","02","01","1200","Batista, JAN","1200","Santana do Riacho","26557","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:13:27-03","IBt","SP","45420","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1211",NA,"Brasil",NA,NA,NA,NA,"Paraná","Estrada entre Rio Taquerí e Rio Divisa","-49.0633010864258","-25.4416999816895","Hatschbach, G","1949","03","13",NA,"Batista, JAN",NA,"Piraquara","12577","auto","1993","05","24",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:13:27-03","IBt","SP","24231","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"228",NA,"Brasil",NA,NA,NA,NA,"Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666","Spannagel, C","1929","02",NA,NA,"Batista, JAN",NA,"Petrópolis","36524","auto","1996","12","10",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:13:27-03","IBt","SP","24978","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"s.n.",NA,"Brasil",NA,NA,NA,NA,"Rio de Janeiro","Entre Tijuca e Gávea. Estrada da Castorinha","-43.2075004577637","-22.9027996063232","Hoehne, FC","1917","02",NA,NA,"Batista, JAN",NA,"Rio de Janeiro","57442","auto","1996","12","10",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:13:27-03","IBt","SP","276462","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"101",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Sítio Irapuã, km 348,5 da BR 116","-47.4599990844727","-24.2800006866455","Martuscelli, P","1985","03","02",NA,"Batista, JAN",NA,"Miracatu","43974","auto","1996","12","10",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:13:27-03","IBt","SP","28922","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"s.n.",NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,"-45.4099998474121","-23.7600002288818","Campos, RF","1901","01","12",NA,"Batista, JAN",NA,"São Sebastião","41977","auto","1996","12","10",NA,NA,NA,NA,NA,NA,NA
"151","2019-12-02 20:31:05-03","AMES","HU-HERB","AMES 01947825","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzlin",NA,"228","South America","Brazil","Sheet",NA,NA,NA,NA,"Petropolis, Rio de Janeiro",NA,NA,"P. C. Spannagel","1929","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228",NA,"undetermined"
"152","2019-12-02 20:28:07-03","GH","HU-HERB","GH 01947826","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzlin",NA,"8015","South America","Paraguay","Sheet",NA,NA,NA,NA,"In regione cursus superioris fluminis Apa.",NA,NA,"[illegible]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8015",NA,"undetermined"
"153","2019-11-22 17:01:39-03","AMES","HU-HERB","AMES 01946232","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"607","South America","Guyana","Sheet",NA,NA,NA,NA,"Barima-Waini, Waini River, Kwebana. Vicinity of abandoned sawmill.",NA,NA,"T. Hollowell [data not captured]","2001","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607",NA,"undetermined"
"154","2019-11-22 16:55:57-03","AMES","HU-HERB","AMES 01946234","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"92917","South America","Venezuela","Sheet",NA,NA,NA,"Bolívar","a lo largo del camino al Sur de El Dorado, vecindades del km. 132",NA,NA,"J. A. Steyermark, G. C. K. Dunsterville & E. F. Dunsterville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92917",NA,"undetermined"
"155","2019-11-22 16:52:20-03","AMES","HU-HERB","AMES 01946235","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,NA,"South America","Peru","Sheet",NA,NA,NA,NA,"Dep. Loreto, Iquitos",NA,NA,"E. Asplund","1940","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"156","2019-11-22 16:50:06-03","AMES","HU-HERB","AMES 01946236","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"1516","South America","Peru","Sheet",NA,NA,NA,NA,"Near Iquitos, Dept. Loreto.",NA,NA,"L. Williams","1929","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1516",NA,"undetermined"
"157","2019-11-22 16:48:10-03","AMES","HU-HERB","AMES 01946237","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"1110","South America","Brazil","Sheet",NA,NA,NA,"Minas Gerais","Saddleback journey to Araponga",NA,NA,"L. H. Bailey & E. Z. Bailey","1924","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1110",NA,"undetermined"
"158","2019-11-22 16:57:38-03","GH","HU-HERB","GH 01946233","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"781","South America","Guyana","Sheet",NA,NA,NA,NA,"Dry Sandhills, East of Rockstone.",NA,NA,"H. A. Gleason",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"781",NA,"undetermined"
"159","2019-11-22 16:45:04-03","GH","HU-HERB","GH 01946238","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barbosa Rodrigues",NA,"54","South America","Brazil","Sheet",NA,NA,NA,NA,"Rio de Janeiro. Pedro [Bonita].",NA,NA,"A. C. Brade","1931","3","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54",NA,"undetermined"
