"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"648","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Balansa, B","512a",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","ad Cerro Pellado prope Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Balansa, B","4479",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","ad Cerro Pellado prope Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Riedel, L","2885",NA,NA,NA,NA,"?",NA,NA,"floret Septembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","prope Paracatú et Alegres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Riedel, L","556",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in provincia S. Paulo ad flumen Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Balansa, B","512",NA,NA,NA,NA,"?",NA,NA,"floret Augusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in re prublica Paguaria prope Assumption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Regnell, AF","III57",NA,NA,NA,NA,"?",NA,NA,"fl. Augusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in provincia Minas Geraës prope Uberabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lindman, CAM","A2253",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","In Paraguaia prope Puerto Casado in el Chaco per campum aridum sparsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Silva Manso, ALP","hb. fl. Br531",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in Brasiliae provincia Mato Grosso prope Cuyabá ubique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lorentz, PG; Hieronymus, GHEW","398",NA,NA,NA,NA,"?",NA,NA,"floret Octobri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","praeterea in rei publicae Argentinae provincia Oran prope capitalem in margine campi dicti Campo chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Moore, SL","337",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in Brasiliae provincia Mato Grosso prope Cuyabá ubique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Glaziou, AFM","4735",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in provincia Rio de Janeiro in metropoli imperii Paseio publico culta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Malme, GOA","1080",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in Colonia Risso prope Rio Apa, hinc inde in campo vel ad margines silvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Kuntze, CEO","s.n.",NA,NA,NA,NA,"?",NA,NA,"c. fr. Julio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in nemoribus montanis Botiviae prope Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lorentz, PG","145",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","in provincia Tucuman prope La Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia calycina","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,NA,"floret Septembri et Octobri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau","in provincia Minas Gera6es prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"calycina"
"663","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia calycina","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,NA,"floret Septembri et Octobri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau","in provincia Minas Gera6es prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"calycina"
"664","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","432","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Barroso A.M., Reis C.F.R; Moyra G.B.","GB1","1998","10","21",NA,"Brasil",NA,NA,"Ocasional. Solo levemente acidentado.[HABITAT=Cerradão]",NA,NA,NA,"Viana R.H.O.","Mato Grosso","Nova Xavantina","-52.35","-14.69",NA,"Mart.","Margem esquerda da estrada de acesso à UNEMAT - NX.","300","300",NA,NA,NA,"1998","10","21","-52.35","-14.69",NA,NA,NA,NA,NA
"665","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","430","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia",NA,"BS267","1999","03","31",NA,"Brasil",NA,NA,"Planta jovem. Comum. Coleta vegetativa.[HABITAT=Mata de Galeria]",NA,NA,NA,"Ratter J.A.","Mato Grosso","Nova Xavantina","-52.36","-14.72",NA,"Mart. ex. A. DC.","Reserva Biológica Mário Viana, Mata do Córrego Bacaba. Próximo à casa de barragem, 150m em direção à cachoeira. Borba da Mata.",NA,NA,NA,NA,NA,"1999","04",NA,"-52.36","-14.72",NA,NA,NA,NA,NA
"666","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","434","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Marimon B.S. , Lima H.S.; Neto J.P.","BS517","2000","06","27",NA,"Brasil",NA,NA,"Comum sobre os murundus. Com frutos abertos.[HABITAT=Campo de Murundu]",NA,NA,NA,"Proença C.","Mato Grosso","Cocalinho","-50.9","-12.95",NA,"Mart. ex. A. DC.","Fazenda Volpec. Encontrada na borba de um murundu.",NA,NA,NA,NA,NA,"2000","07",NA,"-50.90","-12.95",NA,NA,NA,NA,NA
"667","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","7028","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Marimon B.S. , Lima H.S.; Franczak D.D.","BS927","2005","08","18",NA,"Brasil",NA,NA,"Ocasional. Sem folhas. Casca amarelada.[HABITAT=Campo de Murundu]",NA,NA,NA,"Marimon B.S.","Mato Grosso","Novo Santo Antônio","-50.72","-11.86",NA,"Mart. ex. A. DC.","Parque Estadual do Araguaia. Fazenda Lago dos Bois.",NA,NA,NA,NA,NA,"2006","03",NA,"-50.72","-11.86",NA,NA,NA,NA,NA
"668","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","433","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia",NA,"ES364","1999","09","07",NA,"Brasil",NA,NA,"Corola com estigma creme, desfoliada.[HABITAT=Cerrado em recuperação]",NA,NA,NA,"Lima E.S.","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,"Mart. ex. A. DC.","Fazenda Boa Esperança. Comunidade Cachoeira.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","431","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia",NA,"BS412","1999","08","26",NA,"Brasil",NA,NA,"Sem folhas. Comum[HABITAT=Mata de Galeria]",NA,NA,NA,"Marimon B.S.","Mato Grosso","Nova Xavantina","-52.36",NA,NA,"Mart. ex. A. DC.","Reserva Biológica Mário Viana. Mata do Córrego Bacaba, próximo à cachoeira. Relevo acidentado.",NA,NA,NA,NA,NA,"1999","08",NA,"-52.36",NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:38:54-03","UFRGS","ICN","122826","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Silveira, AL","55","2001","04","15","América do Sul","Brasil",NA,NA,"Árvore de 6,0m, em cerrado.","ICN00001496","Dicotyledon",NA,"Libério Amorim Neto","RO","Alta Floresta d'Oeste","-61.9542007446289","-11.9680995941162","ICN00001496","Mart.",NA,"260","260","144193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:38:54-03","UFRGS","ICN","165452","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Arbo, MM; et al.","8987","2005","12","04","América do Sul","Argentina",NA,NA,"doação CTES; árbol 5-7m, flores azul violáceo, frutos con grandes valvas onduladas; selva pedemontana, isleta de sabana de Elyonurus y Tabebuia aurea","ICN00001495","Dicotyledon",NA,NA,"Salta",NA,"-64.333333","-23.166667","ICN00001495 ICN00001495_1 ICN00001495_2","Mart.","Orán ruta 50 2 km al W de San Ramón de la Nueva Orán 23°10'''S 64°20'''W","360","360",NA,NA,NA,NA,NA,NA,"-64.333333","-23.166667",NA,NA,NA,NA,NA
"672","2019-12-12 15:39:34-03","UNESP-IS","HISA","10665","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","2400","2017","09","01",NA,"Brasil",NA,NA,"Cerradão, árvore, ca 4m, flores vinho, frutos imaturos verdes.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.410556","-20.334722",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA
"673","2019-12-12 15:39:34-03","UNESP-IS","HISA","10663","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","2067","2015","09","23",NA,"Brasil",NA,NA,"Bovino, árvore, ca 5m, flor rosa.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA
"674","2019-12-12 15:39:34-03","UNESP-IS","HISA","10660","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","1938","2015","07","22",NA,"Brasil",NA,NA,"Bovino, árvore, ca 6m, frutos imaturos verdes.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA
"675","2020-03-04 16:04:41-03","UNESP-IS","HISA","10336","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1418","2007","10","05",NA,"Brasil",NA,NA,"Árvore, 2m, inflorescência roxa. Borda da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Turmalina","-50.433889","-20.003611",NA,"Mart.","Fazenda São João, mata de transição.",NA,NA,NA,NA,NA,"2007","10","05","50w26'02''","20s00'13''","Magnoliopsida",NA,NA,NA,NA
"676","2020-03-04 16:04:43-03","UNESP-IS","HISA","9895","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Chioderoli, C.A","03","2003","10","13",NA,"Brasil",NA,NA,"Cerrado.Àrvore caducifólia, tortuosa, ca 10m, com flores.",NA,"Magnoliophyta","Lamiales","Santos,J","Mato Grosso do Sul","Três Lagoas","-51.678611","-20.751667",NA,"Mart.","Fazenda Guanabara",NA,NA,NA,NA,NA,"2003","11","25","51W40'43","20S45'06","Magnoliopsida",NA,NA,NA,NA
"677","2019-12-12 15:39:34-03","UNESP-IS","HISA","10662","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","2053","2015","09","16",NA,"Brasil",NA,NA,"Bovino, árvore, ca 4m, frutos imaturos verdes.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA
"678","2020-03-04 16:04:43-03","UNESP-IS","HISA","8908","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ferrari,S","04","2001","10","13",NA,"Brasil",NA,NA,"Mata.Àrvore, ca 6,5m, flores roxas com cheiro agradável, não lactescente.Nome vulgar: jacarandá.",NA,"Magnoliophyta","Lamiales","Ferrari,S","São Paulo","Jales","-50.540278","-20.260556",NA,"Mart.","Fazenda Ranchão",NA,NA,NA,NA,NA,"2001","10","18","50W32'25","20S15'38","Magnoliopsida",NA,NA,NA,NA
"679","2020-03-04 16:04:41-03","UNESP-IS","HISA","10334","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1413","2008","02","16",NA,"Brasil",NA,NA,"Árvore, 3m, fruto imaturo verde. Interior da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Votuporanga","-50.086667","-20.514444",NA,"Mart.","Fazenda Primavera, mata de transição.",NA,NA,NA,NA,NA,"2008","02","16","50w05'12''","20s30'52''","Magnoliopsida",NA,NA,NA,NA
"680","2019-12-12 15:39:34-03","UNESP-IS","HISA","10658","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","1718","2015","02","25",NA,"Brasil",NA,NA,"Cerradão, arbusto, ca 4,5m, flores e botões vináceos.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.410556","-20.334722",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA
"681","2020-03-04 16:04:43-03","UNESP-IS","HISA","9894","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Oliveria,L.L.D","03","2003","11","20",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 4m, flores roxas, fruto seco.",NA,"Magnoliophyta","Lamiales","Oliveira,L.L.D","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"Mart.","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,"2003","11","27","51w24'26''","20s21'40''","Magnoliopsida",NA,NA,NA,NA
"682","2020-03-04 16:04:43-03","UNESP-IS","HISA","2842","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Santos,P.V","427","1993","05","26",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 3m, frutos imaturos verdes e marrons, pouco frequente.Nome vulgar: carobinha.",NA,"Magnoliophyta","Lamiales","Assis,A.M","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,"Mart.","Horto Barra do Moeda",NA,NA,NA,NA,NA,"1999","02",NA,"51w46'","20s59'","Magnoliopsida",NA,NA,NA,NA
"683","2020-03-04 16:04:43-03","UNESP-IS","HISA","7380","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Torquetti,C.R","01","1989","10","30",NA,"Brasil",NA,NA,"Arbórea, ca 7m, flor violeta.",NA,"Magnoliophyta","Lamiales","Santos,J","São Paulo","Ilha Solteira","-51.340278","-20.430556",NA,"Mart.","Ruderal",NA,NA,NA,NA,NA,"2002","01","30","51W20'25","20S25'50","Magnoliopsida",NA,NA,NA,NA
"684","2020-03-04 16:04:43-03","UNESP-IS","HISA","6522","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Miranda,D.V","01","1998","11","07",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 13m, flores inodoras e roxas.",NA,"Magnoliophyta","Lamiales","Santos,J","Mato Grosso do Sul","Três Lagoas","-51.678611","-20.751667",NA,"Mart.","Fazenda Dobrão",NA,NA,NA,NA,NA,"2002","01","30","51W40'43","20S45'06","Magnoliopsida",NA,NA,NA,NA
"685","2020-03-04 16:04:41-03","UNESP-IS","HISA","10337","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1466","2008","12","04",NA,"Brasil",NA,NA,"Árvore, 3m, fruto imaturo verde. Borda da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Turmalina","-50.433889","-20.003611",NA,"Mart.","Fazenda São João, mata de transição.",NA,NA,NA,NA,NA,"2008","12","04","50w26'02''","20s00'13''","Magnoliopsida",NA,NA,NA,NA
"686","2020-03-04 16:04:41-03","UNESP-IS","HISA","10335","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1416","2008","04","26",NA,"Brasil",NA,NA,"Árvore, 2m, fruto imaturo verde. Interior da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Turmalina","-50.433889","-20.003611",NA,"Mart.","Fazenda São João, mata de transição.",NA,NA,NA,NA,NA,"2008","04","26","50w26'02''","20s00'13''","Magnoliopsida",NA,NA,NA,NA
"687","2020-03-04 16:04:41-03","UNESP-IS","HISA","10069","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Voltam,F.S&Silva,M.P","02","2004","06","28",NA,"Brasil",NA,NA,"Cerrado.Àrvore.",NA,"Magnoliophyta","Lamiales","Santos,J","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"Mart.","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,"2004","12","09","51w24'26''","20s21'40''","Magnoliopsida",NA,NA,NA,NA
"688","2020-03-04 16:04:43-03","UNESP-IS","HISA","9356","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Perussi,G.P.G","04","2002","11","07",NA,"Brasil",NA,NA,"Mata.Àrvore, ca 10m, flores roxas.Nome vulgar: carobão.",NA,"Magnoliophyta","Lamiales","Santos,J","São Paulo","Andradina","-51.370278","-20.890556",NA,"Mart.","Margem da Rodovia Dorival da Silva Louzada",NA,NA,NA,NA,NA,"2003","03",NA,"51W22'13","20S53'26","Magnoliopsida",NA,NA,NA,NA
"689","2020-03-04 16:04:43-03","UNESP-IS","HISA","6528","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Moreira,R.C","01","1998","10","31",NA,"Brasil",NA,NA,"Campo.Àrvore, ca 6m, botões florais e flores roxas, com parte do interior branca, odor levemente adocicado.",NA,"Magnoliophyta","Lamiales","Santos,J","Paraná","Londrina","-51.163056","-23.310833",NA,"Mart.","Universidade Estadual de Londrina",NA,NA,NA,NA,NA,"2002","01","30","51W09'47","23S18'39","Magnoliopsida",NA,NA,NA,NA
"690","2020-03-04 16:04:41-03","UNESP-IS","HISA","10333","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1412","2008","03","15",NA,"Brasil",NA,NA,"Árvore, 2m, fruto imaturo verde. Interior da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Votuporanga","-50.086667","-20.514444",NA,"Mart.","Fazenda Primavera, mata de transição.",NA,NA,NA,NA,NA,"2008","03","15","50w05'12''","20s30'52''","Magnoliopsida",NA,NA,NA,NA
"691","2020-03-04 16:04:41-03","UNESP-IS","HISA","10327","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1409","2007","10","05",NA,"Brasil",NA,NA,"Árvore, 2m, flores roxas, fruto imaturo verde. Interior da mata.",NA,"Magnoliophyta","Lamiales","M. C. Rodrigues","São Paulo","Turmalina","-50.433889","-20.003611",NA,"Mart.","Fazenda São João, mata de transição.",NA,NA,NA,NA,NA,"2007","10","05","50w26'02''","20s00'13''","Magnoliopsida",NA,NA,NA,NA
"692","2020-03-04 16:04:43-03","UNESP-IS","HISA","8902","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bezerra,M.R","05","2001","11","01",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 12m, flores roxas.Nome popular: jacarandá.",NA,"Magnoliophyta","Lamiales","Bezerra,M.R","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"Mart.","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,"2001","11","09","51w24'26''","20s21'40''","Magnoliopsida",NA,NA,NA,NA
"693","2020-03-04 16:04:43-03","UNESP-IS","HISA","8906","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Perez,T.H.F","03","2001","10","04",NA,"Brasil",NA,NA,"Ruderal.Àrbórea, ca 5m, não lactescente, flores roxas com odor suave.Nome vulgar: caroba, jacarandá.",NA,"Magnoliophyta","Lamiales","Perez,T.H.F","São Paulo","Ilha Solteira","-51.340278","-20.430556",NA,"Mart.","Avenida Perimetral",NA,NA,NA,NA,NA,"2001","11","05","51W20'25","20S25'50","Magnoliopsida",NA,NA,NA,NA
"694","2020-03-04 16:04:43-03","UNESP-IS","HISA","9896","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Faria,F.A","02","2003","11","10",NA,"Brasil",NA,NA,"Cerrado.Àrvore,ca6m, caule 30cm, folhas compostas bipinadas.Nome vulgar: caroba, jacarandá.",NA,"Magnoliophyta","Lamiales","Faria, F.A","São Paulo","Ilha Solteira","-51.340278","-20.430556",NA,"Mart.","Cinturão verde",NA,NA,NA,NA,NA,"2003","11","23","51W20'25","20S25'50","Magnoliopsida",NA,NA,NA,NA
"695","2019-12-12 15:39:34-03","UNESP-IS","HISA","10659","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. A. Rezende","s/n","2015","03","24",NA,"Brasil",NA,NA,"Reserva Legal.",NA,NA,NA,NA,"Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"Mart.","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA
"696","2020-03-04 16:04:43-03","UNESP-IS","HISA","8905","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Suzuki,L.G.A.S","04","2001","10","16",NA,"Brasil",NA,NA,"Ruderal.Àrbórea, ca 5m, não lactescente, flores roxas com odor suave.Nome vulgar: caroba, jacarandá.",NA,"Magnoliophyta","Lamiales","Suzuki,L.G.A.S","São Paulo","Ilha Solteira","-51.340278","-20.430556",NA,"Mart.","Avenida Perimetral",NA,NA,NA,NA,NA,"2001","10","22","51W20'25","20S25'50","Magnoliopsida",NA,NA,NA,NA
