"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount"
"158","2020-11-12 17:01:14-03","UEL","FUEL","39165","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Soares, A; Maschio, W","250","1998","04","24",NA,"Brasil","São Paulo","Estação Experimental do Instituto Florestal",NA,NA,NA,NA,"Hatschbach, G","Assis","-50.4099998474121","-22.6599998474121",NA,"23972","auto",NA,NA,NA,NA,"1998","07",NA,NA,NA,NA
"159","2020-11-12 17:01:14-03","UEL","FUEL","9160","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kämpf, E","168","1989","11","06",NA,"Brasil","São Paulo","Parque da ESALQ, USP",NA,NA,NA,NA,"Rozza, AF","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"44778","auto",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA
"160","2020-11-12 17:01:14-03","UEL","FUEL","31494","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Cunha, MA","s.n.","1951","03","27",NA,"Brasil","São Paulo","Arboreto de Vila Amália",NA,NA,NA,NA,"Pickel","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,"1955",NA,NA,NA,NA,NA
"161","2019-11-01 15:03:14-03","UnB","UB","95564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Heringer, EP","9124","1963",NA,NA,"Southern America","Brasil","Distrito Federal","Hôrto do Guará",NA,NA,NA,NA,"Mamede, MCH","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 15:03:14-03","UnB","UB","95563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Moreira, JC","3",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:03:14-03","UnB","UB","4742","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","?","3","1995","05","12","Southern America","Brasil","Distrito Federal","Estacionamento Ministério da Fazenda",NA,"Fruto imaturo.; Árvore 5m. Flor amarela. Fruto verde.; .",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:03:14-03","UnB","UB","95562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kirkbride Junior, JH","3132",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,NA,NA,NA,"Mamede, MCH","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:03:14-03","UnB","UB","95565","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Heringer, EP","13822","1974","05",NA,"Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,NA,NA,NA,"Anderson, WR","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-20 20:39:44-03","UFSC","FLOR","30983","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Cordeiro, J.","281","1997","05","03",NA,"Brasil","Paraná","Fazenda Monte Verde.",NA,"árvore cultivada, flor amarela","FLOR0030983",NA,"Anderson, W.R.","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"167","2021-02-04 18:17:45-03","UFMT","UFMT","41016","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","llactescens","Lophanthera llactescens","Ducke","Pereira, A.G.; Alves, J.S.; Moreira, R.P.M.","s.n.","2013","08","20",NA,"Brasil","Mato Grosso","Rua 3, nº 333, bairro Boa Esperança.",NA,"Árvore com 3m de altura.",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-01-31 10:38:47-03","IFAM","EAFM","276","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kinupp, V.F.; Ming, L.C.; Araújo, A.A. & Cardoso, A.A.S.","3520","2009","01","16",NA,"Brasil","Amazonas","Avenida Ajuricaba, Próximo ao restaurante Carioca.",NA,"; DESC: Árvore; 10 m; flores amarelas; frutos imaturos verdes; látex branco pouco abundante.",NA,NA,"Kinupp, V.F.","Novo Airão","-60.9441986083984","-2.62139010429382",NA,"343315","auto",NA,NA,NA,NA,"2009","01",NA,NA,"16",NA
"169","2021-03-04 15:44:44-03","IF","SPSF","02454","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"J.P.Coelho",NA,"1946","07","22","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"170","2021-03-04 15:44:44-03","IF","SPSF","04143","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"M.A. Cunha",NA,"1951","03","27","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"171","2021-03-04 15:44:44-03","IF","SPSF","07860","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"B.Costa",NA,"1962","08","20","América do Sul","Brasil","SP","fazenda Itaquere",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Nova Europa","-48.560001373291","-21.7700004577637",NA,"12872","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"172","2021-03-04 15:44:44-03","IF","SPSF","15130","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"I.S.Seixas",NA,"1992","06","03","América do Sul","Brasil","SP","P.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Jose do Rio Preto","-49.3699989318848","-20.8199996948242",NA,"20305","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"173","2021-03-04 15:44:44-03","IF","SPSF","02984","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"A. Rodrigues",NA,"1947","04","11","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"174","2021-03-04 15:44:44-03","IF","SPSF","03068","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"R.Correa",NA,"1947","06","23","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"175","2021-03-04 15:44:44-03","IF","SPSF","11763","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"L.Gonzaga",NA,"1950","01","20","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"176","2020-09-17 10:41:13-03","UEPA","MFS","008354","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Melo, R.","31","2018","10","20",NA,"Brasil","Pará","Ruinas do Murutucu",NA,"Inflorescência amarela;&nf;espécie de porte arbóreo, com presença de lenticelas ou espinhos.","MFS008354","MFS008354 MFS008354_e",NA,"Belém","-48.427906","-1.446436",NA,NA,NA,NA,NA,"-48.427906","-1.446436",NA,NA,NA,NA,NA,NA
"177","2020-09-25 18:29:10-03","UFMT","CNMT","9840","S","Plantae","Angiosperma",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Córdova, M.O.; Keffer, J.F.","563","2017","03","14",NA,"Brasil","Mato Grosso","Ribeirão Baixada Morena, na interseção com a BR 163. Area de Influencia da UHE Sinop.",NA,"Inflorescência amarela. Fruto verde imaturo. Plantada.Projeto de Ictiocoria UHE Sinop. Laboratório de Ictiologia Tropical, UFMT, Sinop.","CNMT009840",NA,"Córdova, M.O.","Sinop","-55.3925","-11.539444",NA,NA,NA,"378","378","55°23'33W","11°32'22S","2020","05",NA,NA,"19",NA
"178","2019-11-21 10:09:01-03","IBt","SP","304479","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barreto, KD; Fernandes, GD; Vitti, FX","201","1993","04","02",NA,"Brasil","São Paulo","Parque da ESALQ",NA,NA,"SP019627",NA,"Mamede, MCH","Piracicaba","-47.633333","-22.7",NA,NA,NA,NA,NA,"-47.633333","-22.7","2005",NA,NA,NA,NA,NA
"179","2019-11-21 10:09:01-03","IBt","SP","348945","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Krieger, L","7720","1969","11",NA,NA,"Brasil",NA,"Fazenda Experimental Água Limpa",NA,NA,"SP019618","SP019618","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA
"180","2019-11-21 10:09:01-03","IBt","SP","197762","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kirkbride Jr, JH; Garcia Kirkbride, MC","3132","1980","04","27",NA,"Brasil","Distrito Federal","Parque Nacional",NA,NA,"SP019624",NA,"Anderson, WR","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA
"181","2019-11-21 10:09:01-03","IBt","SP","276022a","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Domingos, NS","s.n.","1995","03","03",NA,"Brasil","Minas Gerais","Campus da UFMG (Reitoria)",NA,NA,"SP019621","SP019621","Mamede, MCH","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA
"182","2019-11-21 10:09:01-03","IBt","SP","276022","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Domingos, NS","s.n.","1995","03","03",NA,"Brasil","Minas Gerais","Campus da UFMG (Reitoria)",NA,NA,"SP019620","SP019620","Mamede, MCH","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA
"183","2019-11-21 10:09:01-03","IBt","SP","275683","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Faria, AC","41","1981","09","11",NA,"Brasil","Minas Gerais","Campus da UFMG (Reitoria)",NA,NA,"SP019619",NA,"Mamede, MCH","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,"1995","06",NA,NA,"20",NA
"184","2019-11-21 10:09:01-03","IBt","SP","54194","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Siviero, P","s.n.","1946","08","05",NA,"Brasil","São Paulo","Fazenda Santa Elisa",NA,NA,"SP019625",NA,"Mamede, MCH","Campinas","-47.060001373291","-22.8999996185303",NA,"23900","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA
"185","2019-11-21 10:09:01-03","IBt","SP","54194a","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Siviero, P","s.n.","1946","08","05",NA,"Brasil","São Paulo","Fazenda Santa Elisa",NA,NA,"SP019626",NA,"Mamede, MCH","Campinas","-47.060001373291","-22.8999996185303",NA,"23900","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA
"186","2019-11-21 10:09:01-03","IBt","SP","64101a","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kuhlmann, M","3669","1955","04","28",NA,"Brasil","São Paulo","Fazenda Itaquerê",NA,NA,"SP019623","SP019623","Anderson, WR","Nova Europa","-48.560001373291","-21.7700004577637",NA,"12872","auto",NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA
"187","2019-11-21 10:09:01-03","IBt","SP","64101","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kuhlmann, M","3669","1955","04","28",NA,"Brasil","São Paulo","Fazenda Itaquerê",NA,NA,"SP019622","SP019622","Anderson, WR","Nova Europa","-48.560001373291","-21.7700004577637",NA,"12872","auto",NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA
"188","2019-11-21 10:09:01-03","IBt","SP","345261","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Cunha, MA","s.n.","1951","03","27",NA,"Brasil","São Paulo","Arboreto de Vila Amália. Quadra 18, nº 5",NA,NA,"SP019628",NA,"Mamede, MCH","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA
"189","2019-11-21 10:09:01-03","IBt","SP","298429","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Furlan, A; et al.","689","1989","03","11",NA,"Brasil","São Paulo","Picinguaba. Trilha das 3 lagoas",NA,NA,"SP019629","SP019629","Mamede, MCH","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,NA,NA,"2005","10",NA,NA,"13",NA
"190","2014-09-23 10:58:33-03","G","G","G00352853","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Ducke, A.","17698","1923","05","31","AMERIQUE DU SUD","Brazil","Pará",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00352853",NA,"Anderson, W. R.",NA,"-52.53","-5.64861111","ISOTYPUS of Lophanthera lactescens Ducke",NA,NA,NA,NA,"-52.53","-5.64861111","1993","01",NA,NA,"01",NA
"191","2020-08-07 17:11:24-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"Farney, WA","1733","1987","10","16",NA,"Brasil","Amazonas","São Gabriel da Cachoeira",NA,NA,NA,NA,NA,"Carapanã","-67.25","0.833333",NA,NA,NA,NA,NA,"-67.25","0.833333",NA,NA,NA,NA,NA,NA
"192","2020-08-07 17:11:24-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"Rabelo, BV","2474","1983","10","17",NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,"Macapá","-51.0663986206055","-0.366667002439499",NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
