"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus","relatedCatalogItem"
"154","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","12384","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 1,20 m, flor amarela;",NA,"Tracheophyta","Malpighiales","Nied.","W.R. Anderson","Paraná","Ponta Grossa","Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"155","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","01631","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","O. Curial",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Sub-arbusto do campo, flores novas com pétalas brancas, as mais velhas com pétalas vermelho-rubi, estames amarelos;",NA,"Tracheophyta","Malpighiales","Nied.",NA,"Paraná","Lapa","Serrina","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"156","2018-09-12 14:48:17-03","UNIOESTE","UNOP","5779","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Goldenberg, R.; Smid; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Goldenberg, R.; Smidt, E.C.","82","2009","09","25",NA,"Brasil",NA,NA,"Subarbusto, 70 cm alt.",NA,NA,NA,"Nied.","Caddah, M.K.; Kellermann, B.","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.648611","-24.133333",NA,NA,NA,"2009","10",NA,NA,NA,"-49.648611","-24.133333",NA,NA,NA,NA
"157","2020-09-12 05:00:02-03","US","US","2564815","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G. Hatschbach","14024","1966","3","5","South America - Neotropics","Brazil",NA,NA,NA,"US01877139",NA,"Polygalales","Nied.",NA,"Castro",NA,"Carambei",NA,NA,"US01877139_01 US01877139_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","2559523","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G. Hatschbach","17627","1967","10","27","South America - Neotropics","Brazil",NA,NA,NA,"US01877142",NA,"Polygalales","Nied.",NA,"Rio Branco do Sul",NA,"S. Vicente",NA,NA,"US01877142_01 US01877142_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","2743515","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","L. Smith, R. M. Klein & G. Hatschbach","14464","1965","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US01877143",NA,"Polygalales","Nied.",NA,"Ponta Grossa",NA,"Base of sandstone cliffs, Vila Velha","-50.03","-25.22","US01877143_01 US01877143_02","890","920",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","1495060","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","P. K. Dusén","8605","1909","11","27","South America - Neotropics","Brazil",NA,NA,NA,"US01877145",NA,"Polygalales","Nied.",NA,NA,NA,"Serrinha",NA,NA,"US01877145_01 US01877145_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","2758117","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","R. Reitz & R. M. Klein","17444","1965","12","12","South America - Neotropics","Brazil",NA,NA,NA,"US01877141",NA,"Polygalales","Nied.",NA,"Balsa Nova",NA,"Serra de São Luiz",NA,NA,"US01877141_01 US01877141_02","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2564361","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G. Hatschbach","13049","1965","10","22","South America","Brazil",NA,NA,NA,"US03328769",NA,"Polygalales","Nied.",NA,"Paraná",NA,"Rod. do Café, Rio Tibagi (Palmeira) PR.",NA,NA,"US03328769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","1951778","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G. Hatschbach","521","1946","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US01877144",NA,"Polygalales","Nied.",NA,"Lapa",NA,"Serrinha",NA,NA,"US01877144_01 US01877144_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2559536","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G. Hatschbach","15670",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01877140",NA,"Polygalales","Nied.",NA,"Almirante Tamandaré",NA,"Parque Santa Maria",NA,NA,"US01877140_01 US01877140_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"165","2020-09-02 16:32:06-03","Cenargen","CEN","46301","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Osmar dos Santos Ribas","876","1995","10","27",NA,"Brasil","Exsicatas",NA,"Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046301",NA,NA,"Nied.","G. G. Hatschbach","PR","PONTA GROSSA","Buraco do Padre. Paraná.","-50.1618995666504","-25.0949993133545","CEN00046301",NA,NA,"1995",NA,NA,"46557","auto",NA,NA,NA,"1",NA,NA
"166","2019-12-09 17:30:11-03","UFPR","EFC","15407","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, I.",NA,"2016","12","09",NA,"Brasil",NA,NA,"Subarbusto, 80 cm , flores rosa e frutos imaturos","EFC015407",NA,NA,"Nied.","Souza, I.","Paraná","Ponta Grossa","P.E. de Vila Velha","-50.0212","-25.2463",NA,"800","800","2017","03","10",NA,NA,"-50.0212","-25.2463",NA,NA,NA,NA
"167","2019-12-09 17:30:11-03","UFPR","EFC","17593","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Simão, C.",NA,"2000","11","29",NA,"Brasil",NA,NA,"Arbusto 1m, flores brancas e amarelas em Refúgio Vegetacional Altomontano, 1.100m s.n.m.","EFC017593",NA,NA,"Nied.","Cruz, K. B.","Paraná","Balsa Nova","Escarpa DEVONIANA","-49.6894","-25.4637",NA,"1100","1100","2018","12","13",NA,NA,"-49.6894","-25.4637",NA,NA,NA,NA
"168","2019-10-29 10:07:59-03","UFPR","EFC","13536","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Vieira, R.S.","661","2014","11","28",NA,"Brasil",NA,NA,"Arbusto com 1,5 m., com flores amareladas.","EFC013536",NA,NA,"Nied.","Vieira, R.S.","Paraná","Balsa Nova","Serrinha de São Luís do Purunã","-49.6461","-25.4685",NA,"1150","1150","2015","02","27",NA,NA,"-49.6461","-25.4685",NA,NA,NA,NA
"169","2019-10-29 10:07:59-03","UFPR","EFC","4840","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Schütz, A.L.; Gatti, G.","14","1996","01","05",NA,"Brasil",NA,NA,"Arbusto com frutos verdes.","EFC004840",NA,NA,"Nied.","Hatschbach, G.","Paraná","Tibagi","Guartelá","-50.2388","-24.574",NA,NA,NA,"1997","01","01",NA,NA,"-50.2388","-24.5740",NA,NA,NA,NA
"170","2019-10-29 10:07:59-03","UFPR","EFC","13160","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Völtz, R.R.","380","2014","05","31",NA,"Brasil",NA,NA,"Arbusto 1,3m alt.; frutos verdes; fisionomia herbáceo-arbustiva","EFC013160",NA,NA,"Nied.","Völtz, R.R.","Paraná","Tibagi","P.E. Guartelá","-50.1511","-24.3348",NA,NA,NA,"2014","05","31",NA,NA,"-50.1511","-24.3348",NA,NA,NA,NA
"171","2019-10-29 10:07:59-03","UFPR","EFC","2037","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ziller, S.R.","180","1991","03","17",NA,"Brasil",NA,NA,"Arbusto em campo, 1000m s.n.m.","EFC002037",NA,NA,"Nied.","Hatschbach, G.","Paraná","Tibagi","Canyon do Guartelá","-50.2388","-24.574",NA,"1000","1000","1994","01","06",NA,NA,"-50.2388","-24.5740",NA,NA,NA,NA
"172","2019-12-09 17:30:11-03","UFPR","EFC","15408","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, I.",NA,"2016","12","09",NA,"Brasil",NA,NA,"Subarbusto, 70 cm, flores brancas","EFC015408",NA,NA,"Nied.","Souza, I.","Paraná","Ponta Grossa","P.E. de Vila Velha","-50.0212","-25.2463",NA,"800","800","2017","03","10",NA,NA,"-50.0212","-25.2463",NA,NA,NA,NA
"173","2019-10-29 10:07:59-03","UFPR","EFC","8863","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ziller, S.R.; Hatschbach, G.","1870","1999","05","02",NA,"Brasil",NA,NA,"Arbusto, frutos amarelos.","EFC008863",NA,NA,"Nied.","Hatschbach, G.","Paraná","Balsa Nova","A 300 m do primeiro posto policial CWB - PG","-49.6356010437012","-25.5839004516602",NA,NA,NA,"1999","11","01","27346","auto",NA,NA,NA,NA,NA,NA
"174","2019-10-29 10:07:59-03","UFPR","EFC","8754","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G.; Ziller, S.R.","68925","1999","02","04",NA,"Brasil",NA,NA,"Arbusto xilopodífero, 50cm. Ocorre no campo limpo, seco, e em afloramentos de arenito.","EFC008754",NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Rodovia BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1999","03","01","35166","auto",NA,NA,NA,NA,NA,NA
"175","2019-12-09 17:30:11-03","UFPR","EFC","16684","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,"2010","11","10",NA,"Brasil",NA,NA,"Flores com tons avermelhados, hábito herbáceo __COMMOM_NAME__: Fruto de Jacu","EFC016684",NA,NA,"Nied.",NA,"Paraná","Ponta Grossa","Capão da Onça","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"176","2019-10-29 10:07:59-03","UFPR","EFC","11716","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Völtz, R.R.","228","2013","07","06",NA,"Brasil",NA,NA,"Subarbusto 1m alt.. vicejando sobre solo de drenagem livre; formação campestre com afloramento de rocha; flores com pétalas brancas a rosadas.","EFC011716",NA,NA,"Nied.","Völtz, R.R.","Paraná","Tibagi","PE do Guartelá","-50.2444","-24.5745",NA,NA,NA,"2013","08","13",NA,NA,"-50.2444","-24.5745",NA,NA,NA,NA
"177","2021-03-15 18:28:15-03","USP","SPF","107461","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, VC","7404","1994","11","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1.0 m alt.; 4 pétalas alvas, 1 amarela passando a vermelha.","SPF00107461",NA,NA,"Nied.","Mamede, MCH","São Paulo","Itararé","Estrada Itararé-Bonsucesso. Fazenda Santa Maria do Espinho. Campo natural com banhado e mata ciliar adjacentes.","-49.263056","-24.261667","SPF00107461",NA,NA,"1997",NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA
"178","2021-03-15 18:28:15-03","USP","SPF","74888","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Arbo, MM","3980","1990","05","12",NA,"Brasil",NA,NA,"Arbusto 3 m.","SPF00074888",NA,NA,"Nied.","Queiroz, EP","Minas Gerais",NA,"Serra do Ouro Branco, Borde de selva sobre inselberg, campo rupestre. Entre rocas.","-43.683333","-20.466667","SPF00074888","1200","1500","2013","09","12",NA,NA,"-43.683333","-20.466667",NA,NA,NA,NA
"179","2021-03-15 18:28:15-03","USP","SPF","36252","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Stannard, BL","CFCR6652","1984","12","01",NA,"Brasil",NA,NA,"Arbusto até 1.0 m. Folhas coriáceas. Flores amarelas.","SPF00036252",NA,NA,"Nied.","Queiroz, EP","Minas Gerais","Itamarandiba","Perto da estrada p/ coluna. BR 120.","-42.8588981628418","-17.8572006225586","SPF00036252","970","970","2013","09","12","39586","auto",NA,NA,NA,NA,NA,NA
"180","2021-03-15 18:28:15-03","USP","SPF","170964","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Temponi, LG","426","2005","03","10",NA,"Brasil",NA,NA,"Subarbusto ca. 1.0 m. Pétalas e glândulas do cálice amarelas.","SPF00170964",NA,NA,"Nied.","Queiroz, EP","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Campo graminoso.","-43.6918983459473","-20.5207996368408","SPF00170964",NA,NA,"2013","09","12","13809","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-15 18:28:15-03","USP","SPF","33332","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Wanderley, MGL","CFCR4519","1984","07","15",NA,"Brasil",NA,NA,"Arbusto 1.8 m. Botão ferrugíneo. Carrasco no areal.","SPF00033332",NA,NA,"Nied.","Queiroz, EP","Minas Gerais","Rio Vermelho","Pedra Menina, Pedra Menina. Morro do Ambrósio.","-43.0092010498047","-18.2936000823975","SPF00033332",NA,NA,"2013","09","12","26996","auto",NA,NA,NA,NA,NA,NA
"182","2021-03-15 18:28:15-03","USP","SPF","37586","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Giulietti, AM","CFCR7779","1985","03","31",NA,"Brasil",NA,NA,"Subarbusto ca. 40 cm alt., bastante ramificada com copa de diâmetro de ca. 60 cm. Flores alvas.","SPF00037586",NA,NA,"Nied.","Queiroz, EP","Minas Gerais","Rio Vermelho","Pedra Menina, Pedra Menina, Serra do Ambrósio, Morro do Ananazeiro.","-43.0092010498047","-18.2936000823975","SPF00037586",NA,NA,"2013","09","12","26996","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-15 18:28:15-03","USP","SPF","19313","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G","41903","1978","12","05",NA,"Brasil",NA,NA,"Flor alvecente, xilopodifera do campo.","SPF00019313",NA,NA,"Nied.","Anderson, WR","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672","SPF00019313",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-15 18:28:15-03","USP","SPF","152979","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Curial, O","521","1946","11","03",NA,"Brasil",NA,NA,"Subarbusto do campo. Flores novas c/ pétalas brancas, os mais velhos com pétalas vermelho-rubi; estames amarelos.","SPF00152979",NA,NA,"Nied.","Smith, LB","Paraná","Lapa","Serrinha.","-49.7158012390137","-25.7696990966797","SPF00152979",NA,NA,"1949",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"185","2021-03-15 18:28:15-03","USP","SPF","47948","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cordeiro, J","262","1986","03","11",NA,"Brasil",NA,NA,"Pétalas alvas, demum rosadas.","SPF00047948",NA,NA,"Nied.","Hatschbach, G","Paraná","Palmeira","Rod. do Café.","-50.0064010620117","-25.4293994903564","SPF00047948",NA,NA,"1986",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"186","2021-03-15 18:28:15-03","USP","SPF","122731","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, JM","1540","1995","10","05",NA,"Brasil",NA,NA,"Arbusto, 1.20 m, flor amarela.","SPF00122731",NA,NA,"Nied.","Anderson, WR","Paraná","Ponta Grossa","Itaiacoca. Zona de campo, junto a perau.","-50.1618995666504","-25.0949993133545","SPF00122731",NA,NA,"1996",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"187","2021-03-15 18:28:15-03","USP","SPF","109256","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Poliquesi, CB","446","1995","10","10",NA,"Brasil",NA,NA,"Flor amarela.","SPF00109256",NA,NA,"Nied.","Hatschbach, G","Paraná","Ponta Grossa","Passo do Pupo. Campo limpo, seco.","-50.1618995666504","-25.0949993133545","SPF00109256",NA,NA,"1995",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-15 18:28:15-03","USP","SPF","107459","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, VC","7172","1994","11","13",NA,"Brasil",NA,NA,"Arbusto, até 40 cm alt; corola com 4 pétalas alvas e 1 amarela, passandoa a vermelha.","SPF00107459",NA,NA,"Nied.","Mamede, MCH","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau. Encosta rochosa.","-49.1399993896484","-24.3099994659424","SPF00107459",NA,NA,"1997",NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-15 18:28:15-03","USP","SPF","116481","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, VC","10507","1996","01","26",NA,"Brasil",NA,NA,"Arbusto até 50 cm alt.; labelo passando de amarelo para vermelho, demais pétalas alvas.","SPF00116481",NA,NA,"Nied.","Mamede, MCH","São Paulo","Itararé","Fazenda Santa Maria do Espinho. Campo.","-49.3400001525879","-24.1100006103516","SPF00116481",NA,NA,"1997",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-25 13:52:30-03","UNIVILLE","JOI","9772","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","B.D. Kellermann","82","2009","09","25",NA,"Brasil",NA,NA,"; HABITAT: cerrado; HABITO: subarbustiva","JOI009772",NA,NA,"Nied.","B. Kellerman","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"2009","10","25","44368","auto",NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:31:46-03","UEFS","HUEFS","140857","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Estevan, D.A.","906","2005","09","17",NA,"Brasil",NA,NA,NA,"HUEFS0140857","Angiospermae","Malpighiales","Nied.",NA,"Paraná","Ventania","Morro do Chapéu. 18 km Estrada Ventania-Ibaiti.","-50.2428016662598","-24.2458000183105","HUEFS0140857",NA,NA,NA,NA,NA,"32424","auto",NA,NA,"Rosanae",NA,NA,NA
"192","2019-10-07 09:31:46-03","UEFS","HUEFS","73342","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ribas, O.S.","5099","2003","02","25",NA,"Brasil",NA,NA,NA,"HUEFS0073342","Angiospermae","Malpighiales","Nied.",NA,"Paraná","Campo Magro","Morro do Palha","-49.4514007568359","-25.3686008453369","HUEFS0073342",NA,NA,NA,NA,NA,"24260","auto",NA,NA,"Rosanae",NA,NA,NA
"193","2019-10-07 09:31:46-03","UEFS","HUEFS","71442","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M.","3692","2002","10","22",NA,"Brasil",NA,NA,NA,"HUEFS0071442","Angiospermae","Malpighiales","Nied.",NA,"Paraná","Campo Magro","Morro do Palha","-49.4514007568359","-25.3686008453369","HUEFS0071442",NA,NA,NA,NA,NA,"24260","auto",NA,NA,"Rosanae",NA,NA,NA
"194","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220572F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220572F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220572F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"195","2019-09-04 18:50:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","F. Sellow","4755",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
"196","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220569F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220569F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220569F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"197","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220570F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220570F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220570F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"198","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220571F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220571F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220571F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"199","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220573F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220573F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220573F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"200","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220574F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220574F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220574F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"201","2015-03-13 18:44:58-03","F","FMNH-SEEDPLANTS","V0220575F","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0220575F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0220575F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"202","2020-07-23 12:10:50-03","CEPLAC","CEPEC","138990","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V.C.Souza","10507",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"V.C.Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-07-23 12:10:50-03","CEPLAC","CEPEC","138568","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","S. I. Elias","10","1997","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Francener","São Paulo","BOM SUCESSO DE ITACARÉ","Fazenda Nicolau.","-49.151389","-24.269722",NA,NA,NA,NA,NA,NA,NA,NA,"49W9'5","24S16'11",NA,NA,NA,NA
"204","2020-07-23 12:10:50-03","CEPLAC","CEPEC","137404","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V.C.Souza","31998",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. Francener","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-07-23 12:10:50-03","CEPLAC","CEPEC","138546","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V.C.Souza","7172",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-23 12:10:50-03","CEPLAC","CEPEC","139745","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Scaramuzza, C.A.M.","1023",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:10:50-03","CEPLAC","CEPEC","139841","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","G.O. Romão","1650",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. Francener","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
