"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"438","2021-03-04 15:44:30-03","IF","SPSF","41368","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","J.A.Pastore","2009","04","02","J.M.Silva & A.Soares & W.Maschio","3024","1999","09","01","Brasil","PR","Cruzeiro do Iguaçu","barra do rio Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,"COLETA: Árvore 15m, frutos imaturos.&nf;Floresta; GEOGRAFIA: Rio Chopim.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","12520","auto",NA,"Magnoliopsida",NA,NA,NA
"439","2021-03-04 15:44:30-03","IF","SPSF","26898","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"J.M.Silva","2925","1999","04","15","Brasil","PR","Cruzeiro do Iguaçu","mata ciliar","-53.127799987793","-25.6156005859375",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","12520","auto",NA,"Magnoliopsida",NA,NA,NA
"440","2021-03-04 15:44:30-03","IF","SPSF","08449","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"J.P.M. Carvalho",NA,"1984","03","27","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","21048","auto",NA,"Magnoliopsida",NA,NA,NA
"441","2021-03-04 15:44:30-03","IF","SPSF","19265","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"J.B.Baitello & J.A.Pastore","791","1995","07","28","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","43112","auto",NA,"Magnoliopsida",NA,NA,NA
"442","2021-03-04 15:44:30-03","IF","SPSF","06459","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"M.Gonzaga",NA,"1948","02","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"443","2021-03-04 15:44:30-03","IF","SPSF","07442","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1950","02","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"444","2021-03-04 15:44:30-03","IF","SPSF","06206","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"O.T. Aguiar & M.Nakaoka",NA,"1981","02","13","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"445","2021-03-04 15:44:30-03","IF","SPSF","07679","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"O.T. Aguiar & M.Nakaoka",NA,"1981","10","23","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"446","2021-03-04 15:44:30-03","IF","SPSF","14804","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1981","02","22","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"447","2021-03-04 15:44:30-03","IF","SPSF","05831","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"O.T. Aguiar & M.Nakaoka",NA,"1979","11","13","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"448","2021-03-04 15:44:30-03","IF","SPSF","26593","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"A.Soares & W.Maschio","341","1998","11","19","Brasil","PR","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","12520","auto",NA,"Magnoliopsida",NA,NA,NA
"449","2021-03-04 15:44:30-03","IF","SPSF","26570","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"W.Maschio","166","1997","07","11","Brasil","PR","Paranaguá","floresta ombrofila densa submontana","-48.5092010498047","-25.5200004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","24916","auto",NA,"Magnoliopsida",NA,NA,NA
"450","2021-03-04 15:44:30-03","IF","SPSF","50838","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(Spreng)",NA,NA,NA,NA,"T.B.Conforti & E.R.Salviani","09","2004","07","16","Brasil","SP","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"COLETA: Árvore 20m, frutos imaturos verdes; GEOGRAFIA: Floresta Estacional Semidecidual submontana;",NA,"652","681",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","23900","auto",NA,"Magnoliopsida",NA,NA,NA
"451","2021-03-04 15:44:30-03","IF","SPSF","23833","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"M.P.Costa","78","1991","12","14","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","55628","auto",NA,"Magnoliopsida",NA,NA,NA
"452","2021-03-04 15:44:30-03","IF","SPSF","29587","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"G.F.Gonçalves","2015","08","21","F.M.Souza","246","2001","04","18","Brasil","SP","Itanhaém","Loteamento Maramba II","-46.7799987792969","-24.1800003051758",NA,NA,"COLETA: Epífita, frutos imaturos verdes.; GEOGRAFIA: floresta de restinga.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","26998","auto",NA,"Magnoliopsida",NA,NA,NA
"453","2021-03-04 15:44:30-03","IF","SPSF","02042","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1945","02","09","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"454","2021-03-04 15:44:30-03","IF","SPSF","07655","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"A. Rodrigues",NA,"1944","01","30","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"455","2021-03-04 15:44:30-03","IF","SPSF","46006","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Camb.",NA,NA,NA,NA,"F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello","1562","2012","08","30","Brasil","SP","São Paulo","Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Arvoreta, 3 metros, flores brancas.; GEOGRAFIA: Trilha do Mirante, mata baixa.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"456","2021-03-04 15:44:30-03","IF","SPSF","00032","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"R.Zachia","1992","08","25","M.Koscinski","66","1929","01","30","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Porte arbóreo; Nome popular Pindauvuna.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"457","2021-03-04 15:44:30-03","IF","SPSF","07510","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"J.P.Coelho","786","1940","08","31","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto",NA,"Magnoliopsida",NA,NA,NA
"458","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"Crescit in silvis Caa-apoam et ad margines silvarum perpetuarum, in prov. Sebastianopolitana, Spiritus Sancti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Crescit in silvis Caa-apoam et ad margines silvarum perpetuarum, in prov. Sebastianopolitana, Spiritus Sancti","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Crescit in silvis Caa-apoam et ad margines silvarum perpetuarum, in prov. Sebastianopolitana, Spiritus Sancti","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:31:51-03","UFRGS","ICN","120907","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","04","17","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027862",NA,NA,"ICN00027862 ICN00027862_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"462","2021-02-08 12:31:51-03","UFRGS","ICN","115280","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Baptista, LRM",NA,NA,NA,"Dalpiaz, S","s.n.","1997","05","05","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027865",NA,NA,"ICN00027865",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"463","2021-02-08 12:31:51-03","UFRGS","ICN","094522","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, MC",NA,NA,NA,"Hagelund, K","11840","1977","04","19","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027847",NA,NA,"ICN00027847 ICN00027847_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"464","2021-02-08 12:31:51-03","UFRGS","ICN","094391","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Záchia, RA","947","1992","03","27","Brasil","RS","Torres","Em Morro Azul 4° Distrito de Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com alguns indivíduos jovens e um outro enorme de uns 15m de altura.; Dentro e na beira do mato.","ICN00027859",NA,NA,"ICN00027859",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"465","2021-02-08 12:31:51-03","UFRGS","ICN","044856","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Pedralli, G",NA,NA,NA,"Pedralli, G","s.n.","1978","09","22","Brasil","RS","Torres","Mato do Luís D. Pedro de Alcântara cova Funda","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027868",NA,NA,"ICN00027868",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"466","2021-02-08 12:31:51-03","UFRGS","ICN","094392","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Záchia, RA","954","1992","03","28","Brasil","RS","Torres","no Costãozinho","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Várias mudas e pés pequenos com 1m ou menos de altura e um pé grande com 8m de altura.; Mata de terra firme dentro do povoado.","ICN00027856",NA,NA,"ICN00027856",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"467","2021-02-08 12:31:51-03","UFRGS","ICN","098239","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Záchia, RA","1267","1993","03","13","Brasil","RS","Torres","no Costãozinho em área desmatada próxima ao morro do Sr. Dedé","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore com ca. De 6-8m. Vista de longe parece um pinheirinho.","ICN00027867",NA,NA,"ICN00027867 ICN00027867_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"468","2021-02-08 12:31:51-03","UFRGS","ICN","171199","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Molz, M","s.n.","2011","12","26","Brasil","RS","Três Cachoeiras","Fragmento situado à esquerda da RS 494, sentido Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,"Árvore com 16m, botões florais avermelhados; ritidoma rugoso, sulcado longitudinalmente","ICN00027870",NA,NA,"ICN00027870",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"17224","auto",NA,NA,NA,NA,NA
"469","2021-02-08 12:31:51-03","UFRGS","ICN","094051","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, MC","1998",NA,NA,"Rossi, L; et al.","806","1991","02","19","Brasil","SP","Iguapé","Estação Ecológica Juréia-Itatins trilha para o pocinho","-47.5499992370605","-24.7000007629395",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore ca. 15m alt., ramos com cortex castanho-avermelhado, lenticelado. Frutos imaturos verdes.; Mata à margem do rio.","ICN00027849",NA,NA,"ICN00027849 ICN00027849_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"55628","auto",NA,NA,NA,NA,NA
"470","2021-02-08 12:31:51-03","UFRGS","ICN","098746","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Gehrt",NA,NA,NA,"Pickel, B","4619","1940","04","24","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Frutos novos: abril; Cultivado","ICN00027853",NA,NA,"ICN00027853",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA
"471","2021-02-08 12:31:51-03","UFRGS","ICN","098759","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1944","10","19","Brasil","SP","São Paulo","Parque do Estado Água Funda","-46.6300010681152","-23.5400009155273",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027851",NA,NA,"ICN00027851 ICN00027851_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA
"472","2021-02-08 12:31:51-03","UFRGS","ICN","031764","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Pickel, B","s.n.","1950","02","01","Brasil","SP",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","ICN00027861",NA,NA,"ICN00027861",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:31:51-03","UFRGS","ICN","098773","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, MC",NA,NA,NA,"Koscinski, M","s.n.","1929","01",NA,"Brasil","SP","Serra da Cantareira",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Porte arbóreo; flores.","ICN00027852",NA,NA,"ICN00027852",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:31:51-03","UFRGS","ICN","134357","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","1999","04","17","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Frutos jovens.","ICN00027871",NA,NA,"ICN00027871",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"475","2021-02-08 12:31:51-03","UFRGS","ICN","134349","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","1999","01","01","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com botões e flores.","ICN00027864",NA,NA,"ICN00027864",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"476","2021-02-08 12:31:51-03","UFRGS","ICN","118823","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Rossoni, MG","s.n.","1999","05","21","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Com frutos; folículo.","ICN00027863",NA,NA,"ICN00027863 ICN00027863_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"477","2021-02-08 12:31:51-03","UFRGS","ICN","118818","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Rossoni, MG","s.n.","1999","07","31","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Frutificação.","ICN00027872",NA,NA,"ICN00027872",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA
"478","2021-02-08 12:31:51-03","UFRGS","ICN","094394","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Záchia, RA","702","1991","12","29","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Também em FAA.. Estéreis; vários indivíduos pequenos e uma árvore grande dentro da mata (mais ou menos 30m), casca escamosa descamante, castanha.; Matinha de terra firme perto da A","ICN00027845",NA,NA,"ICN00027845",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"479","2021-02-08 12:31:51-03","UFRGS","ICN","098259","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"R.A. Záchia, F Mohr; Waechter, JL","1276","1993","03","28","Brasil","RS","Torres","Em limoeiro na mata do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore de grande porte com frutos muito jovens em ramos situados a mais de 10m do chão.; No interior de mata de terra firme.","ICN00027855","20","20","ICN00027855 ICN00027855_1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"480","2021-02-08 12:31:51-03","UFRGS","ICN","048107","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Dias, MC",NA,NA,NA,"Waechter, JL","1681","1980","08","30","Brasil","RS","Torres","Limoeiro","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Árvore; com 24m de altura (medida com trena; frutos imaturos, verdes.; em interior de mata pluvial.","ICN00027858",NA,NA,"ICN00027858",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"481","2021-02-08 12:31:51-03","UFRGS","ICN","094390","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, RA",NA,NA,NA,"Záchia, RA","712","1991","12","31","Brasil","RS","Torres","matinha no lugarejo chamado Canto dos Magno via Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Em beira de mata de terra firme.","ICN00027866",NA,NA,"ICN00027866",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
