"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"150","2015-01-24 13:40:00-02","MO","MOBOT","3191692","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Gustavo Martinelli","Martinelli 12460","1988",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecologica Municipal de Macae de Cima, nascente do Rio Das Flores.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","3191793","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","PESSOA","PESSOA 395","1988",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecologica Municipal de maca de Cima. Nascente dor RIo Das Flores.","-42.05","-22","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3192065","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Lima","Lima 3432","1988",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecologica municipal de Macae de Cima, Nascente dor Rio das Flores.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3194869","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Lima","Lima 3402",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Proc. Nova, Friburgo, Reserva Ecologica municipal de Macae d eCima, Nascente do Rio das Flores.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-07-09 17:05:00-03","MO","MOBOT","2482874","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","grandisepala","Eugenia grandisepala","Mattos","Gert G. Hatschbach","Hatschbach 25812","1970","12","21","South America","Brazil","Paraná",NA,"Guaraqueçaba. Santo Murato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-01-24 13:09:00-02","MO","MOBOT","2482882","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","grazielae","Eugenia grazielae","Mattos & D. Legrand","G.M. Barroso","Barroso 6046",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-08-31 09:07:34-03","INPA","INPA","184030","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Pessôa, S de V.A.","476","1989","08","29","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municípal de Macaé de Cima, Nascente do Rio das Flores","-42.566667","-22.466667",NA,NA,NA,NA,"INPA0184030","INPA0184030 INPA0184030_e",NA,NA,NA,NA,"-42.566667","-22.466667",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-04 11:05:52-03","UFRB","HURB","20899","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. expansa","Eugenia cf. expansa","Spring ex Mart.","Moreira, D.M.; Almeida, M.R.A.; Brandão, C.S.S.; Alves, T.N.","146","2017","04","26",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020899",NA,"M.Sobral","15122","auto","2019",NA,NA,"02",NA,NA,NA,NA,NA,NA
"158","2021-03-03 13:56:22-03","UFF","NIT","NIT10327","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","R. Ribeiro","13","2017","07","20",NA,"Brasil","Rio de Janeiro","Niterói","Município de Niterói, Região Oceânica, Praia do Sossego","-43.1035995483398","-22.88330078125",NA,NA,NA,"Folhas verdes Habito: Arbusto","NIT00001561",NA,"R. Ribeiro","14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-03 13:56:22-03","UFF","NIT","NIT731","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","J. Garcia; A. Lobão","40","2011","10","01",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Mata em frente à sede","-42.720278","-22.329167",NA,NA,NA,"Flores brancas Habitat: Floresta Ombrófila Densa Montana Habito: Árvore","NIT00000730",NA,"T. Fernandes",NA,NA,NA,"42º43'13''W","22º19'45''S",NA,NA,NA,NA,NA,NA,NA
"160","2020-11-18 11:41:00-03","UERJ","HRJ","11709","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011659",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-18 11:49:54-03","UERJ","HRJ","12618","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","C.Y#?#. G. Manão,; S.J. Silva Neto, V. Maioli, W. Silva","800","2008","11","22",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012695",NA,"Marcelo Costa","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-18 11:49:54-03","UERJ","HRJ","12394","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.","2011","08","25",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","590","590",NA,NA,"HRJ00012696",NA,"M.C. Souza","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-04 10:29:27-03","UFRPE","HST","21031","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","V.G.Staggemeier","59","2005","07","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","10","10",NA,"Porte arbustivo, raramente arbóreo. Os frutos maduros são de coloração vermelha. Fenelogia floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém frutos maduros.","HST021031",NA,NA,"37574","auto","2017","47W54'75''","25S3'88''",NA,NA,NA,NA,NA,NA,NA
"164","2021-02-09 10:13:37-03","UENF","HUENF","9154","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","s/c",NA,"1996","08","21",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","18","18",NA,NA,"HUENF00009158",NA,"M.C. Souza",NA,NA,"2019","41º15'27''W","21º46'42''S","03",NA,NA,NA,"26",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3713564","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","M. Moraes, R. Negrão & R. Dungs","666",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Nova Firburgo, Curuzu, Morro Possolé (Porcelet), trilha saindo do Sítio Itororó, propriedade da familia Dungs.",NA,NA,"1250",NA,NA,NA,"US03064387","US03064387_01 US03064387_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","3076654","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","grandisepala","Eugenia grandisepala","Mattos","G. Hatschbach","25812","1970","12","21","South America","Brazil","Paraná","Guaraquecaba","Salto Murato.",NA,NA,NA,NA,NA,NA,"US00048345","US00048345_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,NA,NA,"1"
"167","2019-12-09 17:30:21-03","UFPR","EFC","15649","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Bonaldi, R.A.","839","2013","12","27",NA,"Brasil","Paraná","Paranaguá","Tinguçú","-48.4958","-25.5677","12","12",NA,"Árvore 7 m. Floresta Ombrófila Densa das Terras Baixas","EFC015649",NA,"Bonaldi, R.A.",NA,NA,"2013","-48.4958","-25.5677","12",NA,NA,NA,"27",NA,NA
"168","2019-12-09 17:30:21-03","UFPR","EFC","15511","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Souza, I.",NA,"2017","04","02",NA,"Brasil","Paraná","Paranaguá","Encantadas - Ilha do Mel","-48.3152","-25.567","20","20",NA,"Arvoreta 4m, no sub-bosque. Frutos vermelhos, Floresta Ombrófila Densa das Terras Baixas.","EFC015511",NA,"Souza, I.",NA,NA,"2017","-48.3152","-25.5670","04",NA,NA,NA,"12",NA,NA
"169","2021-03-15 18:28:56-03","USP","SPF","192712","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Peron, M","s.n.","1992","07","15",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,NA,"Indivíduo P20-0012.","SPF00192712",NA,"Silva Neto, SJ",NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:26:43-03","USP","SPF","200018","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Lima, HC","3425","1988","10","04",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-43.538889","-22.458333",NA,NA,NA,NA,"SPF00200018",NA,"Anônimo",NA,NA,NA,"-43.538889","-22.458333",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:26:43-03","USP","SPF","168701","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Vieira, CM","86","1989","09","13",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-42.05","-22","1100","1100",NA,NA,"SPF00168701",NA,"Anônimo",NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:26:43-03","USP","SPF","229246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Verdi, M","6539","2013","10","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Morro da Pedreira","-43.539167","-19.292778","1252","1252",NA,NA,"SPF00229246",NA,"Giaretta, A",NA,NA,"2016","-43.539167","-19.292778","06",NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:26:43-03","USP","SPF","229270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Mazine, FF","989","2003","11","07",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"SPF00229270",NA,"Sobral, M","17116","auto","2013",NA,NA,"01",NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:26:43-03","USP","SPF","141238","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Silva, JM","2864","1999","01","15",NA,"Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"SPF00141238",NA,"Sobral, M","38172","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:26:43-03","USP","SPF","176102","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Barros, F","3123","2005","09","28",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SPF00176102",NA,"Bünger, MO","37574","auto","2012",NA,NA,"05",NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:26:43-03","USP","SPF","168700","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Souza, VC","9225","1995","10","08",NA,"Brasil","São Paulo","Itanhaém","Fazenda São Luís.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"SPF00168700",NA,"Kawasaki, ML","26998","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:26:43-03","USP","SPF","192718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Guedes, R","2242","1991","08","27",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,NA,NA,"SPF00192718",NA,"Barroso, GM",NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:26:43-03","USP","SPF","99302","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Almeida-Scabbia, RJ","302","1994","04","14",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00099302",NA,"Sobral, M","34059","auto","2018",NA,NA,"04",NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:35:13-03","UEFS","HUEFS","192718","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Thier, O.T.O.","1332","2008","12","05",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Near Guapiaçu. Between REGUA and Schincariol basin","-42.7625","-22.440556","112","112",NA,NA,"HUEFS0192718",NA,NA,NA,NA,NA,"42W45'45''","22S26'26''",NA,"Rosanae",NA,NA,NA,NA,NA
"180","2019-10-07 09:35:13-03","UEFS","HUEFS","87621","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Riedel",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Mandioca.",NA,NA,NA,NA,NA,NA,"HUEFS0087621",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA
"181","2019-10-07 09:35:13-03","UEFS","HUEFS","100065","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Guedes, R.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva ecologica Municipal de Macaé de Cima, nascentes do rio das Flores.","-42.05","-22",NA,NA,NA,NA,"HUEFS0100065",NA,NA,NA,NA,NA,"42W3'","22S",NA,"Rosanae",NA,NA,NA,NA,NA
"182","2019-10-07 09:35:14-03","UEFS","HUEFS","87581","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Luschnath, B.","50",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Serra da Estrela.",NA,NA,NA,NA,NA,NA,"HUEFS0087581",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA
"183","2019-10-07 09:35:14-03","UEFS","HUEFS","182967","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Matos, E.N.de","910","2011","12","10",NA,"Brasil","Bahia","Caravelas","Mata da Chinesa.","-39.153889","-13.673611",NA,NA,NA,"Floresta.","HUEFS0182967",NA,"M.Sobral",NA,NA,"2016","39W9'14''","13S40'25''","10","Rosanae",NA,NA,NA,NA,NA
"184","2019-10-07 09:35:14-03","UEFS","HUEFS","165901","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Guedes, R.","RB321499","1988","11","07",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de cima, sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"HUEFS0165901",NA,"M.O.Bunger","33190","auto","2016",NA,NA,"03","Rosanae",NA,NA,NA,NA,NA
"185","2019-10-07 09:35:19-03","UEFS","HUEFS","87560","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","grazielae","Eugenia grazielae","Mattos & D.Legrand",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087560",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA
"186","2019-06-11 12:39:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,NA,"36856",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"36856",NA
"187","2015-03-07 08:58:42-03","F","FMNH-SEEDPLANTS","V0108356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108356F","V0108356F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"188","2015-03-07 08:58:42-03","F","FMNH-SEEDPLANTS","V0108357F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108357F","V0108357F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2015-03-07 08:58:42-03","F","FMNH-SEEDPLANTS","V0108358F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108358F","V0108358F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"190","2015-03-07 08:58:42-03","F","FMNH-SEEDPLANTS","V0108359F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108359F","V0108359F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"191","2018-05-14 17:14:19-03","F","FMNH-SEEDPLANTS","V0348909F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"M. Sobral","6871","1990","10",NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0348909F","V0348909F_01 V0348909F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"6871",NA
"192","2019-09-04 18:51:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Phyllocalyx","cupreus","Phyllocalyx cupreus",NA,"L. Riedel",NA,"1823","10",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA
"193","2019-01-23 11:01:28-02","F","FMNH-SEEDPLANTS","V0065665F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Phyllocalyx","cupreus","Phyllocalyx cupreus",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065665F","V0065665F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA
"194","2020-11-23 11:39:08-03","IAC","IAC","29776","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1033","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,"F.F. Mazine-Capelo",NA,NA,"2011","-47.8811","-24.7150","04",NA,NA,NA,"10",NA,NA
"195","2020-11-23 11:39:08-03","IAC","IAC","45958","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","G. Martinelli et al.","12460","1988","04","26",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, nascente do Rio das Flores","-42.5311","-22.2819",NA,NA,NA,"22o 00#?#S, 42o 03#?#W. Parcela 1A, microparcela 1b, indivíduo 80",NA,NA,"G. Martinelli et al.",NA,NA,"1988","-42.5311","-22.2819","04",NA,NA,NA,"26",NA,NA
"196","2020-11-23 11:39:08-03","IAC","IAC","48325","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","J.A.M.A. Gomes & L.C. Bernacci","s/nº","2006","11","09",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,"J.A.M.A. Gomes & L.C. Bernacci",NA,NA,"2006","-45.080223","-23.373498","11",NA,NA,NA,"09",NA,NA
"197","2020-11-23 11:39:08-03","IAC","IAC","49050","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","405","2006","11","08",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 30, indivíduo G 485",NA,NA,"M.E.G. Sobral",NA,NA,"2006","-45.080223","-23.373498","11",NA,NA,NA,"01",NA,NA
"198","2020-11-23 11:39:08-03","IAC","IAC","49867","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","E. Ramos; H.R. Gonçalves & S. Santos","533","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082259","-23.373134",NA,NA,NA,"Subparcela 79, Indivíduo H1204",NA,NA,"E. Ramos et al.",NA,NA,"2007","-45.082259","-23.373134","10",NA,NA,NA,"01",NA,NA
"199","2020-11-23 11:39:08-03","IAC","IAC","50363","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","572","2007","12","05",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,NA,NA,"subparcela 72, indivíduo I 1447",NA,NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",NA,NA,"2007","-45.083511","-23.367009","12",NA,NA,NA,"05",NA,NA
"200","2020-11-23 11:39:08-03","IAC","IAC","50529","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","J.A.M.A. Gomes & C.B. Virillo","644","2006","12","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,"J.A.M.A. Gomes & C.B. Virillo",NA,NA,"2006","-45.080223","-23.373498","12",NA,NA,NA,"03",NA,NA
"201","2020-11-23 11:39:08-03","IAC","IAC","53943","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","J.A.M.A. Gomes","s/nº","2012","10","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Pinciguaba, parcela I","-45.0711","-23.4339",NA,NA,NA,"sp. 06, coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,"J.A.M.A. Gomes",NA,NA,"2013","-45.0711","-23.4339","01",NA,NA,NA,"20",NA,NA
"202","2020-07-23 12:15:44-03","CEPLAC","CEPEC","132949","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"H. C. de Lima","3425",NA,NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"H. C. de Lima","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70261","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"S. de V. A. Pessoa","125","1986","11","25",NA,"Brasil","Rio de Janeiro","nova friburgo","Macaé de Cima, marg. Do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"S. de V. A. Pessoa","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA
