"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"95","2019-11-06 09:56:42-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Santos, M.F.","Dias, S.","s.n.","1988","10","15",NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião, Alto do morro, lado da capela","-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores brancas, fruto vermelho pequeno, ambos aromáticos",NA,NA,NA,NA,NA,NA,"44599","auto","2010","11","11",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:56:42-03","UFOP","OUPR","21144","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Bünger, M.O.; Scalon, V.R. & Silva, J.L.","s.n.","2008","01","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Arbusto, cerca de 1,80m. Folhas jovens vermelho vivo, frutos vermelhos, pecíolos castanho-alaranjado, caule alaranjado. Campo rupestre quartzítico.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-03-12 10:29:23-03","UFOP","OUPR","34903","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Pedrosa, L.G.","Pedrosa, L.G.","2359","2019","12","15",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Arvoreta, 3m. Frutos vermelhos. Cerrado rupestre.",NA,NA,NA,NA,NA,NA,"44599","auto","2019","12","15",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-06 09:56:42-03","UFOP","OUPR","4186","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Bünger, M.O.","Barros, J.M.","s.n.","1894","02","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Flores brancas.",NA,NA,NA,NA,NA,NA,"44599","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:56:42-03","UFOP","OUPR","21142","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Bünger, M.O.; Scalon, V.R. & Silva, J.L.","42","2008","01","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,"Arbóreo, cerca de 2,0m, estéril, pecíolo castanho-claro, caule acinzentado",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-06 09:56:42-03","UFOP","OUPR","21143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Bünger, M.O.; Scalon, V.R. & Silva, J.L.","50","2008","01","14",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,"Arbusto de grande porte, com cerca de 2,0m, frutos passando de amarelos a negros, pecíolos castanho-alaranjados, caule alaranjado no interior",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:56:42-03","UFOP","OUPR","1424","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Bünger, M.O.","Messias, M.C.T.B.; Roschel, M.B. & Silva, J.L.","s.n.","1993","11","11",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso.","-43.5080986022949","-20.2875003814697",NA,"Arbusto, 1,2 m. Frutos avermelhados. Campoeira.",NA,NA,NA,NA,NA,NA,"44599","auto","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-06 09:56:42-03","UFOP","OUPR","21706","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Pedreira, G.","522","2008","03","02",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Floresta paludosa de altitude","-43.5080986022949","-20.2875003814697",NA,"Árvore",NA,NA,NA,NA,NA,NA,"44599","auto","2008","04","01",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-06 09:56:42-03","UFOP","OUPR","19396","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Bünger, M.O.; Scalon, V.R. & Silva, J.L.","06","2007","10","29",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Morro do Cachorro, campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,"Arvoreta, cálice maculado, pétalas brancas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-06 09:56:42-03","UFOP","OUPR","19399","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M.","Bünger, M.O.; Scalon, V.R. & Silva, J.L.","07","2007","10","29",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Morro do Cachorro, campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,"Arbusto, folhas jovens vermelhas, folhas um pouco coriáceas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-06 09:56:42-03","UFOP","OUPR","33246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Bünger, M.O.","Bünger, M.O.; Romero, R.R. & Silva, J.L.","93","2009","10","22",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Calais.","-43.5080986022949","-20.2875003814697",NA,"Arbóreo ca. 2,5m, frutos imaturos verdes, frutos maduros atrovináceos.",NA,NA,NA,NA,NA,NA,"44599","auto","2009","10","22",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:56:42-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Peron, M.V.","Magalhães-Gomes, F.M.; Magalhães-Gomes, C.T.","s.n.","1891","08",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores brancas",NA,NA,NA,NA,NA,NA,"44599","auto","1985","07","07",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-06 09:56:42-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Peron, M.V.","Magalhães-Gomes, F.M.; Magalhães-Gomes, C.T.","s.n.","1893","09",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, Campos de Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,"Arbusto pouco elevado, flores brancas",NA,NA,NA,NA,NA,NA,"44599","auto","1989","07","07",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-04 13:19:30-03","UDESC","LUSC","7093","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","M.Sobral & E.Lucas","F.F.Mazine; et al.","1051","2003","11","23",NA,"Brasil","Minas Gerais","Belo Horizonte","Retiro das Pedras.","-43.937801361084","-19.9207992553711",NA,NA,"LUSC008787","LUSC008787",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:53:57-03","UCS","HUCS","13405","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Paula, J.A. de","s.n.","1986","10","25",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,"arbusto - BHCB 7969; mata secundária",NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:53:57-03","UCS","HUCS","28954","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.",NA,"Urbano, L.K.","s.n.","1971","10","28",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,"árvore pequena sobre minério de ferro, tronco avermelhado, flroes alvas - CESJ - 10936",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-16 17:53:57-03","UCS","HUCS","29090","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Motta, M.J.T.","1591","1988","11","24",NA,"Brasil","Minas Gerais","Poços de Caldas","Pirangi","-46.5614013671875","-21.7877998352051",NA,"arbusto 3m, frutos maduros vermelhos; matinha",NA,NA,NA,NA,NA,NA,"23696","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2014-10-14 15:57:00-03","BS","M","M-0136926","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,"M0136926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"113","2019-08-16 08:40:15-03","UTFPR","HCF","6173","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg.) Nied.","M.F. Santos","A.R. Silva","599","2007","10","13",NA,"Brasil","MG","Boa Esperança","Fazenda Rancharia, BR 265, Km 2","-45.634472","-21.164056",NA,"arvoreta ca. 2,5 m. Flores de cor alva.",NA,NA,"874","874","45°38'04,1 W","21°09'50,6 S",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:37:08-03","MBM","MBM","194154","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Braga, M.M.N.; et al.; et al.","256","1988","10","07","Southern America","Brazil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,"MBM194154","MBM194154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:37:08-03","MBM","MBM","172304","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Silva, R.; et al.; et al.","2033","1985","10","05","Southern America","Brazil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,"MBM172304","MBM172304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:37:08-03","MBM","MBM","176156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Pequeno, P.H.A.; et al.; et al.","110","1989","10","04","Southern America","Brazil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,"MBM176156","MBM176156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:37:08-03","MBM","MBM","176158","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Pequeno, P.H.A.; et al.; et al.","163","1989","10","04","Southern America","Brazil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,"MBM176158","MBM176158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:37:08-03","MBM","MBM","178466","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.",NA,"Sobral, M.","s.n.","1988","10","01","Southern America","Brazil","Minas Gerais",NA,"Serra de Ouro Branco",NA,NA,NA,NA,"MBM178466","MBM178466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:37:08-03","MBM","MBM","178477","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Braga; et al.; et al.","11230","1987","09","28","Southern America","Brazil","Minas Gerais",NA,"Caminho para Cascatinha, Caraça",NA,NA,NA,NA,"MBM178477","MBM178477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:37:08-03","MBM","MBM","178479","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Andrade, I.R.; et al.; et al.","43","1986","12","12","Southern America","Brazil","Minas Gerais",NA,"Caraça",NA,NA,NA,NA,"MBM178479","MBM178479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:37:08-03","MBM","MBM","193578","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Sucre, D.; et al.; et al.","7221","1970","09","30","Southern America","Brazil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,"MBM193578","MBM193578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:37:08-03","MBM","MBM","212037","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Kawasaki, M.L.","Semir, J.; et al.; et al.","4690","1973","10","28","Southern America","Brazil","Minas Gerais","Santana?","Serra do Cipó",NA,NA,NA,NA,"MBM212037","MBM212037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:37:08-03","MBM","MBM","345965","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Krieger, L.","s.n.","1988","10","10",NA,"?",NA,NA,"Sem localidade",NA,NA,NA,"Arbusto no cerrado. Flores com cor castanho-amarelado","MBM345965","MBM345965",NA,NA,NA,NA,NA,NA,"1997","01",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:37:08-03","MBM","MBM","194156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Andrade, P.M.","998","1987","07","30","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"MBM194156","MBM194156",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:37:08-03","MBM","MBM","122603","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Sobral, M.; et al.; et al.","5607","1987","11",NA,"Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"MBM122603","MBM122603",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:37:08-03","MBM","MBM","178465","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Priscila Andrade","851","1986","12","17","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca - Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"MBM178465","MBM178465",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:37:08-03","MBM","MBM","230961","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Motta, J.T.","1591","1988","11","24","Southern America","Brazil","Minas Gerais","Poços de Caldas","Pirangi","-46.5614013671875","-21.7877998352051",NA,NA,"MBM230961","MBM230961",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:37:08-03","MBM","MBM","178476","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Paula, J.A. de; et al.; et al.","s.n.","1986","10","25","Southern America","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM178476","MBM178476",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:37:08-03","MBM","MBM","193597","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Peron, M.","Souza, A.B. de; et al.; et al.","81","1970","09","03","Southern America","Brazil","Minas Gerais","Caparaó","Caminho para o Pico da Bandeira","-41.9043998718262","-20.523099899292",NA,NA,"MBM193597","MBM193597",NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:37:08-03","MBM","MBM","78115","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","45585","1982","10","10","Southern America","Brazil","Minas Gerais","Itamonte","Serra da Mantiqueira","-44.8699989318848","-22.283899307251",NA,NA,"MBM078115","MBM078115",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:37:08-03","MBM","MBM","176157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Sobral, M.; et al.; et al.","5607","1987","09",NA,"Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"MBM176157","MBM176157",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:37:08-03","MBM","MBM","178469","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Sobral, M.","Brandão, F.A.K.; et al.; et al.","2033","1985","10","05","Southern America","Brazil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"MBM178469","MBM178469",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:37:08-03","MBM","MBM","222075","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Kawasaki, M.L.","Kawasaki, M.L.; et al.; et al.","1060","1998","03","19","Southern America","Brazil","Minas Gerais","Ouro Preto","Estrada Chapada - Santa Rita","-43.5080986022949","-20.2875003814697",NA,NA,"MBM222075","MBM222075",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:37:08-03","MBM","MBM","131985","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","Kawasaki, M.L.","Silva, S.M.; et al.; et al.","s.n.","1984","10","30","Southern America","Brazil","Minas Gerais","São Tomé das Letras","Serra de São Tomé","-44.9852981567383","-21.7222003936768",NA,NA,"MBM131985","MBM131985",NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:37:20-03","MBM","MBM","415784","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Barboza, E.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5599","2018","11","05","Southern America","Brazil","Minas Gerais","Santana do Riacho","Lapinha da Serra, trilha do Pico da Lapinha","-43.676389","-19.099722",NA,"Arbusto com 1,5 m de altura; fruto preto.; Campo rupestre e matinha ciliar.","MBM415784",NA,"1425","1425","-43.676389","-19.099722",NA,NA,"2019","02","05",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:37:20-03","MBM","MBM","416319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Barboza, E.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5863","2018","11","16","Southern America","Brazil","Minas Gerais","Couto de Magalhães de Minas",NA,"-43.473056","-18.119444",NA,"Arbusto com 1,8 m de altura; frutos imaturos vermelhos e maduros pretos.; Savana (Campo sensu stricto) e Campo rupestre.","MBM416319",NA,"881","881","-43.473056","-18.119444",NA,NA,"2019","02","05",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:37:20-03","MBM","MBM","407290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, D.F.","Lima, D.F.; Sobral, M.; Sobral, M.","368","2013","10","23","Southern America","Brazil","Minas Gerais","Ouro Branco","Cristais, área florestal na beira da estrada para Cristais","-44.640278","-20.527222",NA,"árvore 6 m. Frutos imaturos verdes e maduros vermelhos.; Campo rupestre.","MBM407290","MBM407290","1079","1079","-44.640278","-20.527222",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-10-13 10:31:37-03","MNHN","RECOLNAT_MNHN_P","P00163126","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Aulomyrcia","pallens","Aulomyrcia pallens petiolaris","O. Berg",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163126' target='other'> <mi>dwc_moreinfo</mi></a>","P00163126","P00163126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"petiolaris",NA,NA,NA
"139","2015-09-04 07:20:23-03","MNHN","RECOLNAT_MNHN_P","P00163127","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Aulomyrcia","pallens","Aulomyrcia pallens petiolaris","O. Berg",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163127' target='other'> <mi>dwc_moreinfo</mi></a>","P00163127","P00163127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"petiolaris",NA,NA,NA
"140","2015-10-13 10:31:38-03","MNHN","RECOLNAT_MNHN_P","P00163128","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Aulomyrcia","pallens","Aulomyrcia pallens petiolaris","O. Berg",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163128' target='other'> <mi>dwc_moreinfo</mi></a>","P00163128","P00163128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"petiolaris",NA,NA,NA
"141","2015-09-04 13:45:52-03","MNHN","RECOLNAT_MNHN_P","P00547321","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Amorim","Glaziou, A.",NA,"1886","12","30",NA,"Brésil",NA,NA,"Sitio au Ilheos (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547321' target='other'> <mi>dwc_moreinfo</mi></a>","P00547321","P00547321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16054",NA,NA
"142","2015-10-15 16:24:25-03","MNHN","RECOLNAT_MNHN_P","P00547322","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Amorim","Glaziou, A.",NA,"1886","12","30",NA,"Brésil",NA,NA,"Sitio au Ilheos (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547322' target='other'> <mi>dwc_moreinfo</mi></a>","P00547322","P00547322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16054",NA,NA
"143","2015-10-15 16:43:01-03","MNHN","RECOLNAT_MNHN_P","P00550998","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Claussen, P.",NA,"1840",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550998' target='other'> <mi>dwc_moreinfo</mi></a>","P00550998","P00550998_01 P00550998_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1526",NA,NA
"144","2015-10-28 15:15:44-02","MNHN","RECOLNAT_MNHN_P","P00550999","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550999' target='other'> <mi>dwc_moreinfo</mi></a>","P00550999","P00550999_01 P00550999_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
