"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01346670","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","G. P. Lewis","M. A. S. Costa","1995","01","03","Brazil","Amazonas",NA,"-59.966667","-2.883333",NA,NA,"NY01346670","NY01346670_01","53","solo arenoso, em frente ao alojamento, grande população",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1315065' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","720100","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.",NA,"S. C. de Sant'Ana","1998","08","07","Brazil","Bahia","Itacaré","-39.2869","-14.3219",NA,NA,"NY00720100","NY00720100_01","660","Rodovia para Itacaré. Entrada ca. 1 km da BR 101. Ramal que leva às fazendas no sentido leste, margem do Rio de Contas, ca. 2 km da entrada",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2528475' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1145210","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","G. G. Hatschbach","1998","10","12","Brazil","Bahia","Aurelino Leal","-39.32","-14.31",NA,NA,"NY01145210","NY01145210_01","68432","Rio de Contas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306863' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01346681","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. C. Barneby","E. P. Killip","1929","08","02","Peru","Loreto",NA,"-73.282456","-3.75626",NA,NA,"NY01346681","NY01346681_01","26891","Iquitos","100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","hispida",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01346680","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. C. Barneby","G. Klug","1930","01",NA,"Peru","Loreto",NA,"-73.412281","-3.792532",NA,NA,"NY01346680",NA,"768","Mishuyacu, near Iquitos","100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","hispida",NA,NA,NA,NA,NA,NA,NA
"50","2016-09-30 05:39:00-03","NY","NYBG","01346725","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","A. Carabot","1984","06","08","Venezuela","Bolívar",NA,NA,NA,NA,NA,"NY01346725",NA,"4452","Entre Túriba y La Guabina","80",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663725' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","443075","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","S. Tsugaru","1987","07","20","Brazil","Pará","Belém","-48.4555221","-1.2849922",NA,NA,"NY00443075","NY00443075_01","B300","Suburbs of Belém","50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317643' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01346734","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","H. F. Pittier","1930","06","22","Venezuela","Distrito Capital",NA,NA,NA,NA,NA,"NY01346734",NA,"13448","Puerto Escondido",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663875' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 10:57:00-03","NY","NYBG","443076","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","L. J. Gillespie","1989","06","17","Guyana",NA,NA,"-59.52","2.83",NA,NA,"NY00443076",NA,"1622","U. Takutu -U. Essequibo. South Rupunini savanna, Dadanawa. Along Rupunini RIver","100","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317642' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01346763","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","G. T. Prance","1968","07","04","Brazil","Rondônia",NA,"-64.9722835","-9.6455313",NA,NA,"NY01346763","NY01346763_01","5605","Basin of Rio Madeira. Km 167-169 Madeira-Mamoré railroad near Mutumparaná",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1315060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 05:40:00-03","NY","NYBG","01346788","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","T. W. Henkel","1993","08","18","Guyana",NA,NA,"-58.47","6.83",NA,NA,"NY01346788",NA,"2672","Region W. Demerara. Parika backdam",NA,"10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665261' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01346766","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","B. V. Rabelo","1985","04","09","Brazil","Amapá",NA,"-51.0703674","0.0437763",NA,NA,"NY01346766","NY01346766_01","3246","Cidade de Macapá",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665090' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 05:39:00-03","NY","NYBG","01346727","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","D. Clarke","1995","11","27","Guyana","Potaro-Siparuni",NA,"-58.73","4.58",NA,NA,"NY01346727","NY01346727_01","665","Owokrama Rainforest Reserve; Iwokrama Mts., 8 mi from Kurupukari along Kurupukari-Annai Road","70",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663863' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1145123","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY01145123","NY01145123_01","1253","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. 8-10 Kms na estrada que margeia ao Rio Maruim. Picada paralela ao rio Maruim.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306483' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"59","2016-09-27 19:29:00-03","NY","NYBG","01346806","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","C. Vogl","1930",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,"NY01346806",NA,"559","Umgebung von Maracay und Caracas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665299' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"60","2016-09-30 05:39:00-03","NY","NYBG","01346719","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.",NA,"E. Briceño","1989","09","12","Venezuela","Bolívar",NA,"-62.98","7.47",NA,NA,"NY01346719",NA,"61","Localidad La Lajita; región del Embalse de Guri, bajo Caroní","350",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"61","2016-09-27 03:59:00-03","NY","NYBG","01346675","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica",NA,"J. Santos Silva","G. A. Romero","1989","04","20","Venezuela","Amazonas","Atures","-67.8","4.4",NA,NA,"NY01346675","NY01346675_01","1932","Santa Rosa de Ucata","80",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663593' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01346770","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","G. A. Black","1952","04","28","Brazil","Pará",NA,"-49.1497904","-0.8206635",NA,NA,"NY01346770","NY01346770_01","52-14310","Río Ararí, Ilha de Marajó, campo nas redendezas da Fazenda Tuiuin",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665094' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","443060","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. C. Barneby","G. F. J. Pabst","1962","02","19","Brazil","Rio de Janeiro","Santa Cruz",NA,NA,NA,NA,"NY00443060","NY00443060_01","6808","Baixada pr. Adutora do Guandú",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667143' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","hispida",NA,NA,NA,NA,NA,NA,NA
"64","2016-09-30 05:39:00-03","NY","NYBG","01346705","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","A. A. Lasseigne","1974","06","25","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"NY01346705","NY01346705_01","4300","Ca. midway between Sasaima and Villeta. Ca. 60 km NW of Bogota","1000","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663692' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"65","2016-11-07 12:03:00-02","NY","NYBG","01346760","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","G. H. H. Tate","1927","09","21",NA,NA,NA,NA,NA,NA,NA,"NY01346760","NY01346760_01","108","Plants of Mount Roraima and vicinity. Along the river, Limao",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665085' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"66","2016-09-30 05:38:00-03","NY","NYBG","01346696","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","J. van Rooden","1979","11","15","Colombia","Valle del Cauca","Buenaventura","-76.95","3.98",NA,NA,"NY01346696",NA,"595","Community of San Isidro, in and around camp of Inderena-Fao","236",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663639' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01346804","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.",NA,"H. F. Pittier","1927","09","24","Venezuela","Miranda",NA,NA,NA,NA,NA,"NY01346804",NA,"12546","Banks of San Pedro River below Los Teques",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665297' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1145209","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","G. G. Hatschbach","1995","08","17","Brazil","Bahia","Valença","-39.0731","-13.3706",NA,NA,"NY01145209","NY01145209_01","63351","Guaibim",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306862' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","880014","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.",NA,"L. R. Noblick","1985","07","05","Brazil","Bahia",NA,"-39.17","-12.93",NA,NA,"NY00880014","NY00880014_01","3977","Dom Macedo Costa, Fazenda Mocambo.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2528487' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1145149","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","L. P. de Queiroz","L. P. de Queiroz","1993","08","20","Brazil","Bahia","Jacobina","-40.52","-11.17",NA,NA,"NY01145149","NY01145149_01","3479","Serra de Jacobina (= Serra do ouro), por trás do hotel Serra do ouro","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306599' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02636997","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. S. Souza","R. S. Moreira","2014","08","14","Brazil","Bahia","Nova Ibiá","-39.564667","-13.7455",NA,NA,"NY02636997","NY02636997_01","375",NA,"276","276","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2656522' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 05:39:00-03","NY","NYBG","01346724","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","G. S. Bunting","1980","11","18","Venezuela","Zulia","Colón",NA,NA,NA,NA,"NY01346724",NA,"9794","Carretera Machiques- La Fría, unos 12-14 km al sur del desvío hacia Casigua, cerca de la Estación La Concordia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663723' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1145118","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","M. M. Arbo","1997","01","14","Brazil","Bahia","Valença","-39.0583","-13.35",NA,NA,"NY01145118","NY01145118_01","7187","Carnino a Guaibim, a 2 km de la rodovia Valença-Nazaré","100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306476' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"74","2016-09-30 05:38:00-03","NY","NYBG","01346701","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","P. A. Silverstone-Sopkin","1985","03","17","Colombia","Valle del Cauca","Cali",NA,NA,NA,NA,"NY01346701",NA,"1943","Cali, Universidad del Valle (Meléndez), lote vacío frente a Unicentro, a lo largo de Paso Ancho (Calle 13)","976",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663687' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","443059","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. C. Barneby","M. S. Ferrucci","1985","01","20","Brazil","Paraná","Morretes","-48.8342","-25.4769",NA,NA,"NY00443059","NY00443059_01","299","6km N de Morretes, camino a Antonina",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667146' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","hispida",NA,NA,NA,NA,NA,NA,NA
"76","2016-09-27 19:29:00-03","NY","NYBG","01346782","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","J. L. Zarucchi","1985","03","22","Colombia","Vichada",NA,"-69.15","5.12",NA,NA,"NY01346782",NA,"3830","Parque Nacional Natural El Tuparro, along Caño Hormiga at El Tapón","110",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665224' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","880016","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.",NA,"G. F. J. Pabst","1962","02","19","Brazil","Rio de Janeiro","Santa Cruz",NA,NA,NA,NA,"NY00880016","NY00880016_01","6808","Baixada pr. Adutora do Guandú",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2528495' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 19:56:00-03","NY","NYBG","01346814","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","R. A. Pursell","1967","05","24","Venezuela","Monagas",NA,NA,NA,NA,NA,"NY01346814",NA,"9003","Ca. 7 km ne of La Toscana","160",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665304' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00934247","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","G. G. Hatschbach","1995","10","22","Brazil","Mato Grosso","Nobres","-56.3272","-14.7206",NA,NA,"NY00934247","NY00934247_01","63739","Rod. MT-201, km 7-10",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=932594' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01346764","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","W. A. Archer","1942","07","31","Brazil","Pará",NA,"-48.4515792","-1.416754",NA,NA,"NY01346764","NY01346764_01","7531","Souza, suburb of Belem",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665088' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"81","2016-09-27 19:29:00-03","NY","NYBG","01346798","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","R. C. Barneby","H. R. Wullschlaegel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,"NY01346798",NA,"122","Paramaribo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1665271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00934248","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.",NA,"J. A. Lombardi","1999","03","26","Brazil","Minas Gerais",NA,"-43.97","-19.87",NA,NA,"NY00934248","NY00934248_01","2626","Campus da UFMG, Belo Horizonte",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=932597' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","unijuga",NA,NA,NA,NA,NA,NA,NA
"83","2016-09-30 05:39:00-03","NY","NYBG","01346708","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica tetrandra","(Willd.) DC.","R. C. Barneby","M. Monsalve-Benavides","1987","06","02","Colombia","Valle del Cauca",NA,"-77","3.92",NA,NA,"NY01346708",NA,"1486","Bajo Calima; Concesión Pulpapel/Buenaventura. km 10-11 hacia el campamento","100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663696' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Fabales",NA,"South America","sheet","tetrandra",NA,NA,NA,NA,NA,NA,NA
