"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"428","2020-09-12 05:00:02-03","US","US","3290638","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"D. Folli","1885",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo","Reserva Florestal de Linhares, Linhares, ES. Est. Paraju, ant. 211",NA,NA,NA,NA,"US01788353","US01788353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"429","2020-09-12 05:00:02-03","US","US","2969993","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"L. Marcano-Berti, J. A. Bautista B. & A. Quintero","1240",NA,NA,NA,"South America - Neotropics","Venezuela","Sucre","Cerro Sacamanteca. N.O. de Yoco",NA,NA,NA,NA,"US01788454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"430","2020-09-12 05:00:02-03","US","US","1471874","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Pruski, J. F.","E. Holt & W. Gehriger","159","1929","11","4","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar","-63.54","8.12",NA,NA,"US00768471",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"431","2020-09-12 05:00:02-03","US","US","3236440","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"S. McDaniel, P. Nace & M. Rimachi Y.","29826","1988","5","30","South America - Neotropics","Peru","Loreto","Maynas, Dtto. Iquitos. Carretera Iquitos-Nauta, km 10",NA,NA,NA,NA,"US01788364",NA,"130","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"432","2020-09-12 05:00:02-03","US","US","3112742","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Robinson, H. E., (US)","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","660","1987","11","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., Nappi-head, SE slope of Tsjiri Brue Mt., camp 1","-59.56","3.35",NA,NA,"US00619424",NA,"150","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"433","2020-09-12 05:00:02-03","US","US","1190297","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Sherff, E. E.","J. S. de la Cruz","1839","1922","8","21","South America - Neotropics","Guyana","Barima-Waini","Mora Landing, Moruka R., Pomeroon Dist.","-58.95","7.65",NA,NA,"US00619420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","1067154","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"B. Heriberto","473","1920","11",NA,"South America - Neotropics","Colombia",NA,"Vicinity of Turbaco",NA,NA,NA,NA,"US01788369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","2600835","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"C. D. Játiva & C. C. Epling","2137","1967","8","5","South America - Neotropics","Ecuador","Esmeraldas","Near Borbon",NA,NA,NA,NA,"US01788441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","1186548","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"A. Jahn","662","1921","10","6","South America - Neotropics","Venezuela","Merida","Savannas of Lagunillas",NA,NA,NA,NA,"US01788338",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US","3204930","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"H. ter Steege, R. Bakker & M. Polak","529","1988","9","13","South America - Neotropics","Guyana",NA,"West-Demerara, Mabura Hill, 180 km SSE of Georgetown, Mabura township.","-54.67","5.33",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US","3356535","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"G. W. Harling & L. Andersson","19303","1980","5","22","South America - Neotropics","Ecuador","Guayas","Hills E of the Naranjal--Nachala Road c. 13 km S of Naranjal",NA,NA,NA,NA,"US01788443",NA,"50","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US","1661263","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"W. A. Archer","2293","1934","7","14","South America - Neotropics","Guyana","Barima-Waini","Mabaruma Compound, NW Dist.","-59.78","8.2",NA,NA,"US00619415","US00619415_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","1404023","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Kelly, L. M., (US), NMNH","G. S. Jenman","4643 ?","1888","11",NA,"South America - Neotropics","Guyana","Cuyuni-Mazaruni","Bartica, Essequibo R.","-58.61","6.41",NA,NA,"US00619418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","3132005","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"M. Sauvain","494","1985","8","20","South America - Neotropics","Suriname",NA,"Saut Mankaba Soula, Bassin du Maroni","-54.41","4.36",NA,NA,"US00619411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"442","2020-09-12 05:00:02-03","US","US","1420780","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Bro. Elias","384","1928","1",NA,"South America - Neotropics","Colombia",NA,"Puerto Colombia. Barranquilla and vicinity",NA,NA,NA,NA,"US01788363","US01788363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"443","2020-09-12 05:00:02-03","US","US","3094479","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"G. Cremers","8519","1985","2","22","South America - Neotropics","French Guiana",NA,"Iles du Salut, Ile Royale","-52.58","5.28",NA,NA,"US00619427","US00619427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"444","2020-09-12 05:00:02-03","US","US","1474823","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Ll. Williams","2601","1929","8",NA,"South America - Neotropics","Peru","Loreto","La Victoria on the Amazon River",NA,NA,NA,NA,"US01788366","US01788366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"445","2020-09-12 05:00:02-03","US","US","1403998","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"A. Regnell","III778",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,NA,NA,NA,"US01788448","US01788448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"446","2020-09-12 05:00:02-03","US","US","2847876","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"C. H. Dodson, T. A. Dodson, A. Embree & R. Perry","7033","1978","8","15","South America - Neotropics","Ecuador","Los Ríos","Jauneche Forest, Canton Vinces, between Mocachi and Palenque on Estero Peñafiel",NA,NA,NA,NA,"US01788350","US01788350_01","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"447","2020-09-12 05:00:02-03","US","US","3098841","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"R. S. Secco, C. Sperling, M. A. Condon, A. Mesquite & et al.","332",NA,NA,NA,"South America - Neotropics","Brazil","Pará","Amazônia. Marabá, coleta no acampamento azul mata baerta e sub-bosque, mata de cipó",NA,NA,NA,NA,"US01788360","US01788360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"448","2020-09-12 05:00:02-03","US","US","3451745","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Prévost, M.-F.","M.-F. Prévost","3962","2000","9","3","South America - Neotropics","French Guiana","Cayenne","Centre ORSTOM de Cayenne","-52.31","4.94",NA,NA,"US00759477","US00759477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"449","2020-09-12 05:00:02-03","US","US","3059567","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Pruski, J. F.","A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","195","1982","11","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Marudi Mts., Mazoa Hill, near NorMan Mines camp","-59.16","2.25",NA,NA,"US00619397",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"450","2020-09-12 05:00:02-03","US","US","3273182","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Pruski, J. F.","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2954","1992","10","15","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.08",NA,NA,"US00619407",NA,"150","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US","2565685","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Mocquerys, --","958","1893",NA,NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,NA,"US01788438","US01788438_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"452","2020-09-12 05:00:02-03","US","US","3227859","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"C. Diaz Santibanez & S. Baldeón","2365","1987","4","16","South America - Neotropics","Peru","Piura","Prov. Sullana, Caserío Burgos (La Peñita)",NA,NA,NA,NA,"US01788359",NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US","1344282","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"P. Cornelio","24","1927",NA,NA,"South America - Neotropics","Venezuela","Aragua","Maracay",NA,NA,NA,NA,"US01788433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","3483005","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke","4358","1997","5","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini R., C. Mingle farm near river landing, at end of trail from Parabara Savanna & Karaudarnau","-59.2403","2.09472",NA,NA,"US00873107",NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","3332971","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. Hoffman & L. Roberts","2459","1992","9","8","South America - Neotropics","Guyana","Pomeroon-Supenaam","Kabakaburi Mission village on Pomeroon River, ±25 km upriver from Charity","-58.725","7.25278",NA,NA,"US00519043",NA,"10","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","3144988","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"J. C. Solomon","17022","1987","6","10","South America - Neotropics","Bolivia","La Paz","Prov. Iturralde. Siete Cielos, Rio Manupare","-67.62","-12.45",NA,NA,"US01788450",NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","533092","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Herbert H. Smith","600","1898","11",NA,"South America - Neotropics","Colombia",NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,"US01788358",NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","2818601","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9646","1973","5","2","South America - Neotropics","Brazil","Goiás","Serra do Calapó. Ca. 12 km (straight line) S of Caiapônia",NA,NA,NA,NA,"US01788356","US01788356_01","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","1188687","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"W. E. Broadway","38","1923","1","5","South America - Neotropics","Venezuela","Sucre","Vicinity of Cristobal Colon. Hills",NA,NA,NA,NA,"US01788339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","3345870","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"M. Rimachi Y.","10990","1994","6","7","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Punchana. Río Nanay, Carretera del caserio de Santo Tomás hasta el varadero de Mazán",NA,NA,NA,NA,"US01788435","US01788435_01","120","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","3474147","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"T. Henkel, J. Husher & R. James","6547","1998","5","24","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mts., upper Ireng R., 1-2 km above Ando Falls, Sukabi R.","-59.9667","5.11667",NA,NA,"US00837270","US00837270_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","3242041","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Wittingthon, V.","V. Wittingthon","73","1993","7","29","South America - Neotropics","French Guiana",NA,"Commune de Rémire, Ile de Cayenne","-52.27","4.87",NA,NA,"US00619408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","3492964","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Pechberty, M.; Barrabé, L.","L. Barrabé & F. Crozier","128","2004","8","13","South America - Neotropics","French Guiana",NA,"Ouanary, Monts del'Observatoire","-51.66","4.2",NA,NA,"US00890450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","1069759","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"H. A. Gleason","37","1921","6","18","South America - Neotropics","Guyana","Potaro-Siparuni","Tumatumari Village, Potaro R.","-59","5.36",NA,NA,"US00619421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","3094480","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"G. Cremers","8559","1985","2","22","South America - Neotropics","French Guiana",NA,"Iles du Salut, Ile Royale","-52.58","5.28",NA,NA,"US00619426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","2677733","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Kramer, K. U.","W. H. A. Hekking","1082","1961","10","15","South America - Neotropics","Suriname","Marowijne","Fleuve Marowijne inferíor, Langamankondre, N of Albina","-54.01","5.71",NA,NA,"US00619434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","3401071","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Prévost, M.-F.","P. Grenand","3090","1998","11","16","South America - Neotropics","French Guiana",NA,"Ukumene (Brésil)",NA,NA,NA,NA,"US00646606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","3144990","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"J. C. Solomon","16764","1987","5","23","South America - Neotropics","Bolivia","Beni","Prov. Vaca Diez. Riberalta. Malezas de las calles","-66.07","-11",NA,NA,"US01788449","US01788449_01","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","1474825","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Ll. Williams","1249","1929","7",NA,"South America - Neotropics","Peru","Loreto","Santa Ana on the Upper Río Nanay",NA,NA,NA,NA,"US01788365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","3171288","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Kelly, L. M., (US), NMNH","A. Everaarts","600","1981","12","23","South America - Neotropics","Suriname","Saramacca","Coebiti Experimental Farm","-55.5","5.33",NA,NA,"US00619414","US00619414_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","2502392","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"R. M. King & A. E. Guevara","6026","1965","7","22","South America - Neotropics","Colombia","Tolima","2 kms west of Honda",NA,NA,NA,NA,"US01788439",NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","2198682","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Pruski, J. F.","B. Maguire & G. Stahel","23589","1944","6","2","South America - Neotropics","Suriname",NA,"Paramaribo, km 40, on road to Carl Francois, along Saramacca River","-55.76","5.83",NA,NA,"US00619412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","2250148","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"W. A. Archer","8446","1943","12",NA,"South America - Neotropics","Brazil","Pará","Amazonia. I.A.N., Belém",NA,NA,NA,NA,"US01788357","US01788357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","1350776","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"E. P. Killip & A. C. Smith","14807","1926","11","28","South America - Neotropics","Colombia","Santander","Puerto Wilches and vicinity",NA,NA,NA,NA,"US01788445","US01788445_01","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","3315843","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1554","1989","9","9","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Gunn's, Essequibo River","-58.63","1.65",NA,NA,"US00619413","US00619413_01","240","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","3249186","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"A. H. Gentry & J. Revilla","16569","1976","7","9","South America - Neotropics","Peru","Loreto","Near Base Araguana, upper Río Mazán, ca. due north of Santa Maria de Nanay",NA,NA,NA,NA,"US01788335","US01788335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","3381102","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"R. d. Michel","RM2600",NA,NA,NA,"South America - Neotropics","Bolivia","Santa Cruz","Los Izoceño-Guarani, Prov. Cordillera. Ibasiriri Izozog. Cerca de la comunidad de Ibasiri, a 3km de la Brecha",NA,NA,NA,NA,"US01788444",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","1423721","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Bro. Elias","642","1928","12",NA,"South America - Neotropics","Colombia",NA,"Turbaco and vicinity",NA,NA,NA,NA,"US01788340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"479","2020-09-12 05:00:02-03","US","US","2836129","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"L. Bernardi, A. Charpin & F. Jacquemoud","16952","1976","11","1","South America - Neotropics","Venezuela","Merida","Circa Lagunillas",NA,NA,NA,NA,"US01788451",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"480","2020-09-12 05:00:02-03","US","US","3311960","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"R. Quevedo, E. Gutiérrez & F. Mamani","2569","1994","5","5","South America - Neotropics","Bolivia","Santa Cruz","Velasco. Parque Nacional Noel Kempff M. Campamento Los Fierros","-60.83","-14.62",NA,NA,"US01788442","US01788442_01","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"481","2020-09-12 05:00:02-03","US","US","3315412","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62590","1995","5","10","South America - Neotropics","Brazil","Mato Grosso","Rio Branco, Salto da Nuvens (mun. Salto do Céu)",NA,NA,NA,NA,"US01788446","US01788446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"482","2020-09-12 05:00:02-03","US","US","2958331","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"J.-P. Lescure","97","1974","3","11","South America - Neotropics","French Guiana",NA,"Village Indien Saut Yaniwe","-52.73","3.08",NA,NA,"US00619430","US00619430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"483","2020-09-12 05:00:02-03","US","US","3242048","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Le Goff, A.; Hoff, M.","A. Le Goff & M. Hoff","139","1992","9","8","South America - Neotropics","French Guiana",NA,"Route de l'Anse, Ilet Maripa","-52.91","5.38",NA,NA,"US00619409",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
