"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"143","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048613","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048613","P04048613_01",NA,NA,NA,NA
"144","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048614","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Riedel",NA,"1839","2","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048614","P04048614_01",NA,NA,"56",NA
"145","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048616","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,"Brésil (Minas Geraes).",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048616' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048616","P04048616_01",NA,NA,"1461",NA
"146","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048617","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048617' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048617","P04048617_01",NA,NA,"1461",NA
"147","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048618","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048618","P04048618_01",NA,NA,"1",NA
"148","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048619","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048619","P04048619_01",NA,NA,"D 477",NA
"149","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048620","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048620' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048620","P04048620_01",NA,NA,"D 477",NA
"150","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048622","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048622","P04048622_01",NA,NA,"D 477",NA
"151","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048623","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Claussen",NA,NA,"2","1","Brasil","Minas Gerais",NA,"Serra do Itabira do Campo.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048623' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048623","P04048623_01",NA,NA,"1",NA
"152","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048624","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Glaziou",NA,"1874","5","18","Brasil","Rio de Janeiro",NA,"Copacabana.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048624","P04048624_01",NA,NA,"7730",NA
"153","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048625","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Warming",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra da Piedade.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048625","P04048625_01",NA,NA,NA,NA
"154","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048626","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Alleizette",NA,"1840","7","3","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048626","P04048626_01",NA,NA,NA,NA
"155","2015-09-04 12:09:43-03","MNHN","RECOLNAT_MNHN_P","P04048630","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Regnell",NA,"1874","3","3","Brasil","Minas Gerais",NA,"Brésil. Caldas, Pedra Branca.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04048630","P04048630_01",NA,NA,"III 833",NA
"156","2015-09-04 12:09:20-03","MNHN","RECOLNAT_MNHN_P","P04048610","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Mosén",NA,"1874","6","1","Brasil","Paraíba","Caldas Brandão",NA,"-35.3264007568359","-7.10249996185303",NA,NA,"16267",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048610' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P04048610","P04048610_01",NA,NA,"1995",NA
"157","2015-09-04 12:09:20-03","MNHN","RECOLNAT_MNHN_P","P04048608","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Glaziou",NA,"1874","5","18","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04048608' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P04048608","P04048608_01",NA,NA,"7730",NA
"158","2020-12-11 11:36:42-03","UFMG","BHCB","118173","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"2018","05",NA,"Viana, PL","3882","2008","03","11","Brasil","Minas Gerais","Aiuruoca","P.E. da Serra do Papagaio, Campo do Retiro dos Pedros","-44.666667","-22.05","-44.666667","-22.05",NA,"1900","1900","Cálice rubro e corola vermelha",NA,NA,"Southern America",NA,"BHCB046339",NA,NA,NA,NA,NA
"159","2020-12-11 11:36:42-03","UFMG","BHCB","140884","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Neves, DRM; Martins, LC; Martins, A; Hughes, FM","620","2010","03","02","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha do Vale Verde","-41.848333","-20.419722","-41.848333","-20.419722",NA,"1127","1127",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:36:42-03","UFMG","BHCB","142238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Oliveira, CT; Arruda, AJ","333","2009","02","17","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico da Carapuça","-43.471667","-20.089722","-43.471667","-20.089722",NA,"1879","1879","erva de 50 cm com rizoma, flores vermelhas.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:36:42-03","UFMG","BHCB","142316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","415","2009","04","25","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.448611","-20.111944","-43.448611","-20.111944",NA,"1918","1918","erva de 15 cm, flores vermelhas.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:36:42-03","UFMG","BHCB","148452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"2018","05",NA,"Giacomin, LL; Kamino, LHY; Maielo Silva, L","786","2009","03","24","Brasil","Minas Gerais","Brazópolis","Pico dos Dias, Em borda de mata próximo à vegetação. Área do Laboratório Nacional de Astrofísica.","-45.573056","-22.531389","-45.573056","-22.531389",NA,"1668","1668","Arbusto ereto.",NA,NA,"Southern America",NA,"BHCB046338",NA,NA,NA,NA,NA
"163","2020-12-11 11:36:42-03","UFMG","BHCB","149250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"2011","06","03","Carmo, FF","3753","2008","12","08","Brasil","Minas Gerais","Igarapé","Pico Itatiaiuçu/C1","-44.362167","-20.121389","-44.362167","-20.121389",NA,"1340","1340","Coletado em fendas e depressões na rocha. Afloramento de canga.",NA,NA,"Southern America",NA,"BHCB035202",NA,NA,NA,NA,NA
"164","2020-12-11 11:36:42-03","UFMG","BHCB","157477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Santos, LM","s.n.","2012","03",NA,"Brasil","Minas Gerais","Barão de Cocais","Serra do Garimpo, Morraria do Cambotas, Fazenda Campestre, campo rupestre.","-43.515278","-19.887222","-43.515278","-19.887222",NA,NA,NA,"Erva rupícola no campo rupestre, flores vermelhas",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:36:42-03","UFMG","BHCB","182060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"2016","03","08","Vidal, CV","s.n.","2016","02","04","Brasil","Minas Gerais","Brumadinho","Serra Azul, Serra das Farofas","-44","-21.184244","-44","-21.184244",NA,NA,NA,"Herbáceo, flores vermelho escuro; Campo Rupestre Ferruginoso",NA,NA,"Southern America",NA,"BHCB037871",NA,NA,NA,NA,NA
"166","2020-12-11 11:36:42-03","UFMG","BHCB","188029","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,"2017","04","12","Meyer, PB; Brina, AE; Paula, NL de","3023","2017","03","30","Brasil","Minas Gerais","Itabira","Serra dos Alves","-43.838642","-19.819308","-43.838642","-19.819308",NA,NA,NA,"Subarbusto com aproximadamente 40 cm, Flores vermelho intenso.; Campo Ruprestre sobre Quartzito",NA,NA,"Southern America",NA,"BHCB188029",NA,NA,NA,NA,NA
"167","2020-12-11 11:36:42-03","UFMG","BHCB","47073","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:36:42-03","UFMG","BHCB","6085","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Grandi, TSM; et al.","1651","1985","04","15","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667",NA,"1720","1720","Campo;herbáceo;flores vermelhas;3ºestação;",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:36:42-03","UFMG","BHCB","62706","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Barreto, HLM","3005",NA,NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:36:42-03","UFMG","BHCB","62705","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Barreto, HLM","9129",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:36:42-03","UFMG","BHCB","94257","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Ferreira, RM; França, GS; Stehmann, JR","50","2004","12","08","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,"17525",NA,NA,"Herbáceo, flores avermelhadas, Vertedouro","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:36:42-03","UFMG","BHCB","41519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:36:42-03","UFMG","BHCB","118683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Carmo, FF","3300","2008","07","26","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:36:42-03","UFMG","BHCB","40367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins","Pedra Azul, Parque Estadual da Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,"48150",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:36:42-03","UFMG","BHCB","40373","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins","Pedra Azul, Parque Estadual da Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,"48150",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:36:42-03","UFMG","BHCB","23935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:36:42-03","UFMG","BHCB","40136","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Pico do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:36:42-03","UFMG","BHCB","34606","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051",NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:36:42-03","UFMG","BHCB","52433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Capanema.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","1750","1750",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:36:42-03","UFMG","BHCB","66978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Mota, RC da","780","2000","04","02","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Planta coletada em campo rupestre; erva; flores vermelhas.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:36:42-03","UFMG","BHCB","53501","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","03","29","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inficionado","-43.4075012207031","-20.0746994018555",NA,NA,"11966","2020","2020","Campo rupestre. Corola vermelha","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:36:42-03","UFMG","BHCB","52576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","02","16","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Campo rupestre. Herbáceo. Corola vermelha. Flores visitadas por Augastes scutatus - machu.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:19:09-03","UFPR","UPCB","57450","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Kollmann, L.","2007","07",NA,"Labiak, P.H.","4211","2007","07","18","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,"1400","1400","Rupícola. Flores avermelhadas. Afloramentos rochosos, com matas úmidas nos vales. (Altitudes entre 1100-1700m).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:19:09-03","UFPR","UPCB","69545","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Hinoshita, L.K.R.","2015","10","21","Fraga, C.N.","2147","2008","07","19","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,"1500","1500","Rupícola. Caule formado batata castanha. Folhas verde discolores. Inflorescência com tricomas vermelhos. Flores com sépala verde, pétalas vermelhas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-11 17:19:09-03","UFPR","UPCB","69940","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Hinoshita, L. K. R.","2015","04","27","Fraga, C.N.","1982","2008","05","02","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,"1100","1400","Rupícola, folhas verdes de indumento vermelho. Flores de sépalas verdes de ápice vinoso, pétalas vermelhas, estames amarelos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-11 17:19:09-03","UFPR","UPCB","70597","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Fontana, A.P.","2008","02","12","Fontana, A.P.","4782","2008","02","12","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,"1100","1400","Rupestre no sol, flores vermelhas. Material prensado em alcool..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2013-06-14 15:23:00-03","MO","MOBOT","3080575","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","A. Chautems",NA,NA,NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"188","2019-02-19 04:30:00-03","MO","MOBOT","3080604","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","A. Chautems",NA,NA,NA,"C.F.P. Martius","Martius 1055","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3438027","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","L. Skog",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 47696","1984","4","7","Brazil","Espírito Santo",NA,"Rod. BR-262, Pedra Azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","45779",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. P. Fontana/31-05-2013",NA,NA,NA,"A. P. Fontana; L. Kollmann","7687","2013","05","31","Brasil","Espírito Santo","Venda Nova do Imigrante","BR 262, próximo da entrada de Conceição do Castelo","-41.243056","-20.293333","41W14'35","20S17'36",NA,"1078","1078","Arbusto, ca 2m. Flores vermelhas",NA,NA,NA,NA,"MBML045779","MBML045779",NA,NA,NA,NA
"191","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","35135",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A.P. Fontana/12-10-2005",NA,NA,NA,"C. Esgario; et al","10","2005","10","12","Brasil","Espírito Santo","Afonso Cláudio","Três Pontões","-41.046389","-20.076667","41W2'47","20S4'36",NA,NA,NA,NA,NA,NA,NA,NA,"MBML035135","MBML035135",NA,NA,NA,NA
"192","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","12044",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. Chautems, I.2002",NA,NA,NA,"V. Demuner; et al","751","2000","02","17","Brasil","Espírito Santo","Santa Teresa","Pedra da Paulista","-40.793333","-19.833889","40W47'36","19S50'2",NA,NA,NA,"Subarbusto, botões florais, flores vermelhas. Caule e pendunculo cobertos por pelos vermelhos. Folha face dorsal verde claro, face ventral verde escuro. Sobre rocha, leve camada de substrato, ensolarado.",NA,NA,NA,NA,"MBML012044","MBML012044",NA,NA,NA,NA
