"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"314","2020-09-12 05:00:02-03","US","US","603319","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N. P.; Zappi, D. C.","A. Loefgren","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00182307","US00182307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","3047652","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N. P.; Zappi, D. C.","Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US00182383","US00182383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","3227095","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"A. Lourteig","2001","1967","10","12","South America","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,"US00412319","US00412319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","389902","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"J. Novães","955",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"US00182369","US00182369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"318","2020-09-02 16:22:36-03","Cenargen","CEN","43147","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Glocimar Pereira-Silva","5967","2002","03","05",NA,"Brasil","GO","FORMOSA","Margem direita do Rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","CEN00043147","CEN00043147","820","820",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,"4",NA,NA
"319","2019-12-09 17:29:39-03","UFPR","EFC","6071","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Cardoso, W.C.","Svolenski, A.C.; Ziller, S.R.","190","1996","09","09",NA,"Brasil","Paraná","Pinhão","Salto da Tia Chica, Rio Jordão","-51.6596984863281","-25.6956005096436",NA,"Epífita em capão, topo de encosta. Flores alvas. Caminho para a cachoeira. Região de transição para Floresta Ombrófila Mista. __COMMOM_NAME__: Cacto","EFC006071",NA,NA,NA,"2019","08","22",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA
"320","2019-12-09 17:29:39-03","UFPR","EFC","8933","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Cardoso, W.C.","Ziller, S.R.","1882","1999","09","01",NA,"Brasil","Paraná","Palmeira","Fazenda Cambiju/Lumber Moss, rio Tibagi","-50.0064010620117","-25.4293994903564",NA,"Epífita, flores alvas, cálice avermelhado. __COMMOM_NAME__: Cacto","EFC008933",NA,NA,NA,"2019","08","22",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:17:22-03","USP","SPF","139300","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R","Tressens, SG","6348","1999","08","31","Southern America","Argentina","Misiones","Guaraní",NA,"-54.205","-26.916389",NA,NA,"SPF00139300",NA,NA,NA,"1999",NA,NA,"-54.205","-26.916389",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 11:17:22-03","USP","SPF","198972","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Calvente, AM","Groppo, M","1243","2006","10","23",NA,"Brasil","São Paulo","Luís Antônio","Estação Ecológica de Jataí","-47.806111","-21.623889",NA,NA,"SPF00198972",NA,"514","514","2010","06",NA,"-47.806111","-21.623889",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 11:17:22-03","USP","SPF","84767","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Zappi, DC","91","1989","05","24",NA,"Paraguai",NA,NA,"Reserva Biológica de Itabó, margens do rio.",NA,NA,NA,NA,"SPF00084767",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-13 11:17:22-03","USP","SPF","205516","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Medri, C","350","1997","08","16",NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,"SPF00205516",NA,NA,NA,"1998","07",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:17:22-03","USP","SPF","150343","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC; Lucas, EJ","Silva, JM","3046","1999","09","02",NA,"Brasil","Paraná","Três Barras do Paraná",NA,"-53.1808013916016","-25.4188995361328",NA,NA,"SPF00150343",NA,NA,NA,"2000",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:17:22-03","USP","SPF","48101","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Zappi, DC","2","1987","11","22",NA,"Brasil","São Paulo","Sorocaba",NA,"-47.4500007629395","-23.5",NA,NA,"SPF00048101",NA,NA,NA,"1987","11",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"327","2018-10-08 09:56:49-03","UFSS","REAL","543","S","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Reis, J.G.","Reis, J.G.; Villagra, B.L.P.; Dalprai, V.C.; Villagra, B.L.P.; Dalprai, V.C.","34","2014","11","15",NA,"Brasil","Paraná","Realeza","Propriedade Antônio Binotto","-53.941586","-26.121522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.941586","-26.121522",NA,NA,NA,NA,NA,NA,NA,NA
"328","2014-04-04 18:26:53-03","PNFM","IRAI","2988","S","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Cordeiro, J.; Santos, E.L. dos","Ristow, R.","1029","2010","10","24",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.051083","-25.241",NA,"Herbácea, epífita, frutos. Floresta Ombrófila Mista","IRAI00002988",NA,NA,NA,"2012","05",NA,"-50.051083","-25.241",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-10-07 09:18:46-03","UEFS","HUEFS","59663","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D.Zappi","Souza, E.R.de","205","2002","04","23",NA,"Brasil","Bahia","Maracás","Ca. 6-8 km da cidade, na estrada do Cruzeiro.","-40.365","-13.396667",NA,"Mata de cipó.","HUEFS0059663","HUEFS0059663","1002","1002","2003","10",NA,"40W21'54''","13S23'48''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"330","2019-10-07 09:18:46-03","UEFS","HUEFS","178590","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Santos, L.B.","329","2009","09","01",NA,"Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final a direita e a esquerda.","-46.511111","-22.8375",NA,"Mata Atlantica, Floresta Estacional Semidecídua.","HUEFS0178590","HUEFS0178590","750","750",NA,NA,NA,"46W30'40''","22S50'15''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"331","2019-01-25 15:34:20-02","IAC","IAC","3142","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Gehrt","O. Zagatto & A. Vetorato","s/nº","1938","12","04",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,"(terceira excursão de Botânica)",NA,NA,NA,NA,"1939","09","30","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-01-25 15:39:08-02","IAC","IAC","38538","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.Y.S. Aona","R.B. Torres & E.V. Franceschinelli et al.","774","1999","10","13",NA,"Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333",NA,"coordenada do material: 22°44#?#S, 46°08#?#W",NA,NA,NA,NA,"2005","10","13","-46.133333","-22.733333",NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-01-25 15:34:20-02","IAC","IAC","39881","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Y.J. Ahn et al.","Y.J. Ahn; S.S. Constancio & T. Spinelli","8","1999","03","19",NA,"Brasil","São Paulo","Campinas","Sítio São Francisco","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"1999","03","19","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-01-25 15:34:20-02","IAC","IAC","8818","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A.B. Machado","A.B. Machado","s/nº","1947","12","10",NA,"Brasil","São Paulo","Campinas","Rua José Paulino, 371","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"1947","12","10","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-01-25 15:39:08-02","IAC","IAC","52036","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.Y.S. Aona","J.A.M.A. Gomes & C. Aquino","827","2009","11","02",NA,"Brasil","Minas Gerais","Jacutinga","Margem direita do Rio Mogi Guaçu. FL-D3.","-46.206389","-22.261111",NA,NA,NA,NA,NA,NA,"2018","08","08","-46.206389","-22.261111",NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-07-23 12:01:23-03","CEPLAC","CEPEC","8694","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula",NA,"B. Leuenberger","R. S. Pinheiro","1910","1972","08","11",NA,"Brasil","Bahia","ALMADINA","Faz. Beija-flor, Serra da Pancadinha. Entrada a Km 1 da Rod. Almadina/Floresta Azul.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14289","auto",NA,"11/04/1983",NA,NA,NA,NA
"337","2020-11-04 17:28:49-03","UEM","HUEM","10310","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D","Sakuragui, CM; Zappi, D","1486","2003","08","14",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico","-52.822778","-22.599167",NA,"Epífita. Estéril.","HUEM000002851","HUEM000002851","265","367","2003",NA,NA,"-52.822778","-22.599167",NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-04 17:28:49-03","UEM","HUEM","18985","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Hugo Cota- Sánches","Almeida, OJG","06","2009","08","21",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.932778","-23.425556",NA,"Epífita; flores col. brancas; artículos cilíndricos.","HUEM000002859","HUEM000002859","550","550","2009","12",NA,"-51.932778","-23.425556",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-11-04 17:28:51-03","UEM","HUEM","29697","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","626","2015","08","28",NA,"Brasil","Paraná","Ortigueira/Telêmaco Borba","UHE Mauá","-50.701389","-24.063333",NA,"Epífita; flores de coloração branca.","HUEM000002860","HUEM000002860",NA,NA,NA,NA,NA,"-50.701389","-24.063333",NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-11-04 17:28:51-03","UEM","HUEM","34534","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","1428","2018","09","18",NA,"Brasil","Paraná","Maringá","Parque do Ingá.","-52.930917","-23.428639",NA,"Epífita. Flores brancas.","HUEM000019802","HUEM000019802",NA,NA,"2018","09",NA,"-52.930917","-23.428639",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-04 17:28:51-03","UEM","HUEM","21402","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Belan, HC","Romagnolo, MB;; Beneli, TM; Belan, HC","3187","2011","09","05",NA,"Brasil","Paraná","Maringá","Parque Cinquentenário","-51.941944","-23.391111",NA,"Epífita; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000002856","HUEM000002856","477","477","2012","11",NA,"-51.941944","-23.391111",NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-11-04 17:28:51-03","UEM","HUEM","21451","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Belan, HC","Romagnolo, MB","3211","2011","09","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.848056","-22.631667",NA,"Epífita; frutos de coloração bege.; Floresta Estacional Semidecidual.","HUEM000002853","HUEM000002853","270","270",NA,NA,NA,"-52.848056","-22.631667",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-07-02 15:55:12-03","UEM","HUEM","22984","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.M. Garcia","L.M.Garcia","322","2010","08","09",NA,"Brasil","Paraná","Maringá","fazenda do CESUMAR, margem do córrego","-51.865172","-23.349528",NA,"Epífita; botões de coloração branca, flores de coloração branca.; Floresta Estacional Semidecidual.","HUEM000002854","HUEM000002854","423","423","2014","06",NA,"-51.865172","-23.349528",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-04 17:28:51-03","UEM","HUEM","8986","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D","Sakuragui, CM; D.S.Boni","1251","2000","11","30",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.822778","-22.599167",NA,"Epífita. Frutos verdes claros. Cultivados.","HUEM000002852","HUEM000002852","265","367","2003",NA,NA,"-52.822778","-22.599167",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-17 17:07:01-03","UEM","HUEM","19375","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","486","2003","10","21",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, floresta ripária Mata Zé do Paco","-54.3025016784668","-22.4818992614746",NA,"Epífita.","HUEM000028513",NA,NA,NA,"2003","10",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-17 17:07:01-03","UEM","HUEM","19376","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","484","2002","10","29",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, floresta ripária Mata Zé do Paco","-54.3025016784668","-22.4818992614746",NA,"Epífita.","HUEM000028511",NA,NA,NA,"2002","10",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"347","2020-12-17 17:07:01-03","UEM","HUEM","19377","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","485","2002","10","29",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, floresta ripária Mata Zé do Paco","-54.3025016784668","-22.4818992614746",NA,"Epífita.","HUEM000028512",NA,NA,NA,"2002","10",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"348","2020-12-17 17:07:01-03","UEM","HUEM","6004","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","31","2000","06","16",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, floresta ripária Mata Zé do Paco","-54.3025016784668","-22.4818992614746",NA,"Epífita.","HUEM000028507",NA,NA,NA,"2003","03",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"349","2019-07-02 15:55:12-03","UEM","HUEM","29918","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V. Tomazini","V. Tomazini; A.C. Fontana","s.n.","2005","03","17",NA,"Brasil","Paraná","Cruzeiro do Sul","Mata da Fazenda da Usina,, Rio Pirapó","-52.1605987548828","-22.9619007110596",NA,"Epífita; fruto maturo de coloração verde amarelado; hospedada por T. tricholepis (nº 11).","HUEM000002858","HUEM000002858",NA,NA,"2005","03",NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"350","2019-07-02 15:55:12-03","UEM","HUEM","29513","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V. Tomazini","V. Tomazini","s.n.","2005","05","13",NA,"Brasil","Paraná","Cruzeiro do Sul","Mata Fazenda da Usina, Rio Pirapó","-52.1605987548828","-22.9619007110596",NA,"Epífita.","HUEM000002855","HUEM000002855",NA,NA,"2005",NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"351","2020-11-04 17:28:51-03","UEM","HUEM","9949","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Lorenzetti, E; Janunzzi, AM; et al.","779","2003","01","31",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Trepadeira de coloração verde; sem presença de folhas; frutos de soloração creme quase transparentes","HUEM000002866","HUEM000002866",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"352","2020-11-04 17:28:49-03","UEM","HUEM","11623","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","G.A. Dettke","Dettke, GA","03","2005","02","17",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000011281","HUEM000011281",NA,NA,"2016",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"353","2020-11-04 17:28:49-03","UEM","HUEM","11919","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Dettke, GA","Dettke, GA","20","2005","09","21",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,"Epífita; flores de coloração branca; artículos basais compridos e apicais curtos, formando um cacho","HUEM000002862","HUEM000002862",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"354","2020-11-04 17:28:49-03","UEM","HUEM","1400","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Oliveira, HF","I. Silva; et al.","s.n.","1987","08","19",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,"Epífita; flores claras rosadas","HUEM000002864","HUEM000002864",NA,NA,"1997","10","13",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"355","2020-11-04 17:28:49-03","UEM","HUEM","15535","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Daniela Zappi","Secorun, AC","6","2007","09","24",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,"Flores brancas","HUEM000002865","HUEM000002865",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"356","2020-11-04 17:28:49-03","UEM","HUEM","15536","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Daniela Zappi","Secorun, AC","9","2007","09","24",NA,"Brasil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,"Flores brancas","HUEM000002861","HUEM000002861",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"357","2020-12-17 17:07:01-03","UEM","HUEM","13521","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","342","2004","08",NA,NA,"Brasil","Paraná","Maringá","UEM, casa de cultivo","-51.9385986328125","-23.4253005981445",NA,"Epífita; floração em 07 e 08.2004 na casa de cultivo; flores coloração branca. &nf;Indivíduo em fase reprodutiva; Amostra proveniente de material coletado em 16.06.2000, na floresta ripária  mata do Zé do Paco, rio Ivinhema (municí","HUEM000028509",NA,NA,NA,"2004","08",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"358","2020-12-17 17:07:01-03","UEM","HUEM","19378","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","341","2003","10","07",NA,"Brasil","Paraná","Maringá","UEM, casa de cultivo","-51.9385986328125","-23.4253005981445",NA,"Epífita; flores coloração branca. &nf;Amostra proveniente de material coletado em 16.06.2000, na floresta ripária  mata do Zé do Paco, rio Ivinhema (município de Jateí, MS), por V.Tomazini (n. col.:31).","HUEM000028508",NA,NA,NA,"2003","10",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"359","2020-11-04 17:28:49-03","UEM","HUEM","11672","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Cavalheiro, AL; et al.","s.n.","1998","08","21",NA,"Brasil","Paraná","São Jerônimo da Serra","fazenda Planalto - Rio Congonhas","-50.7411003112793","-23.7275009155273",NA,"Epífita; flores brancas","HUEM000002863","HUEM000002863",NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"360","2020-12-17 17:07:01-03","UEM","HUEM","13246","Extra","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","V.Tomazini","V.Tomazini","482","2002","10","28",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, mata","-53.2200012207031","-22.8239002227783",NA,"Epífita; rara.","HUEM000028510",NA,NA,NA,"2007","03",NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"361","2020-11-04 17:28:51-03","UEM","HUEM","20318","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Caxambu, MG","Caxambu, MG; et al.","3336","2010","10","15",NA,"Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas - Palmital","-52.8760986328125","-23.8705997467041",NA,"Erva epífita, heliófita. Frutos carnosos de cor verde. Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Montana.","HUEM000002857","HUEM000002857",NA,NA,"2010","11","22",NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA
"362","2021-02-12 15:01:57-03","UFSCar","SPSC","8383","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"F.A. Botoylin",NA,"2011","08","10",NA,"Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,"N10, 2-26;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-12 16:58:46-03","UEL","FUEL","43713","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Marques, JN","Francisco, EM; et al.","294","2009","10","02",NA,"Brasil","Paraná","Tamarana","Mata do Pinhão","-51.166667","-23.883333",NA,NA,NA,NA,NA,NA,"2009","10","15","-51.166667","-23.883333",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-12 16:58:46-03","UEL","FUEL","46651","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Marques, JN","Marques, JN; et al.","25","2009","09","25",NA,"Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389",NA,NA,NA,NA,NA,NA,"2009","10","08","-51.167639","-23.896389",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-11-12 16:58:46-03","UEL","FUEL","54679","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Caxambu, MG","Caxambu, MG; Siqueira, EL; Araújo, CC","7610","2016","10","13",NA,"Brasil","Paraná","Serranópolis do Iguaçu","Parque Nacional do Iguaçu","-54.03675","-25.451167",NA,NA,NA,NA,"288","288","2016","10","19","-54.03675","-25.451167",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-11-12 16:58:46-03","UEL","FUEL","46003","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Marques, JM","Francisco, EM; Assumpção, MZ; Marques, JN","156","2008","10","16",NA,"Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,"2009","08","19",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"367","2020-11-12 16:58:46-03","UEL","FUEL","8038","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Sazawa, B; et al.","s.n.","1989","10","18",NA,"Brasil","Paraná","Cambé","Jardim Ana Eliza, Reserva Municipal","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,"1990","05","03",NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
