"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"201","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","21434","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"I. A. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,"Porte arbustivo, flor branca.;",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"202","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","13020","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Catharino, E.L.M. & Esteves, G.L. & Rodrigues, E.A. & Shirasuna, R.T.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São José do Barreiro","serra da bocaina","-44.5699996948242","-22.6399993896484",NA,"Árvore, casca fissurada, cerca de 8m de altura; corola alva.;",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"203","2020-07-10 09:44:16-03","MBML","MBML-HERBARIO","23540",NA,"Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf/X-2005","L. Kollmann; et al","7189","2004","10","30",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Arvoreto 5m. Ao sol, frutos verdes, trilha do Passamani.","MBML023540","MBML023540",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-06-15 15:29:37-03","UNESP-RC","HRCB","20417","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Neusa","Sartori, A.","s.n.","1995","02","08",NA,"Brasil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros. Beira de estrada","-48.466944","-24.79375",NA,"Árvore 6m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"48º28'01W","24º47'37,5S","1999","04","14",NA,NA,NA,NA,NA
"205","2020-06-15 15:29:37-03","UNESP-RC","HRCB","20420","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Neusa","Fernandes, G.D.","s.n.","1995","02","15",NA,"Brasil","São Paulo","Iguape",NA,"-41.491167","-24.655",NA,"Árvore 4m, botões verdes esbranquiçados.",NA,NA,NA,NA,NA,NA,"41º29'28.2W","24º39'18S","1999","04","14",NA,NA,NA,NA,NA
"206","2020-06-15 15:29:37-03","UNESP-RC","HRCB","26039","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Neusa","Shepherd, G.J.","17","1995","04","05",NA,"Brasil","São Paulo","Cruzeiro","Estrada da faz. Boa Vista","-45.033333","-22.483889",NA,"Árvore com 6m; frutos imaturos verdes, maduros vermelhos.",NA,NA,"950","950",NA,NA,"45º02'00W","22º29'02S","1999","04","14",NA,NA,NA,NA,NA
"207","2017-11-24 14:10:16-02","UFLA","ESAL","20327","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Laércio Loures","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,"; 8, m; ;",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-11-24 14:10:16-02","UFLA","ESAL","21963","S","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,"; 8, m; ; vermelho drupa",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-18 11:39:53-03","UERJ","HRJ","11681","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011631",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-25 10:12:32-03","CVRD","CVRD","14508","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Geovane S. Siqueira","Flores, T.B & Romão, G.O","1285","2012","08","29","América do Sul","BRASIL","ES","Conceição da Barra",NA,"-39.848517","-18.35215",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD014508",NA,NA,NA,NA,NA,"39°50'911W","18°21'129S","2013","09","23","Magnoliopsida",NA,NA,NA,NA
"211","2021-02-25 10:12:32-03","CVRD","CVRD","16552","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Naves, R. P.","Meirelles, J.","587","2011","04","18","América do Sul","BRASIL","ES","Linhares",NA,"-39.965278","-19.209444",NA,"Arvoreta, frutos verdes. <ll>dwc_commonname:</ll> Babosa branca","CVRD016552",NA,NA,NA,NA,NA,"39°57'55'' W","19°12'34'' S","2011","04","19","Magnoliopsida",NA,NA,NA,NA
"212","2021-02-25 10:12:32-03","CVRD","CVRD","12850","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Geovane S. Siqueira","Colletta, G.D.","286","2009","05","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Coletores adicionais: M.S.Ferrucci, M.B.Ângulo,T.B.Flores. <ll>dwc_commonname:</ll> Babosa branca","CVRD012850",NA,NA,NA,"48094","auto",NA,NA,"2009","12","29","Magnoliopsida",NA,NA,NA,NA
"213","2021-02-25 10:12:32-03","CVRD","CVRD","7349","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Maria N. Sánchez Stapf","Folli, D.A.","4252","2002","05","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD007349",NA,NA,NA,"48094","auto",NA,NA,"2004","11","30","Magnoliopsida",NA,NA,NA,NA
"214","2021-02-25 10:12:32-03","CVRD","CVRD","16601","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Morokawa, R.","351","2011","04","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD016601",NA,NA,NA,"48094","auto","40,03717 W","19,15208 S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"215","2021-02-25 10:12:32-03","CVRD","CVRD","13351","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Geovane S. Siqueira","Siqueira, G.S.","621","2011","02","25","América do Sul","BRASIL","ES","Linhares","Na parcela 100x100 do Tabuleiro na Flamengo. árvore n° 1099","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD013351",NA,NA,NA,"48094","auto",NA,NA,"2011","03","14","Magnoliopsida",NA,NA,NA,NA
"216","2021-02-25 10:12:32-03","CVRD","CVRD","4730","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","James S. Miller","Folli, D.A.","2113","1993","12","09","América do Sul","BRASIL","ES","Linhares","Próximo ao Pomar de Frutas tropicais.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD004730",NA,NA,NA,"48094","auto",NA,NA,"2009","07","28","Magnoliopsida",NA,NA,NA,NA
"217","2021-02-25 10:12:32-03","CVRD","CVRD","5907","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Domingos A. Folli","Folli, D.A.","3155","1998","04","27","América do Sul","BRASIL","ES","Linhares","Proximo est. Da Mantegueira","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Babosa branca","CVRD005907","CVRD005907",NA,NA,"48094","auto",NA,NA,"2004","12","12","Magnoliopsida",NA,NA,NA,NA
"218","2021-02-25 10:12:32-03","CVRD","CVRD","11541","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Rando, J.G.","Rando, J.G.","239","2006","04","10","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore com 5m alt. Frutos imaturos verdes <ll>dwc_commonname:</ll> Babosa branca","CVRD011541",NA,NA,NA,"48094","auto",NA,NA,"2006","04","10","Magnoliopsida",NA,NA,NA,NA
"219","2021-02-25 10:12:32-03","CVRD","CVRD","11772","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Lorenzo, L.; Freire, G.Q.; Rodrigues, C.D.N.; Ogrzewalska M.","Paciencia, M.B.","2347","2006","04","06","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"arvoreta, 1,60m alt; flores brancas, frutos imaturos verdes, cálice completo <ll>dwc_commonname:</ll> Babosa branca","CVRD011772",NA,NA,NA,"48094","auto",NA,NA,"2006","04","14","Magnoliopsida",NA,NA,NA,NA
"220","2021-02-25 10:12:32-03","CVRD","CVRD","11513","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Rando, J.G.","Rando, J.G.","157","2006","04","05","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore com 4m alt. Frutos imaturos verdes. <ll>dwc_commonname:</ll> Babosa branca","CVRD011513",NA,NA,NA,"48094","auto",NA,NA,"2006","04","06","Magnoliopsida",NA,NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","616902","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","diospyrifolia","Cordia diospyrifolia","Cham.",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,"US00110646","US00110646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Type collection",NA,"1"
"222","2020-09-12 05:00:02-03","US","US","616895","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","diospyrifolia","Cordia diospyrifolia","Cham.",NA,"F. Sellow","s.n.","1846",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00110647","US00110647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Type collection",NA,"1"
"223","2020-09-12 05:00:02-03","US","US","1572376","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"P. K. Dusén","14287","1914","1","4","South America","Brazil","Paraná",NA,"Faconda Marumbý.",NA,NA,NA,NA,"US02891173","US02891173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2930668","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","17201","1974","3","19","South America - Neotropics","Brazil","Bahia",NA,"Serra do Curral Feio. Pau Brasil Biological Reserve, 17km. West from Porto Seguro on road to Eunapolis.","-39.2","-16.42",NA,NA,"US02891168","US02891168_01",NA,"20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","2564482","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"G. Hatschbach","14127","1966","3","23","South America","Brazil","Paraná",NA,"Mun. Antonina. Estr. Cacatu-Serra Negra.",NA,NA,NA,NA,"US02891169","US02891169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","3026669","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"D. Araujo, N. Maciel & A. Magnanini","4188",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Ilha Grande, Praia do Leste, próximo à casa.",NA,NA,NA,NA,"US02891166","US02891166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","2931906","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"R. Kummrow","1677","1982","1","19","South America","Brazil","Paraná",NA,"Cab. Rib. do Tigre (mun. Cerro Azul).",NA,NA,NA,NA,"US02891164","US02891164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","1572378","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"P. K. Dusén","s.n.","1915","9","16","South America","Brazil","Paraná",NA,"Volta Grande.",NA,NA,NA,NA,"US02891172","US02891172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3108828","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"G. Hatschbach","47747","1984","4","8","South America - Neotropics","Brazil","Espírito Santo",NA,"Rod. BR-101; Res. Flor. da Sooretama (mun. Linhares).",NA,NA,NA,NA,"US02891163","US02891163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","2930647","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","17350","1974","3","24","South America - Neotropics","Brazil","Bahia",NA,"Coastal Zone. 24km. S.W. of Belmonte on road to Itapebi.","-39.05","-16",NA,NA,"US02891167","US02891167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","616899","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,"US00110688","US00110688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,"1"
"232","2020-09-12 05:00:02-03","US","US","1573630","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"L. Riedel","1692","1833","10",NA,"South America","Brazil",NA,NA,"Between Lorena and Taubate.",NA,NA,NA,NA,"US02891176","US02891176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","944947","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US02891175","US02891175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","3120783","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"Landrum","4098","1982","1","6","South America","Brazil","Paraná",NA,"Cerro Azul, road from Cerro Azul to Mato Preto.","-49.17","-24.83",NA,NA,"US02891165","US02891165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","209625","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"A. Regnell","II202","1862","12","1","South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,"US02891174","US02891174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2548606","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"J. M. Pires","51879","1961","9",NA,"South America - Neotropics","Brazil","Pará",NA,"Vicinity of Belem.",NA,NA,NA,NA,"US02891171","US02891171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","616900","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,"US00074309","US00074309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2564481","PreservedSpecimen","Plantae",NA,"Lamiales","Cordiaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"G. Hatschbach","14127","1966","3","23","South America","Brazil","Paraná",NA,"Mun. Antonina: Estr. Cacatu-Serra Negra.",NA,NA,NA,NA,"US02891170","US02891170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","3724974","PreservedSpecimen","Plantae",NA,"Boraginales","Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"R. Goldenberg, P. H. Labiak, C. N. de Fraga & M. Saavedra","1204","2008","7","20","South America - Neotropics","Brazil","Espírito Santo",NA,"Castelo. Parque Estadual do Forno Grande. Thilha do Rio Manso.","-41.1206","-20.5244",NA,NA,"US01246768","US01246768_01","1480",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"240","2019-12-09 17:29:36-03","UFPR","EFC","15384","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.","1201","2017","02","20",NA,"Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange, trilha para Torre da Prata","-48.7177","-25.6003",NA,"Árvore 7 m alt.; frutos verdes; interior da Floresta Ombrófila Densa Submontana a 275 m s.n.m.","EFC015384",NA,"275","275",NA,NA,"-48.7177","-25.6003","2017","03","08",NA,NA,NA,NA,NA
"241","2019-11-13 11:17:00-03","USP","SPF","101679","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Fernandes, GD","Fernandes, GD","33464","1995","02","15",NA,"Brasil","São Paulo","Iguape","Morro do Calvário.","-41.491167","-24.655",NA,NA,"SPF00101679","SPF00101679",NA,NA,NA,NA,"-41.491167","-24.655",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:17:00-03","USP","SPF","154100","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Anônimo","Costa, FN","342","2002","01","25",NA,"Brasil","São Paulo","Iporanga",NA,"-48.492222","-24.496111",NA,NA,"SPF00154100","SPF00154100",NA,NA,NA,NA,"-48.492222","-24.496111",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:17:00-03","USP","SPF","157780","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Miranda, AM","Miranda, AM","4070","2003","01","25",NA,"Brasil","Bahia","Ilhéus",NA,"-39.2","-14.9",NA,NA,"SPF00157780","SPF00157780",NA,NA,NA,NA,"-39.2","-14.9","2003","02",NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:17:00-03","USP","SPF","200179","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Freitas, HS","Freitas, HS","223","2007","07","01",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00200179","SPF00200179","504","504",NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:17:00-03","USP","SPF","63506","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Santos, TS","Santos, TS","4416","1988","07","27",NA,"Brasil","Bahia","Belmonte","Estação Experimental Gregório Bondar","-38.8828010559082","-15.8631000518799",NA,NA,"SPF00063506","SPF00063506",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:17:00-03","USP","SPF","167587","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Sucre, D","Sucre, D","3461","1968","08","10",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"SPF00167587","SPF00167587",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:17:00-03","USP","SPF","11629","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Hoehne, W","Hoehne, W","s.n.","1946","04","15",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011629",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:12:21-03","UEFS","HUEFS","91000","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"Sucre, D.","2487","1968","03","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada de Contorno de Petrópolis","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0091000","HUEFS0091000","700","700","57442","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"249","2019-10-07 09:12:21-03","UEFS","HUEFS","91007","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"Duarte, A.P.","3556","1953","03","08",NA,"Brasil","Rio de Janeiro","São José do Rio Preto",NA,NA,NA,NA,NA,"HUEFS0091007","HUEFS0091007 HUEFS0091007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"250","2019-10-07 09:12:21-03","UEFS","HUEFS","95773","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"Roth, P.L.","CESJ15145",NA,NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0095773","HUEFS0095773",NA,NA,"36144","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"251","2019-10-07 09:12:21-03","UEFS","HUEFS","91008","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliaefolia","Cordia magnoliaefolia","Cham.",NA,"Sucre, D.","3461","1968","08","10",NA,"Brasil","Rio de Janeiro","Petrópolis","Araras, base da pedra Maria Comprida","-43.1786003112793","-22.5049991607666",NA,NA,"HUEFS0091008","HUEFS0091008",NA,NA,"36524","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"252","2019-10-07 09:12:21-03","UEFS","HUEFS","36663","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf","Carvalho, A.M.de","6053","1995","07","15",NA,"Brasil","Bahia","Itacaré","Marambaia. Ca. 6 a 8 Km na estrada Itacaré/Serra Grande.","-38.9967002868652","-14.2775001525879",NA,"Região da Mata Higrófila Sul Baiana.","HUEFS0036663","HUEFS0036663",NA,NA,"41230","auto",NA,NA,"2004","11",NA,"Asteranae",NA,NA,NA,NA
"253","2019-10-07 09:12:21-03","UEFS","HUEFS","104117","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Kollmann, L.","7189","2004","10","30",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.","-41.184700012207","-20.6035995483398",NA,NA,"HUEFS0104117","HUEFS0104117",NA,NA,"23588","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"254","2019-10-07 09:12:21-03","UEFS","HUEFS","88775","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S.Stapf","Antunes, K.","37","2004","02","23",NA,"Brasil","Minas Gerais","Rio Preto","Serra da Caveira D'anta, Faz. da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0088775","HUEFS0088775",NA,NA,"20815","auto",NA,NA,"2007","02",NA,"Asteranae",NA,NA,NA,NA
