"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","sex"
"381","2019-09-04 18:24:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","collina","Tabernaemontana collina",NA,"Isotype","G. Gardner","74",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"382","2019-07-09 09:07:32-03","F","FMNH-SEEDPLANTS","V0092431F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","collina","Tabernaemontana collina",NA,"Isotype","G. Gardner","74",NA,NA,"South America","Brazil","Rio de Janeiro","Serra dos Orgãos",NA,NA,"V0092431F","V0092431F_01",NA,NA,"-43.068392","-22.490697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"383","2019-09-05 14:22:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","echinata","Tabernaemontana echinata",NA,"Type [status unknown]",NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"384","2019-09-04 19:27:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii",NA,"Isotype","C. Gaudichaud","540","1835",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"385","2019-09-04 19:12:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","gracilis","Tabernaemontana gracilis",NA,"Type [status unknown]","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"386","2019-09-05 14:21:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","gracilis","Tabernaemontana gracilis",NA,"Isotype","R. H. Schomburgk",NA,"1841",NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"387","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425952F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"G. G. Hatschbach","46972","1983","10","South America","Brazil","Espírito Santo",NA,NA,NA,"V0425952F","V0425952F_01 V0425952F_02","18",NA,"-40.75","-20","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"46972",NA,NA,NA
"388","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425953F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Y. Mexía","5140","1930","10","South America","Brazil",NA,NA,NA,NA,"V0425953F","V0425953F_01","3",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"389","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425954F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"L. R. H. Bicudo & et al.","72","1998","10","South America","Brazil",NA,NA,NA,NA,"V0425954F","V0425954F_01","13",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"390","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425955F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"A. Glatt",NA,"1998","10","South America","Brazil",NA,NA,NA,NA,"V0425955F","V0425955F_01","21",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"391","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425956F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"J. E. Leite","4177","1946","11","South America","Brazil",NA,NA,NA,NA,"V0425956F","V0425956F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"392","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425957F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"Y. Mexía","5185","1930","10","South America","Brazil",NA,NA,NA,NA,"V0425957F","V0425957F_01","16",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"393","2018-10-25 11:28:42-03","F","FMNH-SEEDPLANTS","V0425958F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"E. Pereira & et al.","4364","1958","10","South America","Brazil",NA,NA,NA,NA,"V0425958F","V0425958F_01","1",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"394","2019-09-04 19:03:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii",NA,"Type [status unknown]","P. W. Lund",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"395","2020-01-27 18:24:27-03","IAC","IAC","37086","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.B. Torres & M.R. Bazanella et al.","580","1998","08",NA,"Brasil","São Paulo","Escola Agrícola Estadual",NA,"dossel",NA,NA,"18","Vera Cruz","-49.8194","-22.2197","R.B. Torres et al.",NA,NA,"-49.8194","-22.2197","1998","08","18",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-01-27 18:24:27-03","IAC","IAC","37486","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.B. Torres & S.R. Lima","658","1998","12",NA,"Brasil","São Paulo","Microbacia Três Unidos",NA,NA,NA,NA,"08","Vera Cruz","-49.8194","-22.2197","R.B. Torres & S.R. Lima",NA,NA,"-49.8194","-22.2197","1998","12","08",NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-02-20 14:36:42-03","IAC","IAC","38431","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F.A.L. Moraes","166","1999","09",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,NA,NA,NA,"29","Campinas","-47.065751","-22.9056","J.Y. Tamashiro",NA,NA,"-47.065751","-22.9056","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-01-27 18:24:14-03","IAC","IAC","40920","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.B. Torres & M.L. Oliveira","1411","2000","12",NA,"Brasil","São Paulo","Mata Ciliar degradada do Ribeirão das Garças",NA,"UTM (22) = 620314 E e 7538566 N, 473 m",NA,NA,"27","Vera Cruz","-49.8194","-22.2197","R.B. Torres",NA,NA,"-49.8194","-22.2197","2001","01","27",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-01-27 18:24:27-03","IAC","IAC","42045","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"J.E.A. Bertoni & A. Geremias","650","2001","11",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Lab-lab, L13, P5",NA,NA,NA,NA,"01","Campinas","-47.086761","-22.863721","J.Y. Tamashiro",NA,NA,"-47.086761","-22.863721","2004","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-01-27 18:24:27-03","IAC","IAC","42693","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"J.E.A. Bertoni & A. Geremias","766","2002","05",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Lab-Lab, L13 - P14",NA,NA,NA,NA,"02","Campinas","-47.086761","-22.863721","J.Y. Tamashiro",NA,NA,"-47.086761","-22.863721","2004","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-01-27 18:24:14-03","IAC","IAC","43168","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"L.C. Bernacci; G. Durigan; E.Q. Santos & E. Furlan","3461","2001","04",NA,"Brasil","São Paulo","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Japonês, indivíduo U 19.1",NA,NA,NA,NA,"25","Ibiúna","-47.067224","-23.693939","L.C. Bernacci",NA,NA,"-47.067224","-23.693939","2004","04","19",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-01-27 18:24:27-03","IAC","IAC","50943","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.B. Torres; N. Figueiredo &.R. Oliveira (2)","80","1986","10",NA,"Brasil","São Paulo","Estação Ecológica de Angatuba (IF)",NA,NA,NA,NA,"30","Angatuba","-48.35056","-23.423889","R.B. Torres",NA,NA,"-48.35056","-23.423889","1988","06","30",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-01-27 18:24:27-03","IAC","IAC","5866","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"A.S. Lima & L. Silva","s/nº","1940","11",NA,"Brasil","São Paulo","Estação Experimental de Boracéia",NA,NA,NA,NA,"27","Salesópolis","-45.8464","-23.5322","I. Koch",NA,NA,"-45.8464","-23.5322","1999","12","27",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-07-23 11:57:36-03","CEPLAC","CEPEC","78120","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"M. L. Guedes","5497","1997","11",NA,"Brasil","Bahia","Sem informação.",NA,NA,NA,NA,"30","PRADO","-39.183333","-17.266667","A. Rapini",NA,NA,"39W11'0","17S16'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-23 11:57:36-03","CEPLAC","CEPEC","18526","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"L. A. Mattos-Silva","695","1979","10",NA,"Brasil","Bahia","Km 31 Rod. Prado/Itamaraju, BA-284.",NA,"<ll>dwc_commonname:</ll> Pau-de-cachimbo-preto",NA,NA,"31","PRADO","-39.2207984924316","-17.341100692749","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,"53161","auto",NA,"30/12/1994",NA,NA,NA,NA
"406","2020-07-23 11:57:36-03","CEPLAC","CEPEC","43270","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"T. S. dos Santos","4328","1987","11",NA,"Brasil","Bahia","Estação Experimental Gregorio Bondar.",NA,"<ll>dwc_commonname:</ll> Manaca-bravo",NA,NA,"28","BELMONTE","-38.8828010559082","-15.8631000518799","A. Rapini",NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"30/12/1992",NA,NA,NA,NA
"407","2020-06-24 11:42:22-03","URICER","HPBR","9978","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"TOPPA, R.",NA,"2001","06",NA,"Brasil","SP","ESTAÇÃO ECOLÓGICA JATAÍ",NA,"Beira de lago","HPBR009978",NA,"11","Luiz Antônio",NA,NA,"TOPPA, R.",NA,NA,NA,NA,"2001","06","11",NA,NA,NA,NA,NA,NA,"1",NA
"408","2020-11-19 14:05:59-03","Unimontes","MCMG","6764","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","(Steud.) A.DC.",NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2019","08",NA,"Brasil","Espírito Santo","Linhares",NA,NA,NA,NA,"24","Linhares","-40.0722007751465","-19.3910999298096","Paixão, F. A.; Resck, D. V. S.",NA,NA,"W39° 54' 03.0","S19° 29' 54.4",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"409","2020-11-04 17:28:27-03","UEM","HUEM","12730","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Moreira, ALOR","124","2002","10",NA,"Brasil","Paraná","Parque do Ingá., estacionamento da entrada",NA,"Árvore 5m de altura; flores brancas","HUEM000018914",NA,"08","Maringá","-51.9385986328125","-23.4253005981445","In The Plant List",NA,NA,NA,NA,"2018","02",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"410","2019-07-02 15:54:54-03","UEM","HUEM","31415","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"D. Gris","49","2010","09",NA,"Brasil","Paraná","Corredor de Biodiversidade Santa Maria",NA,"Arvoreta com aproximadamente 4 metros, folhas jovens, frutos bifoliculares jovens","HUEM000014472","HUEM000014472",NA,"Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252","In Flora do Brasil",NA,NA,NA,NA,"2017","10","24","24409","auto",NA,NA,NA,NA,NA,NA
"411","2021-03-10 11:38:20-03","UNILA","EVB","4255","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Ichikawa, G.N.; Munaro, I.O.; Guaca, Y.C. C.","6","2018","09",NA,"Brasil","Paraná","Avenida Araucária.",NA,"Pétalas brancas Habitat: borda de mata Habito: Arbóreo","EVB004255","EVB004255","12","Foz do Iguaçu","-54.579444","-25.504167","Munaro, I.O.",NA,NA,"54º34'46''W","25º30'15''S","2018","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-09-18 09:33:43-03","UFAC","UFACPZ","8499","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiace","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","Lisboa, P; MACIEL, U; SILVA, N G; BAHIA, R P",NA,"Cid Ferreira, C A","10676","1991","11",NA,"Brasil","Acre","BR 307, Estrada para a fazenda do Sr. Idelfonso, a 60km da cidade.",NA,"Arbusto de 5 m de altura. Flores e botões esverdeados. Frutos imaturos verdes.; Campinarana, solo areno-argiloso.","UFACPZ008499",NA,"10","Cruzeiro do Sul","-72","-8","INPA",NA,NA,"-72","-8","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-09-18 09:33:43-03","UFAC","UFACPZ","8468","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiace","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","Lisboa, P; MACIEL, U; SILVA, N G; BAHIA, R P",NA,"Cid Ferreira, C A","10576","1991","11",NA,"Brasil","Acre","Margem esquerda ao lado do igarapé Viseu, a 5 km d, Rio Juruá",NA,"Arbusto de 5 m de altura. Flores tubiformes com pétalas marrons esverdeadas. Botões esverdeados. Látex branco.; Mata alta de terra firme solo.","UFACPZ008468",NA,"04","Cruzeiro do Sul","-72","-8","INPA",NA,NA,"-72","-8","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-09-18 09:33:43-03","UFAC","UFACPZ","19429","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiace","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","Lisboa, P; MACIEL, U; SILVA, N G; BAHIA, R P",NA,"Santos, AA; Gomes, VF; Lima, VVF","3488","2011","08",NA,"Bolívi","Rondônia","Estrada de acesso à usina UHE Jirau. Área de influência direta da UHE Jirau. Floresta Ombrófila Densa. Relevo plano, solo arenoso",NA,"Árvore com 12 m de altura. Botões florais rosa.","UFACPZ019429",NA,"30","Porto Velho","-65","-9","Santos, AJB dos",NA,NA,"-65","-9","2011","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-09-18 09:33:43-03","UFAC","UFACPZ","19404","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiace","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","Lisboa, P; MACIEL, U; SILVA, N G; BAHIA, R P",NA,"Santos, AA; Lacerda Júnior, JF","3473","2011","07",NA,"Bolívi","Rondônia","BR-364, km 771, Linha de transmissão (LT) 56.1 fazenda Realeza. Floresta Ombrófila Densa. Relevo plano, solo argiloso.",NA,"Árvore com 4 m de altura. Flor amarela.","UFACPZ019404",NA,"26","Porto Velho","-64","-9","Santos, AA",NA,NA,"-64","-9","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-01 14:52:53-03","UnB","UB","203219","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Glatt, A","s.n","1998","10","Southern America","Brasil","São Paulo",NA,NA,"Arbusto, flores brancas",NA,NA,"21","Rio Claro","-47.560001373291","-22.4099998474121","Norokawa, R",NA,NA,NA,NA,"2008","09",NA,"21773","auto",NA,NA,NA,NA,NA,NA
"417","2019-10-03 10:03:24-03","UFSCar","SORO","610","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Moraes,B.; Silveira, Y.; Bertoloto, W.","4","2009","09",NA,"Brasil","São Paulo","campus UFSCar - Sorocaba",NA,NA,NA,NA,"09","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"418","2019-05-06 11:52:08-03","UFU","HUFU","74789","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","31","2017","01",NA,"Brasil","Minas Gerais","Fazenda Duratex Florestal, Parcela 14",NA,"Planta 1193, ca. 1m alt.; folhas opostas, apresenta látex.; Área de cerrado em regeneração.","HUFU00072557","HUFU00072557",NA,"Estrela do Sul","-47.776944","-18.846111",NA,"986","986","-47.776944","-18.846111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-04 15:43:33-03","IF","SPSF","39904","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","994","2007","11","América do Sul","Brasil","SP","Estação Ecológica de Bauru",NA,"COLETA: Árvore, 2 m. Látex branco. Frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual. Capoeirão, divisa com a fazenda, antigo aceiro abandonado.;",NA,NA,"28","Bauru","-49.073889","-22.234444","G.A.D.C. Franco","613","613",NA,NA,"2008","01","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"420","2021-03-04 15:43:33-03","IF","SPSF","43014","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"N.Guerin & G.Durigan & E.Furlan","219","2008","09","América do Sul","Brasil","SP","Estação Ecológica Águas de Sta.Bárbara",NA,"COLETA: Campo cerrado e cerrado típico, com invasão de braquiária.&nf;Árvore 4m; flores brancas.;",NA,NA,"23","Águas de Santa Bárbara","-49.202222","-22.806944","G.Durigan",NA,NA,NA,NA,"2008","09","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"421","2021-03-04 15:43:33-03","IF","SPSF","43169","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F.M.Souza & N.M.Ivanauskas & D.Souza","1117","2009","09","América do Sul","Brasil","SP","Parque Estadual Turistico do Alto Ribeira",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore, 9m. Frutos imaturos verdes.; GEOGRAFIA: Estrada de terra entre as bases de vigilância Bulha d'água e Capinzal,;",NA,NA,"03","Iporanga","-48.501111","-24.336667","G.A.D.C. Franco","580","580",NA,NA,"2010","01","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"422","2021-03-04 15:43:33-03","IF","SPSF","47696","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"N.M.Ivanauskas & R.T.Polisel & M.C.Assis","6551","2013","11","América do Sul","Brasil","MG","Fazendas Bartira (Unidade Alegria)",NA,"COLETA: Árvore de 6 metros. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Mista (WGS84 Zona 23k.);",NA,NA,"26","Delfim Moreira","-45.28","-22.508889","M.G.K.Cornia",NA,NA,NA,NA,"2014","04","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"423","2021-03-04 15:43:33-03","IF","SPSF","48995","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","(Sw.) Triana",NA,"R.Cielo-Filho","1503","2013","12","América do Sul","Brasil","PR","Sítio do Sr. Angelo Baratto",NA,"COLETA: ÁRVORE, 3,5m,látex.; GEOGRAFIA: Floresta estacional semidecidual, floresta secúndaria.;",NA,NA,"03","Medianeira","-54.029444","-25.276944","G.A.D.C.Franco","450","450",NA,NA,"2014","09","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"424","2021-03-04 15:43:33-03","IF","SPSF","49001","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","(Sw.) Triana",NA,"R.Cielo-Filho & F. Periotto","1509","2014","05","América do Sul","Brasil","PR","Sítio do Sr. Marcelo Lucas",NA,"COLETA: Árvore, 5m, fruto verde a avermelhado.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária.;",NA,NA,"09","Medianeira","-54.058611","-25.295833","G.A.D.C.Franco","422","422",NA,NA,"2014","09","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"425","2021-03-04 15:43:33-03","IF","SPSF","49002","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","(Sw.) Triana",NA,"R.Cielo-Filho & J.N. Oliveiras","1510","2013","10","América do Sul","Brasil","PR","Mata da antiga Fazenda Leão",NA,"COLETA: Árvore, 3,5, flor branca.; GEOGRAFIA: Floresta estacional semidecidual, floresta secundária.;",NA,NA,"18","Matelândia","-53.893889","-25.352222","G.A.D.C.Franco","530","530",NA,NA,"2014","09","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"426","2021-03-04 15:43:33-03","IF","SPSF","53147","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.J. Almeida-Scabbia et al.","807","2012","10","América do Sul","Brasil","SP",NA,NA,"COLETA: Árvore com aprox. 10m de altura. Botões verdes. Flores na cor creme de esverdeado a amarelado. Latex branco.; GEOGRAFIA: Floresta com áreas de dossel relativamente preservado e alguamas clareiras.;",NA,NA,"30","Arujá","-46.369722","-23.395278","R.J.Almeida-Scabbia","716","716",NA,NA,"2012","11","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"427","2021-03-04 15:43:33-03","IF","SPSF","17422","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"P.E.G.Coutinho",NA,"1992","11","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"29","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"428","2021-03-04 15:43:33-03","IF","SPSF","00805","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"D.Bento Pickel",NA,"1944","02","América do Sul","Brasil","SP","cerrado",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"17","Itaporanga","-49.4900016784668","-23.7000007629395","I.Koch",NA,NA,NA,NA,"1999","12","30","24006","auto","Magnoliopsida",NA,NA,NA,NA,NA
"429","2021-03-04 15:43:33-03","IF","SPSF","21561","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"A.R.Ferretti","87","1996","12","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira de estrada&nf;;",NA,NA,"14","Cunha","-44.9599990844727","-23.0699996948242","I.Koch",NA,NA,NA,NA,"1998","12","30","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
