"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"683","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrcia","gemmiflora","Myrcia gemmiflora","O.Berg",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0003",NA,NA,"4676","Southern America",NA,NA,"OXF ISOTYPE; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrcianthes","edulis","Myrcianthes edulis","O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in silvis arenosis, Napaea",NA,"B(fr); Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrtus","excelsa","Myrtus excelsa","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in silvis, vulgo Catingas, ad ripas fluminis S. Francisci, in parte deserta occidentalique prov.",NA,"Original herbarium: Camb.; Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-10-26 09:32:43-03","UNEMAT","NX-FANEROGAMAS","2226","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. gemmiflora","Myrcia cf. gemmiflora","O. Berg","Lima E.S.","2000","02",NA,NA,"1998","08","12","Brasil","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,"ES328",NA,"Área de influência da UHE Manso.",NA,"Ocasional. Casca esfoliante. Corola branca.[HABITAT=Cerrado sensu stricto]","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-02-08 12:43:55-03","UFRGS","ICN","201178","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Soares-Silva, LH","2016","09",NA,"Soares-Silva, LH; Chagas-Silva, F","1995","09","20","Brasil","PR","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Dicotyledon",NA,"402","América do Sul","Cerrado - próximo ao trevo para Sapopema",NA,"Doação FUEL 17182; Árvore 6m; frutos imaturos verdes","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-02-08 12:43:55-03","UFRGS","ICN","113384","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Ribeiro, CL","2019","05","29","Larocca, J","1993","09","08","Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul","Cerro do Tigre",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-02-08 12:43:55-03","UFRGS","ICN","170862","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Castro, JHW",NA,NA,NA,"Matzenbacher, NI","2010","12","03","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Fazenda São Maximiano",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-02-08 12:43:55-03","UFRGS","ICN","190983","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Silva Filho, PJS",NA,NA,NA,"Silva Filho, PJS","2012","11","07","Brasil","RS","Guaíba","-51.350556","-30.200833","-51.350556","-30.200833",NA,NA,"Dicotyledon",NA,"1776","América do Sul",NA,NA,"Arbusto de flores brancas; Campo seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-02-08 12:43:55-03","UFRGS","ICN","193977","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Köhler, M","2012","10","22","Köhler, M","2012","10","22","Brasil","RS","Porto Alegre","-51.2275","-30.141389","-51.2275","-30.141389",NA,NA,"Dicotyledon",NA,"44","América do Sul","Orla de Ipanema",NA,"Árvore, cerca 6 m altura, dois ou três indivíduos; possíveis remanescentes da vegetação de restinga; florada abundante; frutos amarelos, aromáticos, cerca 5-6 cm diâmetro, mas bixados.; Margem do Rio Guaíba, solo arenoso.",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-02-08 12:43:55-03","UFRGS","ICN","128245","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Gilson Schlindwein",NA,NA,NA,"Gilson Schlindwein","2003","11","17","Brasil","RS","Arambaré","-51.4977989196777","-30.9150009155273",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"Arbusto lenhoso rasteiro bastante encontrado sobre a areia em áreas abertas.","24311","auto","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-02-08 12:43:55-03","UFRGS","ICN","131164","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Irgang, BE","2003","09","21","Brasil","RS","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Dicotyledon",NA,"2726","América do Sul",NA,NA,"Árvore; 8,0 m; botões florais verde-arroxeados; flores cremes; frutos maduros comestíveis em geléias, sucos e licores com grande potencial de industrialização.; Avenida principal da cidade; lado esquerdo em frente à Churrascaria Trevo.","42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-02-08 12:43:55-03","UFRGS","ICN","146779","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Rodrigues, C; Lisbôa, GN","2006","12","19","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Dicotyledon",NA,"3219","América do Sul","RS 118",NA,"Árvore; 5,0 m; ramos pendentes; flores brancas (últimas); frutos imaturos verdes com manchas vináceas, pubescente e maduros amarelos, suculentos, pouco ácido e sem odor forte.; Sítio nos fundos do Departamento de Produção Vegetal (DPV); borda.","25424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-02-08 12:43:55-03","UFRGS","ICN","190894","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","2012","11","04","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Fazenda São Maximiano, BR-116 km 312",NA,"Arbustão.; Em campo limpo.","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-02-08 12:43:55-03","UFRGS","ICN","183732","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","2010","11","20","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Fazenda São Maximiano BR-118 Km 308",NA,"em campos rupestres","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-02-08 12:43:55-03","UFRGS","ICN","167421","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Nilson, AD","2010","12","09","Nilson, AD","2010","12","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Jardim Botânico",NA,"Obs: Planta procedente do Estado do Rio Grande do Sul, coletada no Morro do Côco no Município de Viamão. Plantada no Jardim Botânico de Porto Alegre em 1989.","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-02-08 12:43:55-03","UFRGS","ICN","131262","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Brack, P","2003","11","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"2823","América do Sul","Parque Farroupilha antiga Redenção",NA,"Árvore; 10,0 m; súber desenvolvido, fissurado e marrom escuro; frutos imaturos verdes e pubescente, frutos maduros caídos, frutos com polpa suculenta e ácida, sendo usada com sucesso no fabrico de geéias e sucos de sabores únicos; folhas discolores.","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-02-08 12:43:55-03","UFRGS","ICN","136224","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","A.; Scherer, F M Silva",NA,NA,NA,"Silva, FM","2003","12","19","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Capões de restinga, Parque Estadual de Itapuã nas margens da Lagoa Negra na Praia de Fora",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-02-08 12:44:01-03","UFRGS","ICN","008752","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mattos, J",NA,NA,NA,"Schultz, A","1971","10","23","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Itapoã, península cerca de 40 Km S de porto Alegre",NA,"Arbusto com flores brancas.; Em dunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-02-08 12:44:01-03","UFRGS","ICN","016374","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Rambo, B",NA,NA,NA,"Rambo, B","1950","10","11","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"48940","América do Sul","Toca do Tigre perto de Itapoã",NA,"Pequena árvore de frutos comestíveis.; Em matinha seca arenosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2021-02-08 12:44:01-03","UFRGS","ICN","050602","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Ferrucci, S; Vanni, R; Schinini, A","1979","08","21","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"148","América do Sul","Las Tres Marías",NA,"Árbol de más o menos 3 m de altura; flores de color blanco.; Barranca arenosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-02-08 12:44:01-03","UFRGS","ICN","050737","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Schinini, A","1979","08","21","Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"17730","América do Sul","Las Tres Marías, costa del río Paraná",NA,"Doado pelo INSTITUTO DE BOTÂNICA DEL NORDESTE (CTES.); Árbol de 3 a 5 m de altura; flores blancas.; En bosque de Urunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-02-08 12:44:01-03","UFRGS","ICN","063611","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Legrand, CD","1956",NA,NA,"Woolston, A","1955","09","02","Paraguai","San Pedro",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"564","América do Sul",NA,NA,"Doado pelo INSTITUTO DE BOTÂNICA DARWINION; Fl. Pet. Blancos; cáliz verde amarillo muy pálido; estilo blanco anter amarillho; filamentos blancos, frut. Amarillo y suculenta, agria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-02-08 12:44:01-03","UFRGS","ICN","066122","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M","1985","10",NA,"Hatschbach, G; Cervi, AC","1985","08","26","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"49812","América do Sul","Arredores- Caaguazu",NA,"Pequena árvore de 5 m de altura; flor alvascente.; Orla do campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-02-08 12:44:01-03","UFRGS","ICN","066316","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M","1985",NA,NA,"Hahn, W","1984","07","22","Paraguai","Paraguarí",NA,"-56.833333","-26.083333","-56.833333","-26.083333",NA,NA,"Dicotyledon",NA,"2641","América do Sul","Parque Nacional Ybycui",NA,"Small tree to 6 m tall; mostly leafless; flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-08 12:44:01-03","UFRGS","ICN","066344","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M","1985","12",NA,"Hahn, W","1984","08","04","Paraguai",NA,"Arroyo Apichapa","-57.166667","-26.166667","-57.166667","-26.166667",NA,NA,"Dicotyledon",NA,"2719","América do Sul","35 Km N of Caapucu",NA,"Tree to 8 m tall; petals white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-02-08 12:44:01-03","UFRGS","ICN","094544","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Lima, MPM","1987","03",NA,"Pastore, U; Klein, RM","1986","10","21","Brasil","MS","Naviraí","-53.75","-23.183333","-53.75","-23.183333",NA,NA,"Dicotyledon",NA,"101","América do Sul","12 Km antes Porto Caiuá",NA,"Árvore com 9 m de altura; DAP 0,40; fanerófita; fruto tipo baga de coloração amarela; frequência rara.; Contato Savana/Floresta Estacional- Solo arenoso e relevo plano",NA,NA,"26","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-02-08 12:44:01-03","UFRGS","ICN","164070","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Lima, LF",NA,NA,NA,"Matzenbacher, NI","2009","11","08","Brasil","RS","Guaíba","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"Dicotyledon",NA,"3015","América do Sul","Fazenda São Maximiano",NA,"flores; arbórea, capão de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-02-08 12:44:01-03","UFRGS","ICN","165441","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Schinini, A",NA,NA,NA,"Arbo, MM; et al.","2006","10","17","Argentina","Corrientes",NA,"-58.05","-28.033333","-58.05","-28.033333",NA,NA,"Dicotyledon",NA,"9294","América do Sul","Mburucuyá P.N. Mburucuyá Potrero 17 28°02'''S 58°03'''W",NA,"Doação CTES; arbol 8-10 m alt., frutos amarillos, fragantes, n.v. iguajay; bosque higrofilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-02-08 12:44:01-03","UFRGS","ICN","165628","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Cordeiro, J; Barbosa, E",NA,NA,NA,"Temponi, LG; et al.","2009","10","09","Brasil","PR","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Dicotyledon",NA,"586","América do Sul","Trilha da Educação Ambiental",NA,"doação MBM; arbusto, 3,5m, frutos pretos; floresta estacional semidecídual","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-02-08 12:44:01-03","UFRGS","ICN","167438","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mondin, CA","2011","05","11","Mondin, CA; Cruz, F; Zolet, ACT","2010","05","11","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-02-08 12:44:01-03","UFRGS","ICN","101858","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Záchia, RA",NA,NA,NA,"Záchia, RA","1991","09","07","Brasil","RS","Pirapó","-55.1988983154297","-28.0447006225586",NA,NA,NA,NA,"Dicotyledon",NA,"432","América do Sul","Cinco Bocas",NA,"Uvaia, solitário com outros indivíduos esparsos, ao longe branca, densamente florida.; Mata nativa","18590","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-02-08 12:44:01-03","UFRGS","ICN","040709","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M","1980","11","24","Fleig, M","1976","10","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"367","América do Sul","Bairro Teresópolis",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-02-08 12:44:01-03","UFRGS","ICN","066515","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Brack, P",NA,NA,NA,"Brack, P","1984","12","08","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Morro do osso",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2021-02-08 12:44:01-03","UFRGS","ICN","063354","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Sanchotene, MC","1981","11","11","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Reserva Biológica do Lami (na 1° entrada)- SMAM",NA,"Em pleno período de floração; flores brancas com 5 pétalas; estames muito numerosos; ramos com folhas pilosas; flor com pedúnculo, sépalas e pétalas pilosas; ramos caracteristicamente rosados.","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-02-08 12:44:01-03","UFRGS","ICN","085932","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M",NA,NA,NA,"Sobral, M","1982","11",NA,"Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"1193","América do Sul","Itapoã",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2021-02-08 12:44:01-03","UFRGS","ICN","007093","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mattos, J; Schultz, A; Baptista, L",NA,NA,NA,"Schultz, A","1969","10","18","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Itapoã",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-02-08 12:44:01-03","UFRGS","ICN","132314","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Wiesbauer, MB","2003","12","07","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Dicotyledon",NA,"18","América do Sul","Parque Estadual de Itapuã Praia de Fora",NA,"Arbusto retorcido, flores brancas, frutos verdes","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-02-08 12:44:01-03","UFRGS","ICN","165690","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Cordeiro, J; Cruz, JM; Barbosa, E","2008","05","16","Brasil","SC","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Dicotyledon",NA,"2960","América do Sul","Monte Crista",NA,"doação MBM; arbusto, 2m, fruto imaturo verde","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-02-08 12:44:01-03","UFRGS","ICN","171572","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Soares-Silva, LH",NA,NA,NA,"Francisco, EM; Cavalheiro, AL; Fadelli, L; Teixeira, OM","1998","10","30","Brasil","PR","São Jeronimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Rancho Carolina divisa do Sítio Pica-pau-amarelo",NA,"Doação Herbário FUEL 22653; árvore 6m alt., frutos imaturos de cor amarelo-escuro, matriz do viveiro; no meio da mata","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-02-08 12:44:01-03","UFRGS","ICN","004680","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Irgang, B",NA,NA,NA,"Irgang, B","1967","11","02","Brasil","RS","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"Dicotyledon",NA,"234","América do Sul",NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-02-08 12:44:01-03","UFRGS","ICN","167437","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mondin, CA","2010","05","11","Mondin, CA; Cruz, F; Zolet, ACT","2010","05","11","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-02-08 12:44:01-03","UFRGS","ICN","167439","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mondin, CA","2012","05","11","Mondin, CA; Cruz, F; Zolet, ACT","2010","05","11","Brasil","RS","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-02-08 12:44:01-03","UFRGS","ICN","090936","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M",NA,NA,NA,"Záchia, R","1989","02",NA,"Brasil","RS","Pirapó","-55.1988983154297","-28.0447006225586",NA,NA,NA,NA,"Dicotyledon",NA,"22","América do Sul",NA,NA,"Árvore (Uvaia) alta isolada.; Campo próximo á uma casa perto de rio e de mato","18590","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-02-08 12:44:01-03","UFRGS","ICN","002577","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand",NA,NA,NA,NA,"Baptista, LRM; Rosa, S","1960","12","10","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2021-02-08 12:44:01-03","UFRGS","ICN","019027","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Sobral, M","1990",NA,NA,"Augusto, I","1939","12","21","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2021-02-08 12:44:01-03","UFRGS","ICN","113181","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mattos, J","1982","03","30","Carmo, M","1982","03","30","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Parque Farroupilha",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2021-02-08 12:44:01-03","UFRGS","ICN","167440","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Mondin, CA","2010","05","19","Mondin, CA","2010","05","19","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Parque Itapuã",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-02-08 12:44:01-03","UFRGS","ICN","123358","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Waechter, JL",NA,NA,NA,"Dorneles, LPP; Waechter, JL","2001","09","11","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Parque Nacional da Lagoa do Peixe Fazenda Irida Brum",NA,"Mata arenosa; borda da mata.","26882","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
