"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","sex"
"142","2020-12-11 11:41:29-03","UFMG","BHCB","26999","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:41:29-03","UFMG","BHCB","45527","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:41:29-03","UFMG","BHCB","69716","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Tameirão Neto, E","3270","2001","02","13","Southern America","Brasil","Minas Gerais","UHE Irapé. Rio Jequitinhonha.",NA,NA,"Floresta Ciliar, arbóreo",NA,"Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,NA,"-42.4655990600586","-16.9517002105713",NA,NA,"Berilo",NA,NA,NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA
"145","2021-02-03 15:24:00-03","MO","MOBOT","101249175","PreservedSpecimen","Plantae","Sapotaceae","Labatia","ciliolata","Labatia ciliolata","J.H.R. Schenck","Schenck 907","1886","10",NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Engl.","Lectotype",NA,NA,"-49.0661010742188","-26.9193992614746",NA,NA,"Blumenau",NA,NA,NA,NA,NA,"34291","auto",NA,NA,"1",NA,NA
"146","2015-03-19 15:31:00-03","MO","MOBOT","1056134","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Teodoro Rojas","Rojas 14290","1950","7","20","South America","Paraguay","Ñeembucú","Plaza de Pilar",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,"-58.3833333","-26.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2015-07-07 10:59:00-03","MO","MOBOT","100166346","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Luciano Bernardi","Bernardi 18082","1978","10","17","South America","Paraguay","Paraguarí","Sat frequens in nemore circa La Rosada, Ybicuí.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2015-07-07 11:26:00-03","MO","MOBOT","100166348","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Luciano Bernardi","Bernardi 18469","1978","11","9","South America","Paraguay","Ñeembucú","In nemore sat sicco ad ripam altam Rio Paraguay, Curupayty, Humaitá, Neembucu.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2012-03-02 10:05:00-03","MO","MOBOT","100166349","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Lidia Pérez de Molas","Pérez de Molas 933","1986","9","7","South America","Paraguay","Paraguarí","Parque Nacional Bernardino Caballero. Antigua residencia del Gral. B. Caballero. Lugar perturbado.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2014-04-04 05:49:00-03","MO","MOBOT","1159639","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rodolfo Vásquez|et al.","Vásquez Martínez 21556","1996","11","6","South America","Peru","Amazonas","Distrito Imaza, Yamayakat. Bosque primario, Quebrada Kusú, transecto 2 x 500 m.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"C. Díaz (MO)","-78.33972","-5.05555","380.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"151","2012-03-18 05:12:00-03","MO","MOBOT","1195853","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Fabiana Mamani M.|Antony Jardim","Mamani M. 341","1994","12","9","South America","Bolivia","Santa Cruz","Lomerio. 12 km N de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies frecuentes de Anadenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"F. Mamani (USZ)","-61.8463889","-16.5202778","450.00000000",NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2010-02-26 16:25:00-03","MO","MOBOT","1520807","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Michael H. Nee","Nee 37511","1989","1","3","South America","Bolivia","Santa Cruz","East side of city of Santa Cruz, along main drainage canal between 2nd and 3rd Anillos.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. Pennington","-63.2","-17.74166","400.00000000",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1529024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Michael H. Nee","Nee 37011","1988","12","4","South America","Bolivia","Santa Cruz","On W side of city of Santa Cruz.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"M. Nee","-63.2","-17.78333","420.00000000",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2010-11-28 09:14:00-02","MO","MOBOT","2229170","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Bruno G. Piccinini|A. L. García","Piccinini 1177","1967","12","15","South America","Argentina","Formosa","Bosque en galería del Ayo. San Hilario y la Ruta 11 nueva.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Digilio, A. P. L.","-58.26666","-26.26666",NA,NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-02-18 21:15:00-02","MO","MOBOT","2229183","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1447","1990","2","27","South America","Argentina","Corrientes","12 km NE de San Miguel, Ea.Toro-y",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Teguh Triono",NA,NA,NA,NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2010-04-16 09:23:00-03","MO","MOBOT","2338585","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F. Biganzoli|Diego Giraldo-Cañas","Biganzoli 441","1998","9","30","South America","Argentina","Misiones","Parque Provincial Teyú Cuaré. Paraje Payal",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo",NA,NA,NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"157","2011-02-18 21:13:00-02","MO","MOBOT","2339955","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3830","1991","2","12","South America","Argentina","Corrientes","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Tressens, S. G., //",NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2012-10-08 16:01:00-03","MO","MOBOT","2339980","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3949","1991","2","16","South America","Argentina","Corrientes","Ea. Santa Rita",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Tressens, S. G., //","-56.0666667","-27.3333333",NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"159","2011-02-22 06:43:00-03","MO","MOBOT","2339990","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","Biganzoli 311","1998","9","22","South America","Argentina","Misiones","Predio UNLP : valle del arroyo Cuña Pirú. Picada cerca del balneario de A. del Valle",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Bacigalupo, N. M.","-55.03333","-27.03333",NA,NA,"Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-05-03 17:48:00-03","MO","MOBOT","2429757","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M.C. Franceschini|Sara G. Tressens","Franceschini 6","1997","3","6","South America","Argentina","Corrientes","Corrientes, Molina Punta",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Franceschini, M. C., //",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-03-26 12:57:00-03","MO","MOBOT","2440346","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|M.M. Yfran","Arbo 8139","1998","12","2","South America","Argentina","Corrientes","Macrosistema Iberá. Estancia Rincón del Diablo, alrededores del casco",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Tressens, S. G., //","-58.03333","-28.73333",NA,NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-12-10 05:33:00-02","MO","MOBOT","2519799","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","Kiesling 9588","2000","10","13","South America","Paraguay","Concepción","Valle, Mi, NE Rio Apa, Playa Dorada.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Schinini",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2010-04-16 09:44:00-03","MO","MOBOT","3208548","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Pedro Jörgensen","Jörgensen 2151","1918","10",NA,"South America","Argentina","Formosa","Cerro Formosa.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3242958","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","S. Keel","Keel 1337","1988","4","7","South America","Paraguay","Misiones","Near a small canal aprox 2 km from Yacyretá administration buildy.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3242986","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","M. Peña-Chocarro","Peña-Chocarro 1887","2004","10","14","South America","Argentina","Formosa","Estancia Guaycolec. Bosque de ribera.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"H. Maturo","-58.21611","-25.94583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3286808","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Troels M. Pedersen","Pedersen 13420","1982","10","11","South America","Argentina","Corrientes","Woodland on sandy soil. Santos Lugares.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2014-11-04 20:52:00-02","MO","MOBOT","3346081","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","A.M. de Carvalho|P.E. Gasson|Sérgio C. de Sant'Ana|André M. Amorim","Carvalho 3794","1992","2","19","South America","Brazil","Bahia","Mpio de Vitória da Conquista. Ramal a 15 km na estrada de Vitória da Conquista à Ilhéus. Mata de Cipó.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-07-10 17:58:00-03","MO","MOBOT","3376220","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Troels M. Pedersen","Pedersen 4549","1957",NA,NA,"South America","Argentina","Corrientes","Dense moist woodland. Estancia Las Tres Marias.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,"Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-11-15 05:15:00-02","MO","MOBOT","3376536","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 20053","1971",NA,NA,"South America","Argentina","Chaco","Isla del Cerrito.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,"Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-05-15 10:17:00-03","MO","MOBOT","3377078","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Pedro Jörgensen","Jörgensen 2100",NA,NA,NA,"South America","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-07-10 17:58:00-03","MO","MOBOT","3381517","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Troels M. Pedersen","Pedersen 442","1949","10","22","South America","Argentina","Corrientes","Estancia, Santa Teresa.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington","-58.08333","-27.91666",NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-12-01 17:34:00-02","MO","MOBOT","3381712","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 15702","1978",NA,NA,"South America","Argentina","Corrientes","Isla Apipé Grande, panco cué.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington","-56.8","-27.48333",NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-05-01 09:59:00-03","MO","MOBOT","3381936","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Caballero","Caballero 61","1977","9","13","South America","Paraguay",NA,"Parque Nacional Ybycui. Monte bajo suelo arenoso profundo.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"L. Gautier, 11.3.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2021-02-03 15:40:00-03","MO","MOBOT","3382156","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Auguste F.M. Glaziou","Glaziou 14057a","1861",NA,NA,"South America","Brazil",NA,"Minas.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.","Lectotype",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2009-07-10 17:58:00-03","MO","MOBOT","3382246","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Troels M. Pedersen","Pedersen 9852","1971",NA,NA,"South America","Argentina","Corrientes","Woodland.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-07-10 17:58:00-03","MO","MOBOT","3382524","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Troels M. Pedersen","Pedersen 4549","1957",NA,NA,"South America","Argentina","Corrientes","Estancia, Las Tres Marias. Dense, moist woodland.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,"Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3382665","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Émile Hassler","Hassler 4193",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2014-12-14 19:28:00-02","MO","MOBOT","3382950","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Maria M. Arbo","Arbo 1443","1976","11","15","South America","Argentina","Corrientes","Esteros del Iberá, Laguna Isipó. Interior de isleta de selva.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,"-56.8166667","-27.8666667",NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3415652","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Kramer","Kramer 1057","1989","10","20","South America","Argentina","Chaco","Antequera, Rio Tragadero, ca. 10 km W. of Corrientes. Disturbed riparian woods, grazed, near Rio Parana.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-05-17 05:29:00-03","MO","MOBOT","3425846","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","María E. Múlgura|L. Aréjola|Cecilia Ezcurra|A.R. Johnson|Roberto Kiesling|M. Mónica Ponce|A. Tombo","Múlgura 3923","2004","9","23","South America","Argentina","Misiones","Reserva de Vida Silvestre Urugua-í, borde arroyo Sauer.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,"-54.11666","-25.96805","260.00000000",NA,"General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-07-01 03:33:00-03","MO","MOBOT","3466211","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Aurelio Schinini","Schinini Cacace 17547","1979","11","22","South America","Argentina","Corrientes","8 Km S de Labougle, costa del río Uraguay.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"Teguh Triono (CANB)",NA,NA,NA,NA,"Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","404785","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Elsa M. Zardini|Tulio Tillería","Zardini 28895","1991","11","18","South America","Paraguay","Cordillera","4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","618",NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","404917","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Elbert L. Little","Little 40038","1984","1","20","South America","Paraguay","Paraguarí","Parque Nacional Gral. Bernardino Caballero. 12 km de Ybycuí.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","405705","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","David R. Brunner","Brunner 1404","1985","11","14","South America","Paraguay","Concepción","Paso Horqueta sobre el Río Aquidaban. Bosque ribereño sub-tropical de hasta 25 m de altura. Suelo muy arenosa.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,"-57.41666","-23.06666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","85-24",NA
"185","2015-12-03 15:30:00-02","MO","MOBOT","407130","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ramón A. Palacios","Palacios 1883","1990","2","19","South America","Paraguay","Concepción","Río Aquidabán. Paso Horqueta.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pannington (K)","-57.3666667","-23.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5",NA
"186","2009-02-02 12:06:00-02","MO","MOBOT","408659","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51859","1985","10","1","South America","Paraguay","Paraguarí","Ybycui National Park. Arroyo Minas, forest along creek near administration building.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Schinini (CTES)","-56.8333333","-26","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","85-327",NA
"187","2011-06-09 17:28:00-03","MO","MOBOT","409201","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Elsa M. Zardini|Tulio Tillería","Zardini 29822","1992","1","13","South America","Paraguay","Paraguarí","Acahay Massif. Easternmost Peak. Western part. Gallery forest.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","641",NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","409523","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Elsa M. Zardini","Zardini 7555","1988","10","21","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Tall forest near road to César Barrientos.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-100",NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","804818","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Elsa M. Zardini|P. Aquino","Zardini 32297","1992","6","25","South America","Paraguay","Cordillera","Between Emboscada and Nueva Colombia. Yeguarizo. Cerrado forest.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"T.D. Pennington (K)","-57.31666","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","696",NA
"190","2013-07-01 12:04:00-03","MO","MOBOT","968464","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","René Guillén V.|R.A. Medina","Guillén Villarroel 2690","1994","11","29","South America","Bolivia","Santa Cruz","Lomerio, campamento Las Trancas, parcelas permanentes de BOLFOR. Bosque semideciduo estacional. Suelos areno limosos con presencia de humus.",NA,NA,NA,NA,NA,NA,"(A. DC.) Radlk.",NA,NA,NA,"-61.8661111","-16.5961111","450.00000000",NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"191","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","29367","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Tomasetto, F.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Mata dos Macacos",NA,NA,"Árvore, flor creme.;",NA,"Tracheophyta","Ericales","(A.DC.) Radlk.",NA,NA,NA,"-49.4","-20.883333","400","400","São José do Rio Preto","Magnoliopsida","-49.4","-20.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-03-29 10:41:42-03","UFSM","HDCF","4074","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Jacaquá",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Machado, P. F. S.",NA,NA,NA,NA,NA,NA,NA,NA,"2016","02",NA,NA,"03",NA,NA,NA,NA
"193","2019-03-29 10:41:42-03","UFSM","HDCF","4036","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Jacaquá",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,"Figueira, M.",NA,NA,NA,NA,NA,NA,NA,NA,"2016","02",NA,NA,"03",NA,NA,NA,NA
"194","2019-03-29 10:41:42-03","UFSM","HDCF","4035","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Machado, P. F. S.",NA,"1990","02","02","América","Brasil","Rio Grande do Sul","Jacaquá",NA,NA,NA,NA,NA,NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
