"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","eventTime","fieldNumber","sex"
"3318","2019-11-21 09:58:24-03","IBt","SP","252278","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Lopes, JC","2010","04",NA,"Barros, F","2375","1992","11","22","Brasil","São Paulo","Serra Negra","Alto da Serra","-46.7000007629395","-22.6100006103516",NA,NA,"1200","1200",NA,"SP008262","SP008262",NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3319","2019-11-21 09:58:24-03","IBt","SP","254061","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Lopes, JC","2010","04",NA,"Chiea, SC; Barros, F","700","1991","11","22","Brasil","São Paulo","Serra Negra","Beira da estrada","-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,"SP008258","SP008258",NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3320","2019-11-21 09:58:24-03","IBt","SP","269368","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Kirizawa, M","1998","03","06","Kirizawa, M; Sugiyama, M; Lopes, R","2882","1994","08","26","Brasil","São Paulo","Sete Barras","Fazenda Intervales, base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Mata Atlântica, na parte média da encosta do morro, trilha da serra, árvore ca. 7,0m alt., frutos negros","SP007959","SP007959",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3321","2019-11-21 09:58:24-03","IBt","SP","262336","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Kirizawa, M","1998","03","06","Aragaki, S; Kirizawa, M; Corrêa, JA","53","1993","05","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, Cachoeira Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore 5,0m alt., frutos verdes, obovados, pedicelos vermelhos","SP007933","SP007933",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3322","2019-11-21 09:58:24-03","IBt","SP","276096","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Zipparro, VB; et al.","420","1994","05","14","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SP008279","SP008279",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3323","2019-11-21 09:58:24-03","IBt","SP","276097","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Zipparro, VB; et al.","308","1994","05","08","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul, próximo ao ponto 8","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SP008273","SP008273",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3324","2019-11-21 09:58:24-03","IBt","SP","259703","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Kirizawa, M","1998","03","06","Kirizawa, M; Aragaki, S; Angelo, J; Kanashiro, S","2819","1993","05","12","Brasil","São Paulo","Sete Barras","Fazenda Intervales, sede Saibadela, trilha para Quilombo, à beira de riacho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SP008021","SP008021",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3325","2019-11-21 09:58:25-03","IBt","SP","37892","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Lopes, JC","2010","04",NA,"Magalhães, M","307","1937","02","23","Brasil","São Paulo","Ubatuba","Horto Florestal de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP007994","SP007994",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3326","2019-11-21 09:58:25-03","IBt","SP","295631","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34761","1996","02","01","Brasil","São Paulo","Ubatuba","I.A.C.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP008282","SP008282",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3327","2019-11-21 09:58:24-03","IBt","SP","268384","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Lopes, JC","2010","04",NA,"Leitão Filho, HF","1351","1972","06","20","Brasil","São Paulo","Ubatuba","Praia Itamambuca","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP007993","SP007993",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3328","2019-11-21 09:58:24-03","IBt","SP","272521","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Lopes, JC","2010","04",NA,"Kawall, M","362","1993","04","09","Brasil","São Paulo","Ubatuba","Praia Vermelha do Sul, Rua 14, Casa 90","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP008256","SP008256",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3329","2019-11-21 09:58:25-03","IBt","SP","295630","S","Plantae","Annonaceae","Guatteria","australis","Guatteria australis","A.St.-Hil.","Mello-Silva, R; Lopes, JC","2012",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34734","1996","01","30","Brasil","São Paulo","Ubatuba","Trilha da Casa da Farinha&nf;23°21'095 - 44°51'10,04","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP008286","SP008286",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3330","2019-11-21 09:58:25-03","IBt","SP","31246","S","Plantae","Annonaceae","Guatteria","clavigera","Guatteria clavigera","R.E.Fr.","Fries, RE","1939",NA,NA,"Koscinsky, M","214","1933","12","15","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP000297","SP000297","Isotype",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3331","2019-11-21 09:58:25-03","IBt","SP","266209","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.",NA,NA,NA,NA,"Pessoa, SVA; et al.","438","1988","12","08","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Estrada para Sítio Sophronites","-42.05","-22","-42.05","-22","1000","1000",NA,"SP007926","SP007926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332","2019-11-21 09:58:25-03","IBt","SP","266161","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.",NA,NA,NA,NA,"Lima, HC; et al.","3561","1989","04","20","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé, nascente do Rio das Flores","-42.05","-22","-42.05","-22","1100","1100",NA,"SP007928","SP007928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3333","2019-11-21 09:58:25-03","IBt","SP","184088","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.","Mello-Silva, R","1987","08","13","Sugiyama, M; Custodio Filho, A","221","1983","01","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Árvore 6,0m., flores amarelas","SP010147","SP010147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","2019-11-21 09:58:25-03","IBt","SP","370809","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.","Lobão, A","2002",NA,NA,"Ribas, OS; Abe, LM","3028","2000","01","18","Brasil","Paraná","Adrianópolis","Mato Preto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"SP007927","SP007927",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3335","2019-11-21 09:58:25-03","IBt","SP","194380","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.",NA,NA,NA,NA,"Custodio Filho, A","1683","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Arbusto 3m., frutos esverdeados pedunculo vermelho","SP010146","SP010146",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3336","2019-11-21 09:58:25-03","IBt","SP","195528","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.",NA,NA,NA,NA,"Kirizawa, M; Chu, EP","1158","1984","02","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore +- 4,5m alt., pétalas amarelas, quando jovens esverdeadas, estames amarelos, mata, parte baixa da serra","SP010145","SP010145",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3337","2019-11-21 09:58:25-03","IBt","SP","232719","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.","Sugiyama, M","1989","06","07","Lopes, EA; Murça Pires, J; et al.","85","1980","11","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Arbusto 3,0m, flores creme","SP010149","SP010149",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3338","2019-11-21 09:58:25-03","IBt","SP","360929","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.",NA,NA,NA,NA,"Benedito, ALD","40","2002","02","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore ca. 3m., individuo coletado na trilha dois próximo ao cruzamento com a estrada ca. 3m.","SP010144","SP010144",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3339","2019-11-21 09:58:25-03","IBt","SP","367379","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.","Sugiyama, M","2005","08",NA,"Cordeiro, I; Caruzo, MBR; Bernacci, LC; Freire, K; Sebastiani, R","2798","2004","02","02","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, trilha dois que se inicia junto a casa dos guardas Mata Atlântica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Arvoreta ca. 4m alt., indumento dos ramos ferrugíneo, pétalas esverdeadas estames amarelos","SP010143","SP010143",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3340","2019-11-21 09:58:25-03","IBt","SP","115767","S","Plantae","Annonaceae","Guatteria","dusenii","Guatteria dusenii","R.E.Fr.","Mello-Silva, R","1987","08","13","Mattos, J; Moura, C","12780","1965","10","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Na mata virgem, pequena árvore de 4m alt.","SP010148","SP010148",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3341","2019-11-21 09:58:25-03","IBt","SP","6671","S","Plantae","Annonaceae","Guatteria","fruticosa","Guatteria fruticosa","R.E.Fr.","Fries, RE","1939",NA,NA,"Brade, AC","7237","1914","06",NA,"Brasil","São Paulo","São Paulo","Moóca (bairro)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP000298","SP000298","Paratype",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3342","2019-11-21 09:58:25-03","IBt","SP","335101","S","Plantae","Annonaceae","Guatteria","glabrescens","Guatteria glabrescens","R.E.Fr.","Lobão, A","2001","03","28","Maas, PJ; Maas, H; Hurtz, BC; Oliveira, CL","8816","1999","02","05","Brasil","Rio de Janeiro","Rio de Janeiro","Reserva Florestal da Vista Chinesa","-43.3","-22.95","-43.3","-22.95","540","540",NA,"SP008288","SP008288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343","2019-11-21 09:58:25-03","IBt","SP","276092","S","Plantae","Annonaceae","Guatteria","gomeziana","Guatteria gomeziana","A.St.-Hil.",NA,NA,NA,NA,"Queiroz, JM; et al.","30132","1993","11","12","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC.","-45.116667","-23.416667","-45.116667","-23.416667",NA,NA,NA,"SP010232","SP010232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344","2019-11-21 09:58:25-03","IBt","SP","5066","S","Plantae","Annonaceae","Guatteria","gomeziana","Guatteria gomeziana","A.St.-Hil.","Fries, RE","1938",NA,NA,"Hoehne, FC","s.n.","1921","01","21","Brasil","Minas Gerais","Santa Bárbara","Areião","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SP008287","SP008287",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3345","2019-11-21 09:58:25-03","IBt","SP","338558","S","Plantae","Annonaceae","Guatteria","hilariana","Guatteria hilariana","Schltdl.",NA,NA,NA,NA,"Rossi, L; Martins, SE","2024","1998","11","17","Brasil","São Paulo","Bertioga","Fazenda da Familia Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP030042","SP030042",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3346","2019-11-21 09:58:25-03","IBt","SP","338559","S","Plantae","Annonaceae","Guatteria","hilariana","Guatteria hilariana","Schltdl.",NA,NA,NA,NA,"Sampaio, PSP; Lima, ES","348","1999","09","16","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP030043","SP030043",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3347","2019-11-21 09:58:25-03","IBt","SP","340142","S","Plantae","Annonaceae","Guatteria","hilariana","Guatteria hilariana","Schltdl.",NA,NA,NA,NA,"Nicolau, SA; Barbosa, AC; Faria, VB","1521","1998","01","08","Brasil","São Paulo","Salesópolis","Bairro dos Mirandas, estrada do Cardoso.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SP030044","SP030044",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3348","2019-11-21 09:58:25-03","IBt","SP","17874","S","Plantae","Annonaceae","Guatteria","mosenii","Guatteria mosenii","R.E.Fr.","Fries, RE","1939",NA,NA,"Loefgren, A","CGG1455","1889","11","12","Brasil","São Paulo","São Simão","Cerrado","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"Árvore pequena, folhas membranáceas, flor verde, fruto atropurpureo","SP000302","SP000302","Paratype",NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3349","2019-11-21 09:58:25-03","IBt","SP","68690","S","Plantae","Annonaceae","Guatteria","neglecta","Guatteria neglecta","R.E.Fr.","Duarte, A","1949",NA,NA,"Hatschbach, G","968","1948","03","21","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SP008299","SP008299",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3350","2019-11-21 09:58:25-03","IBt","SP","59014","S","Plantae","Annonaceae","Guatteria","neglecta","Guatteria neglecta","R.E.Fr.","Duarte, A","1949",NA,NA,"Hatschbach, G","968","1949","03","21","Brasil","Paraná","Piraquara","Rio Taquari","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SP008300","SP008300",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3351","2019-11-21 09:58:25-03","IBt","SP","266222","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.",NA,NA,NA,NA,"Guedes, R; et al.","2159","1988","09","12","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, nascente do Rio das Flores","-42.05","-22","-42.05","-22",NA,NA,NA,"SP008306","SP008306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3352","2019-11-21 09:58:25-03","IBt","SP","266206","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.",NA,NA,NA,NA,"Pessoa, SVA","s.n.","1988","12","05","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Nascente do Rio das Flores","-42.05","-22","-42.05","-22",NA,NA,NA,"SP008307","SP008307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3353","2019-11-21 09:58:25-03","IBt","SP","306062","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.",NA,NA,NA,NA,"Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","954","1996","12","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para Rio Embu-Guaçu","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,"SP010177","SP010177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3354","2019-11-21 09:58:25-03","IBt","SP","268308","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Fries, RE","1946",NA,NA,"Regnell, AF","252","1847","11","12","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"SP008305","SP008305",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3355","2019-11-21 09:58:25-03","IBt","SP","58129","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Lobão, A","2007","06",NA,"Kuhlmann, M","2676","1951","03","23","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuíba","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"SP008302","SP008302",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3356","2019-11-21 09:58:25-03","IBt","SP","366428","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Lobão, A","2007","06",NA,"Pirani, JR; Cordeiro, I","5102","2003","12","17","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, estrada da Vila do Abraão até Dois Rios, a cerca de 2 km do Abraão. Trilha para o Pico do Papagaio","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"SP008304","SP008304",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3357","2019-11-21 09:58:25-03","IBt","SP","292327","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Lobão, A","2004","08",NA,"Simão Bianchini, R; Bianchini, S","851","1995","10","29","Brasil","São Paulo","Cotia","Estrada para Santa Rosa","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"SP010183","SP010183",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3358","2019-11-21 09:58:25-03","IBt","SP","254489","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Mantovani, W","1989",NA,NA,"Rossi, L; Romaniuc Neto, S; Melo, MMRF","818","1988","06","21","Brasil","São Paulo","Mogi Guaçu","Estação Experimental e Reserva Biológica de Mogi Guaçu. Mata da Mariana. Beira de córrego","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SP008303","SP008303",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3359","2019-11-21 09:58:25-03","IBt","SP","6672","S","Plantae","Annonaceae","Guatteria","nigrescens","Guatteria nigrescens","Mart.","Hoehne, FC",NA,NA,NA,"Brade, AC","7239","1914",NA,NA,"Brasil","São Paulo","São Paulo","Vila Ema","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP009037","SP009037",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3360","2019-11-21 09:58:25-03","IBt","SP","268330","S","Plantae","Annonaceae","Guatteria","odontopetala","Guatteria odontopetala","Mart.","Lobão, A","2007","06",NA,"Lima, AS","s.n.","1944","11","09","Brasil","Mato Grosso",NA,"Próximo ao Rio Sacro",NA,NA,NA,NA,NA,NA,NA,"SP008807","SP008807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3361","2019-11-21 09:58:25-03","IBt","SP","329230","S","Plantae","Annonaceae","Guatteria","odontopetala","Guatteria odontopetala","Mart.","Mello-Silva, R","1998",NA,NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","67422","1997","11","23","Brasil","Minas Gerais","Serro","Rodovia MG-010, Tanque","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,"SP008808","SP008808",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3362","2019-11-21 09:58:25-03","IBt","SP","28405","S","Plantae","Annonaceae","Guatteria","parvifolia","Guatteria parvifolia","R.E.Fr.","Fries, RE","1939",NA,NA,"Hoehne, FC","s.n.","1931","10","28","Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP000303","SP000303","Isotype",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3363","2019-11-21 09:58:25-03","IBt","SP","514846","S","Plantae","Annonaceae","Guatteria","polycarpa","Guatteria polycarpa","R.E.Fr.","Lima, MER","2009","11",NA,"Lima, MEL; Cabral, R","2010","2009","10","30","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286389","-23.769444","-46.286389","-23.769444","927","927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3364","2019-11-21 09:58:25-03","IBt","SP","3606","S","Plantae","Annonaceae","Guatteria","polycarpa","Guatteria polycarpa polycarpa","R.E.Fr.","Fries, RE","1939",NA,NA,"Hoehne, FC","s.n.","1920","01","16","Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP000304","SP000304","Paratype",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"polycarpa",NA,NA,NA,NA,NA
"3365","2019-11-21 09:58:25-03","IBt","SP","1606","S","Plantae","Annonaceae","Guatteria","polycarpa","Guatteria polycarpa drupacea","R.E.Fr.","Fries, RE","1938",NA,NA,"Hoehne, FC","s.n.","1918","03","04","Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP000306","SP000306","Paratype",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"drupacea",NA,NA,NA,NA,NA
"3366","2019-11-21 09:58:25-03","IBt","SP","14510","S","Plantae","Annonaceae","Guatteria","polycarpa","Guatteria polycarpa polycarpa","R.E.Fr.","Fries, RE","1939",NA,NA,"Hoehne, FC","s.n.","1925","02","23","Brasil","São Paulo","Santo André","Alto da Serra, Estação Biológica, Mata","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP000305","SP000305","Paratype",NA,NA,NA,NA,NA,"27258","auto",NA,NA,"polycarpa",NA,NA,NA,NA,NA
"3367","2019-11-21 09:58:25-03","IBt","SP","178692","S","Plantae","Annonaceae","Guatteria","polycarpa","Guatteria polycarpa drupacea","R.E.Fr.","Mello-Silva, R","1987","08","13","Rosa, NA; Murça Pires, J","3936","1980","11","26","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore de 5m alt., 15cm de circ., flores esverdeadas","SP010150","SP010150",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,"drupacea",NA,NA,NA,NA,NA
