"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","eventTime","sex"
"407","2020-12-21 16:29:10-03","MBM","MBM","46669","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Capão Seco","-55.749698638916","-15.460599899292",NA,NA,"MBM046669","MBM046669",NA,NA,"37594","107042",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:29:10-03","MBM","MBM","276546","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","12","Brazil","Mato Grosso do Sul","Bonito","Fazenda Baías das Garças, próximo a sede","-56.4818992614746","-21.1210994720459",NA,NA,"MBM276546","MBM276546",NA,NA,"74161","71352",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:29:10-03","MBM","MBM","255023","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Carneiro, J.","2000","12","22","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"MBM255023","MBM255023",NA,NA,"857","27346",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:29:10-03","MBM","MBM","196920","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Curitiba","Boqueirão","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196920",NA,NA,NA,"325","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:29:10-03","MBM","MBM","196917","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196917",NA,NA,NA,"5889","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:29:10-03","MBM","MBM","196927","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196927",NA,NA,NA,"2776","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:29:10-03","MBM","MBM","70365","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Curitiba","Cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,"MBM070365","MBM070365",NA,NA,"1410","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:29:10-03","MBM","MBM","196922","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,"MBM196922",NA,NA,NA,"5725","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:29:10-03","MBM","MBM","75191","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Tessmann, G.; Bomskev, H.; Bomskev, H.",NA,NA,NA,"Brazil","Paraná","Curitiba","Estrada federal a Rio Negro, km 12","-49.2731018066406","-25.4277992248535",NA,NA,"MBM075191","MBM075191",NA,NA,"727","25180",NA,NA,NA,"=4735","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:29:10-03","MBM","MBM","121086","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,"MBM121086","MBM121086",NA,NA,"420","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:29:10-03","MBM","MBM","167017","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Ribas, O.S.; Ruas, P.M.; Ruas, P.M.",NA,NA,NA,"Brazil","Paraná","Curitiba","Solitude","-49.2731018066406","-25.4277992248535",NA,NA,"MBM167017","MBM167017",NA,NA,"508","25180",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:29:10-03","MBM","MBM","12794","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Faxinal","Faxinalzinho","-51.3194007873535","-24.0002994537354",NA,NA,"MBM012794","MBM012794",NA,NA,"22884","22912",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-21 16:29:10-03","MBM","MBM","395959","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Barboza, E.","2015","02","12","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","11","Brazil","Paraná","Guarapuava","APAE rural","-51.4580993652344","-25.395299911499",NA,NA,"MBM395959","MBM395959",NA,NA,"2128","53832",NA,NA,NA,"Caule e folhas verdes. Flores alaranjadas.; Floresta Ombrófila Mista. Banhado.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-21 16:29:10-03","MBM","MBM","76012","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.; Stutts, J.G.; Stutts, J.G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Guarapuava, 20km O","-51.4580993652344","-25.395299911499",NA,NA,"MBM076012","MBM076012",NA,NA,"1791","53832",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:29:10-03","MBM","MBM","395955","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Barboza, E.","2015","02","12","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","11","Brazil","Paraná","Guarapuava","Rodovia BR 277, próximo a John Deere","-51.4580993652344","-25.395299911499",NA,NA,"MBM395955","MBM395955",NA,NA,"2124","53832",NA,NA,NA,"Caule e folhas verdes. Flores alaranjadas.; Floresta Ombrófila Mista. Em campo.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:29:10-03","MBM","MBM","205995","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Guimarães, O.",NA,NA,NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Estrada para Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,"MBM205995","MBM205995",NA,NA,"6062","44368",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:29:10-03","MBM","MBM","196926","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM196926",NA,NA,NA,"9010","44368",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:29:10-03","MBM","MBM","40086","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Joaquim Murtinho","-49.7057991027832","-24.2511005401611",NA,NA,"MBM040086","MBM040086",NA,NA,"5098","44368",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:29:10-03","MBM","MBM","272793","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Linsingen, L. von","2000","02","17","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"MBM272793","MBM272793",NA,NA,"568","44368",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:29:10-03","MBM","MBM","32774","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Rio Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM032774","MBM032774",NA,NA,"796","44368",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:29:10-03","MBM","MBM","269146","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2002","03","07","Brazil","Paraná","Lapa","Estação Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,"MBM269146","MBM269146",NA,NA,"4541","49965",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:29:10-03","MBM","MBM","18221","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Mandirituba","Rio do Maurício","-49.326099395752","-25.7789001464844",NA,NA,"MBM018221","MBM018221",NA,NA,"25975","20385",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:29:10-03","MBM","MBM","18215","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Marmeleiro","Estrada Marmeleiro - Campo Erê","-53.0261001586914","-26.1494007110596",NA,NA,"MBM018215","MBM018215",NA,NA,"26411","27396",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:29:10-03","MBM","MBM","276544","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Valente, L.A.; Silva, J.M.; Valente, L.A.","2002","01","29","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,"MBM276544","MBM276544",NA,NA,"4283","30514",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:29:10-03","MBM","MBM","239138","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Santos, E.P.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM239138","MBM239138",NA,NA,"650","35166",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:29:10-03","MBM","MBM","170068","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM170068","MBM170068",NA,NA,"2788","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:29:10-03","MBM","MBM","196931","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196931",NA,NA,NA,"2788","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:29:10-03","MBM","MBM","16172","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,"MBM016172","MBM016172",NA,NA,"23979","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:29:10-03","MBM","MBM","196924","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM196924",NA,NA,NA,"10322","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:29:10-03","MBM","MBM","76013","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Piraquara","Purgatório","-49.0633010864258","-25.4416999816895",NA,NA,"MBM076013","MBM076013",NA,NA,"1617","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:29:10-03","MBM","MBM","167018","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Buffrem, A.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,"MBM167018","MBM167018",NA,NA,"35","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:29:10-03","MBM","MBM","105430","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.; Graham, S.; Graham, S.",NA,NA,NA,"Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,"MBM105430","MBM105430",NA,NA,"2643","12577",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:29:10-03","MBM","MBM","347571","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.","1991","02","10","Krieger, L.","1969","12","21","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"MBM347571","MBM347571",NA,NA,"8096","46557",NA,NA,NA,"No brejo, flores cinebarinas","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:29:10-03","MBM","MBM","196929","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM196929",NA,NA,NA,"9478","46557",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 16:29:10-03","MBM","MBM","233986","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Cordeiro, J.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM233986","MBM233986",NA,NA,"2492","17116",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-21 16:29:10-03","MBM","MBM","9745","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM009745","MBM009745",NA,NA,"20695","17116",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-21 16:29:10-03","MBM","MBM","296530","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.","1978","11","30","Brazil","Paraná","São José dos Pinhais","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,NA,"MBM296530","MBM296530",NA,NA,"41882","45291",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-21 16:29:10-03","MBM","MBM","82634","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"MBM082634","MBM082634",NA,NA,"2126","45291",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-21 16:29:10-03","MBM","MBM","40093","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Estrada Castro - Tibagi, Fazenda Palmito","-50.4136009216309","-24.5093994140625",NA,NA,"MBM040093","MBM040093",NA,NA,"5466","56988",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-21 16:29:10-03","MBM","MBM","82635","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,NA,"MBM082635","MBM082635",NA,NA,"4597","25228",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-21 16:29:10-03","MBM","MBM","227166","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,"MBM227166","MBM227166",NA,NA,"3607","50525",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-21 16:29:10-03","MBM","MBM","301548","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Ribas, O.S.",NA,NA,NA,"Sehnem, A.","1949","11","17","Brazil","Rio Grande do Sul","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,"MBM301548","MBM301548",NA,NA,"4072","21601",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-21 16:29:10-03","MBM","MBM","108123","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Sehnem, A.",NA,NA,NA,"Brazil","Santa Catarina","Lages","Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM108123","MBM108123",NA,NA,"5456","70701",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-21 16:29:10-03","MBM","MBM","289017","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Brito, S.P.",NA,NA,NA,"Brito, S.P.","1998","11","18","Brazil","São Paulo","Itirapina","Reserva Florestal","-47.8199996948242","-22.25",NA,NA,"MBM289017","MBM289017",NA,NA,"s.n.","22843",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-21 16:29:10-03","MBM","MBM","273300","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Araujo, A.O.",NA,NA,NA,"Kurihara, T.","1954","01","10","Brazil","São Paulo","Suzano","Palmeiras","-46.310001373291","-23.5400009155273",NA,NA,"MBM273300","MBM273300",NA,NA,"21695","22625",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:29:10-03","MBM","MBM","104556","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Tressens, S.G.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM104556","MBM104556",NA,NA,"2709",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:29:10-03","MBM","MBM","136783","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1967","02","23","Brazil","Paraná",NA,"Curitiba, 10km L",NA,NA,NA,NA,"MBM136783","MBM136783",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:29:10-03","MBM","MBM","16175","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso","Rio Brilhante","Rod. BR-267, Entroncamento",NA,NA,NA,NA,"MBM016175","MBM016175",NA,NA,"25089",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:29:10-03","MBM","MBM","31241","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM031241","MBM031241",NA,NA,"21305",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:29:10-03","MBM","MBM","242836","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Arbo, M.M.",NA,NA,NA,"Arbo, M.M.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM242836","MBM242836",NA,NA,"8042",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:29:10-03","MBM","MBM","261994","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Schinini, A.",NA,NA,NA,"Ferrucci, M.S.; et al.; et al.","1999","12","18","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM261994","MBM261994",NA,NA,"1664",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:29:10-03","MBM","MBM","287014","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A.",NA,NA,NA,"Kral, R.; et al.; et al.","1988","12","09","Brazil","Minas Gerais",NA,"Próximo a Rod. BR-050, 20km S de Uberlândia",NA,NA,NA,NA,"MBM287014","MBM287014",NA,NA,"75968",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
