"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"610","2019-01-25 15:44:45-02","IAC","IAC","22892","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","R.S. Rodrigues (2)","C. Aranha","1972","07","20","Brasil","São Paulo","Indaiatuba","-47.2181","-23.0903","-47.2181","-23.0903",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","08","20",NA,NA,NA,NA,NA,NA,NA
"611","2019-01-25 15:44:45-02","IAC","IAC","23636","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","A. Goeldi","A. Goeldi","1920","04","15","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295",NA,"Ilha de Marajó",NA,NA,"Recebido do Departamemto de Produção Animal sob n. 266a",NA,NA,NA,NA,"1920","04","15",NA,NA,NA,NA,NA,NA,NA
"612","2019-01-25 15:44:45-02","IAC","IAC","23639","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","J.R. Swallen","J.R. Swallen","1934","01","17","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3221",NA,"Amaranaí, Rio Tapajós",NA,NA,NA,NA,NA,NA,NA,"1934","01","17",NA,NA,NA,NA,NA,NA,NA
"613","2019-01-25 15:36:05-02","IAC","IAC","29823","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","R. Lerina","L.C. Bernacci et al.","1995","01","11","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,"1080",NA,"estrada a partir da BR 116 para a cidade",NA,NA,NA,NA,NA,NA,NA,"1998","07","20",NA,NA,NA,NA,NA,NA,NA
"614","2019-01-25 15:36:05-02","IAC","IAC","32678","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","T. Sendulsky","L. Krieger",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3503","-21.7642","-43.3503","-21.7642",NA,NA,NA,NA,"s/nº",NA,"Cidade Universitária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-01-25 15:44:45-02","IAC","IAC","45986","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","R.S. Rodrigues (2)","T. Sendulsky","1981","02","15","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"1741",NA,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,NA,NA,"2015","05","15",NA,NA,NA,NA,NA,NA,NA
"616","2019-01-25 15:44:46-02","IAC","IAC","23642","S","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.","J.R. Swallen","J.R. Swallen","1934","04","15","Brasil","Ceará","Crato","-39.4094","-7.2342","-39.4094","-7.2342",NA,NA,NA,NA,"4303",NA,"Campos Salles",NA,NA,NA,NA,NA,NA,NA,"1934","04","15",NA,NA,NA,NA,NA,NA,NA
"617","2020-07-23 12:18:49-03","CEPLAC","CEPEC","92525","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,"T. Sendulsky","L. Krieger","1988","01","28","Brasil","Minas Gerais","JUIZ DE FORA","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,"Campus da UFJF. A beira da trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,"30/12/1992",NA
"618","2020-07-23 12:18:49-03","CEPLAC","CEPEC","15728","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,"S. A. Renvoize","L. A. Mattos-Silva","1979","02","14","Brasil","Bahia","MARACÁS","-40.4308013916016","-13.4411001205444","0W0'0","0S0'0",NA,NA,NA,NA,"223",NA,"Rod. Maracás/Contendas do Sincora (BA-026), Km 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,"30/12/1982",NA
"619","2020-11-04 17:30:23-03","UEM","HUEM","20208","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir","K.Kawakita","K.Kawakita; Almeida, CG; Rosa, GS; J.M.Garcia; L.M.Garcia; Rodrigues, S","2011","04","13","Brasil","Mato Grosso do Sul","Batayporã","-53.156","-22.47925","-53.156","-22.47925","242","242","HUEM000022601",NA,"1531",NA,"rio Samambaia, próximo a foz, margem esquerda.",NA,NA,"Herbácea; espiguetas coloração verde e bege; 10m da margem, solo seco; local sombreado.",NA,NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-11-04 17:30:23-03","UEM","HUEM","20262","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir","K.Kawakita","K.Kawakita; Almeida, CG; Rosa, GS; J.M.Garcia; L.M.Garcia; Rodrigues, S","2011","04","14","Brasil","Mato Grosso do Sul","Batayporã","-53.266667","-22.7","-53.266667","-22.7","236","236","HUEM000022602",NA,"1562",NA,"rio Baía, margem esquerda, várzea",NA,NA,"Herbácea; espiguetas coloração verde; solo seco, arenoso; local sombreado.",NA,NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-02-12 15:02:25-03","UFSCar","SPSC","2299","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","T. Sendeelsky",NA,"1974","03","04","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-11-12 17:02:36-03","UEL","FUEL","40025","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky, T","Irwin, HS; Soderstrom, TR","1964","10","28","Brasil","Goiás","Serra do Caiapó","-51.783333","-17.2","-51.783333","-17.2","800","1000",NA,NA,"7494",NA,"ca. 45 km ao sul de Caiaponia, na estrada para Jat, Fazenda abandonada, encosta de pasto",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","17",NA,NA,NA,NA,NA,NA,NA
"623","2020-11-12 17:02:36-03","UEL","FUEL","48312","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Cotarelli, VM","Cotarelli, VM; Francisco, EM","2008","11","27","Brasil","Paraná","Mauá da Serra","-51.133333","-23.85","-51.133333","-23.85",NA,NA,NA,NA,"479",NA,"Estância Manain",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2020-11-12 17:02:36-03","UEL","FUEL","48294","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Cotarelli, VM","Cotarelli, VM; Francisco, EM","2008","11","20","Brasil","Paraná","Mauá da Serra","-51.15","-23.883333","-51.15","-23.883333",NA,NA,NA,NA,"462",NA,"Mata do Pinhão",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-11-12 17:02:36-03","UEL","FUEL","29220","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Longhi-Wagner, HM","Salino, A; Gotschalg, A","1998","02","14","Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"4013",NA,"Vale do Peruaçu; próx. entrada Fazenda Terra Brava, próx. entrada Fazenda Terra Brava",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","16","148972","auto",NA,NA,NA,NA,NA
"626","2019-10-16 14:14:28-03","UEL","FUEL","19114","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Longhi-Wagner, HM","Lima, JM","1978","11","10","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"365",NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","16","28572","auto",NA,NA,NA,NA,NA
"627","2019-10-16 14:14:28-03","UEL","FUEL","19116","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Longhi-Wagner, HM","Lima, JM","1978","12","19","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"450",NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","16","28572","auto",NA,NA,NA,NA,NA
"628","2020-11-12 17:02:36-03","UEL","FUEL","50325","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Estevan, DA","s.coletor","2008","02","20","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Parque Estadual Mata São Francisco",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2012","07","02","23842","auto",NA,NA,NA,NA,NA
"629","2020-11-12 17:02:36-03","UEL","FUEL","1921","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Longhi-Wagner, HM","Tristão, C","1986","03","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Parque Municipal Arthur Thomas",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","10","63728","auto",NA,NA,NA,NA,NA
"630","2020-11-12 17:02:36-03","UEL","FUEL","34670","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"K.L.V.R. de Sá; et al.","2003","04","08","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"521",NA,"Reserva Indígena São Jerônimo",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"631","2020-11-12 17:02:36-03","UEL","FUEL","34671","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Longhi-Wagner, HM","K.L.V.R. de Sá; et al.","2003","04","08","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"520",NA,"Reserva Indígena São Jerônimo",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2008","10","17","30511","auto",NA,NA,NA,NA,NA
"632","2020-11-12 17:02:36-03","UEL","FUEL","52064","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Cordeiro, J","Ristow, R; Miranda, ACL; Guimarães, VCM; Lima, VQB","2009","10","10","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"264",NA,"Aeroporto Afonso Pena, campo limpo seco",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2011",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"633","2019-10-16 14:14:28-03","UEL","FUEL","49855","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gaio, J","Gaio, J","2011","04","18","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"83",NA,"N. Sra. Saude - Av. Dr. L. Mezzalira, entre o pavimento da via",NA,NA,NA,"Tracheophyta","Poales",NA,NA,"2011","08","30","49662","auto",NA,NA,NA,NA,NA
"634","2020-11-12 17:02:36-03","UEL","FUEL","13653","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Bernacci, LC","1989","05","31","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"24303",NA,"Fazenda Sao Vicente",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"635","2019-11-01 15:16:37-03","UnB","UB","75739","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Renvoize, SA","Santos, RR","1968","05",NA,"Brasil","Mato Grosso",NA,"-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,"UB0021753","UB0021753","R1556","Southern America","Base Camp, 15km ao N de Base Camp",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:16:37-03","UnB","UB","75738","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Incógnito","Hunt, DR","1966","06","15","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"UB0021757","UB0021757","5999","Southern America","75km de Barra do Garças p/ Nova Xavantina",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Villarroel, D","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","2014","02","25","Bolivia","Santa Cruz","Prov. Germán Busch","-57.913722","-19.208278","-57.913722","-19.208278","455","455",NA,NA,"3128","Southern America","Cerro Mutún. Camino antiguo a la zona de los mástiles. Colectas realizadas en áreas de cerradão.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Clayton, WD","1965","06","05","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,"4961","Southern America","Parque Nacional do Gama",NA,NA,"Steep slope above stream; losely rambling","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Oliveira, RC","Feretti, F","2000",NA,NA,"Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,"UB0026374","UB0026374","27","Southern America","Parque Recreativo do Gama",NA,NA,"Erva","Monocotyledonae",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Goeldi, A","1920","04",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"UB0022083","UB0022083","295","Southern America","Among a forest road Marajó, island near soure",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Incógnito","Clayton, WD","1965","02","06","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"4538","Southern America","Estação Florestal de Paraguaçu Paulista, 6.0 km N of city",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"642","2019-11-01 15:16:37-03","UnB","UB","9245","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Oliveira, RC","Firetti, F","2000",NA,NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"27","Southern America","Parque Recreativo e Reserva Ecológica do Gama",NA,NA,"Erva; .","Monocotyledonae",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"643","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black, GA","1947",NA,NA,"Brasil","Pará","Belterra","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"UB0022085","UB0022085","47-1883","Southern America","Beira do caminho para pindobal",NA,NA,"Folha macia, tomentosa","Monocotyledonae",NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA
"644","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Incógnito","Eiten, G; et al.","1961","06","22","Brasil","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"UB0021756","UB0021756","3157A","Southern America","Fazenda Canchim, ca. 8.0 km NE of São Carlos",NA,NA,"Distributed by the Instituto de Botânica, São Paulo; Grass in small clumps; stems decumbent and rooting at the base. Flowering stems to 1.8 m long; Shaded clearing in high graded primary forest","Monocotyledonae",NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"645","2019-11-01 15:16:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Incógnito","Clayton, WD; Eiten, G","1965","02","14","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"4675","Southern America","10.0 km E of Sete Barras, rio da Ribeira shore",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"646","2020-08-20 20:41:34-03","UFSC","FLOR","24217","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Smith, L.B.","Smith, L.B.; Klein, R.M.","1975","02","12","Brasil","Santa Catarina","Lages","-50.4","-27.883333","50º24'W","27º53'S",NA,NA,"FLOR0024217",NA,"16093",NA,"Norte do rio Canasvieiras na principal rota sul.",NA,NA,NA,NA,"Poales",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-08-20 20:41:34-03","UFSC","FLOR","1858","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Smith, L.B.","Klein, R.M.","1967","02","14","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0001858",NA,"7154",NA,"Morro do Ribeirão, Ilha de Santa Catarina.",NA,NA,NA,NA,"Poales",NA,NA,"1968",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"648","2020-08-20 20:41:34-03","UFSC","FLOR","4617","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Smith, L.B.","Reis, A.","1976","01","30","Brasil","Santa Catarina","Tijucas","-48.6335983276367","-27.2413997650146",NA,NA,"5","5","FLOR0004617",NA,"32",NA,"Perímetro urbano.",NA,NA,NA,NA,"Poales",NA,NA,"1977",NA,NA,"19338","auto",NA,NA,NA,NA,NA
"649","2021-03-04 15:42:13-03","IF","SPSF","34592","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.Zuloaga","T.Sendulsky","1981","02","10","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1741","América do Sul","Parque Estadual das Fontes do Ipiranga",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: reserva biuológica&nf;;","Magnoliophyta","Poales",NA,NA,NA,NA,NA,"53584","auto","Liliopsida",NA,NA,NA,NA
"650","2021-03-04 15:42:13-03","IF","SPSF","07766","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,NA,"J.B.Baitello","1979","03","22","Brasil","SP","Suzano","-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"América do Sul","sob plantio de Eucalyptus",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Poales",NA,NA,NA,NA,NA,"22625","auto","Liliopsida",NA,NA,NA,NA
"651","2021-03-04 15:42:13-03","IF","SPSF","34594","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,"T.Sendulsky","H.S.Irwin & T.R.Soderstrom","1964","10","28","Brasil","GO","Caiaponia","-51.783333","-17.2",NA,NA,"800","1000",NA,NA,"7494","América do Sul","serra do Caiapó",NA,NA,"COLETA: XLS: SPSFNovo; Colmo decumbente; GEOGRAFIA: estrada para Jataí, pasto abandonado&nf;;","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"652","2021-03-04 15:42:13-03","IF","SPSF","52783","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","R.T.Shirasuna","R.T.Shirasuna","2014","07","28","Brasil","SP","Guarulhos","-46.502222","-23.4025",NA,NA,"857","857",NA,NA,"3563","América do Sul",NA,NA,NA,"COLETA: Herbácea decumbente. Inflorescência na cor verde.; GEOGRAFIA: Margem da mata. Rodoanel norte. Lote 1. OAE 109.;","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"653","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"?",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","nec non in Guianis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"?",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","nec non in Guianis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"in umbrosis, fruticosism in nemoribus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","et ad Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Spruce, R",NA,NA,NA,"Brazil","Pará ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Panicum1267","Southern America","et Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Freyreiss, GW",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","prope Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Burchell, WJ",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4146","Southern America","in S. Pauli provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"?",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Freyreiss, GW",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","prope Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Ackerman, JD",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Ackermann, ?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
