"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"326","2019-11-13 11:27:34-03","USP","SPF","11549","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Hoehne, W","s.n.","1945","09","25",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011549",NA,"Hoehne, W",NA,NA,"São Paulo","persistens","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:27:34-03","USP","SPF","12570","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Hoehne, W","s.n.","1949","09","21",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00012570",NA,"Hoehne, W",NA,NA,"São Paulo","persistens","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:27:34-03","USP","SPF","11549","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Hoehne, W","s.n.","1945","09","25",NA,"Brasil","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011549",NA,"Hoehne, W",NA,NA,"São Paulo","persistens","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-04 11:17:23-03","UEFS","HUEFS","33216","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Queiroz, L.P.de","5016","1998","04","19",NA,"Brasil","Bahia","Catolés Distrito de Catolés. Entre a mata do Cigano e o Tijuquinho.","-41.6636009216309","-13.2496995925903",NA,"Campo rupestre.","HUEFS0033216","HUEFS0033216 HUEFS0033216_e1","G.H.Shimizu",NA,NA,"Abaíra",NA,"26531","auto",NA,NA,"2007","12","Rosanae",NA,NA,NA,NA,NA
"330","2021-03-04 11:17:23-03","UEFS","HUEFS","11351","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W.","908","1992","08","18",NA,"Brasil","Bahia",NA,"-41.9","-13.3",NA,NA,"HUEFS0011351","HUEFS0011351 HUEFS0011351_e1","D.C.Zappi & E.Lucas","1600","1600","Piatã",NA,NA,NA,"41W54'","13S18'","1999",NA,"Rosanae",NA,NA,NA,NA,NA
"331","2019-10-07 09:32:17-03","UEFS","HUEFS","122917","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Funch, R.","195","2005","02","06",NA,"Brasil","Bahia","Chapadinha.","-41.1525","-13.223889",NA,"Floresta Secundária.","HUEFS0122917","HUEFS0122917",NA,NA,NA,"Mucugê",NA,NA,NA,"41W9'9''","13S13'26''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"332","2021-03-04 11:17:23-03","UEFS","HUEFS","12147","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W.","1083","1992","09","12",NA,"Brasil","Bahia",NA,"-41.783333","-13.3",NA,NA,"HUEFS0012147","HUEFS0012147 HUEFS0012147_e1","K.Yamamoto","1000","1000","Abaíra",NA,NA,NA,"41W47'","13S18'","1999",NA,"Rosanae",NA,NA,NA,NA,NA
"333","2021-03-04 11:17:23-03","UEFS","HUEFS","12483","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W.","1419","1992","11","13",NA,"Brasil","Bahia",NA,"-41.833333","-13.3",NA,NA,"HUEFS0012483","HUEFS0012483","K.Yamamoto","1000","1000","Abaíra",NA,NA,NA,"41W50'","13S18'","1999",NA,"Rosanae",NA,NA,NA,NA,NA
"334","2019-10-07 09:32:17-03","UEFS","HUEFS","126589","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Guedes, M.L.S.","13664","2007","07","20",NA,"Brasil","Bahia","Médio São Francisco, a 1 KM da margem do Rio Cariranha.","-44.197222","-14.234722",NA,"Cerrado.","HUEFS0126589","HUEFS0126589",NA,NA,NA,"Feira da Mata",NA,NA,NA,"44W11'50''","14S14'5''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"335","2019-10-07 09:32:17-03","UEFS","HUEFS","141404","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rezende, S.G.","1988","2007","07","30",NA,"Brasil","Minas Gerais","Entorno da Barragem de Tuneco Alta.","-45.074722","-20.843889",NA,NA,"HUEFS0141404","HUEFS0141404",NA,"821","821",NA,NA,NA,NA,"45W4'29''","20S50'38''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"336","2019-10-07 09:32:17-03","UEFS","HUEFS","141501","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rezende, S.G.","1988","2007","07","30",NA,"Brasil","Minas Gerais","Entorno da Barragem de Tuneco Alta.","-45.074722","-20.843889",NA,NA,"HUEFS0141501","HUEFS0141501",NA,"821","821","Santana do Jacaré",NA,NA,NA,"45W4'29''","20S50'38''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"337","2021-03-04 11:17:23-03","UEFS","HUEFS","15941","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W.","2402","1993","11","03",NA,"Brasil","Bahia",NA,"-41.8","-13.333333",NA,NA,"HUEFS0015941","HUEFS0015941 HUEFS0015941_e1","K.Yamamoto","1000","1000","Abaíra",NA,NA,NA,"41W48'","13S20'","1999",NA,"Rosanae",NA,NA,NA,NA,NA
"338","2021-03-04 11:17:23-03","UEFS","HUEFS","172215","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Fraga, C.N.","2636","2009","07","08",NA,"Brasil","Bahia","BA 142, ca. 5 Km de Andaraí em direção a BR 242, Ponte Ferten, sobre o Rio Santo Antônio.","-41.328889","-12.754444",NA,"Mata de Galeria em Vegetação de Caatinga.","HUEFS0172215","HUEFS0172215 HUEFS0172215_e1","R.G.Chacon","337","337","Andaraí",NA,NA,NA,"41W19'44''","12S45'16''","2010","07","Rosanae",NA,NA,NA,NA,NA
"339","2019-10-07 09:32:17-03","UEFS","HUEFS","175515","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Melo, E.","9952","2011","06","10",NA,"Brasil","Bahia","Marimbus.","-41.312778","-12.765278",NA,NA,"HUEFS0175515","HUEFS0175515",NA,"334","334","Andaraí",NA,NA,NA,"41W18'46''","12S45'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"340","2019-10-07 09:32:17-03","UEFS","HUEFS","175528","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Melo, E.","9965","2011","06","11",NA,"Brasil","Bahia","Marimbus.","-41.311111","-12.765833",NA,NA,"HUEFS0175528","HUEFS0175528",NA,"325","325","Andaraí",NA,NA,NA,"41W18'40''","12S45'57''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"341","2019-10-07 09:32:17-03","UEFS","HUEFS","56005","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Harley, R.M.","54257","2001","04","17",NA,"Brasil","Bahia","Pico das Almas. Caminho do Campo de Queiroz para o pico.","-41.95","-13.516667",NA,NA,"HUEFS0056005","HUEFS0056005",NA,NA,NA,"Rio de Contas",NA,NA,NA,"41W57'","13S31'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"342","2019-10-07 09:32:17-03","UEFS","HUEFS","68591","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","França, F.","3881","2002","12","13",NA,"Brasil","Bahia","Marimbus","-41.324444","-12.6675",NA,"Vegetação arbustiva antropizada. Área alagada, ilha fluvial.","HUEFS0068591","HUEFS0068591",NA,"320","360","Lençóis",NA,NA,NA,"41W19'28''","12S40'3''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"343","2019-10-07 09:32:17-03","UEFS","HUEFS","89309","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Harley, R.M.","54392","2001","05","19",NA,"Brasil","Bahia","Pico das Almas. Caminho para o pico.","-41.961111","-13.523611",NA,"Campo rupestre.","HUEFS0089309","HUEFS0089309",NA,"1665","1665","Rio de Contas",NA,NA,NA,"41W57'40''","13S31'25''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"344","2019-09-04 19:02:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"345","2019-09-04 19:02:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"A. Glaziou","3920",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"346","2020-07-23 12:16:52-03","CEPLAC","CEPEC","47874","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"R. M. Harley","25871","1997","04","04",NA,"Brasil","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz.","-41.95","-13.533333",NA,NA,NA,NA,"C. Sastre",NA,NA,"RIO DE CONTAS",NA,NA,NA,"41W57'","13S32'",NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"347","2020-07-23 12:16:52-03","CEPLAC","CEPEC","137194","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"S. J. S. Neto","1485","2001","08","30",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia. Estrada para o Pico das Agulhas Negras.","-44.75","-22.466667",NA,NA,NA,NA,"E. F. Guimarães",NA,NA,"ITATIAIA",NA,NA,NA,"44W45'0","22S28'0",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"348","2020-07-23 12:16:52-03","CEPLAC","CEPEC","96394","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"H. C. de Lima","410","1978","04","25",NA,"Brasil","Mato Grosso","Serra do Cipó, margem do riacho. Km 124.",NA,NA,NA,NA,NA,NA,"H. C. de Lima",NA,NA,"santana do riacho",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"349","2020-07-23 12:16:52-03","CEPLAC","CEPEC","83622","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"S. C. de Sant'Ana","753","1999","04","14",NA,"Brasil","Bahia","Povoado de Catolés de Cima, trilha para o pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"F. O. Silva",NA,NA,"ABAÍRA",NA,"26531","auto",NA,NA,NA,NA,NA,"07/05/2014",NA,NA,NA,NA
"350","2020-07-23 12:16:52-03","CEPLAC","CEPEC","124503","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semisserrata","Ouratea semisserrata",NA,"R. A. X. Borges","136",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. A. X. Borges",NA,NA,"LIMA DUARTE",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-19 14:06:28-03","Unimontes","MCMG","3927","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-11-19 14:06:28-03","Unimontes","MCMG","2860","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart.) Engl.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Cedro","-43.7144012451172","-19.1688995361328",NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-11-19 14:06:28-03","Unimontes","MCMG","2475","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Quadrante 16","-43.7144012451172","-19.1688995361328",NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-11-19 14:06:28-03","Unimontes","MCMG","2690","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart.) Engl.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-11-19 14:06:28-03","Unimontes","MCMG","4479","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Pedra do elefanteSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-11-19 14:06:28-03","Unimontes","MCMG","3025","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserata","Ouratea semiserata","(Mart. & Nees) Engl.","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"NUNES,YRF",NA,NA,"Lavras",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-11-19 14:06:28-03","Unimontes","MCMG","2941","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart.) Engl.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-11-19 14:06:28-03","Unimontes","MCMG","4477","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Quadrante 16Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-11-19 14:06:28-03","Unimontes","MCMG","4478","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serra morenaSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-11-19 14:06:28-03","Unimontes","MCMG","4467","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","UsinaSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-19 14:06:28-03","Unimontes","MCMG","2785","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart.) Engl.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,"Arbóreo",NA,NA,"Santos, R.M.",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2013-02-07 10:19:04-02","UMC","HUMC","1378","S","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Tomasulo, P.L.","502","1997","10","07","Southern America","Brazil","São Paulo","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,"Itatinga",NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2013-02-07 10:19:04-02","UMC","HUMC","1461","S","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata",NA,"Tomasulo, P.L.","502","1997","10","07","Southern America","Brazil","São Paulo","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,"Itatinga",NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-09-22 13:49:00-03","USP","SPFW","4078","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart.;Nees) Engl.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 16:04:56-03","UNISANTA","HUSC","8860","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Sampaio, P.S.P.; Sampaio, A.F.P.","964","2014","11","22",NA,"Brasil","Minas Gerais","Vale do Canta Galo, próximo a cachoeira das panelas. Poucos afloramentos rochosos, APA São Thomé.","-44.961889","-21.728389",NA,"Árvore com 2m de altura, frutos verde com cúpula vermelha; Cerrado",NA,NA,"P.S.P.Sampaio","1050","1050","São Thomé das Letras",NA,NA,NA,"-44.961889","-21.728389","2014","12",NA,NA,NA,NA,NA,NA
"366","2016-12-19 13:51:32-02","PERD","PERD","641","S","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Cordeiro, AM; Santos, AG; Rodrigues, JA","13","2004","10","21",NA,"Brasil","MG","Parque Estadual do Rio Doce, Área de camping.","-42.7322006225586","-19.7122001647949",NA,"Árvore com ca. 8m de alt., com flores amarelas com cheiro característico forte.",NA,NA,"Pivari, MOD",NA,NA,"Marliéria",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-12 17:01:14-03","UEL","FUEL","14061","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Leitão Filho, HF; et al.","1160","1981","09","22",NA,"Brasil","Minas Gerais","Morro do Ferro","-46.564722","-21.838889",NA,NA,"FUEL055683",NA,NA,NA,NA,"Poços de Caldas",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-11-12 17:01:14-03","UEL","FUEL","22799","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Robim, MJ; et al.","747","1992","07","30",NA,"Brasil","São Paulo","Ana Chata, Pedra do Baú, Pedra do Baú","-45.7299995422363","-22.6800003051758",NA,NA,"FUEL055682",NA,"Pastore, JA",NA,NA,"São Bento do Sapucai",NA,"18089","auto",NA,NA,"1992","09",NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:07:14-03","UnB","UB","185484","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Krieger, PL","10653","1971","06","10","Southern America","Brasil","Minas Gerais",NA,"-43.8","-20.25",NA,"Arbusto, flores amarelas.; Cerrado.",NA,NA,NA,NA,NA,"Itabirito",NA,NA,NA,"-43.8","-20.25",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:07:14-03","UnB","UB","170231","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Faria, JEQ","1237","2011","05","21","Southern America","Brasil","Minas Gerais","Alto de Sossa Senhora da Piedade, na margem da estrada entre Caetés e a BR-381","-43.686667","-19.823333",NA,"Arvoreta ca. 2,5 m de altura, botôes verdes e flores amarelas; Ambiente rupestre",NA,NA,"Chacon, RG","1520","1520","Caetés",NA,NA,NA,"-43.686667","-19.823333","2018","08",NA,NA,"21",NA,NA,NA
"371","2019-11-01 15:07:14-03","UnB","UB","114502","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Krieger, L","20182","1984","05","18","Southern America","Brasil","Minas Gerais","Serra da Piedade.",NA,NA,NA,"Arbusto.",NA,NA,"Yamamoto, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:07:14-03","UnB","UB","185485","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Krieger, PL; Brugger, MC","24268","1989","10","11","Southern America","Brasil","Minas Gerais","Lima Duarte- Cabeceira do Pirapitinga.","-43.79","-21.84",NA,"Árvore pequena sobre areião. Flores amarelas.; Sobre areião.",NA,NA,"Yamamoto, K",NA,NA,"Lima Duarte",NA,NA,NA,"-43.79","-21.84","1992",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:07:14-03","UnB","UB","185487","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Krieger, PL","13171","1973","11","01","Southern America","Brasil","Minas Gerais","Serra de Ibitipoca.",NA,NA,NA,"Arbustinho (40cm), saxícola em campo arenítico. Flores amarelas e frutos avermelhados.; Campo arenítico.",NA,NA,"Yamamoto, K","1750","1750","Ibitipoca",NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:07:14-03","UnB","UB","185548","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Silva, JS","348","1974","10","01","Southern America","Brasil","São Paulo","Nativa no Jardim Botanico e Parque do Estado.","-46.64","-23.55",NA,"Árvore ca. 13-14m alt., flores amarelas, material com madeira, área 31.",NA,NA,"Yamamoto, K",NA,NA,"São Paulo",NA,NA,NA,"-46.64","-23.55","1982","09",NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:07:14-03","UnB","UB","185549","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Hoehne, W","s.n.","1949","09","21","Southern America","Brasil","São Paulo","Parque do Estado de São Paulo.","-46.64","-23.55",NA,"Arbusto do cerrado de flores amarelo esverdeadas.; cerrado.",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,"-46.64","-23.55",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:07:14-03","UnB","UB","185550","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","Engl.","Hoehne, W","s.n.","1949","09","21","Southern America","Brasil","São Paulo","Parque do Estado de São Paulo.","-46.64","-23.55",NA,"Arbusto do cerrado de flores amarelo esverdeadas.; cerrado.",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,"-46.64","-23.55",NA,NA,NA,NA,NA,NA,NA,NA
