"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"758","2020-07-23 12:24:40-03","CEPLAC","CEPEC","119221","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M. L. Guedes","2006","04","30",NA,"Brasil",NA,NA,NA,NA,"12366","Bahia",NA,NA,NA,"M. L. Guedes","Chapada Diamantina. Caminho para a Serra do Barbado.","-41.833333","-13.283333",NA,NA,NA,"Catolés","41W50'","13S17'",NA,NA,NA,NA,NA,NA,"30/08/2006",NA,NA,NA,NA,NA
"759","2020-07-23 12:24:40-03","CEPLAC","CEPEC","17651","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","S. A. Mori","1979","07","26",NA,"Brasil",NA,NA,NA,NA,"12620","Bahia",NA,NA,NA,"F. França","3Km S cidade, estr. p/ Jussiape.","-41.4","-13",NA,NA,NA,"MUCUGÊ","41W24'","13S0'",NA,NA,NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"760","2020-07-23 12:24:40-03","CEPLAC","CEPEC","21594","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. P. de Araújo","1979","11","15",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-de-leite",NA,"166","Bahia",NA,NA,NA,"A. M. S. da F. Vaz","Prox. ao Rio Muquem.","-41.875833","-15.106389",NA,NA,NA,NA,"41W52'33","15S6'23",NA,NA,NA,NA,NA,NA,"30/07/1980",NA,NA,NA,NA,NA
"761","2020-07-23 12:24:40-03","CEPLAC","CEPEC","25282","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1980","03","23",NA,"Brasil",NA,NA,NA,NA,"20834","Bahia",NA,NA,NA,"F. França","3-13Km a W cidade, Rod. p/ Jussiape. Serra do Sincora.","-41.416667","-13.666667",NA,NA,NA,"BARRA DA ESTIVA","41W25'","13S40'",NA,NA,NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"762","2020-07-23 12:24:40-03","CEPLAC","CEPEC","25992","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1980","04","09",NA,"Brasil",NA,NA,NA,NA,"21125","Bahia",NA,NA,NA,"F. França","5Km S cidade, Rod. p/ Brejinho das Ametistas. Serra Geral de Caetite.","-42.483333","-14.116667",NA,NA,NA,"CAETITÉ","42W29'","14S7'",NA,NA,NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"763","2020-07-23 12:24:40-03","CEPLAC","CEPEC","41610","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","S. B. da Silva","1974","02","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-de-tucano",NA,"137","Bahia",NA,NA,NA,"S. B. da Silva",NA,"-42.733333","-14.55",NA,NA,NA,"candiba","42W44'","14S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-07-23 12:24:40-03","CEPLAC","CEPEC","47439","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","17",NA,"Brasil",NA,NA,NA,NA,"25584","Bahia",NA,NA,NA,"F. França","11-14Km cidade. Pico das Almas. Vertente leste, entre Faz. Brumadinho/Junco.","-41.9","-13.533333",NA,NA,NA,"RIO DE CONTAS","41W54'","13S32'",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"765","2020-07-23 12:24:40-03","CEPLAC","CEPEC","68213","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M. L. Guedes","1994","12","27",NA,"Brasil",NA,NA,NA,NA,"1383","Bahia",NA,NA,NA,"F. França","Pai Inacio.","-41.470833","-12.455556",NA,NA,NA,"palmeiras","41W28'15","12S27'20",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"766","2020-07-23 12:24:40-03","CEPLAC","CEPEC","70694","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M. L. Guedes","1994","12","28",NA,"Brasil",NA,NA,NA,NA,"1434","Bahia",NA,NA,NA,"F. França","Cercado.","-41.473611","-12.459722",NA,NA,NA,"palmeiras","41W28'25","12S27'35",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"767","2020-07-23 12:24:40-03","CEPLAC","CEPEC","73152","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. Atkinson","1996","03","14",NA,"Brasil",NA,NA,NA,NA,"2377","Bahia",NA,NA,NA,"F. França","5Km ao S cidade.","-41.208056","-11.591389",NA,NA,NA,"MORRO DO CHAPÉU","41W12'29","11S35'29",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"768","2020-07-23 12:24:40-03","CEPLAC","CEPEC","79621","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","T. R. Santos","1979","07","17",NA,"Brasil",NA,NA,NA,NA,"5641","Bahia",NA,NA,NA,"F. França","Caminho p/ a antiga estrada p/ Xique-Xique do Igatu.","-41.306944","-12.870833",NA,NA,NA,"ANDARAÍ","41W18'25","12S52'15",NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA,NA
"769","2020-07-23 12:24:40-03","CEPLAC","CEPEC","99865","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. P. Bautista","1996","04","05",NA,"Brasil",NA,NA,NA,NA,"3013","Bahia",NA,NA,NA,"H. P. Bautista","Serra das Sete Passagens, Parque Estadual das Sete Passagens, próx. a sede do parque.","-40.535556","-11.388333",NA,NA,NA,"miguel calmon","40W32'8","11S23'18",NA,NA,NA,NA,NA,NA,"30/04/2001",NA,NA,NA,NA,NA
"770","2020-07-23 12:24:40-03","CEPLAC","CEPEC","93090","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1991","12","26",NA,"Brasil",NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,"F. França","Quebrada da Serra do Atalho.","-41.833333","13.216667",NA,NA,NA,"PIATÃ","41W50'","13N13'",NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"771","2020-07-23 12:24:40-03","CEPLAC","CEPEC","54749","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. de Carvalho","1992","02","18",NA,"Brasil",NA,NA,NA,NA,"3714","Bahia",NA,NA,NA,"F. França","3Km SW Caetite, estr. p/ Brejinho das Ametistas.","-42.4749984741211","-14.0693998336792",NA,NA,NA,"CAETITÉ",NA,NA,"53684","auto",NA,NA,NA,NA,"30/08/1994",NA,NA,NA,NA,NA
"772","2020-07-23 12:24:40-03","CEPLAC","CEPEC","48143","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. L. Hage","1990","08","29",NA,"Brasil",NA,NA,NA,NA,"2295","Bahia",NA,NA,NA,"F. França","A 20Km p/ Morro do Chapeu. BA-052.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"JACOBINA",NA,NA,"62396","auto",NA,NA,NA,NA,"30/08/1994",NA,NA,NA,NA,NA
"773","2020-07-23 12:24:40-03","CEPLAC","CEPEC","57222","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. de Carvalho","1993","02","20",NA,"Brasil",NA,NA,NA,NA,"4213","Bahia",NA,NA,NA,"F. França","Monte Tambor. Arredores Hotel Serra do Ouro.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"JACOBINA",NA,NA,"62396","auto",NA,NA,NA,NA,"18/04/1994",NA,NA,NA,NA,NA
"774","2020-07-23 12:24:40-03","CEPLAC","CEPEC","45100","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","L. A. Mattos-Silva","1989","05","19",NA,"Brasil",NA,NA,NA,NA,"2773","Bahia",NA,NA,NA,"F. França","Km 0 a 10 nova Rod. Mucuge/Andarai. Area do Parq. Nac. da Chap. Diamantina.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"MUCUGÊ",NA,NA,"52493","auto",NA,NA,NA,NA,"30/08/1994",NA,NA,NA,NA,NA
"775","2020-07-23 12:24:40-03","CEPLAC","CEPEC","28569","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. de Carvalho","1981","12","18",NA,"Brasil",NA,NA,NA,NA,"980","Bahia",NA,NA,NA,"F. França","Km 232 da BR-242 p/ Ibotirama. Pai Inacio.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"palmeiras",NA,NA,"20767","auto",NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"776","2020-07-23 12:24:40-03","CEPLAC","CEPEC","63838","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","S. Mayo","1994","12","28",NA,"Brasil",NA,NA,NA,NA,"1114","Bahia",NA,NA,NA,"F. França","Area prox. a marg. esq. do Rio Brumado, caminho p/ Curiola.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"RIO DE CONTAS",NA,NA,"49773","auto",NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"777","2020-07-23 12:24:40-03","CEPLAC","CEPEC","100637","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. B. Xavier","2003","02","15",NA,"Brasil",NA,NA,NA,NA,"5","Bahia",NA,NA,NA,"M. L. Guedes","Chapada Diamantina. Caminho de Lizardo para a cidade.","-38.316667","-12.683333",NA,NA,NA,"MUCUGÊ","38W19'","12S41'",NA,NA,NA,NA,NA,NA,"30/04/2003",NA,NA,NA,NA,NA
"778","2020-07-23 12:24:40-03","CEPLAC","CEPEC","11332","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1974","03","08",NA,"Brasil",NA,NA,NA,NA,"16998","Bahia",NA,NA,NA,"L. A. Mattos-Silva","16Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.","-41.333333","-10.366667",NA,NA,NA,"SENTO SÉ","41W20'","10S22'",NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA,NA,NA,NA
"779","2020-07-23 12:24:40-03","CEPLAC","CEPEC","142577","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Fernandes, M.H.","2014","11","22",NA,"Brasil",NA,NA,"Duplicatas: NAO",NA,"158","Bahia",NA,NA,NA,"Sem Informação","Conglomerado BA_1305","-36.125278","-15.118056",NA,NA,NA,"Condeúba","36W7'31","15S7'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-07-23 12:24:40-03","CEPLAC","CEPEC","46234","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","16",NA,"Brasil",NA,NA,NA,NA,"27511","Bahia",NA,NA,NA,"F. França","Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas/a a NNW do Pico.","-42","-13.516667",NA,NA,NA,"ÁGUA QUENTE","42W0'","13S31'",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"781","2020-07-23 12:24:40-03","CEPLAC","CEPEC","29649","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","S. B. da Silva","1980","11","17",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-de-tucano",NA,"137","Bahia",NA,NA,NA,"S. B. da Silva",NA,"-42.85","-14.216667",NA,NA,NA,"candiba","42W51'","14S13'",NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA,NA,NA,NA
"782","2020-07-23 12:24:40-03","CEPLAC","CEPEC","69643","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","E. de Melo","1995","02","21",NA,"Brasil",NA,NA,NA,NA,"1632","Bahia",NA,NA,NA,"F. França","Serra da Chapadinha. Entre Chapadinha/Brejoes.","-41.420556","-12.447222",NA,NA,NA,"LENÇÓIS","41W25'14","12S26'50",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"783","2020-07-23 12:24:40-03","CEPLAC","CEPEC","82439","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","F. França","1999","01","01",NA,"Brasil",NA,NA,NA,NA,"2846","Bahia",NA,NA,NA,"F. França","Morro das Pedras Duas Irmãs.","-41.297222","-11.556944",NA,NA,NA,"MORRO DO CHAPÉU","41W17'50","11S33'25",NA,NA,NA,NA,NA,NA,"30/05/1999",NA,NA,NA,NA,NA
"784","2020-07-23 12:24:40-03","CEPLAC","CEPEC","99867","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","T. Ribeiro","2005","04","09",NA,"Brasil",NA,NA,NA,NA,"172","Bahia",NA,NA,NA,"F. França","Serra do Cruzeiro.","-40.481944","-11.206667",NA,NA,NA,"JACOBINA","40W28'55","11S12'24",NA,NA,NA,NA,NA,NA,"30/05/2001",NA,NA,NA,NA,NA
"785","2020-07-23 12:24:40-03","CEPLAC","CEPEC","17355","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. J. Ribeiro","1979","08","12",NA,"Brasil",NA,NA,NA,NA,"55","Bahia",NA,NA,NA,"F. França","Km 6 BA-426 liga M. do Chapeu/Jacobina. Faz. do Sr. J. Coutinho, marg. esq. Rod.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,"98143","auto",NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"786","2020-07-23 12:24:40-03","CEPLAC","CEPEC","18130","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","S. A. Mori","1979","10","31",NA,"Brasil",NA,NA,NA,NA,"12893","Bahia",NA,NA,NA,"F. França","15Km NE cidade. Pai Inacio. BR-242, Km 232.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"palmeiras",NA,NA,"20767","auto",NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA,NA
"787","2020-07-23 12:24:40-03","CEPLAC","CEPEC","138611","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Nascimento, F.H.F.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"315","Bahia",NA,NA,NA,NA,NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"RIO DE CONTAS",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-07-23 12:24:40-03","CEPLAC","CEPEC","76560","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. de Carvalho","1997","12","27",NA,"Brasil",NA,NA,NA,NA,"6338","Bahia",NA,NA,NA,"F. França","5Km na estrada da cidade p/ Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"RIO DE CONTAS",NA,NA,"49773","auto",NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA,NA
"789","2020-07-23 12:24:40-03","CEPLAC","CEPEC","2351","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. P. Belém","1965","12","10",NA,"Brasil",NA,NA,NA,NA,"1918","Distrito Federal",NA,NA,NA,"F. França","Saida p/ Anapolis.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"BRASÍLIA",NA,NA,"70570","auto",NA,NA,NA,NA,"18/07/1994",NA,NA,NA,NA,NA
"790","2020-02-17 11:30:28-03","UEG","HUEG","13458","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Arruda, F.V.","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: gomeira.","HUEG013458","58","Goiás","Dicotyledoneae",NA,"Pohl",NA,NA,"-47.456872","-13.604472",NA,NA,NA,"Cavalcante","-47.456872","-13.604472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2020-02-17 11:30:28-03","UEG","HUEG","13452","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Arruda, F.V.","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Gomeira.","HUEG013452","51","Goiás","Dicotyledoneae",NA,"Pohl",NA,NA,"-47.457275","-13.603561",NA,NA,NA,"Cavalcante","-47.457275","-13.603561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-02-17 11:30:28-03","UEG","HUEG","6744","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Kirkbride, J.H.","1981","11","30","Southern America","Brasil",NA,NA,"Árvore até 8 m, flores amarelas. Cerrado sensu stricto. Na extremidade sudeste da Chapada da Contagem.","HUEG006744","s.n.","Distrito Federal","Dicotyledoneae",NA,"Pohl","França, F.",NA,"-47.8","-15.716667","1180","1180",NA,"Brasilia","-47.8","-15.716667",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-02-17 11:30:28-03","UEG","HUEG","694","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","et al.; Miranda","2003","10","11","Southern America","Brasil",NA,NA,"Arbórea; Campo rupestre","HUEG000694","628","Goiás","Dicotyledoneae",NA,"Pohl","Sampaio","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Pirenópolis",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-02-17 11:30:28-03","UEG","HUEG","7051","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","De Souza, L.R.F.","2010","03","02","Southern America","Brasil",NA,NA,NA,"HUEG007051","s.n.","Goiás","Dicotyledoneae",NA,"Pohl","Sampaio","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Pirenópolis",NA,NA,"40887","auto","2017","11","30",NA,NA,NA,NA,NA,NA,NA
"795","2020-02-17 11:30:28-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Kirkbride Junior, J.H.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"4570","Distrito Federal","Dicotyledoneae",NA,"Pohl","França, F.","Sudeste da Chapada de Contagem","-47.8","-15.716667",NA,NA,NA,"Brasília","-47.8","-15.716667",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-02-17 11:30:28-03","UEG","HUEG","700","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","et al.; Miranda","2003","11","22","Southern America","Brasil",NA,NA,"Arbórea; Campo rupestre, próximo a campo úmido.","HUEG000700","746","Goiás","Dicotyledoneae",NA,"Pohl","Sampaio","Parque Estadual serra dos Pireneus.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Pirenópolis",NA,NA,"40887","auto","2017","11","30",NA,NA,NA,NA,NA,NA,NA
"797","2020-11-19 14:06:36-03","Unimontes","MCMG","860","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gusmão, M | Josiane, Moreira","2002","11","03",NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"Pohl","Neto, Santos D'Angelo.",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"Montes Claros",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-11-19 14:06:36-03","Unimontes","MCMG","3216","PreservedSpecimen","Plantae","Vockysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"Pohl","Neto, Santos D'Angelo.","Lagoinha Sitio Umuarama Cerrado","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Montes Claros",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-07-16 10:36:17-03","UFSJ","HUFSJ","9989","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Costa, MTR; et al.","2017","04","06",NA,"Brasil",NA,NA,"Arvoreta 2,5 m de altura, frutos.","HUFSJ009989","850","Minas Gerais",NA,NA,"Pohl",NA,"Trilha alternativa de acesso às torres de transmissão, campo rupestre, Serra do Lenheiro.","-44.500569","-21.270161","108","108",NA,"São João del-Rei","-44.500569","-21.270161",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-07-16 10:36:17-03","UFSJ","HUFSJ","9990","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Costa, MTR; Filadelfo, M; Soares, J","2017","09","17",NA,"Brasil",NA,NA,"Arvoreta 2 m de altura, frutos secos.","HUFSJ009990","1147","Minas Gerais",NA,NA,"Pohl",NA,"Campo rupestre recém-queimado no morro ao lado esquerdo às Águas Férreas, Serra do Lenheiro","-44.475914","-21.234431","98","98",NA,"São João del-Rei","-44.475914","-21.234431",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-07-16 10:36:17-03","UFSJ","HUFSJ","9992","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Costa, MTR; et al.","2017","10","28",NA,"Brasil",NA,NA,"Arvoreta 3 m de altura, botões florais.","HUFSJ009992","1230","Minas Gerais",NA,NA,"Pohl",NA,"Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército.","-44.503994","-21.220764","116","116",NA,"São João del-Rei","-44.503994","-21.220764",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2019-07-16 10:36:17-03","UFSJ","HUFSJ","9991","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Costa, MTR; Lombardi, VT","2017","10","06",NA,"Brasil",NA,NA,"Arvoreta 3 m de altura, frutos.","HUFSJ009991","1187","Minas Gerais",NA,NA,"Pohl",NA,"Serra do Lenheiro, campo rupestre, acesso por trilha a partir do bairro Senhor dos Montes.","-44.457458","-21.217894","95","95",NA,"São João del-Rei","-44.457458","-21.217894",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-09-22 13:49:08-03","USP","SPFW","8335","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ceccantini. G.C.T. Salatino, A.","2017","04","22",NA,"Brasil",NA,NA,"Projeto Suber - Antônio Salatino.",NA,"4338A","Minas Gerais",NA,NA,"Pohl.","Ceccantini, G.C.T.","Serra do Cipó.","-43.600611","-19.288667","111","111",NA,"Santana do Riacho","43º36'02,2''W","19º17'19,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-09-22 13:49:08-03","USP","SPFW","1922","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Sem coletor",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.","Distrito Federal",NA,NA,"Pohl.",NA,NA,"-47.929444","-15.779722",NA,NA,NA,"Brasília","47º55'46''W","15º46'47''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-09-22 13:49:08-03","USP","SPFW","8334","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ceccantini. G.C.T. Salatino, A.","2017","04","22",NA,"Brasil",NA,NA,"Projeto Suber - Antônio Salatino.",NA,"4337A","Minas Gerais",NA,NA,"Pohl.","Ceccantini, G.C.T.","Serra do Cipó.","-43.600611","-19.288667","111","111",NA,"Santana do Riacho","43º36'02,2''W","19º17'19,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-09-22 13:49:08-03","USP","SPFW","8330","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ceccantini. G.C.T. Salatino, A.","2017","04","22",NA,"Brasil",NA,NA,"Coleta de Tanínos. Claudia Furlan.",NA,"4333A","Minas Gerais",NA,NA,"Pohl.","Ceccantini, G.C.T.","Serra do Cipó.","-43.600611","-19.288667","111","111",NA,"Santana do Riacho","43º36'02,2''W","19º17'19,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-09-22 13:49:08-03","USP","SPFW","8333","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ceccantini. G.C.T. Salatino, A.","2017","04","22",NA,"Brasil",NA,NA,"Projeto Suber - Antônio Salatino.",NA,"4336A","Minas Gerais",NA,NA,"Pohl.","Ceccantini, G.C.T.","Serra do Cipó.","-43.600611","-19.288667","111","111",NA,"Santana do Riacho","43º36'02,2''W","19º17'19,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-13 16:05:08-03","UNISANTA","HUSC","8858","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Sampaio, P.S.P.; Sampaio, A.F.P.","2014","11","22",NA,"Brasil",NA,NA,"Arvore com 4m de altura, botões florais verdes passando a amarelos maduros.; Cerrado",NA,"962","Minas Gerais","Magnoliophyta",NA,"Pohl","P.S.P.Sampaio","Vale do Canta Galo, próximo a cachoeira das panelas. Poucos afloramentos rochosos, APA São Thomé.","-44.961889","-21.728389","1050","1050",NA,"São Thomé das Letras","-44.961889","-21.728389",NA,NA,"2014","11",NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 15:12:00-03","UnB","UB","109261","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Silva, JS; Silveira, I; Solórzano, A","2007","10","22","Southern America","Brasil",NA,NA,"Árvore. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,"165","Distrito Federal","Dicotyledoneae",NA,"Pohl","Silveira, I","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,"Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
