"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"892","2019-11-01 15:01:58-03","UnB","UB","105672","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Haidar, RF; Pierucettii, RLG; Jesus, RS","127","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 14 x 24; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,"Dicotyledoneae",NA,"Nees","Haidar, RF","Goiás","Rio Verde","-50.833333","-17.25",NA,NA,NA,NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-01 15:01:58-03","UnB","UB","10664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Soares-Silva, LH; Farias, R; Carvalho, JA","1226","2002","01","13","Southern America","Brasil",NA,NA,"D81 - Caule castanho acinzentado, +/- rugoso com lenticelas alongadas; suber fino; córtex amarelo, oxida rápido para laranja, muito odorífero e suber mucilaginoso e fibroso.; Árvore 15m; Mata de galeria.",NA,"Dicotyledoneae",NA,"Nees","Anunciação, EA","Goiás","Alto Paraíso de Goiás","-47.5995","-14.164667",NA,"Camping Portal da Chapada","1164","1164",NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:01:58-03","UnB","UB","92524","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira, BAS","3047","1996",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás","Alto Paraíso de Goiás","-47.383333","-13.916667",NA,"Alto Paraíso de Goiás",NA,NA,NA,"-47.383333","-13.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-11-01 15:01:58-03","UnB","UB","17159","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Marimon, BS","415","1999","09","01","Southern America","Brasil",NA,NA,"Casca lisa com manchas claras.; Árvore 16m. Fruto verde.; Mata de galeria. Topologia: Relevo plano. Solo: Latossolo vermelho-amarelo.",NA,"Dicotyledoneae",NA,"Nees","Baitello, JB","Mato Grosso","Nova Xavantina","-52.559444","-14.730278",NA,"Estrada de acesso à Ilha do Côco, cerca de 25km de Nova Xavantina",NA,NA,NA,"-52.559444","-14.730278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 15:01:58-03","UnB","UB","186260","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Noronha, MRP","1202","1995","08","02","Southern America","Brasil",NA,NA,"Flores creme-esverdeadas.; Árvore 6m atura.; Borda de mata seca semidecídua, pouco perturbada.",NA,"Dicotyledoneae",NA,"Nees","Baitello, JB","Mato Grosso",NA,NA,NA,NA,"Pereira Barreto, divisa com Mirandópolis, Fazenda Esmeralda, masrgem do braço direito do Rio Tietê.",NA,NA,NA,NA,NA,"1997","03","15",NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:01:58-03","UnB","UB","212012","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE37","2012","09","19","Southern America","Brasil",NA,NA,"Árvore; Mata de galeria/Mata seca. Solo arenoso",NA,"Dicotyledoneae",NA,"Nees","Bezerra, KMG","Goiás","Edéia","-49.4217","-17.6745",NA,"Fazenda Barra Funda (REMG01)","549","549",NA,"-49.4217","-17.6745","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-01 15:01:58-03","UnB","UB","92521","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Rocha, DMS","85A","1998","08","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás","São Domingos","-46.3183","-13.3983",NA,"São Domingos, Margem do Rio Lapa",NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:01:58-03","UnB","UB","92522","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Irwin, HS","17915","1966","06","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás",NA,NA,NA,NA,"45km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:01:58-03","UnB","UB","92523","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Prance, GT","59635","1964","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás",NA,NA,NA,NA,"48km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:01:58-03","UnB","UB","92525","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Incógnito","12845",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás","Luziânia","-47.9503","-16.2525",NA,"Luziânia",NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:01:58-03","UnB","UB","92526","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Heringer, EP","12845",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás","Luziânia","-47.9503","-16.2525",NA,"Luziânia",NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:01:58-03","UnB","UB","92527","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ratter, JA","3552","1976","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás",NA,NA,NA,NA,"Perto de Goiás Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:01:58-03","UnB","UB","92528","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Rocha, DMS","95AA","1998",NA,NA,"Southern America","Brasil",NA,NA,NA,"UB0015672","Dicotyledoneae",NA,"Nees","Moraes, PLR","Goiás","São Domingos","-46.3183","-13.3983","UB0015672","São Domingos",NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-11-01 15:01:58-03","UnB","UB","191765","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Faria, JEQ; Zanatta, MRV; Rivera, V","2755","2012","08","20","Southern America","Brasil",NA,NA,"Árvore ca. 8 m de altura, flor creme; Mata de galeria",NA,"Dicotyledoneae",NA,"Nees","Gomes-Bezerra, KM","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Margem de córrego no santuário do Morro da Pedreira",NA,NA,NA,NA,NA,"2012","08",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:01:58-03","UnB","UB","216840","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Kuhlmann, MP","252","2013","10","10","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 20 m; fruto roxo maduro, 1 semente p/fruto; Mata de Galeria",NA,"Dicotyledoneae",NA,"Nees","Kuhlmann, MP","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Parque Nacional de Brasília",NA,NA,NA,NA,NA,"2013","10","10","70570","auto",NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:01:58-03","UnB","UB","22455","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Silva Júnior, MC","s.n.","2006","07","24","Southern America","Brasil",NA,NA,"Ramos aromáticos; flores perfumadas.; Árvore 10m. Flor creme; .",NA,"Dicotyledoneae",NA,"Nees","Silva Júnior, MC","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Canteiro Central. Lago Sul, frente Q. 26",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"908","2019-11-01 15:01:58-03","UnB","UB","19239","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Campos, LOWF","s.n.","2005","12","22","Southern America","Brasil",NA,NA,"Exsicata testemunha para compensação ambiental (Novacap).; Árvore; Mata de galeria plana.",NA,"Dicotyledoneae",NA,"Nees","Anunciação, EA","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Córrego Cachoeirinha. Próximo ao Vale do Amanhecer",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"909","2019-11-01 15:01:58-03","UnB","UB","216666","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Kuhlmann, MP","252","2013","10","10","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 20 m; fruto roxo maduro, 1 semente p/fruto; Mata de Galeria",NA,"Dicotyledoneae",NA,"Nees","Kuhlmann, MP","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Parque Nacional de Brasília",NA,NA,NA,NA,NA,"2013","10","10","70570","auto",NA,NA,NA,NA,NA,NA
"910","2019-11-01 15:01:58-03","UnB","UB","150064","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Heringer, EP","11189","1966","09","19","Southern America","Brasil",NA,NA,"Arvore de 5m x 20 cm. Madeira e flor muito perfumada.",NA,"Dicotyledoneae",NA,"Nees","Incógnito","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"Barbacena da Serra",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"911","2019-11-01 15:01:58-03","UnB","UB","133366","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hoehne, W","3696","1952","06","19","Southern America","Brasil",NA,NA,"Frutos verdes.; Árvore.",NA,"Dicotyledoneae",NA,"Nees","Moraes, PLR","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,"2010","06",NA,"16486","auto",NA,NA,NA,NA,NA,NA
"912","2019-11-01 15:01:58-03","UnB","UB","10641","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Soares-Silva, LH; Farias, R; Carvalho, JA","1203","2002","01","11","Southern America","Brasil",NA,NA,"D51 - Caule cinza, liso com lenticelas; suber castanho; córtex marfim.; Árvore 15m; Mata de galeria.",NA,"Dicotyledoneae",NA,"Meisn.","Soares-Silva, LH","Goiás","Alto Paraíso de Goiás","-47.5995","-14.164667",NA,"Camping Portal da Chapada","1164","1164",NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-11-01 15:01:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Pires, JM","58062","1964","06","25","Southern America","Brasil",NA,NA,"Árvore de 10 m x 25 cm diâm.; flor branco - creme com a base verde. Col. mad; Mata ciliar",NA,"Dicotyledoneae",NA,"Meisn.","Allen, CK","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Córrego Vicente Pires. Saída Sul",NA,NA,NA,NA,NA,"1970",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"914","2019-11-01 15:01:58-03","UnB","UB","153397","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Zanatta, MRV","231",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore.; Borda de mata de galeria",NA,"Dicotyledoneae",NA,"Meisn.","Zanatta, MRV","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Jardim Botânico de Brasília",NA,NA,NA,NA,NA,"2014","11",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"915","2019-11-01 15:01:58-03","UnB","UB","150106","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Gehrt, A","s.n.","1941","08","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Meisn.","Teixeira, BC","São Paulo","Catanduva","-48.9700012207031","-21.1299991607666",NA,NA,NA,NA,NA,NA,NA,"1962",NA,NA,"18549","auto",NA,NA,NA,NA,NA,NA
"916","2019-05-06 11:58:23-03","UFU","HUFU","18487","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.; et al.","1239","1992","08","12",NA,"Brasil",NA,NA,NA,"HUFU00012014",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012014","Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"917","2019-05-06 11:58:23-03","UFU","HUFU","18486","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.; et al.","1489",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUFU00012015",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012015","Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"918","2019-05-06 11:58:23-03","UFU","HUFU","13684","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1239","1992","08","12",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Flores esverdeadas.; Mata.","HUFU00012034",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012034","Vale do Rio Araguari, Mata do córrego Volta Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"919","2019-05-06 11:58:23-03","UFU","HUFU","14794","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1809","1993","08","26",NA,"Brasil",NA,NA,"Árvore, ca. 13,5 m. Com frutos.","HUFU00012027",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012027","Vale do Rio Araguari, Triangulo Mineiro. Área 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"920","2019-05-06 11:58:23-03","UFU","HUFU","14792","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1802","1993","08","26",NA,"Brasil",NA,NA,"Árvore, ca. 13,5 m. Flores.","HUFU00012010",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012010","Vale do Rio Araguari, Triangulo Mineiro. Área 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"921","2019-05-06 11:58:23-03","UFU","HUFU","14760","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1768","1993","08","25",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Com botões florais.","HUFU00012025",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012025","Vale do Rio Araguari, Triangulo Mineiro. Área 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"922","2019-05-06 11:58:23-03","UFU","HUFU","14762","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1778","1993","08","25",NA,"Brasil",NA,NA,"Árvore, ca. 10,5 m. Com flores branco, esverdeadas.","HUFU00012029",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012029","Vale do Rio Araguari, Triangulo Mineiro. Àrea 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"923","2019-05-06 11:58:23-03","UFU","HUFU","14548","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1489","1992","11","18",NA,"Brasil",NA,NA,"Árvore, ca. 10,5 m. Frutos imaturos verdes.","HUFU00012018",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012018","Vale do Rio Araguari, Triangulo Mineiro. Área 29.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"924","2019-05-06 11:58:23-03","UFU","HUFU","14691","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1676","1993","05","25",NA,"Brasil",NA,NA,"Árvore, ca. 6,5 m. Com flores brancas.","HUFU00012020",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012020","Vale do Rio Araguari, Triangulo Mineiro. Àrea 29.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"925","2019-05-06 11:58:23-03","UFU","HUFU","13412","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","668","1991","10","02",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.","HUFU00012032",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012032","Vale do Rio Araguari, Triangulo mineiro. Córrego Manuel Velho.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"926","2019-05-06 11:58:23-03","UFU","HUFU","13265","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","349","1991","07","10",NA,"Brasil",NA,NA,"Árvore, ca. 8 m.; Mata de galeria.","HUFU00012021",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012021","Vale do Rio Araguari, Triangulo Mineiro. Do Barreiro.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"927","2019-05-06 11:58:23-03","UFU","HUFU","13482","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","851","1991","10","04",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Com flores.; Cerrado.","HUFU00012033",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012033","Vale do Rio Araguari, Triangulo mineiro. José Costa.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"928","2019-05-06 11:58:23-03","UFU","HUFU","12345","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.; et al.","2100","1993","11","24",NA,"Brasil",NA,NA,"Mata.","HUFU00012013",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012013","Vale do Rio Araguari, Triangulo Mineiro. Mata do Edson Mendes.",NA,NA,NA,NA,NA,"1996","11","19","58653","auto",NA,NA,NA,NA,NA,NA
"929","2019-05-06 11:58:23-03","UFU","HUFU","2189","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Schiavini, I.","216","1989","09","19",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Com flores.; Mata de galeria do riacho do Panga.","HUFU00012012",NA,NA,"Nees","Baitello, J.B.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012012","Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1992","07","30","58223","auto",NA,NA,NA,NA,NA,NA
"930","2019-05-06 11:58:23-03","UFU","HUFU","2647","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Araújo, G.M.","779",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo.; Mata mesofila.","HUFU00012030",NA,NA,"Nees",NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012030","Estação Ecológica do Panga",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"931","2019-05-06 11:58:23-03","UFU","HUFU","54589","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B.; Silva, C.R.; et al.","1132","2008","11","03",NA,"Brasil",NA,NA,"Árvore 4 m. Fruto preto.","HUFU00012035",NA,NA,"Nees",NA,"Goiás",NA,NA,NA,"HUFU00012035","Serra do Facão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-05-06 11:58:23-03","UFU","HUFU","54590","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","1067","2008","07","19",NA,"Brasil",NA,NA,"Árvore, ca. 5 m. Flores brancas.","HUFU00012036",NA,NA,"Nees",NA,"Goiás",NA,NA,NA,"HUFU00012036","Serra do Facão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-05-06 11:58:23-03","UFU","HUFU","13712","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1266","1992","08","31",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Flores brancas.","HUFU00012026",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012026","Vale do Rio Araguari, Triangulo Mineiro.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"934","2019-05-06 11:58:23-03","UFU","HUFU","14793","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1806","1993","08","26",NA,"Brasil",NA,NA,"Árvore, ca. 12,5 m. Com flores e frutos.","HUFU00012017",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012017","Vale do Rio Araguari, Triangulo Mineiro. Área 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"935","2019-05-06 11:58:23-03","UFU","HUFU","14761","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1777","1993","08","25",NA,"Brasil",NA,NA,"Árvore, ca. 9 m. Frutos imaturos verdes.","HUFU00012024",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012024","Vale do Rio Araguari, Triangulo Mineiro. Àrea 1.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"936","2019-05-06 11:58:23-03","UFU","HUFU","15150","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","2100","1993","11","24",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Frutos.","HUFU00012028",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012028","Vale do Rio Araguari, Triangulo Mineiro. Área 28.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"937","2019-05-06 11:58:23-03","UFU","HUFU","14646","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mota, A.L.P.","1657","1993","05","12",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Botões florais.","HUFU00012019",NA,NA,"Nees",NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00012019","Vale do Rio Araguari, Triangulo Mineiro. Fazenda José Rodrigues.",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"938","2019-05-06 11:58:23-03","UFU","HUFU","2222","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Schiavini, I.","172","1989","09","19",NA,"Brasil",NA,NA,"Árvore, ca. 1,2 m. Flores brancas.; Mata de galeria do riacho do Panga.","HUFU00012011",NA,NA,"Nees","Schiavini, I.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012011","Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1989","09","19","58223","auto",NA,NA,NA,NA,NA,NA
"939","2019-05-06 11:58:23-03","UFU","HUFU","2282","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Schiavini, I.","221","1989","10","18",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Frutos verdes. Cálice e pedunculo dos frutos de cor vermelha.; Mata de galeria do riacho do Panga.","HUFU00012031",NA,NA,"Nees","Schiavini, I.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012031","Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1989","10","18","58223","auto",NA,NA,NA,NA,NA,NA
"940","2019-05-06 11:58:23-03","UFU","HUFU","2660","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Araújo, G.M.","792","1991","05","19",NA,"Brasil",NA,NA,"Árvore, ca. 7 m.; Mata mesofila.","HUFU00012022",NA,NA,"Nees",NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012022","Estação Ecológica do Panga",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"941","2019-05-06 11:58:23-03","UFU","HUFU","3386","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Araújo, G.M.","819","1988","10","07",NA,"Brasil",NA,NA,"Cerradão.","HUFU00012023",NA,NA,"Nees","Baitello, J.B.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00012023","Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1993","12","15","58223","auto",NA,NA,NA,NA,NA,NA
"942","2020-08-20 14:56:59-03","UFSC","FLOR","30287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pastore, U.; Klein, R.M.","165b","1986","10","29",NA,"Brasil",NA,NA,"árvore. Folha SF.22-Y-A; ponto 85; freqüência rara","FLOR0030287",NA,"Laurales","Nees","Vaz, A.M.S.F.","Mato Grosso do Sul","Batayporã","-53.183333","-22.7",NA,"Porto São João.","240","240",NA,"53º11'W","22º42'S","1987","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
