"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"3743","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","rapanea","Myrsine rapanea parviflora","Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"In campis inter Paranangaba et Taubaté prov. S. Paui",NA,NA,NA,NA,NA,NA,"m. Dec.",NA,NA,NA,NA,"parviflora","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3744","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","rapanea","Myrsine rapanea umbrosa","Mart. ex Miq.",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"?",NA,NA,"In silvis aeternis prope Sebastianopolin, locis montosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"umbrosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3745","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Ackermann","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit variis imperii brasiliensis regionibus, normalis forma v. c. in prov. Minarum",NA,"P10P0N0055",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata acutifolia","Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in Minis prope oppidum de Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3747","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata glomeriflora","(Mart.) Miq.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"in silvis depressis ad Itapuan prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glomeriflora","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3748","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","152",NA,NA,NA,"?",NA,NA,"ibidem cum",NA,NA,NA,NA,NA,NA,"Erro INB revisado.",NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3749","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Luschnath, B","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Lagoa dos Indos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3750","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","241","1840",NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum (arbor) ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3751","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum (arbor) ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,"m. Jul.",NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","s.n.",NA,NA,NA,"Brazil",NA,NA,"in montosis apricis Serra dos Orgãos prov. Sebastianopolitanae, arbor ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Vauthier, AC","147",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Erro INB revisado.",NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata monticola","(Mart.) Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monticola","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata acutifolia","Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in Minis prope oppidum de Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata glomeriflora","(Mart.) Miq.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"in silvis depressis ad Itapuan prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glomeriflora","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","152",NA,NA,NA,"?",NA,NA,"ibidem cum",NA,NA,NA,NA,NA,NA,"Erro INB revisado.",NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Luschnath, B","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Lagoa dos Indos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","241","1840",NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum (arbor) ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum (arbor) ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,"m. Jul.",NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3761","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Claussen, P","s.n.",NA,NA,NA,"Brazil",NA,NA,"in montosis apricis Serra dos Orgãos prov. Sebastianopolitanae, arbor ad Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3762","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata major","Miq.",NA,NA,NA,NA,"Vauthier, AC","147",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Erro INB revisado.",NA,NA,NA,NA,"major","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3763","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2136","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","umbellata","Rapanea umbellata","(Mart.) Mez.",NA,NA,NA,NA,"Ratter J.A., Bridgewater S.; Fonsêca Filho J.","R8271","1999","08","24","Brasil","Mato Grosso","Cáceres","29km from Cáceres on the Jacobina.","-57.666666667","-16.25","-57.666666667","-16.25",NA,NA,"With silvery bark splitting in a squared pattern.[HABITAT=Mesotrophic facies Cerradão]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764","2021-02-08 12:45:02-03","UFRGS","ICN","028411","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Girardi, AM; et al.","s.n.","1973","01","03","Brasil","RS",NA,"8 km N de Canela Parque Estadual Caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765","2021-02-08 12:45:02-03","UFRGS","ICN","164841","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Dettke, GA",NA,NA,NA,"Dettke, GA","203","2009","06","21","Brasil","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833","-51.386111","-30.180833",NA,NA,"flores; arbórea, beira de mata de encosta",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766","2021-02-08 12:45:02-03","UFRGS","ICN","168387","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Molz, M","s.n.","2003","02","16","Brasil","RS","Araricá","29.599705 / 50.935770","-50.935556","-29.599444","-50.935556","-29.599444",NA,NA,"arvoreta, 8m; na beira da mata",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767","2021-02-08 12:45:02-03","UFRGS","ICN","196292","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Lerner, L","2016",NA,NA,"Lerner, L","80","2016","12","21","Brasil","RS","Itaara",NA,"-53.776667","-29.644444","-53.776667","-29.644444",NA,NA,"RB: 728455; 7 metros de altura, em solo bem drenado, frutos de cor verde e preto",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768","2021-02-08 12:45:02-03","UFRGS","ICN","201404","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Figueira, M",NA,NA,NA,"Figueira, M","205","2013","11","11","Brasil","RS","Santa Maria","Distrito de Santo Antão, Pedra do Lagarto","-53.873889","-29.6275","-53.873889","-29.6275",NA,NA,"6852; Arvoreta, frequente, aproximadamente 3m de altura. Frutos imaturos, verdes.; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos. Relevo suave a",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3769","2021-02-08 12:45:02-03","UFRGS","ICN","168441","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Fernandes, HQB; et al.","2784","1989","06","15","Brasil","ES","Santa Maria de Jetibá","entre garrafão e alto Fossmouser vale do Rio Santa Maria da Vitória","-40.7461013793945","-20.040599822998",NA,NA,"1000","1000","Doação MBML 5636; arvoreta 4m x 5 cm, folhas verdes claras inferiormente, botões florais verde claros; floresta pluvial montana",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"31867","auto",NA,NA,NA,NA,NA,NA
"3770","2021-02-08 12:45:02-03","UFRGS","ICN","121361","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Chagas; Silva, F","1724","1994","08","03","Brasil","PR","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore feminina 10m de altura; botão floral e flores esverdeadas.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"20625","auto",NA,NA,NA,NA,NA,NA
"3771","2021-02-08 12:45:02-03","UFRGS","ICN","061600","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","13342","1980","08","24","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3772","2021-02-08 12:45:02-03","UFRGS","ICN","140902","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M.F. Freitas de",NA,NA,NA,"Jurinitz, CF","63","2000","10","18","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo, flores amarelas.; Mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"3773","2021-02-08 12:45:02-03","UFRGS","ICN","145982","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M.F. Freitas de",NA,NA,NA,"Jurinitz, CF","231","2001","09","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo.; Mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"3774","2021-02-08 12:45:02-03","UFRGS","ICN","145983","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M.F. Freitas de",NA,NA,NA,"Jurinitz, CF","229","2001","06","21","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo.; Mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"3775","2021-02-08 12:45:02-03","UFRGS","ICN","120954","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","02","19","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"3776","2021-02-08 12:45:02-03","UFRGS","ICN","134340","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","1998","07","10","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com flores e botões.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"3777","2021-02-08 12:45:02-03","UFRGS","ICN","034508","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Waechter, JL; Citadini, V","556","1977","07","05","Brasil","RS","Guaíba","Fazenda Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"árvore, flores amarelo-esverdeadas; em beira de mato",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"3778","2021-02-08 12:45:02-03","UFRGS","ICN","136120","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Musskopf, E",NA,NA,NA,"Musskopf, E","326","2004","10","08","Brasil","RS","Lajeado","Bairro Carneiros","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"Árvore situada na área de Preservação Permanente do Rio Taquari.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"36738","auto",NA,NA,NA,NA,NA,NA
"3779","2021-02-08 12:45:02-03","UFRGS","ICN","160521","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Grings, M",NA,NA,NA,"Grings, M","599","2003","11",NA,"Brasil","RS","Nova Petrópolis","Morro Korb","-51.1143989562988","-29.3763999938965",NA,NA,"650","650","árvore frutificando; em floresta com araucária secundária",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA
"3780","2021-02-08 12:45:02-03","UFRGS","ICN","114957","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Brack, P","656","1996","10","26","Brasil","RS","Rio Grande","Quinta","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Em Capão de Restinga",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"82892","auto",NA,NA,NA,NA,NA,NA
"3781","2021-02-08 12:45:02-03","UFRGS","ICN","061601","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","8055",NA,NA,NA,"Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"42411","auto",NA,NA,NA,NA,NA,NA
"3782","2021-02-08 12:45:02-03","UFRGS","ICN","170684","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","8055",NA,NA,NA,"Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"42411","auto",NA,NA,NA,NA,NA,NA
"3783","2021-02-08 12:45:02-03","UFRGS","ICN","170704","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","6955","1973","10","06","Brasil","RS","Tabaí",NA,"-51.682201385498","-29.6431007385254",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"13433","auto",NA,NA,NA,NA,NA,NA
"3784","2021-02-08 12:45:02-03","UFRGS","ICN","170683","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","8169","1974","09","08","Brasil","RS","Tabaí",NA,"-51.682201385498","-29.6431007385254",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"13433","auto",NA,NA,NA,NA,NA,NA
"3785","2021-02-08 12:45:02-03","UFRGS","ICN","170689","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","6952","1973","10","06","Brasil","RS","Tabaí",NA,"-51.682201385498","-29.6431007385254",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"13433","auto",NA,NA,NA,NA,NA,NA
"3786","2021-02-08 12:45:02-03","UFRGS","ICN","168444","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","273","1998","07","16","Brasil","ES","Santa Teresa","Dois Pinheiros mata de D. Bonfim","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","Doação MBML 7654; árvore 10m, frutos verdes; chapada",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"3787","2021-02-08 12:45:02-03","UFRGS","ICN","168759","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Thomaz, LD","1813","1993","10","21","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"700","700","Doação MBML 7162; fruto verde, 8m; mata atlântica de encosta",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"3788","2021-02-08 12:45:02-03","UFRGS","ICN","168446","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Thomaz, LD","1821","1993","08","11","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"700","700","Doação MBML 7182; 15 m, flores verdes; mata atlântica de encosta",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"3789","2021-02-08 12:45:02-03","UFRGS","ICN","168780","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Boudet Fernandes, HQ","1239","1985","06","11","Brasil","ES","Santa Teresa","Penha Divisa da Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Doação MBML 1046; Arvoreta com 4m, DAP 4cm, frutos verdes; Capoeira de encosta",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"3790","2021-02-08 12:45:02-03","UFRGS","ICN","161257","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Kinupp, VF; et al.","664","1997","07","26","Brasil","PR","Piraí do Sul","300m do Viaduto J. Murtinho Piraí do Sul - Jaguariaíva","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"Doação do Herbário FUEL; árvore, 3,5m, flores creme; borda da mata ciliar de vale, campos de altitude",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"37171","auto",NA,NA,NA,NA,NA,NA
"3791","2021-02-08 12:45:02-03","UFRGS","ICN","126063","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Estevan, DA",NA,NA,NA,"Estevan, DA; et al.","183","2002","10","31","Brasil","PR","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Doação FUEL (33863).; Árvore 5 m.; Beira de mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"32424","auto",NA,NA,NA,NA,NA,NA
"3792","2021-02-08 12:45:02-03","UFRGS","ICN","170686","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","13342","1980","08","24","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3793","2021-02-08 12:45:02-03","UFRGS","ICN","001365","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Vianna, EC","s.n.","1956","08","07","Brasil","RS","Bento Gonçalves",NA,"-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"21248","auto",NA,NA,NA,NA,NA,NA
"3794","2021-02-08 12:45:02-03","UFRGS","ICN","125913","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","9287","1975","05","16","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3795","2021-02-08 12:45:02-03","UFRGS","ICN","170680","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","9287","1975","05","16","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3796","2021-02-08 12:45:02-03","UFRGS","ICN","088162","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Sobral, M","2416",NA,NA,NA,"Brasil","RS","Camaquã","Pessegueiro","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA,NA
"3797","2021-02-08 12:45:02-03","UFRGS","ICN","151636","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Lima, LF","s.n.","2006","07","02","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Mata de encosta. Beira de mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"3798","2021-02-08 12:45:02-03","UFRGS","ICN","127080","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Grings, M","238","2003","08","03","Brasil","RS","Nova Petrópolis","Bairro Pousada da Neve","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","árvore com 5-6m de altura, em praça com remanescente de mata de araucárias; fruto imaturos.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA
"3799","2021-02-08 12:45:02-03","UFRGS","ICN","088583","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Sobral, M","2163","1983","09","27","Brasil","RS","Nova Petrópolis","Nove Colônias","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"arvoreta ca. 3,5m alt., flores brancas; em vassoural",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA
