"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem"
"149","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959669","PreservedSpecimen",NA,"Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959669' target='other'> <mi>dwc_moreinfo</mi></a>","P01959669",NA,"Minas Gerais","Congonhas do Campo",NA,NA,"(Meisn.) Mez",NA,"1884","5","10",NA,NA,NA,NA,NA,"P01959669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15361",NA,NA
"150","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959670","PreservedSpecimen",NA,"Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959670' target='other'> <mi>dwc_moreinfo</mi></a>","P01959670",NA,NA,"Brésil.",NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01959670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19784",NA,NA
"151","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959671","PreservedSpecimen",NA,"Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Blanchet",NA,"Brasil","hb",NA,"Laurinca <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959671' target='other'> <mi>dwc_moreinfo</mi></a>","P01959671",NA,"Bahia",NA,NA,NA,"(Meisn.) Mez",NA,"1844","1","1",NA,NA,NA,NA,NA,"P01959671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"338",NA,NA
"152","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959672","PreservedSpecimen",NA,"Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Warming",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959672' target='other'> <mi>dwc_moreinfo</mi></a>","P01959672",NA,NA,"Brésil.",NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01959672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959668","PreservedSpecimen",NA,"Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Glaziou",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959668' target='other'> <mi>dwc_moreinfo</mi></a>","P01959668",NA,"Minas Gerais","Environs de Rio de Janeiro et d´Ouro Preto. Congonhas do Campo",NA,NA,"(Meisn.) Mez",NA,"1883","1","1","Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,"P01959668_01",NA,NA,NA,NA,NA,NA,NA,"16368","auto","15361",NA,NA
"154","2015-09-30 04:23:43-03","MNHN","RECOLNAT_MNHN_P","P00756808","PreservedSpecimen",NA,"Lauraceae","Ocotea","jacobinae","Ocotea jacobinae",NA,"Blanchet",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756808' target='other'> <mi>dwc_moreinfo</mi></a>","P00756808",NA,NA,"montagnes de la Jacobine",NA,NA,"(Meisn.) Mez","Mez","1839",NA,NA,NA,NA,NA,NA,NA,"P00756808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2554",NA,NA
"155","2015-09-30 04:23:53-03","MNHN","RECOLNAT_MNHN_P","P00756809","PreservedSpecimen",NA,"Lauraceae","Ocotea","jacobinae","Ocotea jacobinae",NA,"Blanchet",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756809' target='other'> <mi>dwc_moreinfo</mi></a>","P00756809",NA,NA,"montagnes de la Jacobine",NA,NA,"(Meisn.) Mez","Allen","1839",NA,NA,NA,NA,NA,NA,NA,"P00756809_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2554",NA,NA
"156","2016-10-31 16:35:19-02","MNHN","RECOLNAT_MNHN_P","P00868575","PreservedSpecimen",NA,"Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.|Souza, E.R.|Correia, C.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868575' target='other'> <mi>dwc_moreinfo</mi></a>","P00868575",NA,NA,"Bahia, Morro do Chapéu",NA,NA,"(Nees) Rohwer",NA,"2009","7","9",NA,"-40.86139","-11.67083",NA,NA,"P00868575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2638",NA,NA
"157","2016-11-07 15:12:30-02","MNHN","RECOLNAT_MNHN_P","P00868588","PreservedSpecimen",NA,"Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.|Penagos Zuloaga, J.C.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868588' target='other'> <mi>dwc_moreinfo</mi></a>","P00868588",NA,NA,"Bahia, Morro do Chapéu",NA,NA,"(Nees) Rohwer",NA,"2009","7","9",NA,"-40.86139","-11.67083","966",NA,"P00868588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2639",NA,NA
"158","2017-08-23 10:06:08-03","MNHN","RECOLNAT_MNHN_P","P01167743","PreservedSpecimen",NA,"Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Moraes, P.L.R.|Penagos Zuloaga, J.C.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167743' target='other'> <mi>dwc_moreinfo</mi></a>","P01167743",NA,NA,"Bahia, Morro do Chapéu",NA,NA,"(Nees) Rohwer","Moraes","2009","7","11",NA,"-41.19472","-11.80889",NA,NA,"P01167743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2656",NA,NA
"159","2015-09-03 19:14:34-03","MNHN","RECOLNAT_MNHN_P","P02084004","PreservedSpecimen",NA,"Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Claussen",NA,"Brasil","hb",NA,"Don de l´ Université de Caen reçu le 6 novembre 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02084004' target='other'> <mi>dwc_moreinfo</mi></a>","P02084004",NA,"Minas Gerais","Brésil (Minas-Geraes)",NA,NA,"(Nees) Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02084004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1065",NA,NA
"160","2020-12-11 11:37:08-03","UFMG","BHCB","42095","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"(Nees) Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:37:08-03","UFMG","BHCB","61554","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Paraná",NA,"Dicotyledon",NA,"(Nees) Rohwer",NA,NA,NA,NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA
"162","2020-12-11 11:37:08-03","UFMG","BHCB","36365","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","APA Carste de Lagoa Santa","Dicotyledon",NA,"(Nees) Rohwer",NA,NA,NA,NA,"Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA
"163","2020-12-11 11:37:08-03","UFMG","BHCB","3911","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Oliveira, JA de","Southern America","Brasil",NA,NA,"terrestre-mata;árvore;folhas até 22cm de comprimento;flores pequenas aromáticas;4 locelas(valvas);",NA,"s.n.","Minas Gerais","Campus da UFMG","Dicotyledon",NA,"(Nees) Rohwer",NA,"1982","05","04","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"164","2020-12-11 11:37:08-03","UFMG","BHCB","2558","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Grandi, TSM; et al.","Southern America","Brasil",NA,NA,"Cultivado;arbóreo;flores brancas;",NA,"593","Minas Gerais","Campus da UFMG. ICB.","Dicotyledon",NA,"(Nees) Rohwer",NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"165","2020-12-11 11:37:08-03","UFMG","BHCB","38216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Estação Biológica de Caratinga","Dicotyledon",NA,"(Nees) Rohwer",NA,NA,NA,NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA
"166","2020-12-11 11:37:08-03","UFMG","BHCB","19262","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Spósito, TC","Southern America","Brasil",NA,NA,NA,NA,"37","Minas Gerais","Estação Biológica de Caratinga.","Dicotyledon",NA,"(Nees) Rohwer",NA,"1990","09",NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA
"167","2015-08-13 05:50:00-03","MO","MOBOT","1414366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"R.M. Harley","South America","Brazil",NA,NA,NA,NA,"Harley 21260","Bahia","Serra Geral de Caitité. 1.5 km. S. of Brejinhos das Ametistas. Sandstone rocks with scrub and dense low woodland on undisturbed summit. G5.",NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","1980","4","11",NA,"-42.48333","-14.15","900.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2012-10-26 11:21:00-02","MO","MOBOT","1414359","PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","Syntype","Jacques S. Blanchet","South America","Brazil",NA,NA,NA,NA,"Blanchet 3736",NA,NA,NA,NA,"(Meisn.) Mez",NA,"1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"169","2009-06-29 10:57:00-03","MO","MOBOT","1414369","PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Louis O. Williams|Vicente Assis","South America","Brazil",NA,NA,NA,NA,"Williams 7152","Minas Gerais","In campo, Pico de Belo Horizonte, Municipio of Nova Lima.",NA,NA,"(Meisn.) Mez","C.K. Allen","1945","6","6",NA,NA,NA,"1300.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2012-10-26 11:21:00-02","MO","MOBOT","1809968","PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii","Syntype","Jacques S. Blanchet","South America","Brazil",NA,NA,NA,NA,"Blanchet 3738",NA,NA,NA,NA,"(Meisn.) Mez","Henk van der Werff","1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2009-07-27 09:31:00-03","MO","MOBOT","2076141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"Auguste F.M. Glaziou","South America","Brazil",NA,NA,NA,NA,"Glaziou 5361","Rio de Janeiro",NA,NA,NA,"(Meisn.) Mez",NA,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2009-08-22 06:35:00-03","MO","MOBOT","2146112","PreservedSpecimen","Plantae","Lauraceae","Ocotea","jacobinae","Ocotea jacobinae",NA,"Jacques S. Blanchet","South America","Brazil",NA,NA,NA,NA,"Blanchet 2554",NA,NA,NA,NA,"(Meisn.) Mez","C. Mez","1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-11-16 16:37:00-02","MO","MOBOT","100938424","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"T.B. Flores|J. Kuntz|O.R. Campos","South America","Brazil",NA,NA,NA,NA,"Flores 225","Espírito Santo","Reserva Natural Vale. Estrada Jueirana facão, Metros: 100.",NA,NA,"(Mart. ex Nees) Rohwer","D.A. Folli","2009","10","27","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,"1",NA
"174","2010-01-14 15:13:00-02","MO","MOBOT","100241606","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"A. A. da Luz","South America","Brazil",NA,NA,NA,NA,"Luz 201","Minas Gerais",NA,NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff (MO)","2004","6","14","Aimorés","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54161","auto",NA,"1",NA
"175","2016-12-07 05:17:00-02","MO","MOBOT","3580855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Jürgen Homeier","South America","Ecuador",NA,NA,NA,NA,"Homeier 1098","Zamora-Chinchipe","area of the Estación Cientifica San Francisco, road Loja-Zamora, ca. 35 km from Loja, montane tropical forest",NA,NA,"Mart. ex Nees","J.G. Rohwer (HBG)","2002","4","9",NA,"-79.06666","-3.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"176","2020-11-10 04:40:00-03","MO","MOBOT","100254478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2637","Bahia",NA,NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","9","Morro do Chapéu","-40.8616667","-11.6708334","965.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"177","2020-11-10 04:40:00-03","MO","MOBOT","100254480","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2638","Bahia",NA,NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","9","Morro do Chapéu","-40.8613889","-11.6708334","966.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2020-11-10 04:40:00-03","MO","MOBOT","100254481","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2639","Bahia",NA,NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","9","Morro do Chapéu","-40.8613889","-11.6708334","966.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2020-11-10 04:40:00-03","MO","MOBOT","100254484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2640","Bahia",NA,NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","9","Morro do Chapéu","-40.8613889","-11.6708334","966.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2020-11-10 04:40:00-03","MO","MOBOT","100254950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2671","Bahia","Fedegosos: estrada para Miguel Calmon.",NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","13",NA,"-40.8513889","-11.4630556","1142.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"181","2020-11-10 04:40:00-03","MO","MOBOT","100254952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2672","Bahia","Fedegosos: estrada para Miguel Calmon.",NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","13",NA,"-40.8088889","-11.3708334","901.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2020-11-10 04:40:00-03","MO","MOBOT","100254964","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2677","Bahia","Fedegosos: estrada para Miguel Calmon.",NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","13",NA,"-40.8513889","-11.4630556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"183","2020-11-10 04:40:00-03","MO","MOBOT","100255062","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2656","Bahia","Estrada para Bonito.",NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","11","Morro do Chapéu","-41.1947222","-11.8088889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"184","2020-11-10 04:40:00-03","MO","MOBOT","100255071","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Pedro L. R. de Moraes|Juan Carlos Penagos","South America","Brazil",NA,NA,NA,NA,"Moraes 2669","Bahia","Fedegosos: estrada para miguel Calmon.",NA,NA,"(Mart. ex Nees) Rohwer","P. Moraes","2009","7","13",NA,"-41.1555556","-11.545","869.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"185","2016-11-10 14:06:00-02","MO","MOBOT","100937339","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"D.A. Folli","South America","Brazil",NA,NA,NA,NA,"Folli 6347","Espírito Santo","Estrada: Montanha. Propiedade Bitti.",NA,NA,"(Mart. ex Nees) Rohwer","D. A. Folli","2009","5","8","Montanha","-40.33816","-18.164096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"186","2014-04-30 12:52:00-03","MO","MOBOT","1543560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Julio A. Lombardi|P.O. Morais","South America","Brazil",NA,NA,NA,NA,"Lombardi 2632","Minas Gerais","Campus da UFMB, Belo Horizonte.",NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff (MO)","1999","3","29",NA,"-43.96666","-19.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1543567","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"A.E. Brina|L.V. Costa","South America","Brazil",NA,NA,NA,NA,"Brina s.n.","Minas Gerais","APA Carste de Logoa Santa, Matozinho, fazenda Cauaia.",NA,NA,"(Mart. ex Nees) Rohwer","Henk van der Werff (MO)","1995","5","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-11-05 22:12:00-02","MO","MOBOT","1543570","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"J. Spada","South America","Brazil",NA,NA,NA,NA,"Spada 73/78","Espírito Santo","Reserva Florestal da CVRD. Linhares. Est. Mantegueira.",NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff (MO)","1978","3","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-10-31 05:50:00-02","MO","MOBOT","1543571","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Wilson Hoehne","South America","Brazil",NA,NA,NA,NA,"Hoehne 3482","São Paulo","Limeira.",NA,NA,"(Mart. ex Nees) Rohwer","J.B. Baitello","1950","5","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","1543573","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"E.L.M. Catharino","South America","Brazil",NA,NA,NA,NA,"Catharino 287","São Paulo","Piracicaba, Mata da Pedreira.",NA,NA,"(Mart. ex Nees) Rohwer","J.B. Baitello","1985","4","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-12-01 05:44:00-02","MO","MOBOT","1543575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Romeu P. Belém","South America","Brazil",NA,NA,NA,NA,"Belém 3651","Bahia","Eucruzilhada, saída para Divisópolis. Mata Cipó.",NA,NA,"(Mart. ex Nees) Rohwer","J. Rohwer","1968","5","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","2153625","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"FRANCA","South America","Brazil",NA,NA,NA,NA,"FRANCA 3176","Bahia","Jacobina: Arredores de Itaitu. Entorno do lago de uma represa. Vegetação arbórea aberta antropizada.",NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff (MO)","1999","6","26",NA,"-40.475","-11.26472","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2016-01-19 05:29:00-02","MO","MOBOT","2153627","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"R.M. Harley|Ana M. Giulietti|Reyjane P. de Oliveira|et al.","South America","Brazil",NA,NA,NA,NA,"Harley 28618","Bahia","Lençóis: Ca. 11 kkm após a bifucação a direita.",NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff (MO)","1997","4","20",NA,"-41.34666","-12.63277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2016-01-19 05:29:00-02","MO","MOBOT","3287957","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"T.R.S. Silva|Ana M. Giulietti|C. Correia","South America","Brazil",NA,NA,NA,NA,"Silva 115","Bahia","Caetité: Cercado, 24 km de Paramirim na rodovia Paramirim-Caetité. Cerrado de altitude.",NA,NA,"(Mart. ex Nees) Rohwer","H. van der Werff","2001","4","19",NA,"-42.3","-13.67055","990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","33133","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","América do Sul","Brasil",NA,NA,"Árvore, 8m, botões creme. Biota",NA,"2919.0","São Paulo","Fazenda Serrinha","Tracheophyta","Laurales","(Nees) Rohwer",NA,"2010","03","25","Novo Horizonte (G1)","-49.294722","-21.520833",NA,NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32689","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","América do Sul","Brasil",NA,NA,"Árvore, 5m, botão esverdeado. Biota",NA,"2387.0","São Paulo","Fazenda Águas Claras","Tracheophyta","Laurales","(Nees) Rohwer",NA,"2008","05","24","Sales (G2)","-49.5","-21.40472222",NA,NA,NA,NA,"-49.50000000","-21.40472222",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"197","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","33134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","América do Sul","Brasil",NA,NA,"Árvore, 4m, inflorescência creme. Biota",NA,"2920.0","São Paulo","Fazenda Serrinha","Tracheophyta","Laurales","(Nees) Rohwer",NA,"2010","03","25","Novo Horizonte (G1)","-49.294722","-21.520833",NA,NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"198","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","33132","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velutina","Ocotea velutina",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","América do Sul","Brasil",NA,NA,"Árvore, 4m, botões creme. Biota",NA,"2918.0","São Paulo","Fazenda Serrinha","Tracheophyta","Laurales","(Nees) Rohwer",NA,"2010","03","24","Novo Horizonte (G1)","-49.294722","-21.520833",NA,NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"199","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","1277",NA,"Plantae","Lauraceae","Ocotea","blanchetii","Ocotea blanchetii",NA,"G. Dalcolmo",NA,"Brasil",NA,NA,"Canela fedorenta, canela cagona.","MBML001277",NA,"Espírito Santo","Valão de São Pedro",NA,NA,"(Meisn.) Mez",NA,"1953","12",NA,"Santa Teresa","-40.6275","-19.937778",NA,NA,"MBML001277",NA,"40W37'39","19S56'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
