"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"202","2020-11-27 11:34:09-03","UFU","HUFU","78016","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Hemsing, P.K.B.; Dias, A.G.","683","2018","10","08",NA,"Brasil","Minas Gerais","Uberlândia","Estação Bom Jardim, Beira do Rio Uberabinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 3m. Botões jovens.; Cerradão.","HUFU00075296",NA,"Hemsing, P.K.B.","2019","02","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-05-06 12:00:52-03","UFU","HUFU","2425","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Araújo, G.M.","556","1989","08","16",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 7,5 m.; Mata mesofítica.","HUFU00020069","HUFU00020069","Freitas, M.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"204","2019-05-06 12:00:52-03","UFU","HUFU","14255","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","PROMATA","30","1997","07","11",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m. Botões florais.; Borda de mata mesófila e cerradão.","HUFU00020072","HUFU00020072","Freitas, M.F.","2001","03","58223","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"205","2019-05-06 12:00:52-03","UFU","HUFU","2426","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Araújo, G.M.","557","1989","08","07",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 7 m.; Mata mesofítica.","HUFU00020111","HUFU00020111","Freita, M.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"206","2019-05-06 12:00:52-03","UFU","HUFU","9649","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Araújo, G.M.","1207","1993","08","14",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore.","HUFU00020108",NA,"Freitas, M.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"207","2019-05-06 12:00:52-03","UFU","HUFU","35236","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, C.C.; Almeida, C.G. & Damaso, P.P.","6","2003","07","04",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00020068","HUFU00020068","Fleury-Silva, H.R.","2003","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"208","2019-05-06 12:00:52-03","UFU","HUFU","9033","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Guilherme, F.A.G.","94","1995","05","20",NA,"Brasil","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli, Futuro Jardim América.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 4 m. Flores e frutos verdes.; Área de cerrado alterado.","HUFU00020109",NA,"Freitas, M.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"209","2019-05-06 12:00:52-03","UFU","HUFU","10900","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1907","1993","09","11",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Capoeirão Zé Brás.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 12 m. Frutos imaturos verdes.","HUFU00020082","HUFU00020082","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"210","2019-05-06 12:00:52-03","UFU","HUFU","10901","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1921","1993","08","31",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Capoeirão José Brás.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020080","HUFU00020080","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"211","2019-05-06 12:00:52-03","UFU","HUFU","10902","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1718","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020079","HUFU00020079","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"212","2019-05-06 12:00:52-03","UFU","HUFU","10904","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1723","1993","07","28",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020073","HUFU00020073","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"213","2019-05-06 12:00:52-03","UFU","HUFU","10906","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1252","1992","08","14",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata de Volta Grande.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 14 m.","HUFU00020101","HUFU00020101","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"214","2019-05-06 12:00:52-03","UFU","HUFU","10907","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1689","1993","07","19",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Pontezinha.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 11,5 m.","HUFU00020075","HUFU00020075","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"215","2019-05-06 12:00:52-03","UFU","HUFU","10908","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1720","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020102","HUFU00020102","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"216","2019-05-06 12:00:52-03","UFU","HUFU","10909","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1724","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020076","HUFU00020076","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"217","2019-05-06 12:00:52-03","UFU","HUFU","10910","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1837","1993","08","31",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Capoeirão José Brás.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020095","HUFU00020095","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"218","2019-05-06 12:00:52-03","UFU","HUFU","11020","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1837","1993","08","31",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Capoeirão José Brás.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020100","HUFU00020100","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"219","2019-05-06 12:00:52-03","UFU","HUFU","11021","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1724","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020099","HUFU00020099","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"220","2019-05-06 12:00:52-03","UFU","HUFU","11024","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1689","1993","07","19",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Pontezinha.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 11,5 m.","HUFU00020071","HUFU00020071","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"221","2019-05-06 12:00:52-03","UFU","HUFU","11025","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1907","1993","09","11",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Capoeirão Zé Brás.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 12 m. Frutos imaturos verdes.","HUFU00020096","HUFU00020096","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"222","2019-05-06 12:00:52-03","UFU","HUFU","11026","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1719","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020104","HUFU00020104","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"223","2019-05-06 12:00:52-03","UFU","HUFU","11027","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1253","1992","08","19",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do córrego de Volta Grande.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 11 m.","HUFU00020092","HUFU00020092","Freitas, M.F.","1998","09",NA,NA,NA,"24","-48.041667","-18.9125",NA,NA,NA,NA,NA
"224","2019-05-06 12:00:52-03","UFU","HUFU","12371","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1718","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Nova Ponte.","-48.041667","-18.9125",NA,NA,NA,NA,"HUFU00020093","HUFU00020093","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"225","2019-05-06 12:00:52-03","UFU","HUFU","12372","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1589","1993","07","19",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata Pontizinha.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 11,5 m.","HUFU00020077","HUFU00020077","Freitas, M.F.","2001","03",NA,NA,NA,"01","-48.041667","-18.9125",NA,NA,NA,NA,NA
"226","2019-05-06 12:00:52-03","UFU","HUFU","14706","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.","1689","1993","07","19",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 12.",NA,NA,NA,NA,NA,"Árvore, ca. 11,5 m. Flores creme.","HUFU00020107",NA,"Freitas, M.F.","1998","09",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"227","2019-05-06 12:00:52-03","UFU","HUFU","14732","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.","1724","1993","07","30",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 15.",NA,NA,NA,NA,NA,"Árvore ca. de 16 m. Frutos jovens.","HUFU00020106","HUFU00020106","Freitas, M.F.","1998","09",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"228","2019-05-06 12:00:52-03","UFU","HUFU","14801","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.","1837","1993","08","31",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 10.",NA,NA,NA,NA,NA,"Ávore ca. de 8 m. Frutos.","HUFU00020097","HUFU00020097","Freitas, M.F.","2001","03",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"229","2019-05-06 12:00:52-03","UFU","HUFU","15055","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.","1907","1993","09","11",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 10.",NA,NA,NA,NA,NA,"Árvore, ca. 12 m. Frutos imaturos verdes.","HUFU00020098","HUFU00020098","Freitas, M.F.","2001","03",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"230","2019-05-06 12:00:52-03","UFU","HUFU","10899","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","2121","1993","12","06",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Capoeira do Zé Costa UHE de Miranda.","-48.187198638916","-18.6471996307373",NA,NA,NA,"CAP - 8,0 cm H - 4.0 m Com frutos","HUFU00020078","HUFU00020078","Freitas, M.F.","2001","03","58653","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"231","2019-05-06 12:00:52-03","UFU","HUFU","11023","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1720","1993","07","30",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, UHE de Miranda.","-48.187198638916","-18.6471996307373",NA,NA,NA,"CAP 33 cm - H 12,0 m. Com flores creme. casca com cicatrizes de nós marrom ferrugínea; casca interna (1ª) vinho com bolsas diminutas contendo exudato. 2ª casca vermelha.; Mata Nova Ponte.","HUFU00020105","HUFU00020105","Freitas, M.F.","2001","03","58653","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"232","2019-05-06 12:00:52-03","UFU","HUFU","11022","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","s.n.","1993","07","30",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, UHE de Miranda.","-48.187198638916","-18.6471996307373",NA,NA,NA,"CAP. 27 cm H.9,0 m. Casca Cinza ferrugínea; casca interna vinho, com flores.; Mata Nova Ponte.","HUFU00020094","HUFU00020094","Freitas, M.F.","2001","03","58653","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"233","2019-05-06 12:00:52-03","UFU","HUFU","10903","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1719","1993","07","30",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, UHE de Miranda.","-48.187198638916","-18.6471996307373",NA,NA,NA,"CAP. 57 cm - H. 13,0 m. Casca lisa e superfici-almente gretada; casca interna vinho avermelhada, com bolsas transversais com exsudato.; Mata Nova Ponte.","HUFU00020074","HUFU00020074","Freitas, M.F.","2001","03","58653","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"234","2020-08-04 12:48:38-03","UFU","HUFU","34619","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, A.S.","94","2003","07","30",NA,"Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 6 m. Frutos verdes.; Borda de mata.","HUFU00020067","HUFU00020067","Arantes, A.A.A.","2003","10","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-05-06 12:00:52-03","UFU","HUFU","1077","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Schiavini, I.","127","1987","08","12",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo, ca. 4 m. Flores verdes.; Mata de galeria em formação.","HUFU00020070","HUFU00020070","Freitas, M.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"236","2019-05-06 12:00:52-03","UFU","HUFU","2650","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Araújo, G.M.","782","1989","08","20",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 6 m.; Mata mesofítica.","HUFU00020103","HUFU00020103","Freitas, M.F.","2001","03","58223","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"237","2019-05-06 12:00:52-03","UFU","HUFU","9728","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Guilherme, F.A.G.","149","1994","12","30",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 3 m. Frutos pretos.; Cerradão.","HUFU00020110","HUFU00020110","Freitas, H.F.","1998","09","58223","auto",NA,"24",NA,NA,NA,NA,NA,NA,NA
"238","2020-08-20 20:38:36-03","UFSC","FLOR","20800","PreservedSpecimen","Plantae",NA,"Ericales","Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Sohn, S.; Campos, J.M.","73","1981","02","24",NA,"Brasil","Paraná","Piên","Mais ou menos 23 km de Pien para Rio Negro.","-49.42919921875","-26.0981006622314",NA,NA,NA,"árvore; folhas oblongas agrupadas no fim dos ramos, flor bagas agrupadas no início das folhas, presas nos ramos","FLOR0020800",NA,"Gómez, R.F.","1983",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-04 15:42:54-03","IF","SPSF","34888","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura",NA,"J.Mattos & H.Bicalho",NA,"1962","04","20","América do Sul","Brasil","MG","Baependi","São Tomé das Letras","-44.8899993896484","-21.9589004516602","1400","1400",NA,"COLETA: XLS: SPSFNovo; Arbusto 1,8m altura, frutos imaturos; GEOGRAFIA: encosta lesta da serra de São Tomé&nf;;",NA,NA,"R.Fonnegra","1983","03","29865","auto","Magnoliopsida","17",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:42:54-03","IF","SPSF","30846","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mez","G.Hatschbach","54221","1990","06","12","América do Sul","Brasil","MG","Grão Mogol","mata de encosta","-42.8897018432617","-16.5594005584717",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"67219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-04 15:42:54-03","IF","SPSF","28351","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mez","O.S.Ribas & L.B.S. Pereira","2617","1998","02","08","América do Sul","Brasil","MS","Bodoquena","campo cerrado","-56.7150001525879","-20.5386009216309",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"L.C.Bernacci","2008","12","47684","auto","Magnoliopsida","03",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-04 15:42:54-03","IF","SPSF","35614","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mez","G.Hatschbach & M.Hatschbach & E.Barbosa","76060","2003","10","09","América do Sul","Brasil","MS","Porto Murtinho","rodovia Bonito a Campo dos Índios","-57.8824996948242","-21.6989002227783",NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;Árvore 4m&nf;Cerrado; GEOGRAFIA: Rodovia MS-382, próximo à fazenda Nossa Senhora dos Perdidos;",NA,NA,"L.C.Bernacci","2008","12","185577","auto","Magnoliopsida","03",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-04 15:42:54-03","IF","SPSF","21800","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura",NA,"E.E.Macedo",NA,"1995","07","25","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"27552","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-04 15:42:54-03","IF","SPSF","16095","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura",NA,"E.E.Macedo",NA,"1993","01","25","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"27552","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-04 15:42:54-03","IF","SPSF","25715","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura",NA,"E.E.Macedo","22","1997","09","30","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Solo arenoso.;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in montibus organensibus",NA,NA,NA,NA,NA,NA,NA,"P10P0N0054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura angustata","Miq.","Blanchet, JS","3564",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"ad Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustata"
"248","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura angustata","Miq.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Prope praedium Alegres prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustata"
"249","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura angustata","Miq.","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,"in insula S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustata"
"250","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura angustata","Miq.","Lund, PW","219",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Lagoa Santa, prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustata"
"251","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura catharinensis","Miq.","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,"in insula S. Catharinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"catharinensis"
"252","2021-02-08 12:45:00-03","UFRGS","ICN","085540","S","Plantae","Dicotyledon",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Stehmann, JR; Teixeira","s.n.","1987","08","12","América do Sul","Brasil","MG","Pedrinópolis",NA,"-47.4622001647949","-19.2278003692627",NA,NA,NA,"flores rosas e brancas",NA,NA,"Freitas, MF",NA,NA,"19929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-22 16:32:38-03","UFMT","CNMT","10046","S","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","cf. leuconeura","Myrsine cf. leuconeura","Mart.","Giacoppini, D.R.; Almeida, G.","866","2020","06","08",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Crsitalino. Estrada de acesso a trilha 2 do PPBio, próximo parcela 12 e 11. Borda da mata, Faz. Paraná.","-55.854444","-9.4775",NA,NA,NA,"Inflorecência axilar creme.Biodiversidade do Parque Estadual do Cristalino - SEMA - MT e UFMT Sinop.","CNMT010046",NA,"Giacoppini, D.R.","2020","06",NA,NA,NA,"18","55°51' 16W","9°28' 39S",NA,NA,NA,NA,NA
"254","2020-08-13 18:02:58-03","IBt","SP","293048","S","Plantae",NA,NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Cavalcanti, TB","801","1990","08","17",NA,"Brasil","Goiás","Posse",NA,"-46.3694000244141","-14.0930995941162","950","950",NA,NA,NA,NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
