"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","493948","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","S. A. Mori","25233","2001","04","30","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=584518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00493948","Magnoliophyta","Malpighiales","(Aubl.) Choisy",NA,NA,"St.-Élie. On road between I.R.D. (ex ORSTOM) research camp at 14.5 km on the Piste St.-Élie from Sinnamary and the Carbet Communal de la Piste de St.-Élie.",NA,NA,"-53.052633","5.29442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1801786","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","J. M. Pires","51506","1961","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039508' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801786","Magnoliophyta","Malpighiales","(Aubl.) Choisy","N. K. B. Robson","Amapá","Rio Araguari; Camp 13","NY01801786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1801421","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","G. A. Black","49-8295","1949","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2027390' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801421","Magnoliophyta","Malpighiales","(Aubl.) Choisy","N. K. B. Robson","Amapá","Beira do Rio Oiapoque.","NY01801421_01",NA,"-52.349596","3.1316459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1801422","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","E. de Oliveira","4570","1968","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2027391' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801422","Magnoliophyta","Malpighiales","(Aubl.) Choisy","N. K. B. Robson","Pará","Rio Jarí, Monte Dourado; atrás do alojamento do S-40.","NY01801422_01",NA,"-52.539719","-0.8678545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:53-03","UNESP-IBB","BOTU","33929","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Paiva, M.R.C. et al",NA,"2000","05","04",NA,"Brasil",NA,NA,NA,"BOTU033929",NA,NA,"A.St.-Hil.","Slusarki, S.R.","Paraná","Fazenda Belo Horizonte",NA,"Imbituva",NA,NA,NA,NA,NA,"2002","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:38:58-03","EAO","IAN","138747","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Irwin, HS; Harley, RM","29273","1971","01","30","Southern America","Brasil",NA,NA,NA,"IAN138747","Dicotiledônea",NA,"A.St.-Hil.","Maguire, B","Minas Gerais","Lower slopes of Pico de Itacolomí, ca. 2km S of Ouro Preto, cerrado on steep schist slopes.",NA,NA,NA,NA,NA,"1600","1600","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:38:58-03","EAO","IAN","41098","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Saint-Hilaire","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN041098","Dicotiledônea",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:38:58-03","EAO","IAN","24832","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum sellowianum","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN024832","Dicotiledônea",NA,"(R.Keller) N.K.B.Robson",NA,NA,NA,NA,NA,NA,NA,"sellowianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:38:58-03","EAO","IAN","13734","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Viégas, AP","11162","1941","06","28","Southern America","Brasil",NA,NA,NA,"IAN013734","Dicotiledônea",NA,"A.St.-Hil.","Barreto, M","Minas Gerais","Cachoeira do campo, muito frequente.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:38:58-03","EAO","IAN","24832","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum sellowianum","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN024832","Dicotiledônea",NA,"(R.Keller) N.K.B.Robson",NA,NA,NA,NA,NA,NA,NA,"sellowianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:38:58-03","EAO","IAN","57865","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rufescens","Hypericum rufescens","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN057865","Dicotiledônea",NA,"Klotzsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:38:59-03","EAO","IAN","140638","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Pires, JM; Rosa, NA","13741","1972","07",NA,"Southern America","Brasil",NA,NA,NA,"IAN140638","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den","Acre","Seringal Boa Água.",NA,NA,NA,NA,"sessilifolia",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:38:59-03","EAO","IAN","141779","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Silva, NT da","3531","1972","07","28","Southern America","Brasil",NA,NA,NA,"IAN141779","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den","Acre","Seringal Boa Água.",NA,NA,NA,NA,"sessilifolia",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:38:59-03","EAO","IAN","92364","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Luiza, M","3513","1956","02","27","Southern America","Brasil",NA,NA,NA,"IAN092364","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den",NA,"B.A.M. Ilha do Marapatá.&nf;Terreno argiloso, capoeira aberta, várzea.",NA,NA,NA,NA,"sessilifolia",NA,NA,"1980",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:38:59-03","EAO","IAN","97743","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Schultes, RE","8242",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN097743","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den",NA,NA,NA,NA,NA,NA,"sessilifolia",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:38:37-03","EAO","IAN","XILO1374","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Silva, NT da","3531","1972","07","28","Southern America","Brasil",NA,NA,NA,"IANXILO1374","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den","Acre","Seringal Boa Água.",NA,NA,NA,NA,"sessilifolia",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:38:59-03","EAO","IAN","151643","PreservedSpecimen","Plantae","Hypericaceae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Marinho, LR","192","1976","02","15","Southern America","Brasil",NA,NA,NA,"IAN151643","Dicotiledônea",NA,"(Aubl.) Van den Berg","Berg, ME van den","Acre","Monte Belo, margem esquerda do Rio Moa.",NA,"Cruzeiro do Sul","-72.6699981689453","-7.63111019134521","sessilifolia",NA,NA,"1980",NA,NA,"123037","auto","07",NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:39:02-03","EAO","IAN","133595","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","Silva, NT da","1725","1969","02","12","Southern America","Brasil",NA,NA,"Árvore de 8m. 10cm diâmetro.","IAN133595","Dicotiledônea",NA,"(Aubl.) DC.","Marinho, LC","Pará","Estrada de Munguba, mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:39:02-03","EAO","IAN","85331","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","Black, GA; Vincent","17447","1954","11","04",NA,"Guiana Francesa",NA,NA,"Arbusto á beira do morro.","IAN085331","Dicotiledônea",NA,"(Aubl.) DC.","Marinho, LC",NA,"Morro Maranhão.",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,"04","27",NA,NA,NA,NA,NA
"62","2021-04-08 17:38:37-03","EAO","IAN","XILO1373","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","Silva, NT da","1725","1969","02","12","Southern America","Brasil",NA,NA,"Árvore de 8m. 10cm diâmetro.","IANXILO1373","Dicotiledônea",NA,"(Aubl.) DC.","Marinho, LC","Pará","Estrada de Munguba, mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:38:37-03","EAO","IAN","XILO5858","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","Silva, NT da","1725","1969","02","12","Southern America","Brasil",NA,NA,"Árvore de 8m. 10cm diâmetro.","IANXILO5858","Dicotiledônea",NA,"(Aubl.) DC.","Marinho, LC","Pará","Estrada de Munguba, mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:39:02-03","EAO","IAN","53657","PreservedSpecimen","Plantae","Hypericaceae","Vismia","sessilifolia","Vismia sessilifolia","Black, GA","8297","1949","10","01","Southern America","Brasil",NA,NA,NA,"IAN053657","Dicotiledônea",NA,"(Aubl.) DC.","Martins, MV","Amapá","Beira do Oiapoque.",NA,"Oiapoque","-51.8349990844727","3.84306001663208",NA,NA,NA,"2018",NA,NA,"254902","auto","09","20",NA,NA,NA,NA,NA
"65","2019-12-04 15:25:17-03","PUCPR","HUCP","4934","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Coraiola, SR","040",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUCP00003235","Eudicotiledonea",NA,"A. St. Hil., A.S.T.; Naudin.","Ely, CV","Paraná","Parque Barigui","HUCP00003235","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"2016",NA,NA,"25180","auto","06","23",NA,NA,NA,NA,NA
"66","2019-10-09 11:17:41-03","UFBA","ALCB","68911","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribas, OS; Barbosa, E; Cordeiro, J","4517","2002","03","07","Southern America","Brasil",NA,NA,"ereta, 50 cm. Flor amarela.; solo turfoso e úmido.","ALCB038849","Dicotyledon",NA,"A.St.-Hil.","Slusarski, SR","Paraná","Estação Engenheiro Bley",NA,"Lapa","-49.7","-25.766667",NA,NA,NA,"2003","-49.7","-25.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:53:30-03","NBC","NL-BOTANY","L.2411923","PreservedSpecimen","Plantae","Guttiferae","Hypericum","meridionale","Hypericum meridionale","Hatschbach GG",NA,"1959","03","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2411923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2411923",NA,"Malpighiales","L.B.Sm.",NA,NA,"Est. Parana. Mun. Guaratuba. Serra do Aracatuba.","NL-L2411923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:53:30-03","NBC","NL-BOTANY","L.2420014","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Sellow F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2420014 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2420014",NA,"Malpighiales","A.St.-Hil.",NA,NA,"Brasilia.","NL-L2420014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:53:30-03","NBC","NL-BOTANY","U.1204955","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Hatschbach GG; Haas H; Lindeman JC",NA,"1966","02","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1204955",NA,"Malpighiales","A.St.-Hil.",NA,NA,"10 p/oeste, S. mateus do Sul, Paraná.","NL-U1204955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 09:53:30-03","NBC","NL-BOTANY","WAG.1522529","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Irwin HS; Harley RM; Onishi E",NA,"1971","01","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1522529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1522529",NA,"Malpighiales","A.St.-Hil.",NA,NA,"Estado de Minas Gerais, Serra do Espinhaco. Lower slopes of Pico de Itacolomi, ca 2km S of Ouro Preto, cerrado on steep schist slopes.","NL-WAG1522529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:53:30-03","NBC","NL-BOTANY","L.2404890","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Sellow F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2404890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2404890",NA,"Malpighiales","Lam.",NA,NA,NA,"NL-L2404890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:53:59-03","NBC","NL-BOTANY","U 0272440","PreservedSpecimen","Plantae","Guttiferae","Vismia","cayennensis","Vismia cayennensis sessilifolia","Maas PJM; et al.",NA,"1981","01","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0272440",NA,"Malpighiales","(Aubl.) M.E.Berg",NA,NA,NA,NA,NA,NA,NA,"sessilifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27306",NA,NA,NA
"73","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L 0089082","PreservedSpecimen","Plantae","Guttiferae","Vismia","rufescens","Vismia rufescens","Forest Department (Guyana)",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200089082 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0089082",NA,"Malpighiales","Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224974","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Andel TR van; Samuels A",NA,"1996","07","05","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224974",NA,"Malpighiales","(Aubl.) Choisy","Robson NKB","North West District",NA,"NL-U1224974",NA,"-59.7","7.366667",NA,NA,NA,NA,"-59.7","7.366667",NA,NA,NA,NA,"Magnoliopsidae","U 0065759",NA,NA,NA
"75","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U 0272415","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R",NA,"1995","08","28","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0272415",NA,"Malpighiales","(Aubl.) Choisy",NA,"Rupununi District",NA,NA,NA,"-59.116667","2.9",NA,NA,NA,NA,"-59.116667","2.9",NA,NA,NA,NA,"Magnoliopsidae","Uw35792",NA,NA,NA
"76","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224890","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","BAFOG (Service Forestier)",NA,"1957","01","10","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224890",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224890",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130209",NA,NA,NA
"77","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224909","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Granville J-J de",NA,"1986","01","27","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224909",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224909",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130214",NA,NA,NA
"78","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224888","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R",NA,"1995","08","28","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224888",NA,"Malpighiales","(Aubl.) Choisy",NA,"Rupununi District",NA,"NL-U1224888",NA,"-59.116667","2.9",NA,NA,NA,NA,"-59.116667","2.9",NA,NA,NA,NA,"Magnoliopsidae","U 0103097",NA,NA,NA
"79","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L.3878240","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Bánki OS",NA,"1997","11","25","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3878240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3878240",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Guyana. Koko, Maruca river, North-West District.","NL-L3878240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224889","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia",NA,NA,"1967","09","20","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224889",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS","Brokopondo",NA,"NL-U1224889",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130204",NA,NA,NA
"81","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224973","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","McDowell T",NA,"1991","04","27","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224973",NA,"Malpighiales","(Aubl.) Choisy","Pipoly JJ","Barima-Waini",NA,"NL-U1224973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135566",NA,NA,NA
"82","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L.3806857","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Sastre CHL",NA,"1978","11","21","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3806857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3806857",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Guayane Francaise; Fleuve Approuague, Pierrette, ancien pâturage.","NL-L3806857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L.3812935","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Oldeman RAA; Sastre CHL",NA,"1968","01","25","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3812935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3812935",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Guyane Francaise: Rivère Orapu, ancien-ne scierie, dégrad Neytat Petit arbre.","NL-L3812935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L.3878228","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Bánki OS",NA,"1997","08","20","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3878228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3878228",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Flora of Guyana. Koko Backdam, Moruca river, North-West District.","NL-L3878228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:54:05-03","NBC","NL-BOTANY","L.3878273","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Bánki OS",NA,"1997","11","25","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3878273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3878273",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Guyana. Koko, Moruca river, North-West District.","NL-L3878273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
