"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","01776366","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","R. S. Cowan","39390","1955","02","17","South America","Guyana",NA,NA,"Barima River, between Aracaca and 5 miles upstream, left bank, Northwest Territory.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2032837' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776366","NY01776366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00469721","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","H. G. V. Silva","74","1997","09","10","South America","Brazil","Acre","Rio Branco","Estrada do Amapá, Km 2","-67.81","-9.97472",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=189400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469721","NY00469721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01776382","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"M. Rimachi Y.","3581","1978","05","08","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Amazonas. Quebrada Yanayacu, to caserio Bombonaje.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039595' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776382","NY01776382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-27 19:42:00-03","NY","NYBG","01476146","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","J. H. Torres R.","2880","1985","11","18","South America","Colombia","Cesar",NA,"Municipio de Valledupar. Inspección de Atan quez. Entre Atanquez y Guatapurí.",NA,NA,"1130",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2033254' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476146","NY01476146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 05:11:00-03","NY","NYBG","01776380","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,NA,"C. Davidson","9770","1979","12","09","South America","Peru","Loreto",NA,"Lower Rio Momón, tributary of Rio Nanay, near Iquitos","-73.334364","-3.627688",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776380","NY01776380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 10:27:00-03","NY","NYBG","01776373","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","T. W. Henkel","623","1992","12","20","South America","Guyana","Essequibo Islands-West Demerara",NA,"Radius of 0.5 km around Goldmine settlement","-58.62","6.53",NA,"15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776373","NY01776373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-27 13:30:00-03","NY","NYBG","01776421","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,NA,"F. D. Smith","273","1953","01","10","South America","Venezuela","Monagas",NA,"Caicara.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039900' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776421","NY01776421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01160813","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"G. T. Prance","13394","1971","06","19","South America","Brazil","Amazonas",NA,"Rio Purus between Campina and Tambaqui.","-62.878443","-4.995765",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374302' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160813","NY01160813_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-30 10:24:00-03","NY","NYBG","01776335","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","L. Werling","564","1981","10","23","South America","Ecuador",NA,NA,"Prov. Sto. Domingo de los Colorados: Sto. Domingo-Quevedo-road Km 35. Hacienda Margarita",NA,NA,"300","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034789' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776335","NY01776335_01 NY01776335_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01776346","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","R. A. Ferreyra","3353","1948","04","07","South America","Peru","Loreto",NA,"Iquitos. Punchaca.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036829' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776346","NY01776346_01 NY01776346_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01776434","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","J. A. Steyermark","113656","1977","02","11","South America","Venezuela","Falcón","Colina","A lo largo del río Ricoa, sur de Las Dos Bocas (sitio de represa)","-69.4","11.32","200",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2040218' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776434","NY01776434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 10:37:00-03","NY","NYBG","01776399","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,NA,"C. D. Johnson","4541","1989","02","21","South America","Venezuela","Zulia",NA,"12 km. S of Encontrados.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2048456' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776399","NY01776399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01776304","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. G. Beck","12192","1985","08","27","South America","Bolivia","El Beni","José Ballivián","San Borja 64 kms. hacia Espiritu.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2030969' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776304","NY01776304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01160795","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","I. L. do Amaral","1410","1983","05","22","South America","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, Km 1222 a 1227","-55.666667","-5.916667",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374306' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160795","NY01160795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01776300","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","R. S. Williams","717","1901","10","04","South America","Bolivia",NA,NA,"Isapuri",NA,NA,"472","472","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2030962' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776300","NY01776300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-27 13:30:00-03","NY","NYBG","01776422","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,NA,"B. G. Stergios D.","7903","1985","03","06","South America","Venezuela","Portuguesa","Guanare","Municipio Mesa de Cavacas, El lecho del río Guanare, tramo de aprox. 1 km. desde el puente de la carretera Guanare-Barinas hacia arriba.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039903' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776422","NY01776422_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01776301","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","R. S. Williams","717","1901","10","04","South America","Bolivia",NA,NA,"Isapuri",NA,NA,"472","472","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2030965' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776301","NY01776301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01776426","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"G. S. Bunting","10065","1981","07","11","South America","Venezuela","Zulia","Mara","Vía entre Carrasquero y Playa Bonita, en el trayecto entre la carretera Carrasquero-Maracaibo y km 12 hacia Playa Bonita",NA,NA,NA,"50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776426","NY01776426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01776430","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","C. Vogl","1341","1930",NA,NA,"South America","Venezuela",NA,NA,"Umgebung von Maracay und Caracas",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2040211' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776430","NY01776430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 10:24:00-03","NY","NYBG","01476135","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","G. A. Galeano","2008","1990","03","09","South America","Colombia","Amazonas",NA,"La Pedrera, Rio Caquetá, frente al Cerro Yupatí.",NA,NA,"200",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034201' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476135","NY01476135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 19:42:00-03","NY","NYBG","01776393","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","G. S. Bunting","6819","1979","01","21","South America","Venezuela","Zulia","Colón","Carretera Machiques- La Fría, entre km.5-10 km al sur del desvío hacia Casigua El Cubo.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2048442' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776393","NY01776393_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01160810","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","S. R. Hill","13031","1983","07","09","South America","Brazil","Amazonas",NA,"Ilha Tupinambarana, paraná Urariá, white water, between rio Abacaxis and rio Paraconi","-58.5","-3.833333",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374305' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160810","NY01160810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 19:42:00-03","NY","NYBG","01476148","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","R. M. Rueda","529","1992","06","14","South America","Colombia","Amazonas",NA,"Municipio de Leticia; Parque Nacional Natural Amacayacu; cerca de la Cabaña en la boca del Río Amacayacu.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2033242' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476148","NY01476148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-27 19:42:00-03","NY","NYBG","01476150","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","W. Devia Alvarez","810","1984","09","28","South America","Colombia","Valle del Cauca","San Pedro","Corregimiento San José, finca El Tibet. Río Cauca.",NA,NA,"900",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2033236' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476150","NY01476150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-30 10:37:00-03","NY","NYBG","01776395","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,NA,"G. S. Bunting","6909","1979","02","06","South America","Venezuela","Zulia","Colón","Sector West-Tarra, zona desviando al oeste de la carretera Machiques - La Fría, en la Alcabala La Redoma (desvío hacia Casigua El Cubo), entre La Redoma y Placita, distancia de 5 km.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2048446' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776395","NY01776395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01776314","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. P. Killip","8381","1922","07","20","South America","Colombia","Valle del Cauca",NA,"Guayabal to Zarzal, Cauca Valley",NA,NA,"910","930","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035731' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776314","NY01776314_01 NY01776314_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01160806","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"H. S. Irwin","48619","1960","10","03","South America","French Guiana",NA,NA,"Cachoeira Camaraua, about 3 km south of mouth of Riv. Camopi","-52.32","3.17",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372504' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160806","NY01160806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01776337","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","A. Mille","30","1927",NA,NA,"South America","Ecuador",NA,NA,"Naranjal.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2035900' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776337","NY01776337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01160771","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","E. Lleras","P17354","1973","08",NA,"South America","Brazil","Amazonas","São Paulo de Olivença","Rio Solimões, Bairro de Odorio.","-69.3417549","-3.6151907",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374314' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160771","NY01160771_01 NY01160771_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01776381","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby",NA,"G. Gottsberger","G13-11888","1988","08","11","South America","Peru","Huánuco","Pachitea","Region of Pucallpa, western part of the Sira mountains and adjacent lowland; ca. 26 km S of Puerto Inca, next to the junction of the Rio Pachitea and Rio Yuyapichis, biological field station Panguana.","-74.93","-9.62","260","260","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2039642' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776381","NY01776381_01 NY01776381_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-27 19:42:00-03","NY","NYBG","01776375","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata",NA,"R. C. Barneby","C. L. Kelloff","653","1989","10","19","South America","Guyana","Essequibo Islands-West Demerara",NA,"Along west bank of the canal between St. Lawrence and Hubu","-58.47","6.82","2",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2038664' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776375","NY01776375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01160769","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","G. T. Prance","16690","1973","07","23","South America","Brazil","Amazonas",NA,"Ilha Aramaçá, almost opposite Tabatinga","-69.9164","-4.3331",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374303' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160769","NY01160769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01476147","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby","R. Fonnegra G.","2438","1988","08","23","South America","Colombia","Antioquia","Andes","Vereda La Pava, 14 kms. carrertera Andes hacia La Vereda El Libano.",NA,NA,"1620",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2033245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476147","NY01476147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01476136","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","I. F. Holton",NA,"1853",NA,NA,"South America","Colombia",NA,NA,"La Paila",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2034099' target='other'> <mi>dwc_moreinfo</mi></a>","NY01476136","NY01476136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00981185","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","G. Eiten","5364","1963","08","17","South America","Brazil","Maranhão","Loreto","Ilha de Balsas region, between th Rios Balsas and Parnaíba. Ca. 300 m. S of main house of Fazenda Morros, about 35 km. south of Lorêto","-45.07","-7.38","300","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097483' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981185","NY00981185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01776352","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","S. A. Mori","9220","1977","03","04","South America","Peru","Loreto",NA,"Río Marañon. Río Atacuarí. Vicinity of Isla Tigre, at Colombian border.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036642' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776352","NY01776352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01776356","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","J. Jones","9770","1979","12","09","South America","Peru","Loreto","Maynas","Lower Rio Momón, tributary of Rio Nanay, near Iquitos.","-73.334364","-3.627688",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036321' target='other'> <mi>dwc_moreinfo</mi></a>","NY01776356","NY01776356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
