"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","scientificNameAuthorship","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","monthIdentified","minimumDepthInMeters","typeStatus","dayIdentified"
"181","2020-09-12 05:00:02-03","US","US","2271349","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. J. Wurdack & J. V. Monachino","41260","1956","1","South America - Neotropics","Venezuela","Bolivar",NA,"Rio Suapure. Along river between Raudal Budare and Raudal Pta. Brava (70-80 river km. from mouth).",NA,NA,NA,NA,"US02955653","US02955653_01","parvifolia","(Benth.) Morley",NA,"17","110","120",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","2650729","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","4907","1971","5","South America - Neotropics","Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Camino al Caserío de Santa Rosa de Mishollo, 4 km. de Puerto Pizana.",NA,NA,NA,NA,"US02955641",NA,"parvifolia","(Benth.) Morley",NA,"16",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","1671815","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","A. Rimbach","92","1932",NA,"South America - Neotropics","Ecuador","Chimborazo",NA,"Riobamba.",NA,NA,NA,NA,"US02955654","US02955654_01","parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","2703991","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","6536","1964","6","South America - Neotropics","Peru","San Martin",NA,"San Martín: Fundo Pampahermosa (Huicte).",NA,NA,NA,NA,"US02955640","US02955640_01","parvifolia","(Benth.) Morley",NA,"10","500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2104505","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. R. Castañeda","627","1947","12","South America - Neotropics","Colombia","Magdalena",NA,"Tucurinca.",NA,NA,NA,NA,"US02955645","US02955645_01","parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","2787259","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","7503","1974","7","South America - Neotropics","Peru","San Martin",NA,"Fundo Melodía, (Camine a Shunté márgen derecha del río Tocache). Dpto. San Martín. Prov. Mariscal Cáceres. Dtto. Tocache Nuevo.",NA,NA,NA,NA,"US02955639",NA,"parvifolia","(Benth.) Morley",NA,"17","800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","1484829","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","A. Rimbach","92","1932",NA,"South America - Neotropics","Ecuador","Chimborazo",NA,"Riobamba.",NA,NA,NA,NA,"US02955655","US02955655_01","parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","3713313","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","C. Diaz Santibanez & et al.","5616","1992","11","South America - Neotropics","Peru","Tumbes",NA,"Tumbes: Zarumilla. Matapalo. Parcela V de evaluación permanente.","-80.2592","-3.8414",NA,NA,"US02955634","US02955634_01","parvifolia","(Benth.) Morley",NA,"5","720",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2841937","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. B. Foster & C. Augspurger","3549","1976","8","South America - Neotropics","Peru","Madre de Dios",NA,"Manu: Dtto. Manu, near Park Control post, Rio Manu Boca.",NA,NA,NA,NA,"US02955652","US02955652_01","parvifolia","(Benth.) Morley",NA,"27",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","3107121","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Seidel","2004","1987","7","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Sud Yungas, Alto Beni, Popoy, Concesión de la cooperativa San José de P.",NA,NA,NA,NA,"US02955657",NA,"parvifolia","(Benth.) Morley",NA,"18","620",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","1564839","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","E. L. Little Jr.","6667","1943","6","South America - Neotropics","Ecuador","El Oro",NA,"At Hacienda Ingenio, 15 km. south of Piedras, 20 km. from Marcabeli.",NA,NA,NA,NA,"US02955656",NA,"parvifolia","(Benth.) Morley",NA,"21","203",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","3314318","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","E. H. A. Rodrigues","46","1990","8","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Jaboticabal. Faz. Sta. Izabel. Planta em remanescente de mata ciliar na margem esquerda do rio Mogi-Guaçu.",NA,NA,NA,NA,"US02955636","US02955636_01","parvifolia","(Benth.) Morley",NA,"5",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","3730287","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Seidel & E. Vargas","2358","1988","1","South America","Bolivia","La Paz",NA,"Provincia Sud Yungas. Carretera de Sapecho hacia la cumbre del Marimono",NA,NA,NA,NA,"US01958377",NA,"parvifolia","(Benth.) Morley","Seidel, R.","3","800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","3730292","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","S. G. Beck","8085","1982","2","South America","Bolivia","La Paz",NA,"Límite de los Dptos. La Paz/Beni, Prov. Sud Yungas; rio Quiquibey; sobre tierra firme del rio Quiquibey-rio San Luis",NA,NA,NA,NA,"US01958397","US01958397_01","parvifolia","(Benth.) Morley","Beck, S. G.","28",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,"320",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2948343","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","S. G. Beck","6895","1981","7","South America - Neotropics","Bolivia","Beni",NA,"Dpto. Beni, Prov. Ballivián, La Embocada, 3 kms. hacia La Paz (San Borja ca. 25 kms. hacia el SW).",NA,NA,NA,NA,"US02955660","US02955660_01","parvifolia","(Benth.) Morley",NA,"20","250",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","3705041","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","R. Seidel","2004","1987","7","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Sud Yungas, Alto Beni, Popoy, Concesión de la cooperativa San José de P.",NA,NA,NA,NA,"US03065895",NA,NA,"(Sw.) Poir.",NA,"18","620",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2271307","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides orinocensis","B. Maguire, J. J. Wurdack & G. S. Bunting","36135","1953","11","South America - Neotropics","Venezuela","Amazonas",NA,"Raudal Atures, Rio Orinoco.","-67.603","5.60766",NA,NA,"US00123925","US00123925_01","orinocensis","Morley",NA,"10",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Isotype",NA
"198","2020-09-12 05:00:02-03","US","US","USw40569","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo et al.","4621","1970","9","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley",NA,"24",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","1564840","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","E. L. Little Jr.","6667A",NA,NA,"South America - Neotropics","Ecuador","El Oro",NA,"At Hacienda Ingenio, 15 km. south of Piedras, 20 km. from Marcabeli.",NA,NA,NA,NA,"US02955650",NA,"parvifolia","(Benth.) Morley",NA,NA,"203",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","2862421","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","4621","1971","1","South America - Neotropics","Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Puerto Pizana (margen derecha del río Huallaga).",NA,NA,NA,NA,"US02955664",NA,"parvifolia","(Benth.) Morley",NA,"6",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","2587083A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","3634","1969","11","South America - Neotropics","Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres, Dtto: Tocache Nuevo. Al oeste de la Esquela de Balsa Probana, margen Izquierda del río Huallaga.",NA,NA,NA,NA,"US02955661","US02955661_01","parvifolia","(Benth.) Morley",NA,"20","400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","2862393","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","3776","1970","2","South America - Neotropics","Peru","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Camino al Pueblo Viejo de Tocache.",NA,NA,NA,NA,"US02955665","US02955665_01","parvifolia","(Benth.) Morley",NA,"6",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2860914","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","G. Davidse & A. C. González","13955","1978","2","South America - Neotropics","Venezuela","Apure",NA,"Distrito Pedro Camejo, bank of the Río Meta, ca. 19 airline km WSW of Paraqüito.","-68.08","6.23",NA,NA,"US02955644",NA,"parvifolia","(Benth.) Morley",NA,"12","75",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","3139729","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Callejas & O. Marulanda","5883","1988","2","South America - Neotropics","Colombia","Caquetá",NA,"Municipio San Vicente del Caguán: Vereda Puerto Losada, vía de Mina Blanca-Puerto Losada, (16 Kms.).",NA,NA,NA,NA,"US02955647","US02955647_01","parvifolia","(Benth.) Morley",NA,"23","360","450",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","207011","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","H. H. Rusby","2681","1886","5","South America - Neotropics","Bolivia","La Paz",NA,"Mapiri.",NA,NA,NA,NA,"US02955658","US02955658_01","parvifolia","(Benth.) Morley",NA,NA,"1524",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","USw40892","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo et al.","4907","1970","9","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley",NA,"24",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2787260","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","7503","1974","7","South America - Neotropics","Peru","San Martin",NA,"Fundo Melodía, (Camine a Shunté márgen derecha del río Tocache). Dpto. San Martín. Prov. Mariscal Cáceres. Dtto. Tocache Nuevo.",NA,NA,NA,NA,"US02955638",NA,"parvifolia","(Benth.) Morley",NA,"17","800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","3142492","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Callejas, R. Fonnegra, J. Betancur, D. C. Daly & O. Marulanda","4993","1987","8","South America - Neotropics","Colombia","Antioquia",NA,"Municipio Turbo: Corregimiento Currulao, vía Currulao Nueva Antioquia E-NE de Turbo, 11 kms. de Currulao.",NA,NA,NA,NA,"US02955648",NA,"parvifolia","(Benth.) Morley",NA,"3","45",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2941095","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","S. McDaniel & M. Rimachi Y.","20727","1976","6","South America - Neotropics","Peru",NA,NA,"Maynas: Dtto. Iquitos. Santa María de Ojeal, ca 10 km below mouth of Río Nanay.",NA,NA,NA,NA,"US02955651",NA,"parvifolia","(Benth.) Morley",NA,"16","10",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","2587082A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","2396","1967","12","South America - Neotropics","Peru","Tumbes",NA,"Dpto. Tumbes: Prov. Zarumilla. Campoverde a 68 km. de Tumbes.",NA,NA,NA,NA,"US02955662",NA,"parvifolia","(Benth.) Morley",NA,"13","700","800",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","1858998","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","T. A. Sprague","158","1899","1","South America - Neotropics","Colombia","Meta",NA,"Cabuyaro, Intend. de San Martin.",NA,NA,NA,NA,"US02955637",NA,"parvifolia","(Benth.) Morley",NA,"12",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","3455226","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","S. DeWalt","33","1995","3","South America - Neotropics","Bolivia","La Paz",NA,"Los Tacana. Depto. La Paz, Prov. Iturralde, Comunidad Santa Rosa de Maravillas. 1 km SW de Maravillas en monte alto.","-67.98","-13.98",NA,NA,"US02955635",NA,"parvifolia","(Benth.) Morley",NA,"16","300",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","2140583","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","E. L. Little Jr. & R. R. Little","8357","1944","7","South America - Neotropics","Colombia","Meta",NA,"Puerto López, Intendencia del Meta.",NA,NA,NA,NA,"US02955649",NA,"parvifolia","(Benth.) Morley",NA,"31","240",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","2862216","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo","1287","1966","11","South America - Neotropics","Peru","Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea. Dtto. Honoria. En bosque alto en el camino a Ayamiría. Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o",NA,NA,NA,NA,"US02955643",NA,"parvifolia","(Benth.) Morley",NA,"28","300","400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","2910287","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Liesner & A. C. González","9483","1980","3","South America - Neotropics","Venezuela","Barinas",NA,"Estado Barinas, along Rio Caparo. 2-4 km up river from dam site.","-71.47","7.68",NA,NA,"US02955642",NA,"parvifolia","(Benth.) Morley",NA,"12","100","200",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"216","2019-12-09 17:30:16-03","UFPR","EFC","17044","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Larocca, P.","202","2013","09",NA,"Brasil","São Paulo","Mirandópolis","Fazenda Jacarezinho, arredores da Usina da Mata","-51.0999984741211","-21.1299991607666",NA,"Árvore de 3 m, frutos imaturos verdes e maduros negros. Interior da mata","EFC017044",NA,NA,"(Sw.) Poir.","Felitto, G.","22",NA,NA,"2013",NA,NA,NA,NA,"33315","auto",NA,NA,NA,NA,NA,NA
"217","2019-12-09 17:30:16-03","UFPR","EFC","15866","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Felitto, G.; Larocca, P.","719","2013","09",NA,"Brasil","São Paulo","Mirandópolis","Fazenda do Luiz Tanaka, primeira Aliança","-51.0638","-20.5845",NA,"Arbusto, 2m; frutos imaturos verdes e maduros negros. Floresta Estacional Semidecidual","EFC015866",NA,NA,"(Sw.) Poir.","Felitto, G.; Petean, M.P.","26",NA,NA,"2014",NA,NA,"-51.0638","-20.5845",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-09 17:30:16-03","UFPR","EFC","16208","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Felitto, G.","719","2013","09",NA,"Brasil","São Paulo","Mirandópolis","Fazenda do Luiz Tanaka","-51.0638","-20.5845",NA,"Arbusto, 2m; frutos imaturos verdes e maduros negros. Floresta Estacional Semidecidual","EFC016208",NA,NA,"(Sw.) Poir.","Felitto, G.; Petean, M.P.","26","407","407","2014",NA,NA,"-51.0638","-20.5845",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:25:50-03","USP","SPF","17693","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Pirani, JR","s.n.","1981","04",NA,"Brasil","São Paulo","Glicério",NA,"-50.2099990844727","-21.3799991607666",NA,NA,"SPF00017693",NA,"parvifolia","(Benth.) Morley","Goldenberg, R","04",NA,NA,"1997",NA,NA,NA,NA,"27579","auto",NA,NA,"01",NA,NA,NA
"220","2019-11-13 11:25:50-03","USP","SPF","105414","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Rodrigues, EHA","46","1990","08",NA,"Brasil","São Paulo","Jaboticabal",NA,"-48.3199996948242","-21.25",NA,NA,"SPF00105414",NA,"parvifolia","(Benth.) Morley","Goldenberg, R","05",NA,NA,"1997",NA,NA,NA,NA,"22420","auto",NA,NA,"01",NA,NA,NA
"221","2019-03-20 14:02:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","N. Paniagua Z. et al.","2166","1999","10","South America","Bolivia","Pando",NA,"Campsite #2 (Pingo de Oro) on Rapid Biological Inventory #1.","-69.1","-11.51666667",NA,NA,NA,NA,NA,NA,"RRC ID Flag","22","280","280",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2166",NA,NA,NA,NA,NA
"222","2019-06-11 12:37:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","E. Meneces","261","1976","4","South America","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,"RRC ID Flag","7",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"261",NA,NA,NA,NA,NA
"223","2015-03-07 09:07:04-03","F","FMNH-SEEDPLANTS","V0180225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0180225F","V0180225F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-11 15:21:04-03","F","FMNH-SEEDPLANTS","V0538131F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","R. B. Foster","3549","1976","8","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,"V0538131F",NA,NA,NA,"RRC ID Flag","27",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"3549",NA,NA,NA,NA,NA
"225","2015-03-07 08:56:20-03","F","FMNH-SEEDPLANTS","V0152544F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0152544F","V0152544F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-04-16 15:30:45-03","F","FMNH-SEEDPLANTS","V0564330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","N. Paniagua Z. et al.","2024","1999","10","South America","Bolivia","Pando",NA,"Campsite #1 (San Sebastián) on Rapid Biological Inventory #1.","-69.01666667","-11.4",NA,NA,"V0564330F",NA,NA,NA,"RRC ID Flag","18","280","280",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2024",NA,NA,NA,NA,NA
"227","2015-03-07 08:56:19-03","F","FMNH-SEEDPLANTS","V0152528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0152528F","V0152528F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-03-07 08:56:19-03","F","FMNH-SEEDPLANTS","V0152529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0152529F","V0152529F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-03-07 08:56:19-03","F","FMNH-SEEDPLANTS","V0152530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0152530F","V0152530F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-03-07 08:56:19-03","F","FMNH-SEEDPLANTS","V0152531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0152531F","V0152531F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-03-07 08:56:19-03","F","FMNH-SEEDPLANTS","V0152532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0152532F","V0152532F_01","parvifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
