"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"160","2016-04-15 11:39:20-03","F","FMNH-SEEDPLANTS","V0393794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393794F","V0393794F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"161","2016-04-15 11:39:21-03","F","FMNH-SEEDPLANTS","V0393800F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0393800F","V0393800F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"162","2016-04-15 11:39:19-03","F","FMNH-SEEDPLANTS","V0393788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393788F","V0393788F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"163","2016-04-15 11:39:17-03","F","FMNH-SEEDPLANTS","V0393782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0393782F","V0393782F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"164","2019-01-25 15:41:24-02","IAC","IAC","32699","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A.P. Fortuna-Perez","L. Krieger","s/nº","1988","02","26",NA,"Brasil","Minas Gerais","São João Del Rei","Estrada São João D#?#el Rei, Lavras, km 274","-44.2617","-21.1356",NA,NA,NA,NA,NA,NA,NA,"2006","07","-44.2617","-21.1356","26",NA,NA,NA,NA,NA,NA,NA
"165","2019-01-25 15:41:24-02","IAC","IAC","36443","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A.P. Fortuna-Perez","G.F. Árbocz","1146","1995","02","04",NA,"Brasil","São Paulo","Mogi Mirim","Campo das Empresas","-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,NA,"2016","03","-46.9578","-22.4319","30",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-01 15:01:16-03","UnB","UB","129665","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Barneby, R","Irwin, HS","25558","1970","01","28","Southern America","Brasil","Minas Gerais",NA,"Ca. 25km NE of Patrocínio",NA,NA,NA,"Corolla light yellow.; Ascending herb 0,5m.; Campo on red clay",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:01:16-03","UnB","UB","129666","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Barneby, R","Irwin, HS","25563","1970","01","29","Southern America","Brasil","Minas Gerais",NA,"Ca. 26km NE of Patrocínio",NA,NA,NA,"Corolla yellow.; Ascending herb 0,3m.",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:01:16-03","UnB","UB","171247","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez, AP","Eiten, G; Eiten, LT","1769","1960","03","24","Southern America","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 10km NNE of Padua Sales. About 27km NW of city of Moji-Mirim.","-47.116667","-22.183333",NA,"In ripe seed, creeping over man made earth ridge 1-2 yrs old.; Campo cerrado on upland (or occasionally forest). Open marsh or dense secondary fores along streams. Cut-over & burned campo cerrado, ground ploughed form planting of Pinus. Ground vegeta",NA,NA,NA,"575","650","2009","04","-47.116667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:01:16-03","UnB","UB","41968","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Incógnito","Irwin, HS","25074","1970","01","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:01:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Villarroel, D","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3153","2014","02","26","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Cima del cerro en dirección Sur de los mástiles. Campo sujo que se desarrolla sobre suelos pedregosos y muy poco profundos, se observan áreas con afloramientos rocosos abruptos.","-58.455444","-19.331583",NA,NA,NA,NA,NA,"780","780",NA,NA,"-58.455444","-19.331583",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:01:16-03","UnB","UB","129667","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Ferreira, MB","Irwin, HS","14701","1966","04","13","Southern America","Brasil","Bahia",NA,"Ca. 150km SW of Barreiras",NA,NA,NA,"Corolla yellow.; Herb, ascending to decumbent 0,25m.",NA,NA,"pardina",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-26 09:32:21-03","UNEMAT","NX-FANEROGAMAS","6615","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr","Mansano V.F.","Santos T.R.R., Fernandes-Bulão C.","TRS4","2005","04","18",NA,"Brasil","Mato Grosso","Nova Xavantina","Parque Municipal do Bacaba. No início da Ilha do Pequi.","-52.353099822998","-14.6732997894287",NA,"Frutos jovens.[HABITAT=Cerrado alterado]",NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA
"173","2021-02-08 12:42:36-03","UFRGS","ICN","120080","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","Flores, A","130","1997","01","27","América do Sul","Brasil","PR","Sengés","PR 151 em direção a Itararé 8 km após ponte do rio Cajuru","-49.4636001586914","-24.1128005981445",NA,"Campo semelhante a cerrado, em beira de rodovia.","ICN00026819","ICN00026819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA
"174","2021-02-08 12:42:36-03","UFRGS","ICN","134331c","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","Canisio, Pe","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","São Leopoldo","Caí, Portão","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00026817","ICN00026817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA
"175","2021-02-08 12:42:36-03","UFRGS","ICN","035404","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Normann","922",NA,NA,NA,"América do Sul","Brasil","RS","Rainha do Mar","Praia",NA,NA,NA,NA,"ICN00026816","ICN00026816 ICN00026816_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:42:36-03","UFRGS","ICN","047646","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Pfadenhauer","241",NA,NA,NA,"América do Sul","Brasil","RS","Atlântida do Sul","Entre Noiva do Mar e Atlântida",NA,NA,NA,NA,"ICN00026810","ICN00026810 ICN00026810_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:42:36-03","UFRGS","ICN","059861","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","Schinini, A; Vanni, R; Anderson, W; Johnson, D","21856","1982","02","04","América do Sul","Argentina","Misiones","Concepción",NA,NA,NA,NA,"Em morro de terra vermelha.","ICN00026809","ICN00026809 ICN00026809_1",NA,NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:42:36-03","UFRGS","ICN","164054","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Miotto, STS","Matzenbacher, NI","3002","2010","03","21","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.386111","-30.180833",NA,"frutos e flores, corola amarela; herbacea, campo","ICN00026808","ICN00026808_2",NA,NA,NA,NA,NA,"-51.386111","-30.180833",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:42:36-03","UFRGS","ICN","031552","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Teodoro, Ir","468","1944","11","04","América do Sul","Brasil","MG","São Sebastião do Paraíso","Curtume","-46.9914016723633","-20.9169006347656",NA,NA,"ICN00026813","ICN00026813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA
"180","2021-02-08 12:42:36-03","UFRGS","ICN","125920","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Hagelund, K","3304","1965","02","22","América do Sul","Brasil","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,"ICN00026815","ICN00026815 ICN00026815_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA
"181","2021-02-08 12:42:36-03","UFRGS","ICN","123110","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","Schneider, AA","s.n.","2002","05","05","América do Sul","Brasil","RS","Não-Me-Toque",NA,"-52.82080078125","-28.4591999053955",NA,"RS 142","ICN00026818","ICN00026818 ICN00026818_1",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,"14277","auto",NA,NA,NA
"182","2021-02-08 12:42:36-03","UFRGS","ICN","051603","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Baptista, A","s.n.","1982","03","28","América do Sul","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00026812","ICN00026812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"183","2021-02-08 12:42:36-03","UFRGS","ICN","009721","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Valls, JFM","s.n.","1972","02","25","América do Sul","Brasil","RS","Torres","Entre a Torre do Centro e a estrada para Itapeva","-49.7268981933594","-29.3353004455566",NA,"frequente em dunas fixadas; campo de dunas fixadas","ICN00026811","ICN00026811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"184","2021-02-08 12:42:36-03","UFRGS","ICN","044677","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","H. S. A.","21",NA,NA,NA,"América do Sul","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,"ICN00026814","ICN00026814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59498","auto",NA,NA,NA
"185","2021-02-08 12:42:36-03","UFRGS","ICN","015589","S","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Perez, APF","Araujo, A","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,"ICN00026807","ICN00026807 ICN00026807_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59498","auto",NA,NA,NA
"186","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87179","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Mattos, J.","27247","1984","10",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","Passo Novo, perto da Escola Técnica de Agricultura","-55.7919006347656","-29.7831001281738",NA,NA,"HAS0087179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA
"187","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","18744","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R.","Abruzzi, M.L.","803","1982","02",NA,NA,"Brasil","Rio Grande do Sul","Capão da Canoa (Xangrilá - RS)","Praia de Xangrilá.",NA,NA,NA,"Erva ascendente; solo arenoso; flores amarelas.","HAS0018744",NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87182","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina var.","Mohlenbr.",NA,"Mattos, N.","28937","1984","03",NA,NA,"Brasil","Santa Catarina","São João do Sul (Passo de Torres - SC)","Bela Torres.",NA,NA,NA,NA,"HAS0087182",NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","33834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Silveira, N.","996","1984","02",NA,NA,"Brasil","Rio Grande do Sul","Torres","Estância Ponche Verde do Sr. Silva , 4 km a Sul - Sudoeste da sede","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0033834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"190","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87177","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Silveira, N.","4140","1987","02",NA,NA,"Brasil","Rio Grande do Sul","Torres","No perímetro urbano da cidade,","-49.7268981933594","-29.3353004455566",NA,"Rasteira, flores amarelas.","HAS0087177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"191","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87180","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Silveira, N.","2984","1986","02",NA,NA,"Brasil","Rio Grande do Sul","Torres","Próximo ao Mampituba,","-49.7268981933594","-29.3353004455566",NA,"Rasteira, flores amarelas.","HAS0087180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"192","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Silveira, N.","1020","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Torres","Próximo ao Mampituba,","-49.7268981933594","-29.3353004455566",NA,"Flores amarelas.","HAS0087178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"193","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87183","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Mattos, N.","26144","1984","03",NA,NA,"Brasil","Rio Grande do Sul","Torres","Próximo da Barra do Rio Mampituba,","-49.7268981933594","-29.3353004455566",NA,"Flores amarelas.","HAS0087183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"194","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","87181","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Mattos, N.","464","1960","02",NA,NA,"Brasil","São Paulo","Mogi Guaçu","Cerca de 8 Km. da cidade,","-46.9421997070312","-22.372200012207",NA,NA,"HAS0087181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA
"195","2019-11-21 10:06:56-03","IBt","SP","216937","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna Perez, AP","Bicudo, LRH; et al.","824","1986","03","25",NA,"Brasil","São Paulo","Botucatu","Á margem da Rodovia João Melão, que liga São Miguel á Avaré, no km 296","-48.738611","-22.566667",NA,NA,NA,NA,NA,NA,NA,"2007","04","-48.738611","-22.566667",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:06:56-03","IBt","SP","25265","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","Fortuna Perez, AP","Deslandes, J","13","1929","12",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"SP028698","SP028698","crinita",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:06:56-03","IBt","SP","107905","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Fortuna Perez, AP","Montes, JE","s.n.","1958","04","01","Southern America","Argentina","Misiones","Cainguas",NA,NA,NA,NA,NA,NA,NA,"pardina","270","270","2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:06:56-03","IBt","SP","30161","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna Perez, AP","Otero, J","250","1933","02","10",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Imbirussú","-54.6464004516602","-20.4428005218506",NA,NA,"SP028697","SP028697",NA,NA,NA,"2007","04",NA,NA,"24",NA,NA,"161190","auto",NA,NA,NA
"199","2019-11-21 10:06:56-03","IBt","SP","101850","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna Perez, AP","Mattos, J; Mattos, N","14870A","1966","12","09",NA,"Brasil","São Paulo","Capão Bonito","Mais ou menos no km 14 da rodovia, Capão Bonito-Itapeva","-48.3400001525879","-24",NA,NA,"SP028699","SP028699",NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA
"200","2019-11-21 10:06:56-03","IBt","SP","258644","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Fortuna Perez, AP","Barros, F","2680","1993","02","13",NA,"Brasil","São Paulo","Itirapina","Estrada de Ubá","-47.8199996948242","-22.25",NA,NA,"SP028696","SP028696","pardina",NA,NA,"2007","04",NA,NA,"24",NA,NA,"22843","auto",NA,NA,NA
