"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","scientificNameAuthorship","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2021-03-30 12:53:20-03","EAO","IAN","123421","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Oliveira, E","3421","1965","09","29","Southern America","Brasil","Pará","Marajó. Rio Genipapo, margem do igarapé da Fazenda Tauá, campo.",NA,NA,"Sementes.","IAN123421",NA,"Oliveira, EC de","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1969","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:53:20-03","EAO","IAN","150389","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Cordeiro, MR","725","1975","09","04","Southern America","Brasil","Rondônia","Sub-base do Projeto RADAM. Terreno argiloso, estrada Belmonte. Rio Madeira.",NA,NA,"Capim. Flor branca.","IAN150389",NA,"Bouças, PRP","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1976","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:53:20-03","EAO","IAN","158913","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Neves, MP das; Rodrigues, IA","21","1982","10","21","Southern America","Brasil","Pará","Costa do Maguari, fazenda Santa Rosa, próximo do retiro. Campo de terra firme.",NA,NA,"Erva perene.","IAN158913",NA,"Cordeiro, MR","(Lam.) Britton, Sterns & Poggenb.","-48.516667","-0.716667","Soure",NA,NA,NA,NA,"-48.516667","-0.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:53:20-03","EAO","IAN","182033","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Souza, MAD de; Coelho, A","1686","2000","10","19","Southern America","Brasil","Pará","Várzea baixa na beira do rio Amazonas. Mata ciliar alterada, próxima a campo de gado, acima da cidade. Solo típico de várzea.",NA,NA,"Erva cespitosa, comum na beira d#?#água. Espiguetas brancas.","IAN182033",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Almerim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:53:20-03","EAO","IAN","37821","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA; Foster, RB","3330","1948","10","29","Southern America","Brasil","Pará","Beira do Rio Irituia; várzea.",NA,NA,"Anual; muito pequenino.","IAN037821","IAN037821 IAN037821_e",NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:53:20-03","EAO","IAN","39252","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Drassel, O","10091","1943","10","01",NA,"Colômbia","Amazonas","Loretoyacu River, common on exposed river bank.",NA,NA,NA,"IAN039252",NA,"Weintraub, FC","(Lam.) Britton, Sterns & Poggenb.","-70.383333","-3.766667",NA,NA,NA,NA,NA,"-70.383333","-3.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:53:20-03","EAO","IAN","44706","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","4038","1940","07","22",NA,"Estados Unidos","Califórnia","Beira do Rio Klamath; Tee Bar.",NA,NA,NA,"IAN044706",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:53:20-03","EAO","IAN","44834","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","4166","1936","09",NA,NA,"Estados Unidos","Illinois",NA,NA,NA,NA,"IAN044834",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:53:20-03","EAO","IAN","46871","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","6178","1936",NA,NA,NA,"Estados Unidos",NA,"Parte Leste do país.",NA,NA,NA,"IAN046871",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:20-03","EAO","IAN","46881","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","6188","1938","05","04",NA,"México",NA,"Cofre de Perote.",NA,NA,NA,"IAN046881",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:20-03","EAO","IAN","53493","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","8016","1949","07","09","Southern America","Brasil","Pará","Praia arenosa.",NA,NA,"Anual; prostrada difusa.","IAN053493",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Jacundazinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:20-03","EAO","IAN","56315","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Eyerdam, WJ; Beetle, AA","22991","1938","11","11","Southern America","Argentina",NA,"Prov. Formosa, Depto. Formosa. Formosa; moist sandy loam by river.",NA,NA,"Perennial herb, dwarf. Assocoated with a sedge (No. 22992).","IAN056315",NA,"Swallen, JR","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:20-03","EAO","IAN","61827","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA; Ledoux, PVD","10526","1950","11","05","Southern America","Brasil","Pará","Rio Jamundá; Paciência, praia.",NA,NA,"Anual, rastejante.","IAN061827","IAN061827 IAN061827_e",NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:20-03","EAO","IAN","62099","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA; Ledoux, PVD","10811","1950","11","16","Southern America","Brasil","Amazonas","Rio Jamundá, praia, próximo de Santa Rosa.",NA,NA,"Anual.","IAN062099","IAN062099 IAN062099_e",NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:20-03","EAO","IAN","65568","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Sampaio, AJ de","5339","1928","10","24","Southern America","Brasil","Pará","Rio Cuminá.",NA,NA,NA,"IAN065568",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:20-03","EAO","IAN","66504","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,"Forma velha e na terra seca.",NA,NA,NA,"IAN066504",NA,"Chase","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:20-03","EAO","IAN","66554","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Hieram, Br","357","1913","05",NA,NA,"Porto Rico",NA,"Finca Sta. Ana; Bayamóm.",NA,NA,NA,"IAN066554",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:20-03","EAO","IAN","66557","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Kuhlmann, JG","370","1913","03",NA,"Southern America","Brasil","Roraima","Ilha do Frio; Rio Branco.",NA,NA,NA,"IAN066557",NA,"Coradin, L","(Lam.) Britton, Sterns & Poggenb.","-59.254167","0.737222",NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:20-03","EAO","IAN","67746","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","sc","s.n.","1943","09","05","Southern America","Brasil","Minas Gerais","Margem do Rio Doce.",NA,NA,NA,"IAN067746",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:20-03","EAO","IAN","71145","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Lobato, LCB","3",NA,NA,NA,"Southern America","Brasil","Pará","Fazenda Santa Maria, Rio Camará.",NA,NA,NA,"IAN071145",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:20-03","EAO","IAN","74033","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA; Ledoux, PVD","14304","1952","04","28","Southern America","Brasil","Pará","Rio Ararí, Ilha do Marajó, campo na redondeza da Fazenda Tuiuiú. Em terroada úmida.",NA,NA,NA,"IAN074033",NA,"Boechat, SC","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:20-03","EAO","IAN","77444","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","15577","1952","07","08","Southern America","Brasil","Pará","Cacaual Grande; Maria Francisca; campo baixo.",NA,NA,"Só um pé encontrado.","IAN077444",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:20-03","EAO","IAN","78116","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fróes, RL","28516","1952","08","24","Southern America","Brasil","Maranhão","Rio Mearin, beira do rio.",NA,NA,NA,"IAN078116",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:20-03","EAO","IAN","83465","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Hassler, R","11516","1913","02",NA,NA,"Paraguai",NA,"Par Centralis: Regio lacus Ypacaray.",NA,NA,NA,"IAN083465",NA,NA,"(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:20-03","EAO","IAN","89595","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA","18667","1955","08","14","Southern America","Brasil","Pará","Maicurú; várzea.",NA,NA,"Anual.","IAN089595",NA,"Boechat, SC","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:20-03","EAO","IAN","67200","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Zehntner, D","215","1912","08",NA,"Southern America","Brasil","Bahia",NA,NA,NA,NA,"IAN067200",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-40.4986000061035","-9.41166973114014","Juazeiro",NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:20-03","EAO","IAN","66555","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Zehnter","1969","1912","06",NA,"Southern America","Brasil","Bahia",NA,NA,NA,NA,"IAN066555",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-40.4986000061035","-9.41166973114014","Juazeiro",NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:20-03","EAO","IAN","65483","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Zehntner, D","216","1912","07",NA,"Southern America","Brasil","Bahia","Horto Florestal.",NA,NA,NA,"IAN065483",NA,"Gross, L","(Lam.) Britton, Sterns & Poggenb.","-40.4986000061035","-9.41166973114014","Juazeiro",NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:20-03","EAO","IAN","66556","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Chase, A","8024","1924","12","23","Southern America","Brasil","Bahia",NA,NA,NA,NA,"IAN066556",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-38.510799407959","-12.9710998535156","Salvador",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:20-03","EAO","IAN","50127","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Pires, JM; Black, GA","1544","1949","07","29","Southern America","Brasil","Maranhão",NA,NA,NA,NA,"IAN050127",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-47.4693984985352","-7.33277988433838","Carolina",NA,NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:53:20-03","EAO","IAN","66496","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Heringer, EP","627","1941","06","21","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"IAN066496",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-43.2655982971191","-21.5877990722656","Coronel Pacheco",NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:53:20-03","EAO","IAN","67794","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","ag, M","2516","1942","10","24","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"IAN067794",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-41.9494018554688","-18.8511009216309","Governador Valadares",NA,NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:53:20-03","EAO","IAN","66552","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Campos, P","2514","1940","06","29","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"IAN066552",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-44.3616981506348","-15.4881000518799","Januária",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:53:20-03","EAO","IAN","51207","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fróes, RL; Black, GA","24758","1949","06","30","Southern America","Brasil","Pará","Beira do Rio Itacaiunas; capoeira do campo.",NA,NA,"Anual.","IAN051207",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-49.1178016662598","-5.36860990524292","Marabá",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:53:20-03","EAO","IAN","51142","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fróes, RL; Black, GA","24688","1949","06","26","Southern America","Brasil","Pará","Ilha da Praia; terreno arenoso muito exposto ao sol.",NA,NA,"Anual; comum, prostrado.","IAN051142",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-49.1178016662598","-5.36860990524292","Marabá",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:53:20-03","EAO","IAN","61612","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Black, GA; Ledoux, PVD","10320","1950","10","28","Southern America","Brasil","Pará","Cacaual Grande. Campo aberto de várzea.",NA,NA,"Capim de torrões.","IAN061612","IAN061612 IAN061612_e","Boechat, SC","(Lam.) Britton, Sterns & Poggenb.","-54.7083015441895","-2.44305992126465","Santarém",NA,NA,"1996","02",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:53:20-03","EAO","IAN","133129","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Oliveira, E","5032","1969","10","31","Southern America","Brasil","Pará","Ilha do Marajó, Fazenda Urucurú, coletado próximo a residência da fazenda; terra firme, arenosa.",NA,NA,NA,"IAN133129",NA,"Oliveira, EC de","(Lam.) Britton, Sterns & Poggenb.","-48.5233001708984","-0.716666996479034","Soure",NA,NA,"1972","08",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:53:20-03","EAO","IAN","133074","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Oliveira, E","4974","1969","09","24","Southern America","Brasil","Pará","Marajó. Rio Genipapo, margem do igarapé da Fazenda Tauá, campo.",NA,NA,NA,"IAN133074",NA,"Oliveira, EC de","(Lam.) Britton, Sterns & Poggenb.","-48.5233001708984","-0.716666996479034","Soure",NA,NA,"1972","06",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:53:20-03","EAO","IAN","116694","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Rambo, B","40994","1949","04","10","Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,"IAN116694",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-50.9919013977051","-29.9444007873535","Gravataí",NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:53:20-03","EAO","IAN","68091","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Dutra, AP","417",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,"IAN068091",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-51.1472015380859","-29.7602996826172","São Leopoldo",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:53:20-03","EAO","IAN","65484","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Dutra, AP","417116",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul","Banhado na Quinta de São Manoel.",NA,NA,NA,"IAN065484",NA,"Hitchcock, AS","(Lam.) Britton, Sterns & Poggenb.","-51.1472015380859","-29.7602996826172","São Leopoldo",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:53:23-03","EAO","IAN","44827","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Black, GA","4159","1936",NA,NA,NA,"Estados Unidos","Califórnia","Sodoeste da California.",NA,NA,NA,"IAN044827",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:53:23-03","EAO","IAN","46927","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Black, GA","6234","1938","05","04",NA,"Estados Unidos",NA,"Ao Norte de Loredo.",NA,NA,NA,"IAN046927",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-30 12:53:23-03","EAO","IAN","55503","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Black, GA; Lobato, LCB","9432","1950","04","16","Southern America","Brasil","Amapá","Fazenda Carmo.",NA,NA,"Capim pequeno, rastejante ou com estolhos, bom de muito interesse.","IAN055503",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-30 12:53:23-03","EAO","IAN","64958","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Hoehne, FC","33643121","1911","02",NA,"Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"IAN064958",NA,"Kuhlmann, M","Nees",NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-30 12:53:23-03","EAO","IAN","66553","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Dutra, AP","116",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,"IAN066553",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"92","2021-03-30 12:53:23-03","EAO","IAN","65229","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans pygmaeus","sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"IAN065229",NA,"Kuhlmann, JG","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pygmaeus",NA,NA,NA,NA,NA,NA
"93","2021-03-30 12:53:23-03","EAO","IAN","66553","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Dutra, AP","116",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,"IAN066553",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"94","2021-03-02 16:29:10-03","CPAN-UFMS","COR","5843","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Pott, V. J.; Foster, R.","3692","1998","08","02",NA,"Brasil","Mato Grosso do Sul","Sub região de Aquidauana; fazenda Rio Negro; Corixo da Ariranha",NA,NA,"Erva rasteira Habito: Erva rasteira",NA,NA,"Guglieri, A.","(Lam.) Britton, Sterns & Poggenb.",NA,"-19.604444","Aquidauana",NA,NA,"2009","05","56º19'72''W","19º36'16''S",NA,NA,NA,"20",NA,NA,NA,NA,NA
"95","2020-11-26 18:09:15-03","CPAN-UFMS","COR","16006","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","W.M. Ramos","62","2007","08","01",NA,"Brasil","Mato Grosso do Sul","Curva do Leque. Beira de estrada.; ;.",NA,NA,NA,NA,NA,"A. Pott; A. Guglieri; G.A. Damasceno-Júnior","(Lam.) Britton, Sterns & Poggenb.","-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-09 11:28:55-03","UFBA","ALCB","005321","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Pinto, GCP","52-186","1952","07",NA,"Southern America","Brasil","Bahia","Recôncavo Sul",NA,NA,"em várzeas inundáveis onde há depósitos de matéria orgânica.","ALCB018605","ALCB018605","Pinto, GCP","(H.J.Lam.) B.S.P.","-39.416667","-12.75","Castro Alves",NA,NA,"1953","12","-39.416667","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
