"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"149","2020-12-21 16:17:43-03","MBM","MBM","194087","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Dematteis, M.","Grandi, T.S.M.; et al.; et al.","2631","1989","09","30","Brazil","Minas Gerais","Jacutinga","Sítio Pinheirinho","-46.6122016906738","-22.2856006622314",NA,NA,NA,NA,NA,"MBM194087","MBM194087",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"16511","auto",NA,NA,NA
"150","2020-12-21 16:17:43-03","MBM","MBM","119708","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Cervi, A.C.; Acra, L.A.; Acra, L.A.","2366","1986","09","12","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM119708","MBM119708",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA
"151","2020-12-21 16:17:43-03","MBM","MBM","170083","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Ferrari Tomé, M.V.","95","1994","09","17","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"MBM170083","MBM170083",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA
"152","2020-12-21 16:17:43-03","MBM","MBM","66361","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Buttura, E.","253","1979","10","17","Brazil","Paraná","Foz do Iguaçu","Estrada de Guaíra","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM066361","MBM066361",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA
"153","2020-12-21 16:17:43-03","MBM","MBM","131719","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53525","1989","10","14","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM131719","MBM131719",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA
"154","2020-12-21 16:17:43-03","MBM","MBM","26980","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Carvalho, E.","55","1972","10","11","Brazil","Paraná","Irati","Colônia Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"MBM026980","MBM026980",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA
"155","2020-12-21 16:17:43-03","MBM","MBM","26997","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Carvalho, P.","11","1972","09","06","Brazil","Paraná","Irati","Colônia Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"MBM026997","MBM026997",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA
"156","2020-12-21 16:17:43-03","MBM","MBM","7968","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cabrera, A.L.","Hatschbach, G.","19836","1968","09","24","Brazil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"MBM007968","MBM007968",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA
"157","2020-12-21 16:17:43-03","MBM","MBM","320199","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Dematteis, M.","Silva, J.M.; Barboza, E.; Barboza, E.","5026","2006","09","13","Brazil","Paraná","Rio Branco do Sul","Serra do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore, 6m, capítulo alvacento.; Floresta degradada.","MBM320199","MBM320199",NA,"Southern America",NA,NA,NA,NA,NA,"2007",NA,NA,"37352","auto",NA,NA,NA
"158","2020-12-21 16:17:43-03","MBM","MBM","306869","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Nakajima, J.","Tomé, M.V.F.","38","1994","06","11","Brazil","Paraná","Santa Mariana","Mata São Francisco","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,"Árvore, 3m, botão floral, sem cheiro","MBM306869","MBM306869",NA,"Southern America",NA,NA,NA,NA,NA,"2009","09",NA,"29409","auto",NA,NA,NA
"159","2020-12-21 16:17:43-03","MBM","MBM","120452","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Leitão Filho, H.F.","Britez, R.M.; et al.; et al.","998","1986","05","19","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120452","MBM120452",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA
"160","2020-12-21 16:17:43-03","MBM","MBM","340724","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"Kuhn, E.","100","1990","10","31","Brazil","Santa Catarina","Blumenau","Área B FURB","-49.0661010742188","-26.9193992614746",NA,NA,"20","20","Terrestre, Árvore 20m alt. Flor inflorescência em cacho","MBM340724","MBM340724",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA
"161","2020-12-21 16:17:43-03","MBM","MBM","191872","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cabrera, A.L.","Klein, R.","1738","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM191872","MBM191872",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA
"162","2020-12-21 16:17:43-03","MBM","MBM","77118","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Hatschbach, G.","45509","1982","09","30","Brazil","Paraná","Teixeira Soares","Córrego da Areia","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"MBM077118","MBM077118",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA
"163","2020-12-21 16:17:43-03","MBM","MBM","10225","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","5216","1967","04","16","Brazil","Rio de Janeiro","Itatiaia","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM010225","MBM010225",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA
"164","2020-12-21 16:17:43-03","MBM","MBM","210347","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cordeiro, J.","Lindeman, J.C.; Haas, J.H. de; Haas, J.H. de","3752B","1966","12","28","Brazil","Rio Grande do Sul","Vacaria","Rodovia BR 116, km 219, próximo a Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"MBM210347",NA,NA,"Southern America",NA,NA,NA,NA,NA,"2018",NA,NA,"63451","auto",NA,NA,NA
"165","2020-12-21 16:17:43-03","MBM","MBM","144752","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"Fonzar, L.P.C.M.; et al.; et al.","17778","1985","08","28","Brazil","São Paulo","Jundiaí","Serra Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM144752","MBM144752",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA
"166","2020-12-21 16:17:43-03","MBM","MBM","234195","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Kersten, R.A.","Kersten, R.A.; et al.; et al.","122","1997","07","21","Brazil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"MBM234195","MBM234195",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA
"167","2015-09-04 05:14:56-03","MNHN","RECOLNAT_MNHN_P","P02538623","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Glaziou, A.",NA,"1879","9","9","Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro, entre São José dos Barreiros et le station de Formosa.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538623' target='other'> <mi>dwc_moreinfo</mi></a>","P02538623","P02538623_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11104",NA
"168","2015-09-04 05:14:56-03","MNHN","RECOLNAT_MNHN_P","P02538624","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Glaziou, A.",NA,"1879","9","9","Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro, entre São José do Barreiros et la station de Formosa.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538624' target='other'> <mi>dwc_moreinfo</mi></a>","P02538624","P02538624_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11104",NA
"169","2015-10-03 15:10:14-03","MNHN","RECOLNAT_MNHN_P","P00682877","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Gardner, G.",NA,"1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682877' target='other'> <mi>dwc_moreinfo</mi></a>","P00682877","P00682877_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"478",NA
"170","2015-10-03 13:45:25-03","MNHN","RECOLNAT_MNHN_P","P00682879","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Lhotsky, J.",NA,"1931",NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682879' target='other'> <mi>dwc_moreinfo</mi></a>","P00682879","P00682879_01","type",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-10-03 15:10:07-03","MNHN","RECOLNAT_MNHN_P","P00682880","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Gardner, G.",NA,"1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682880' target='other'> <mi>dwc_moreinfo</mi></a>","P00682880","P00682880_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"478",NA
"172","2015-09-04 05:14:55-03","MNHN","RECOLNAT_MNHN_P","P02538613","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Regnell, A.F.",NA,"1862","7","18","Brésil",NA,NA,"Prov. Minas Geraes : Caldas",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538613' target='other'> <mi>dwc_moreinfo</mi></a>","P02538613","P02538613_01 P02538613_02",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 655",NA
"173","2015-09-04 05:14:55-03","MNHN","RECOLNAT_MNHN_P","P02538620","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Regnell, A.F.",NA,"1862","7","18","Brésil",NA,NA,"Prov. Minas Geraes : Caldas",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538620' target='other'> <mi>dwc_moreinfo</mi></a>","P02538620","P02538620_01 P02538620_02",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 655",NA
"174","2015-09-04 05:14:55-03","MNHN","RECOLNAT_MNHN_P","P02538619","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Regnell",NA,"1848","1","1","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538619' target='other'> <mi>dwc_moreinfo</mi></a>","P02538619","P02538619_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,"II 145",NA
"175","2015-09-04 09:33:23-03","MNHN","RECOLNAT_MNHN_P","P04375053","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Nakajima","Schnell, R.",NA,"1958","8","25","Brasil","São Paulo","São Paulo","Brésil. Forêt de l´ Institut Botanique de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04375053' target='other'> <mi>dwc_moreinfo</mi></a>","P04375053","P04375053_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"8481",NA
"176","2015-09-04 05:14:55-03","MNHN","RECOLNAT_MNHN_P","P02538617","PreservedSpecimen",NA,"Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Glaziou, A.",NA,"1878","10","5","Brasil","Rio de Janeiro","Teresópolis","Brésil. Theresopolis.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02538617' target='other'> <mi>dwc_moreinfo</mi></a>","P02538617","P02538617_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,"9498",NA
"177","2020-12-11 11:33:41-03","UFMG","BHCB","129908","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Grippa, CR; Godoy, MB; Souza, NL de","650","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","Fazenda Agrião., Campo V.","-49.215278","-27.173889","-49.215278","-27.173889","460","700","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Floresta Ombrófila Densa em estágio secundário avançado. Arbóreo.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:33:42-03","UFMG","BHCB","48050","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Lombardi, JA","3073","1999","07","10","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro.","-42.485833","-20.716111","-42.485833","-20.716111","1400","1400","Plantas do Brasil. Mata Atlântica em diversos graus de perturbação; margem de estrada. Arbustivo, ca. 2,5m. Folhas cartáceas. Flores brancas. Coordenadas 20°42'58''-20°43'19''S, 42°29'9''-42°29'2''W.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:33:42-03","UFMG","BHCB","132850","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Giacomin, LL; Viana, PL; Oliveira, CT; Perillo, LN","1065","2009","08","20","Brasil","Minas Gerais","Itamonte","Parque Estadual da Serra do Papagaio., Estrada que leva a sede.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"Plantas do Brasil. Margens da estrada. Arbustivo ereto.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"2018",NA,NA,"26914","auto",NA,NA,NA
"180","2020-12-11 11:33:44-03","UFMG","BHCB","24553","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Correia, CMB; et al.","s.n.","1990","08","09","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima., Área II.","-42.05","-22","-42.05","-22",NA,NA,"Programa Mata Atlântica - Flora de Macaé de Cima. Botões verdes. Parc. 2b. Microp 5d, ind. 3864. 30m. Fuste 6m. Cap 0,76m.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:33:44-03","UFMG","BHCB","173843","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Torres, RB; Pereira, CA","1359","2000","10","11","Brasil","Minas Gerais","Camanducaia","Rio Camanducaia, Beira da mata, dossel.Mata Ciliar do rio.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, ca. 14m alt, aquênios maduros","BHCB018895",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"2002","09",NA,"22140","auto",NA,NA,NA
"182","2020-12-11 11:33:44-03","UFMG","BHCB","173842","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Torres, RB; Pereira, CA","1357","2000","10","11","Brasil","Minas Gerais","Camanducaia","Rio Camanducaia, Dossel. Mata Ciliar do rio.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, ca. 16m alt, flores creme, inflorescências com brácteas esverdeadas","BHCB018896",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"2002","09",NA,"22140","auto",NA,NA,NA
"183","2021-02-11 17:18:13-03","UFPR","UPCB","31911","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Kersten, R.","Kersten, R.","122","1997","07","12","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore, 13x0,90m, com botões. Floresta secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","01","01","25028","auto",NA,NA,NA
"184","2021-02-11 17:18:13-03","UFPR","UPCB","7634","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cabrera, A.L.","Hatschbach, G.","19836","1968","09","24","Brasil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Árvore pequeno porte, flor alvescente. Araucarieto e mato branco..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","01","01","28404","auto",NA,NA,NA
"185","2021-02-11 17:18:13-03","UFPR","UPCB","9765","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Hatschbach, G.","Carvalho, P.D.","11","1972","09","06","Brasil","Paraná","Irati","Colégio Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Árvore, 4m, flor alvescente. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","11",NA,"47271","auto",NA,NA,NA
"186","2021-02-11 17:18:13-03","UFPR","UPCB","9763","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Guimarães, O.A.","Carvalho","55","1972","10","11","Brasil","Paraná","Irati","Colégio Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbusto..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA
"187","2021-02-11 17:18:13-03","UFPR","UPCB","18974","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Hatschbach, G.","Hatschbach, G.","53525","1989","10","14","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m, capítulo alvescente. Mata pluvial. Alt. 30-50 m.s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","01","01","41937","auto",NA,NA,NA
"188","2021-02-11 17:18:13-03","UFPR","UPCB","19507","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Soares e Silva, L.H.","Soares e Silva, L.H.","262","1989","10","06","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 15m, capítulo alvescente, pouco freqüente na área..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","11","06","63728","auto",NA,NA,NA
"189","2021-02-11 17:18:13-03","UFPR","UPCB","22682","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Hatschbach, G.","Cervi, A.C.","2366","1986","09","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, flor alva. Interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","01","38300","auto",NA,NA,NA
"190","2021-02-11 17:18:13-03","UFPR","UPCB","21973","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cervi, A.C.","Cervi, A.C.","2366","1986","09","12","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 5m, flor alva. Interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","01","38300","auto",NA,NA,NA
"191","2010-04-12 17:23:00-03","MO","MOBOT","2197037","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Ulrich G. Eskuche","Eskuche 1808",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2010-04-23 21:39:00-03","MO","MOBOT","2197078","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cabrera, A. L., / /","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1460","1996","10","15","Argentina","Misiones","General Manuel Belgrano","Reserva Nac. Estricta San Antonio, a 6 km de S. Antonio","-53.78333","-26.01666",NA,NA,"426.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2011-10-20 17:39:00-02","MO","MOBOT","2342258","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cristóbal, C. L., //","Ricardo O. Vanni|D.B. Kurtz|A. Titievsky","Vanni 4047","1997","8","15","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. Sendero Yacaratiá Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-08-25 05:21:00-03","MO","MOBOT","2406155","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cristóbal, C. L., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","Tressens 6380","1999","9","1","Argentina","Misiones","Guaraní","Predio Guaraní. Camino al ayo. Soberbio","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2018-08-26 04:35:00-03","MO","MOBOT","2406173","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Sáenz, A. A.","F. Biganzoli|Fernando O. Zuloaga|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","Biganzoli 642","1999","9","24","Argentina","Misiones","San Pedro","Parque Provincial Cruce Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","2407219","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cabrera, A. L.","Maevia N. Correa","Correa 5474","1973","11","11","Argentina","Misiones","San Pedro","Ruta Nacional 14, 10 km NE de San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-06-22 05:25:00-03","MO","MOBOT","2453215","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cabrera, A. L.","Pe. Raulino Reitz","Reitz 3543","1948","9","20","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-02-29 14:21:00-03","MO","MOBOT","2454473","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Dematteis, M.","A. Sehnem","Sehnem 4948","1950","12","2","Brazil","Rio Grande do Sul",NA,"Montenegro. L. Campestre",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2018-06-22 05:25:00-03","MO","MOBOT","2454490","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cabrera, A. L.","Pe. Raulino Reitz","Reitz 3045","1949","10","6","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
