"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordedBy","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"449","2019-10-07 09:12:53-03","UEFS","HUEFS","114073","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,"HUEFS0114073",NA,"Ferreira, G.M.P.","40","São Paulo","Marsilac. Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha ao lado do córrego.","Angiospermae","Ericales","Mart.",NA,"1996","01","18","São Paulo","-46.6300010681152","-23.5400009155273","HUEFS0114073",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"450","2019-10-07 09:12:53-03","UEFS","HUEFS","68212","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,"HUEFS0068212",NA,"Hoehne, F.C.","SP49498","São Paulo","Morro Santa Terezinha.","Angiospermae","Ericales","Mart.",NA,"1943","11","15","Santos","-46.3300018310547","-23.9599990844727","HUEFS0068212",NA,NA,"26836","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"451","2019-10-07 09:12:53-03","UEFS","HUEFS","117122","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Mata de Encosta (Mata Atlântica).","HUEFS0117122",NA,"Mazine, F.F.","775","São Paulo","Parque Estadual da Ilha do Cardoso.","Angiospermae","Ericales","Mart.","A.Alves-Araújo","2002","12","09","Cananéia","-47.9199981689453","-25.0100002288818","HUEFS0117122",NA,NA,"37574","auto","2015","02",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"452","2019-10-07 09:12:53-03","UEFS","HUEFS","85049","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,"HUEFS0085049",NA,"Melo, M.R.F.","843","São Paulo","Parque Estadual da Ilha do Cardoso, mata de encosta do morro de captação d'água.","Angiospermae","Ericales","Mart.",NA,"1988","02","25","Cananéia","-47.9199981689453","-25.0100002288818","HUEFS0085049",NA,NA,"37574","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"453","2019-10-07 09:12:53-03","UEFS","HUEFS","173447","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,"HUEFS0173447",NA,"Baitello, J.B.","285","São Paulo","Parque Estadual da Serra do Mar, Núcleo Pilãoes.","Angiospermae","Ericales","Mart.",NA,"1988","12","14","Cubatão","-46.4199981689453","-23.8899993896484","HUEFS0173447",NA,NA,"15123","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"454","2019-11-22 16:07:26-03","UEFS","HUEFS","178668","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa de Terras Baixas.","HUEFS0178668",NA,"Prata, E.M.B.","HRCB51313","São Paulo","Picinguaba. Margem do Rio da Fazenda. Parcela D - Projeto Biota Gradiente Funcional. Ind. 9.","Angiospermae","Ericales","Mart.",NA,"2007","06","16","Ubatuba","-45.0699996948242","-23.4300003051758","HUEFS0178668",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"455","2019-09-04 18:17:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","elegans","Chrysophyllum elegans","South America","Brazil",NA,NA,NA,NA,"Isotype","A. Glaziou","11582",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"456","2019-09-04 19:19:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"457","2019-09-04 19:51:47-03","F","FMNH-SEEDPLANTS","V0071935F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0071935F","Isotype","C. F. P. von Martius","102",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0071935F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"458","2015-04-16 14:06:31-03","F","FMNH-SEEDPLANTS","V0291496F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0291496F",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0291496F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"459","2015-04-16 14:06:31-03","F","FMNH-SEEDPLANTS","V0291497F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0291497F",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0291497F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"460","2015-04-16 14:06:32-03","F","FMNH-SEEDPLANTS","V0291498F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0291498F",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0291498F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"461","2015-04-16 14:06:32-03","F","FMNH-SEEDPLANTS","V0291499F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0291499F",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0291499F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"462","2015-04-16 14:06:32-03","F","FMNH-SEEDPLANTS","V0291500F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0291500F",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0291500F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"463","2019-06-11 13:04:24-03","F","FMNH-SEEDPLANTS","V0392908F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","South America","Brazil",NA,NA,NA,"V0392908F",NA,"J. P. P. Carauta","178310","Rio de Janeiro",NA,"Spermatophyta",NA,NA,"RRC ID Flag","1977","2","26",NA,"-42.5","-22","V0392908F_01 V0392908F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"178310",NA,NA,NA
"464","2020-10-14 16:35:28-03","UFVJM","HDJF","7739","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","Southern America","Brasil",NA,NA,NA,"HDJF007739",NA,"Paixão, FA","211P72","Espírito Santo","Afluente do Rio Doce, Margem Esquerda","Dicotyledoneae",NA,"Mart.",NA,"2019","04","18","Baixo Guandu","-40.925444","-19.499806","HDJF007739_01","70","70",NA,NA,NA,NA,"-40.925444","-19.499806",NA,NA,NA,NA,NA,NA,NA
"465","2020-04-29 16:30:24-03","UFVJM","HDJF","5857","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum","Southern America","Brasil",NA,NA,NA,"HDJF005857",NA,"Santos, LAG; Otoni, TJO; Machado, ELM","852","Minas Gerais","Zona Rural","Dicotyledoneae",NA,"Mart.","Machado, ELM","2012","09",NA,"Dom Joaquim","-43.194167","-19.0025","HDJF005857_01","738","738",NA,NA,"2013",NA,"-43.194167","-19.0025",NA,NA,NA,NA,NA,NA,NA
"466","2019-01-25 16:05:11-02","IAC","IAC","19790","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"H.M. Souza","s/nº","São Paulo",NA,NA,NA,"Mart.","J.R. Mattos (1)","1967","05","20","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1967","08","-45.0711","-23.4339","20",NA,NA,NA,NA,NA,NA
"467","2019-01-25 16:05:11-02","IAC","IAC","22919","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"H.F. Leitão Filho","1355","São Paulo","Rodovia Ubatuba-Caraguatatuba",NA,NA,"Mart.","H.F. Leitão Filho","1972","06","20","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1972","08","-45.0711","-23.4339","30",NA,NA,NA,NA,NA,NA
"468","2019-01-25 16:05:11-02","IAC","IAC","26496","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"H.F. Leitão Filho","630","São Paulo","IAC, Estação Experimental",NA,NA,"Mart.","C.E. Carneiro","1968","11","21","Pariquera-Açu","-47.8811","-24.715",NA,NA,NA,NA,NA,"1997","01","-47.8811","-24.7150","21",NA,NA,NA,NA,NA,NA
"469","2020-01-27 18:26:10-03","IAC","IAC","29787","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1044","São Paulo","IAC, Estação Experimental",NA,NA,"Mart.","A.G. Alves-Araújo","1995","01","10","Pariquera-Açu","-47.8825","-24.608333",NA,NA,NA,NA,NA,"2009","07","-47.882500","-24.608333","10",NA,NA,NA,NA,NA,NA
"470","2019-01-25 15:37:12-02","IAC","IAC","35506","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"N.M. Ivanauskas","544","São Paulo","IAC, Estação Experimental",NA,NA,"Mart.","N.M. Ivanauskas","1995","11","11","Pariquera-Açu","-47.8811","-24.715",NA,NA,NA,NA,NA,"1995","11","-47.8811","-24.7150","11",NA,NA,NA,NA,NA,NA
"471","2019-01-25 16:05:11-02","IAC","IAC","35681","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"coordenadas do material: 24°40#?#33S, 47°52#?#37W",NA,NA,"N.M. Ivanauskas","422","São Paulo","Propriedade de Antônio Povinski",NA,NA,"Mart.","N.M. Ivanauskas","1995","09","28","Pariquera-Açu","-47.8811","-24.715",NA,NA,NA,NA,NA,"1995","09","-47.8811","-24.7150","28",NA,NA,NA,NA,NA,NA
"472","2019-01-25 16:05:11-02","IAC","IAC","35682","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"coordenadas do material: 24°36#?#30S, 47°52#?#37W",NA,NA,"N.M. Ivanauskas","238","São Paulo","IAC, Estação Experimental",NA,NA,"Mart.","N.M. Ivanauskas","1995","06","21","Pariquera-Açu","-47.866667","-24.6",NA,NA,NA,NA,NA,"1995","06","-47.866667","-24.600000","21",NA,NA,NA,NA,NA,NA
"473","2019-01-25 16:05:11-02","IAC","IAC","35683","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"coordenadas do material: 24°36#?#30S, 47°52#?#37W",NA,NA,"N.M. Ivanauskas","477","São Paulo","IAC, Estação Experimental",NA,NA,"Mart.","N.M. Ivanauskas","1995","10","18","Pariquera-Açu","-47.866667","-24.6",NA,NA,NA,NA,NA,"1995","10","-47.866667","-24.600000","18",NA,NA,NA,NA,NA,NA
"474","2019-01-25 15:37:12-02","IAC","IAC","43471","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"E.L.M. Catharino","s/nº","São Paulo","Morro Grande, Reserva, área Quilombo, indivíduo 90.4",NA,NA,"Mart.","E.L.M. Catharino",NA,NA,NA,"Cotia","-47.004408","-23.755951",NA,NA,NA,NA,NA,NA,NA,"-47.004408","-23.755951",NA,NA,NA,NA,NA,NA,NA
"475","2019-01-25 16:05:11-02","IAC","IAC","43713","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"coodenadas do material: 23°38#?#- 23°49#?#S, 45°52#?# - 45°53#?#W, 890 a 950 m.s.m.",NA,NA,"A. Custódio Filho","2327","São Paulo","Estação Biológica de Boracéia",NA,NA,"Mart.","A. Custódio Filho","1984","03","29","Biritiba-Mirim","-46.0386","-23.5725",NA,NA,NA,NA,NA,"1984","03","-46.0386","-23.5725","29",NA,NA,NA,NA,NA,NA
"476","2019-01-25 16:05:11-02","IAC","IAC","49026","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"subparcela 1, indivíduo G 17",NA,NA,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","381","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"Mart.","J.A.M.A. Gomes et al.","2006","11","01","Ubatuba","-45.080223","-23.373498",NA,NA,NA,NA,NA,"2006","11","-45.080223","-23.373498","01",NA,NA,NA,NA,NA,NA
"477","2019-01-25 16:05:11-02","IAC","IAC","49930","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 48, Indivíduo H0717",NA,NA,"E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","584","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2008","04","20","Ubatuba","-45.082141","-23.373405",NA,NA,NA,NA,NA,"2008","04","-45.082141","-23.373405","20",NA,NA,NA,NA,NA,NA
"478","2019-01-25 16:05:11-02","IAC","IAC","49931","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 78, Indivíduo H1193",NA,NA,"J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","J.A.M.A. Gomes et al.","2008","04","03","Ubatuba","-45.082161","-23.373134",NA,NA,NA,NA,NA,"2008","04","-45.082161","-23.373134","03",NA,NA,NA,NA,NA,NA
"479","2019-01-25 16:05:11-02","IAC","IAC","49932","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 99, Indivíduo H1582",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","585","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.082268","-23.372954",NA,NA,NA,NA,NA,"2007","10","-45.082268","-23.372954","01",NA,NA,NA,NA,NA,NA
"480","2019-01-25 16:05:11-02","IAC","IAC","49933","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 21, Indivíduo H0325",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","586","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","04","14","Ubatuba","-45.081447","-23.373559",NA,NA,NA,NA,NA,"2007","04","-45.081447","-23.373559","14",NA,NA,NA,NA,NA,NA
"481","2019-01-25 16:05:11-02","IAC","IAC","49934","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Sub-parcela 40, individuo H0615",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","616","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.082337","-23.373505",NA,NA,NA,NA,NA,"2007","10","-45.082337","-23.373505","01",NA,NA,NA,NA,NA,NA
"482","2019-01-25 16:05:11-02","IAC","IAC","49935","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 49, Indivíduo H0740",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","588","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.082239","-23.373405",NA,NA,NA,NA,NA,"2007","10","-45.082239","-23.373405","01",NA,NA,NA,NA,NA,NA
"483","2019-01-25 16:05:11-02","IAC","IAC","49936","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 50, Indivíduo H0744",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","589","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.082337","-23.373414",NA,NA,NA,NA,NA,"2007","10","-45.082337","-23.373414","01",NA,NA,NA,NA,NA,NA
"484","2019-01-25 16:05:11-02","IAC","IAC","49937","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 92, Indivíduo H1450",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","590","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.081583","-23.372927",NA,NA,NA,NA,NA,"2007","10","-45.081583","-23.372927","01",NA,NA,NA,NA,NA,NA
"485","2019-01-25 16:05:11-02","IAC","IAC","49938","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 91, Indivíduo H1427",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","591","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.081486","-23.372927",NA,NA,NA,NA,NA,"2007","10","-45.081486","-23.372927","01",NA,NA,NA,NA,NA,NA
"486","2019-01-25 16:05:11-02","IAC","IAC","49939","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 80, Indivíduo H1218",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","592","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.082357","-23.373143",NA,NA,NA,NA,NA,"2007","10","-45.082357","-23.373143","01",NA,NA,NA,NA,NA,NA
"487","2019-01-25 16:05:11-02","IAC","IAC","49940","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 78, Indivíduo H1193",NA,NA,"J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","J.A.M.A. Gomes et al.","2008","04","03","Ubatuba","-45.082161","-23.373134",NA,NA,NA,NA,NA,"2008","04","-45.082161","-23.373134","03",NA,NA,NA,NA,NA,NA
"488","2019-01-25 16:05:11-02","IAC","IAC","49941","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Subparcela 73, Indivíduo H1126",NA,NA,"E. Ramos; H.R. Gonçalves & S. Santos","593","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Mart.","E. Ramos et al.","2007","10","01","Ubatuba","-45.081672","-23.373117",NA,NA,NA,NA,NA,"2007","10","-45.081672","-23.373117","01",NA,NA,NA,NA,NA,NA
"489","2019-06-24 08:14:00-03","IAC","IAC","50440","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"subparcela 7, indivíduo I 0156",NA,NA,"J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","553","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"Mart.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","10","04","Ubatuba","-45.083511","-23.367009",NA,NA,NA,NA,NA,"2007","10","-45.083511","-23.367009","04",NA,NA,NA,NA,NA,NA
"490","2019-01-25 16:05:11-02","IAC","IAC","54092","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"A.L. Maestro & A.M. Silveira","83","São Paulo","12km de São Paulo, em direção de Orindiúva",NA,NA,"Mart.","F.C.S. Resende","1994","10","11","Paulo de Faria","-49.3833","-20.0308",NA,NA,NA,NA,NA,"2002","06","-49.3833","-20.0308","07",NA,NA,NA,NA,NA,NA
"491","2020-08-06 15:13:15-03","CEPLAC","CEPEC","106069","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"Det. Conf.: SpeciesLink network, 2020",NA,NA,"Fiaschi, P.","2542","Bahia","RPPN Salto Apepique. Rodovia Ilhéus-Itacaré, na altura do km 20 (Ponta da Tulha), entrada à esq., rumo ao Retiro. Estrada de acesso à RPPN. Ca.",NA,NA,NA,"L. F. Lima",NA,NA,NA,"ILHÉUS","-39.117222","-14.586111",NA,"170","170",NA,NA,NA,NA,"39W7'2","14S35'10",NA,NA,NA,NA,NA,NA,NA
"492","2020-07-23 12:22:15-03","CEPLAC","CEPEC","12105","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"R. M. Harley","17559","Bahia","Prox. da Foz do Rio de Contas.",NA,NA,NA,"T. D. Pennington","1974","03","31","ITACARÉ","-38.983333","-14.3",NA,NA,NA,NA,NA,NA,NA,"38W59'","14S18'",NA,NA,"30/12/1990",NA,NA,NA,NA
"493","2020-07-23 12:22:15-03","CEPLAC","CEPEC","12107","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"R. M. Harley","17530","Bahia","6Km ao SW Itacare, prox. ao pequeno gerador hydroeletrico.",NA,NA,NA,"T. D. Pennington","1974","03","30","ITACARÉ","-39.05","-14.316667",NA,NA,NA,NA,NA,NA,NA,"39W3'","14S19'",NA,NA,"30/12/1990",NA,NA,NA,NA
"494","2020-07-23 12:22:15-03","CEPLAC","CEPEC","128849","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"C. V. Vivas","210","Bahia","Parque Minicipal Mata da Esperança.",NA,NA,NA,"A. A. Araújo","2001","07","02","ILHÉUS","-39.071389","-14.780833",NA,NA,NA,NA,NA,NA,NA,"39W4'17","14S46'51",NA,NA,"07/07/2011",NA,NA,NA,NA
"495","2020-07-23 12:22:15-03","CEPLAC","CEPEC","52689","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"W. W. Thomas","7056","Bahia","7,3Km ao N de Serra Grande Rod. para Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 8. Árvore 284.",NA,NA,NA,"L. F. Lima","1991","07","01","URUÇUCA","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"06/10/2014",NA,NA,NA,NA
"496","2020-07-23 12:22:15-03","CEPLAC","CEPEC","84560","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cavueiro",NA,NA,"J. G. Jardim","2384","Bahia","ntrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 28. Árvore 795.",NA,NA,NA,"P. Fiaschi","2000","01","14","JUSSARÍ","-39.536111","-15.160278",NA,NA,NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,"30/03/2003",NA,NA,NA,NA
"497","2020-07-23 12:22:15-03","CEPLAC","CEPEC","90826","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","flexuosum","Chrysophyllum flexuosum",NA,"Brasil",NA,NA,NA,NA,NA,"J. G. Jardim","3807","Bahia","ntrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 40. Árvore 1156.",NA,NA,NA,"P. Fiaschi","2001","09","12","JUSSARÍ","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,"30/03/2003",NA,NA,NA,NA
