"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","typeStatus","fieldNumber","relatedCatalogItem","sex"
"207","2020-02-08 10:27:39-03","NBC","NL-BOTANY","WAG.1070361","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.",NA,NA,NA,NA,"Pedersen TM","1984","03","11","Brazil",NA,NA,"Santa Catarina, mun. Sao Joaquim: some 10 km along road from Sao Joaquim towards Sao Sebastiao do Arvoredo. Edge & outskirts of wood, on unidentified hosts.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1070361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1070361","NL-WAG1070361",NA,"Southern America",NA,NA,NA,"Santalales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:12:19-03","ESALQ","ESA","87545","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius",NA,"Caires, C.S.","2009",NA,NA,"Krieger, L.","1971","06","10","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"ESA087545","ESA087545","10691.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 11:12:19-03","ESALQ","ESA","101700","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius",NA,"Caires, C.S.","2009",NA,NA,"Mota, R.C.","2004","09","15","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"ESA101700","ESA101700","2350.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-11-04 11:12:19-03","ESALQ","ESA","105666","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius",NA,"Sevegnani, L.","2008","04","01","Verdi, M.","2008","04","08","Brasil","Santa Catarina","Painel",NA,"-50.1049995422363","-27.9288997650146",NA,NA,NA,"ESA105666","ESA105666","531.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26535","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-11-04 11:12:19-03","ESALQ","ESA","1548","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pavon) Thiegh.","Sugiyama, M.",NA,NA,NA,NA,"1943","12","08","Brasil","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"ESA001548","ESA001548",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 10:56:02-03","ESALQ","ESA","139994","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh","Souza, V.C.","2017","07","20","Souza, V.C.","2017","07","19","Brasil","Bahia","Pindaí","Cerca de 20 km de Pindaí em direção a Brejinho das Ametistas, próximo à Usina Eólica. Cerrado.","-42.687198638916","-14.4925003051758","-42,546,742","-14,453,443","Arvoreta, ca. 3 m alt.; flores alvas.","ESA139994",NA,"40854.0",NA,NA,NA,NA,NA,NA,NA,"22802","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:12:19-03","ESALQ","ESA","98904","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius",NA,NA,NA,NA,NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","2007","01","13","Argentina","Corrientes","Paso de los Libres","Ruta 14, ca. 3km E da entrada de Pucheta. Arredores do Ayo. Ayui",NA,NA,NA,NA,"Hemiparasita sobre Myrtaceae, flores creme, muito perfumadas","ESA098904","ESA098904","7155.0",NA,NA,NA,"Magnoliophyta",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:12:19-03","ESALQ","ESA","11836","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pavon) Thiegh.","Sugiyama, M.",NA,NA,NA,"Souza, V.C. et al.","1993","09","07","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"ESA011836","ESA011836","4144.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:12:19-03","ESALQ","ESA","22995","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pavon) Thiegh.","Sugiyama, M.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","12","08","Brasil","São Paulo","Itirapina","Próximo ao Pedágio (Represa do Broa). 22*12'18,5S, 47*52'17,7W. Mata de brejo.","-47.8199996948242","-22.25",NA,NA,"Trepadeira; flores alvas. Borda de mata.","ESA022995","ESA022995","3371.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 10:56:02-03","ESALQ","ESA","143281","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh","Souza, V.C.","2017","10","19","Souza, V.C. & Colletta, G.D.","2017","10","14","Brasil","Bahia","Pindaí","Cerca de 20 km de Pindaí em direção a Brejinho das Ametistas, próximo à Usina Eólica. Cerrado.","-42.687198638916","-14.4925003051758","-42,546,742","-14,453,443","Arbusto a árvore, até 3 m alt.; corola creme.","ESA143281",NA,"42216.0",NA,NA,NA,NA,NA,"1075","1075","22802","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:12:19-03","ESALQ","ESA","25769","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pavon) Thiegh.","Sugiyama, M.",NA,NA,NA,"Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau. Campo rupestre na borda de encosta íngreme.","-49.1399993896484","-24.3099994659424",NA,NA,"Arbusto, ca. 2m alt.; frutos vinho.","ESA025769","ESA025769","587.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-14 15:31:26-03","MN","R","57278","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Paula, C.H.R.",NA,NA,NA,"Glaziou, A.F.M.; Schwacke, C.A.W.","1879","09",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"R000057278","R000057278_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-14 15:31:26-03","MN","R","57402","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Paula, C.H.R.",NA,NA,NA,"Glaziou, A.F.M.","1879","03","24","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"Herb. J. de Saldanha; Gabinete de Botânica da Escola Polytechnica, 5287","R000057402","R000057402_001","5287",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-04-02 11:40:30-03","UFPI","TEPB","4421","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(R.P.) Eichl.","FERNANDES, A. & P. Bezerra",NA,NA,NA,"E.P. Heringer","1979","11","05","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,"Semiparasita de uma Myrtaceae; flores alvas muito perfumadas, visitadas por insetos, folhas carnosas; porte alto porém com ramos pendentes, raizes enterradas no solo. Ambiente: Cerradão <ll>dwc_commonname:</ll> Rapa Canela",NA,NA,"2700",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-04-02 11:40:30-03","UFPI","TEPB","4420","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(R.P.) Eichl.","J. A. Silva",NA,NA,NA,"E.P. Heringer","1979","10","31","Brasil","Distrito Federal","Brasília","Próximo ao córrego Papuda","-47.9296989440918","-15.7797002792358",NA,NA,"Semiparasita de uma Eugenia dysenterica; flores alvas cheirosas, procuradas por insetos, estames com anteras amarelo-claro, folhas pouco carnosas, haustorios estrangulando grande parte do hospedeiro Ambiente: Cerradão <ll>dwc_commonname:</ll> Ranca-estrepe; chanan",NA,NA,"2676",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"222","2015-07-02 14:02:35-03","JBP","HPL","4864","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","Van. Tiegh.","Marie Sugiyama","2000","04","14","G.F. Arbocz","1995","03","06","Brasil","PR","Carambei","Crescendo sobre árvores cultivadas em jardim residencial.","-50.0972","-24.9178",NA,NA,NA,NA,NA,"1172",NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"223","2019-02-15 11:44:34-02","IPA","IPA","19995","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Forstrentes, W.","1994","09","29","Gehrt, A.","1919","12","16","Brasil","São Paulo",NA,"Emas",NA,NA,NA,NA,"Arbusto do campo, flores alvas.","IPA0019995",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-02-15 11:44:34-02","IPA","IPA","19993","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Forstrentes, W.","1994","09","29","Gehrt, A.","1919","03","16","Brasil","Minas Gerais","Belo Horizonte","entre pedras. Arbusto terrestre da Serra do Pico.","-43.937801361084","-19.9207992553711",NA,NA,NA,"IPA0019993",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"225","2019-02-15 11:44:34-02","IPA","IPA","44232","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Hatschbach, G.","1984","08",NA,"Oliveira, P.I.","1984","03","24","Brasil","Paraná","Piraquara","mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,"Hemiparasita. Flor creme.; Mata.","IPA0044232",NA,"792","Southern America",NA,NA,"Plantae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"226","2019-02-15 11:44:34-02","IPA","IPA","12540","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Forstrentes, W.","1994","09","29","Andrade-Lima","1961","02","04","Brasil","Minas Gerais",NA,"Serra do Rola Moça, próximo Belo Horizonte.",NA,NA,NA,NA,"Erva terrestre; flor alvo-creme.","IPA0012540",NA,"61-3714","Southern America",NA,NA,"Plantae",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-02-15 11:44:34-02","IPA","IPA","19994","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Forstrentes, W.","1994","09","29","Gehrt, A.","1936","05","06","Brasil","São Paulo","Itapecerica da Serra","Paiol do meio","-46.8400001525879","-23.7099990844727",NA,NA,NA,"IPA0019994",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA,NA
"228","2019-02-15 11:44:34-02","IPA","IPA","19986","S","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Forstrentes, W.","1994","09","29","Hoehne, F.C.","1932","03","11","Brasil","São Paulo","São Paulo","Jardim Botânico, picada Porsch, lado esquerdo, a 290m da picada Gardner.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"IPA0019986",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"229","2019-08-27 13:32:34-03","IAP","PACA-AGP","86625","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","J. Mauhs",NA,NA,NA,"Mauhs, J.","2001","08","23","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,"Confirmado por Greta A. Derttke em 2009. Habitat: borda da mata de restinga","PACA086625",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"230","2019-08-27 13:32:34-03","IAP","PACA-AGP","109476","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","A. Sehnem",NA,NA,NA,"Sehnem, A.","1963","01","25","Brasil","RS","Porto Alegre","Itapoã.","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: sarmentum parasitans","PACA109476",NA,"8160",NA,NA,NA,"Magnoliophyta","Santalales","10","10","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"231","2019-08-27 13:32:34-03","IAP","PACA-AGP","90457","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","A.A. Ohlweiler",NA,NA,NA,"Ohlweiler, A. A.","1996","09","11","Brasil","RS","Canoas","Parque Getúlio Vargas","-51.1836013793945","-29.9178009033203",NA,NA,"HASU 4186&nf;Sobre angico (Parapitadenia rigida), com raízes até quase ...? Habitat: epífito hemi-parasita","PACA090457",NA,"217",NA,NA,NA,"Magnoliophyta","Santalales","20","20","8037","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"232","2019-08-27 13:32:34-03","IAP","PACA-AGP","90450","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","J. Larocca",NA,NA,NA,"J. Larocca","1989","01","29","Brasil","RS","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,"HEDU 270&nf;Corola creme Habitat: Hemi parasita sobre árvore na beira de vassoural","PACA090450",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:26-03","IAP","PACA-AGP","106685","PreservedSpecimen","Plantae","Loranthaceae","Phrygilanthus","acutifolius","Phrygilanthus acutifolius","(Ruiz & Pav.) Eichler","L. Sevegnani","2008","08","22","Gasper, A.L.","2008","05","28","Brasil","SC","São Joaquim","Desprarado","-49.9317016601562","-28.2938995361328",NA,NA,"Coleta extra IFFSC, distando 1,7 Km da parcela 92. Coordenada errada na etiqueta. Habitat: local aberto Hábito: liana","PACA106685",NA,"1803",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"48290","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"234","2019-08-27 13:32:35-03","IAP","PACA-AGP","73259","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Geraldo C. P. Pinto","1970","11","16","Brasil","BA","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,NA,"flores perfumadas Hábito: parasita","PACA073259",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"14660","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"235","2019-08-27 13:32:34-03","IAP","PACA-AGP","36404","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","P. São Francisco de Paula.","-50.1446990966797","-29.0478000640869",NA,NA,"Habitat: ad araucarieto scandens Fenofase: fl. semievolutis","PACA036404",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"236","2019-08-27 13:32:35-03","IAP","PACA-AGP","47272","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1950","07","12","Brasil","RS","Caxias do Sul","Vila Oliva.","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: in araucarieto Fenofase: fr. Submaturo","PACA047272",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"237","2019-08-27 13:32:35-03","IAP","PACA-AGP","53080","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1952","11","20","Brasil","RS","Cerro Largo","P. São luiz.","-54.7380981445312","-28.1485996246338",NA,NA,"Habitat: in silvula parasitica Fenofase: ster.","PACA053080",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:32:35-03","IAP","PACA-AGP","984","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1931","11","14","Brasil","RS","Esteio","P. Canoas.","-51.17919921875","-29.861400604248",NA,NA,"Habitat: in silva campestri Fenofase: infl. novissimis","PACA000984",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"239","2019-08-27 13:32:35-03","IAP","PACA-AGP","9280","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1946","01","26","Brasil","RS","Jari","P. Tupanciretan.","-54.2238998413086","-29.2914009094238",NA,NA,"Habitat: in silva campestri Fenofase: fl. subaperto","PACA009280",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"28820","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"240","2019-08-27 13:32:35-03","IAP","PACA-AGP","63407","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Sacco","1958","03","24","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in silva Fenofase: fruto imaturo","PACA063407",NA,"1072",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"241","2019-08-27 13:32:35-03","IAP","PACA-AGP","63759","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Sacco","1958","03","11","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in silva Fenofase: fl.","PACA063759",NA,"977",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:32:35-03","IAP","PACA-AGP","63989","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Sacco","1956","02","24","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in silva Fenofase: fl.","PACA063989",NA,"474",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:32:34-03","IAP","PACA-AGP","26879.1","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Emrich, K.","1944","04","23","Brasil","RS","Porto Alegre","Montserrat.","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in silvula campestri Fenofase: ster.","PACA026879-1",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:32:35-03","IAP","PACA-AGP","45848","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1950","02","16","Brasil","RS","Porto Alegre","Morro da Policia.","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in silvula campestri Fenofase: fl.","PACA045848",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:32:35-03","IAP","PACA-AGP","46091","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1950","03","03","Brasil","RS","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,NA,"Fenofase: fl.","PACA046091",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"246","2019-08-27 13:32:35-03","IAP","PACA-AGP","40111","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1949","01","22","Brasil","RS","Porto Alegre","Vila Manresa.","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in silva campestri Fenofase: fl. semievolutis","PACA040111",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"247","2019-08-27 13:32:34-03","IAP","PACA-AGP","26306","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","Faz. do Jarau.","-56.4514007568359","-30.3875007629395",NA,NA,"Habitat: in silvula campestri Fenofase: fl.","PACA026306",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"248","2019-08-27 13:32:35-03","IAP","PACA-AGP","50082","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1951","02","21","Brasil","RS","São Francisco de Paula","Taimbesinho.","-50.5835990905762","-29.4480991363525",NA,NA,"Fenofase: fl. semievolutis","PACA050082",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"249","2019-08-27 13:32:34-03","IAP","PACA-AGP","25893","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Rambo, B.","1944","01",NA,"Brasil","RS","São Gabriel","Faz. Santa Cecilia.","-54.3199996948242","-30.3363990783691",NA,NA,"Habitat: in silvula campestri Fenofase: fl. subaperto","PACA025893",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"56206","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"250","2019-08-27 13:32:35-03","IAP","PACA-AGP","60693","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Greta A. Dettke","2009",NA,NA,"Machado","1957","01",NA,"Brasil","RS","Taquari",NA,"-51.8643989562988","-29.7996997833252",NA,NA,"Habitat: in silva ad arbores Fenofase: fl.","PACA060693",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"21657","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"251","2019-08-27 13:32:34-03","IAP","PACA-AGP","115732","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Dettke, G. A.","2010","08","18","Korte & Kniess","2010","02","22","Brasil","SC","Rio do Campo","Anta Branca ( antigo Alto Rio do Oeste)","-50.220278","-26.91","50°13'13,00W","26°54'36,00S","Florística IFFSC 681; estádio suces.: avançado; fruto: roxo Habitat: floresta ombrófila densa Hábito: parasita","PACA115732",NA,"1916",NA,NA,NA,"Magnoliophyta","Santalales","786","786",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"252","2019-08-27 13:32:34-03","IAP","PACA-AGP","115733","PreservedSpecimen","Plantae","Loranthaceae","Tripodanthus","acutifolius","Tripodanthus acutifolius","(Ruiz & Pav.) Tiegh.","Dettke, G. A.","2009",NA,NA,"Verdi, M.","2009","01","27","Brasil","SC","Cerro Negro","Araça","-50.94","-27.63","50°56'24,00W","27°37'48,00S","florística IFFSC 1195 Habitat: floresta ombrófila mista","PACA115733",NA,"1469",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
